"","DateTime","Northing","Easting","Alongshore","Cross_shore","Pressure","Temperature","Heading","Pitch","Roll","Direction","Speed","Site","Trip","ID"
"2866",2021-08-12 15:25:00,-0.0272424432849476,-0.229492466547632,0.169650599118752,-0.15693188693474,1.454,27.65,232.9,-0.6,2.2,263.23024954937,0.231103749251824,"Varari","August2021",210811
"2867",2021-08-12 15:35:00,0.164557009488492,-0.106738817991194,0.183077701053059,0.0703899141573548,1.562,27.62,232.9,-0.6,2.2,-32.9691922019175,0.196143275790818,"Varari","August2021",210811
"2868",2021-08-12 15:45:00,-0.00606035406630375,-0.205162870465256,0.162418062077294,-0.125494639009037,1.422,27.6,232.9,-0.6,2.2,268.308018561633,0.205252360056961,"Varari","August2021",210811
"2869",2021-08-12 15:55:00,0.140112874055874,-0.219702284911572,0.260099163222824,-0.0157840667240628,1.453,27.6,232.9,-0.6,2.2,-57.4727243868888,0.260577649600964,"Varari","August2021",210811
"2870",2021-08-12 16:05:00,0.14370210383027,-0.278836277888849,0.310049264815168,-0.0476384078210698,1.39,27.57,232.7,-0.6,2.2,-62.7350635455104,0.313687686261595,"Varari","August2021",210811
"2871",2021-08-12 16:15:00,0.0398375853502627,-0.129272577075669,0.127999656916689,-0.0437552307676956,1.418,27.55,232.9,-0.6,2.2,-72.8724112871415,0.135271698408515,"Varari","August2021",210811
"2872",2021-08-12 16:25:00,0.136982551208092,-0.225802620676011,0.263194480922808,-0.0219022385021676,1.452,27.52,232.7,-0.6,2.2,-58.7570185938559,0.264104227227874,"Varari","August2021",210811
"2873",2021-08-12 16:35:00,0.147953252797296,-0.162116584103632,0.218119811632804,0.0244069585979185,1.447,27.48,232.8,-0.6,2.2,-47.61533154031,0.219481096805011,"Varari","August2021",210811
"2874",2021-08-12 16:45:00,0.0485429808767237,-0.191379562535911,0.183362166729248,-0.0732179879619058,1.408,27.44,232.7,-0.6,2.2,-75.7672235626365,0.197440011013053,"Varari","August2021",210811
"2875",2021-08-12 16:55:00,0.129389594582333,-0.188060152826697,0.228197155097145,-0.00586060346300949,1.399,27.4,232.8,-0.6,2.2,-55.4711578990883,0.228272399267588,"Varari","August2021",210811
"2876",2021-08-12 17:05:00,0.128323087527221,-0.260775710446174,0.286398399848292,-0.0494645581761681,1.45,27.36,232.8,-0.6,2.2,-63.7990218274384,0.29063858303953,"Varari","August2021",210811
"2877",2021-08-12 17:15:00,0.0211890008533247,-0.212022172970749,0.183984123330037,-0.107481244647045,1.438,27.33,232.8,-0.6,2.2,-84.2929430661594,0.2130783320481,"Varari","August2021",210811
"2878",2021-08-12 17:25:00,0.261931125102747,-0.300693736678363,0.397225595526671,0.0351633876876149,1.517,27.31,232.9,-0.6,2.2,-48.9412229424094,0.398778933213864,"Varari","August2021",210811
"2879",2021-08-12 17:35:00,0.234352726790592,-0.1680323849911,0.273690131705191,0.0908283808463982,1.534,27.29,232.9,-0.6,2.2,-35.6407621608035,0.288367964517529,"Varari","August2021",210811
"2880",2021-08-12 17:45:00,0.0582952213288933,-0.327640010791716,0.299331408143939,-0.145420141658394,1.512,27.26,232.8,-0.6,2.2,-79.9112470625051,0.332785681034177,"Varari","August2021",210811
"2881",2021-08-12 17:55:00,0.152449646397848,-0.197643453277628,0.249504566398409,0.00716244767356402,1.511,27.23,232.7,-0.6,2.2,-52.3556799897779,0.249607350273053,"Varari","August2021",210811
"2882",2021-08-12 18:05:00,0.272668593652957,-0.257136824536325,0.368298639042033,0.0694522928137896,1.467,27.2,232.8,-0.6,2.2,-43.3207985734499,0.37478995250314,"Varari","August2021",210811
"2883",2021-08-12 18:15:00,0.116090598303503,-0.26922832983133,0.286046635813338,-0.0643291748595,1.579,27.17,232.8,-0.6,2.2,-66.6744125201409,0.293190928574253,"Varari","August2021",210811
"2884",2021-08-12 18:25:00,0.03457965996322,-0.241846031065435,0.215982963309737,-0.114177997815778,1.517,27.12,232.8,-0.6,2.2,-81.8628799179395,0.244305660239944,"Varari","August2021",210811
"2885",2021-08-12 18:35:00,0.0255386906208413,-0.278627157606948,0.240425371308198,-0.14311169940319,1.447,27.09,232.9,-0.6,2.2,-84.7629587288536,0.27979513518779,"Varari","August2021",210811
"2886",2021-08-12 18:45:00,0.113602891707594,-0.245042449342342,0.26501761022472,-0.0521256679074734,1.48,27.05,232.8,-0.6,2.2,-65.1273276752347,0.270095203556119,"Varari","August2021",210811
"2887",2021-08-12 18:55:00,0.118237332506683,-0.148177005949296,0.189375876306408,0.0085597525416179,1.515,27.03,232.9,-0.6,2.2,-51.4120034664987,0.189569227171484,"Varari","August2021",210811
"2888",2021-08-12 19:05:00,0.244888204413805,-0.211451027816128,0.315009149996116,0.0738309233603284,1.531,27,232.8,-0.6,2.2,-40.809276557722,0.323545622479295,"Varari","August2021",210811
"2889",2021-08-12 19:15:00,0.0622588243137742,-0.162636052159922,0.168170148852132,-0.0452266260310242,1.517,26.97,232.8,-0.6,2.2,-69.0526183370263,0.174145475586069,"Varari","August2021",210811
"2890",2021-08-12 19:25:00,0.159508995642953,-0.199117886495528,0.254846789305816,0.0120069310811101,1.456,26.95,232.7,-0.6,2.2,-51.3025435022513,0.255129481662684,"Varari","August2021",210811
"2891",2021-08-12 19:35:00,0.0309944560167316,-0.112832599685894,0.109501574814856,-0.041246296424246,1.563,26.92,232.7,-0.6,2.2,-74.6400414179615,0.117012186782618,"Varari","August2021",210811
"2892",2021-08-12 19:45:00,0.159950041098999,-0.133911953297299,0.202353321229026,0.0506908302462309,1.53,26.9,232.9,-0.6,2.2,-39.936444427154,0.208605912867947,"Varari","August2021",210811
"2893",2021-08-12 19:55:00,0.0852714126714658,-0.332287879874165,0.318947820653454,-0.126327893319992,1.522,26.87,232.8,-0.6,2.2,-75.6073789418836,0.343054585933864,"Varari","August2021",210811
"2894",2021-08-12 20:05:00,0.183808975475899,-0.282924871123811,0.336931233894227,-0.0175944818746749,1.451,26.85,232.8,-0.6,2.2,-56.989259014279,0.337390311310098,"Varari","August2021",210811
"2895",2021-08-12 20:15:00,0.214426663998001,-0.222716811823212,0.306218516494284,0.0425651577942279,1.528,26.84,232.7,-0.6,2.2,-46.0864477625688,0.309162695844773,"Varari","August2021",210811
"2896",2021-08-12 20:25:00,0.114322309682711,-0.246168322176588,0.266351323757138,-0.0522054179874719,1.503,26.83,232.9,-0.6,2.2,-65.0895112384922,0.271419294329689,"Varari","August2021",210811
"2897",2021-08-12 20:35:00,0.0728601431385699,-0.252413795728002,0.24703316797541,-0.0894200125923903,1.484,26.82,232.8,-0.6,2.2,-73.8990267959551,0.262719098529191,"Varari","August2021",210811
"2898",2021-08-12 20:45:00,0.119731301976089,-0.148248896015838,0.19031216981346,0.00972614331054465,1.452,26.81,232.9,-0.6,2.2,-51.0743723000279,0.190560541148487,"Varari","August2021",210811
"2899",2021-08-12 20:55:00,0.191214968658259,-0.0921025366998426,0.186905856010107,0.100559646452511,1.548,26.8,232.7,-0.6,2.2,-25.7187272180627,0.212240527481263,"Varari","August2021",210811
"2900",2021-08-12 21:05:00,0.224825034096056,-0.195086026948864,0.289976750554534,0.0672185837757622,1.542,26.79,232.9,-0.6,2.2,-40.9489533149626,0.297665674653605,"Varari","August2021",210811
"2901",2021-08-12 21:15:00,0.0515018079847665,-0.241958591572309,0.226020615716869,-0.10055385389095,1.6,26.79,232.8,-0.6,2.2,-77.9837061387431,0.247379053804794,"Varari","August2021",210811
"2902",2021-08-12 21:25:00,0.303382477561666,-0.276783994413118,0.402246701365893,0.0827520301563309,1.585,26.79,232.8,-0.6,2.2,-42.3750388880331,0.410670558056864,"Varari","August2021",210811
"2903",2021-08-12 21:35:00,0.0298327565035738,-0.202966146194136,0.181738315861879,-0.0951653004471105,1.461,26.79,232.8,-0.6,2.2,-81.6383156389015,0.205146898249769,"Varari","August2021",210811
"2904",2021-08-12 21:45:00,0.107644511593069,-0.198857082070537,0.22415061525151,-0.0297990209249917,1.416,26.77,232.9,-0.6,2.2,-61.5726095842153,0.226122709973409,"Varari","August2021",210811
"2905",2021-08-12 21:55:00,0.229156242063892,-0.110577841351392,0.224154012410493,0.120395269820102,1.556,26.76,232.9,-0.6,2.2,-25.7593280922671,0.254440645877931,"Varari","August2021",210811
"2906",2021-08-12 22:05:00,0.0487615366540262,-0.196774834309428,0.187855497145997,-0.0762124338044324,1.511,26.75,232.9,-0.6,2.2,-76.0822527684712,0.202726473047712,"Varari","August2021",210811
"2907",2021-08-12 22:15:00,0.102860367862435,-0.25952690723326,0.270421485724196,-0.0693303029964188,1.476,26.74,232.8,-0.6,2.2,-68.3796968821919,0.279167460236426,"Varari","August2021",210811
"2908",2021-08-12 22:25:00,0.206015524472983,-0.0818345835060681,0.187298455812524,0.118568899091348,1.559,26.73,232.7,-0.6,2.2,-21.6642291764615,0.221673849115068,"Varari","August2021",210811
"2909",2021-08-12 22:35:00,0.0152812636310964,-0.180880312605275,0.155317348244273,-0.0939559782063524,1.584,26.74,232.8,-0.6,2.2,-85.1709628361604,0.18152466638544,"Varari","August2021",210811
"2910",2021-08-12 22:45:00,-0.0559612607423326,-0.0981490008061268,0.0465110058690401,-0.102964146168278,1.599,26.73,232.7,-0.6,2.2,240.309665061599,0.112981808549485,"Varari","August2021",210811
"2911",2021-08-12 22:55:00,0.114357672377426,-0.198550306073837,0.227848325162026,-0.024187641357858,1.548,26.72,232.7,-0.6,2.2,-60.0596401160402,0.229128569309017,"Varari","August2021",210811
"2912",2021-08-12 23:05:00,0.172263934885894,-0.338831820007839,0.375374901049134,-0.0597958959674379,1.576,26.72,232.8,-0.6,2.2,-63.0509693697557,0.380107702516268,"Varari","August2021",210811
"2913",2021-08-12 23:15:00,0.117171463476262,-0.119563347849153,0.165600438535201,0.0245161326276327,1.571,26.71,232.8,-0.6,2.2,-45.5788764897816,0.167405334449254,"Varari","August2021",210811
"2914",2021-08-12 23:25:00,-0.0203702595567653,-0.245219495170393,0.186413400792057,-0.160616288997014,1.684,26.71,232.7,-0.6,2.2,265.251371222278,0.246064114177652,"Varari","August2021",210811
"2915",2021-08-12 23:35:00,0.128997832686317,-0.163560404139774,0.208146170186621,0.00822304546841081,1.56,26.7,232.7,-0.6,2.2,-51.7376431281457,0.208308537127342,"Varari","August2021",210811
"2916",2021-08-12 23:45:00,0.295890638254481,-0.0536333687809112,0.217310460266727,0.207855651624142,1.583,26.7,232.8,-0.6,2.2,-10.2739288116823,0.300712168116678,"Varari","August2021",210811
"2917",2021-08-12 23:55:00,0.126771343615555,-0.0823473850644833,0.14113476015003,0.0541575928789775,1.594,26.7,232.9,-0.6,2.2,-33.0067108734992,0.151168996123714,"Varari","August2021",210811
"2918",2021-08-13 00:05:00,0.0993621639505451,-0.168959977649226,0.195095107893433,-0.0189265038560205,1.665,26.69,232.9,-0.6,2.2,-59.5410204723387,0.196011003956824,"Varari","August2021",210811
"2919",2021-08-13 00:15:00,0.0501655139398943,-0.23453738772292,0.219231281751691,-0.0972728643058065,1.644,26.7,232.9,-0.6,2.2,-77.9268491450611,0.239842375381719,"Varari","August2021",210811
"2920",2021-08-13 00:25:00,0.193846894201528,-0.114342542373213,0.206445405574325,0.089616571599237,1.676,26.7,232.9,-0.6,2.2,-30.5346572557093,0.225057404650344,"Varari","August2021",210811
"2921",2021-08-13 00:35:00,0.143042147636258,0.0352456915990004,0.0555637013547453,0.136440426078364,1.683,26.7,232.9,-0.6,2.2,13.841988237453,0.147320449282117,"Varari","August2021",210811
"2922",2021-08-13 00:45:00,-0.0120120663265417,-0.201192822672304,0.155707897251859,-0.127976139829606,1.656,26.7,232.8,-0.6,2.2,266.583254451187,0.201551089385005,"Varari","August2021",210811
"2923",2021-08-13 00:55:00,0.0645778056675064,-0.209669334957387,0.207583936976589,-0.0709960007014675,1.69,26.7,232.9,-0.6,2.2,-72.8812548961086,0.219388976492219,"Varari","August2021",210811
"2924",2021-08-13 01:05:00,0.11210148296696,-0.0703818445142884,0.122831706755609,0.0493225945802636,1.626,26.7,232.7,-0.6,2.2,-32.1222641540686,0.132364445832803,"Varari","August2021",210811
"2925",2021-08-13 01:15:00,0.183207750516415,-0.173579780069245,0.248115805815113,0.0461905488481119,1.685,26.69,232.8,-0.6,2.2,-43.4542390601282,0.252378723148709,"Varari","August2021",210811
"2926",2021-08-13 01:25:00,0.223136034161734,-0.158237228504001,0.259172677137825,0.0875113344159854,1.705,26.69,232.9,-0.6,2.2,-35.3424126887628,0.273548369079499,"Varari","August2021",210811
"2927",2021-08-13 01:35:00,0.0885209008212432,-0.0378715341574148,0.0826699947587713,0.0493545838623459,1.831,26.71,232.8,-0.6,2.2,-23.1624934748948,0.0962818933218526,"Varari","August2021",210811
"2928",2021-08-13 01:45:00,0.194520514507059,-0.175633956132707,0.256427144996257,0.0541353527741805,1.644,26.72,232.7,-0.6,2.2,-42.0791046086163,0.262079219151226,"Varari","August2021",210811
"2929",2021-08-13 01:55:00,0.105249972193787,-0.196641265041408,0.220950506673588,-0.0304338194212113,1.732,26.72,232.7,-0.6,2.2,-61.8425964958083,0.223036642200062,"Varari","August2021",210811
"2930",2021-08-13 02:05:00,0.0135808108454524,-0.231347881168904,0.19514696780741,-0.124995765928831,1.652,26.72,232.8,-0.6,2.1,-86.640422342076,0.231746155404057,"Varari","August2021",210811
"2931",2021-08-13 02:15:00,0.155542976474486,-0.188031573860509,0.243546606401598,0.0153147252429716,1.614,26.73,232.9,-0.6,2.1,-50.4018578668895,0.244027642489539,"Varari","August2021",210811
"2932",2021-08-13 02:25:00,0.322714308885504,-0.172221471610631,0.32901680879592,0.159852119075503,1.68,26.72,232.9,-0.6,2.1,-28.0872990401636,0.365793330233317,"Varari","August2021",210811
"2933",2021-08-13 02:35:00,0.209104930835656,-0.129591263999419,0.227750329424896,0.0929976088488447,1.65,26.72,232.8,-0.6,2.1,-31.7882646898829,0.246005625555091,"Varari","August2021",210811
"2934",2021-08-13 02:45:00,0.123545074051626,0.00629827256608195,0.0675225629797615,0.103652096208338,1.708,26.72,232.7,-0.6,2.1,2.91838672621898,0.123705511436388,"Varari","August2021",210811
"2935",2021-08-13 02:55:00,0.244524250047233,-0.149861044742227,0.264967879996887,0.109738161832377,1.737,26.73,232.8,-0.6,2.1,-31.5027921611978,0.286793377874025,"Varari","August2021",210811
"2936",2021-08-13 03:05:00,0.346146149269208,0.0469512157088998,0.165475270263206,0.307635349467131,1.706,26.72,232.7,-0.6,2.1,7.72444987416213,0.349315864670422,"Varari","August2021",210811
"2937",2021-08-13 03:15:00,0.0350644140101374,-0.295039931807557,0.259302664286976,-0.145052413921859,1.656,26.72,232.7,-0.6,2.1,-83.2223973668507,0.297116264265157,"Varari","August2021",210811
"2938",2021-08-13 03:25:00,0.0851157565082398,-0.253752528017225,0.2553198939448,-0.0802919001962114,1.687,26.73,232.7,-0.6,2.1,-71.4570942681293,0.267647225804981,"Varari","August2021",210811
"2939",2021-08-13 03:35:00,0.07357318815036,-0.203282751821568,0.207704435845874,-0.0599646440221619,1.713,26.73,232.9,-0.6,2.1,-70.1035239120684,0.216187167063074,"Varari","August2021",210811
"2940",2021-08-13 03:45:00,0.194554915174732,-0.247277529503013,0.31440823359571,0.0120521476503463,1.599,26.72,232.8,-0.6,2.1,-51.8047672018596,0.31463914507855,"Varari","August2021",210811
"2941",2021-08-13 03:55:00,0.0807174900038908,-0.169991283991468,0.184970387871068,-0.034616548592009,1.643,26.71,232.9,-0.6,2.1,-64.6000842178867,0.188181693651631,"Varari","August2021",210811
"2942",2021-08-13 04:05:00,0.167852981998873,-0.195715330632187,0.256998535913403,0.0207573300004555,1.685,26.7,232.7,-0.6,2.1,-49.3823420847764,0.25783544017528,"Varari","August2021",210811
"2943",2021-08-13 04:15:00,0.0694593693210209,-0.207989139292392,0.209093941253395,-0.066059138513801,1.618,26.7,232.8,-0.6,2.1,-71.5329118636476,0.219280838310291,"Varari","August2021",210811
"2944",2021-08-13 04:25:00,0.263814292123078,0.0311278535885113,0.129883187702403,0.231726738961414,1.72,26.7,232.7,-0.6,2.1,6.7293036779252,0.265644356231087,"Varari","August2021",210811
"2945",2021-08-13 04:35:00,0.193260605935934,-0.360296697462074,0.405081885282236,-0.0554259706725202,1.565,26.7,232.7,-0.6,2.1,-61.791205129885,0.408856175211775,"Varari","August2021",210811
"2946",2021-08-13 04:45:00,0.208999391252273,-0.222505590078751,0.302857563633326,0.0382985549361839,1.7,26.69,232.8,-0.6,2.1,-46.7927849225774,0.305269525436316,"Varari","August2021",210811
"2947",2021-08-13 04:55:00,0.306575833373532,-0.0311028247342245,0.205363467349289,0.229743277580434,1.669,26.67,232.7,-0.6,2.1,-5.79296827162053,0.30814952103666,"Varari","August2021",210811
"2948",2021-08-13 05:05:00,0.190318669384662,-0.22423488805536,0.293276342268781,0.0221690776306241,1.689,26.65,232.8,-0.6,2.1,-49.6771707796114,0.294113041087178,"Varari","August2021",210811
"2949",2021-08-13 05:15:00,0.263196246813282,-0.230689514503026,0.341334609992631,0.0773343420442593,1.728,26.64,232.8,-0.6,2.1,-41.2343193469416,0.349985594615321,"Varari","August2021",210811
"2950",2021-08-13 05:25:00,0.234820280800294,-0.251703993195939,0.341656706041141,0.0420257026476367,1.6,26.64,232.7,-0.6,2.1,-46.9875214230164,0.344231701715444,"Varari","August2021",210811
"2951",2021-08-13 05:35:00,0.127859622639458,-0.160282155901438,0.204824988570473,0.00922912016518051,1.765,26.63,232.9,-0.6,2.1,-51.4200794033782,0.205032808598813,"Varari","August2021",210811
"2952",2021-08-13 05:45:00,0.0696660623769546,-0.253060865487128,0.24567922484078,-0.0923844162715615,1.586,26.62,232.8,-0.6,2.1,-74.6081051995311,0.262475069079339,"Varari","August2021",210811
"2953",2021-08-13 05:55:00,0.240265019054346,-0.256800684115001,0.348980352458063,0.0434348286673708,1.662,26.62,232.9,-0.6,2.1,-46.9053307279448,0.351672959926005,"Varari","August2021",210811
"2954",2021-08-13 06:05:00,0.131485348365022,-0.123975202458471,0.177583194331477,0.0335030856835503,1.63,26.61,232.8,-0.6,2.2,-43.3160775238778,0.180715930839786,"Varari","August2021",210811
"2955",2021-08-13 06:15:00,0.147616015193889,-0.222268848264242,0.266585792299068,-0.0112224861199883,1.585,26.61,232.8,-0.6,2.2,-56.4105622939239,0.266821904742537,"Varari","August2021",210811
"2956",2021-08-13 06:25:00,0.237341138429902,-0.251089868022433,0.342641591276914,0.0444260930304385,1.592,26.6,232.8,-0.6,2.2,-46.6123796618677,0.3455096783228,"Varari","August2021",210811
"2957",2021-08-13 06:35:00,0.137935640246991,-0.0588241013539216,0.128666232776859,0.0770163378346122,1.648,26.6,232.8,-0.6,2.2,-23.0963325877353,0.149955045765202,"Varari","August2021",210811
"2958",2021-08-13 06:45:00,0.135925277994041,-0.159476458298904,0.208914038785193,0.0162279495863866,1.593,26.6,232.8,-0.6,2.2,-49.5583181418928,0.209543365319257,"Varari","August2021",210811
"2959",2021-08-13 06:55:00,0.161346260796895,0.0606839349064327,0.045742617984103,0.166200988952618,1.617,26.58,232.8,-0.6,2.1,20.6117800358899,0.172380845307325,"Varari","August2021",210811
"2960",2021-08-13 07:05:00,0.175321162466899,-0.260318793935861,0.313653521962117,-0.0111737480607701,1.661,26.58,232.8,-0.6,2.1,-56.0402703489616,0.313852488416081,"Varari","August2021",210811
"2961",2021-08-13 07:15:00,-0.075892751989729,-0.220983728268058,0.134170951273741,-0.191289502582146,1.642,26.58,232.8,-0.6,2.2,251.045918965589,0.2336525582223,"Varari","August2021",210811
"2962",2021-08-13 07:25:00,0.126421421784659,-0.111574903235671,0.164574640162267,0.0366949960289454,1.71,26.58,232.8,-0.6,2.2,-41.4304406049275,0.168615939098604,"Varari","August2021",210811
"2963",2021-08-13 07:35:00,0.428643711543021,-0.0523448763330646,0.294298346654801,0.316012500828608,1.91,26.58,232.7,-0.6,2.4,-6.96234192585947,0.431827995298707,"Varari","August2021",210811
"2964",2021-08-13 07:45:00,0.0420471096292107,-0.133725420613632,0.132900808797941,-0.0445850038389225,1.688,26.58,232.8,-0.6,2.7,-72.5453560817835,0.140180054025041,"Varari","August2021",210811
"2965",2021-08-13 07:55:00,-0.0428788142719332,-0.0761615919391773,0.0364124875326141,-0.0794563499776067,1.632,26.58,232.7,-0.6,2.6,240.620581445109,0.0874024072899408,"Varari","August2021",210811
"2966",2021-08-13 08:05:00,0.17517556791171,-0.19986491087478,0.264659724857393,0.0242423643769105,1.683,26.59,232.7,-0.6,2.6,-48.7664119803667,0.265767684627334,"Varari","August2021",210811
"2967",2021-08-13 08:15:00,-0.313253745640926,-0.204142951459777,-0.0189708149002947,-0.373419820002631,1.862,26.6,232.8,-0.6,2.6,213.0917077754,0.373901395810151,"Varari","August2021",210811
"2968",2021-08-13 08:25:00,0.0320383679086255,-0.119280415160941,0.115331563125511,-0.0441916848088095,1.902,26.63,232.8,-0.6,2.6,-74.9653725209127,0.123508195919197,"Varari","August2021",210811
"2969",2021-08-13 08:35:00,0.189906924524096,-0.120870286509055,0.209410605444278,0.0825921574390858,1.828,26.66,232.7,-0.6,2.6,-32.4755782917826,0.225109453695268,"Varari","August2021",210811
"2970",2021-08-13 08:45:00,0.11453591322678,-0.151671155377106,0.190027062909114,0.00351143193789584,1.76,26.68,232.9,-0.6,2.8,-52.941375337041,0.19005950329336,"Varari","August2021",210811
"2971",2021-08-13 08:55:00,0.218013327249561,-0.0196874295027872,0.144072483603818,0.164804506027835,1.895,26.69,232.8,-0.6,2.8,-5.16003006218801,0.218900447096051,"Varari","August2021",210811
"2972",2021-08-13 09:05:00,0.217699939588037,-0.29924137908129,0.37005217501177,0.000233281301477644,1.721,26.73,232.8,-0.6,2.8,-53.9638806818444,0.370052248542158,"Varari","August2021",210811
"2973",2021-08-13 09:15:00,0.163288073146396,-0.16466996031664,0.229199117629916,0.0353122519844662,1.872,26.75,232.8,-0.6,2.8,-45.2414206269273,0.231903408044268,"Varari","August2021",210811
"2974",2021-08-13 09:25:00,0.158507300967743,-0.274015797884631,0.314851691105402,-0.0328273446763325,1.673,26.78,232.7,-0.6,2.8,-59.9523165501622,0.316558402116308,"Varari","August2021",210811
"2975",2021-08-13 09:35:00,0.200355563326684,-0.167001420000621,0.252873032203426,0.063930083860587,1.86,26.8,232.8,-0.6,2.8,-39.8120597608236,0.260829112712091,"Varari","August2021",210811
"2976",2021-08-13 09:45:00,0.294187576846856,-0.241574127230381,0.368356693408914,0.0960090398816485,1.631,26.83,232.9,-0.6,2.8,-39.3913614466282,0.380663091615335,"Varari","August2021",210811
"2977",2021-08-13 09:55:00,0.264348396431634,-0.214109920402196,0.328598653159322,0.0880116915670314,1.92,26.84,233.1,-0.6,3.2,-39.0058652680231,0.340181029322052,"Varari","August2021",210811
"2978",2021-08-13 10:05:00,0.0174964338248756,-0.360971888862891,0.302316538351677,-0.198019040460484,1.953,26.89,232.9,-0.6,3.3,-87.225025300578,0.361395669240559,"Varari","August2021",210811
"2979",2021-08-13 10:15:00,0.188706867098022,-0.140274945285008,0.22440392810712,0.070215518332893,1.801,26.91,233,-0.6,3.3,-36.6252079067181,0.235132605065019,"Varari","August2021",210811
"2980",2021-08-13 10:25:00,0.191495865098133,-0.264207035060259,0.326306426776839,-0.000373589543418424,1.789,26.93,232.8,-0.6,3.2,-54.0655981402723,0.326306640638856,"Varari","August2021",210811
"2981",2021-08-13 10:35:00,0.292383210854041,0.0134340778027106,0.160990142111778,0.244439339261416,1.992,26.96,232.9,-0.6,3.3,2.63070848315695,0.292691674694939,"Varari","August2021",210811
"2982",2021-08-13 10:45:00,0.302230588435186,0.10395013834862,0.0935492541822178,0.305610040559086,1.811,26.96,232.8,-0.6,3.2,18.9803040248034,0.319607509061623,"Varari","August2021",210811
"2983",2021-08-13 10:55:00,0.12114451082623,0.0469299347885293,0.0332398420710156,0.125592691593405,1.915,26.98,233.1,-0.6,3.2,21.1757720050582,0.129916939936954,"Varari","August2021",210811
"2984",2021-08-13 11:05:00,-0.305776092882798,0.126116734037967,-0.281761259011903,-0.173248499280947,2.181,26.98,233.1,-0.6,3.2,157.586399334022,0.330763434471032,"Varari","August2021",210811
"2985",2021-08-13 11:15:00,0.237903034259745,-0.163713697031864,0.272283058124238,0.0962391010158917,1.889,26.99,232.9,-0.6,3.2,-34.5339228172312,0.288790630571413,"Varari","August2021",210811
"2986",2021-08-13 11:25:00,0.227459588008783,0.0446576582693013,0.0975685868552308,0.210267785165242,2.252,27,233,-0.6,3.3,11.1077280071484,0.231802007366681,"Varari","August2021",210811
"2987",2021-08-13 11:35:00,0.130374342194583,-0.323932317732817,0.338698865692422,-0.0849275806383969,1.882,27.02,233.1,-0.6,3.3,-68.0764957928687,0.349184214383218,"Varari","August2021",210811
"2988",2021-08-13 11:45:00,0.154200778156639,-0.0929705760651302,0.165851719306015,0.0701043165663427,1.834,27.05,233.1,-0.6,3.2,-31.0865726701602,0.180059456841331,"Varari","August2021",210811
"2989",2021-08-13 11:55:00,0.168881764552734,-0.26774121076866,0.315873400191597,-0.0207461175575587,1.675,27.07,233,-0.6,3.2,-57.7577086728763,0.316553954867591,"Varari","August2021",210811
"2990",2021-08-13 12:05:00,0.255380888958774,0.0900007845157612,0.0772969560669807,0.259508613039347,2.095,27.1,233.1,-0.6,3.2,19.4133675400368,0.270775810697385,"Varari","August2021",210811
"2991",2021-08-13 12:15:00,0.0334019640598215,-0.223476472400824,0.200429445887197,-0.104333418141654,1.991,27.14,233.1,-0.6,3.2,-81.4992021415573,0.22595890095274,"Varari","August2021",210811
"2992",2021-08-13 12:25:00,0.229390450516637,-0.353274804509405,0.420637644363001,-0.0220689472818501,1.858,27.16,233,-0.6,3.2,-57.0032957692249,0.421216175246611,"Varari","August2021",210811
"2993",2021-08-13 12:35:00,-0.213596657506419,-0.131459054369282,-0.0191963561720302,-0.250073019302956,2.342,27.16,233.2,-1.6,4.1,211.610412311479,0.250808722084341,"Varari","August2021",210811
"2994",2021-08-13 12:45:00,0.176966342274291,-0.0581235048292473,0.151041109320466,0.109004639382093,2.212,27.18,233.2,-1.6,4,-18.182447423287,0.186267088106238,"Varari","August2021",210811
"2995",2021-08-13 12:55:00,-0.000517434861129983,-0.0946773532887707,0.0762914472126621,-0.0560685655853599,1.834,27.2,232.9,-1.5,1.8,269.6868676878,0.0946787672321635,"Varari","August2021",210811
"2996",2021-08-13 13:05:00,0.256928223405268,-0.193880570536388,0.307871297058371,0.0938991590020851,1.927,27.22,232.8,-1.5,1.9,-37.0385642551534,0.321872315699413,"Varari","August2021",210811
"2997",2021-08-13 13:15:00,0.224134495427032,0.00656283215207032,0.126433508199769,0.18518615177838,1.873,27.22,234.1,-1.6,-4.3,1.67718572622257,0.224230557253436,"Varari","August2021",210811
"2998",2021-08-13 13:25:00,0.355745447831589,-0.183945212600854,0.357916730833593,0.179683829770696,2.043,27.24,235,-1.7,-1.9,-27.3421175405078,0.400488033393847,"Varari","August2021",210811
"2999",2021-08-13 13:35:00,0.179112796402022,-0.261236226558158,0.316624407053906,-0.00864550513616457,1.947,27.25,235.1,-1.7,-2.1,-55.564086320559,0.316742418853707,"Varari","August2021",210811
"3000",2021-08-13 13:45:00,0.0277239844525981,-0.23039558399963,0.202689692080665,-0.112993951894356,2.145,27.25,235.8,-1.8,-1.8,-83.1384695093036,0.232057631722076,"Varari","August2021",210811
"3001",2021-08-13 13:55:00,-0.175671452920707,-0.22120494536376,0.0757014707634804,-0.27214219545837,2.073,27.25,235.8,-1.8,-1.8,231.544908507975,0.282474932028766,"Varari","August2021",210811
"3002",2021-08-13 14:05:00,-0.0707031264466891,-0.260213748721666,0.168959089869506,-0.210149834793147,1.967,27.27,235.8,-1.8,-1.8,254.799053559584,0.269648154292068,"Varari","August2021",210811
