"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity"
"989",2021-05-17 01:31:30,"CT_339",27.89,40750.9,54137.3,35.7974
"990",2021-05-17 01:32:00,"CT_339",27.89,40779.3,54175.1,35.8255
"991",2021-05-17 01:32:30,"CT_339",27.89,40750.9,54137.3,35.7974
"992",2021-05-17 01:33:00,"CT_339",27.89,40726.6,54105,35.7733
"993",2021-05-17 01:33:30,"CT_339",27.89,40750.9,54137.3,35.7974
"994",2021-05-17 01:34:00,"CT_339",27.89,40750.9,54137.3,35.7974
"995",2021-05-17 01:34:30,"CT_339",27.89,40754.9,54142.6,35.8014
"996",2021-05-17 01:35:00,"CT_339",27.89,40730.7,54110.4,35.7774
"997",2021-05-17 01:35:30,"CT_339",27.89,40746.8,54131.9,35.7933
"998",2021-05-17 01:36:00,"CT_339",27.89,40779.3,54175.1,35.8255
"999",2021-05-17 01:36:30,"CT_339",27.89,40734.7,54115.8,35.7813
"1000",2021-05-17 01:37:00,"CT_339",27.89,40746.8,54131.9,35.7933
"1001",2021-05-17 01:37:30,"CT_339",27.89,40734.7,54115.8,35.7813
"1002",2021-05-17 01:38:00,"CT_339",27.89,40730.7,54110.4,35.7774
"1003",2021-05-17 01:38:30,"CT_339",27.89,40767.1,54158.9,35.8134
"1004",2021-05-17 01:39:00,"CT_339",27.89,40746.8,54131.9,35.7933
"1005",2021-05-17 01:39:30,"CT_339",27.89,40734.7,54115.8,35.7813
"1006",2021-05-17 01:40:00,"CT_339",27.89,40734.7,54115.8,35.7813
"1007",2021-05-17 01:40:30,"CT_339",27.89,40746.8,54131.9,35.7933
"1008",2021-05-17 01:41:00,"CT_339",27.89,40763,54153.4,35.8094
"1009",2021-05-17 01:41:30,"CT_339",27.9,40767.1,54148.5,35.8058
"1010",2021-05-17 01:42:00,"CT_339",27.9,40771.2,54154,35.8098
"1011",2021-05-17 01:42:30,"CT_339",27.9,40746.8,54121.5,35.7857
"1012",2021-05-17 01:43:00,"CT_339",27.9,40771.2,54154,35.8098
"1013",2021-05-17 01:43:30,"CT_339",27.9,40759,54137.8,35.7977
"1014",2021-05-17 01:44:00,"CT_339",27.9,40746.8,54121.5,35.7857
"1015",2021-05-17 01:44:30,"CT_339",27.9,40763,54143.1,35.8017
"1016",2021-05-17 01:45:00,"CT_339",27.9,40767.1,54148.5,35.8058
"1017",2021-05-17 01:45:30,"CT_339",27.9,40750.9,54127,35.7897
"1018",2021-05-17 01:46:00,"CT_339",27.9,40787.4,54175.5,35.8259
"1019",2021-05-17 01:46:30,"CT_339",27.9,40746.8,54121.5,35.7857
"1020",2021-05-17 01:47:00,"CT_339",27.9,40730.7,54100.1,35.7697
"1021",2021-05-17 01:47:30,"CT_339",27.9,40742.8,54116.2,35.7817
"1022",2021-05-17 01:48:00,"CT_339",27.9,40746.8,54121.5,35.7857
"1023",2021-05-17 01:48:30,"CT_339",27.9,40742.8,54116.2,35.7817
"1024",2021-05-17 01:49:00,"CT_339",27.89,40734.7,54115.8,35.7813
"1025",2021-05-17 01:49:30,"CT_339",27.9,40779.3,54164.8,35.8178
"1026",2021-05-17 01:50:00,"CT_339",27.9,40759,54137.8,35.7977
"1027",2021-05-17 01:50:30,"CT_339",27.9,40779.3,54164.8,35.8178
"1028",2021-05-17 01:51:00,"CT_339",27.9,40759,54137.8,35.7977
"1029",2021-05-17 01:51:30,"CT_339",27.9,40722.6,54089.4,35.7617
"1030",2021-05-17 01:52:00,"CT_339",27.9,40771.2,54154,35.8098
"1031",2021-05-17 01:52:30,"CT_339",27.9,40710.4,54073.1,35.7496
"1032",2021-05-17 01:53:00,"CT_339",27.9,40787.4,54175.5,35.8259
"1033",2021-05-17 01:53:30,"CT_339",27.9,40759,54137.8,35.7977
"1034",2021-05-17 01:54:00,"CT_339",27.9,40763,54143.1,35.8017
"1035",2021-05-17 01:54:30,"CT_339",27.9,40763,54143.1,35.8017
"1036",2021-05-17 01:55:00,"CT_339",27.9,40763,54143.1,35.8017
"1037",2021-05-17 01:55:30,"CT_339",27.9,40746.8,54121.5,35.7857
"1038",2021-05-17 01:56:00,"CT_339",27.9,40759,54137.8,35.7977
"1039",2021-05-17 01:56:30,"CT_339",27.9,40783.3,54170.1,35.8218
"1040",2021-05-17 01:57:00,"CT_339",27.9,40746.8,54121.5,35.7857
"1041",2021-05-17 01:57:30,"CT_339",27.9,40771.2,54154,35.8098
"1042",2021-05-17 01:58:00,"CT_339",27.9,40742.8,54116.2,35.7817
"1043",2021-05-17 01:58:30,"CT_339",27.9,40750.9,54127,35.7897
"1044",2021-05-17 01:59:00,"CT_339",27.9,40759,54137.8,35.7977
"1045",2021-05-17 01:59:30,"CT_339",27.9,40742.8,54116.2,35.7817
"1046",2021-05-17 02:00:00,"CT_339",27.9,40714.5,54078.6,35.7537
"1047",2021-05-17 02:00:30,"CT_339",27.9,40730.7,54100.1,35.7697
"1048",2021-05-17 02:01:00,"CT_339",27.9,40742.8,54116.2,35.7817
"1049",2021-05-17 02:01:30,"CT_339",27.9,40759,54137.8,35.7977
"1050",2021-05-17 02:02:00,"CT_339",27.9,40726.6,54094.7,35.7656
"1051",2021-05-17 02:02:30,"CT_339",27.9,40750.9,54127,35.7897
"1052",2021-05-17 02:03:00,"CT_339",27.91,40759,54127.5,35.7901
"1053",2021-05-17 02:03:30,"CT_339",27.91,40767.1,54138.2,35.7981
"1054",2021-05-17 02:04:00,"CT_339",27.91,40722.6,54079.1,35.754
"1055",2021-05-17 02:04:30,"CT_339",27.91,40750.9,54116.7,35.782
"1056",2021-05-17 02:05:00,"CT_339",27.91,40759,54127.5,35.7901
"1057",2021-05-17 02:05:30,"CT_339",27.91,40730.7,54089.8,35.762
"1058",2021-05-17 02:06:00,"CT_339",27.91,40759,54127.5,35.7901
"1059",2021-05-17 02:06:30,"CT_339",27.91,40771.2,54143.7,35.8021
"1060",2021-05-17 02:07:00,"CT_339",27.91,40750.9,54116.7,35.782
"1061",2021-05-17 02:07:30,"CT_339",27.91,40767.1,54138.2,35.7981
"1062",2021-05-17 02:08:00,"CT_339",27.9,40742.8,54116.2,35.7817
"1063",2021-05-17 02:08:30,"CT_339",27.91,40750.9,54116.7,35.782
"1064",2021-05-17 02:09:00,"CT_339",27.91,40726.6,54084.4,35.758
"1065",2021-05-17 02:09:30,"CT_339",27.91,40759,54127.5,35.7901
"1066",2021-05-17 02:10:00,"CT_339",27.91,40750.9,54116.7,35.782
"1067",2021-05-17 02:10:30,"CT_339",27.91,40750.9,54116.7,35.782
"1068",2021-05-17 02:11:00,"CT_339",27.91,40759,54127.5,35.7901
"1069",2021-05-17 02:11:30,"CT_339",27.91,40783.3,54159.8,35.8141
"1070",2021-05-17 02:12:00,"CT_339",27.91,40730.7,54089.8,35.762
"1071",2021-05-17 02:12:30,"CT_339",27.91,40779.3,54154.5,35.8102
"1072",2021-05-17 02:13:00,"CT_339",27.9,40767.1,54148.5,35.8058
"1073",2021-05-17 02:13:30,"CT_339",27.91,40738.8,54100.6,35.7701
"1074",2021-05-17 02:14:00,"CT_339",27.91,40746.8,54111.2,35.778
"1075",2021-05-17 02:14:30,"CT_339",27.91,40750.9,54116.7,35.782
"1076",2021-05-17 02:15:00,"CT_339",27.91,40767.1,54138.2,35.7981
"1077",2021-05-17 02:15:30,"CT_339",27.91,40779.3,54154.5,35.8102
"1078",2021-05-17 02:16:00,"CT_339",27.92,40726.6,54074.1,35.7503
"1079",2021-05-17 02:16:30,"CT_339",27.92,40795.5,54165.7,35.8185
"1080",2021-05-17 02:17:00,"CT_339",27.92,40763,54122.5,35.7864
"1081",2021-05-17 02:17:30,"CT_339",27.91,40750.9,54116.7,35.782
"1082",2021-05-17 02:18:00,"CT_339",27.92,40750.9,54106.4,35.7744
"1083",2021-05-17 02:18:30,"CT_339",27.92,40742.8,54095.6,35.7664
"1084",2021-05-17 02:19:00,"CT_339",27.92,40750.9,54106.4,35.7744
"1085",2021-05-17 02:19:30,"CT_339",27.91,40750.9,54116.7,35.782
"1086",2021-05-17 02:20:00,"CT_339",27.91,40750.9,54116.7,35.782
"1087",2021-05-17 02:20:30,"CT_339",27.92,40746.8,54100.9,35.7703
"1088",2021-05-17 02:21:00,"CT_339",27.92,40759,54117.2,35.7824
"1089",2021-05-17 02:21:30,"CT_339",27.91,40767.1,54138.2,35.7981
"1090",2021-05-17 02:22:00,"CT_339",27.92,40767.1,54127.9,35.7904
"1091",2021-05-17 02:22:30,"CT_339",27.92,40783.3,54149.5,35.8065
"1092",2021-05-17 02:23:00,"CT_339",27.91,40738.8,54100.6,35.7701
"1093",2021-05-17 02:23:30,"CT_339",27.92,40726.6,54074.1,35.7503
"1094",2021-05-17 02:24:00,"CT_339",27.91,40738.8,54100.6,35.7701
"1095",2021-05-17 02:24:30,"CT_339",27.91,40763,54132.8,35.794
"1096",2021-05-17 02:25:00,"CT_339",27.92,40742.8,54095.6,35.7664
"1097",2021-05-17 02:25:30,"CT_339",27.91,40722.6,54079.1,35.754
"1098",2021-05-17 02:26:00,"CT_339",27.92,40738.8,54090.3,35.7624
"1099",2021-05-17 02:26:30,"CT_339",27.92,40738.8,54090.3,35.7624
"1100",2021-05-17 02:27:00,"CT_339",27.92,40763,54122.5,35.7864
"1101",2021-05-17 02:27:30,"CT_339",27.92,40759,54117.2,35.7824
"1102",2021-05-17 02:28:00,"CT_339",27.92,40750.9,54106.4,35.7744
"1103",2021-05-17 02:28:30,"CT_339",27.92,40750.9,54106.4,35.7744
"1104",2021-05-17 02:29:00,"CT_339",27.92,40730.7,54079.5,35.7544
"1105",2021-05-17 02:29:30,"CT_339",27.92,40767.1,54127.9,35.7904
"1106",2021-05-17 02:30:00,"CT_339",27.92,40763,54122.5,35.7864
"1107",2021-05-17 02:30:30,"CT_339",27.92,40750.9,54106.4,35.7744
"1108",2021-05-17 02:31:00,"CT_339",27.92,40767.1,54127.9,35.7904
"1109",2021-05-17 02:31:30,"CT_339",27.92,40779.3,54144.2,35.8025
"1110",2021-05-17 02:32:00,"CT_339",27.92,40742.8,54095.6,35.7664
"1111",2021-05-17 02:32:30,"CT_339",27.92,40763,54122.5,35.7864
"1112",2021-05-17 02:33:00,"CT_339",27.92,40795.5,54165.7,35.8185
"1113",2021-05-17 02:33:30,"CT_339",27.92,40738.8,54090.3,35.7624
"1114",2021-05-17 02:34:00,"CT_339",27.92,40775.2,54138.7,35.7984
"1115",2021-05-17 02:34:30,"CT_339",27.92,40763,54122.5,35.7864
"1116",2021-05-17 02:35:00,"CT_339",27.92,40750.9,54106.4,35.7744
"1117",2021-05-17 02:35:30,"CT_339",27.92,40787.4,54154.9,35.8105
"1118",2021-05-17 02:36:00,"CT_339",27.92,40754.9,54111.7,35.7783
"1119",2021-05-17 02:36:30,"CT_339",27.92,40763,54122.5,35.7864
"1120",2021-05-17 02:37:00,"CT_339",27.92,40738.8,54090.3,35.7624
"1121",2021-05-17 02:37:30,"CT_339",27.92,40763,54122.5,35.7864
"1122",2021-05-17 02:38:00,"CT_339",27.92,40775.2,54138.7,35.7984
"1123",2021-05-17 02:38:30,"CT_339",27.92,40730.7,54079.5,35.7544
"1124",2021-05-17 02:39:00,"CT_339",27.92,40746.8,54100.9,35.7703
"1125",2021-05-17 02:39:30,"CT_339",27.92,40763,54122.5,35.7864
"1126",2021-05-17 02:40:00,"CT_339",27.92,40742.8,54095.6,35.7664
"1127",2021-05-17 02:40:30,"CT_339",27.92,40738.8,54090.3,35.7624
"1128",2021-05-17 02:41:00,"CT_339",27.92,40779.3,54144.2,35.8025
"1129",2021-05-17 02:41:30,"CT_339",27.92,40759,54117.2,35.7824
"1130",2021-05-17 02:42:00,"CT_339",27.92,40759,54117.2,35.7824
"1131",2021-05-17 02:42:30,"CT_339",27.92,40759,54117.2,35.7824
"1132",2021-05-17 02:43:00,"CT_339",27.92,40726.6,54074.1,35.7503
"1133",2021-05-17 02:43:30,"CT_339",27.94,40775.2,54118.1,35.7831
"1134",2021-05-17 02:44:00,"CT_339",27.94,40775.2,54118.1,35.7831
"1135",2021-05-17 02:44:30,"CT_339",27.92,40763,54122.5,35.7864
"1136",2021-05-17 02:45:00,"CT_339",27.94,40763,54101.9,35.771
"1137",2021-05-17 02:45:30,"CT_339",27.92,40759,54117.2,35.7824
"1138",2021-05-17 02:46:00,"CT_339",27.92,40759,54117.2,35.7824
"1139",2021-05-17 02:46:30,"CT_339",27.92,40746.8,54100.9,35.7703
"1140",2021-05-17 02:47:00,"CT_339",27.92,40787.4,54154.9,35.8105
"1141",2021-05-17 02:47:30,"CT_339",27.92,40730.7,54079.5,35.7544
"1142",2021-05-17 02:48:00,"CT_339",27.92,40746.8,54100.9,35.7703
"1143",2021-05-17 02:48:30,"CT_339",27.92,40742.8,54095.6,35.7664
"1144",2021-05-17 02:49:00,"CT_339",27.92,40759,54117.2,35.7824
"1145",2021-05-17 02:49:30,"CT_339",27.92,40775.2,54138.7,35.7984
"1146",2021-05-17 02:50:00,"CT_339",27.92,40775.2,54138.7,35.7984
"1147",2021-05-17 02:50:30,"CT_339",27.92,40754.9,54111.7,35.7783
"1148",2021-05-17 02:51:00,"CT_339",27.94,40767.1,54107.3,35.7751
"1149",2021-05-17 02:51:30,"CT_339",27.94,40779.3,54123.6,35.7871
"1150",2021-05-17 02:52:00,"CT_339",27.94,40746.8,54080.4,35.755
"1151",2021-05-17 02:52:30,"CT_339",27.92,40763,54122.5,35.7864
"1152",2021-05-17 02:53:00,"CT_339",27.94,40783.3,54128.9,35.7911
"1153",2021-05-17 02:53:30,"CT_339",27.92,40722.6,54068.8,35.7464
"1154",2021-05-17 02:54:00,"CT_339",27.92,40754.9,54111.7,35.7783
"1155",2021-05-17 02:54:30,"CT_339",27.92,40775.2,54138.7,35.7984
"1156",2021-05-17 02:55:00,"CT_339",27.92,40759,54117.2,35.7824
"1157",2021-05-17 02:55:30,"CT_339",27.92,40767.1,54127.9,35.7904
"1158",2021-05-17 02:56:00,"CT_339",27.92,40787.4,54154.9,35.8105
"1159",2021-05-17 02:56:30,"CT_339",27.92,40775.2,54138.7,35.7984
"1160",2021-05-17 02:57:00,"CT_339",27.92,40759,54117.2,35.7824
"1161",2021-05-17 02:57:30,"CT_339",27.92,40718.5,54063.3,35.7423
"1162",2021-05-17 02:58:00,"CT_339",27.92,40759,54117.2,35.7824
"1163",2021-05-17 02:58:30,"CT_339",27.92,40803.6,54176.5,35.8266
"1164",2021-05-17 02:59:00,"CT_339",27.92,40767.1,54127.9,35.7904
"1165",2021-05-17 02:59:30,"CT_339",27.92,40767.1,54127.9,35.7904
"1166",2021-05-17 03:00:00,"CT_339",27.92,40763,54122.5,35.7864
"1167",2021-05-17 03:00:30,"CT_339",27.94,40742.8,54075,35.751
"1168",2021-05-17 03:01:00,"CT_339",27.92,40795.5,54165.7,35.8185
"1169",2021-05-17 03:01:30,"CT_339",27.92,40754.9,54111.7,35.7783
"1170",2021-05-17 03:02:00,"CT_339",27.92,40754.9,54111.7,35.7783
"1171",2021-05-17 03:02:30,"CT_339",27.92,40779.3,54144.2,35.8025
"1172",2021-05-17 03:03:00,"CT_339",27.92,40767.1,54127.9,35.7904
"1173",2021-05-17 03:03:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1174",2021-05-17 03:04:00,"CT_339",27.92,40742.8,54095.6,35.7664
"1175",2021-05-17 03:04:30,"CT_339",27.92,40767.1,54127.9,35.7904
"1176",2021-05-17 03:05:00,"CT_339",27.94,40783.3,54128.9,35.7911
"1177",2021-05-17 03:05:30,"CT_339",27.92,40759,54117.2,35.7824
"1178",2021-05-17 03:06:00,"CT_339",27.92,40767.1,54127.9,35.7904
"1179",2021-05-17 03:06:30,"CT_339",27.92,40738.8,54090.3,35.7624
"1180",2021-05-17 03:07:00,"CT_339",27.92,40775.2,54138.7,35.7984
"1181",2021-05-17 03:07:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1182",2021-05-17 03:08:00,"CT_339",27.94,40754.9,54091.1,35.763
"1183",2021-05-17 03:08:30,"CT_339",27.94,40726.6,54053.5,35.735
"1184",2021-05-17 03:09:00,"CT_339",27.94,40738.8,54069.7,35.7471
"1185",2021-05-17 03:09:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1186",2021-05-17 03:10:00,"CT_339",27.94,40742.8,54075,35.751
"1187",2021-05-17 03:10:30,"CT_339",27.94,40686.2,53999.8,35.695
"1188",2021-05-17 03:11:00,"CT_339",27.94,40738.8,54069.7,35.7471
"1189",2021-05-17 03:11:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1190",2021-05-17 03:12:00,"CT_339",27.94,40754.9,54091.1,35.763
"1191",2021-05-17 03:12:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1192",2021-05-17 03:13:00,"CT_339",27.94,40754.9,54091.1,35.763
"1193",2021-05-17 03:13:30,"CT_339",27.94,40754.9,54091.1,35.763
"1194",2021-05-17 03:14:00,"CT_339",27.94,40767.1,54107.3,35.7751
"1195",2021-05-17 03:14:30,"CT_339",27.94,40754.9,54091.1,35.763
"1196",2021-05-17 03:15:00,"CT_339",27.94,40763,54101.9,35.771
"1197",2021-05-17 03:15:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1198",2021-05-17 03:16:00,"CT_339",27.94,40754.9,54091.1,35.763
"1199",2021-05-17 03:16:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1200",2021-05-17 03:17:00,"CT_339",27.94,40742.8,54075,35.751
"1201",2021-05-17 03:17:30,"CT_339",27.94,40722.6,54048.2,35.731
"1202",2021-05-17 03:18:00,"CT_339",27.94,40763,54101.9,35.771
"1203",2021-05-17 03:18:30,"CT_339",27.94,40746.8,54080.4,35.755
"1204",2021-05-17 03:19:00,"CT_339",27.94,40775.2,54118.1,35.7831
"1205",2021-05-17 03:19:30,"CT_339",27.94,40754.9,54091.1,35.763
"1206",2021-05-17 03:20:00,"CT_339",27.94,40763,54101.9,35.771
"1207",2021-05-17 03:20:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1208",2021-05-17 03:21:00,"CT_339",27.94,40779.3,54123.6,35.7871
"1209",2021-05-17 03:21:30,"CT_339",27.94,40738.8,54069.7,35.7471
"1210",2021-05-17 03:22:00,"CT_339",27.94,40746.8,54080.4,35.755
"1211",2021-05-17 03:22:30,"CT_339",27.95,40742.8,54064.8,35.7434
"1212",2021-05-17 03:23:00,"CT_339",27.94,40754.9,54091.1,35.763
"1213",2021-05-17 03:23:30,"CT_339",27.94,40767.1,54107.3,35.7751
"1214",2021-05-17 03:24:00,"CT_339",27.94,40754.9,54091.1,35.763
"1215",2021-05-17 03:24:30,"CT_339",27.94,40754.9,54091.1,35.763
"1216",2021-05-17 03:25:00,"CT_339",27.94,40754.9,54091.1,35.763
"1217",2021-05-17 03:25:30,"CT_339",27.94,40754.9,54091.1,35.763
"1218",2021-05-17 03:26:00,"CT_339",27.94,40734.7,54064.3,35.743
"1219",2021-05-17 03:26:30,"CT_339",27.94,40742.8,54075,35.751
"1220",2021-05-17 03:27:00,"CT_339",27.95,40763,54091.6,35.7633
"1221",2021-05-17 03:27:30,"CT_339",27.95,40746.8,54070.1,35.7473
"1222",2021-05-17 03:28:00,"CT_339",27.94,40738.8,54069.7,35.7471
"1223",2021-05-17 03:28:30,"CT_339",27.94,40783.3,54128.9,35.7911
"1224",2021-05-17 03:29:00,"CT_339",27.94,40763,54101.9,35.771
"1225",2021-05-17 03:29:30,"CT_339",27.94,40763,54101.9,35.771
"1226",2021-05-17 03:30:00,"CT_339",27.94,40754.9,54091.1,35.763
"1227",2021-05-17 03:30:30,"CT_339",27.94,40759,54096.6,35.7671
"1228",2021-05-17 03:31:00,"CT_339",27.94,40746.8,54080.4,35.755
"1229",2021-05-17 03:31:30,"CT_339",27.95,40706.4,54016.4,35.7074
"1230",2021-05-17 03:32:00,"CT_339",27.95,40763,54091.6,35.7633
"1231",2021-05-17 03:32:30,"CT_339",27.95,40771.2,54102.5,35.7715
"1232",2021-05-17 03:33:00,"CT_339",27.95,40738.8,54059.4,35.7394
"1233",2021-05-17 03:33:30,"CT_339",27.95,40746.8,54070.1,35.7473
"1234",2021-05-17 03:34:00,"CT_339",27.95,40746.8,54070.1,35.7473
"1235",2021-05-17 03:34:30,"CT_339",27.94,40754.9,54091.1,35.763
"1236",2021-05-17 03:35:00,"CT_339",27.95,40734.7,54054,35.7353
"1237",2021-05-17 03:35:30,"CT_339",27.95,40742.8,54064.8,35.7434
"1238",2021-05-17 03:36:00,"CT_339",27.95,40718.5,54032.5,35.7193
"1239",2021-05-17 03:36:30,"CT_339",27.95,40706.4,54016.4,35.7074
"1240",2021-05-17 03:37:00,"CT_339",27.95,40742.8,54064.8,35.7434
"1241",2021-05-17 03:37:30,"CT_339",27.95,40759,54086.3,35.7594
"1242",2021-05-17 03:38:00,"CT_339",27.94,40779.3,54123.6,35.7871
"1243",2021-05-17 03:38:30,"CT_339",27.95,40759,54086.3,35.7594
"1244",2021-05-17 03:39:00,"CT_339",27.95,40746.8,54070.1,35.7473
"1245",2021-05-17 03:39:30,"CT_339",27.95,40763,54091.6,35.7633
"1246",2021-05-17 03:40:00,"CT_339",27.94,40791.4,54139.6,35.7991
"1247",2021-05-17 03:40:30,"CT_339",27.95,40746.8,54070.1,35.7473
"1248",2021-05-17 03:41:00,"CT_339",27.95,40763,54091.6,35.7633
"1249",2021-05-17 03:41:30,"CT_339",27.95,40706.4,54016.4,35.7074
"1250",2021-05-17 03:42:00,"CT_339",27.95,40771.2,54102.5,35.7715
"1251",2021-05-17 03:42:30,"CT_339",27.95,40779.3,54113.3,35.7795
"1252",2021-05-17 03:43:00,"CT_339",27.95,40779.3,54113.3,35.7795
"1253",2021-05-17 03:43:30,"CT_339",27.95,40799.5,54140.1,35.7995
"1254",2021-05-17 03:44:00,"CT_339",27.95,40763,54091.6,35.7633
"1255",2021-05-17 03:44:30,"CT_339",27.95,40742.8,54064.8,35.7434
"1256",2021-05-17 03:45:00,"CT_339",27.94,40726.6,54053.5,35.735
"1257",2021-05-17 03:45:30,"CT_339",27.95,40746.8,54070.1,35.7473
"1258",2021-05-17 03:46:00,"CT_339",27.95,40746.8,54070.1,35.7473
"1259",2021-05-17 03:46:30,"CT_339",27.95,40775.2,54107.8,35.7754
"1260",2021-05-17 03:47:00,"CT_339",27.95,40746.8,54070.1,35.7473
"1261",2021-05-17 03:47:30,"CT_339",27.95,40754.9,54080.8,35.7553
"1262",2021-05-17 03:48:00,"CT_339",27.95,40779.3,54113.3,35.7795
"1263",2021-05-17 03:48:30,"CT_339",27.95,40742.8,54064.8,35.7434
"1264",2021-05-17 03:49:00,"CT_339",27.95,40759,54086.3,35.7594
"1265",2021-05-17 03:49:30,"CT_339",27.95,40783.3,54118.6,35.7834
"1266",2021-05-17 03:50:00,"CT_339",27.95,40742.8,54064.8,35.7434
"1267",2021-05-17 03:50:30,"CT_339",27.95,40771.2,54102.5,35.7715
"1268",2021-05-17 03:51:00,"CT_339",27.95,40734.7,54054,35.7353
"1269",2021-05-17 03:51:30,"CT_339",27.95,40799.5,54140.1,35.7995
"1270",2021-05-17 03:52:00,"CT_339",27.95,40775.2,54107.8,35.7754
"1271",2021-05-17 03:52:30,"CT_339",27.95,40759,54086.3,35.7594
"1272",2021-05-17 03:53:00,"CT_339",27.95,40738.8,54059.4,35.7394
"1273",2021-05-17 03:53:30,"CT_339",27.95,40742.8,54064.8,35.7434
"1274",2021-05-17 03:54:00,"CT_339",27.95,40759,54086.3,35.7594
"1275",2021-05-17 03:54:30,"CT_339",27.95,40746.8,54070.1,35.7473
"1276",2021-05-17 03:55:00,"CT_339",27.95,40759,54086.3,35.7594
"1277",2021-05-17 03:55:30,"CT_339",27.95,40746.8,54070.1,35.7473
"1278",2021-05-17 03:56:00,"CT_339",27.95,40726.6,54043.2,35.7273
"1279",2021-05-17 03:56:30,"CT_339",27.95,40742.8,54064.8,35.7434
"1280",2021-05-17 03:57:00,"CT_339",27.95,40771.2,54102.5,35.7715
"1281",2021-05-17 03:57:30,"CT_339",27.95,40783.3,54118.6,35.7834
"1282",2021-05-17 03:58:00,"CT_339",27.95,40759,54086.3,35.7594
"1283",2021-05-17 03:58:30,"CT_339",27.95,40771.2,54102.5,35.7715
"1284",2021-05-17 03:59:00,"CT_339",27.95,40783.3,54118.6,35.7834
"1285",2021-05-17 03:59:30,"CT_339",27.95,40734.7,54054,35.7353
"1286",2021-05-17 04:00:00,"CT_339",27.95,40775.2,54107.8,35.7754
"1287",2021-05-17 04:00:30,"CT_339",27.95,40779.3,54113.3,35.7795
"1288",2021-05-17 04:01:00,"CT_339",27.95,40742.8,54064.8,35.7434
"1289",2021-05-17 04:01:30,"CT_339",27.95,40734.7,54054,35.7353
"1290",2021-05-17 04:02:00,"CT_339",27.96,40775.2,54097.5,35.7678
"1291",2021-05-17 04:02:30,"CT_339",27.95,40734.7,54054,35.7353
"1292",2021-05-17 04:03:00,"CT_339",27.95,40742.8,54064.8,35.7434
"1293",2021-05-17 04:03:30,"CT_339",27.96,40754.9,54070.6,35.7477
"1294",2021-05-17 04:04:00,"CT_339",27.96,40763,54081.3,35.7557
"1295",2021-05-17 04:04:30,"CT_339",27.96,40783.3,54108.3,35.7758
"1296",2021-05-17 04:05:00,"CT_339",27.96,40754.9,54070.6,35.7477
"1297",2021-05-17 04:05:30,"CT_339",27.96,40754.9,54070.6,35.7477
"1298",2021-05-17 04:06:00,"CT_339",27.96,40742.8,54054.5,35.7357
"1299",2021-05-17 04:06:30,"CT_339",27.96,40754.9,54070.6,35.7477
"1300",2021-05-17 04:07:00,"CT_339",27.96,40783.3,54108.3,35.7758
"1301",2021-05-17 04:07:30,"CT_339",27.96,40738.8,54049.2,35.7317
"1302",2021-05-17 04:08:00,"CT_339",27.96,40726.6,54033,35.7197
"1303",2021-05-17 04:08:30,"CT_339",27.96,40771.2,54092.2,35.7638
"1304",2021-05-17 04:09:00,"CT_339",27.96,40738.8,54049.2,35.7317
"1305",2021-05-17 04:09:30,"CT_339",27.96,40783.3,54108.3,35.7758
"1306",2021-05-17 04:10:00,"CT_339",27.96,40754.9,54070.6,35.7477
"1307",2021-05-17 04:10:30,"CT_339",27.96,40738.8,54049.2,35.7317
"1308",2021-05-17 04:11:00,"CT_339",27.96,40771.2,54092.2,35.7638
"1309",2021-05-17 04:11:30,"CT_339",27.96,40771.2,54092.2,35.7638
"1310",2021-05-17 04:12:00,"CT_339",27.96,40771.2,54092.2,35.7638
"1311",2021-05-17 04:12:30,"CT_339",27.96,40795.5,54124.5,35.7878
"1312",2021-05-17 04:13:00,"CT_339",27.96,40738.8,54049.2,35.7317
"1313",2021-05-17 04:13:30,"CT_339",27.96,40742.8,54054.5,35.7357
"1314",2021-05-17 04:14:00,"CT_339",27.96,40754.9,54070.6,35.7477
"1315",2021-05-17 04:14:30,"CT_339",27.96,40779.3,54103,35.7718
"1316",2021-05-17 04:15:00,"CT_339",27.96,40759,54076,35.7517
"1317",2021-05-17 04:15:30,"CT_339",27.96,40763,54081.3,35.7557
"1318",2021-05-17 04:16:00,"CT_339",27.96,40759,54076,35.7517
"1319",2021-05-17 04:16:30,"CT_339",27.96,40754.9,54070.6,35.7477
"1320",2021-05-17 04:17:00,"CT_339",27.96,40783.3,54108.3,35.7758
"1321",2021-05-17 04:17:30,"CT_339",27.96,40771.2,54092.2,35.7638
"1322",2021-05-17 04:18:00,"CT_339",27.97,40754.9,54060.3,35.74
"1323",2021-05-17 04:18:30,"CT_339",27.97,40779.3,54092.7,35.7641
"1324",2021-05-17 04:19:00,"CT_339",27.97,40763,54071,35.748
"1325",2021-05-17 04:19:30,"CT_339",27.97,40718.5,54011.9,35.704
"1326",2021-05-17 04:20:00,"CT_339",27.97,40763,54071,35.748
