"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity"
"1107",2021-05-17 02:30:30,"CT_738",28.47,41881.5,55135.1,36.5418
"1108",2021-05-17 02:31:00,"CT_738",28.47,41841.7,55082.6,36.5026
"1109",2021-05-17 02:31:30,"CT_738",28.47,41887.2,55142.6,36.5474
"1110",2021-05-17 02:32:00,"CT_738",28.47,41921.4,55187.7,36.5811
"1111",2021-05-17 02:32:30,"CT_738",28.47,41836.1,55075.2,36.4971
"1112",2021-05-17 02:33:00,"CT_738",28.47,41904.3,55165.2,36.5643
"1113",2021-05-17 02:33:30,"CT_738",28.47,41847.4,55090.1,36.5082
"1114",2021-05-17 02:34:00,"CT_738",28.47,41904.3,55165.2,36.5643
"1115",2021-05-17 02:34:30,"CT_738",28.47,41870.1,55120.1,36.5306
"1116",2021-05-17 02:35:00,"CT_738",28.47,41881.5,55135.1,36.5418
"1117",2021-05-17 02:35:30,"CT_738",28.47,41864.5,55112.7,36.5251
"1118",2021-05-17 02:36:00,"CT_738",28.47,41847.4,55090.1,36.5082
"1119",2021-05-17 02:36:30,"CT_738",28.46,41841.7,55093,36.5104
"1120",2021-05-17 02:37:00,"CT_738",28.47,41898.6,55157.6,36.5587
"1121",2021-05-17 02:37:30,"CT_738",28.47,41858.8,55105.2,36.5195
"1122",2021-05-17 02:38:00,"CT_738",28.47,41847.4,55090.1,36.5082
"1123",2021-05-17 02:38:30,"CT_738",28.46,41847.4,55100.6,36.516
"1124",2021-05-17 02:39:00,"CT_738",28.46,41864.5,55123.1,36.5328
"1125",2021-05-17 02:39:30,"CT_738",28.46,41864.5,55123.1,36.5328
"1126",2021-05-17 02:40:00,"CT_738",28.46,41892.9,55160.5,36.5608
"1127",2021-05-17 02:40:30,"CT_738",28.46,41796.3,55033.2,36.4657
"1128",2021-05-17 02:41:00,"CT_738",28.46,41847.4,55100.6,36.516
"1129",2021-05-17 02:41:30,"CT_738",28.47,41881.5,55135.1,36.5418
"1130",2021-05-17 02:42:00,"CT_738",28.46,41881.5,55145.5,36.5496
"1131",2021-05-17 02:42:30,"CT_738",28.46,41898.6,55168.1,36.5665
"1132",2021-05-17 02:43:00,"CT_738",28.45,41875.8,55148.4,36.5518
"1133",2021-05-17 02:43:30,"CT_738",28.44,41870.1,55151.3,36.5539
"1134",2021-05-17 02:44:00,"CT_738",28.46,41847.4,55100.6,36.516
"1135",2021-05-17 02:44:30,"CT_738",28.45,41853.1,55118.5,36.5294
"1136",2021-05-17 02:45:00,"CT_738",28.45,41870.1,55140.9,36.5461
"1137",2021-05-17 02:45:30,"CT_738",28.45,41904.3,55186,36.5799
"1138",2021-05-17 02:46:00,"CT_738",28.46,41881.5,55145.5,36.5496
"1139",2021-05-17 02:46:30,"CT_738",28.46,41768,54995.8,36.4378
"1140",2021-05-17 02:47:00,"CT_738",28.46,41955.6,55243.2,36.6226
"1141",2021-05-17 02:47:30,"CT_738",28.46,41853.1,55108.1,36.5216
"1142",2021-05-17 02:48:00,"CT_738",28.45,41847.4,55111,36.5238
"1143",2021-05-17 02:48:30,"CT_738",28.44,41847.4,55121.4,36.5316
"1144",2021-05-17 02:49:00,"CT_738",28.45,41813.3,55066,36.4902
"1145",2021-05-17 02:49:30,"CT_738",28.44,41887.2,55173.9,36.5708
"1146",2021-05-17 02:50:00,"CT_738",28.45,41904.3,55186,36.5799
"1147",2021-05-17 02:50:30,"CT_738",28.44,41824.7,55091.4,36.5092
"1148",2021-05-17 02:51:00,"CT_738",28.45,41813.3,55066,36.4902
"1149",2021-05-17 02:51:30,"CT_738",28.45,41847.4,55111,36.5238
"1150",2021-05-17 02:52:00,"CT_738",28.45,41887.2,55163.4,36.563
"1151",2021-05-17 02:52:30,"CT_738",28.45,41881.5,55155.9,36.5574
"1152",2021-05-17 02:53:00,"CT_738",28.45,41904.3,55186,36.5799
"1153",2021-05-17 02:53:30,"CT_738",28.45,41915.7,55201,36.5911
"1154",2021-05-17 02:54:00,"CT_738",28.45,41881.5,55155.9,36.5574
"1155",2021-05-17 02:54:30,"CT_738",28.45,41847.4,55111,36.5238
"1156",2021-05-17 02:55:00,"CT_738",28.45,41864.5,55133.5,36.5406
"1157",2021-05-17 02:55:30,"CT_738",28.45,41864.5,55133.5,36.5406
"1158",2021-05-17 02:56:00,"CT_738",28.45,41824.7,55081,36.5014
"1159",2021-05-17 02:56:30,"CT_738",28.44,41875.8,55158.8,36.5596
"1160",2021-05-17 02:57:00,"CT_738",28.44,41927.1,55226.5,36.6101
"1161",2021-05-17 02:57:30,"CT_738",28.44,41887.2,55173.9,36.5708
"1162",2021-05-17 02:58:00,"CT_738",28.44,41887.2,55173.9,36.5708
"1163",2021-05-17 02:58:30,"CT_738",28.44,41870.1,55151.3,36.5539
"1164",2021-05-17 02:59:00,"CT_738",28.44,41864.5,55143.9,36.5484
"1165",2021-05-17 02:59:30,"CT_738",28.43,41898.6,55199.3,36.5898
"1166",2021-05-17 03:00:00,"CT_738",28.44,41819,55083.9,36.5036
"1167",2021-05-17 03:00:30,"CT_738",28.44,41881.5,55166.4,36.5652
"1168",2021-05-17 03:01:00,"CT_738",28.44,41904.3,55196.4,36.5877
"1169",2021-05-17 03:01:30,"CT_738",28.43,41904.3,55206.9,36.5954
"1170",2021-05-17 03:02:00,"CT_738",28.41,41773.7,55055.3,36.4822
"1171",2021-05-17 03:02:30,"CT_738",28.43,41858.8,55146.8,36.5506
"1172",2021-05-17 03:03:00,"CT_738",28.43,41847.4,55131.8,36.5393
"1173",2021-05-17 03:03:30,"CT_738",28.43,41864.5,55154.3,36.5562
"1174",2021-05-17 03:04:00,"CT_738",28.43,41790.7,55057,36.4834
"1175",2021-05-17 03:04:30,"CT_738",28.41,41864.5,55175.2,36.5718
"1176",2021-05-17 03:05:00,"CT_738",28.4,41813.3,55118,36.5291
"1177",2021-05-17 03:05:30,"CT_738",28.41,41790.7,55077.8,36.499
"1178",2021-05-17 03:06:00,"CT_738",28.41,41824.7,55122.7,36.5325
"1179",2021-05-17 03:06:30,"CT_738",28.41,41864.5,55175.2,36.5718
"1180",2021-05-17 03:07:00,"CT_738",28.41,41824.7,55122.7,36.5325
"1181",2021-05-17 03:07:30,"CT_738",28.41,41847.4,55152.6,36.5549
"1182",2021-05-17 03:08:00,"CT_738",28.41,41847.4,55152.6,36.5549
"1183",2021-05-17 03:08:30,"CT_738",28.41,41881.5,55197.6,36.5885
"1184",2021-05-17 03:09:00,"CT_738",28.41,41870.1,55182.6,36.5773
"1185",2021-05-17 03:09:30,"CT_738",28.41,41847.4,55152.6,36.5549
"1186",2021-05-17 03:10:00,"CT_738",28.41,41796.3,55085.2,36.5045
"1187",2021-05-17 03:10:30,"CT_738",28.41,41830.4,55130.2,36.5381
"1188",2021-05-17 03:11:00,"CT_738",28.41,41904.3,55227.7,36.611
"1189",2021-05-17 03:11:30,"CT_738",28.41,41796.3,55085.2,36.5045
"1190",2021-05-17 03:12:00,"CT_738",28.4,41836.1,55148.1,36.5515
"1191",2021-05-17 03:12:30,"CT_738",28.41,41892.9,55212.7,36.5998
"1192",2021-05-17 03:13:00,"CT_738",28.41,41887.2,55205.1,36.5942
"1193",2021-05-17 03:13:30,"CT_738",28.41,41864.5,55175.2,36.5718
"1194",2021-05-17 03:14:00,"CT_738",28.41,41887.2,55205.1,36.5942
"1195",2021-05-17 03:14:30,"CT_738",28.41,41796.3,55085.2,36.5045
"1196",2021-05-17 03:15:00,"CT_738",28.4,41824.7,55133.1,36.5403
"1197",2021-05-17 03:15:30,"CT_738",28.39,41887.2,55226,36.6098
"1198",2021-05-17 03:16:00,"CT_738",28.38,41824.7,55153.9,36.5559
"1199",2021-05-17 03:16:30,"CT_738",28.4,41779.3,55073.1,36.4955
"1200",2021-05-17 03:17:00,"CT_738",28.39,41853.1,55181,36.5761
"1201",2021-05-17 03:17:30,"CT_738",28.39,41824.7,55143.5,36.5481
"1202",2021-05-17 03:18:00,"CT_738",28.39,41756.7,55053.7,36.481
"1203",2021-05-17 03:18:30,"CT_738",28.39,41819,55136,36.5425
"1204",2021-05-17 03:19:00,"CT_738",28.4,41847.4,55163,36.5627
"1205",2021-05-17 03:19:30,"CT_738",28.39,41830.4,55151,36.5537
"1206",2021-05-17 03:20:00,"CT_738",28.39,41847.4,55173.5,36.5705
"1207",2021-05-17 03:20:30,"CT_738",28.39,41830.4,55151,36.5537
"1208",2021-05-17 03:21:00,"CT_738",28.39,41847.4,55173.5,36.5705
"1209",2021-05-17 03:21:30,"CT_738",28.38,41819,55146.4,36.5503
"1210",2021-05-17 03:22:00,"CT_738",28.38,41853.1,55191.4,36.5839
"1211",2021-05-17 03:22:30,"CT_738",28.38,41853.1,55191.4,36.5839
"1212",2021-05-17 03:23:00,"CT_738",28.38,41824.7,55153.9,36.5559
"1213",2021-05-17 03:23:30,"CT_738",28.38,41807.7,55131.5,36.5391
"1214",2021-05-17 03:24:00,"CT_738",28.38,41813.3,55138.9,36.5446
"1215",2021-05-17 03:24:30,"CT_738",28.38,41813.3,55138.9,36.5446
"1216",2021-05-17 03:25:00,"CT_738",28.38,41785,55101.5,36.5167
"1217",2021-05-17 03:25:30,"CT_738",28.38,41853.1,55191.4,36.5839
"1218",2021-05-17 03:26:00,"CT_738",28.38,41847.4,55183.9,36.5783
"1219",2021-05-17 03:26:30,"CT_738",28.38,41836.1,55169,36.5671
"1220",2021-05-17 03:27:00,"CT_738",28.37,41830.4,55171.9,36.5693
"1221",2021-05-17 03:27:30,"CT_738",28.37,41779.3,55104.4,36.5189
"1222",2021-05-17 03:28:00,"CT_738",28.37,41807.7,55141.9,36.5469
"1223",2021-05-17 03:28:30,"CT_738",28.36,41762.3,55092.3,36.5099
"1224",2021-05-17 03:29:00,"CT_738",28.37,41836.1,55179.4,36.5749
"1225",2021-05-17 03:29:30,"CT_738",28.36,41836.1,55189.8,36.5827
"1226",2021-05-17 03:30:00,"CT_738",28.38,41830.4,55161.4,36.5615
"1227",2021-05-17 03:30:30,"CT_738",28.38,41830.4,55161.4,36.5615
"1228",2021-05-17 03:31:00,"CT_738",28.37,41864.5,55216.9,36.603
"1229",2021-05-17 03:31:30,"CT_738",28.38,41847.4,55183.9,36.5783
"1230",2021-05-17 03:32:00,"CT_738",28.37,41847.4,55194.3,36.5861
"1231",2021-05-17 03:32:30,"CT_738",28.36,41819,55167.3,36.5658
"1232",2021-05-17 03:33:00,"CT_738",28.36,41796.3,55137.3,36.5434
"1233",2021-05-17 03:33:30,"CT_738",28.35,41830.4,55192.7,36.5849
"1234",2021-05-17 03:34:00,"CT_738",28.35,41836.1,55200.3,36.5905
"1235",2021-05-17 03:34:30,"CT_738",28.35,41858.8,55230.3,36.613
"1236",2021-05-17 03:35:00,"CT_738",28.35,41830.4,55192.7,36.5849
"1237",2021-05-17 03:35:30,"CT_738",28.36,41887.2,55257.3,36.6332
"1238",2021-05-17 03:36:00,"CT_738",28.35,41830.4,55192.7,36.5849
"1239",2021-05-17 03:36:30,"CT_738",28.36,41847.4,55204.8,36.5939
"1240",2021-05-17 03:37:00,"CT_738",28.35,41830.4,55192.7,36.5849
"1241",2021-05-17 03:37:30,"CT_738",28.36,41779.3,55114.8,36.5266
"1242",2021-05-17 03:38:00,"CT_738",28.35,41847.4,55215.2,36.6017
"1243",2021-05-17 03:38:30,"CT_738",28.34,41796.3,55158.1,36.559
"1244",2021-05-17 03:39:00,"CT_738",28.34,41824.7,55195.7,36.5871
"1245",2021-05-17 03:39:30,"CT_738",28.34,41819,55188.1,36.5814
"1246",2021-05-17 03:40:00,"CT_738",28.34,41819,55188.1,36.5814
"1247",2021-05-17 03:40:30,"CT_738",28.34,41881.5,55270.7,36.6432
"1248",2021-05-17 03:41:00,"CT_738",28.35,41892.9,55275.3,36.6466
"1249",2021-05-17 03:41:30,"CT_738",28.35,41722.7,55050.4,36.4786
"1250",2021-05-17 03:42:00,"CT_738",28.32,41762.3,55134,36.541
"1251",2021-05-17 03:42:30,"CT_738",28.34,41819,55188.1,36.5814
"1252",2021-05-17 03:43:00,"CT_738",28.32,41802,55186.5,36.5803
"1253",2021-05-17 03:43:30,"CT_738",28.32,41790.7,55171.6,36.5691
"1254",2021-05-17 03:44:00,"CT_738",28.34,41813.3,55180.6,36.5758
"1255",2021-05-17 03:44:30,"CT_738",28.32,41762.3,55134,36.541
"1256",2021-05-17 03:45:00,"CT_738",28.32,41887.2,55299.2,36.6645
"1257",2021-05-17 03:45:30,"CT_738",28.32,41875.8,55284.1,36.6532
"1258",2021-05-17 03:46:00,"CT_738",28.32,41779.3,55156.5,36.5578
"1259",2021-05-17 03:46:30,"CT_738",28.32,41836.1,55231.6,36.614
"1260",2021-05-17 03:47:00,"CT_738",28.31,41773.7,55159.6,36.5601
"1261",2021-05-17 03:47:30,"CT_738",28.32,41830.4,55224.1,36.6083
"1262",2021-05-17 03:48:00,"CT_738",28.31,41762.3,55144.5,36.5488
"1263",2021-05-17 03:48:30,"CT_738",28.31,41858.8,55272.1,36.6442
"1264",2021-05-17 03:49:00,"CT_738",28.31,41796.3,55189.4,36.5824
"1265",2021-05-17 03:49:30,"CT_738",28.31,41745.3,55122,36.532
"1266",2021-05-17 03:50:00,"CT_738",28.31,41858.8,55272.1,36.6442
"1267",2021-05-17 03:50:30,"CT_738",28.31,41796.3,55189.4,36.5824
"1268",2021-05-17 03:51:00,"CT_738",28.31,41722.7,55092.1,36.5097
"1269",2021-05-17 03:51:30,"CT_738",28.31,41836.1,55242.1,36.6218
"1270",2021-05-17 03:52:00,"CT_738",28.31,41819,55219.5,36.6049
"1271",2021-05-17 03:52:30,"CT_738",28.31,41762.3,55144.5,36.5488
"1272",2021-05-17 03:53:00,"CT_738",28.3,41819,55229.9,36.6127
"1273",2021-05-17 03:53:30,"CT_738",28.31,41819,55219.5,36.6049
"1274",2021-05-17 03:54:00,"CT_738",28.31,41796.3,55189.4,36.5824
"1275",2021-05-17 03:54:30,"CT_738",28.3,41830.4,55245,36.6239
"1276",2021-05-17 03:55:00,"CT_738",28.31,41762.3,55144.5,36.5488
"1277",2021-05-17 03:55:30,"CT_738",28.3,41819,55229.9,36.6127
"1278",2021-05-17 03:56:00,"CT_738",28.29,41819,55240.4,36.6205
"1279",2021-05-17 03:56:30,"CT_738",28.3,41807.7,55215,36.6015
"1280",2021-05-17 03:57:00,"CT_738",28.29,41779.3,55187.8,36.5812
"1281",2021-05-17 03:57:30,"CT_738",28.29,41745.3,55142.9,36.5476
"1282",2021-05-17 03:58:00,"CT_738",28.29,41745.3,55142.9,36.5476
"1283",2021-05-17 03:58:30,"CT_738",28.28,41819,55250.8,36.6283
"1284",2021-05-17 03:59:00,"CT_738",28.28,41796.3,55220.8,36.6059
"1285",2021-05-17 03:59:30,"CT_738",28.28,41711.4,55108.5,36.5219
"1286",2021-05-17 04:00:00,"CT_738",28.28,41853.1,55295.9,36.662
"1287",2021-05-17 04:00:30,"CT_738",28.28,41722.7,55123.4,36.5331
"1288",2021-05-17 04:01:00,"CT_738",28.28,41779.3,55198.3,36.589
"1289",2021-05-17 04:01:30,"CT_738",28.28,41802,55228.3,36.6115
"1290",2021-05-17 04:02:00,"CT_738",28.28,41819,55250.8,36.6283
"1291",2021-05-17 04:02:30,"CT_738",28.28,41768,55183.3,36.5779
"1292",2021-05-17 04:03:00,"CT_738",28.28,41796.3,55220.8,36.6059
"1293",2021-05-17 04:03:30,"CT_738",28.28,41762.3,55175.8,36.5722
"1294",2021-05-17 04:04:00,"CT_738",28.26,41796.3,55241.7,36.6215
"1295",2021-05-17 04:04:30,"CT_738",28.27,41762.3,55186.2,36.58
"1296",2021-05-17 04:05:00,"CT_738",28.26,41830.4,55286.8,36.6552
"1297",2021-05-17 04:05:30,"CT_738",28.26,41745.3,55174.2,36.571
"1298",2021-05-17 04:06:00,"CT_738",28.26,41841.7,55301.8,36.6664
"1299",2021-05-17 04:06:30,"CT_738",28.26,41745.3,55174.2,36.571
"1300",2021-05-17 04:07:00,"CT_738",28.26,41790.7,55234.3,36.6159
"1301",2021-05-17 04:07:30,"CT_738",28.26,41819,55271.7,36.644
"1302",2021-05-17 04:08:00,"CT_738",28.26,41841.7,55301.8,36.6664
"1303",2021-05-17 04:08:30,"CT_738",28.26,41762.3,55196.7,36.5879
"1304",2021-05-17 04:09:00,"CT_738",28.24,41802,55270.2,36.6428
"1305",2021-05-17 04:09:30,"CT_738",28.26,41785,55226.7,36.6103
"1306",2021-05-17 04:10:00,"CT_738",28.26,41796.3,55241.7,36.6215
"1307",2021-05-17 04:10:30,"CT_738",28.24,41745.3,55195.1,36.5867
"1308",2021-05-17 04:11:00,"CT_738",28.24,41734,55180.1,36.5755
"1309",2021-05-17 04:11:30,"CT_738",28.26,41768,55204.2,36.5935
"1310",2021-05-17 04:12:00,"CT_738",28.26,41762.3,55196.7,36.5879
"1311",2021-05-17 04:12:30,"CT_738",28.24,41768,55225.2,36.6091
"1312",2021-05-17 04:13:00,"CT_738",28.23,41734,55190.6,36.5833
"1313",2021-05-17 04:13:30,"CT_738",28.23,41762.3,55228.1,36.6113
"1314",2021-05-17 04:14:00,"CT_738",28.24,41785,55247.7,36.626
"1315",2021-05-17 04:14:30,"CT_738",28.24,41790.7,55255.2,36.6316
"1316",2021-05-17 04:15:00,"CT_738",28.24,41819,55292.7,36.6596
"1317",2021-05-17 04:15:30,"CT_738",28.24,41762.3,55217.6,36.6035
"1318",2021-05-17 04:16:00,"CT_738",28.24,41762.3,55217.6,36.6035
"1319",2021-05-17 04:16:30,"CT_738",28.24,41802,55270.2,36.6428
"1320",2021-05-17 04:17:00,"CT_738",28.24,41819,55292.7,36.6596
"1321",2021-05-17 04:17:30,"CT_738",28.24,41762.3,55217.6,36.6035
"1322",2021-05-17 04:18:00,"CT_738",28.23,41739.7,55198.1,36.5889
"1323",2021-05-17 04:18:30,"CT_738",28.24,41734,55180.1,36.5755
"1324",2021-05-17 04:19:00,"CT_738",28.22,41734,55201,36.5911
"1325",2021-05-17 04:19:30,"CT_738",28.23,41700.1,55145.7,36.5497
"1326",2021-05-17 04:20:00,"CT_738",28.22,41768,55246.1,36.6248
"1327",2021-05-17 04:20:30,"CT_738",28.22,41745.3,55216,36.6023
"1328",2021-05-17 04:21:00,"CT_738",28.22,41807.7,55298.7,36.6641
"1329",2021-05-17 04:21:30,"CT_738",28.22,41717,55178.5,36.5743
"1330",2021-05-17 04:22:00,"CT_738",28.21,41739.7,55219.1,36.6046
"1331",2021-05-17 04:22:30,"CT_738",28.22,41790.7,55276.1,36.6472
"1332",2021-05-17 04:23:00,"CT_738",28.21,41717,55189,36.5821
"1333",2021-05-17 04:23:30,"CT_738",28.22,41790.7,55276.1,36.6472
"1334",2021-05-17 04:24:00,"CT_738",28.22,41768,55246.1,36.6248
"1335",2021-05-17 04:24:30,"CT_738",28.21,41841.7,55354.2,36.7056
"1336",2021-05-17 04:25:00,"CT_738",28.21,41700.1,55166.6,36.5654
"1337",2021-05-17 04:25:30,"CT_738",28.21,41728.4,55204.1,36.5934
"1338",2021-05-17 04:26:00,"CT_738",28.21,41705.7,55174,36.5709
"1339",2021-05-17 04:26:30,"CT_738",28.21,41790.7,55286.6,36.6551
"1340",2021-05-17 04:27:00,"CT_738",28.19,41734,55232.4,36.6146
"1341",2021-05-17 04:27:30,"CT_738",28.19,41728.4,55225,36.609
"1342",2021-05-17 04:28:00,"CT_738",28.2,41677.5,55147.1,36.5508
"1343",2021-05-17 04:28:30,"CT_738",28.2,41756.7,55252,36.6292
"1344",2021-05-17 04:29:00,"CT_738",28.2,41734,55222,36.6067
"1345",2021-05-17 04:29:30,"CT_738",28.2,41734,55222,36.6067
"1346",2021-05-17 04:30:00,"CT_738",28.19,41756.7,55262.5,36.6371
"1347",2021-05-17 04:30:30,"CT_738",28.18,41734,55242.9,36.6224
"1348",2021-05-17 04:31:00,"CT_738",28.18,41762.3,55280.4,36.6504
"1349",2021-05-17 04:31:30,"CT_738",28.18,41711.4,55212.9,36.6
"1350",2021-05-17 04:32:00,"CT_738",28.19,41711.4,55202.5,36.5922
"1351",2021-05-17 04:32:30,"CT_738",28.19,41734,55232.4,36.6146
"1352",2021-05-17 04:33:00,"CT_738",28.19,41751,55255,36.6314
"1353",2021-05-17 04:33:30,"CT_738",28.19,41790.7,55307.6,36.6707
"1354",2021-05-17 04:34:00,"CT_738",28.19,41790.7,55307.6,36.6707
"1355",2021-05-17 04:34:30,"CT_738",28.18,41762.3,55280.4,36.6504
"1356",2021-05-17 04:35:00,"CT_738",28.19,41751,55255,36.6314
"1357",2021-05-17 04:35:30,"CT_738",28.19,41756.7,55262.5,36.6371
"1358",2021-05-17 04:36:00,"CT_738",28.18,41751,55265.4,36.6392
"1359",2021-05-17 04:36:30,"CT_738",28.18,41734,55242.9,36.6224
"1360",2021-05-17 04:37:00,"CT_738",28.18,41717,55220.4,36.6055
"1361",2021-05-17 04:37:30,"CT_738",28.17,41717,55230.8,36.6134
"1362",2021-05-17 04:38:00,"CT_738",28.17,41717,55230.8,36.6134
"1363",2021-05-17 04:38:30,"CT_738",28.17,41756.7,55283.5,36.6527
"1364",2021-05-17 04:39:00,"CT_738",28.17,41734,55253.4,36.6302
"1365",2021-05-17 04:39:30,"CT_738",28.18,41745.3,55257.9,36.6336
"1366",2021-05-17 04:40:00,"CT_738",28.17,41745.3,55268.4,36.6414
"1367",2021-05-17 04:40:30,"CT_738",28.17,41734,55253.4,36.6302
"1368",2021-05-17 04:41:00,"CT_738",28.17,41751,55275.9,36.6471
"1369",2021-05-17 04:41:30,"CT_738",28.17,41773.7,55306,36.6696
"1370",2021-05-17 04:42:00,"CT_738",28.17,41756.7,55283.5,36.6527
"1371",2021-05-17 04:42:30,"CT_738",28.17,41728.4,55246,36.6247
"1372",2021-05-17 04:43:00,"CT_738",28.17,41734,55253.4,36.6302
"1373",2021-05-17 04:43:30,"CT_738",28.15,41773.7,55327,36.6853
"1374",2021-05-17 04:44:00,"CT_738",28.17,41773.7,55306,36.6696
"1375",2021-05-17 04:44:30,"CT_738",28.14,41734,55284.8,36.6537
"1376",2021-05-17 04:45:00,"CT_738",28.15,41717,55251.8,36.629
"1377",2021-05-17 04:45:30,"CT_738",28.15,41700.1,55229.4,36.6123
"1378",2021-05-17 04:46:00,"CT_738",28.15,41768,55319.4,36.6796
"1379",2021-05-17 04:46:30,"CT_738",28.15,41734,55274.3,36.6459
"1380",2021-05-17 04:47:00,"CT_738",28.15,41756.7,55304.4,36.6684
"1381",2021-05-17 04:47:30,"CT_738",28.14,41768,55329.9,36.6875
"1382",2021-05-17 04:48:00,"CT_738",28.15,41790.7,55349.5,36.7021
"1383",2021-05-17 04:48:30,"CT_738",28.14,41711.4,55254.8,36.6313
"1384",2021-05-17 04:49:00,"CT_738",28.15,41683.1,55206.8,36.5954
"1385",2021-05-17 04:49:30,"CT_738",28.14,41734,55284.8,36.6537
"1386",2021-05-17 04:50:00,"CT_738",28.12,41739.7,55313.4,36.6751
"1387",2021-05-17 04:50:30,"CT_738",28.13,41705.7,55257.8,36.6335
"1388",2021-05-17 04:51:00,"CT_738",28.13,41700.1,55250.3,36.6279
"1389",2021-05-17 04:51:30,"CT_738",28.13,41683.1,55227.8,36.6111
"1390",2021-05-17 04:52:00,"CT_738",28.14,41796.3,55367.5,36.7155
"1391",2021-05-17 04:52:30,"CT_738",28.13,41756.7,55325.4,36.6841
"1392",2021-05-17 04:53:00,"CT_738",28.14,41705.7,55247.3,36.6257
"1393",2021-05-17 04:53:30,"CT_738",28.14,41773.7,55337.5,36.6931
"1394",2021-05-17 04:54:00,"CT_738",28.14,41756.7,55314.9,36.6762
"1395",2021-05-17 04:54:30,"CT_738",28.13,41734,55295.3,36.6616
"1396",2021-05-17 04:55:00,"CT_738",28.13,41790.7,55370.5,36.7178
"1397",2021-05-17 04:55:30,"CT_738",28.13,41773.7,55348,36.701
"1398",2021-05-17 04:56:00,"CT_738",28.13,41739.7,55302.9,36.6672
"1399",2021-05-17 04:56:30,"CT_738",28.13,41756.7,55325.4,36.6841
"1400",2021-05-17 04:57:00,"CT_738",28.13,41756.7,55325.4,36.6841
"1401",2021-05-17 04:57:30,"CT_738",28.12,41705.7,55268.2,36.6413
"1402",2021-05-17 04:58:00,"CT_738",28.13,41717,55272.8,36.6447
"1403",2021-05-17 04:58:30,"CT_738",28.13,41756.7,55325.4,36.6841
"1404",2021-05-17 04:59:00,"CT_738",28.13,41813.3,55400.5,36.7403
"1405",2021-05-17 04:59:30,"CT_738",28.12,41722.7,55290.8,36.6582
"1406",2021-05-17 05:00:00,"CT_738",28.1,41666.2,55236.8,36.6178
"1407",2021-05-17 05:00:30,"CT_738",28.1,41734,55326.8,36.6851
"1408",2021-05-17 05:01:00,"CT_738",28.12,41734,55305.8,36.6694
"1409",2021-05-17 05:01:30,"CT_738",28.12,41734,55305.8,36.6694
"1410",2021-05-17 05:02:00,"CT_738",28.12,41734,55305.8,36.6694
"1411",2021-05-17 05:02:30,"CT_738",28.12,41728.4,55298.4,36.6639
"1412",2021-05-17 05:03:00,"CT_738",28.12,41671.8,55223.3,36.6077
"1413",2021-05-17 05:03:30,"CT_738",28.11,41756.7,55346.4,36.6998
"1414",2021-05-17 05:04:00,"CT_738",28.11,41700.1,55271.3,36.6436
"1415",2021-05-17 05:04:30,"CT_738",28.12,41745.3,55320.8,36.6806
"1416",2021-05-17 05:05:00,"CT_738",28.12,41683.1,55238.3,36.6189
"1417",2021-05-17 05:05:30,"CT_738",28.11,41734,55316.3,36.6773
"1418",2021-05-17 05:06:00,"CT_738",28.11,41773.7,55369,36.7167
"1419",2021-05-17 05:06:30,"CT_738",28.11,41756.7,55346.4,36.6998
"1420",2021-05-17 05:07:00,"CT_738",28.1,41728.4,55319.4,36.6796
"1421",2021-05-17 05:07:30,"CT_738",28.11,41756.7,55346.4,36.6998
"1422",2021-05-17 05:08:00,"CT_738",28.1,41734,55326.8,36.6851
"1423",2021-05-17 05:08:30,"CT_738",28.1,41734,55326.8,36.6851
"1424",2021-05-17 05:09:00,"CT_738",28.11,41734,55316.3,36.6773
"1425",2021-05-17 05:09:30,"CT_738",28.1,41705.7,55289.2,36.657
"1426",2021-05-17 05:10:00,"CT_738",28.11,41666.2,55226.3,36.61
"1427",2021-05-17 05:10:30,"CT_738",28.1,41762.3,55364.4,36.7132
"1428",2021-05-17 05:11:00,"CT_738",28.1,41705.7,55289.2,36.657
"1429",2021-05-17 05:11:30,"CT_738",28.1,41796.3,55409.5,36.747
"1430",2021-05-17 05:12:00,"CT_738",28.1,41705.7,55289.2,36.657
"1431",2021-05-17 05:12:30,"CT_738",28.1,41756.7,55356.9,36.7077
"1432",2021-05-17 05:13:00,"CT_738",28.09,41683.1,55269.7,36.6424
"1433",2021-05-17 05:13:30,"CT_738",28.1,41711.4,55296.8,36.6627
"1434",2021-05-17 05:14:00,"CT_738",28.09,41688.8,55277.3,36.6481
"1435",2021-05-17 05:14:30,"CT_738",28.09,41705.7,55299.7,36.6649
"1436",2021-05-17 05:15:00,"CT_738",28.09,41739.7,55344.9,36.6986
"1437",2021-05-17 05:15:30,"CT_738",28.1,41734,55326.8,36.6851
"1438",2021-05-17 05:16:00,"CT_738",28.09,41739.7,55344.9,36.6986
"1439",2021-05-17 05:16:30,"CT_738",28.06,41728.4,55361.4,36.711
"1440",2021-05-17 05:17:00,"CT_738",28.09,41717,55314.7,36.6761
"1441",2021-05-17 05:17:30,"CT_738",28.09,41632.3,55202.3,36.592
"1442",2021-05-17 05:18:00,"CT_738",28.09,41722.7,55322.3,36.6817
"1443",2021-05-17 05:18:30,"CT_738",28.09,41660.5,55239.7,36.62
"1444",2021-05-17 05:19:00,"CT_738",28.09,41756.7,55367.4,36.7155
