"","date","E_Conductivity","TempInSitu","CT_Serial","EC_Cal.1","EC_Cal.2","AbsPressure","WL_TempInSitu","Depth","WL_Serial","Pres_dbar","alpha","SC_Cal.1","SC_Cal.2","Salinity"
"118",2021-05-13 08:05:51,0,26.2,"CT_330",-6833.76388583726,NA,101.523,26.585,0.022,"WL_872",10.1523,1.97624577306397,-6675.45579036935,NA,NA
"119",2021-05-13 08:05:54,0,26.19,"CT_330",-6833.76388583726,NA,101.49,26.585,0.019,"WL_872",10.149,1.97619645242424,-6676.74854114643,NA,NA
"120",2021-05-13 08:05:57,0,26.19,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97619645242424,-6676.74854114643,NA,NA
"121",2021-05-13 08:06:00,0,26.19,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97619645242424,-6676.74854114643,NA,NA
"122",2021-05-13 08:06:03,0,26.18,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97614713178451,-6678.04172834976,NA,NA
"123",2021-05-13 08:06:06,0,26.18,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97614713178451,-6678.04172834976,NA,NA
"124",2021-05-13 08:06:09,0,26.18,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97614713178451,-6678.04172834976,NA,NA
"125",2021-05-13 08:06:12,0,26.16,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97604849050505,-6680.62941290024,NA,NA
"126",2021-05-13 08:06:15,0,26.16,"CT_330",-6833.76388583726,NA,101.49,26.585,0.019,"WL_872",10.149,1.97604849050505,-6680.62941290024,NA,NA
"127",2021-05-13 08:06:18,0,26.15,"CT_330",-6833.76388583726,NA,101.49,26.585,0.019,"WL_872",10.149,1.97599916986532,-6681.92391068028,NA,NA
"128",2021-05-13 08:06:21,0,26.15,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97599916986532,-6681.92391068028,NA,NA
"129",2021-05-13 08:06:24,0,26.15,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97599916986532,-6681.92391068028,NA,NA
"130",2021-05-13 08:06:27,0,26.14,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97594984922559,-6683.21884575235,NA,NA
"131",2021-05-13 08:06:30,0,26.14,"CT_330",-6833.76388583726,NA,101.49,26.585,0.019,"WL_872",10.149,1.97594984922559,-6683.21884575235,NA,NA
"132",2021-05-13 08:06:33,0,26.14,"CT_330",-6833.76388583726,NA,101.507,26.585,0.021,"WL_872",10.1507,1.97594984922559,-6683.21884575235,NA,NA
"133",2021-05-13 08:06:36,0,26.14,"CT_330",-6833.76388583726,NA,101.49,26.585,0.019,"WL_872",10.149,1.97594984922559,-6683.21884575235,NA,NA
"134",2021-05-13 08:06:39,0,26.13,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97590052858586,-6684.51421833327,NA,NA
"135",2021-05-13 08:06:42,0,26.13,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97590052858586,-6684.51421833327,NA,NA
"136",2021-05-13 08:06:45,0,26.11,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.9758018873064,-6687.10627688955,NA,NA
"137",2021-05-13 08:06:48,0,26.11,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.9758018873064,-6687.10627688955,NA,NA
"138",2021-05-13 08:06:51,0,26.1,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97575256666667,-6688.40296329923,NA,NA
"139",2021-05-13 08:06:54,0,26.1,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97575256666667,-6688.40296329923,NA,NA
"140",2021-05-13 08:06:57,0,26.1,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97575256666667,-6688.40296329923,NA,NA
"141",2021-05-13 08:07:00,0,26.1,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97575256666667,-6688.40296329923,NA,NA
"142",2021-05-13 08:07:03,0,26.09,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97570324602694,-6689.70008808639,NA,NA
"143",2021-05-13 08:07:06,0,26.09,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97570324602694,-6689.70008808639,NA,NA
"144",2021-05-13 08:07:09,0,26.08,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.9756539253872,-6690.99765146855,NA,NA
"145",2021-05-13 08:07:12,0,26.08,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.9756539253872,-6690.99765146855,NA,NA
"146",2021-05-13 08:07:15,0,26.08,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.9756539253872,-6690.99765146855,NA,NA
"147",2021-05-13 08:07:18,0,26.06,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97555528410774,-6693.59409488867,NA,NA
"148",2021-05-13 08:07:21,0,26.06,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97555528410774,-6693.59409488867,NA,NA
"149",2021-05-13 08:07:24,0,26.06,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97555528410774,-6693.59409488867,NA,NA
"150",2021-05-13 08:07:27,0,26.05,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97550596346801,-6694.89297536237,NA,NA
"151",2021-05-13 08:07:30,0,26.05,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97550596346801,-6694.89297536237,NA,NA
"152",2021-05-13 08:07:33,0,26.05,"CT_330",-6833.76388583726,NA,101.488,26.488,0.019,"WL_872",10.1488,1.97550596346801,-6694.89297536237,NA,NA
"153",2021-05-13 08:07:36,0,26.04,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97545664282828,-6696.19229530259,NA,NA
"154",2021-05-13 08:07:39,0,26.04,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97545664282828,-6696.19229530259,NA,NA
"155",2021-05-13 08:07:42,0,26.04,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97545664282828,-6696.19229530259,NA,NA
"156",2021-05-13 08:07:45,0,26.03,"CT_330",-6833.76388583726,NA,101.504,26.488,0.021,"WL_872",10.1504,1.97540732218855,-6697.49205492755,NA,NA
"157",2021-05-13 08:07:48,0,26.03,"CT_330",-6833.76388583726,NA,101.502,26.39,0.02,"WL_872",10.1502,1.97540732218855,-6697.49205492755,NA,NA
"158",2021-05-13 08:07:51,0,26.03,"CT_330",-6833.76388583726,NA,101.502,26.39,0.02,"WL_872",10.1502,1.97540732218855,-6697.49205492755,NA,NA
"159",2021-05-13 08:07:54,0,26.01,"CT_330",-6833.76388583726,NA,101.502,26.39,0.02,"WL_872",10.1502,1.97530868090909,-6700.09289410536,NA,NA
"160",2021-05-13 08:07:57,0,26.01,"CT_330",-6833.76388583726,NA,101.502,26.39,0.02,"WL_872",10.1502,1.97530868090909,-6700.09289410536,NA,NA
