"","DateTime","Battery","Heading","Pitch","Roll","Pressure","Temperature","Distance","Speed","Direction.mag","Direction.tru","Direction.shore","magN","magE","truN","truE","longshore","crossshore"
"46",2021-08-11 16:35:00,11.6,233,-0.8,2.2,1.249,27.57,0.7,0.229,279.05,292.02,346.02,0.0360208586634702,-0.226149281982381,0.0858590201069569,-0.212295145178295,0.222217046067689,-0.0553225490821828
"47",2021-08-11 16:35:00,11.6,233,-0.8,2.2,1.249,27.57,0.75,0.25,279.2,292.17,346.17,0.0399702969229586,-0.246784066268247,0.0943389875856129,-0.231517073714492,0.242752312742008,-0.0597604773943998
"48",2021-08-11 16:35:00,11.6,233,-0.8,2.2,1.249,27.57,0.8,0.271,281.48,294.45,348.45,0.0539360091514823,-0.265578438350728,0.112166627331029,-0.246697482178441,0.265512344896434,-0.0542604340896487
"49",2021-08-11 16:35:00,11.6,233,-0.8,2.2,1.249,27.57,0.85,0.286,283.74,296.71,350.71,0.0679296782547403,-0.277815692163361,0.128549825545078,-0.255481784775999,0.282248797277193,-0.046169431830789
"50",2021-08-11 16:35:00,11.6,233,-0.8,2.2,1.249,27.57,0.9,0.289,283.41,296.38,350.38,0.0670242099197334,-0.281120535152869,0.128409199527708,-0.258905537748139,0.284936013717098,-0.0482956321732091
"51",2021-08-11 16:35:00,11.6,233,-0.8,2.2,1.249,27.57,0.95,0.302,285.74,298.71,352.71,0.0819242846123659,-0.290675784321213,0.145073727466219,-0.264872825331436,0.299558814540979,-0.0383212295053677
"52",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.15,0.082,269.3,282.27,336.27,-0.00100179406849029,-0.0819938803121571,0.0174265397328707,-0.08012687260176,0.0750670646944104,-0.0329990272305897
"53",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.2,0.1,270,282.97,336.97,-1.83690953073357e-17,-0.1,0.0224440844558472,-0.0974487715311937,0.0920300140940511,-0.0391213050120873
"54",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.25,0.11,271.56,284.53,338.53,0.00299461497127929,-0.109959230086309,0.0275975579691713,-0.106481804990985,0.102367027402992,-0.0402615412108769
"55",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.3,0.116,272.96,285.93,339.93,0.00599009715876648,-0.115845236138689,0.0318376787317858,-0.111545337029262,0.108955791325723,-0.039807480912329
"56",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.35,0.122,273.75,286.72,340.72,0.00797918176607737,-0.12173878863511,0.0350987711460728,-0.116842099707407,0.115157784374994,-0.0402825607160505
"57",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.4,0.135,280.23,293.2,347.2,0.023976005350985,-0.132853871480697,0.0531821577947785,-0.124083270799457,0.131645162831251,-0.029909047178628
"58",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.45,0.14,281.15,294.12,348.12,0.027072952550827,-0.137357399655718,0.0572108704630889,-0.12777682223649,0.137001326605566,-0.0288207652277835
"59",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.5,0.14,279.46,292.43,346.43,0.0230102611831452,-0.138096082059859,0.0534176181368251,-0.129408493046586,0.136091758244557,-0.0328486428624536
"60",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.55,0.159,274.7,287.67,341.67,0.0130282228721764,-0.158465344504068,0.0482619388950242,-0.151498466177361,0.150932489688759,-0.0500038354164229
"61",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.6,0.181,275.08,288.05,342.05,0.0160269359640561,-0.180289038279104,0.0560822762270606,-0.172092353964933,0.172189973840878,-0.0557818331419616
"62",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.65,0.19,276.64,289.61,343.61,0.02196981921463,-0.188725533629333,0.0637670370897969,-0.178979789308146,0.182279015183708,-0.0536130639271593
"63",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.7,0.205,274.48,287.45,341.45,0.0160127757373969,-0.204373655379513,0.0614740490630182,-0.195565695590504,0.194349510687421,-0.0652170813173963
"64",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.75,0.216,274.52,287.49,341.49,0.017022329439333,-0.21532821529112,0.0649164974218301,-0.206014194565524,0.20482594430101,-0.0685735556989691
"65",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.8,0.228,273.01,285.98,339.98,0.0119723368127726,-0.227685447824936,0.0627688093511264,-0.2191895904751,0.214222684124991,-0.078055375255548
"66",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.85,0.251,275.03,288,342,0.0220070116123214,-0.250033380651255,0.0775632655881118,-0.238715185590084,0.238715185590084,-0.0775632655881119
"67",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.9,0.263,275.02,287.99,341.99,0.023013413919797,-0.261991188362808,0.0812278127352571,-0.250142044523199,0.250113675428721,-0.0813151238302947
"68",2021-08-11 16:45:00,11.6,233,-0.8,2.2,1.24,27.52,0.95,0.28,279.66,292.63,346.63,0.0469843325620778,-0.276029839861012,0.107738025275621,-0.258442484722829,0.27241118457738,-0.0647467876975267
"69",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.15,0.084,288,300.97,354.97,0.0259574275274956,-0.0798887473687929,0.0432254921768146,-0.0720246959457111,0.083676509859384,-0.00736489631647413
"70",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.2,0.105,286.54,299.51,353.51,0.0298918890783445,-0.100655228216561,0.0517204231244645,-0.0913783225487662,0.104327117814314,-0.0118681291094348
"71",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.25,0.118,284.74,297.71,351.71,0.0300231132307024,-0.114116662551691,0.0548695951400344,-0.104466872879247,0.116767014331089,-0.017013652288773
"72",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.3,0.134,282.48,295.45,349.45,0.0289572404278155,-0.130833780908471,0.0575829193501156,-0.120996724745416,0.131734797360695,-0.024534530041082
"73",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.35,0.154,281.24,294.21,348.21,0.0300175475171296,-0.151046174533011,0.0631526622787506,-0.140455477810964,0.15075107203258,-0.0314660814374463
"74",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.4,0.167,282.79,295.76,349.76,0.0369701758622992,-0.162856397162379,0.0725786095316069,-0.150403940900691,0.164339980524197,-0.0296878898089213
"75",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.45,0.183,281.37,294.34,348.34,0.0360773601474074,-0.179408539609446,0.0754235484154791,-0.166734184690536,0.179223638392081,-0.0369849623699224
"76",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.5,0.189,280.06,293.03,347.03,0.0330144010306493,-0.186094194763264,0.0739392664728452,-0.173936726637756,0.184178178193956,-0.042419319621551
"77",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.55,0.196,279.08,292.05,346.05,0.0309314234964155,-0.193543915017976,0.0735814519601554,-0.181663892745464,0.190219268799834,-0.0472507119232756
"78",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.6,0.205,279.55,292.52,346.52,0.03401118908962,-0.202158944933708,0.0785162102869573,-0.189367908374609,0.199352526536865,-0.0477867153440021
"79",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.65,0.211,280.67,293.64,347.64,0.0390670920663427,-0.207351783974674,0.0846086108075932,-0.193293515093521,0.206109432262786,-0.0451652735219454
"80",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.7,0.204,280.15,293.12,347.12,0.0359500632627486,-0.200807352832023,0.0801022668774056,-0.187615635918494,0.198867169014259,-0.0454736087005862
"81",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.75,0.216,279.85,292.82,346.82,0.0369509828099981,-0.212815941295231,0.0837728684168537,-0.199093210625608,0.210310247458452,-0.0492503788205203
"82",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.8,0.224,278.75,291.72,345.72,0.0340756385065414,-0.221392978344778,0.0828959181550525,-0.208096772568031,0.217078823648899,-0.0552520074133974
"83",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.85,0.233,280.63,293.6,347.6,0.0429805754646938,-0.229001463167212,0.0932813245857565,-0.213512515988002,0.227564640851861,-0.0500333312299257
"84",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.9,0.235,281.02,293.99,347.99,0.0449206345240144,-0.230666721904049,0.0955456403833483,-0.214699861676099,0.229856155124087,-0.0488993655538785
"85",2021-08-11 16:55:00,11.6,233,-0.8,2.2,1.223,27.49,0.95,0.244,286.95,299.92,353.92,0.0711350426813752,-0.233400526354845,0.121704836476664,-0.211480336623026,0.242627494317813,-0.0258437420096174
"86",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.15,0.114,296.57,309.54,363.54,0.050991156719733,-0.10196029588219,0.0725743107321557,-0.0879145575075738,0.113782480620233,0.00703897037259181
"87",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.2,0.182,290.92,303.89,357.89,0.0649856619154573,-0.170002540408695,0.101483242954441,-0.151079950355598,0.181876600910436,-0.00670089854167478
"88",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.25,0.2,289.89,302.86,356.86,0.0680430867584537,-0.188069504025457,0.108517630477184,-0.167999773439185,0.199699734571654,-0.0109551819706868
"89",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.3,0.214,291.4,304.37,358.37,0.0780836318482505,-0.199245944594581,0.120810468082718,-0.176637569054928,0.213913406672088,-0.00608723631396875
"90",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.35,0.239,291.85,304.82,358.82,0.0889505302359113,-0.221830573120006,0.136469040165323,-0.19620703625598,0.238949315950715,-0.00492182960749636
"91",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.4,0.242,291.58,304.55,358.55,0.0890075944446748,-0.22503699280601,0.137244300078082,-0.199318845310917,0.241922508702823,-0.00612370663345829
"92",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.45,0.249,291.93,304.9,358.9,0.0929949127925857,-0.230982566863171,0.142464322487934,-0.204217817092569,0.248954112318289,-0.00478016315752271
"93",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.5,0.261,290.17,303.14,357.14,0.0899945638094553,-0.244993833564737,0.142685219794058,-0.218545025228948,0.260674907361378,-0.0130227751319447
"94",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.55,0.274,289.16,302.13,356.13,0.0899287913135739,-0.258821970653343,0.145724724071653,-0.232035136981968,0.273375212814238,-0.0184930532570973
"95",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.6,0.284,287.86,300.83,354.83,0.0871005861442235,-0.270313684250969,0.145547882783015,-0.243868435467532,0.282844607687113,-0.0255915592007025
"96",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.65,0.3,287.05,300.02,354.02,0.0879618379866391,-0.286814774825169,0.150090680827848,-0.25975524543045,0.298367496628415,-0.0312543909825955
"97",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.7,0.309,286.33,299.3,353.3,0.0868812899998022,-0.296534384933637,0.151219177590393,-0.269469405181525,0.306889730707392,-0.036051257763694
"98",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.75,0.309,285.03,298,352,0.0801313530589352,-0.298429164554915,0.14506671290084,-0.272830806193408,0.305992833241145,-0.0430044881966604
"99",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.8,0.314,283.99,296.96,350.96,0.0759102986164312,-0.304686111537701,0.142357661666131,-0.279875501187494,0.310099770848082,-0.0493369245085945
"100",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.85,0.319,283.78,296.75,350.75,0.0759840305835306,-0.309818377596102,0.143581402690942,-0.284860282948153,0.314851840932714,-0.0512768784276205
"101",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.9,0.317,285,297.97,351.97,0.0820456372974989,-0.306198486933635,0.148675912651263,-0.279972271836541,0.31389183469706,-0.0442822324472611
"102",2021-08-11 17:05:00,11.6,232.8,-0.7,2.2,1.241,27.47,0.95,0.333,288,300.97,354.97,0.102902659126857,-0.316701819926286,0.171358201129515,-0.285526473213355,0.331717592656844,-0.0291965532545939
"103",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.15,0.116,291.71,304.68,358.68,0.0429094342405776,-0.107771890830372,0.0660031307360604,-0.095391754009655,0.115969216968834,-0.00267221174976229
"104",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.2,0.142,294.58,307.55,361.55,0.0590668004754533,-0.129132153554384,0.0865424010495107,-0.112580694706444,0.141948042290934,0.00384100114177709
"105",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.25,0.154,293.39,306.36,360.36,0.0611361067528363,-0.141344884771632,0.0912999503048032,-0.124017414399513,0.153996960171845,0.000967604170696117
"106",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.3,0.162,291.67,304.64,358.64,0.0598201546574941,-0.150550818984001,0.0920837588035271,-0.133283837597114,0.161954365091946,-0.00384494833055151
"107",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.35,0.171,290.87,303.84,357.84,0.0609185451628944,-0.159780883885515,0.0952257304194802,-0.142031898762484,0.170878499821541,-0.00644502123655875
"108",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.4,0.185,289.22,302.19,356.19,0.0609013111038378,-0.174688380569039,0.0985547871865473,-0.156562939173402,0.184591128931649,-0.0122928889907659
"109",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.45,0.188,287.37,300.34,354.34,0.0561257290972498,-0.179426593718161,0.0949644897485497,-0.162252105338567,0.187083437157692,-0.0185415086026926
"110",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.5,0.2,283.9,296.87,350.87,0.0480456084954525,-0.194143296315638,0.090393540643953,-0.17840686032171,0.197466172006356,-0.0317350108422236
"111",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.55,0.206,284.04,297.01,351.01,0.0499754415438539,-0.199846078876962,0.0935540765766198,-0.183531018511575,0.203469419474385,-0.0321899881757798
"112",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.6,0.213,286.06,299.03,353.03,0.0589251369384926,-0.204687147219311,0.103361978261801,-0.186239902947266,0.211425892985141,-0.0258474713547733
"113",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.65,0.221,285.48,298.45,352.45,0.058985339639803,-0.212982932902092,0.105282558199576,-0.19431053223887,0.219084057800622,-0.0290374864203821
"114",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.7,0.238,284.33,297.3,351.3,0.0589065123214886,-0.230594932307972,0.109158593967267,-0.211490901371878,0.235261545060467,-0.0360000752188383
"115",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.75,0.246,284.6,297.57,351.57,0.0620090621278059,-0.238056455938565,0.11385666130501,-0.218065725588585,0.243342144282213,-0.0360638436128824
"116",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.8,0.26,283.82,296.79,350.79,0.0621068325416957,-0.252473248784179,0.11718765453436,-0.232092769436567,0.256648169831771,-0.0416139029892935
"117",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.85,0.259,283.39,296.36,350.36,0.0599787327033387,-0.251959424557411,0.114998524241514,-0.232069686564777,0.255342756894732,-0.043371378827489
"118",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.9,0.26,282.65,295.62,349.62,0.0569386496280486,-0.253688766362514,0.112424135566384,-0.234437227722372,0.255744950229199,-0.0468457087924252
"119",2021-08-11 17:15:00,11.6,232.8,-0.7,2.2,1.226,27.44,0.95,0.277,287.45,300.42,354.42,0.0830649345875903,-0.2642521837979,0.140254741636818,-0.238867342783373,0.275687408411147,-0.0269342318165047
"120",2021-08-11 17:25:00,11.6,232.9,-0.7,2.2,1.217,27.42,0.15,0.104,305.22,318.19,372.19,0.0599786219161556,-0.084962138114803,0.0775174042726129,-0.0693329073011964,0.101655087303526,0.0219600370061727
"121",2021-08-11 17:25:00,11.6,232.9,-0.7,2.2,1.217,27.42,0.2,0.104,298.79,311.76,365.76,0.0500864751292593,-0.0911446378517469,0.0692652342131622,-0.0775778791241149,0.103474905766055,0.0104376183445265
