date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance.corrected,drift.correction,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-18T12:56:00Z,43003.9,29.8,343,46023.56107008131,107.271,29.752,0.56,877,1.07271,46386.13372797772,362.5726578964105,46.38613372797772,27.1693249435386
2021-01-18T12:57:00Z,42943.1,29.85,343,45958.49179699071,107.94,29.752,0.627,877,1.0794,46324.802317339665,366.3105203489508,46.32480231733967,27.101366160951905
2021-01-18T12:58:00Z,43028.3,29.83,343,46049.67439678215,106.946,29.752,0.528,877,1.06946,46419.722779583644,370.0483828014911,46.419722779583644,27.174478864201387
2021-01-18T12:59:00Z,43008,29.84,343,46027.948965141695,107.633,29.752,0.596,877,1.07633,46401.735210395724,373.78624525403137,46.40173521039573,27.15714599888311
2021-01-18T13:00:00Z,42947.2,29.79,343,45962.879692051094,107.72,29.652,0.605,877,1.0772,46340.40379975767,377.5241077065717,46.34040379975767,27.145046442816305
2021-01-18T13:01:00Z,42959.3,29.74,343,45975.82933357078,107.774,29.652,0.61,877,1.0777400000000001,46357.09130372989,381.261970159112,46.35709130372989,27.18393005618245
2021-01-18T13:02:00Z,42931,29.74,343,45945.542155471034,107.087,29.652,0.542,877,1.07087,46330.54198808269,384.9998326116523,46.330541988082686,27.166571631290157
2021-01-18T13:03:00Z,42991.8,29.77,343,46010.61142856164,107.16,29.652,0.549,877,1.0715999999999999,46399.349123625834,388.7376950641926,46.39934912362583,27.19475277127725
2021-01-18T13:04:00Z,42939.1,29.69,343,45954.210923761064,107.72,29.652,0.605,877,1.0772,46346.6864812778,392.475557516733,46.3466864812778,27.205151513172773
2021-01-18T13:05:00Z,42922.9,29.72,343,45936.873387181004,107.16,29.652,0.549,877,1.0715999999999999,46333.08680715028,396.2134199692733,46.33308680715028,27.179435805608733
2021-01-18T13:06:00Z,42890.6,29.69,343,45902.30533585162,107.503,29.652,0.583,877,1.07503,46302.25661827343,399.9512824218136,46.30225661827343,27.176071711620192
2021-01-18T13:07:00Z,42890.6,29.69,343,45902.30533585162,107.629,29.652,0.596,877,1.07629,46305.994480725974,403.68914487435393,46.30599448072598,27.17851776732693
2021-01-18T13:08:00Z,42894.6,29.74,343,45906.586209081266,107.033,29.652,0.537,877,1.07033,46314.01321640816,407.4270073268942,46.314013216408156,27.15576476505718
2021-01-18T13:09:00Z,42814,29.69,343,45820.32661350392,107.391,29.552,0.572,877,1.0739100000000001,46231.49148328336,411.1648697794345,46.231491483283364,27.129763751583848
2021-01-18T13:10:00Z,42886.6,29.78,343,45898.02446262197,107.843,29.552,0.617,877,1.07843,46312.927194853946,414.9027322319748,46.31292719485395,27.132686496547226
2021-01-18T13:11:00Z,42866.4,29.72,343,45876.40605281227,107.445,29.552,0.578,877,1.07445,46295.04664749678,418.6405946845152,46.29504664749678,27.154553643120707
2021-01-18T13:12:00Z,42838.1,29.68,343,45846.118874712534,107.12,29.552,0.545,877,1.0712000000000002,46268.49733184959,422.3784571370555,46.268497331849595,27.159579434582323
2021-01-18T13:13:00Z,42878.5,29.74,343,45889.35569433195,107.622,29.452,0.595,877,1.07622,46315.47201392154,426.1163195895958,46.31547201392154,27.15671721148057
2021-01-18T13:14:00Z,42725.5,29.7,343,45725.61229329803,107.463,29.552,0.579,877,1.07463,46155.46647534017,429.8541820421361,46.15546647534017,27.074443188704954
2021-01-18T13:15:00Z,42797.9,29.64,343,45803.096098754606,107.969,29.552,0.63,877,1.07969,46236.68814324928,433.59204449467643,46.23668814324928,27.161160765817105
2021-01-18T13:16:00Z,42797.9,29.63,343,45803.096098754606,107.915,29.552,0.624,877,1.07915,46240.426005701825,437.3299069472167,46.24042600570183,27.16921523261916
2021-01-18T13:17:00Z,42781.8,29.7,343,45785.86558400528,107.807,29.552,0.614,877,1.07807,46226.93335340504,441.067769399757,46.22693335340504,27.121187961371724
2021-01-18T13:18:00Z,42773.7,29.63,343,45777.196815715244,108.042,29.552,0.637,877,1.08042,46222.00244756754,444.8056318522974,46.22200244756754,27.15714493487286
2021-01-18T13:19:00Z,42761.7,29.65,343,45764.35419602631,107.427,29.552,0.576,877,1.07427,46212.89769033115,448.5434943048377,46.21289769033115,27.139979307891142
2021-01-18T13:20:00Z,42733.5,29.58,343,45734.174039757316,106.975,29.552,0.531,877,1.06975,46186.45539651469,452.281356757378,46.186455396514695,27.161883151884865
2021-01-18T13:21:00Z,42765.7,29.67,343,45768.63506925596,107.376,29.652,0.571,877,1.07376,46224.65428846588,456.0192192099183,46.22465428846588,27.136480222490547
2021-01-18T13:22:00Z,42757.6,29.68,343,45759.96630096593,107.72,29.652,0.605,877,1.0772,46219.723382628385,459.75708166245863,46.21972338262839,27.127656502248545
2021-01-18T13:23:00Z,42685.4,29.7,343,45682.69653917084,107.449,29.652,0.578,877,1.07449,46146.191483285846,463.49494411499893,46.14619148328585,27.06837740344339
2021-01-18T13:24:00Z,42737.5,29.67,343,45738.45491298696,107.467,29.652,0.58,877,1.07467,46205.6877195545,467.2328065675392,46.205687719554504,27.12406538937601
2021-01-18T13:25:00Z,42757.6,29.68,343,45759.96630096593,107.488,29.752,0.582,877,1.07488,46230.936969986,470.9706690200795,46.230936969986004,27.134995626567488
2021-01-18T13:26:00Z,42701.4,29.63,343,45699.82003208942,107.561,29.752,0.589,877,1.0756100000000002,46174.52856356204,474.7085314726199,46.17452856356204,27.12604747709881
2021-01-18T13:27:00Z,42669.4,29.67,343,45665.57304625226,107.597,29.752,0.593,877,1.0759699999999999,46144.01944017742,478.4463939251602,46.14401944017742,27.083705473976714
2021-01-18T13:28:00Z,42693.4,29.69,343,45691.25828563013,107.85,29.752,0.618,877,1.0785,46173.44254200783,482.1842563777005,46.173442542007834,27.09178421856101
2021-01-18T13:29:00Z,42633.3,29.72,343,45626.93816535472,107.362,29.752,0.569,877,1.07362,46112.86028418496,485.92211883024083,46.11286028418496,27.035433026719463
2021-01-18T13:30:00Z,42677.4,29.67,343,45674.13479271155,107.145,29.752,0.548,877,1.07145,46163.794773994334,489.65998128278113,46.16379477399433,27.096647801627874
2021-01-18T13:31:00Z,42657.3,29.69,343,45652.623404732585,107.47,29.752,0.58,877,1.0747,46146.02124846791,493.39784373532143,46.14602124846791,27.073847319538466
2021-01-18T13:32:00Z,42677.4,29.72,343,45674.13479271155,107.781,29.853,0.611,877,1.0778100000000002,46171.27049889941,497.13570618786173,46.17127049889941,27.0736149902743
2021-01-18T13:33:00Z,42629.3,29.78,343,45622.65729212507,107.727,29.853,0.606,877,1.0772700000000002,46123.53086076547,500.8735686404021,46.12353086076548,27.009001774292827
2021-01-18T13:34:00Z,42609.3,29.72,343,45601.25292597685,107.275,29.853,0.561,877,1.07275,46105.86435706979,504.6114310929424,46.10586435706979,27.030860476618688
2021-01-18T13:35:00Z,42621.3,29.73,343,45614.09554566578,107.618,29.853,0.595,877,1.07618,46122.44483921127,508.3492935454827,46.12244483921127,27.036125142969766
2021-01-18T13:36:00Z,42613.3,29.68,343,45605.533799206496,107.329,29.853,0.566,877,1.0732899999999999,46117.62095520452,512.087155998023,46.11762095520452,27.060850560851986
2021-01-18T13:37:00Z,42585.4,29.7,343,45575.67470842972,107.528,29.853,0.586,877,1.07528,46091.49972688028,515.8250184505633,46.091499726880286,27.03261287908262
2021-01-18T13:38:00Z,42597.4,29.68,343,45588.51732811865,107.6,29.853,0.593,877,1.076,46108.080209021755,519.5628809031036,46.10808020902176,27.054608513006567
2021-01-18T13:39:00Z,42569.4,29.68,343,45558.55121551114,107.893,29.953,0.622,877,1.07893,46081.851958866784,523.3007433556439,46.081851958866785,27.03745070768208
2021-01-18T13:40:00Z,42561.4,29.69,343,45549.98946905185,108.092,29.953,0.642,877,1.08092,46077.028074860034,527.0386058081842,46.07702807486004,27.02872114595384
2021-01-18T13:41:00Z,42561.4,29.7,343,45549.98946905185,107.514,29.953,0.584,877,1.07514,46080.76593731257,530.7764682607245,46.08076593731257,27.025594592179402
2021-01-18T13:42:00Z,42549.5,29.63,343,45537.25387119366,107.748,29.953,0.608,877,1.07748,46071.768201906925,534.5143307132649,46.07176820190693,27.058749421122556
2021-01-18T13:43:00Z,42541.5,29.65,343,45528.69212473436,107.73,29.953,0.606,877,1.0773000000000001,46066.94431790017,538.2521931658052,46.066944317900166,27.044428690712365
2021-01-18T13:44:00Z,42505.6,29.67,343,45490.271287498304,107.915,30.054,0.624,877,1.07915,46032.26134311665,541.9900556183455,46.032261343116645,27.010584805822244
2021-01-18T13:45:00Z,42545.5,29.68,343,45532.97299796401,107.806,30.054,0.613,877,1.07806,46078.7009160349,545.7279180708858,46.0787009160349,27.03538976056476
2021-01-18T13:46:00Z,42509.6,29.68,343,45494.552160727944,107.517,30.054,0.585,877,1.07517,46044.01794125137,549.4657805234261,46.04401794125137,27.012705231353834
2021-01-18T13:47:00Z,42489.7,29.77,343,45473.25481641046,107.842,30.054,0.617,877,1.07842,46026.45845938643,553.2036429759664,46.026458459386426,26.951188839498137
2021-01-18T13:48:00Z,42473.8,29.74,343,45456.23834532263,106.997,30.154,0.533,877,1.06997,46013.179850751134,556.9415054285067,46.013179850751136,26.959177509305928
2021-01-18T13:49:00Z,42501.6,29.7,343,45485.99041426866,107.611,30.154,0.594,877,1.0761100000000001,46046.66978214971,560.6793678810471,46.046669782149706,27.003302210207462
