date,"Low Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)",E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance.corrected,drift.correction,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-19T06:10:00Z,33714,43187.1,28.32,337,47409.067057761924,107.417,28.258,0.575,877,1.07417,50861.967745140995,3452.900687379072,50.861967745140994,31.058741166784852
2021-01-19T06:11:00Z,33714,43207.9,28.31,337,47431.900463913335,107.147,28.258,0.548,877,1.0714700000000001,50887.85411388072,3455.9536499673827,50.88785411388072,31.083006702640812
2021-01-19T06:12:00Z,33714,43191.2,28.32,337,47413.56787339754,107.255,28.258,0.559,877,1.07255,50872.57448595323,3459.006612555693,50.87257448595323,31.065999629392618
2021-01-19T06:13:00Z,33714,43253.7,28.32,337,47482.177867842875,107.042,28.357,0.537,877,1.0704200000000001,50944.23744298688,3462.0595751440037,50.94423744298688,31.11504480890711
2021-01-19T06:14:00Z,33714,43149.7,28.32,337,47368.010837085836,107.421,28.357,0.575,877,1.07421,50833.12337481815,3465.112537732314,50.83312337481815,31.039004683193646
2021-01-19T06:15:00Z,33714,43174.6,28.32,337,47395.34505887286,107.15,28.357,0.548,877,1.0715000000000001,50863.510559193484,3468.1655003206242,50.863510559193486,31.059797581550427
2021-01-19T06:16:00Z,33714,43178.8,28.31,337,47399.95565049959,108.126,28.357,0.645,877,1.08126,50871.174113408524,3471.2184629089347,50.87117411340853,31.071587307189464
2021-01-19T06:17:00Z,33714,43203.7,28.3,337,47427.28987228661,106.97,28.357,0.53,877,1.0697,50901.561297783854,3474.271425497245,50.90156129778386,31.09894473768458
2021-01-19T06:18:00Z,33714,43199.6,28.32,337,47422.789056650996,106.951,28.357,0.528,877,1.06951,50900.113444736555,3477.3243880855557,50.900113444736554,31.08484613011094
2021-01-19T06:19:00Z,33714,43257.9,28.32,337,47486.78845946961,107.674,28.357,0.6,877,1.07674,50967.16581014347,3480.377350673866,50.96716581014348,31.13073729847118
2021-01-19T06:20:00Z,33714,43216.2,28.33,337,47441.01187117567,106.464,28.357,0.48,877,1.06464,50924.44218443785,3483.4303132621762,50.92444218443785,31.09494391197403
2021-01-19T06:21:00Z,33714,43191.2,28.33,337,47413.56787339754,107.659,28.456,0.599,877,1.0765900000000002,50900.05114924802,3486.4832758504867,50.90005114924802,31.078251428162197
2021-01-19T06:22:00Z,33714,43182.9,28.35,337,47404.456466135205,107.461,28.456,0.579,877,1.07461,50893.992704574004,3489.5362384387972,50.893992704574,31.061015087470135
2021-01-19T06:23:00Z,33714,43170.5,28.35,337,47390.84424323725,107.388,28.456,0.572,877,1.0738800000000002,50883.43344426435,3492.5892010271077,50.883433444264355,31.05379389591019
2021-01-19T06:24:00Z,33714,43212.1,28.35,337,47436.51105554006,107.244,28.456,0.558,877,1.07244,50932.15321915548,3495.642163615418,50.93215321915548,31.08711541756342
2021-01-19T06:25:00Z,33714,43203.7,28.35,337,47427.28987228661,107.063,28.456,0.54,877,1.07063,50925.984998490334,3498.6951262037283,50.925984998490335,31.082896937445803
2021-01-19T06:26:00Z,33714,43199.6,28.35,337,47422.789056650996,107.479,28.456,0.581,877,1.07479,50924.537145443035,3501.7480887920387,50.92453714544303,31.081905542790956
2021-01-19T06:27:00Z,33714,43241.2,28.35,337,47468.45586895381,107.099,28.456,0.543,877,1.07099,50973.256920334155,3504.8010513803492,50.97325692033416,31.11523225320248
2021-01-19T06:28:00Z,33714,43241.2,28.35,337,47468.45586895381,107.009,28.456,0.534,877,1.07009,50976.30988292247,3507.8540139686597,50.97630988292247,31.117320984416512
2021-01-19T06:29:00Z,33714,43174.6,28.33,337,47395.34505887286,107.081,28.456,0.541,877,1.07081,50906.25203542983,3510.90697655697,50.90625203542983,31.08249572294618
2021-01-19T06:30:00Z,33714,43224.6,28.35,337,47450.233054429125,106.991,28.456,0.532,877,1.06991,50964.192993574405,3513.9599391452807,50.96419299357441,31.109032146954004
2021-01-19T06:31:00Z,33714,43166.3,28.36,337,47386.23365161052,107.75,28.456,0.608,877,1.0775000000000001,50903.246553344114,3517.0129017335908,50.90324655334411,31.06079944691999
2021-01-19T06:32:00Z,33714,43195.4,28.33,337,47418.17846502427,107.081,28.456,0.541,877,1.07081,50938.24432934617,3520.0658643219012,50.93824432934617,31.104386859387862
2021-01-19T06:33:00Z,33714,43224.6,28.35,337,47450.233054429125,107.37,28.456,0.57,877,1.0737,50973.35188133934,3523.1188269102117,50.97335188133934,31.115296497103657
2021-01-19T06:34:00Z,33714,43224.6,28.33,337,47450.233054429125,107.063,28.456,0.54,877,1.07063,50976.404843927645,3526.1717894985222,50.97640484392765,31.130501779784613
2021-01-19T06:35:00Z,33714,43149.7,28.35,337,47368.010837085836,107.063,28.456,0.54,877,1.07063,50897.23558917267,3529.2247520868327,50.897235589172674,31.06323397047118
2021-01-19T06:36:00Z,33714,43158,28.33,337,47377.12224434818,106.973,28.456,0.531,877,1.06973,50909.39995902332,3532.2777146751428,50.909399959023325,31.084649912179696
2021-01-19T06:37:00Z,33714,43170.5,28.36,337,47390.84424323725,106.486,28.456,0.482,877,1.0648600000000001,50926.1749205007,3535.3306772634533,50.9261749205007,31.076481271171534
2021-01-19T06:38:00Z,33714,43266.3,28.36,337,47496.00964272306,107.208,28.456,0.554,877,1.07208,51034.39328257483,3538.3836398517637,51.034393282574825,31.15049555633675
2021-01-19T06:39:00Z,33714,43207.9,28.35,337,47431.900463913335,107.388,28.456,0.572,877,1.0738800000000002,50973.33706635341,3541.4366024400742,50.97333706635341,31.115286314758684
2021-01-19T06:40:00Z,33714,43141.4,28.36,337,47358.899429823505,107.623,28.456,0.595,877,1.07623,50903.38899485189,3544.4895650283847,50.903388994851895,31.060897180713955
2021-01-19T06:41:00Z,33714,43191.2,28.35,337,47413.56787339754,107.479,28.456,0.581,877,1.07479,50961.11040101423,3547.542527616695,50.96111040101423,31.1069221781935
2021-01-19T06:42:00Z,33714,43178.8,28.36,337,47399.95565049959,107.208,28.456,0.554,877,1.07208,50950.5511407046,3550.5954902050053,50.9505511407046,31.09314920557198
2021-01-19T06:43:00Z,33714,43170.5,28.35,337,47390.84424323725,106.774,28.456,0.511,877,1.0677400000000001,50944.49269603056,3553.6484527933158,50.94449269603056,31.09555691514928
2021-01-19T06:44:00Z,33714,43199.6,28.35,337,47422.789056650996,107.063,28.456,0.54,877,1.07063,50979.49047203262,3556.7014153816262,50.97949047203262,31.11949666468728
2021-01-19T06:45:00Z,33714,43199.6,28.35,337,47422.789056650996,107.334,28.456,0.566,877,1.07334,50982.54343462093,3559.7543779699367,50.98254343462093,31.121584483480085
2021-01-19T06:46:00Z,33714,43170.5,28.35,337,47390.84424323725,107.135,28.456,0.547,877,1.07135,50953.651583795494,3562.8073405582472,50.9536515837955,31.101820902250882
2021-01-19T06:47:00Z,33714,43166.3,28.35,337,47386.23365161052,107.406,28.456,0.574,877,1.07406,50952.093954757074,3565.8603031465573,50.952093954757075,31.100754708685653
2021-01-19T06:48:00Z,33714,43220.4,28.35,337,47445.62246280241,106.919,28.456,0.525,877,1.06919,51014.535728537274,3568.9132657348678,51.014535728537275,31.143472836556576
2021-01-19T06:49:00Z,33714,43203.7,28.33,337,47427.28987228661,106.72,28.456,0.505,877,1.0672,50999.25610060979,3571.9662283231783,50.99925610060979,31.146142371119133
2021-01-19T06:50:00Z,33714,43212.1,28.35,337,47436.51105554006,107.081,28.456,0.541,877,1.07081,51011.53024645155,3575.0191909114887,51.01153024645155,31.141416133257056
2021-01-19T06:51:00Z,33714,43145.5,28.35,337,47363.40024545911,106.865,28.456,0.52,877,1.0686499999999999,50941.47239895891,3578.0721534997992,50.941472398958915,31.093490746350042
2021-01-19T06:52:00Z,33714,43203.7,28.35,337,47427.28987228661,106.54,28.456,0.487,877,1.0654000000000001,51008.414988374716,3581.1251160881093,51.00841498837472,31.1392862081123
2021-01-19T06:53:00Z,33714,43182.9,28.35,337,47404.456466135205,107.135,28.456,0.547,877,1.07135,50988.634544811626,3584.1780786764198,50.988634544811624,31.125752011500854
2021-01-19T06:54:00Z,33714,43182.9,28.35,337,47404.456466135205,106.919,28.456,0.525,877,1.06919,50991.68750739993,3587.2310412647303,50.99168750739993,31.127841183435535
2021-01-19T06:55:00Z,33714,43224.6,28.35,337,47450.233054429125,106.991,28.456,0.532,877,1.06991,51040.51705828217,3590.2840038530408,51.04051705828217,31.161249266255314
2021-01-19T06:56:00Z,33714,43216.2,28.33,337,47441.01187117567,107.172,28.456,0.55,877,1.07172,51034.34883761703,3593.3369664413513,51.03434883761703,31.170161393143854
2021-01-19T06:57:00Z,33714,43174.6,28.33,337,47395.34505887286,107.117,28.456,0.545,877,1.0711700000000002,50991.73498790252,3596.3899290296617,50.99173498790252,31.14099364495371
2021-01-19T06:58:00Z,33714,43128.9,28.36,337,47345.17743093443,107.135,28.456,0.547,877,1.07135,50944.62032255241,3599.442891617972,50.94462032255241,31.089093443896317
2021-01-19T06:59:00Z,33714,43128.9,28.35,337,47345.17743093443,106.612,28.456,0.495,877,1.06612,50947.673285140714,3602.4958542062823,50.947673285140716,31.09773293644269
2021-01-19T07:00:00Z,33714,43191.2,28.36,337,47413.56787339754,107.262,28.456,0.559,877,1.0726200000000001,51019.11669019213,3605.5488167945928,51.019116690192135,31.140045336190155
2021-01-19T07:01:00Z,33714,43170.5,28.37,337,47390.84424323725,106.756,28.456,0.509,877,1.06756,50999.44602262015,3608.6017793829033,50.99944602262015,31.120035995157405
2021-01-19T07:02:00Z,33714,43220.4,28.36,337,47445.62246280241,106.973,28.456,0.531,877,1.06973,51057.27720477362,3611.6547419712138,51.05727720477362,31.16615110662584
2021-01-19T07:03:00Z,33714,43170.5,28.36,337,47390.84424323725,106.756,28.456,0.509,877,1.06756,51005.55194779677,3614.707704559524,51.00555194779677,31.130768049359766
2021-01-19T07:04:00Z,33714,43191.2,28.36,337,47413.56787339754,106.612,28.456,0.495,877,1.06612,51031.32854054537,3617.7606671478343,51.031328540545374,31.148400630948203
2021-01-19T07:05:00Z,33714,43166.3,28.35,337,47386.23365161052,106.937,28.456,0.527,877,1.06937,51007.04728134666,3620.813629736145,51.007047281346665,31.13834942271405
2021-01-19T07:06:00Z,33714,43191.2,28.37,337,47413.56787339754,106.648,28.456,0.498,877,1.0664799999999999,51037.43446572199,3623.8665923244553,51.037434465721994,31.146016260942748
2021-01-19T07:07:00Z,33714,43182.9,28.37,337,47404.456466135205,106.774,28.456,0.511,877,1.0677400000000001,51031.376021047974,3626.9195549127658,51.031376021047976,31.14187238716236
2021-01-19T07:08:00Z,33714,43203.7,28.36,337,47427.28987228661,107.045,28.456,0.538,877,1.0704500000000001,51057.262389787684,3629.9725175010763,51.05726238978769,31.16614078044338
2021-01-19T07:09:00Z,33714,43182.9,28.36,337,47404.456466135205,106.865,28.456,0.52,877,1.0686499999999999,51037.481946224594,3633.0254800893863,51.037481946224595,31.152609355184932
2021-01-19T07:10:00Z,33714,43216.2,28.36,337,47441.01187117567,107.352,28.456,0.568,877,1.07352,51077.09031385337,3636.078442677697,51.07709031385337,31.179705244572947
2021-01-19T07:11:00Z,33714,43116.5,28.35,337,47331.56520803648,106.792,28.456,0.513,877,1.06792,50970.69661330249,3639.1314052660073,50.97069661330249,31.1134816086933
2021-01-19T07:12:00Z,33714,43137.2,28.35,337,47354.28883819677,106.413,28.456,0.475,877,1.06413,50996.47320605109,3642.1843678543178,50.996473206051085,31.131116569729958
2021-01-19T07:13:00Z,33714,43166.3,28.37,337,47386.23365161052,106.774,28.456,0.511,877,1.0677400000000001,51031.47098205315,3645.2373304426283,51.03147098205315,31.141937333010056
2021-01-19T07:14:00Z,33714,43099.9,28.37,337,47313.3423935118,107.081,28.456,0.541,877,1.07081,50961.63268654273,3648.2902930309383,50.961632686542735,31.094178173848217
2021-01-19T07:15:00Z,33714,43158,28.37,337,47377.12224434818,106.63,28.456,0.496,877,1.0663,51028.46549996743,3651.343255619249,51.02846549996743,31.13988221125867
2021-01-19T07:16:00Z,33714,43153.8,28.38,337,47372.511652721456,107.117,28.456,0.545,877,1.0711700000000002,51026.90787092902,3654.3962182075593,51.02690787092902,31.132258326813457
2021-01-19T07:17:00Z,33714,43133.1,28.37,337,47349.78802256116,106.829,28.456,0.516,877,1.06829,51007.23720335703,3657.44918079587,51.00723720335703,31.125363857665192
2021-01-19T07:18:00Z,33714,43224.6,28.39,337,47450.233054429125,107.067,28.555,0.54,877,1.07067,51110.73519781331,3660.5021433841803,51.11073519781331,31.183017164984918
2021-01-19T07:19:00Z,33714,43178.8,28.38,337,47399.95565049959,107.121,28.555,0.545,877,1.07121,51063.51075647208,3663.5551059724908,51.063510756472084,31.157287556016154
2021-01-19T07:20:00Z,33714,43116.5,28.39,337,47331.56520803648,106.615,28.555,0.495,877,1.06615,50998.173276597285,3666.608068560801,50.998173276597285,31.10606217373919
2021-01-19T07:21:00Z,33714,43182.9,28.39,337,47404.456466135205,106.688,28.555,0.502,877,1.06688,51074.117497284315,3669.6610311491113,51.07411749728431,31.157980263309128
2021-01-19T07:22:00Z,33714,43153.8,28.39,337,47372.511652721456,106.724,28.555,0.506,877,1.06724,51045.22564645888,3672.713993737422,51.04522564645888,31.138227081756682
2021-01-19T07:23:00Z,33714,43162.1,28.39,337,47381.623059983795,106.832,28.555,0.517,877,1.06832,51057.390016309524,3675.7669563257323,51.057390016309526,31.146543229414608
2021-01-19T07:24:00Z,33714,43153.8,28.38,337,47372.511652721456,106.76,28.555,0.509,877,1.0676,51051.3315716355,3678.819918914043,51.0513315716355,31.148959984707382
2021-01-19T07:25:00Z,33714,43137.2,28.39,337,47354.28883819677,106.507,28.555,0.484,877,1.06507,51036.16171969912,3681.872881502353,51.03616171969912,31.13203112605095
2021-01-19T07:26:00Z,33714,43128.9,28.38,337,47345.17743093443,106.796,28.555,0.513,877,1.06796,51030.103275025096,3684.9258440906633,51.0301032750251,31.134444088586733
2021-01-19T07:27:00Z,33714,43149.7,28.38,337,47368.010837085836,106.633,28.555,0.497,877,1.06633,51055.98964376481,3687.978806678974,51.05598964376481,31.152145624213023
2021-01-19T07:28:00Z,33714,43120.6,28.39,337,47336.06602367209,106.507,28.555,0.484,877,1.06507,51027.09779293937,3691.0317692672843,51.02709779293937,31.125834782988438
2021-01-19T07:29:00Z,33714,43120.6,28.39,337,47336.06602367209,106.543,28.555,0.488,877,1.06543,51030.150755527684,3694.084731855595,51.030150755527686,31.127921753842397
2021-01-19T07:30:00Z,33714,43128.9,28.39,337,47345.17743093443,106.543,28.555,0.488,877,1.06543,51042.315125378336,3697.137694443905,51.04231512537834,31.136237770231258
2021-01-19T07:31:00Z,33714,43170.5,28.41,337,47390.84424323725,106.85,28.555,0.518,877,1.0685,51091.034900269464,3700.1906570322153,51.09103490026946,31.15642505862161
2021-01-19T07:32:00Z,33714,43199.6,28.39,337,47422.789056650996,107.049,28.555,0.538,877,1.0704900000000002,51126.03267627152,3703.243619620526,51.12603267627152,31.19347799790184
2021-01-19T07:33:00Z,33714,43104,28.41,337,47317.84320914741,106.615,28.555,0.495,877,1.06615,51024.13979135625,3706.2965822088363,51.02413979135625,31.11071015970707
2021-01-19T07:34:00Z,33714,43162.1,28.41,337,47381.623059983795,106.832,28.555,0.517,877,1.06832,51090.97260478094,3709.349544797147,51.09097260478094,31.156382529349443
2021-01-19T07:35:00Z,33714,43174.6,28.41,337,47395.34505887286,106.94,28.555,0.527,877,1.0694,51107.74756625832,3712.4025073854573,51.10774756625832,31.167847695772206
2021-01-19T07:36:00Z,33714,43124.8,28.37,337,47340.67661529882,107.157,28.555,0.549,877,1.07157,51056.13208527259,3715.4554699737673,51.056132085272594,31.15880326546265
2021-01-19T07:37:00Z,33714,43120.6,28.39,337,47336.06602367209,106.615,28.555,0.495,877,1.06615,51054.574456234164,3718.508432562078,51.054574456234164,31.144618855586508
2021-01-19T07:38:00Z,33714,43133.1,28.38,337,47349.78802256116,107.32,28.555,0.565,877,1.0732,51071.34941771155,3721.5613951503883,51.07134941771155,31.162647541849076
2021-01-19T07:39:00Z,33714,43128.9,28.38,337,47345.17743093443,107.013,28.555,0.535,877,1.07013,51069.79178867313,3724.614357738699,51.06979178867313,31.161583150513415
2021-01-19T07:40:00Z,33714,43124.8,28.37,337,47340.67661529882,106.886,28.555,0.522,877,1.06886,51068.34393562583,3727.6673203270093,51.06834393562583,31.16715678394065
2021-01-19T07:41:00Z,33714,43166.3,28.37,337,47386.23365161052,106.561,28.555,0.49,877,1.0656100000000002,51116.95393452584,3730.7202829153193,51.11695393452584,31.20040983240469
2021-01-19T07:42:00Z,33714,43079.2,28.36,337,47290.6187633515,106.886,28.555,0.522,877,1.06886,51024.39200885513,3733.77324550363,51.02439200885513,31.143654896632537
2021-01-19T07:43:00Z,33714,43158,28.37,337,47377.12224434818,106.904,28.555,0.524,877,1.06904,51113.94845244012,3736.8262080919403,51.11394845244012,31.19835283457106
2021-01-19T07:44:00Z,33714,43091.6,28.37,337,47304.23098624946,106.868,28.555,0.52,877,1.06868,51044.11015692971,3739.879170680251,51.04411015692971,31.150581467326447
2021-01-19T07:45:00Z,33714,43116.5,28.36,337,47331.56520803648,106.706,28.555,0.504,877,1.0670600000000001,51074.49734130505,3742.9321332685613,51.07449734130505,31.177932923902826
2021-01-19T07:46:00Z,33714,43079.2,28.35,337,47290.6187633515,106.579,28.555,0.491,877,1.06579,51036.60385920837,3745.985095856872,51.03660385920837,31.158572819794866
2021-01-19T07:47:00Z,33714,43095.7,28.36,337,47308.73180188507,107.139,28.555,0.547,877,1.07139,51057.769860330256,3749.038058445182,51.057769860330254,31.166487706194282
2021-01-19T07:48:00Z,33714,43120.6,28.36,337,47336.06602367209,106.796,28.555,0.513,877,1.06796,51088.15704470558,3752.0910210334923,51.08815704470558,31.18727841446832
2021-01-19T07:49:00Z,33714,43054.3,28.35,337,47263.284541564484,107.085,28.555,0.542,877,1.0708499999999999,51018.42852518629,3755.143983621803,51.01842852518629,31.146135779406876
2021-01-19T07:50:00Z,33714,43083.3,28.35,337,47295.11957898712,106.706,28.555,0.504,877,1.0670600000000001,51053.31652519723,3758.1969462101133,51.05331652519723,31.170008078550165
2021-01-19T07:51:00Z,33714,43091.6,28.33,337,47304.23098624946,106.688,28.555,0.502,877,1.06688,51065.480895047884,3761.249908798424,51.065480895047884,31.19147424863342
2021-01-19T07:52:00Z,33714,43091.6,28.35,337,47304.23098624946,106.666,28.456,0.5,877,1.06666,51068.53385763619,3764.302871386734,51.06853385763619,31.180421155687867
2021-01-19T07:53:00Z,33714,43104,28.33,337,47317.84320914741,107.262,28.456,0.559,877,1.0726200000000001,51085.199043122455,3767.3558339750443,51.08519904312246,31.204972002627688
2021-01-19T07:54:00Z,33714,43075,28.33,337,47286.008171724774,106.919,28.456,0.525,877,1.06919,51056.416968288126,3770.408796563355,51.056416968288126,31.185268661103716
2021-01-19T07:55:00Z,33714,43120.6,28.33,337,47336.06602367209,106.811,28.456,0.514,877,1.0681100000000001,51109.52778282375,3773.4617591516653,51.109527782823754,31.22163016536777
2021-01-19T07:56:00Z,33714,43083.3,28.35,337,47295.11957898712,106.937,28.456,0.527,877,1.06937,51071.6343007271,3776.514721739976,51.0716343007271,31.182542083938852
2021-01-19T07:57:00Z,33714,43120.6,28.35,337,47336.06602367209,106.504,28.456,0.484,877,1.06504,51115.63370800037,3779.5676843282863,51.115633708000374,31.21265458444064
2021-01-19T07:58:00Z,33714,43046,28.32,337,47254.17313430214,107.045,28.456,0.538,877,1.0704500000000001,51036.79378121874,3782.6206469165963,51.03679378121874,31.178405741479324
2021-01-19T07:59:00Z,33714,43066.7,28.32,337,47276.896764462435,107.262,28.456,0.559,877,1.0726200000000001,51062.57037396734,3785.673609504907,51.06257037396734,31.19605442756565
2021-01-19T08:00:00Z,33714,43112.3,28.32,337,47326.954616409756,106.901,28.456,0.523,877,1.06901,51115.681188502975,3788.7265720932173,51.115681188502975,31.232425198446446
2021-01-19T08:01:00Z,33714,43075,28.31,337,47286.008171724774,107.027,28.456,0.536,877,1.07027,51077.7877064063,3791.779534681528,51.0777877064063,31.213053871961314
2021-01-19T08:02:00Z,33714,43120.6,28.33,337,47336.06602367209,106.287,28.456,0.462,877,1.06287,51130.898520941926,3794.8324972698383,51.130898520941926,31.236264404813532
2021-01-19T08:03:00Z,33714,43087.4,28.32,337,47299.62039462273,106.648,28.456,0.498,877,1.0664799999999999,51097.50585448088,3797.8854598581484,51.09750585448088,31.219978840094004
2021-01-19T08:04:00Z,33714,43083.3,28.33,337,47295.11957898712,107.37,28.456,0.57,877,1.0737,51096.05800143358,3800.938422446459,51.09605800143358,31.212406265632044
2021-01-19T08:05:00Z,33714,43083.3,28.33,337,47295.11957898712,106.359,28.456,0.469,877,1.06359,51099.11096402189,3803.9913850347693,51.0991109640219,31.21449920011396
2021-01-19T08:06:00Z,33714,42844.2,28.33,337,47032.64518423704,107.135,28.456,0.547,877,1.07135,50839.68953186012,3807.04434762308,50.83968953186012,31.036956816118817
2021-01-19T08:07:00Z,33714,43112.3,28.33,337,47326.954616409756,106.811,28.456,0.514,877,1.0681100000000001,51137.05192662115,3810.0973102113903,51.13705192662115,31.240476529047545
2021-01-19T08:08:00Z,33714,43112.3,28.35,337,47326.954616409756,106.522,28.456,0.486,877,1.06522,51140.104889209455,3813.1502727997004,51.140104889209454,31.229403496831562
2021-01-19T08:09:00Z,33714,43062.6,28.32,337,47272.39594882682,106.702,28.456,0.504,877,1.06702,51088.599184214836,3816.203235388011,51.088599184214836,31.21387940836341
2021-01-19T08:10:00Z,33714,43066.7,28.35,337,47276.896764462435,106.919,28.456,0.525,877,1.06919,51096.152962438755,3819.2561979763213,51.09615296243876,31.199321132519664
2021-01-19T08:11:00Z,33714,43141.4,28.33,337,47358.899429823505,106.919,28.456,0.525,877,1.06919,51181.20859038814,3822.309160564632,51.18120859038814,31.27071485077765
2021-01-19T08:12:00Z,33714,43066.7,28.36,337,47276.896764462435,106.901,28.456,0.523,877,1.06901,51102.258887615375,3825.3621231529423,51.10225888761538,31.19692681498386
2021-01-19T08:13:00Z,33714,43075,28.38,337,47286.008171724774,106.522,28.456,0.486,877,1.06522,51114.42325746603,3828.415085741253,51.11442325746603,31.19210844278954
2021-01-19T08:14:00Z,33714,43087.4,28.38,337,47299.62039462273,106.504,28.456,0.484,877,1.06504,51131.08844295229,3831.468048329563,51.13108844295229,31.20350717126845
2021-01-19T08:15:00Z,33714,43066.7,28.37,337,47276.896764462435,107.031,28.555,0.536,877,1.07031,51111.41777538031,3834.5210109178734,51.11141777538031,31.196621245762532
2021-01-19T08:16:00Z,33714,43079.2,28.38,337,47290.6187633515,106.814,28.555,0.515,877,1.0681399999999999,51128.19273685769,3837.573973506184,51.12819273685769,31.20152569396459
2021-01-19T08:17:00Z,33714,43058.5,28.41,337,47267.89513319121,106.724,28.555,0.506,877,1.06724,51108.522069285704,3840.6269360944943,51.108522069285705,31.168377645154155
2021-01-19T08:18:00Z,33714,43058.5,28.39,337,47267.89513319121,106.832,28.555,0.517,877,1.06832,51111.57503187402,3843.679898682805,51.11157503187402,31.183592072761805
2021-01-19T08:19:00Z,33714,43091.6,28.43,337,47304.23098624946,107.013,28.555,0.535,877,1.07013,51150.96384752057,3846.732861271115,51.15096384752057,31.18425787795354
2021-01-19T08:20:00Z,33714,43116.5,28.43,337,47331.56520803648,106.922,28.555,0.525,877,1.06922,51181.35103189591,3849.7858238594254,51.18135103189591,31.205022995831698
2021-01-19T08:21:00Z,33714,43083.3,28.44,337,47295.11957898712,107.103,28.555,0.543,877,1.07103,51147.95836543485,3852.838786447736,51.14795836543485,31.175642755900416
2021-01-19T08:22:00Z,33714,43116.5,28.46,337,47331.56520803648,106.886,28.555,0.522,877,1.06886,51187.45695707253,3855.8917490360463,51.18745695707253,31.1895016384624
2021-01-19T08:23:00Z,33714,43124.8,28.46,337,47340.67661529882,106.67,28.555,0.5,877,1.0667,51199.621326923174,3858.944711624357,51.19962132692317,31.19781003387136
2021-01-19T08:24:00Z,33714,43037.8,28.43,337,47245.17150303091,106.778,28.555,0.511,877,1.0677800000000002,51107.16917724358,3861.9976742126673,51.107169177243584,31.154335399007802
2021-01-19T08:25:00Z,33714,43108.2,28.44,337,47322.453800774136,107.139,28.555,0.547,877,1.07139,51187.50443757512,3865.0506368009774,51.187504437575114,31.202660518636883
2021-01-19T08:26:00Z,33714,43087.4,28.44,337,47299.62039462273,107.121,28.555,0.545,877,1.07121,51167.72399401202,3868.103599389288,51.16772399401202,31.189146132468917
2021-01-19T08:27:00Z,33714,43079.2,28.46,337,47290.6187633515,107.45,28.655,0.578,877,1.0745,51161.7753253291,3871.1565619775984,51.1617753253291,31.17196162625946
2021-01-19T08:28:00Z,33714,43050.2,28.46,337,47258.783725928864,107.052,28.655,0.538,877,1.0705200000000001,51132.99325049477,3874.209524565909,51.13299325049477,31.152308580940954
2021-01-19T08:29:00Z,33714,43108.2,28.47,337,47322.453800774136,106.547,28.655,0.488,877,1.06547,51199.71628792836,3877.2624871542193,51.19971628792836,31.19131333909171
2021-01-19T08:30:00Z,33714,43095.7,28.48,337,47308.73180188507,106.366,28.655,0.47,877,1.06366,51189.0472516276,3880.3154497425294,51.1890472516276,31.177470814937127
2021-01-19T08:31:00Z,33714,43075,28.48,337,47286.008171724774,106.438,28.655,0.477,877,1.06438,51169.376584055615,3883.36841233084,51.16937658405562,31.164042697601467
2021-01-19T08:32:00Z,33714,43141.4,28.49,337,47358.899429823505,106.836,28.655,0.517,877,1.06836,51245.32080474265,3886.4213749191504,51.245320804742654,31.209324890065364
2021-01-19T08:33:00Z,33714,43104,28.49,337,47317.84320914741,106.727,28.655,0.506,877,1.0672700000000002,51207.31754665487,3889.474337507461,51.20731754665487,31.18338427332273
2021-01-19T08:34:00Z,33714,43079.2,28.52,337,47290.6187633515,106.908,28.655,0.524,877,1.06908,51183.146063447275,3892.5273000957714,51.183146063447275,31.147235621867807
2021-01-19T08:35:00Z,33714,43095.7,28.49,337,47308.73180188507,106.799,28.655,0.513,877,1.06799,51204.31206456915,3895.5802626840814,51.20431206456915,31.18133269002797
2021-01-19T08:36:00Z,33714,43116.5,28.52,337,47331.56520803648,107.431,28.655,0.576,877,1.07431,51230.19843330888,3898.633225272392,51.23019843330888,31.17932920486638
2021-01-19T08:37:00Z,33714,43050.2,28.52,337,47258.783725928864,106.384,28.655,0.472,877,1.0638400000000001,51160.469913789566,3901.6861878607024,51.16046991378957,31.131771132049757
2021-01-19T08:38:00Z,33714,43033.6,28.5,337,47240.56091140419,106.691,28.655,0.502,877,1.06691,51145.3000618532,3904.739150449013,51.145300061853206,31.1345115393683
2021-01-19T08:39:00Z,33714,43091.6,28.54,337,47304.23098624946,106.944,28.655,0.528,877,1.06944,51212.02309928678,3907.7921130373234,51.21202309928678,31.153835056046205
2021-01-19T08:40:00Z,33714,43070.9,28.54,337,47281.50735608916,106.709,28.655,0.504,877,1.06709,51192.3524317148,3910.845075625634,51.192352431714795,31.140424061090567
2021-01-19T08:41:00Z,33714,43070.9,28.52,337,47281.50735608916,106.89,28.655,0.522,877,1.0689,51195.4053943031,3913.898038213944,51.1954053943031,31.155597417320138
2021-01-19T08:42:00Z,33714,43058.5,28.54,337,47267.89513319121,107.236,28.754,0.557,877,1.07236,51184.846133993466,3916.9510008022544,51.18484613399347,31.135305049651084
2021-01-19T08:43:00Z,33714,43062.6,28.57,337,47272.39594882682,106.929,28.754,0.526,877,1.06929,51192.399912217385,3920.003963390565,51.19239991221738,31.12083598236385
