date,E_Conductivity,TempInSitu,Serial,E_Conductivity.corrected,drift.correction,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-17T21:35:00Z,39874.9,28.7,338,42207.21463982633,2332.3146398263275,47450.7076364889,108.755,28.853,0.731,872,1.08755,47.4507076364889,28.50960971963305
2021-01-17T21:36:00Z,39900.5,28.7,338,42236.56434181962,2336.0643418196173,47483.7035150463,108.787,28.853,0.734,872,1.0878700000000001,47.4837035150463,28.53174997883174
2021-01-17T21:37:00Z,39874.9,28.68,338,42214.714043812906,2339.814043812907,47459.138707552265,109.014,28.853,0.757,872,1.0901399999999999,47.45913870755226,28.527203725679637
2021-01-17T21:38:00Z,39858.9,28.66,338,42202.4637458062,2343.5637458061974,47445.36652869287,108.787,28.853,0.734,872,1.0878700000000001,47.44536652869287,28.529901676315507
2021-01-17T21:39:00Z,39884.5,28.67,338,42231.81344779949,2347.313447799487,47478.36240725027,108.933,28.853,0.749,872,1.0893300000000001,47.47836240725027,28.546083375164592
2021-01-17T21:40:00Z,39887.7,28.68,338,42238.76314979277,2351.063149792777,47486.17548566016,108.674,28.853,0.723,872,1.08674,47.48617548566016,28.54535440339371
2021-01-17T21:41:00Z,39897.3,28.67,338,42252.11285178607,2354.812851786067,47501.1836498265,108.722,28.853,0.728,872,1.08722,47.501183649826494,28.561408007447216
2021-01-17T21:42:00Z,39881.3,28.67,338,42239.86255377936,2358.562553779357,47487.41147096711,108.82,28.853,0.737,872,1.0882,47.48741147096711,28.55215981697821
2021-01-17T21:43:00Z,39881.3,28.66,338,42243.61225577265,2362.312255772647,47491.62700649879,108.771,28.853,0.732,872,1.08771,47.491627006498796,28.560969320788793
2021-01-17T21:44:00Z,39839.7,28.66,338,42205.761957765935,2366.0619577659368,47449.07448461369,108.69,28.853,0.724,872,1.0869,47.44907448461369,28.532391920217492
2021-01-17T21:45:00Z,39865.3,28.66,338,42235.111659759226,2369.8116597592266,47482.070363171086,108.868,28.853,0.742,872,1.0886799999999999,47.48207036317109,28.554550635381265
2021-01-17T21:46:00Z,39874.9,28.65,338,42248.46136175252,2373.5613617525164,47497.07852733741,109.079,28.853,0.763,872,1.09079,47.497078527337415,28.57061163351501
2021-01-17T21:47:00Z,39849.3,28.62,338,42226.61106374581,2377.3110637458067,47472.51371984339,109.16,28.853,0.771,872,1.0916,47.47251371984339,28.572056648733884
2021-01-17T21:48:00Z,39874.9,28.64,338,42255.960765739095,2381.0607657390965,47505.50959840078,108.755,28.853,0.731,872,1.08755,47.50550959840078,28.582261328053427
2021-01-17T21:49:00Z,39884.5,28.64,338,42269.310467732386,2384.8104677323863,47520.5177625671,108.606,28.754,0.716,872,1.08606,47.5205177625671,28.59234670864588
2021-01-17T21:50:00Z,39884.5,28.62,338,42273.06016972568,2388.560169725676,47524.733298098785,108.768,28.754,0.732,872,1.08768,47.52473329809879,28.60716082438279
2021-01-17T21:51:00Z,39887.7,28.64,338,42280.00987171896,2392.309871718966,47532.546376508675,108.979,28.754,0.753,872,1.08979,47.53254637650868,28.600429025414375
2021-01-17T21:52:00Z,39862.1,28.62,338,42258.159573712255,2396.059573712256,47507.98156901465,108.801,28.754,0.735,872,1.0880100000000001,47.50798156901465,28.59589916088015
2021-01-17T21:53:00Z,39846.1,28.61,338,42245.90927570555,2399.809275705546,47494.209390155265,108.946,28.754,0.75,872,1.08946,47.49420939015527,28.592630381449908
2021-01-17T21:54:00Z,39855.7,28.6,338,42259.25897769883,2403.558977698836,47509.217554321585,109.092,28.754,0.764,872,1.0909200000000001,47.50921755432159,28.608715031629128
2021-01-17T21:55:00Z,39865.3,28.59,338,42272.60867969213,2407.3086796921257,47524.22571848792,109.092,28.754,0.764,872,1.0909200000000001,47.52422571848792,28.624806985044142
2021-01-17T21:56:00Z,39839.7,28.6,338,42250.75838168542,2411.058381685416,47499.66091099389,109.19,28.754,0.774,872,1.0919,47.49966091099389,28.602287717494537
2021-01-17T21:57:00Z,39900.5,28.6,338,42315.308083678705,2414.8080836787058,47572.22976121164,109.141,28.754,0.769,872,1.09141,47.57222976121164,28.651097384308205
2021-01-17T21:58:00Z,39865.3,28.59,338,42283.857785672,2418.5577856719956,47536.87232508297,108.979,28.754,0.753,872,1.08979,47.536872325082975,28.633314987096742
2021-01-17T21:59:00Z,39852.5,28.6,338,42274.80748766528,2422.3074876652854,47526.697689101784,109.254,28.754,0.78,872,1.09254,47.52669768910179,28.620470993389638
2021-01-17T22:00:00Z,39852.5,28.59,338,42278.557189658575,2426.057189658575,47530.91322463347,109.173,28.754,0.772,872,1.09173,47.53091322463347,28.629305614519136
2021-01-17T22:01:00Z,39842.9,28.58,338,42272.70689165187,2429.8068916518655,47524.336131530516,108.882,28.754,0.743,872,1.0888200000000001,47.52433613153052,28.63088208069829
2021-01-17T22:02:00Z,39836.5,28.55,338,42270.05659364515,2433.5565936451553,47521.356581305765,108.979,28.754,0.753,872,1.08979,47.52135658130577,28.646889373742873
2021-01-17T22:03:00Z,39836.5,28.55,338,42273.806295638446,2437.306295638445,47525.57211683745,108.752,28.754,0.731,872,1.08752,47.52557211683745,28.649728198027436
2021-01-17T22:04:00Z,39798.2,28.56,338,42239.255997631735,2441.055997631735,47486.72956104551,108.833,28.754,0.739,872,1.08833,47.486729561045514,28.617576073585703
2021-01-17T22:05:00Z,39836.5,28.56,338,42281.30569962502,2444.8056996250248,47534.00318790082,108.995,28.754,0.755,872,1.08995,47.534003187900815,28.649396214374516
2021-01-17T22:06:00Z,39798.2,28.55,338,42246.75540161831,2448.555401618315,47495.16063210887,108.963,28.754,0.752,872,1.0896299999999999,47.49516063210887,28.629252905654898
2021-01-17T22:07:00Z,39798.2,28.56,338,42250.505103611606,2452.305103611605,47499.376167640556,108.865,28.754,0.742,872,1.08865,47.499376167640555,28.62608810110267
2021-01-17T22:08:00Z,39782.2,28.56,338,42238.25480560489,2456.0548056048947,47485.603988781164,108.898,28.754,0.745,872,1.08898,47.485603988781165,28.616818338993042
2021-01-17T22:09:00Z,39756.7,28.55,338,42216.50450759818,2459.8045075981845,47461.15160450208,109.141,28.754,0.769,872,1.09141,47.461151604502085,28.606358129036373
2021-01-17T22:10:00Z,39775.9,28.56,338,42239.45420959147,2463.554209591475,47486.95239730305,108.703,28.754,0.726,872,1.0870300000000002,47.48695239730305,28.617726372980542
2021-01-17T22:11:00Z,39759.9,28.56,338,42227.203911584766,2467.3039115847646,47473.18021844367,108.849,28.754,0.74,872,1.08849,47.473180218443666,28.608456726951804
2021-01-17T22:12:00Z,39753.6,28.54,338,42224.653613578055,2471.0536135780544,47470.31309143386,109.222,28.754,0.777,872,1.09222,47.470313091433866,28.61852602744515
2021-01-17T22:13:00Z,39795,28.53,338,42269.80331557134,2474.8033155713442,47521.07183795244,109.157,28.754,0.771,872,1.09157,47.52107183795244,28.65871595810463
2021-01-17T22:14:00Z,39769.5,28.53,338,42248.053017564635,2478.553017564634,47496.61945367335,109.352,28.754,0.79,872,1.09352,47.496619453673354,28.642245750034377
2021-01-17T22:15:00Z,39737.6,28.53,338,42219.902719557926,2482.3027195579243,47464.97198363784,108.849,28.754,0.74,872,1.08849,47.464971983637845,28.620933082301228
2021-01-17T22:16:00Z,39772.7,28.54,338,42258.75242155121,2486.052421551214,47508.64806761493,108.946,28.754,0.75,872,1.08946,47.50864806761493,28.64433972527648
2021-01-17T22:17:00Z,39747.2,28.53,338,42237.0021235445,2489.802123544504,47484.19568333585,109.173,28.754,0.772,872,1.09173,47.48419568333585,28.633878769289897
2021-01-17T22:18:00Z,39766.3,28.52,338,42259.8518255378,2493.551825537794,47509.88405292188,109.125,28.754,0.768,872,1.09125,47.50988405292188,28.65719134473787
2021-01-17T22:19:00Z,39782.2,28.52,338,42279.50152753108,2497.3015275310836,47531.97487962968,109.109,28.754,0.766,872,1.09109,47.53197487962968,28.672074304310215
2021-01-17T22:20:00Z,39750.4,28.49,338,42251.45122952438,2501.051229524374,47500.43983280912,109.157,28.754,0.771,872,1.09157,47.50043983280912,28.66887033290125
2021-01-17T22:21:00Z,39728.1,28.48,338,42232.90093151766,2504.8009315176637,47479.584991408236,108.898,28.754,0.745,872,1.08898,47.47958499140824,28.66082823895787
2021-01-17T22:22:00Z,39456.1,28.49,338,41964.65063351095,2508.5506335109535,47178.00938229172,109.206,28.754,0.776,872,1.09206,47.17800938229172,28.451638805700405
2021-01-17T22:23:00Z,39639.2,28.49,338,42151.50033550424,2512.3003355042433,47388.07182438622,109.254,28.754,0.78,872,1.09254,47.38807182438622,28.593137182375283
2021-01-17T22:24:00Z,39613.8,28.49,338,42129.850037497534,2516.0500374975336,47363.73186332208,108.801,28.754,0.735,872,1.0880100000000001,47.36373186332208,28.576737649968813
2021-01-17T22:25:00Z,39623.3,28.5,338,42143.099739490826,2519.7997394908234,47378.62760427346,109.352,28.754,0.79,872,1.09352,47.37862760427346,28.580774776060988
2021-01-17T22:26:00Z,39715.4,28.49,338,42238.94944148412,2523.5494414841132,47486.384920768745,109.092,28.754,0.764,872,1.0909200000000001,47.48638492076875,28.65939628642386
2021-01-17T22:27:00Z,39715.4,28.49,338,42242.6991434774,2527.299143477403,47490.600456300424,109.06,28.754,0.761,872,1.0906,47.49060045630043,28.662237946487597
2021-01-17T22:28:00Z,39715.4,28.49,338,42246.448845470695,2531.048845470693,47494.81599183211,108.684,28.655,0.724,872,1.08684,47.49481599183211,28.665080489360147
2021-01-17T22:29:00Z,39724.9,28.5,338,42259.69854746399,2534.798547463983,47509.71173278349,108.703,28.754,0.726,872,1.0870300000000002,47.509711732783494,28.66910446697337
2021-01-17T22:30:00Z,39728.1,28.49,338,42266.64824945727,2538.548249457273,47517.52481119338,108.895,28.655,0.745,872,1.08895,47.51752481119338,28.680388312769757
2021-01-17T22:31:00Z,39728.1,28.49,338,42270.39795145056,2542.297951450563,47521.74034672507,108.928,28.655,0.748,872,1.08928,47.52174034672507,28.683230114948817
2021-01-17T22:32:00Z,39721.7,28.48,338,42267.74765344385,2546.0476534438526,47518.76079650032,109.154,28.655,0.771,872,1.09154,47.51876079650032,28.687241613549304
2021-01-17T22:33:00Z,39705.8,28.47,338,42255.597355437145,2549.7973554371424,47505.10104085589,108.976,28.655,0.753,872,1.08976,47.50510104085589,28.684052515805163
2021-01-17T22:34:00Z,39696.3,28.48,338,42249.84705743044,2553.5470574304327,47498.63637096787,109.025,28.655,0.758,872,1.0902500000000002,47.49863637096787,28.673672742107144
2021-01-17T22:35:00Z,39731.3,28.48,338,42288.59675942372,2557.2967594237225,47542.20003173002,109.252,28.655,0.78,872,1.09252,47.54220003173002,28.7030467912305
2021-01-17T22:36:00Z,39705.8,28.48,338,42266.846461417015,2561.0464614170123,47517.74764745093,109.057,28.655,0.761,872,1.09057,47.51774764745093,28.686558698455926
2021-01-17T22:37:00Z,39709,28.47,338,42273.796163410305,2564.796163410302,47525.56072586083,109.106,28.655,0.766,872,1.09106,47.52556072586083,28.697850707153677
2021-01-17T22:38:00Z,39724.9,28.48,338,42293.44586540359,2568.545865403592,47547.651552568634,109.43,28.655,0.798,872,1.0943,47.54765155256864,28.706722575503548
2021-01-17T22:39:00Z,39728.1,28.46,338,42300.39556739688,2572.2955673968822,47555.46463097853,109.576,28.655,0.812,872,1.09576,47.555464630978534,28.724049470468778
2021-01-17T22:40:00Z,39506.4,28.46,338,42082.44526939018,2576.045269390172,47310.43789897895,109.365,28.655,0.791,872,1.09365,47.31043789897895,28.558808932697527
2021-01-17T22:41:00Z,39474.9,28.44,338,42054.69497138346,2579.794971383462,47279.2401218032,109.187,28.655,0.774,872,1.09187,47.279240121803205,28.5497671490134
2021-01-17T22:42:00Z,39484.4,28.44,338,42067.944673376755,2583.5446733767517,47294.135862754585,108.911,28.655,0.746,872,1.08911,47.29413586275459,28.55981250813617
2021-01-17T22:43:00Z,39500.1,28.46,338,42087.394375370044,2587.294375370042,47316.00184303251,109.219,28.655,0.777,872,1.09219,47.31600184303251,28.562559969483075
2021-01-17T22:44:00Z,39484.4,28.42,338,42075.44407736333,2591.044077363332,47302.56693381795,109.122,28.655,0.767,872,1.09122,47.30256693381795,28.577499811481477
2021-01-17T22:45:00Z,39446.6,28.43,338,42041.39377935662,2594.7937793566216,47264.28649410073,109.219,28.655,0.777,872,1.09219,47.26428649410073,28.54567839192631
2021-01-17T22:46:00Z,39396.4,28.42,338,41994.94348134991,2598.5434813499114,47212.06557573043,109.511,28.655,0.806,872,1.09511,47.21206557573043,28.516450777364863
2021-01-17T22:47:00Z,39440.3,28.41,338,42042.593183343204,2602.2931833432012,47265.634902622616,109.349,28.655,0.79,872,1.09349,47.265634902622615,28.55858327614604
2021-01-17T22:48:00Z,39456.1,28.42,338,42062.14288533649,2606.0428853364915,47287.613306115476,109.154,28.655,0.771,872,1.09154,47.287613306115475,28.56741139864243
2021-01-17T22:49:00Z,39474.9,28.42,338,42084.69258732978,2609.7925873297813,47312.964406056664,109.025,28.655,0.758,872,1.0902500000000002,47.312964406056665,28.58451491600234
2021-01-17T22:50:00Z,39427.8,28.42,338,42041.342289323075,2613.542289323071,47264.228607349636,109.106,28.655,0.766,872,1.09106,47.26422860734964,28.55163626426088
2021-01-17T22:51:00Z,39629.7,28.42,338,42246.99199131636,2617.291991316361,47495.42661385365,109.414,28.655,0.796,872,1.0941400000000001,47.495426613853645,28.7076562999429
2021-01-17T22:52:00Z,39601.2,28.38,338,42222.24169330965,2621.041693309651,47467.601533126224,109.641,28.655,0.819,872,1.09641,47.46760153312623,28.71299742575272
2021-01-17T22:53:00Z,39623.3,28.38,338,42248.091395302945,2624.791395302941,47496.66259916058,109.381,28.655,0.793,872,1.09381,47.49666259916059,28.73263320923296
2021-01-17T22:54:00Z,39594.9,28.38,338,42223.441097296236,2628.541097296231,47468.94994164812,108.895,28.655,0.745,872,1.08895,47.46894994164812,28.713910270048753
2021-01-17T22:55:00Z,39636,28.4,338,42268.29079928952,2632.2907992895207,47519.37141852186,109.057,28.655,0.761,872,1.09057,47.519371418521864,28.73589654535797
2021-01-17T22:56:00Z,39594.9,28.41,338,42230.940501282814,2636.0405012828105,47477.381012711485,109.171,28.655,0.772,872,1.0917100000000002,47.47738101271148,28.701504259213557
2021-01-17T22:57:00Z,39601.2,28.37,338,42240.990203276095,2639.790203276101,47488.67921078464,109.495,28.655,0.804,872,1.09495,47.48867921078464,28.73327852706315
2021-01-17T22:58:00Z,39604.3,28.36,338,42247.83990526939,2643.5399052693906,47496.3798659796,109.333,28.655,0.788,872,1.09333,47.496379865979605,28.7445262143821
2021-01-17T22:59:00Z,39588.5,28.36,338,42235.78960726268,2647.2896072626804,47482.83253355011,109.511,28.655,0.806,872,1.09511,47.48283253355011,28.73536834076609
2021-01-17T23:00:00Z,39582.2,28.35,338,42233.239309255965,2651.0393092559702,47479.965406540294,109.3,28.655,0.785,872,1.093,47.479965406540295,28.739473639161364
2021-01-17T23:01:00Z,39519,28.36,338,42173.78901124926,2654.78901124926,47413.12947022725,109.073,28.655,0.762,872,1.09073,47.413129470227254,28.688259717802037
2021-01-17T23:02:00Z,39575.9,28.36,338,42234.438713242555,2658.5387132425503,47481.31381506219,108.992,28.655,0.754,872,1.08992,47.48131381506219,28.73434305332734
2021-01-17T23:03:00Z,39563.2,28.37,338,42225.488415235835,2662.28841523584,47471.251602295946,109.122,28.655,0.767,872,1.09122,47.47125160229595,28.72150201863582
2021-01-17T23:04:00Z,39553.8,28.35,338,42219.838117229134,2666.03811722913,47464.89935562289,109.333,28.655,0.788,872,1.09333,47.46489935562289,28.72928794074666
2021-01-17T23:05:00Z,39531.7,28.33,338,42201.48781922241,2669.78781922242,47444.26936065189,109.009,28.655,0.756,872,1.09009,47.44426936065189,28.727423997622402
2021-01-17T23:06:00Z,39556.9,28.35,338,42230.43752121571,2673.5375212157096,47476.81554634952,109.09,28.655,0.764,872,1.0909,47.47681554634952,28.737344605167717
2021-01-17T23:07:00Z,39541.1,28.32,338,42218.387223209,2677.287223209,47463.26821392002,109.298,28.555,0.785,872,1.09298,47.46326821392002,28.746319201263386
2021-01-17T23:08:00Z,39509.6,28.33,338,42190.636925202285,2681.0369252022897,47432.070436744274,109.252,28.655,0.78,872,1.09252,47.432070436744276,28.71917356463007
2021-01-17T23:09:00Z,39534.8,28.35,338,42219.58662719558,2684.7866271955795,47464.6166224419,109.362,28.555,0.791,872,1.09362,47.4646166224419,28.729096728615463
2021-01-17T23:10:00Z,39512.7,28.33,338,42201.23632918887,2688.5363291888693,47443.98662747091,109.087,28.555,0.764,872,1.09087,47.44398662747091,28.727232596170833
2021-01-17T23:11:00Z,39522.2,28.33,338,42214.486031182154,2692.2860311821596,47458.88236842229,109.233,28.555,0.778,872,1.09233,47.45888236842229,28.737306318853285
2021-01-17T23:12:00Z,39531.7,28.33,338,42227.73573317545,2696.0357331754494,47473.77810937368,109.476,28.555,0.803,872,1.09476,47.473778109373676,28.747380314009128
2021-01-17T23:13:00Z,39478.1,28.32,338,42177.88543516874,2699.7854351687392,47417.734801695275,109.298,28.555,0.785,872,1.09298,47.417734801695275,28.715519204825625
2021-01-17T23:14:00Z,39503.3,28.32,338,42206.83513716203,2703.535137162029,47450.28098739289,109.476,28.555,0.803,872,1.09476,47.450280987392894,28.737533374080304
2021-01-17T23:15:00Z,39509.6,28.32,338,42216.88483915532,2707.284839155319,47461.579185466064,109.233,28.555,0.778,872,1.09233,47.461579185466064,28.74517677276175
2021-01-17T23:16:00Z,39465.5,28.32,338,42176.53454114861,2711.034541148609,47416.21608320736,109.346,28.555,0.79,872,1.09346,47.41621608320736,28.71449186801927
2021-01-17T23:17:00Z,39487.5,28.32,338,42202.2842431419,2714.784243141899,47445.16472602676,109.476,28.555,0.803,872,1.09476,47.44516472602676,28.734072515281266
2021-01-17T23:18:00Z,39449.8,28.31,338,42168.33394513519,2718.533945135189,47406.99670952449,109.622,28.555,0.817,872,1.09622,47.406996709524485,28.714296307507794
2021-01-17T23:19:00Z,39452.9,28.29,338,42175.18364712848,2722.2836471284786,47414.69736471943,109.476,28.555,0.803,872,1.09476,47.41469736471943,28.731596296520106
2021-01-17T23:20:00Z,39468.6,28.3,338,42194.63334912177,2726.0333491217684,47436.563344997354,109.087,28.555,0.764,872,1.09087,47.43656334499735,28.740347459957537
2021-01-17T23:21:00Z,39503.3,28.31,338,42233.08305111506,2729.7830511150587,47479.78973611468,109.298,28.555,0.785,872,1.09298,47.47978973611468,28.763547285972347
2021-01-17T23:22:00Z,39446.6,28.3,338,42180.132753108344,2733.5327531083485,47420.261308773,109.541,28.555,0.809,872,1.09541,47.420261308773,28.72931493120498
2021-01-17T23:23:00Z,39440.3,28.29,338,42177.58245510164,2737.2824551016383,47417.3941817632,109.362,28.555,0.791,872,1.09362,47.4173941817632,28.733421799318997
2021-01-17T23:24:00Z,39471.8,28.27,338,42212.832157094934,2741.032157094928,47457.02303000231,109.33,28.555,0.788,872,1.0933,47.45702303000231,28.772355842295653
2021-01-17T23:25:00Z,39440.3,28.27,338,42185.08185908822,2744.7818590882184,47425.825252826566,109.752,28.555,0.83,872,1.09752,47.42582525282657,28.751229051518845
2021-01-17T23:26:00Z,39434.1,28.26,338,42182.63156108151,2748.5315610815082,47423.070549031705,109.46,28.555,0.801,872,1.0946,47.423070549031706,28.755418280979885
2021-01-17T23:27:00Z,39443.5,28.26,338,42195.7812630748,2752.281263074798,47437.85386676815,109.217,28.555,0.777,872,1.09217,47.43785386676815,28.765431265189395
2021-01-17T23:28:00Z,39446.6,28.25,338,42202.630965068085,2756.030965068088,47445.554521963095,109.038,28.555,0.759,872,1.09038,47.445554521963096,28.77670655706162
2021-01-17T23:29:00Z,39452.9,28.26,338,42212.68066706138,2759.7806670613777,47456.852720036266,109.444,28.555,0.799,872,1.09444,47.45685272003627,28.778298911236373
2021-01-17T23:30:00Z,39440.3,28.26,338,42203.830369054675,2763.530369054668,47446.90293048499,109.557,28.555,0.811,872,1.0955700000000002,47.44690293048499,28.771559387480966
2021-01-17T23:31:00Z,39440.3,28.25,338,42207.58007104796,2767.280071047958,47451.11846601667,109.962,28.555,0.851,872,1.09962,47.45111846601667,28.780473639861977
2021-01-17T23:32:00Z,39465.5,28.23,338,42236.52977304125,2771.0297730412476,47483.66465171429,109.573,28.555,0.812,872,1.0957299999999999,47.483664651714285,28.81466077148027
2021-01-17T23:33:00Z,39474.9,28.24,338,42249.679475034536,2774.7794750345374,47498.44796945072,109.265,28.555,0.782,872,1.0926500000000001,47.498447969450716,28.81861126868319
2021-01-17T23:34:00Z,39452.9,28.25,338,42231.42917702783,2778.5291770278272,47477.93039769468,109.603,28.456,0.815,872,1.09603,47.477930397694685,28.798639616768817
2021-01-17T23:35:00Z,39446.6,28.25,338,42228.87887902112,2782.2788790211175,47475.06327068488,109.441,28.456,0.799,872,1.09441,47.47506327068488,28.796697458606378
2021-01-17T23:36:00Z,39440.3,28.24,338,42226.32858101441,2786.0285810144073,47472.19614367508,109.846,28.456,0.839,872,1.09846,47.47219614367508,28.800819125856666
2021-01-17T23:37:00Z,39377.6,28.23,338,42167.378283007696,2789.778283007697,47405.92232343675,109.765,28.456,0.831,872,1.09765,47.405922323436755,28.761970737834087
2021-01-17T23:38:00Z,39399.5,28.23,338,42193.02798500099,2793.527985000987,47434.758543041215,109.311,28.456,0.786,872,1.09311,47.43475854304121,28.781513863964822
2021-01-17T23:39:00Z,39371.3,28.23,338,42168.57768699428,2797.2776869942772,47407.27073195863,109.327,28.456,0.788,872,1.09327,47.40727073195863,28.762885579202223
2021-01-17T23:40:00Z,39390.1,28.23,338,42191.12738898757,2801.027388987567,47432.62183189982,109.23,28.456,0.778,872,1.0923,47.43262183189982,28.780065971358052
2021-01-17T23:41:00Z,39202.7,28.23,338,42007.47709098086,2804.777090980857,47226.15626262609,109.344,28.456,0.789,872,1.09344,47.22615626262609,28.64018957717468
2021-01-17T23:42:00Z,39177.8,28.24,338,41986.32679297415,2808.5267929741467,47202.378417636675,109.798,28.456,0.835,872,1.09798,47.20237841763667,28.61805775553724
2021-01-17T23:43:00Z,39162.3,28.21,338,41974.57649496744,2812.2764949674365,47189.16835485201,109.506,28.456,0.806,872,1.09506,47.18916835485201,28.627199711420698
2021-01-17T23:44:00Z,39162.3,28.23,338,41978.32619696073,2816.026196960727,47193.38389038369,109.668,28.456,0.822,872,1.09668,47.193383890383686,28.617995255041677
2021-01-17T23:45:00Z,38927.4,28.2,338,41747.17589895402,2819.7758989540166,46933.51729401146,109.733,28.456,0.828,872,1.0973300000000001,46.93351729401146,28.460080404914322
2021-01-17T23:46:00Z,38890.5,28.2,338,41714.02560094731,2823.5256009473064,46896.24866322874,109.879,28.456,0.843,872,1.0987900000000002,46.89624866322874,28.434850834692103
2021-01-17T23:47:00Z,38875.2,28.21,338,41702.47530294059,2827.2753029405962,46883.26344687395,109.457,28.456,0.801,872,1.09457,46.88326344687395,28.420074231483795
2021-01-17T23:48:00Z,38869,28.19,338,41700.02500493389,2831.025004933886,46880.5087430791,109.181,28.456,0.773,872,1.09181,46.880508743079105,28.430187974950144
2021-01-17T23:49:00Z,38878.2,28.2,338,41712.974706927176,2834.7747069271763,46895.06721438565,109.619,28.456,0.817,872,1.09619,46.89506721438565,28.434051734749296
2021-01-17T23:50:00Z,38862.9,28.2,338,41701.424408920466,2838.524408920466,46882.081998030866,109.506,28.456,0.806,872,1.09506,46.88208199803087,28.42526238685652
2021-01-17T23:51:00Z,38835.3,28.19,338,41677.57411091376,2842.274110913756,46855.26872623796,109.733,28.456,0.828,872,1.0973300000000001,46.855268726237966,28.413099328142987
2021-01-17T23:52:00Z,38859.8,28.18,338,41705.82381290705,2846.023812907046,46887.02794943097,109.635,28.456,0.818,872,1.0963500000000002,46.88702794943097,28.440593321814344
2021-01-17T23:53:00Z,38847.6,28.18,338,41697.37351490033,2849.773514900336,46877.527852739455,109.862,28.456,0.841,872,1.09862,46.877527852739455,28.434159573380985
2021-01-17T23:54:00Z,38847.6,28.18,338,41701.123216893626,2853.523216893626,46881.74338827114,109.619,28.456,0.817,872,1.09619,46.88174338827114,28.437014781884233
2021-01-17T23:55:00Z,38826.1,28.18,338,41683.37291888691,2857.2729188869157,46861.78793258982,109.765,28.456,0.831,872,1.09765,46.86178793258982,28.42350164954865
2021-01-17T23:56:00Z,38850.6,28.17,338,41711.6226208802,2861.0226208802055,46893.54715578283,109.879,28.456,0.843,872,1.0987900000000002,46.89354715578283,28.451003301862386
2021-01-17T23:57:00Z,38841.4,28.15,338,41706.1723228735,2864.7723228734953,46887.41975553965,109.39,28.357,0.794,872,1.0939,46.88741975553965,28.458850449749246
2021-01-17T23:58:00Z,39038.3,28.17,338,41906.822024866786,2868.5220248667856,47112.99660129645,109.895,28.456,0.844,872,1.09895,47.11299660129645,28.599701736686065
2021-01-17T23:59:00Z,38902.8,28.17,338,41775.07172686008,2872.2717268600754,46964.87868057875,109.652,28.456,0.82,872,1.09652,46.96487868057876,28.499325685514947
2021-01-18T00:00:00Z,38832.2,28.17,338,41708.221428853365,2876.0214288533653,46889.72342635983,109.811,28.357,0.836,872,1.0981100000000001,46.88972342635983,28.448413508387628
2021-01-18T00:01:00Z,38856.8,28.15,338,41736.571130846656,2879.771130846655,46921.59507276779,109.762,28.357,0.831,872,1.09762,46.92159507276779,28.482008789613335
2021-01-18T00:02:00Z,38835.3,28.13,338,41718.82083283995,2883.520832839945,46901.639617086475,109.844,28.357,0.839,872,1.0984399999999999,46.901639617086474,28.480494149920567
2021-01-18T00:03:00Z,38930.5,28.13,338,41817.77053483324,2887.270534833235,47012.882053245026,109.827,28.357,0.837,872,1.09827,47.01288205324503,28.555924857758967
2021-01-18T00:04:00Z,39056.9,28.12,338,41947.920236826525,2891.020236826525,47159.200532466166,109.876,28.357,0.842,872,1.0987600000000002,47.159200532466166,28.661228620490807
2021-01-18T00:05:00Z,39066.2,28.13,338,41960.96993881981,2894.769938819815,47173.87142698766,110.2,28.357,0.875,872,1.102,47.17387142698766,28.665137650427603
2021-01-18T00:06:00Z,39029.1,28.12,338,41927.6196408131,2898.5196408131046,47136.377949775044,110.006,28.357,0.855,872,1.10006,47.136377949775046,28.64573944954688
2021-01-18T00:07:00Z,38976.6,28.12,338,41878.86934280639,2902.269342806395,47081.57129746103,109.665,28.357,0.821,872,1.0966500000000001,47.08157129746103,28.6085499667142
2021-01-18T00:08:00Z,39032.2,28.12,338,41938.21904479968,2906.0190447996847,47148.29414050168,109.665,28.357,0.821,872,1.0966500000000001,47.14829414050168,28.653827221818542
2021-01-18T00:09:00Z,38555.2,28.12,338,41464.96874679297,2909.7687467929745,46616.25094074956,109.876,28.357,0.842,872,1.0987600000000002,46.61625094074956,28.293076884778863
2021-01-18T00:10:00Z,38503.8,28.11,338,41417.31844878627,2913.5184487862643,46562.68094379993,109.649,28.357,0.82,872,1.09649,46.56268094379993,28.26275132339866
2021-01-18T00:11:00Z,38896.6,28.11,338,41813.868150779555,2917.268150779554,47008.494867632406,109.908,28.357,0.846,872,1.09908,47.00849486763241,28.564997903107365
2021-01-18T00:12:00Z,38758.9,28.09,338,41679.91785277284,2921.0178527728444,46857.90363618593,109.779,28.357,0.833,872,1.09779,46.85790363618593,28.47486374545406
2021-01-18T00:13:00Z,38652.2,28.11,338,41576.96755476613,2924.7675547661343,46742.16360137216,109.973,28.357,0.852,872,1.09973,46.74216360137216,28.38437826263555
2021-01-18T00:14:00Z,38679.6,28.12,338,41608.117256759426,2928.517256759424,46777.18309779856,109.925,28.357,0.847,872,1.09925,46.77718309779856,28.40212673298432
2021-01-18T00:15:00Z,38688.7,28.08,338,41620.96695875271,2932.266958752714,46791.629145890154,109.908,28.357,0.846,872,1.09908,46.791629145890155,28.43590618529501
