Serial Number:20555866 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-08-13 13:30:00,28.74,"1,348", , , , 
2021-08-13 13:31:00,28.83,"3,987", , , , 
2021-08-13 13:32:00,28.83,"11,832", , , , 
2021-08-13 13:33:00,29.13,"18,913", , , , 
2021-08-13 13:34:00,29.43,"18,580", , , , 
2021-08-13 13:35:00,29.08,"8,059", , , , 
2021-08-13 13:36:00,29.00,"3,468", , , , 
2021-08-13 13:37:00,28.95,"11,786", , , , 
2021-08-13 13:38:00,29.26,"16,451", , , , 
2021-08-13 13:39:00,29.21,"8,399", , , , 
2021-08-13 13:40:00,29.21,"8,000", , , , 
2021-08-13 13:41:00,29.21,"12,206", , , , 
2021-08-13 13:42:00,29.13,"1,416", , , , 
2021-08-13 13:43:00,29.08,"3,923", , , , 
2021-08-13 13:44:00,29.04,"5,391", , , , 
2021-08-13 13:45:00,29.08,"4,584", , , , 
2021-08-13 13:46:00,29.04,"3,670", , , , 
2021-08-13 13:47:00,29.00,456, , , , 
2021-08-13 13:48:00,29.00,"5,152", , , , 
2021-08-13 13:49:00,29.04,"6,666", , , , 
2021-08-13 13:50:00,29.13,"8,991", , , , 
2021-08-13 13:51:00,29.08,"4,173", , , , 
2021-08-13 13:52:00,29.17,"4,600", , , , 
2021-08-13 13:53:00,29.04,"2,569", , , , 
2021-08-13 13:54:00,29.00,"6,525", , , , 
2021-08-13 13:55:00,29.21,"11,981", , , , 
2021-08-13 13:56:00,29.21,"6,006", , , , 
2021-08-13 13:57:00,29.21,"8,955", , , , 
2021-08-13 13:58:00,29.17,"8,399", , , , 
2021-08-13 13:59:00,29.21,"8,182", , , , 
2021-08-13 14:00:00,29.17,"9,088", , , , 
2021-08-13 14:01:00,29.08,957, , , , 
2021-08-13 14:02:00,29.00,"5,184", , , , 
2021-08-13 14:03:00,29.04,"4,369", , , , 
2021-08-13 14:04:00,29.08,"5,325", , , , 
2021-08-13 14:05:00,29.17,"8,527", , , , 
2021-08-13 14:06:00,29.04,309, , , , 
2021-08-13 14:07:00,29.04,"4,461", , , , 
2021-08-13 14:08:00,29.00,"1,914", , , , 
2021-08-13 14:09:00,29.04,"3,468", , , , 
2021-08-13 14:10:00,29.00,"2,453", , , , 
2021-08-13 14:11:00,29.04,868, , , , 
2021-08-13 14:12:00,29.00,"1,343", , , , 
2021-08-13 14:13:00,28.87,500, , , , 
2021-08-13 14:14:00,28.91,324, , , , 
2021-08-13 14:15:00,28.91,238, , , , 
2021-08-13 14:16:00,28.87,612, , , , 
2021-08-13 14:17:00,28.91,240, , , , 
2021-08-13 14:18:00,28.87,126, , , , 
2021-08-13 14:19:00,28.87,223, , , , 
2021-08-13 14:20:00,28.87,102, , , , 
2021-08-13 14:21:00,28.91,181, , , , 
2021-08-13 14:22:00,28.91,"1,029", , , , 
2021-08-13 14:23:00,28.91,233, , , , 
2021-08-13 14:24:00,28.91,141, , , , 
2021-08-13 14:25:00,28.83,445, , , , 
2021-08-13 14:26:00,28.83,"1,754", , , , 
2021-08-13 14:27:00,28.87,"1,910", , , , 
2021-08-13 14:28:00,28.87,935, , , , 
2021-08-13 14:29:00,28.87,"1,916", , , , 
2021-08-13 14:30:00,28.91,"2,413", , , , 
2021-08-13 14:31:00,28.87,"1,048", , , , 
2021-08-13 14:32:00,28.91,"2,364", , , , 
2021-08-13 14:33:00,29.00,"3,585", , , , 
2021-08-13 14:34:00,29.08,"4,717", , , , 
2021-08-13 14:35:00,29.04,"1,580", , , , 
2021-08-13 14:36:00,29.04,"1,852", , , , 
2021-08-13 14:37:00,29.00,"2,401", , , , 
2021-08-13 14:38:00,29.04,"1,775", , , , 
2021-08-13 14:39:00,29.04,"1,893", , , , 
2021-08-13 14:40:00,29.04,"3,575", , , , 
2021-08-13 14:41:00,29.17,"2,646", , , , 
2021-08-13 14:42:00,29.08,"2,476", , , , 
2021-08-13 14:43:00,29.13,"3,926", , , , 
2021-08-13 14:44:00,29.21,"7,424", , , , 
2021-08-13 14:45:00,29.13,"3,137", , , , 
2021-08-13 14:46:00,29.13,"2,985", , , , 
2021-08-13 14:47:00,29.17,"6,917", , , , 
2021-08-13 14:48:00,29.17,"1,833", , , , 
2021-08-13 14:49:00,29.08,"2,371", , , , 
2021-08-13 14:50:00,29.17,"4,731", , , , 
2021-08-13 14:51:00,29.13,"5,039", , , , 
2021-08-13 14:52:00,29.26,"4,938", , , , 
2021-08-13 14:53:00,29.17,"1,641", , , , 
2021-08-13 14:54:00,29.08,"4,822", , , , 
2021-08-13 14:55:00,29.04,"1,049", , , , 
2021-08-13 14:56:00,29.13,"2,483", , , , 
2021-08-13 14:57:00,29.04,362, , , , 
2021-08-13 14:58:00,29.04,"1,106", , , , 
2021-08-13 14:59:00,29.04,667, , , , 
2021-08-13 15:00:00,29.04,"1,984", , , , 
2021-08-13 15:01:00,29.13,870, , , , 
2021-08-13 15:02:00,29.13,"2,825", , , , 
2021-08-13 15:03:00,29.08,"3,891", , , , 
2021-08-13 15:04:00,29.08,"1,211", , , , 
2021-08-13 15:05:00,29.08,"2,531", , , , 
2021-08-13 15:06:00,29.08,"4,022", , , , 
2021-08-13 15:07:00,29.13,"3,328", , , , 
2021-08-13 15:08:00,29.04,"3,036", , , , 
2021-08-13 15:09:00,29.08,"3,095", , , , 
2021-08-13 15:10:00,29.08,"2,457", , , , 
2021-08-13 15:11:00,29.08,"2,639", , , , 
2021-08-13 15:12:00,29.13,"3,656", , , , 
2021-08-13 15:13:00,29.13,"3,258", , , , 
2021-08-13 15:14:00,29.13,"2,684", , , , 
2021-08-13 15:15:00,29.13,"2,353", , , , 
2021-08-13 15:16:00,29.00,"2,065", , , , 
2021-08-13 15:17:00,29.08,"1,896", , , , 
2021-08-13 15:18:00,29.00,"2,072", , , , 
2021-08-13 15:19:00,29.04,"3,557", , , , 
2021-08-13 15:20:00,29.04,"3,040", , , , 
2021-08-13 15:21:00,29.04,"4,636", , , , 
2021-08-13 15:22:00,29.04,"5,204", , , , 
2021-08-13 15:23:00,29.08,"3,259", , , , 
2021-08-13 15:24:00,29.00,"3,363", , , , 
2021-08-13 15:25:00,28.95,"5,120", , , , 
2021-08-13 15:26:00,29.00,"3,968", , , , 
2021-08-13 15:27:00,29.00,"2,614", , , , 
2021-08-13 15:28:00,29.00,"5,422", , , , 
2021-08-13 15:29:00,29.04,"5,106", , , , 
2021-08-13 15:30:00,29.00,"4,888", , , , 
2021-08-13 15:31:00,29.04,"4,147", , , , 
2021-08-13 15:32:00,29.00,"4,063", , , , 
2021-08-13 15:33:00,29.00,"3,962", , , , 
2021-08-13 15:34:00,29.00,"3,342", , , , 
2021-08-13 15:35:00,28.95,"5,053", , , , 
2021-08-13 15:36:00,29.00,"4,351", , , , 
2021-08-13 15:37:00,29.00,"3,533", , , , 
2021-08-13 15:38:00,29.00,"4,175", , , , 
2021-08-13 15:39:00,28.95,"3,891", , , , 
2021-08-13 15:40:00,28.95,"3,898", , , , 
2021-08-13 15:41:00,28.95,"3,210", , , , 
2021-08-13 15:42:00,29.00,"3,610", , , , 
2021-08-13 15:43:00,28.91,277, , , , 
2021-08-13 15:44:00,28.95,"3,996", , , , 
2021-08-13 15:45:00,28.91,"3,418", , , , 
2021-08-13 15:46:00,28.87,"2,897", , , , 
2021-08-13 15:47:00,28.91,"3,348", , , , 
2021-08-13 15:48:00,28.91,"3,442", , , , 
2021-08-13 15:49:00,28.87,"2,024", , , , 
2021-08-13 15:50:00,28.87,"2,659", , , , 
2021-08-13 15:51:00,28.83,"3,540", , , , 
2021-08-13 15:52:00,28.83,"3,314", , , , 
2021-08-13 15:53:00,28.83,"1,946", , , , 
2021-08-13 15:54:00,28.83,"1,318", , , , 
2021-08-13 15:55:00,28.87,"2,123", , , , 
2021-08-13 15:56:00,28.83,"1,709", , , , 
2021-08-13 15:57:00,28.78,"2,356", , , , 
2021-08-13 15:58:00,28.83,"2,890", , , , 
2021-08-13 15:59:00,28.83,"2,007", , , , 
2021-08-13 16:00:00,28.78,"2,717", , , , 
2021-08-13 16:01:00,28.78,"2,620", , , , 
2021-08-13 16:02:00,28.78,"2,576", , , , 
2021-08-13 16:03:00,28.83,"3,012", , , , 
2021-08-13 16:04:00,28.83,"2,868", , , , 
2021-08-13 16:05:00,28.78,"2,257", , , , 
2021-08-13 16:06:00,28.78,"1,074", , , , 
2021-08-13 16:07:00,28.83,"2,909", , , , 
2021-08-13 16:08:00,28.78,"2,086", , , , 
2021-08-13 16:09:00,28.78,"1,981", , , , 
2021-08-13 16:10:00,28.74,836, , , , 
2021-08-13 16:11:00,28.78,892, , , , 
2021-08-13 16:12:00,28.74,"1,063", , , , 
2021-08-13 16:13:00,28.74,"1,052", , , , 
2021-08-13 16:14:00,28.70,"2,200", , , , 
2021-08-13 16:15:00,28.78,"2,738", , , , 
2021-08-13 16:16:00,28.78,"2,319", , , , 
2021-08-13 16:17:00,28.74,"1,001", , , , 
2021-08-13 16:18:00,28.74,"1,812", , , , 
2021-08-13 16:19:00,28.74,"1,710", , , , 
2021-08-13 16:20:00,28.74,"1,455", , , , 
2021-08-13 16:21:00,28.78,"1,866", , , , 
2021-08-13 16:22:00,28.74,"1,865", , , , 
2021-08-13 16:23:00,28.70,"1,967", , , , 
2021-08-13 16:24:00,28.74,"1,198", , , , 
2021-08-13 16:25:00,28.70,647, , , , 
2021-08-13 16:26:00,28.74,"1,337", , , , 
2021-08-13 16:27:00,28.74,"2,313", , , , 
2021-08-13 16:28:00,28.74,"2,628", , , , 
2021-08-13 16:29:00,28.74,"2,099", , , , 
2021-08-13 16:30:00,28.74,880, , , , 
2021-08-13 16:31:00,28.74,"1,377", , , , 
2021-08-13 16:32:00,28.70,"1,320", , , , 
2021-08-13 16:33:00,28.74,"1,469", , , , 
2021-08-13 16:34:00,28.70,741, , , , 
2021-08-13 16:35:00,28.70,"1,038", , , , 
2021-08-13 16:36:00,28.65,972, , , , 
2021-08-13 16:37:00,28.70,802, , , , 
2021-08-13 16:38:00,28.65,811, , , , 
2021-08-13 16:39:00,28.70,106, , , , 
2021-08-13 16:40:00,28.65,724, , , , 
2021-08-13 16:41:00,28.65,720, , , , 
2021-08-13 16:42:00,28.61,693, , , , 
2021-08-13 16:43:00,28.61,757, , , , 
2021-08-13 16:44:00,28.61,"1,084", , , , 
2021-08-13 16:45:00,28.61,694, , , , 
2021-08-13 16:46:00,28.61,775, , , , 
2021-08-13 16:47:00,28.61,847, , , , 
2021-08-13 16:48:00,28.61,769, , , , 
2021-08-13 16:49:00,28.61,919, , , , 
2021-08-13 16:50:00,28.61,998, , , , 
2021-08-13 16:51:00,28.57,585, , , , 
2021-08-13 16:52:00,28.57,875, , , , 
2021-08-13 16:53:00,28.57,"1,040", , , , 
2021-08-13 16:54:00,28.57,393, , , , 
2021-08-13 16:55:00,28.57,660, , , , 
2021-08-13 16:56:00,28.53,213, , , , 
2021-08-13 16:57:00,28.53,378, , , , 
2021-08-13 16:58:00,28.53,604, , , , 
2021-08-13 16:59:00,28.53,641, , , , 
2021-08-13 17:00:00,28.53,654, , , , 
2021-08-13 17:01:00,28.53,243, , , , 
2021-08-13 17:02:00,28.48,483, , , , 
2021-08-13 17:03:00,28.44,560, , , , 
2021-08-13 17:04:00,28.44,533, , , , 
2021-08-13 17:05:00,28.44,365, , , , 
2021-08-13 17:06:00,28.44,376, , , , 
2021-08-13 17:07:00,28.44,400, , , , 
2021-08-13 17:08:00,28.44,319, , , , 
2021-08-13 17:09:00,28.40,445, , , , 
2021-08-13 17:10:00,28.35,468, , , , 
2021-08-13 17:11:00,28.40,475, , , , 
2021-08-13 17:12:00,28.40,441, , , , 
2021-08-13 17:13:00,28.35,532, , , , 
2021-08-13 17:14:00,28.35,434, , , , 
2021-08-13 17:15:00,28.35,457, , , , 
2021-08-13 17:16:00,28.35,496, , , , 
2021-08-13 17:17:00,28.40,410, , , , 
2021-08-13 17:18:00,28.35,376, , , , 
2021-08-13 17:19:00,28.35,478, , , , 
2021-08-13 17:20:00,28.35,319, , , , 
2021-08-13 17:21:00,28.40,445, , , , 
2021-08-13 17:22:00,28.35,437, , , , 
2021-08-13 17:23:00,28.31,380, , , , 
2021-08-13 17:24:00,28.35,405, , , , 
2021-08-13 17:25:00,28.31,341, , , , 
2021-08-13 17:26:00,28.31,367, , , , 
2021-08-13 17:27:00,28.27,320, , , , 
2021-08-13 17:28:00,28.31,236, , , , 
2021-08-13 17:29:00,28.31,252, , , , 
2021-08-13 17:30:00,28.31,278, , , , 
2021-08-13 17:31:00,28.31,132, , , , 
2021-08-13 17:32:00,28.31,261, , , , 
2021-08-13 17:33:00,28.27,201, , , , 
2021-08-13 17:34:00,28.27,175, , , , 
2021-08-13 17:35:00,28.27,111, , , , 
2021-08-13 17:36:00,28.27,194, , , , 
2021-08-13 17:37:00,28.23,141, , , , 
2021-08-13 17:38:00,28.27,100, , , , 
2021-08-13 17:39:00,28.27,121, , , , 
2021-08-13 17:40:00,28.23,113, , , , 
2021-08-13 17:41:00,28.23,127, , , , 
2021-08-13 17:42:00,28.27,109, , , , 
2021-08-13 17:43:00,28.23,79, , , , 
2021-08-13 17:44:00,28.18,89, , , , 
2021-08-13 17:45:00,28.23,80, , , , 
2021-08-13 17:46:00,28.23,78, , , , 
2021-08-13 17:47:00,28.23,82, , , , 
2021-08-13 17:48:00,28.23,72, , , , 
2021-08-13 17:49:00,28.23,64, , , , 
2021-08-13 17:50:00,28.23,51, , , , 
2021-08-13 17:51:00,28.23,47, , , , 
2021-08-13 17:52:00,28.23,34, , , , 
2021-08-13 17:53:00,28.23,31, , , , 
2021-08-13 17:54:00,28.18,30, , , , 
2021-08-13 17:55:00,28.18,23, , , , 
2021-08-13 17:56:00,28.18,22, , , , 
2021-08-13 17:57:00,28.18,15, , , , 
2021-08-13 17:58:00,28.14,9, , , , 
2021-08-13 17:59:00,28.18,10, , , , 
2021-08-13 18:00:00,28.18,9, , , , 
2021-08-13 18:01:00,28.18,2, , , , 
2021-08-13 18:02:00,28.14,6, , , , 
2021-08-13 18:03:00,28.14,4, , , , 
2021-08-13 18:04:00,28.14,3, , , , 
2021-08-13 18:05:00,28.18,2, , , , 
2021-08-13 18:06:00,28.18,1, , , , 
2021-08-13 18:07:00,28.14,1, , , , 
2021-08-13 18:08:00,28.10,0, , , , 
2021-08-13 18:09:00,28.14,0, , , , 
2021-08-13 18:10:00,28.10,0, , , , 
2021-08-13 18:11:00,28.14,0, , , , 
2021-08-13 18:12:00,28.14,0, , , , 
2021-08-13 18:13:00,28.14,0, , , , 
2021-08-13 18:14:00,28.14,0, , , , 
2021-08-13 18:15:00,28.10,0, , , , 
2021-08-13 18:16:00,28.10,0, , , , 
2021-08-13 18:17:00,28.10,0, , , , 
2021-08-13 18:18:00,28.14,0, , , , 
2021-08-13 18:19:00,28.10,0, , , , 
2021-08-13 18:20:00,28.14,0, , , , 
2021-08-13 18:21:00,28.10,0, , , , 
2021-08-13 18:22:00,28.10,0, , , , 
2021-08-13 18:23:00,28.10,0, , , , 
2021-08-13 18:24:00,28.10,0, , , , 
2021-08-13 18:25:00,28.14,0, , , , 
2021-08-13 18:26:00,28.05,0, , , , 
2021-08-13 18:27:00,28.05,0, , , , 
2021-08-13 18:28:00,28.10,0, , , , 
2021-08-13 18:29:00,28.05,0, , , , 
2021-08-13 18:30:00,28.10,0, , , , 
2021-08-13 18:31:00,28.05,0, , , , 
2021-08-13 18:32:00,28.05,0, , , , 
2021-08-13 18:33:00,28.05,0, , , , 
2021-08-13 18:34:00,28.05,0, , , , 
2021-08-13 18:35:00,28.10,0, , , , 
2021-08-13 18:36:00,28.05,0, , , , 
2021-08-13 18:37:00,28.01,0, , , , 
2021-08-13 18:38:00,28.01,0, , , , 
2021-08-13 18:39:00,28.01,0, , , , 
2021-08-13 18:40:00,28.05,0, , , , 
2021-08-13 18:41:00,27.97,0, , , , 
2021-08-13 18:42:00,27.97,0, , , , 
2021-08-13 18:43:00,28.01,0, , , , 
2021-08-13 18:44:00,27.97,0, , , , 
2021-08-13 18:45:00,27.97,0, , , , 
2021-08-13 18:46:00,27.93,0, , , , 
2021-08-13 18:47:00,27.93,0, , , , 
2021-08-13 18:48:00,27.97,0, , , , 
2021-08-13 18:49:00,27.93,0, , , , 
2021-08-13 18:50:00,27.93,0, , , , 
2021-08-13 18:51:00,27.93,0, , , , 
2021-08-13 18:52:00,27.97,0, , , , 
2021-08-13 18:53:00,27.88,0, , , , 
2021-08-13 18:54:00,27.88,0, , , , 
2021-08-13 18:55:00,27.93,0, , , , 
2021-08-13 18:56:00,27.93,0, , , , 
2021-08-13 18:57:00,27.88,0, , , , 
2021-08-13 18:58:00,27.88,0, , , , 
2021-08-13 18:59:00,27.88,0, , , , 
2021-08-13 19:00:00,27.93,0, , , , 
2021-08-13 19:01:00,27.88,0, , , , 
2021-08-13 19:02:00,27.88,0, , , , 
2021-08-13 19:03:00,27.88,0, , , , 
2021-08-13 19:04:00,27.88,0, , , , 
2021-08-13 19:05:00,27.88,0, , , , 
2021-08-13 19:06:00,27.88,0, , , , 
2021-08-13 19:07:00,27.88,0, , , , 
2021-08-13 19:08:00,27.84,0, , , , 
2021-08-13 19:09:00,27.84,0, , , , 
2021-08-13 19:10:00,27.80,0, , , , 
2021-08-13 19:11:00,27.88,0, , , , 
2021-08-13 19:12:00,27.84,0, , , , 
2021-08-13 19:13:00,27.84,0, , , , 
2021-08-13 19:14:00,27.84,0, , , , 
2021-08-13 19:15:00,27.84,0, , , , 
2021-08-13 19:16:00,27.84,0, , , , 
2021-08-13 19:17:00,27.80,0, , , , 
2021-08-13 19:18:00,27.80,0, , , , 
2021-08-13 19:19:00,27.80,0, , , , 
2021-08-13 19:20:00,27.80,0, , , , 
2021-08-13 19:21:00,27.80,0, , , , 
2021-08-13 19:22:00,27.75,0, , , , 
2021-08-13 19:23:00,27.80,0, , , , 
2021-08-13 19:24:00,27.75,0, , , , 
2021-08-13 19:25:00,27.80,0, , , , 
2021-08-13 19:26:00,27.75,0, , , , 
2021-08-13 19:27:00,27.75,0, , , , 
2021-08-13 19:28:00,27.80,0, , , , 
2021-08-13 19:29:00,27.75,0, , , , 
2021-08-13 19:30:00,27.75,0, , , , 
2021-08-13 19:31:00,27.75,0, , , , 
2021-08-13 19:32:00,27.75,0, , , , 
2021-08-13 19:33:00,27.75,0, , , , 
2021-08-13 19:34:00,27.80,0, , , , 
2021-08-13 19:35:00,27.71,0, , , , 
2021-08-13 19:36:00,27.67,0, , , , 
2021-08-13 19:37:00,27.71,0, , , , 
2021-08-13 19:38:00,27.71,0, , , , 
2021-08-13 19:39:00,27.71,0, , , , 
2021-08-13 19:40:00,27.67,0, , , , 
2021-08-13 19:41:00,27.67,0, , , , 
2021-08-13 19:42:00,27.71,0, , , , 
2021-08-13 19:43:00,27.71,0, , , , 
2021-08-13 19:44:00,27.75,0, , , , 
2021-08-13 19:45:00,27.67,0, , , , 
2021-08-13 19:46:00,27.71,0, , , , 
2021-08-13 19:47:00,27.67,0, , , , 
2021-08-13 19:48:00,27.71,0, , , , 
2021-08-13 19:49:00,27.67,0, , , , 
2021-08-13 19:50:00,27.67,0, , , , 
2021-08-13 19:51:00,27.63,0, , , , 
2021-08-13 19:52:00,27.67,0, , , , 
2021-08-13 19:53:00,27.71,0, , , , 
2021-08-13 19:54:00,27.67,0, , , , 
2021-08-13 19:55:00,27.67,0, , , , 
2021-08-13 19:56:00,27.67,0, , , , 
2021-08-13 19:57:00,27.67,0, , , , 
