Date	Time	high range	temp
1/9/2021	17:15:57	0	23.52
1/9/2021	17:15:58	0	23.52
1/9/2021	17:15:59	0	23.53
1/9/2021	17:16:00	0	23.87
1/9/2021	17:16:01	0	24.09
1/9/2021	17:16:02	0	23.94
1/9/2021	17:16:03	0	23.82
1/9/2021	17:16:04	0	23.77
1/9/2021	17:16:05	0	23.7
1/9/2021	17:16:06	0	23.72
1/9/2021	17:16:07	0	23.66
1/9/2021	17:16:08	0	23.66
1/9/2021	17:16:09	0	23.66
1/9/2021	17:16:10	0	23.66
1/9/2021	17:16:11	0	23.68
1/9/2021	17:16:12	0	23.68
1/9/2021	17:16:13	0	23.68
1/9/2021	17:16:14	0	23.68
1/9/2021	17:16:15	0	23.68
1/9/2021	17:16:16	0	23.68
1/9/2021	17:16:17	0	23.68
1/9/2021	17:16:18	0	23.68
1/9/2021	17:16:19	0	23.68
1/9/2021	17:16:20	0	23.68
1/9/2021	17:16:21	0	23.66
1/9/2021	17:16:22	0	23.66
1/9/2021	17:16:23	0	23.66
1/9/2021	17:16:24	0	23.66
1/9/2021	17:16:25	0	23.83
1/9/2021	17:16:26	0	23.8
1/9/2021	17:16:27	0	23.76
1/9/2021	17:16:28	0	23.72
1/9/2021	17:16:29	0	23.71
1/9/2021	17:16:30	0	23.7
1/9/2021	17:16:31	0	23.7
1/9/2021	17:16:32	0	23.69
1/9/2021	17:16:33	0	23.69
1/9/2021	17:16:34	0	23.68
1/9/2021	17:16:35	0	23.68
1/9/2021	17:16:36	0	23.66
1/9/2021	17:16:37	0	23.66
1/9/2021	17:16:38	0	23.66
1/9/2021	17:16:39	0	23.65
1/9/2021	17:16:40	0	23.65
1/9/2021	17:16:41	0	23.65
1/9/2021	17:16:42	0	23.64
1/9/2021	17:16:43	0	23.64
1/9/2021	17:16:44	0	23.63
1/9/2021	17:16:45	0	23.63
1/9/2021	17:16:46	0	23.63
1/9/2021	17:16:47	0	23.63
1/9/2021	17:16:48	0	23.63
1/9/2021	17:16:49	0	23.63
1/9/2021	17:16:50	0	23.63
1/9/2021	17:16:51	0	23.63
1/9/2021	17:16:52	0	23.63
1/9/2021	17:16:53	0	23.63
1/9/2021	17:16:54	0	23.63
1/9/2021	17:16:55	0	23.61
1/9/2021	17:16:56	0	23.61
1/9/2021	17:16:57	0	23.61
1/9/2021	17:16:58	0	23.6
1/9/2021	17:16:59	0	23.6
1/9/2021	17:17:00	0	23.6
1/9/2021	17:17:01	0	23.59
1/9/2021	17:17:02	0	23.59
1/9/2021	17:17:03	0	23.59
1/9/2021	17:17:04	0	23.59
1/9/2021	17:17:05	0	23.59
1/9/2021	17:17:06	0	23.58
1/9/2021	17:17:07	0	23.58
1/9/2021	17:17:08	0	23.58
1/9/2021	17:17:09	0	23.58
1/9/2021	17:17:10	0	23.58
1/9/2021	17:17:11	0	23.58
1/9/2021	17:17:12	0	23.58
1/9/2021	17:17:13	0	23.58
1/9/2021	17:17:14	0	23.59
1/9/2021	17:17:15	0	23.58
1/9/2021	17:17:16	0	23.58
1/9/2021	17:17:17	0	23.58
1/9/2021	17:17:18	0	23.59
1/9/2021	17:17:19	0	23.59
1/9/2021	17:17:20	0	23.59
1/9/2021	17:17:21	0	23.59
1/9/2021	17:17:22	0	23.59
1/9/2021	17:17:23	0	23.59
1/9/2021	17:17:24	0	23.58
1/9/2021	17:17:25	0	23.58
1/9/2021	17:17:26	44854.8	22.8
1/9/2021	17:17:27	32822.8	22.92
1/9/2021	17:17:28	0	23.14
1/9/2021	17:17:29	0	23.25
1/9/2021	17:17:30	0	23.3
1/9/2021	17:17:31	0	23.32
1/9/2021	17:17:32	0	23.35
1/9/2021	17:17:33	0	23.36
1/9/2021	17:17:34	0	23.36
1/9/2021	17:17:35	0	22.83
1/9/2021	17:17:36	45816.7	22.7
1/9/2021	17:17:37	45802.2	22.6
1/9/2021	17:17:38	45831.2	22.53
1/9/2021	17:17:39	45849.4	22.45
1/9/2021	17:17:40	45874.9	22.45
1/9/2021	17:17:41	45849.4	22.47
1/9/2021	17:17:42	45860.3	22.43
1/9/2021	17:17:43	45864	22.45
1/9/2021	17:17:44	45809.4	22.49
1/9/2021	17:17:45	45896.7	22.51
1/9/2021	17:17:46	45904	22.53
1/9/2021	17:17:47	45955.1	22.54
1/9/2021	17:17:48	45907.6	22.53
1/9/2021	17:17:49	45885.8	22.51
1/9/2021	17:17:50	45896.7	22.53
1/9/2021	17:17:51	45929.5	22.54
1/9/2021	17:17:52	45947.8	22.54
1/9/2021	17:17:53	45929.5	22.5
1/9/2021	17:17:54	45893.1	22.5
1/9/2021	17:17:55	45914.9	22.49
1/9/2021	17:17:56	45907.6	22.44
1/9/2021	17:17:57	45918.6	22.43
1/9/2021	17:17:58	45871.2	22.48
1/9/2021	17:17:59	45904	22.48
1/9/2021	17:18:00	45929.5	22.48
1/9/2021	17:18:01	45933.2	22.5
1/9/2021	17:18:02	45973.3	22.5
1/9/2021	17:18:03	45958.7	22.51
1/9/2021	17:18:04	45922.2	22.51
1/9/2021	17:18:05	45944.1	22.53
1/9/2021	17:18:06	45936.8	22.54
1/9/2021	17:18:07	45969.7	22.54
1/9/2021	17:18:08	45936.8	22.51
1/9/2021	17:18:09	45918.6	22.53
1/9/2021	17:18:10	45947.8	22.53
1/9/2021	17:18:11	45947.8	22.53
1/9/2021	17:18:12	45940.5	22.51
1/9/2021	17:18:13	45925.9	22.51
1/9/2021	17:18:14	45944.1	22.51
1/9/2021	17:18:15	45962.4	22.53
1/9/2021	17:18:16	45947.8	22.53
1/9/2021	17:18:17	45947.8	22.54
1/9/2021	17:18:18	45958.7	22.55
1/9/2021	17:18:19	45962.4	22.55
1/9/2021	17:18:20	45980.6	22.56
1/9/2021	17:18:21	45966	22.56
1/9/2021	17:18:22	45977	22.58
1/9/2021	17:18:23	45980.6	22.56
1/9/2021	17:18:24	45969.7	22.58
1/9/2021	17:18:25	45969.7	22.58
1/9/2021	17:18:26	45977	22.58
1/9/2021	17:18:27	45987.9	22.59
1/9/2021	17:18:28	45973.3	22.59
1/9/2021	17:18:29	45973.3	22.59
1/9/2021	17:18:30	46017.2	22.58
1/9/2021	17:18:31	45991.6	22.58
1/9/2021	17:18:32	46009.8	22.59
1/9/2021	17:18:33	46013.5	22.59
1/9/2021	17:18:34	45984.3	22.59
1/9/2021	17:18:35	46017.2	22.59
1/9/2021	17:18:36	45987.9	22.6
1/9/2021	17:18:37	46024.5	22.6
1/9/2021	17:18:38	46017.2	22.6
1/9/2021	17:18:39	45998.9	22.6
1/9/2021	17:18:40	45980.6	22.6
1/9/2021	17:18:41	46009.8	22.61
1/9/2021	17:18:42	46009.8	22.61
1/9/2021	17:18:43	45991.6	22.61
1/9/2021	17:18:44	46013.5	22.61
1/9/2021	17:18:45	46013.5	22.61
1/9/2021	17:18:46	45977	22.61
1/9/2021	17:18:47	46020.8	22.62
1/9/2021	17:18:48	46020.8	22.61
1/9/2021	17:18:49	46017.2	22.62
1/9/2021	17:18:50	46013.5	22.62
1/9/2021	17:18:51	46042.8	22.62
1/9/2021	17:18:52	46024.5	22.62
1/9/2021	17:18:53	46064.7	22.62
1/9/2021	17:18:54	46017.2	22.62
1/9/2021	17:18:55	46057.4	22.62
1/9/2021	17:18:56	46017.2	22.62
1/9/2021	17:18:57	46017.2	22.62
1/9/2021	17:18:58	46002.5	22.61
1/9/2021	17:18:59	46057.4	22.61
1/9/2021	17:19:00	46020.8	22.62
1/9/2021	17:19:01	46020.8	22.61
1/9/2021	17:19:02	46020.8	22.62
1/9/2021	17:19:03	45998.9	22.62
1/9/2021	17:19:04	46006.2	22.61
1/9/2021	17:19:05	46035.5	22.62
1/9/2021	17:19:06	45998.9	22.61
1/9/2021	17:19:07	46009.8	22.61
1/9/2021	17:19:08	46017.2	22.61
1/9/2021	17:19:09	46028.1	22.62
1/9/2021	17:19:10	46017.2	22.61
1/9/2021	17:19:11	46028.1	22.61
1/9/2021	17:19:12	46020.8	22.61
1/9/2021	17:19:13	46013.5	22.62
1/9/2021	17:19:14	46017.2	22.61
1/9/2021	17:19:15	46020.8	22.62
1/9/2021	17:19:16	45995.2	22.61
1/9/2021	17:19:17	45951.4	22.59
1/9/2021	17:19:18	45984.3	22.56
1/9/2021	17:19:19	45951.4	22.56
1/9/2021	17:19:20	46013.5	22.56
1/9/2021	17:19:21	45977	22.58
1/9/2021	17:19:22	46013.5	22.58
1/9/2021	17:19:23	45995.2	22.58
1/9/2021	17:19:24	46013.5	22.58
1/9/2021	17:19:25	45987.9	22.58
1/9/2021	17:19:26	46006.2	22.59
1/9/2021	17:19:27	46031.8	22.59
1/9/2021	17:19:28	45980.6	22.6
1/9/2021	17:19:29	45991.6	22.6
1/9/2021	17:19:30	46035.5	22.6
1/9/2021	17:19:31	46035.5	22.6
1/9/2021	17:19:32	46046.4	22.6
1/9/2021	17:19:33	46002.5	22.6
1/9/2021	17:19:34	45995.2	22.6
1/9/2021	17:19:35	46009.8	22.6
1/9/2021	17:19:36	46039.1	22.6
1/9/2021	17:19:37	46006.2	22.6
1/9/2021	17:19:38	45987.9	22.6
1/9/2021	17:19:39	46020.8	22.6
1/9/2021	17:19:40	45987.9	22.6
1/9/2021	17:19:41	45987.9	22.6
1/9/2021	17:19:42	45998.9	22.61
1/9/2021	17:19:43	46031.8	22.61
1/9/2021	17:19:44	45980.6	22.6
1/9/2021	17:19:45	46024.5	22.61
1/9/2021	17:19:46	46024.5	22.61
1/9/2021	17:19:47	45980.6	22.61
1/9/2021	17:19:48	46042.8	22.6
1/9/2021	17:19:49	46017.2	22.61
1/9/2021	17:19:50	46009.8	22.61
1/9/2021	17:19:51	46046.4	22.61
1/9/2021	17:19:52	46028.1	22.61
1/9/2021	17:19:53	46009.8	22.61
1/9/2021	17:19:54	46028.1	22.61
1/9/2021	17:19:55	46039.1	22.61
1/9/2021	17:19:56	46028.1	22.61
1/9/2021	17:19:57	46031.8	22.61
1/9/2021	17:19:58	46039.1	22.61
1/9/2021	17:19:59	46031.8	22.61
1/9/2021	17:20:00	46006.2	22.61
1/9/2021	17:20:01	46039.1	22.61
1/9/2021	17:20:02	46031.8	22.61
1/9/2021	17:20:03	46042.8	22.61
1/9/2021	17:20:04	45980.6	22.61
1/9/2021	17:20:05	46002.5	22.61
1/9/2021	17:20:06	45980.6	22.61
1/9/2021	17:20:07	46024.5	22.61
1/9/2021	17:20:08	46009.8	22.61
1/9/2021	17:20:09	46017.2	22.61
1/9/2021	17:20:10	46017.2	22.61
1/9/2021	17:20:11	46028.1	22.61
1/9/2021	17:20:12	46002.5	22.61
1/9/2021	17:20:13	46006.2	22.61
1/9/2021	17:20:14	46017.2	22.61
1/9/2021	17:20:15	46002.5	22.61
1/9/2021	17:20:16	46006.2	22.61
1/9/2021	17:20:17	46020.8	22.61
1/9/2021	17:20:18	45995.2	22.61
1/9/2021	17:20:19	46013.5	22.61
1/9/2021	17:20:20	46031.8	22.61
1/9/2021	17:20:21	46006.2	22.61
1/9/2021	17:20:22	46031.8	22.61
1/9/2021	17:20:23	46031.8	22.61
1/9/2021	17:20:24	46013.5	22.61
1/9/2021	17:20:25	45998.9	22.61
1/9/2021	17:20:26	46024.5	22.61
1/9/2021	17:20:27	46024.5	22.61
1/9/2021	17:20:28	46013.5	22.61
1/9/2021	17:20:29	45991.6	22.61
1/9/2021	17:20:30	46028.1	22.61
1/9/2021	17:20:31	46035.5	22.61
1/9/2021	17:20:32	46009.8	22.61
1/9/2021	17:20:33	46024.5	22.61
1/9/2021	17:20:34	46017.2	22.61
1/9/2021	17:20:35	46024.5	22.61
1/9/2021	17:20:36	46028.1	22.61
1/9/2021	17:20:37	45984.3	22.61
1/9/2021	17:20:38	46028.1	22.61
1/9/2021	17:20:39	46039.1	22.61
1/9/2021	17:20:40	46017.2	22.61
1/9/2021	17:20:41	46013.5	22.61
1/9/2021	17:20:42	46028.1	22.61
1/9/2021	17:20:43	46039.1	22.61
1/9/2021	17:20:44	46013.5	22.61
1/9/2021	17:20:45	45998.9	22.61
1/9/2021	17:20:46	46020.8	22.61
1/9/2021	17:20:47	46068.4	22.61
1/9/2021	17:20:48	46042.8	22.61
1/9/2021	17:20:49	46017.2	22.61
1/9/2021	17:20:50	46042.8	22.61
1/9/2021	17:20:51	45998.9	22.61
1/9/2021	17:20:52	46009.8	22.61
1/9/2021	17:20:53	46009.8	22.61
1/9/2021	17:20:54	46009.8	22.61
1/9/2021	17:20:55	46024.5	22.61
1/9/2021	17:20:56	46024.5	22.61
1/9/2021	17:20:57	46024.5	22.61
1/9/2021	17:20:58	46042.8	22.61
1/9/2021	17:20:59	45980.6	22.61
1/9/2021	17:21:00	45995.2	22.61
1/9/2021	17:21:01	46020.8	22.61
1/9/2021	17:21:02	46002.5	22.61
1/9/2021	17:21:03	46002.5	22.61
1/9/2021	17:21:04	45973.3	22.61
1/9/2021	17:21:05	46002.5	22.61
1/9/2021	17:21:06	46024.5	22.61
1/9/2021	17:21:07	46002.5	22.61
1/9/2021	17:21:08	46002.5	22.6
1/9/2021	17:21:09	45977	22.61
1/9/2021	17:21:10	45995.2	22.61
1/9/2021	17:21:11	45977	22.6
1/9/2021	17:21:12	45977	22.61
1/9/2021	17:21:13	46006.2	22.61
1/9/2021	17:21:14	45987.9	22.61
1/9/2021	17:21:15	45987.9	22.61
1/9/2021	17:21:16	45987.9	22.61
1/9/2021	17:21:17	46024.5	22.6
1/9/2021	17:21:18	46006.2	22.61
1/9/2021	17:21:19	46006.2	22.6
1/9/2021	17:21:20	46024.5	22.61
1/9/2021	17:21:21	45980.6	22.6
1/9/2021	17:21:22	46042.8	22.6
1/9/2021	17:21:23	45987.9	22.61
1/9/2021	17:21:24	45973.3	22.61
1/9/2021	17:21:25	46009.8	22.6
1/9/2021	17:21:26	46017.2	22.6
1/9/2021	17:21:27	46024.5	22.6
1/9/2021	17:21:28	45991.6	22.6
1/9/2021	17:21:29	45991.6	22.61
1/9/2021	17:21:30	45991.6	22.6
1/9/2021	17:21:31	46009.8	22.6
1/9/2021	17:21:32	45980.6	22.6
1/9/2021	17:21:33	46020.8	22.6
1/9/2021	17:21:34	45991.6	22.6
1/9/2021	17:21:35	45984.3	22.61
1/9/2021	17:21:36	46020.8	22.6
1/9/2021	17:21:37	46020.8	22.6
1/9/2021	17:21:38	46013.5	22.61
1/9/2021	17:21:39	46013.5	22.6
1/9/2021	17:21:40	45984.3	22.6
1/9/2021	17:21:41	45995.2	22.6
1/9/2021	17:21:42	45980.6	22.6
1/9/2021	17:21:43	46013.5	22.6
1/9/2021	17:21:44	46002.5	22.6
1/9/2021	17:21:45	46006.2	22.6
1/9/2021	17:21:46	46031.8	22.6
1/9/2021	17:21:47	45995.2	22.6
1/9/2021	17:21:48	45995.2	22.6
1/9/2021	17:21:49	46006.2	22.6
1/9/2021	17:21:50	46017.2	22.6
1/9/2021	17:21:51	45995.2	22.6
1/9/2021	17:21:52	46006.2	22.6
1/9/2021	17:21:53	46006.2	22.6
1/9/2021	17:21:54	45998.9	22.6
1/9/2021	17:21:55	45973.3	22.61
1/9/2021	17:21:56	46017.2	22.6
1/9/2021	17:21:57	45998.9	22.6
1/9/2021	17:21:58	45987.9	22.6
1/9/2021	17:21:59	46017.2	22.6
1/9/2021	17:22:00	45987.9	22.6
1/9/2021	17:22:01	45991.6	22.6
1/9/2021	17:22:02	45998.9	22.6
1/9/2021	17:22:03	45984.3	22.6
1/9/2021	17:22:04	45977	22.6
1/9/2021	17:22:05	45955.1	22.6
1/9/2021	17:22:06	45991.6	22.6
1/9/2021	17:22:07	45991.6	22.6
1/9/2021	17:22:08	46020.8	22.6
1/9/2021	17:22:09	46009.8	22.6
1/9/2021	17:22:10	45991.6	22.6
1/9/2021	17:22:11	45991.6	22.6
1/9/2021	17:22:12	46020.8	22.6
1/9/2021	17:22:13	46013.5	22.6
1/9/2021	17:22:14	46009.8	22.6
1/9/2021	17:22:15	46013.5	22.6
1/9/2021	17:22:16	45995.2	22.6
1/9/2021	17:22:17	45995.2	22.6
1/9/2021	17:22:18	45980.6	22.6
1/9/2021	17:22:19	45991.6	22.61
1/9/2021	17:22:20	45995.2	22.6
1/9/2021	17:22:21	45969.7	22.6
1/9/2021	17:22:22	46024.5	22.6
1/9/2021	17:22:23	46013.5	22.6
1/9/2021	17:22:24	45991.6	22.6
1/9/2021	17:22:25	45980.6	22.61
1/9/2021	17:22:26	45995.2	22.6
1/9/2021	17:22:27	45987.9	22.61
1/9/2021	17:22:28	46006.2	22.6
1/9/2021	17:22:29	45998.9	22.6
1/9/2021	17:22:30	45973.3	22.6
1/9/2021	17:22:31	45991.6	22.6
1/9/2021	17:22:32	45998.9	22.6
1/9/2021	17:22:33	46009.8	22.6
1/9/2021	17:22:34	46006.2	22.6
1/9/2021	17:22:35	45998.9	22.6
1/9/2021	17:22:36	46024.5	22.6
1/9/2021	17:22:37	45980.6	22.61
1/9/2021	17:22:38	46017.2	22.61
1/9/2021	17:22:39	45991.6	22.6
1/9/2021	17:22:40	45991.6	22.6
1/9/2021	17:22:41	46017.2	22.6
1/9/2021	17:22:42	45987.9	22.61
1/9/2021	17:22:43	46028.1	22.6
1/9/2021	17:22:44	45987.9	22.61
1/9/2021	17:22:45	46002.5	22.6
1/9/2021	17:22:46	45977	22.61
1/9/2021	17:22:47	45987.9	22.61
1/9/2021	17:22:48	46013.5	22.6
1/9/2021	17:22:49	45987.9	22.6
1/9/2021	17:22:50	45995.2	22.6
1/9/2021	17:22:51	46024.5	22.6
1/9/2021	17:22:52	45969.7	22.61
1/9/2021	17:22:53	46002.5	22.61
1/9/2021	17:22:54	45998.9	22.61
1/9/2021	17:22:55	45998.9	22.6
1/9/2021	17:22:56	45969.7	22.61
1/9/2021	17:22:57	46013.5	22.6
1/9/2021	17:22:58	45980.6	22.6
1/9/2021	17:22:59	45991.6	22.61
1/9/2021	17:23:00	45998.9	22.61
1/9/2021	17:23:01	45987.9	22.6
1/9/2021	17:23:02	45991.6	22.6
1/9/2021	17:23:03	46006.2	22.61
1/9/2021	17:23:04	45991.6	22.6
1/9/2021	17:23:05	45991.6	22.61
1/9/2021	17:23:06	45991.6	22.61
1/9/2021	17:23:07	46009.8	22.6
1/9/2021	17:23:08	46002.5	22.61
1/9/2021	17:23:09	46006.2	22.61
1/9/2021	17:23:10	45991.6	22.61
1/9/2021	17:23:11	45962.4	22.61
1/9/2021	17:23:12	45991.6	22.61
1/9/2021	17:23:13	46017.2	22.61
1/9/2021	17:23:14	46009.8	22.61
1/9/2021	17:23:15	45995.2	22.61
1/9/2021	17:23:16	46002.5	22.6
1/9/2021	17:23:17	46020.8	22.61
1/9/2021	17:23:18	45955.1	22.61
1/9/2021	17:23:19	45984.3	22.61
1/9/2021	17:23:20	46020.8	22.61
1/9/2021	17:23:21	45995.2	22.61
1/9/2021	17:23:22	46020.8	22.61
1/9/2021	17:23:23	46006.2	22.61
1/9/2021	17:23:24	45987.9	22.61
1/9/2021	17:23:25	45995.2	22.61
1/9/2021	17:23:26	45977	22.61
1/9/2021	17:23:27	45977	22.61
1/9/2021	17:23:28	46009.8	22.61
1/9/2021	17:23:29	46013.5	22.61
1/9/2021	17:23:30	45995.2	22.61
1/9/2021	17:23:31	45987.9	22.61
1/9/2021	17:23:32	46006.2	22.61
1/9/2021	17:23:33	45969.7	22.61
1/9/2021	17:23:34	46013.5	22.61
1/9/2021	17:23:35	45987.9	22.61
1/9/2021	17:23:36	46006.2	22.61
1/9/2021	17:23:37	45987.9	22.61
1/9/2021	17:23:38	46009.8	22.61
1/9/2021	17:23:39	45980.6	22.61
1/9/2021	17:23:40	45973.3	22.61
1/9/2021	17:23:41	45973.3	22.61
1/9/2021	17:23:42	45991.6	22.61
1/9/2021	17:23:43	46017.2	22.61
1/9/2021	17:23:44	45980.6	22.61
1/9/2021	17:23:45	45991.6	22.61
1/9/2021	17:23:46	45973.3	22.61
1/9/2021	17:23:47	45973.3	22.61
1/9/2021	17:23:48	46002.5	22.61
1/9/2021	17:23:49	46002.5	22.61
1/9/2021	17:23:50	45973.3	22.61
1/9/2021	17:23:51	45973.3	22.61
1/9/2021	17:23:52	46009.8	22.61
1/9/2021	17:23:53	45984.3	22.61
1/9/2021	17:23:54	45995.2	22.61
1/9/2021	17:23:55	45977	22.61
1/9/2021	17:23:56	46013.5	22.61
1/9/2021	17:23:57	45969.7	22.61
1/9/2021	17:23:58	46002.5	22.61
1/9/2021	17:23:59	45987.9	22.61
1/9/2021	17:24:00	45980.6	22.61
1/9/2021	17:24:01	46013.5	22.61
1/9/2021	17:24:02	45987.9	22.61
1/9/2021	17:24:03	45977	22.61
1/9/2021	17:24:04	45977	22.61
1/9/2021	17:24:05	45977	22.61
1/9/2021	17:24:06	46039.1	22.61
1/9/2021	17:24:07	46006.2	22.61
1/9/2021	17:24:08	45962.4	22.61
1/9/2021	17:24:09	46017.2	22.61
1/9/2021	17:24:10	46017.2	22.61
1/9/2021	17:24:11	46017.2	22.62
1/9/2021	17:24:12	45973.3	22.62
1/9/2021	17:24:13	45977	22.62
1/9/2021	17:24:14	45995.2	22.62
1/9/2021	17:24:15	45987.9	22.62
1/9/2021	17:24:16	46006.2	22.62
1/9/2021	17:24:17	45995.2	22.62
1/9/2021	17:24:18	46013.5	22.62
1/9/2021	17:24:19	46013.5	22.62
1/9/2021	17:24:20	46013.5	22.64
1/9/2021	17:24:21	46006.2	22.62
1/9/2021	17:24:22	46039.1	22.64
1/9/2021	17:24:23	45987.9	22.64
1/9/2021	17:24:24	46020.8	22.62
1/9/2021	17:24:25	46039.1	22.64
1/9/2021	17:24:26	46020.8	22.64
1/9/2021	17:24:27	46039.1	22.64
1/9/2021	17:24:28	46024.5	22.64
1/9/2021	17:24:29	46020.8	22.64
1/9/2021	17:24:30	46017.2	22.64
1/9/2021	17:24:31	46020.8	22.65
1/9/2021	17:24:32	46042.8	22.65
1/9/2021	17:24:33	46024.5	22.64
1/9/2021	17:24:34	46017.2	22.65
1/9/2021	17:24:35	46017.2	22.65
1/9/2021	17:24:36	46024.5	22.65
1/9/2021	17:24:37	46024.5	22.65
1/9/2021	17:24:38	46024.5	22.65
1/9/2021	17:24:39	46053.8	22.65
1/9/2021	17:24:40	46031.8	22.65
1/9/2021	17:24:41	46053.8	22.66
1/9/2021	17:24:42	46013.5	22.66
1/9/2021	17:24:43	46039.1	22.66
1/9/2021	17:24:44	46057.4	22.66
1/9/2021	17:24:45	46017.2	22.67
1/9/2021	17:24:46	46024.5	22.67
1/9/2021	17:24:47	46035.5	22.67
1/9/2021	17:24:48	46053.8	22.67
1/9/2021	17:24:49	46064.7	22.67
1/9/2021	17:24:50	46086.7	22.69
1/9/2021	17:24:51	46053.8	22.69
1/9/2021	17:24:52	46090.4	22.7
1/9/2021	17:24:53	46086.7	22.69
1/9/2021	17:24:54	46057.4	22.7
1/9/2021	17:24:55	46050.1	22.71
1/9/2021	17:24:56	46105.1	22.71
1/9/2021	17:24:57	46130.7	22.72
1/9/2021	17:24:58	46094.1	22.72
1/9/2021	17:24:59	46090.4	22.72
1/9/2021	17:25:00	46083.1	22.72
1/9/2021	17:25:01	46105.1	22.72
1/9/2021	17:25:02	46072.1	22.72
1/9/2021	17:25:03	46094.1	22.72
1/9/2021	17:25:04	46105.1	22.73
1/9/2021	17:25:05	46108.7	22.73
1/9/2021	17:25:06	46108.7	22.73
1/9/2021	17:25:07	46112.4	22.73
1/9/2021	17:25:08	46123.4	22.73
1/9/2021	17:25:09	46075.7	22.73
1/9/2021	17:25:10	46108.7	22.75
1/9/2021	17:25:11	46116.1	22.73
1/9/2021	17:25:12	46116.1	22.75
1/9/2021	17:25:13	46112.4	22.75
1/9/2021	17:25:14	46090.4	22.73
1/9/2021	17:25:15	7327.5	22.72
1/9/2021	17:25:16	0	22.82
1/9/2021	17:25:17	0	22.82
1/9/2021	17:25:18	0	22.83
1/9/2021	17:25:19	0	22.84
1/9/2021	17:25:20	0	22.87
1/9/2021	17:25:21	0	22.87
1/9/2021	17:25:22	0	22.86
1/9/2021	17:25:23	0	22.86
1/9/2021	17:25:24	0	22.84
1/9/2021	17:25:25	0	22.84
1/9/2021	17:25:26	0	22.84
1/9/2021	17:25:27	0	22.84
1/9/2021	17:25:28	0	22.84
1/9/2021	17:25:29	0	22.84
1/9/2021	17:25:30	0	22.84
1/9/2021	17:25:31	0	22.83
1/9/2021	17:25:32	0	22.83
1/9/2021	17:25:33	0	22.83
1/9/2021	17:25:34	0	22.83
1/9/2021	17:25:35	0	22.83
1/9/2021	17:25:36	0	22.83
1/9/2021	17:25:37	0	22.83
1/9/2021	17:25:38	0	22.83
1/9/2021	17:25:39	0	22.82
1/9/2021	17:25:40	0	22.83
1/9/2021	17:25:41	0	22.82
1/9/2021	17:25:42	0	22.82
1/9/2021	17:25:43	0	22.82
1/9/2021	17:25:44	0	22.82
1/9/2021	17:25:45	0	22.82
1/9/2021	17:25:46	0	22.82
1/9/2021	17:25:47	0	22.82
1/9/2021	17:25:48	0	22.82
1/9/2021	17:25:49	0	22.82
1/9/2021	17:25:50	0	22.81
1/9/2021	17:25:51	0	22.81
1/9/2021	17:25:52	0	22.81
1/9/2021	17:25:53	0	22.81
1/9/2021	17:25:54	0	22.82
1/9/2021	17:25:55	0	22.82
1/9/2021	17:25:56	0	22.82
1/9/2021	17:25:57	0	22.82
1/9/2021	17:25:58	0	22.82
1/9/2021	17:25:59	0	22.82
1/9/2021	17:26:00	0	22.81
1/9/2021	17:26:01	0	22.81
1/9/2021	17:26:02	0	22.81
1/9/2021	17:26:03	0	22.81
1/9/2021	17:26:04	0	22.81
1/9/2021	17:26:05	0	22.81
1/9/2021	17:26:06	0	22.81
1/9/2021	17:26:07	0	22.81
1/9/2021	17:26:08	0	22.81
1/9/2021	17:26:09	0	22.81
1/9/2021	17:26:10	0	22.81
1/9/2021	17:26:11	0	22.81
1/9/2021	17:26:12	0	22.81
1/9/2021	17:26:13	0	22.81
1/9/2021	17:26:14	0	22.81
1/9/2021	17:26:15	0	22.81
1/9/2021	17:26:16	0	22.81
1/9/2021	17:26:17	0	22.81
1/9/2021	17:26:18	0	22.81
1/9/2021	17:26:19	0	22.81
1/9/2021	17:26:20	0	22.81
1/9/2021	17:26:21	0	22.81
1/9/2021	17:26:22	0	22.81
1/9/2021	17:26:23	0	22.81
1/9/2021	17:26:24	0	22.81
1/9/2021	17:26:25	0	22.81
1/9/2021	17:26:26	0	22.82
1/9/2021	17:26:27	0	22.81
1/9/2021	17:26:28	0	22.81
1/9/2021	17:26:29	0	22.81
1/9/2021	17:26:30	0	22.81
1/9/2021	17:26:31	0	22.81
1/9/2021	17:26:32	0	22.81
1/9/2021	17:26:33	0	22.81
1/9/2021	17:26:34	0	22.81
1/9/2021	17:26:35	0	22.81
1/9/2021	17:26:36	0	22.81
1/9/2021	17:26:37	0	22.81
1/9/2021	17:26:38	0	22.8
1/9/2021	17:26:39	0	22.8
1/9/2021	17:26:40	0	22.81
1/9/2021	17:26:41	0	22.81
1/9/2021	17:26:42	0	22.81
1/9/2021	17:26:43	0	22.81
1/9/2021	17:26:44	0	22.8
1/9/2021	17:26:45	0	22.81
1/9/2021	17:26:46	0	22.8
1/9/2021	17:26:47	0	22.81
1/9/2021	17:26:48	0	22.81
1/9/2021	17:26:49	0	22.81
1/9/2021	17:26:50	0	22.81
1/9/2021	17:26:51	0	22.81
1/9/2021	17:26:52	0	22.82
1/9/2021	17:26:53	0	22.82
1/9/2021	17:26:54	0	22.81
1/9/2021	17:26:55	0	22.82
1/9/2021	17:26:56	0	22.81
1/9/2021	17:26:57	0	22.81
1/9/2021	17:26:58	0	22.82
1/9/2021	17:26:59	0	22.81
1/9/2021	17:27:00	0	22.81
1/9/2021	17:27:01	0	22.81
