#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
2463,03/23/2023 19:50:00,29.38,0.00,,,,
2464,03/23/2023 19:52:00,29.38,0.00,,,,
2465,03/23/2023 19:54:00,29.43,0.00,,,,
2466,03/23/2023 19:56:00,29.43,0.00,,,,
2467,03/23/2023 19:58:00,29.47,0.00,,,,
2468,03/23/2023 20:00:00,29.47,0.00,,,,
2469,03/23/2023 20:02:00,29.43,0.00,,,,
2470,03/23/2023 20:04:00,29.51,0.00,,,,
2471,03/23/2023 20:06:00,29.43,0.00,,,,
2472,03/23/2023 20:08:00,29.43,0.00,,,,
2473,03/23/2023 20:10:00,29.47,0.00,,,,
2474,03/23/2023 20:12:00,29.43,0.00,,,,
2475,03/23/2023 20:14:00,29.38,0.00,,,,
2476,03/23/2023 20:16:00,29.47,0.00,,,,
2477,03/23/2023 20:18:00,29.47,0.00,,,,
2478,03/23/2023 20:20:00,29.43,0.00,,,,
2479,03/23/2023 20:22:00,29.43,0.00,,,,
2480,03/23/2023 20:24:00,29.56,0.00,,,,
2481,03/23/2023 20:26:00,29.47,0.00,,,,
2482,03/23/2023 20:28:00,29.60,0.00,,,,
2483,03/23/2023 20:30:00,29.60,0.00,,,,
2484,03/23/2023 20:32:00,29.51,0.00,,,,
2485,03/23/2023 20:34:00,29.51,0.00,,,,
2486,03/23/2023 20:36:00,29.60,0.00,,,,
2487,03/23/2023 20:38:00,29.56,0.00,,,,
2488,03/23/2023 20:40:00,29.56,0.00,,,,
2489,03/23/2023 20:42:00,29.64,0.00,,,,
2490,03/23/2023 20:44:00,29.56,0.00,,,,
2491,03/23/2023 20:46:00,29.64,0.00,,,,
2492,03/23/2023 20:48:00,29.64,0.00,,,,
2493,03/23/2023 20:50:00,29.64,0.00,,,,
2494,03/23/2023 20:52:00,29.64,0.00,,,,
2495,03/23/2023 20:54:00,29.56,0.00,,,,
2496,03/23/2023 20:56:00,29.60,0.00,,,,
2497,03/23/2023 20:58:00,29.60,0.00,,,,
2498,03/23/2023 21:00:00,29.60,0.00,,,,
2499,03/23/2023 21:02:00,29.60,0.00,,,,
2500,03/23/2023 21:04:00,29.60,0.00,,,,
2501,03/23/2023 21:06:00,29.56,0.00,,,,
2502,03/23/2023 21:08:00,29.60,0.00,,,,
2503,03/23/2023 21:10:00,29.60,0.00,,,,
2504,03/23/2023 21:12:00,29.64,0.00,,,,
2505,03/23/2023 21:14:00,29.64,0.00,,,,
2506,03/23/2023 21:16:00,29.64,0.00,,,,
2507,03/23/2023 21:18:00,29.73,0.00,,,,
2508,03/23/2023 21:20:00,29.73,0.00,,,,
2509,03/23/2023 21:22:00,29.73,0.00,,,,
2510,03/23/2023 21:24:00,29.77,0.00,,,,
2511,03/23/2023 21:26:00,29.77,0.00,,,,
2512,03/23/2023 21:28:00,29.77,0.00,,,,
2513,03/23/2023 21:30:00,29.77,0.00,,,,
2514,03/23/2023 21:32:00,29.86,0.00,,,,
2515,03/23/2023 21:34:00,29.86,0.00,,,,
2516,03/23/2023 21:36:00,29.81,0.00,,,,
2517,03/23/2023 21:38:00,29.90,0.00,,,,
2518,03/23/2023 21:40:00,29.86,0.00,,,,
2519,03/23/2023 21:42:00,29.86,0.00,,,,
2520,03/23/2023 21:44:00,29.81,0.00,,,,
2521,03/23/2023 21:46:00,29.90,0.00,,,,
2522,03/23/2023 21:48:00,29.90,0.00,,,,
2523,03/23/2023 21:50:00,29.94,0.00,,,,
2524,03/23/2023 21:52:00,29.90,0.00,,,,
2525,03/23/2023 21:54:00,29.90,0.00,,,,
2526,03/23/2023 21:56:00,29.94,0.00,,,,
2527,03/23/2023 21:58:00,29.86,0.00,,,,
2528,03/23/2023 22:00:00,29.90,0.00,,,,
2529,03/23/2023 22:02:00,29.90,0.00,,,,
2530,03/23/2023 22:04:00,29.90,0.00,,,,
2531,03/23/2023 22:06:00,29.86,0.00,,,,
2532,03/23/2023 22:08:00,29.90,0.00,,,,
2533,03/23/2023 22:10:00,29.86,0.00,,,,
2534,03/23/2023 22:12:00,29.90,0.00,,,,
2535,03/23/2023 22:14:00,29.86,0.00,,,,
2536,03/23/2023 22:16:00,29.81,0.00,,,,
2537,03/23/2023 22:18:00,29.86,0.00,,,,
2538,03/23/2023 22:20:00,29.86,0.00,,,,
2539,03/23/2023 22:22:00,29.86,0.00,,,,
2540,03/23/2023 22:24:00,29.77,0.00,,,,
2541,03/23/2023 22:26:00,29.73,0.00,,,,
2542,03/23/2023 22:28:00,29.77,0.00,,,,
2543,03/23/2023 22:30:00,29.73,0.00,,,,
2544,03/23/2023 22:32:00,29.73,0.00,,,,
2545,03/23/2023 22:34:00,29.73,0.00,,,,
2546,03/23/2023 22:36:00,29.73,0.00,,,,
2547,03/23/2023 22:38:00,29.68,0.00,,,,
2548,03/23/2023 22:40:00,29.68,0.00,,,,
2549,03/23/2023 22:42:00,29.68,0.00,,,,
2550,03/23/2023 22:44:00,29.64,0.00,,,,
2551,03/23/2023 22:46:00,29.68,0.00,,,,
2552,03/23/2023 22:48:00,29.68,0.00,,,,
2553,03/23/2023 22:50:00,29.64,0.00,,,,
2554,03/23/2023 22:52:00,29.64,0.00,,,,
2555,03/23/2023 22:54:00,29.64,0.00,,,,
2556,03/23/2023 22:56:00,29.60,0.00,,,,
2557,03/23/2023 22:58:00,29.68,0.00,,,,
2558,03/23/2023 23:00:00,29.68,0.00,,,,
2559,03/23/2023 23:02:00,29.73,0.00,,,,
2560,03/23/2023 23:04:00,29.68,0.00,,,,
2561,03/23/2023 23:06:00,29.73,0.00,,,,
2562,03/23/2023 23:08:00,29.68,0.00,,,,
2563,03/23/2023 23:10:00,29.68,0.00,,,,
2564,03/23/2023 23:12:00,29.77,0.00,,,,
2565,03/23/2023 23:14:00,29.77,0.00,,,,
2566,03/23/2023 23:16:00,29.77,0.00,,,,
2567,03/23/2023 23:18:00,29.73,0.00,,,,
2568,03/23/2023 23:20:00,29.73,0.00,,,,
2569,03/23/2023 23:22:00,29.73,0.00,,,,
2570,03/23/2023 23:24:00,29.73,0.00,,,,
2571,03/23/2023 23:26:00,29.73,0.00,,,,
2572,03/23/2023 23:28:00,29.77,0.00,,,,
2573,03/23/2023 23:30:00,29.77,0.00,,,,
2574,03/23/2023 23:32:00,29.77,0.00,,,,
2575,03/23/2023 23:34:00,29.68,0.00,,,,
2576,03/23/2023 23:36:00,29.77,0.00,,,,
2577,03/23/2023 23:38:00,29.64,0.00,,,,
2578,03/23/2023 23:40:00,29.73,0.00,,,,
2579,03/23/2023 23:42:00,29.68,0.00,,,,
2580,03/23/2023 23:44:00,29.68,0.00,,,,
2581,03/23/2023 23:46:00,29.64,0.00,,,,
2582,03/23/2023 23:48:00,29.64,0.00,,,,
2583,03/23/2023 23:50:00,29.64,0.00,,,,
2584,03/23/2023 23:52:00,29.60,0.00,,,,
2585,03/23/2023 23:54:00,29.60,0.00,,,,
2586,03/23/2023 23:56:00,29.60,0.00,,,,
2587,03/23/2023 23:58:00,29.56,0.00,,,,
2588,03/24/2023 00:00:00,29.56,0.00,,,,
2589,03/24/2023 00:02:00,29.51,0.00,,,,
2590,03/24/2023 00:04:00,29.51,0.00,,,,
2591,03/24/2023 00:06:00,29.51,0.00,,,,
2592,03/24/2023 00:08:00,29.51,0.00,,,,
2593,03/24/2023 00:10:00,29.51,0.00,,,,
2594,03/24/2023 00:12:00,29.47,0.00,,,,
2595,03/24/2023 00:14:00,29.51,0.00,,,,
2596,03/24/2023 00:16:00,29.51,0.00,,,,
2597,03/24/2023 00:18:00,29.51,0.00,,,,
2598,03/24/2023 00:20:00,29.51,0.00,,,,
2599,03/24/2023 00:22:00,29.51,0.00,,,,
2600,03/24/2023 00:24:00,29.47,0.00,,,,
2601,03/24/2023 00:26:00,29.47,0.00,,,,
2602,03/24/2023 00:28:00,29.43,0.00,,,,
2603,03/24/2023 00:30:00,29.47,0.00,,,,
2604,03/24/2023 00:32:00,29.43,0.00,,,,
2605,03/24/2023 00:34:00,29.43,0.00,,,,
2606,03/24/2023 00:36:00,29.43,0.00,,,,
2607,03/24/2023 00:38:00,29.43,0.00,,,,
2608,03/24/2023 00:40:00,29.43,0.00,,,,
2609,03/24/2023 00:42:00,29.43,0.00,,,,
2610,03/24/2023 00:44:00,29.43,0.00,,,,
2611,03/24/2023 00:46:00,29.43,0.00,,,,
2612,03/24/2023 00:48:00,29.43,0.00,,,,
2613,03/24/2023 00:50:00,29.43,0.00,,,,
2614,03/24/2023 00:52:00,29.43,0.00,,,,
2615,03/24/2023 00:54:00,29.38,0.00,,,,
2616,03/24/2023 00:56:00,29.38,0.00,,,,
2617,03/24/2023 00:58:00,29.38,0.00,,,,
2618,03/24/2023 01:00:00,29.34,0.00,,,,
2619,03/24/2023 01:02:00,29.30,0.00,,,,
2620,03/24/2023 01:04:00,29.34,0.00,,,,
2621,03/24/2023 01:06:00,29.30,0.00,,,,
2622,03/24/2023 01:08:00,29.30,0.00,,,,
2623,03/24/2023 01:10:00,29.17,0.00,,,,
2624,03/24/2023 01:12:00,29.08,0.00,,,,
2625,03/24/2023 01:14:00,29.04,0.00,,,,
2626,03/24/2023 01:16:00,29.04,0.00,,,,
2627,03/24/2023 01:18:00,29.00,0.00,,,,
2628,03/24/2023 01:20:00,28.87,0.00,,,,
2629,03/24/2023 01:22:00,28.87,0.00,,,,
2630,03/24/2023 01:24:00,28.91,0.00,,,,
2631,03/24/2023 01:26:00,28.83,0.00,,,,
2632,03/24/2023 01:28:00,28.87,0.00,,,,
2633,03/24/2023 01:30:00,28.87,0.00,,,,
2634,03/24/2023 01:32:00,28.87,0.00,,,,
2635,03/24/2023 01:34:00,28.87,0.00,,,,
2636,03/24/2023 01:36:00,28.83,0.00,,,,
2637,03/24/2023 01:38:00,28.78,0.00,,,,
2638,03/24/2023 01:40:00,28.83,0.00,,,,
2639,03/24/2023 01:42:00,28.78,0.00,,,,
2640,03/24/2023 01:44:00,28.83,0.00,,,,
2641,03/24/2023 01:46:00,28.78,0.00,,,,
2642,03/24/2023 01:48:00,28.78,0.00,,,,
2643,03/24/2023 01:50:00,28.78,0.00,,,,
2644,03/24/2023 01:52:00,28.87,0.00,,,,
2645,03/24/2023 01:54:00,28.83,0.00,,,,
2646,03/24/2023 01:56:00,28.83,0.00,,,,
2647,03/24/2023 01:58:00,28.78,0.00,,,,
2648,03/24/2023 02:00:00,28.83,0.00,,,,
2649,03/24/2023 02:02:00,28.83,0.00,,,,
2650,03/24/2023 02:04:00,28.78,0.00,,,,
2651,03/24/2023 02:06:00,28.83,0.00,,,,
2652,03/24/2023 02:08:00,28.83,0.00,,,,
2653,03/24/2023 02:10:00,28.83,0.00,,,,
2654,03/24/2023 02:12:00,28.78,0.00,,,,
2655,03/24/2023 02:14:00,28.87,0.00,,,,
2656,03/24/2023 02:16:00,28.87,0.00,,,,
2657,03/24/2023 02:18:00,28.87,0.00,,,,
2658,03/24/2023 02:20:00,28.87,0.00,,,,
2659,03/24/2023 02:22:00,28.83,0.00,,,,
2660,03/24/2023 02:24:00,28.78,0.00,,,,
2661,03/24/2023 02:26:00,28.83,0.00,,,,
2662,03/24/2023 02:28:00,28.78,0.00,,,,
2663,03/24/2023 02:30:00,28.78,0.00,,,,
2664,03/24/2023 02:32:00,28.78,0.00,,,,
2665,03/24/2023 02:34:00,28.70,0.00,,,,
2666,03/24/2023 02:36:00,28.70,0.00,,,,
2667,03/24/2023 02:38:00,28.65,0.00,,,,
2668,03/24/2023 02:40:00,28.65,0.00,,,,
2669,03/24/2023 02:42:00,28.70,0.00,,,,
2670,03/24/2023 02:44:00,28.74,0.00,,,,
2671,03/24/2023 02:46:00,28.70,0.00,,,,
2672,03/24/2023 02:48:00,28.70,0.00,,,,
2673,03/24/2023 02:50:00,28.70,0.00,,,,
2674,03/24/2023 02:52:00,28.70,0.00,,,,
2675,03/24/2023 02:54:00,28.65,0.00,,,,
2676,03/24/2023 02:56:00,28.70,0.00,,,,
2677,03/24/2023 02:58:00,28.65,0.00,,,,
2678,03/24/2023 03:00:00,28.61,0.00,,,,
2679,03/24/2023 03:02:00,28.61,0.00,,,,
2680,03/24/2023 03:04:00,28.61,0.00,,,,
2681,03/24/2023 03:06:00,28.65,0.00,,,,
2682,03/24/2023 03:08:00,28.65,0.00,,,,
2683,03/24/2023 03:10:00,28.70,0.00,,,,
2684,03/24/2023 03:12:00,28.70,0.00,,,,
2685,03/24/2023 03:14:00,28.65,0.00,,,,
2686,03/24/2023 03:16:00,28.65,0.00,,,,
2687,03/24/2023 03:18:00,28.65,0.00,,,,
2688,03/24/2023 03:20:00,28.70,0.00,,,,
2689,03/24/2023 03:22:00,28.65,0.00,,,,
2690,03/24/2023 03:24:00,28.70,0.00,,,,
2691,03/24/2023 03:26:00,28.65,0.00,,,,
2692,03/24/2023 03:28:00,28.74,0.00,,,,
2693,03/24/2023 03:30:00,28.70,0.00,,,,
2694,03/24/2023 03:32:00,28.74,0.00,,,,
2695,03/24/2023 03:34:00,28.70,0.00,,,,
2696,03/24/2023 03:36:00,28.74,0.00,,,,
2697,03/24/2023 03:38:00,28.74,0.00,,,,
2698,03/24/2023 03:40:00,28.78,0.00,,,,
2699,03/24/2023 03:42:00,28.74,0.00,,,,
2700,03/24/2023 03:44:00,28.65,0.00,,,,
2701,03/24/2023 03:46:00,28.65,0.00,,,,
2702,03/24/2023 03:48:00,28.70,0.00,,,,
2703,03/24/2023 03:50:00,28.74,0.00,,,,
2704,03/24/2023 03:52:00,28.78,0.00,,,,
2705,03/24/2023 03:54:00,28.83,0.00,,,,
2706,03/24/2023 03:56:00,28.78,0.00,,,,
2707,03/24/2023 03:58:00,28.83,0.00,,,,
2708,03/24/2023 04:00:00,28.83,0.00,,,,
2709,03/24/2023 04:02:00,28.87,0.00,,,,
2710,03/24/2023 04:04:00,28.83,0.00,,,,
2711,03/24/2023 04:06:00,28.83,0.00,,,,
2712,03/24/2023 04:08:00,28.87,0.00,,,,
2713,03/24/2023 04:10:00,28.91,0.00,,,,
2714,03/24/2023 04:12:00,28.87,0.00,,,,
2715,03/24/2023 04:14:00,28.91,0.00,,,,
2716,03/24/2023 04:16:00,28.91,0.00,,,,
2717,03/24/2023 04:18:00,28.95,0.00,,,,
2718,03/24/2023 04:20:00,28.87,0.00,,,,
2719,03/24/2023 04:22:00,28.95,0.00,,,,
2720,03/24/2023 04:24:00,28.91,0.00,,,,
2721,03/24/2023 04:26:00,28.91,0.00,,,,
2722,03/24/2023 04:28:00,28.91,0.00,,,,
2723,03/24/2023 04:30:00,28.91,0.00,,,,
2724,03/24/2023 04:32:00,28.91,0.00,,,,
2725,03/24/2023 04:34:00,28.87,0.00,,,,
2726,03/24/2023 04:36:00,28.87,0.00,,,,
2727,03/24/2023 04:38:00,28.87,0.00,,,,
2728,03/24/2023 04:40:00,28.78,0.00,,,,
2729,03/24/2023 04:42:00,28.78,0.00,,,,
2730,03/24/2023 04:44:00,28.83,0.00,,,,
2731,03/24/2023 04:46:00,28.83,0.00,,,,
2732,03/24/2023 04:48:00,28.78,0.00,,,,
2733,03/24/2023 04:50:00,28.83,0.00,,,,
2734,03/24/2023 04:52:00,28.78,0.00,,,,
2735,03/24/2023 04:54:00,28.78,0.00,,,,
2736,03/24/2023 04:56:00,28.78,0.00,,,,
2737,03/24/2023 04:58:00,28.78,0.00,,,,
2738,03/24/2023 05:00:00,28.78,0.00,,,,
2739,03/24/2023 05:02:00,28.70,0.00,,,,
2740,03/24/2023 05:04:00,28.65,0.00,,,,
2741,03/24/2023 05:06:00,28.65,0.00,,,,
2742,03/24/2023 05:08:00,28.65,0.00,,,,
2743,03/24/2023 05:10:00,28.65,0.00,,,,
2744,03/24/2023 05:12:00,28.61,0.00,,,,
2745,03/24/2023 05:14:00,28.70,0.00,,,,
2746,03/24/2023 05:16:00,28.65,0.00,,,,
2747,03/24/2023 05:18:00,28.70,0.00,,,,
2748,03/24/2023 05:20:00,28.74,0.00,,,,
2749,03/24/2023 05:22:00,28.70,0.00,,,,
2750,03/24/2023 05:24:00,28.65,0.00,,,,
2751,03/24/2023 05:26:00,28.70,0.00,,,,
2752,03/24/2023 05:28:00,28.70,0.00,,,,
2753,03/24/2023 05:30:00,28.61,0.00,,,,
2754,03/24/2023 05:32:00,28.61,0.00,,,,
2755,03/24/2023 05:34:00,28.65,0.00,,,,
2756,03/24/2023 05:36:00,28.61,0.00,,,,
2757,03/24/2023 05:38:00,28.65,0.00,,,,
2758,03/24/2023 05:40:00,28.65,0.45,,,,
2759,03/24/2023 05:42:00,28.65,1.14,,,,
2760,03/24/2023 05:44:00,28.65,2.52,,,,
2761,03/24/2023 05:46:00,28.65,4.59,,,,
2762,03/24/2023 05:48:00,28.65,8.27,,,,
2763,03/24/2023 05:50:00,28.57,13.58,,,,
2764,03/24/2023 05:52:00,28.61,21.45,,,,
2765,03/24/2023 05:54:00,28.53,33.19,,,,
2766,03/24/2023 05:56:00,28.61,48.40,,,,
2767,03/24/2023 05:58:00,28.53,68.80,,,,
2768,03/24/2023 06:00:00,28.53,95.08,,,,
2769,03/24/2023 06:02:00,28.48,131.16,,,,
2770,03/24/2023 06:04:00,28.53,170.88,,,,
2771,03/24/2023 06:06:00,28.53,213.36,,,,
2772,03/24/2023 06:08:00,28.48,258.64,,,,
2773,03/24/2023 06:10:00,28.53,294.48,,,,
2774,03/24/2023 06:12:00,28.48,345.44,,,,
2775,03/24/2023 06:14:00,28.48,403.52,,,,
2776,03/24/2023 06:16:00,28.44,470.88,,,,
2777,03/24/2023 06:18:00,28.44,529.28,,,,
2778,03/24/2023 06:20:00,28.44,576.96,,,,
2779,03/24/2023 06:22:00,28.40,641.76,,,,
2780,03/24/2023 06:24:00,28.40,684.48,,,,
2781,03/24/2023 06:26:00,28.44,740.48,,,,
2782,03/24/2023 06:28:00,28.40,782.40,,,,
2783,03/24/2023 06:30:00,28.40,817.28,,,,
2784,03/24/2023 06:32:00,28.48,894.08,,,,
2785,03/24/2023 06:34:00,28.48,948.16,,,,
2786,03/24/2023 06:36:00,28.44,982.08,,,,
2787,03/24/2023 06:38:00,28.44,1020.80,,,,
2788,03/24/2023 06:40:00,28.48,1066.56,,,,
2789,03/24/2023 06:42:00,28.40,1111.68,,,,
2790,03/24/2023 06:44:00,28.44,1139.20,,,,
2791,03/24/2023 06:46:00,28.48,1178.88,,,,
2792,03/24/2023 06:48:00,28.53,1213.76,,,,
2793,03/24/2023 06:50:00,28.48,1247.68,,,,
2794,03/24/2023 06:52:00,28.48,1273.60,,,,
2795,03/24/2023 06:54:00,28.48,1302.72,,,,
2796,03/24/2023 06:56:00,28.48,1327.36,,,,
2797,03/24/2023 06:58:00,28.48,1354.24,,,,
2798,03/24/2023 07:00:00,28.48,1381.12,,,,
2799,03/24/2023 07:02:00,28.53,1402.88,,,,
2800,03/24/2023 07:04:00,28.48,1415.04,,,,
2801,03/24/2023 07:06:00,28.48,1434.88,,,,
2802,03/24/2023 07:08:00,28.48,1466.24,,,,
2803,03/24/2023 07:10:00,28.44,1491.20,,,,
2804,03/24/2023 07:12:00,28.48,1489.92,,,,
2805,03/24/2023 07:14:00,28.35,1496.32,,,,
2806,03/24/2023 07:16:00,28.40,1525.76,,,,
2807,03/24/2023 07:18:00,28.35,1532.16,,,,
2808,03/24/2023 07:20:00,28.40,1537.92,,,,
2809,03/24/2023 07:22:00,28.35,1553.28,,,,
2810,03/24/2023 07:24:00,28.35,1578.24,,,,
2811,03/24/2023 07:26:00,28.35,1592.96,,,,
2812,03/24/2023 07:28:00,28.35,1602.56,,,,
2813,03/24/2023 07:30:00,28.35,1596.80,,,,
2814,03/24/2023 07:32:00,28.31,1815.68,,,,
2815,03/24/2023 07:34:00,28.35,1626.88,,,,
2816,03/24/2023 07:36:00,28.35,1626.88,,,,
2817,03/24/2023 07:38:00,28.35,1640.96,,,,
2818,03/24/2023 07:40:00,28.35,1683.20,,,,
2819,03/24/2023 07:42:00,28.35,1714.56,,,,
2820,03/24/2023 07:44:00,28.40,1725.44,,,,
2821,03/24/2023 07:46:00,28.40,2328.32,,,,
2822,03/24/2023 07:48:00,28.40,1708.16,,,,
2823,03/24/2023 07:50:00,28.35,1701.76,,,,
2824,03/24/2023 07:52:00,28.35,1676.80,,,,
2825,03/24/2023 07:54:00,28.40,1690.24,,,,
2826,03/24/2023 07:56:00,28.40,1697.92,,,,
2827,03/24/2023 07:58:00,28.35,1702.40,,,,
2828,03/24/2023 08:00:00,28.40,1724.80,,,,
2829,03/24/2023 08:02:00,28.40,1732.48,,,,
2830,03/24/2023 08:04:00,28.44,1817.60,,,,
2831,03/24/2023 08:06:00,28.48,1774.72,,,,
2832,03/24/2023 08:08:00,28.48,1769.60,,,,
2833,03/24/2023 08:10:00,28.57,1782.40,,,,
2834,03/24/2023 08:12:00,28.57,2581.76,,,,
2835,03/24/2023 08:14:00,28.74,4352.00,,,,
2836,03/24/2023 08:16:00,28.70,2291.20,,,,
2837,03/24/2023 08:18:00,28.70,2339.20,,,,
2838,03/24/2023 08:20:00,28.78,2155.52,,,,
2839,03/24/2023 08:22:00,28.78,2076.16,,,,
2840,03/24/2023 08:24:00,28.83,1830.40,,,,
2841,03/24/2023 08:26:00,28.83,2024.96,,,,
2842,03/24/2023 08:28:00,28.83,2026.88,,,,
2843,03/24/2023 08:30:00,28.87,2140.80,,,,
2844,03/24/2023 08:32:00,28.87,2019.20,,,,
2845,03/24/2023 08:34:00,28.91,2539.52,,,,
2846,03/24/2023 08:36:00,28.91,2335.36,,,,
2847,03/24/2023 08:38:00,28.91,2407.04,,,,
2848,03/24/2023 08:40:00,28.95,2168.32,,,,
2849,03/24/2023 08:42:00,29.00,2003.20,,,,
2850,03/24/2023 08:44:00,29.04,2004.48,,,,
2851,03/24/2023 08:46:00,29.04,2037.76,,,,
2852,03/24/2023 08:48:00,29.08,2172.16,,,,
2853,03/24/2023 08:50:00,29.13,2240.00,,,,
2854,03/24/2023 08:52:00,29.21,3080.96,,,,
2855,03/24/2023 08:54:00,29.21,2693.12,,,,
2856,03/24/2023 08:56:00,29.26,2764.80,,,,
2857,03/24/2023 08:58:00,29.30,2408.96,,,,
2858,03/24/2023 09:00:00,29.21,2368.64,,,,
2859,03/24/2023 09:02:00,29.26,2313.60,,,,
2860,03/24/2023 09:04:00,29.34,3808.00,,,,
2861,03/24/2023 09:06:00,29.51,4872.96,,,,
2862,03/24/2023 09:08:00,29.47,3375.36,,,,
2863,03/24/2023 09:10:00,29.43,2344.96,,,,
2864,03/24/2023 09:12:00,29.43,3664.64,,,,
2865,03/24/2023 09:14:00,29.73,10772.48,,,,
2866,03/24/2023 09:16:00,29.98,10680.32,,,,
2867,03/24/2023 09:18:00,29.90,6182.40,,,,
2868,03/24/2023 09:20:00,29.94,6809.60,,,,
2869,03/24/2023 09:22:00,29.77,3686.40,,,,
2870,03/24/2023 09:24:00,29.81,2999.04,,,,
2871,03/24/2023 09:26:00,29.77,2796.80,,,,
2872,03/24/2023 09:28:00,29.77,2565.12,,,,
2873,03/24/2023 09:30:00,29.81,2750.72,,,,
2874,03/24/2023 09:32:00,29.94,2762.24,,,,
2875,03/24/2023 09:34:00,29.94,2699.52,,,,
2876,03/24/2023 09:36:00,30.03,2688.00,,,,
2877,03/24/2023 09:38:00,30.03,2872.32,,,,
2878,03/24/2023 09:40:00,30.07,3472.64,,,,
2879,03/24/2023 09:42:00,30.07,2814.72,,,,
2880,03/24/2023 09:44:00,30.11,3598.08,,,,
2881,03/24/2023 09:46:00,30.20,3517.44,,,,
2882,03/24/2023 09:48:00,30.20,3715.84,,,,
2883,03/24/2023 09:50:00,30.20,2831.36,,,,
2884,03/24/2023 09:52:00,30.24,3160.32,,,,
2885,03/24/2023 09:54:00,30.28,3285.76,,,,
2886,03/24/2023 09:56:00,30.28,2836.48,,,,
2887,03/24/2023 09:58:00,30.33,2914.56,,,,
2888,03/24/2023 10:00:00,30.33,2743.04,,,,
2889,03/24/2023 10:02:00,30.33,2754.56,,,,
2890,03/24/2023 10:04:00,30.37,3038.72,,,,
2891,03/24/2023 10:06:00,30.46,7137.28,,,,
2892,03/24/2023 10:08:00,30.50,3998.72,,,,
2893,03/24/2023 10:10:00,30.46,3619.84,,,,
2894,03/24/2023 10:12:00,30.50,3048.96,,,,
2895,03/24/2023 10:14:00,30.50,3064.32,,,,
2896,03/24/2023 10:16:00,30.50,3093.76,,,,
2897,03/24/2023 10:18:00,30.54,3084.80,,,,
2898,03/24/2023 10:20:00,30.54,3051.52,,,,
2899,03/24/2023 10:22:00,30.59,3408.64,,,,
2900,03/24/2023 10:24:00,30.63,3252.48,,,,
2901,03/24/2023 10:26:00,30.63,3207.68,,,,
2902,03/24/2023 10:28:00,30.67,3185.92,,,,
2903,03/24/2023 10:30:00,30.67,3192.32,,,,
2904,03/24/2023 10:32:00,30.71,3377.92,,,,
2905,03/24/2023 10:34:00,30.67,3397.12,,,,
2906,03/24/2023 10:36:00,30.71,3316.48,,,,
2907,03/24/2023 10:38:00,30.76,3393.28,,,,
2908,03/24/2023 10:40:00,30.71,3377.92,,,,
2909,03/24/2023 10:42:00,30.84,3496.96,,,,
2910,03/24/2023 10:44:00,30.80,3682.56,,,,
2911,03/24/2023 10:46:00,30.84,3745.28,,,,
2912,03/24/2023 10:48:00,30.89,4366.08,,,,
2913,03/24/2023 10:50:00,30.97,5057.28,,,,
2914,03/24/2023 10:52:00,31.06,13834.24,,,,
2915,03/24/2023 10:54:00,31.14,6983.68,,,,
2916,03/24/2023 10:56:00,31.19,9136.64,,,,
2917,03/24/2023 10:58:00,31.27,10680.32,,,,
2918,03/24/2023 11:00:00,31.44,12390.40,,,,
2919,03/24/2023 11:02:00,31.53,14663.68,,,,
2920,03/24/2023 11:04:00,31.49,7621.12,,,,
2921,03/24/2023 11:06:00,31.49,13547.52,,,,
2922,03/24/2023 11:08:00,31.70,14361.60,,,,
2923,03/24/2023 11:10:00,31.79,29921.28,,,,
2924,03/24/2023 11:12:00,31.92,17602.56,,,,
2925,03/24/2023 11:14:00,31.92,22947.84,,,,
2926,03/24/2023 11:16:00,32.09,26060.80,,,,
2927,03/24/2023 11:18:00,32.22,21862.40,,,,
2928,03/24/2023 11:20:00,32.26,29634.56,,,,
2929,03/24/2023 11:22:00,32.39,35256.32,,,,
2930,03/24/2023 11:24:00,32.39,31242.24,,,,
2931,03/24/2023 11:26:00,32.52,33402.88,,,,
2932,03/24/2023 11:28:00,32.60,33843.20,,,,
2933,03/24/2023 11:30:00,32.73,34816.00,,,,
2934,03/24/2023 11:32:00,32.69,32030.72,,,,
2935,03/24/2023 11:34:00,32.73,34918.40,,,,
2936,03/24/2023 11:36:00,32.86,33505.28,,,,
2937,03/24/2023 11:38:00,32.86,33955.84,,,,
2938,03/24/2023 11:40:00,32.94,34088.96,,,,
2939,03/24/2023 11:42:00,32.94,36003.84,,,,
2940,03/24/2023 11:44:00,32.99,34467.84,,,,
2941,03/24/2023 11:46:00,32.99,34580.48,,,,
2942,03/24/2023 11:48:00,32.99,36116.48,,,,
2943,03/24/2023 11:50:00,33.07,36587.52,,,,
2944,03/24/2023 11:52:00,33.12,38615.04,,,,
2945,03/24/2023 11:54:00,33.16,36515.84,,,,
2946,03/24/2023 11:56:00,33.12,39618.56,,,,
2947,03/24/2023 11:58:00,33.16,41000.96,,,,
2948,03/24/2023 12:00:00,33.16,35256.32,,,,
2949,03/24/2023 12:02:00,33.20,38840.32,,,,
2950,03/24/2023 12:04:00,32.99,13143.04,,,,
2951,03/24/2023 12:06:00,33.16,35696.64,,,,
2952,03/24/2023 12:08:00,33.20,36065.28,,,,
2953,03/24/2023 12:10:00,32.86,28456.96,,,,
