#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
14467,04/09/2023 11:54:00,30.07,14131.20,,,,
14468,04/09/2023 11:56:00,30.11,14064.64,,,,
14469,04/09/2023 11:58:00,30.07,13194.24,,,,
14470,04/09/2023 12:00:00,30.03,13911.04,,,,
14471,04/09/2023 12:02:00,30.07,13322.24,,,,
14472,04/09/2023 12:04:00,30.07,13363.20,,,,
14473,04/09/2023 12:06:00,30.11,17008.64,,,,
14474,04/09/2023 12:08:00,30.11,17285.12,,,,
14475,04/09/2023 12:10:00,30.11,16778.24,,,,
14476,04/09/2023 12:12:00,30.16,16599.04,,,,
14477,04/09/2023 12:14:00,30.11,16834.56,,,,
14478,04/09/2023 12:16:00,30.16,16762.88,,,,
14479,04/09/2023 12:18:00,30.16,17192.96,,,,
14480,04/09/2023 12:20:00,30.20,17105.92,,,,
14481,04/09/2023 12:22:00,30.20,17244.16,,,,
14482,04/09/2023 12:24:00,30.20,17694.72,,,,
14483,04/09/2023 12:26:00,30.20,18022.40,,,,
14484,04/09/2023 12:28:00,30.24,17766.40,,,,
14485,04/09/2023 12:30:00,30.24,18744.32,,,,
14486,04/09/2023 12:32:00,30.24,18452.48,,,,
14487,04/09/2023 12:34:00,30.24,18196.48,,,,
14488,04/09/2023 12:36:00,30.24,17454.08,,,,
14489,04/09/2023 12:38:00,30.24,17561.60,,,,
14490,04/09/2023 12:40:00,30.24,17141.76,,,,
14491,04/09/2023 12:42:00,30.24,17080.32,,,,
14492,04/09/2023 12:44:00,30.24,16916.48,,,,
14493,04/09/2023 12:46:00,30.20,16476.16,,,,
14494,04/09/2023 12:48:00,30.24,16783.36,,,,
14495,04/09/2023 12:50:00,30.24,16614.40,,,,
14496,04/09/2023 12:52:00,30.24,17285.12,,,,
14497,04/09/2023 12:54:00,30.24,17244.16,,,,
14498,04/09/2023 12:56:00,30.28,16972.80,,,,
14499,04/09/2023 12:58:00,30.28,16798.72,,,,
14500,04/09/2023 13:00:00,30.33,16798.72,,,,
14501,04/09/2023 13:02:00,30.24,16783.36,,,,
14502,04/09/2023 13:04:00,30.28,16046.08,,,,
14503,04/09/2023 13:06:00,30.24,15493.12,,,,
14504,04/09/2023 13:08:00,30.28,15324.16,,,,
14505,04/09/2023 13:10:00,30.28,14771.20,,,,
14506,04/09/2023 13:12:00,30.24,14786.56,,,,
14507,04/09/2023 13:14:00,30.24,13900.80,,,,
14508,04/09/2023 13:16:00,30.24,14305.28,,,,
14509,04/09/2023 13:18:00,30.20,9346.56,,,,
14510,04/09/2023 13:20:00,30.24,13982.72,,,,
14511,04/09/2023 13:22:00,30.24,13598.72,,,,
14512,04/09/2023 13:24:00,30.24,14080.00,,,,
14513,04/09/2023 13:26:00,30.20,13772.80,,,,
14514,04/09/2023 13:28:00,30.24,13675.52,,,,
14515,04/09/2023 13:30:00,30.24,13675.52,,,,
14516,04/09/2023 13:32:00,30.24,13306.88,,,,
14517,04/09/2023 13:34:00,30.24,12789.76,,,,
14518,04/09/2023 13:36:00,30.24,12815.36,,,,
14519,04/09/2023 13:38:00,30.20,13189.12,,,,
14520,04/09/2023 13:40:00,30.28,12549.12,,,,
14521,04/09/2023 13:42:00,30.24,12395.52,,,,
14522,04/09/2023 13:44:00,30.24,12313.60,,,,
14523,04/09/2023 13:46:00,30.24,12088.32,,,,
14524,04/09/2023 13:48:00,30.20,12144.64,,,,
14525,04/09/2023 13:50:00,30.24,12154.88,,,,
14526,04/09/2023 13:52:00,30.20,11863.04,,,,
14527,04/09/2023 13:54:00,30.24,11673.60,,,,
14528,04/09/2023 13:56:00,30.24,11468.80,,,,
14529,04/09/2023 13:58:00,30.20,11212.80,,,,
14530,04/09/2023 14:00:00,30.20,10972.16,,,,
14531,04/09/2023 14:02:00,30.20,10839.04,,,,
14532,04/09/2023 14:04:00,30.20,10613.76,,,,
14533,04/09/2023 14:06:00,30.20,10470.40,,,,
14534,04/09/2023 14:08:00,30.20,10344.96,,,,
14535,04/09/2023 14:10:00,30.20,10024.96,,,,
14536,04/09/2023 14:12:00,30.24,10155.52,,,,
14537,04/09/2023 14:14:00,30.20,10135.04,,,,
14538,04/09/2023 14:16:00,30.20,9835.52,,,,
14539,04/09/2023 14:18:00,30.20,9617.92,,,,
14540,04/09/2023 14:20:00,30.20,9807.36,,,,
14541,04/09/2023 14:22:00,30.16,9725.44,,,,
14542,04/09/2023 14:24:00,30.20,9318.40,,,,
14543,04/09/2023 14:26:00,30.16,9026.56,,,,
14544,04/09/2023 14:28:00,30.16,8762.88,,,,
14545,04/09/2023 14:30:00,30.24,8647.68,,,,
14546,04/09/2023 14:32:00,30.16,8194.56,,,,
14547,04/09/2023 14:34:00,30.16,8209.92,,,,
14548,04/09/2023 14:36:00,30.11,7933.44,,,,
14549,04/09/2023 14:38:00,30.11,7792.64,,,,
14550,04/09/2023 14:40:00,30.11,7462.40,,,,
14551,04/09/2023 14:42:00,30.11,7444.48,,,,
14552,04/09/2023 14:44:00,30.11,7370.24,,,,
14553,04/09/2023 14:46:00,30.11,7178.24,,,,
14554,04/09/2023 14:48:00,30.16,7162.88,,,,
14555,04/09/2023 14:50:00,30.16,6881.28,,,,
14556,04/09/2023 14:52:00,30.11,6973.44,,,,
14557,04/09/2023 14:54:00,30.11,6878.72,,,,
14558,04/09/2023 14:56:00,30.07,6540.80,,,,
14559,04/09/2023 14:58:00,30.11,6528.00,,,,
14560,04/09/2023 15:00:00,30.07,6579.20,,,,
14561,04/09/2023 15:02:00,30.07,6561.28,,,,
14562,04/09/2023 15:04:00,30.07,6553.60,,,,
14563,04/09/2023 15:06:00,30.07,6464.00,,,,
14564,04/09/2023 15:08:00,30.07,6425.60,,,,
14565,04/09/2023 15:10:00,30.07,6394.88,,,,
14566,04/09/2023 15:12:00,30.11,6420.48,,,,
14567,04/09/2023 15:14:00,30.11,6400.00,,,,
14568,04/09/2023 15:16:00,30.11,6456.32,,,,
14569,04/09/2023 15:18:00,30.11,6389.76,,,,
14570,04/09/2023 15:20:00,30.07,6353.92,,,,
14571,04/09/2023 15:22:00,30.07,6243.84,,,,
14572,04/09/2023 15:24:00,30.07,6159.36,,,,
14573,04/09/2023 15:26:00,30.07,6097.92,,,,
14574,04/09/2023 15:28:00,30.11,5900.80,,,,
14575,04/09/2023 15:30:00,30.07,5811.20,,,,
14576,04/09/2023 15:32:00,30.03,5752.32,,,,
14577,04/09/2023 15:34:00,30.07,5606.40,,,,
14578,04/09/2023 15:36:00,30.07,5580.80,,,,
14579,04/09/2023 15:38:00,30.03,5642.24,,,,
14580,04/09/2023 15:40:00,30.07,5675.52,,,,
14581,04/09/2023 15:42:00,30.07,5424.64,,,,
14582,04/09/2023 15:44:00,30.07,5598.72,,,,
14583,04/09/2023 15:46:00,30.07,5675.52,,,,
14584,04/09/2023 15:48:00,30.07,5501.44,,,,
14585,04/09/2023 15:50:00,30.07,5463.04,,,,
14586,04/09/2023 15:52:00,30.03,5401.60,,,,
14587,04/09/2023 15:54:00,30.03,5184.00,,,,
14588,04/09/2023 15:56:00,30.03,5114.88,,,,
14589,04/09/2023 15:58:00,30.03,4929.28,,,,
14590,04/09/2023 16:00:00,30.07,4673.28,,,,
14591,04/09/2023 16:02:00,30.07,4462.08,,,,
14592,04/09/2023 16:04:00,30.07,4261.12,,,,
14593,04/09/2023 16:06:00,30.07,4087.04,,,,
14594,04/09/2023 16:08:00,30.03,3889.92,,,,
14595,04/09/2023 16:10:00,30.03,3706.88,,,,
14596,04/09/2023 16:12:00,30.03,3608.32,,,,
14597,04/09/2023 16:14:00,30.03,3452.16,,,,
14598,04/09/2023 16:16:00,29.94,3395.84,,,,
14599,04/09/2023 16:18:00,29.94,3270.40,,,,
14600,04/09/2023 16:20:00,29.98,3173.12,,,,
14601,04/09/2023 16:22:00,29.94,3057.92,,,,
14602,04/09/2023 16:24:00,29.98,2927.36,,,,
14603,04/09/2023 16:26:00,29.94,2752.00,,,,
14604,04/09/2023 16:28:00,29.94,2600.96,,,,
14605,04/09/2023 16:30:00,29.94,2548.48,,,,
14606,04/09/2023 16:32:00,29.94,2451.84,,,,
14607,04/09/2023 16:34:00,29.98,2314.88,,,,
14608,04/09/2023 16:36:00,29.90,2201.60,,,,
14609,04/09/2023 16:38:00,29.90,2136.32,,,,
14610,04/09/2023 16:40:00,29.94,2078.08,,,,
14611,04/09/2023 16:42:00,29.90,1968.64,,,,
14612,04/09/2023 16:44:00,29.90,1880.96,,,,
14613,04/09/2023 16:46:00,29.90,1818.24,,,,
14614,04/09/2023 16:48:00,29.94,1745.28,,,,
14615,04/09/2023 16:50:00,29.90,1646.08,,,,
14616,04/09/2023 16:52:00,29.86,1607.68,,,,
14617,04/09/2023 16:54:00,29.90,1524.48,,,,
14618,04/09/2023 16:56:00,29.90,1517.44,,,,
14619,04/09/2023 16:58:00,29.86,1492.48,,,,
14620,04/09/2023 17:00:00,29.90,1464.32,,,,
14621,04/09/2023 17:02:00,29.90,1422.72,,,,
14622,04/09/2023 17:04:00,29.86,1408.64,,,,
14623,04/09/2023 17:06:00,29.81,1365.12,,,,
14624,04/09/2023 17:08:00,29.86,1340.80,,,,
14625,04/09/2023 17:10:00,29.86,1303.36,,,,
14626,04/09/2023 17:12:00,29.86,1269.44,,,,
14627,04/09/2023 17:14:00,29.86,1227.52,,,,
14628,04/09/2023 17:16:00,29.81,1152.00,,,,
14629,04/09/2023 17:18:00,29.86,1088.00,,,,
14630,04/09/2023 17:20:00,29.81,1035.20,,,,
14631,04/09/2023 17:22:00,29.81,963.20,,,,
14632,04/09/2023 17:24:00,29.81,907.84,,,,
14633,04/09/2023 17:26:00,29.81,848.00,,,,
14634,04/09/2023 17:28:00,29.77,800.64,,,,
14635,04/09/2023 17:30:00,29.77,756.48,,,,
14636,04/09/2023 17:32:00,29.77,750.08,,,,
14637,04/09/2023 17:34:00,29.77,687.04,,,,
14638,04/09/2023 17:36:00,29.77,604.64,,,,
14639,04/09/2023 17:38:00,29.73,511.20,,,,
14640,04/09/2023 17:40:00,29.77,425.76,,,,
14641,04/09/2023 17:42:00,29.73,360.00,,,,
14642,04/09/2023 17:44:00,29.73,296.00,,,,
14643,04/09/2023 17:46:00,29.73,240.80,,,,
14644,04/09/2023 17:48:00,29.73,191.36,,,,
14645,04/09/2023 17:50:00,29.73,143.76,,,,
14646,04/09/2023 17:52:00,29.68,103.44,,,,
14647,04/09/2023 17:54:00,29.73,74.62,,,,
14648,04/09/2023 17:56:00,29.68,56.76,,,,
14649,04/09/2023 17:58:00,29.68,43.22,,,,
14650,04/09/2023 18:00:00,29.68,31.56,,,,
14651,04/09/2023 18:02:00,29.68,21.47,,,,
14652,04/09/2023 18:04:00,29.64,13.04,,,,
14653,04/09/2023 18:06:00,29.68,7.74,,,,
14654,04/09/2023 18:08:00,29.64,4.10,,,,
14655,04/09/2023 18:10:00,29.64,2.05,,,,
14656,04/09/2023 18:12:00,29.64,0.91,,,,
14657,04/09/2023 18:14:00,29.60,0.45,,,,
14658,04/09/2023 18:16:00,29.64,0.00,,,,
14659,04/09/2023 18:18:00,29.64,0.00,,,,
14660,04/09/2023 18:20:00,29.64,0.00,,,,
14661,04/09/2023 18:22:00,29.56,0.00,,,,
14662,04/09/2023 18:24:00,29.64,0.00,,,,
14663,04/09/2023 18:26:00,29.60,0.00,,,,
14664,04/09/2023 18:28:00,29.60,0.00,,,,
14665,04/09/2023 18:30:00,29.60,0.00,,,,
14666,04/09/2023 18:32:00,29.56,0.00,,,,
14667,04/09/2023 18:34:00,29.60,0.00,,,,
14668,04/09/2023 18:36:00,29.56,0.00,,,,
14669,04/09/2023 18:38:00,29.56,0.00,,,,
14670,04/09/2023 18:40:00,29.56,0.00,,,,
14671,04/09/2023 18:42:00,29.51,0.00,,,,
14672,04/09/2023 18:44:00,29.51,0.00,,,,
14673,04/09/2023 18:46:00,29.51,0.00,,,,
14674,04/09/2023 18:48:00,29.51,0.00,,,,
14675,04/09/2023 18:50:00,29.56,0.00,,,,
14676,04/09/2023 18:52:00,29.51,0.00,,,,
14677,04/09/2023 18:54:00,29.51,0.00,,,,
14678,04/09/2023 18:56:00,29.51,0.00,,,,
14679,04/09/2023 18:58:00,29.51,0.00,,,,
14680,04/09/2023 19:00:00,29.51,0.00,,,,
14681,04/09/2023 19:02:00,29.47,0.00,,,,
14682,04/09/2023 19:04:00,29.47,0.00,,,,
14683,04/09/2023 19:06:00,29.51,0.00,,,,
14684,04/09/2023 19:08:00,29.43,0.00,,,,
14685,04/09/2023 19:10:00,29.47,0.00,,,,
14686,04/09/2023 19:12:00,29.43,0.00,,,,
14687,04/09/2023 19:14:00,29.47,0.00,,,,
14688,04/09/2023 19:16:00,29.47,0.00,,,,
14689,04/09/2023 19:18:00,29.43,0.00,,,,
14690,04/09/2023 19:20:00,29.43,0.00,,,,
14691,04/09/2023 19:22:00,29.47,0.00,,,,
14692,04/09/2023 19:24:00,29.43,0.00,,,,
14693,04/09/2023 19:26:00,29.38,0.00,,,,
14694,04/09/2023 19:28:00,29.38,0.00,,,,
14695,04/09/2023 19:30:00,29.43,0.00,,,,
14696,04/09/2023 19:32:00,29.38,0.00,,,,
14697,04/09/2023 19:34:00,29.38,0.00,,,,
14698,04/09/2023 19:36:00,29.38,0.00,,,,
14699,04/09/2023 19:38:00,29.38,0.00,,,,
14700,04/09/2023 19:40:00,29.34,0.00,,,,
14701,04/09/2023 19:42:00,29.30,0.00,,,,
14702,04/09/2023 19:44:00,29.34,0.00,,,,
14703,04/09/2023 19:46:00,29.34,0.00,,,,
14704,04/09/2023 19:48:00,29.34,0.00,,,,
14705,04/09/2023 19:50:00,29.38,0.00,,,,
14706,04/09/2023 19:52:00,29.34,0.00,,,,
14707,04/09/2023 19:54:00,29.34,0.00,,,,
14708,04/09/2023 19:56:00,29.30,0.00,,,,
14709,04/09/2023 19:58:00,29.30,0.00,,,,
14710,04/09/2023 20:00:00,29.30,0.00,,,,
14711,04/09/2023 20:02:00,29.34,0.00,,,,
14712,04/09/2023 20:04:00,29.26,0.00,,,,
14713,04/09/2023 20:06:00,29.26,0.00,,,,
14714,04/09/2023 20:08:00,29.30,0.00,,,,
14715,04/09/2023 20:10:00,29.26,0.00,,,,
14716,04/09/2023 20:12:00,29.30,0.00,,,,
14717,04/09/2023 20:14:00,29.21,0.00,,,,
14718,04/09/2023 20:16:00,29.26,0.00,,,,
14719,04/09/2023 20:18:00,29.26,0.00,,,,
14720,04/09/2023 20:20:00,29.21,0.00,,,,
14721,04/09/2023 20:22:00,29.21,0.00,,,,
14722,04/09/2023 20:24:00,29.26,0.00,,,,
14723,04/09/2023 20:26:00,29.21,0.00,,,,
14724,04/09/2023 20:28:00,29.17,0.00,,,,
14725,04/09/2023 20:30:00,29.21,0.00,,,,
14726,04/09/2023 20:32:00,29.17,0.00,,,,
14727,04/09/2023 20:34:00,29.17,0.00,,,,
14728,04/09/2023 20:36:00,29.13,0.00,,,,
14729,04/09/2023 20:38:00,29.17,0.00,,,,
14730,04/09/2023 20:40:00,29.17,0.00,,,,
14731,04/09/2023 20:42:00,29.17,0.00,,,,
14732,04/09/2023 20:44:00,29.21,0.00,,,,
14733,04/09/2023 20:46:00,29.08,0.00,,,,
14734,04/09/2023 20:48:00,29.13,0.00,,,,
14735,04/09/2023 20:50:00,29.17,0.00,,,,
14736,04/09/2023 20:52:00,29.13,0.00,,,,
14737,04/09/2023 20:54:00,29.08,0.00,,,,
14738,04/09/2023 20:56:00,29.08,0.00,,,,
14739,04/09/2023 20:58:00,29.08,0.00,,,,
14740,04/09/2023 21:00:00,29.08,0.00,,,,
14741,04/09/2023 21:02:00,29.08,0.00,,,,
14742,04/09/2023 21:04:00,29.08,0.00,,,,
14743,04/09/2023 21:06:00,29.08,0.00,,,,
14744,04/09/2023 21:08:00,29.04,0.00,,,,
14745,04/09/2023 21:10:00,29.00,0.00,,,,
14746,04/09/2023 21:12:00,29.04,0.00,,,,
14747,04/09/2023 21:14:00,29.00,0.00,,,,
14748,04/09/2023 21:16:00,29.00,0.00,,,,
14749,04/09/2023 21:18:00,29.00,0.00,,,,
14750,04/09/2023 21:20:00,29.00,0.00,,,,
14751,04/09/2023 21:22:00,29.00,0.00,,,,
14752,04/09/2023 21:24:00,29.00,0.00,,,,
14753,04/09/2023 21:26:00,28.95,0.00,,,,
14754,04/09/2023 21:28:00,28.95,0.00,,,,
14755,04/09/2023 21:30:00,28.95,0.00,,,,
14756,04/09/2023 21:32:00,28.95,0.00,,,,
14757,04/09/2023 21:34:00,29.00,0.00,,,,
14758,04/09/2023 21:36:00,28.95,0.00,,,,
14759,04/09/2023 21:38:00,29.00,0.00,,,,
14760,04/09/2023 21:40:00,28.95,0.00,,,,
14761,04/09/2023 21:42:00,29.00,0.00,,,,
14762,04/09/2023 21:44:00,28.95,0.00,,,,
14763,04/09/2023 21:46:00,29.00,0.00,,,,
14764,04/09/2023 21:48:00,28.95,0.00,,,,
14765,04/09/2023 21:50:00,28.95,0.00,,,,
14766,04/09/2023 21:52:00,28.91,0.00,,,,
14767,04/09/2023 21:54:00,28.95,0.00,,,,
14768,04/09/2023 21:56:00,28.91,0.00,,,,
14769,04/09/2023 21:58:00,28.91,0.00,,,,
14770,04/09/2023 22:00:00,28.95,0.00,,,,
14771,04/09/2023 22:02:00,28.95,0.00,,,,
14772,04/09/2023 22:04:00,28.91,0.00,,,,
14773,04/09/2023 22:06:00,28.91,0.00,,,,
14774,04/09/2023 22:08:00,28.95,0.00,,,,
14775,04/09/2023 22:10:00,28.91,0.00,,,,
14776,04/09/2023 22:12:00,28.95,0.00,,,,
14777,04/09/2023 22:14:00,28.91,0.00,,,,
14778,04/09/2023 22:16:00,28.91,0.00,,,,
14779,04/09/2023 22:18:00,28.91,0.00,,,,
14780,04/09/2023 22:20:00,28.87,0.00,,,,
14781,04/09/2023 22:22:00,28.91,0.00,,,,
14782,04/09/2023 22:24:00,28.87,0.00,,,,
14783,04/09/2023 22:26:00,28.87,0.00,,,,
14784,04/09/2023 22:28:00,28.87,0.00,,,,
14785,04/09/2023 22:30:00,28.87,0.00,,,,
14786,04/09/2023 22:32:00,28.83,0.00,,,,
14787,04/09/2023 22:34:00,28.87,0.00,,,,
14788,04/09/2023 22:36:00,28.87,0.00,,,,
14789,04/09/2023 22:38:00,28.87,0.00,,,,
14790,04/09/2023 22:40:00,28.83,0.00,,,,
14791,04/09/2023 22:42:00,28.87,0.00,,,,
14792,04/09/2023 22:44:00,28.87,0.00,,,,
14793,04/09/2023 22:46:00,28.83,0.00,,,,
14794,04/09/2023 22:48:00,28.83,0.00,,,,
14795,04/09/2023 22:50:00,28.87,0.00,,,,
14796,04/09/2023 22:52:00,28.87,0.00,,,,
14797,04/09/2023 22:54:00,28.83,0.00,,,,
14798,04/09/2023 22:56:00,28.83,0.00,,,,
14799,04/09/2023 22:58:00,28.83,0.00,,,,
14800,04/09/2023 23:00:00,28.83,0.00,,,,
14801,04/09/2023 23:02:00,28.83,0.00,,,,
14802,04/09/2023 23:04:00,28.83,0.00,,,,
14803,04/09/2023 23:06:00,28.78,0.00,,,,
14804,04/09/2023 23:08:00,28.87,0.00,,,,
14805,04/09/2023 23:10:00,28.83,0.00,,,,
14806,04/09/2023 23:12:00,28.78,0.00,,,,
14807,04/09/2023 23:14:00,28.83,0.00,,,,
14808,04/09/2023 23:16:00,28.83,0.00,,,,
14809,04/09/2023 23:18:00,28.78,0.00,,,,
14810,04/09/2023 23:20:00,28.83,0.00,,,,
14811,04/09/2023 23:22:00,28.83,0.00,,,,
14812,04/09/2023 23:24:00,28.83,0.00,,,,
14813,04/09/2023 23:26:00,28.78,0.00,,,,
14814,04/09/2023 23:28:00,28.83,0.00,,,,
14815,04/09/2023 23:30:00,28.78,0.00,,,,
14816,04/09/2023 23:32:00,28.83,0.00,,,,
14817,04/09/2023 23:34:00,28.78,0.00,,,,
14818,04/09/2023 23:36:00,28.78,0.00,,,,
14819,04/09/2023 23:38:00,28.78,0.00,,,,
14820,04/09/2023 23:40:00,28.83,0.00,,,,
14821,04/09/2023 23:42:00,28.78,0.00,,,,
14822,04/09/2023 23:44:00,28.83,0.00,,,,
14823,04/09/2023 23:46:00,28.78,0.00,,,,
14824,04/09/2023 23:48:00,28.78,0.00,,,,
14825,04/09/2023 23:50:00,28.78,0.00,,,,
14826,04/09/2023 23:52:00,28.74,0.00,,,,
14827,04/09/2023 23:54:00,28.78,0.00,,,,
14828,04/09/2023 23:56:00,28.78,0.00,,,,
14829,04/09/2023 23:58:00,28.78,0.00,,,,
14830,04/10/2023 00:00:00,28.78,0.00,,,,
14831,04/10/2023 00:02:00,28.74,0.00,,,,
14832,04/10/2023 00:04:00,28.74,0.00,,,,
14833,04/10/2023 00:06:00,28.74,0.00,,,,
14834,04/10/2023 00:08:00,28.78,0.00,,,,
14835,04/10/2023 00:10:00,28.74,0.00,,,,
14836,04/10/2023 00:12:00,28.78,0.00,,,,
14837,04/10/2023 00:14:00,28.74,0.00,,,,
14838,04/10/2023 00:16:00,28.74,0.00,,,,
14839,04/10/2023 00:18:00,28.78,0.00,,,,
14840,04/10/2023 00:20:00,28.78,0.00,,,,
14841,04/10/2023 00:22:00,28.78,0.00,,,,
14842,04/10/2023 00:24:00,28.78,0.00,,,,
14843,04/10/2023 00:26:00,28.78,0.00,,,,
14844,04/10/2023 00:28:00,28.78,0.00,,,,
14845,04/10/2023 00:30:00,28.78,0.00,,,,
14846,04/10/2023 00:32:00,28.78,0.00,,,,
14847,04/10/2023 00:34:00,28.78,0.00,,,,
14848,04/10/2023 00:36:00,28.78,0.00,,,,
14849,04/10/2023 00:38:00,28.78,0.00,,,,
14850,04/10/2023 00:40:00,28.78,0.00,,,,
14851,04/10/2023 00:42:00,28.78,0.00,,,,
14852,04/10/2023 00:44:00,28.78,0.00,,,,
14853,04/10/2023 00:46:00,28.78,0.00,,,,
14854,04/10/2023 00:48:00,28.78,0.00,,,,
14855,04/10/2023 00:50:00,28.78,0.00,,,,
14856,04/10/2023 00:52:00,28.78,0.00,,,,
14857,04/10/2023 00:54:00,28.78,0.00,,,,
14858,04/10/2023 00:56:00,28.78,0.00,,,,
14859,04/10/2023 00:58:00,28.83,0.00,,,,
14860,04/10/2023 01:00:00,28.83,0.00,,,,
14861,04/10/2023 01:02:00,28.83,0.00,,,,
14862,04/10/2023 01:04:00,28.83,0.00,,,,
14863,04/10/2023 01:06:00,28.83,0.00,,,,
14864,04/10/2023 01:08:00,28.83,0.00,,,,
14865,04/10/2023 01:10:00,28.87,0.00,,,,
14866,04/10/2023 01:12:00,28.87,0.00,,,,
14867,04/10/2023 01:14:00,28.83,0.00,,,,
14868,04/10/2023 01:16:00,28.87,0.00,,,,
14869,04/10/2023 01:18:00,28.83,0.00,,,,
14870,04/10/2023 01:20:00,28.83,0.00,,,,
14871,04/10/2023 01:22:00,28.87,0.00,,,,
14872,04/10/2023 01:24:00,28.83,0.00,,,,
14873,04/10/2023 01:26:00,28.83,0.00,,,,
14874,04/10/2023 01:28:00,28.83,0.00,,,,
14875,04/10/2023 01:30:00,28.87,0.00,,,,
14876,04/10/2023 01:32:00,28.87,0.00,,,,
14877,04/10/2023 01:34:00,28.91,0.00,,,,
14878,04/10/2023 01:36:00,28.87,0.00,,,,
14879,04/10/2023 01:38:00,28.83,0.00,,,,
14880,04/10/2023 01:40:00,28.91,0.00,,,,
14881,04/10/2023 01:42:00,28.87,0.00,,,,
14882,04/10/2023 01:44:00,28.91,0.00,,,,
14883,04/10/2023 01:46:00,28.87,0.00,,,,
14884,04/10/2023 01:48:00,28.87,0.00,,,,
14885,04/10/2023 01:50:00,28.87,0.00,,,,
14886,04/10/2023 01:52:00,28.87,0.00,,,,
14887,04/10/2023 01:54:00,28.91,0.00,,,,
14888,04/10/2023 01:56:00,28.87,0.00,,,,
14889,04/10/2023 01:58:00,28.83,0.00,,,,
14890,04/10/2023 02:00:00,28.91,0.00,,,,
14891,04/10/2023 02:02:00,28.83,0.00,,,,
14892,04/10/2023 02:04:00,28.87,0.00,,,,
14893,04/10/2023 02:06:00,28.87,0.00,,,,
14894,04/10/2023 02:08:00,28.83,0.00,,,,
14895,04/10/2023 02:10:00,28.87,0.00,,,,
14896,04/10/2023 02:12:00,28.87,0.00,,,,
14897,04/10/2023 02:14:00,28.83,0.00,,,,
14898,04/10/2023 02:16:00,28.87,0.00,,,,
14899,04/10/2023 02:18:00,28.83,0.00,,,,
14900,04/10/2023 02:20:00,28.83,0.00,,,,
14901,04/10/2023 02:22:00,28.87,0.00,,,,
14902,04/10/2023 02:24:00,28.83,0.00,,,,
14903,04/10/2023 02:26:00,28.83,0.00,,,,
14904,04/10/2023 02:28:00,28.83,0.00,,,,
14905,04/10/2023 02:30:00,28.83,0.00,,,,
14906,04/10/2023 02:32:00,28.83,0.00,,,,
14907,04/10/2023 02:34:00,28.83,0.00,,,,
14908,04/10/2023 02:36:00,28.78,0.00,,,,
14909,04/10/2023 02:38:00,28.83,0.00,,,,
14910,04/10/2023 02:40:00,28.83,0.00,,,,
14911,04/10/2023 02:42:00,28.78,0.00,,,,
14912,04/10/2023 02:44:00,28.83,0.00,,,,
14913,04/10/2023 02:46:00,28.83,0.00,,,,
14914,04/10/2023 02:48:00,28.78,0.00,,,,
14915,04/10/2023 02:50:00,28.78,0.00,,,,
14916,04/10/2023 02:52:00,28.83,0.00,,,,
14917,04/10/2023 02:54:00,28.78,0.00,,,,
14918,04/10/2023 02:56:00,28.78,0.00,,,,
14919,04/10/2023 02:58:00,28.78,0.00,,,,
14920,04/10/2023 03:00:00,28.78,0.00,,,,
14921,04/10/2023 03:02:00,28.74,0.00,,,,
14922,04/10/2023 03:04:00,28.78,0.00,,,,
14923,04/10/2023 03:06:00,28.78,0.00,,,,
14924,04/10/2023 03:08:00,28.74,0.00,,,,
14925,04/10/2023 03:10:00,28.78,0.00,,,,
14926,04/10/2023 03:12:00,28.74,0.00,,,,
14927,04/10/2023 03:14:00,28.74,0.00,,,,
14928,04/10/2023 03:16:00,28.78,0.00,,,,
14929,04/10/2023 03:18:00,28.74,0.00,,,,
14930,04/10/2023 03:20:00,28.70,0.00,,,,
14931,04/10/2023 03:22:00,28.74,0.00,,,,
14932,04/10/2023 03:24:00,28.70,0.00,,,,
14933,04/10/2023 03:26:00,28.74,0.00,,,,
14934,04/10/2023 03:28:00,28.74,0.00,,,,
14935,04/10/2023 03:30:00,28.70,0.00,,,,
14936,04/10/2023 03:32:00,28.70,0.00,,,,
14937,04/10/2023 03:34:00,28.70,0.00,,,,
14938,04/10/2023 03:36:00,28.74,0.00,,,,
14939,04/10/2023 03:38:00,28.74,0.00,,,,
14940,04/10/2023 03:40:00,28.70,0.00,,,,
14941,04/10/2023 03:42:00,28.70,0.00,,,,
14942,04/10/2023 03:44:00,28.70,0.00,,,,
14943,04/10/2023 03:46:00,28.70,0.00,,,,
14944,04/10/2023 03:48:00,28.65,0.00,,,,
14945,04/10/2023 03:50:00,28.70,0.00,,,,
14946,04/10/2023 03:52:00,28.70,0.00,,,,
14947,04/10/2023 03:54:00,28.70,0.00,,,,
14948,04/10/2023 03:56:00,28.70,0.00,,,,
14949,04/10/2023 03:58:00,28.65,0.00,,,,
14950,04/10/2023 04:00:00,28.65,0.00,,,,
14951,04/10/2023 04:02:00,28.65,0.00,,,,
14952,04/10/2023 04:04:00,28.61,0.00,,,,
14953,04/10/2023 04:06:00,28.65,0.00,,,,
14954,04/10/2023 04:08:00,28.65,0.00,,,,
14955,04/10/2023 04:10:00,28.65,0.00,,,,
14956,04/10/2023 04:12:00,28.65,0.00,,,,
14957,04/10/2023 04:14:00,28.61,0.00,,,,
