"Plot Title: CT_350_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °C (LGR S/N: 20739350, SEN S/N: 20739350)","Specific Conductance, μS/cm (LGR S/N: 20739350)","Salinity, ppt (LGR S/N: 20739350)","Coupler Detached (LGR S/N: 20739350)","Coupler Attached (LGR S/N: 20739350)","Host Connected (LGR S/N: 20739350)","End Of File (LGR S/N: 20739350)"
1765,05/23/21 03:04:30 AM,42285.0,28.13,54938.9,36.3953,,,,
1766,05/23/21 03:05:00 AM,42273.4,28.15,54903.0,36.3684,,,,
1767,05/23/21 03:05:30 AM,42265.7,28.15,54893.0,36.3610,,,,
1768,05/23/21 03:06:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1769,05/23/21 03:06:30 AM,42308.2,28.13,54969.1,36.4178,,,,
1770,05/23/21 03:07:00 AM,42292.7,28.15,54928.1,36.3872,,,,
1771,05/23/21 03:07:30 AM,42265.7,28.13,54913.8,36.3765,,,,
1772,05/23/21 03:08:00 AM,42281.1,28.13,54933.8,36.3915,,,,
1773,05/23/21 03:08:30 AM,42254.1,28.13,54898.7,36.3652,,,,
1774,05/23/21 03:09:00 AM,42281.1,28.15,54913.0,36.3759,,,,
1775,05/23/21 03:09:30 AM,42273.4,28.13,54923.8,36.3840,,,,
1776,05/23/21 03:10:00 AM,42285.0,28.13,54938.9,36.3953,,,,
1777,05/23/21 03:10:30 AM,42285.0,28.13,54938.9,36.3953,,,,
1778,05/23/21 03:11:00 AM,42257.9,28.13,54903.7,36.3689,,,,
1779,05/23/21 03:11:30 AM,42292.7,28.13,54948.9,36.4027,,,,
1780,05/23/21 03:12:00 AM,42273.4,28.13,54923.8,36.3840,,,,
1781,05/23/21 03:12:30 AM,42292.7,28.13,54948.9,36.4027,,,,
1782,05/23/21 03:13:00 AM,42285.0,28.13,54938.9,36.3953,,,,
1783,05/23/21 03:13:30 AM,42265.7,28.13,54913.8,36.3765,,,,
1784,05/23/21 03:14:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1785,05/23/21 03:14:30 AM,42292.7,28.13,54948.9,36.4027,,,,
1786,05/23/21 03:15:00 AM,42308.2,28.13,54969.1,36.4178,,,,
1787,05/23/21 03:15:30 AM,42273.4,28.15,54903.0,36.3684,,,,
1788,05/23/21 03:16:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1789,05/23/21 03:16:30 AM,42269.5,28.13,54918.8,36.3802,,,,
1790,05/23/21 03:17:00 AM,42265.7,28.13,54913.8,36.3765,,,,
1791,05/23/21 03:17:30 AM,42250.2,28.15,54872.8,36.3459,,,,
1792,05/23/21 03:18:00 AM,42269.5,28.15,54897.9,36.3646,,,,
1793,05/23/21 03:18:30 AM,42292.7,28.15,54928.1,36.3872,,,,
1794,05/23/21 03:19:00 AM,42285.0,28.15,54918.1,36.3797,,,,
1795,05/23/21 03:19:30 AM,42281.1,28.15,54913.0,36.3759,,,,
1796,05/23/21 03:20:00 AM,42281.1,28.15,54913.0,36.3759,,,,
1797,05/23/21 03:20:30 AM,42285.0,28.15,54918.1,36.3797,,,,
1798,05/23/21 03:21:00 AM,42300.5,28.15,54938.3,36.3948,,,,
1799,05/23/21 03:21:30 AM,42292.7,28.15,54928.1,36.3872,,,,
1800,05/23/21 03:22:00 AM,42296.6,28.15,54933.2,36.3910,,,,
1801,05/23/21 03:22:30 AM,42292.7,28.15,54928.1,36.3872,,,,
1802,05/23/21 03:23:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1803,05/23/21 03:23:30 AM,42265.7,28.15,54893.0,36.3610,,,,
1804,05/23/21 03:24:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1805,05/23/21 03:24:30 AM,42323.7,28.16,54958.0,36.4095,,,,
1806,05/23/21 03:25:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1807,05/23/21 03:25:30 AM,42273.4,28.16,54892.6,36.3607,,,,
1808,05/23/21 03:26:00 AM,42292.7,28.15,54928.1,36.3872,,,,
1809,05/23/21 03:26:30 AM,42292.7,28.15,54928.1,36.3872,,,,
1810,05/23/21 03:27:00 AM,42296.6,28.16,54922.8,36.3832,,,,
1811,05/23/21 03:27:30 AM,42308.2,28.16,54937.9,36.3945,,,,
1812,05/23/21 03:28:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1813,05/23/21 03:28:30 AM,42308.2,28.16,54937.9,36.3945,,,,
1814,05/23/21 03:29:00 AM,42323.7,28.16,54958.0,36.4095,,,,
1815,05/23/21 03:29:30 AM,42281.1,28.16,54902.6,36.3681,,,,
1816,05/23/21 03:30:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1817,05/23/21 03:30:30 AM,42308.2,28.16,54937.9,36.3945,,,,
1818,05/23/21 03:31:00 AM,42308.2,28.16,54937.9,36.3945,,,,
1819,05/23/21 03:31:30 AM,42292.7,28.16,54917.7,36.3794,,,,
1820,05/23/21 03:32:00 AM,42265.7,28.16,54882.6,36.3532,,,,
1821,05/23/21 03:32:30 AM,42281.1,28.16,54902.6,36.3681,,,,
1822,05/23/21 03:33:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1823,05/23/21 03:33:30 AM,42292.7,28.16,54917.7,36.3794,,,,
1824,05/23/21 03:34:00 AM,42296.6,28.16,54922.8,36.3832,,,,
1825,05/23/21 03:34:30 AM,42300.5,28.16,54927.8,36.3870,,,,
1826,05/23/21 03:35:00 AM,42323.7,28.16,54958.0,36.4095,,,,
1827,05/23/21 03:35:30 AM,42242.5,28.16,54852.4,36.3307,,,,
1828,05/23/21 03:36:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1829,05/23/21 03:36:30 AM,42292.7,28.16,54917.7,36.3794,,,,
1830,05/23/21 03:37:00 AM,42300.5,28.17,54917.4,36.3792,,,,
1831,05/23/21 03:37:30 AM,42269.5,28.16,54887.5,36.3569,,,,
1832,05/23/21 03:38:00 AM,42281.1,28.16,54902.6,36.3681,,,,
1833,05/23/21 03:38:30 AM,42323.7,28.16,54958.0,36.4095,,,,
1834,05/23/21 03:39:00 AM,42242.5,28.16,54852.4,36.3307,,,,
1835,05/23/21 03:39:30 AM,42273.4,28.16,54892.6,36.3607,,,,
1836,05/23/21 03:40:00 AM,42273.4,28.16,54892.6,36.3607,,,,
1837,05/23/21 03:40:30 AM,42257.9,28.15,54882.8,36.3534,,,,
1838,05/23/21 03:41:00 AM,42269.5,28.16,54887.5,36.3569,,,,
1839,05/23/21 03:41:30 AM,42273.4,28.16,54892.6,36.3607,,,,
1840,05/23/21 03:42:00 AM,42296.6,28.16,54922.8,36.3832,,,,
1841,05/23/21 03:42:30 AM,42273.4,28.15,54903.0,36.3684,,,,
1842,05/23/21 03:43:00 AM,42257.9,28.15,54882.8,36.3534,,,,
1843,05/23/21 03:43:30 AM,42300.5,28.15,54938.3,36.3948,,,,
1844,05/23/21 03:44:00 AM,42300.5,28.15,54938.3,36.3948,,,,
1845,05/23/21 03:44:30 AM,42296.6,28.15,54933.2,36.3910,,,,
1846,05/23/21 03:45:00 AM,42296.6,28.15,54933.2,36.3910,,,,
1847,05/23/21 03:45:30 AM,42257.9,28.15,54882.8,36.3534,,,,
1848,05/23/21 03:46:00 AM,42292.7,28.15,54928.1,36.3872,,,,
1849,05/23/21 03:46:30 AM,42292.7,28.15,54928.1,36.3872,,,,
1850,05/23/21 03:47:00 AM,42300.5,28.15,54938.3,36.3948,,,,
1851,05/23/21 03:47:30 AM,42265.7,28.15,54893.0,36.3610,,,,
1852,05/23/21 03:48:00 AM,42269.5,28.15,54897.9,36.3646,,,,
1853,05/23/21 03:48:30 AM,42292.7,28.15,54928.1,36.3872,,,,
1854,05/23/21 03:49:00 AM,42265.7,28.15,54893.0,36.3610,,,,
1855,05/23/21 03:49:30 AM,42265.7,28.13,54913.8,36.3765,,,,
1856,05/23/21 03:50:00 AM,42257.9,28.15,54882.8,36.3534,,,,
1857,05/23/21 03:50:30 AM,42257.9,28.13,54903.7,36.3689,,,,
1858,05/23/21 03:51:00 AM,42273.4,28.13,54923.8,36.3840,,,,
1859,05/23/21 03:51:30 AM,42257.9,28.13,54903.7,36.3689,,,,
1860,05/23/21 03:52:00 AM,42257.9,28.13,54903.7,36.3689,,,,
1861,05/23/21 03:52:30 AM,42250.2,28.13,54893.6,36.3614,,,,
1862,05/23/21 03:53:00 AM,42308.2,28.13,54969.1,36.4178,,,,
1863,05/23/21 03:53:30 AM,42269.5,28.13,54918.8,36.3802,,,,
1864,05/23/21 03:54:00 AM,42285.0,28.13,54938.9,36.3953,,,,
1865,05/23/21 03:54:30 AM,42285.0,28.13,54938.9,36.3953,,,,
1866,05/23/21 03:55:00 AM,42285.0,28.13,54938.9,36.3953,,,,
1867,05/23/21 03:55:30 AM,42292.7,28.13,54948.9,36.4027,,,,
1868,05/23/21 03:56:00 AM,42273.4,28.13,54923.8,36.3840,,,,
1869,05/23/21 03:56:30 AM,42292.7,28.13,54948.9,36.4027,,,,
1870,05/23/21 03:57:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1871,05/23/21 03:57:30 AM,42281.1,28.13,54933.8,36.3915,,,,
1872,05/23/21 03:58:00 AM,42296.6,28.13,54954.0,36.4065,,,,
1873,05/23/21 03:58:30 AM,42265.7,28.13,54913.8,36.3765,,,,
1874,05/23/21 03:59:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1875,05/23/21 03:59:30 AM,42257.9,28.13,54903.7,36.3689,,,,
1876,05/23/21 04:00:00 AM,42265.7,28.13,54913.8,36.3765,,,,
1877,05/23/21 04:00:30 AM,42257.9,28.12,54914.1,36.3767,,,,
1878,05/23/21 04:01:00 AM,42292.7,28.12,54959.4,36.4105,,,,
1879,05/23/21 04:01:30 AM,42254.1,28.13,54898.7,36.3652,,,,
1880,05/23/21 04:02:00 AM,42281.1,28.13,54933.8,36.3915,,,,
1881,05/23/21 04:02:30 AM,42316.0,28.13,54979.3,36.4254,,,,
1882,05/23/21 04:03:00 AM,42257.9,28.12,54914.1,36.3767,,,,
1883,05/23/21 04:03:30 AM,42308.2,28.13,54969.1,36.4178,,,,
1884,05/23/21 04:04:00 AM,42254.1,28.13,54898.7,36.3652,,,,
1885,05/23/21 04:04:30 AM,42257.9,28.12,54914.1,36.3767,,,,
1886,05/23/21 04:05:00 AM,42250.2,28.12,54904.1,36.3692,,,,
1887,05/23/21 04:05:30 AM,42308.2,28.12,54979.5,36.4256,,,,
1888,05/23/21 04:06:00 AM,42215.4,28.12,54858.8,36.3354,,,,
1889,05/23/21 04:06:30 AM,42257.9,28.12,54914.1,36.3767,,,,
1890,05/23/21 04:07:00 AM,42281.1,28.12,54944.3,36.3992,,,,
1891,05/23/21 04:07:30 AM,42215.4,28.12,54858.8,36.3354,,,,
1892,05/23/21 04:08:00 AM,42273.4,28.12,54934.2,36.3918,,,,
1893,05/23/21 04:08:30 AM,42230.9,28.12,54878.9,36.3505,,,,
1894,05/23/21 04:09:00 AM,42265.7,28.11,54934.6,36.3921,,,,
1895,05/23/21 04:09:30 AM,42242.5,28.12,54894.0,36.3617,,,,
1896,05/23/21 04:10:00 AM,42281.1,28.12,54944.3,36.3992,,,,
1897,05/23/21 04:10:30 AM,42257.9,28.12,54914.1,36.3767,,,,
1898,05/23/21 04:11:00 AM,42296.6,28.11,54974.9,36.4221,,,,
1899,05/23/21 04:11:30 AM,42265.7,28.11,54934.6,36.3921,,,,
1900,05/23/21 04:12:00 AM,42281.1,28.11,54954.7,36.4070,,,,
1901,05/23/21 04:12:30 AM,42223.2,28.12,54868.9,36.3430,,,,
1902,05/23/21 04:13:00 AM,42285.0,28.11,54959.8,36.4108,,,,
1903,05/23/21 04:13:30 AM,42273.4,28.12,54934.2,36.3918,,,,
1904,05/23/21 04:14:00 AM,42319.8,28.11,55005.1,36.4447,,,,
1905,05/23/21 04:14:30 AM,42300.5,28.11,54979.9,36.4259,,,,
1906,05/23/21 04:15:00 AM,42285.0,28.12,54949.3,36.4030,,,,
1907,05/23/21 04:15:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1908,05/23/21 04:16:00 AM,42273.4,28.11,54944.7,36.3995,,,,
1909,05/23/21 04:16:30 AM,42308.2,28.11,54990.0,36.4334,,,,
1910,05/23/21 04:17:00 AM,42273.4,28.11,54944.7,36.3995,,,,
1911,05/23/21 04:17:30 AM,42269.5,28.12,54929.2,36.3880,,,,
1912,05/23/21 04:18:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1913,05/23/21 04:18:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1914,05/23/21 04:19:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1915,05/23/21 04:19:30 AM,42254.1,28.12,54909.1,36.3730,,,,
1916,05/23/21 04:20:00 AM,42257.9,28.12,54914.1,36.3767,,,,
1917,05/23/21 04:20:30 AM,42296.6,28.12,54964.4,36.4143,,,,
1918,05/23/21 04:21:00 AM,42254.1,28.12,54909.1,36.3730,,,,
1919,05/23/21 04:21:30 AM,42292.7,28.12,54959.4,36.4105,,,,
1920,05/23/21 04:22:00 AM,42254.1,28.12,54909.1,36.3730,,,,
1921,05/23/21 04:22:30 AM,42230.9,28.12,54878.9,36.3505,,,,
1922,05/23/21 04:23:00 AM,42257.9,28.12,54914.1,36.3767,,,,
1923,05/23/21 04:23:30 AM,42254.1,28.12,54909.1,36.3730,,,,
1924,05/23/21 04:24:00 AM,42250.2,28.12,54904.1,36.3692,,,,
1925,05/23/21 04:24:30 AM,42265.7,28.13,54913.8,36.3765,,,,
1926,05/23/21 04:25:00 AM,42273.4,28.12,54934.2,36.3918,,,,
1927,05/23/21 04:25:30 AM,42269.5,28.12,54929.2,36.3880,,,,
1928,05/23/21 04:26:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1929,05/23/21 04:26:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1930,05/23/21 04:27:00 AM,42254.1,28.12,54909.1,36.3730,,,,
1931,05/23/21 04:27:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1932,05/23/21 04:28:00 AM,42269.5,28.12,54929.2,36.3880,,,,
1933,05/23/21 04:28:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1934,05/23/21 04:29:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1935,05/23/21 04:29:30 AM,42269.5,28.12,54929.2,36.3880,,,,
1936,05/23/21 04:30:00 AM,42273.4,28.12,54934.2,36.3918,,,,
1937,05/23/21 04:30:30 AM,42281.1,28.12,54944.3,36.3992,,,,
1938,05/23/21 04:31:00 AM,42285.0,28.13,54938.9,36.3953,,,,
1939,05/23/21 04:31:30 AM,42269.5,28.12,54929.2,36.3880,,,,
1940,05/23/21 04:32:00 AM,42273.4,28.11,54944.7,36.3995,,,,
1941,05/23/21 04:32:30 AM,42265.7,28.12,54924.2,36.3843,,,,
1942,05/23/21 04:33:00 AM,42269.5,28.12,54929.2,36.3880,,,,
1943,05/23/21 04:33:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1944,05/23/21 04:34:00 AM,42296.6,28.12,54964.4,36.4143,,,,
1945,05/23/21 04:34:30 AM,42254.1,28.12,54909.1,36.3730,,,,
1946,05/23/21 04:35:00 AM,42257.9,28.12,54914.1,36.3767,,,,
1947,05/23/21 04:35:30 AM,42242.5,28.12,54894.0,36.3617,,,,
1948,05/23/21 04:36:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1949,05/23/21 04:36:30 AM,42265.7,28.12,54924.2,36.3843,,,,
1950,05/23/21 04:37:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1951,05/23/21 04:37:30 AM,42269.5,28.13,54918.8,36.3802,,,,
1952,05/23/21 04:38:00 AM,42281.1,28.12,54944.3,36.3992,,,,
1953,05/23/21 04:38:30 AM,42250.2,28.13,54893.6,36.3614,,,,
1954,05/23/21 04:39:00 AM,42308.2,28.12,54979.5,36.4256,,,,
1955,05/23/21 04:39:30 AM,42265.7,28.12,54924.2,36.3843,,,,
1956,05/23/21 04:40:00 AM,42242.5,28.13,54883.6,36.3540,,,,
1957,05/23/21 04:40:30 AM,42269.5,28.13,54918.8,36.3802,,,,
1958,05/23/21 04:41:00 AM,42292.7,28.13,54948.9,36.4027,,,,
1959,05/23/21 04:41:30 AM,42281.1,28.13,54933.8,36.3915,,,,
1960,05/23/21 04:42:00 AM,42223.2,28.12,54868.9,36.3430,,,,
1961,05/23/21 04:42:30 AM,42265.7,28.12,54924.2,36.3843,,,,
1962,05/23/21 04:43:00 AM,42292.7,28.12,54959.4,36.4105,,,,
1963,05/23/21 04:43:30 AM,42277.3,28.13,54928.9,36.3878,,,,
1964,05/23/21 04:44:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1965,05/23/21 04:44:30 AM,42257.9,28.13,54903.7,36.3689,,,,
1966,05/23/21 04:45:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1967,05/23/21 04:45:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1968,05/23/21 04:46:00 AM,42269.5,28.12,54929.2,36.3880,,,,
1969,05/23/21 04:46:30 AM,42238.6,28.13,54878.6,36.3502,,,,
1970,05/23/21 04:47:00 AM,42273.4,28.13,54923.8,36.3840,,,,
1971,05/23/21 04:47:30 AM,42265.7,28.12,54924.2,36.3843,,,,
1972,05/23/21 04:48:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1973,05/23/21 04:48:30 AM,42281.1,28.13,54933.8,36.3915,,,,
1974,05/23/21 04:49:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1975,05/23/21 04:49:30 AM,42269.5,28.13,54918.8,36.3802,,,,
1976,05/23/21 04:50:00 AM,42281.1,28.12,54944.3,36.3992,,,,
1977,05/23/21 04:50:30 AM,42292.7,28.12,54959.4,36.4105,,,,
1978,05/23/21 04:51:00 AM,42292.7,28.12,54959.4,36.4105,,,,
1979,05/23/21 04:51:30 AM,42292.7,28.12,54959.4,36.4105,,,,
1980,05/23/21 04:52:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1981,05/23/21 04:52:30 AM,42292.7,28.12,54959.4,36.4105,,,,
1982,05/23/21 04:53:00 AM,42273.4,28.12,54934.2,36.3918,,,,
1983,05/23/21 04:53:30 AM,42250.2,28.12,54904.1,36.3692,,,,
1984,05/23/21 04:54:00 AM,42288.9,28.11,54964.8,36.4146,,,,
1985,05/23/21 04:54:30 AM,42254.1,28.12,54909.1,36.3730,,,,
1986,05/23/21 04:55:00 AM,42265.7,28.12,54924.2,36.3843,,,,
1987,05/23/21 04:55:30 AM,42281.1,28.12,54944.3,36.3992,,,,
1988,05/23/21 04:56:00 AM,42285.0,28.12,54949.3,36.4030,,,,
1989,05/23/21 04:56:30 AM,42269.5,28.11,54939.6,36.3958,,,,
1990,05/23/21 04:57:00 AM,42288.9,28.11,54964.8,36.4146,,,,
1991,05/23/21 04:57:30 AM,42296.6,28.11,54974.9,36.4221,,,,
1992,05/23/21 04:58:00 AM,42269.5,28.11,54939.6,36.3958,,,,
1993,05/23/21 04:58:30 AM,42254.1,28.10,54930.0,36.3886,,,,
1994,05/23/21 04:59:00 AM,42296.6,28.10,54985.3,36.4299,,,,
1995,05/23/21 04:59:30 AM,42292.7,28.10,54980.2,36.4261,,,,
1996,05/23/21 05:00:00 AM,42254.1,28.10,54930.0,36.3886,,,,
1997,05/23/21 05:00:30 AM,42288.9,28.10,54975.3,36.4224,,,,
1998,05/23/21 05:01:00 AM,42296.6,28.10,54985.3,36.4299,,,,
1999,05/23/21 05:01:30 AM,42296.6,28.10,54985.3,36.4299,,,,
2000,05/23/21 05:02:00 AM,42265.7,28.10,54945.1,36.3998,,,,
2001,05/23/21 05:02:30 AM,42269.5,28.10,54950.0,36.4035,,,,
2002,05/23/21 05:03:00 AM,42281.1,28.10,54965.1,36.4148,,,,
2003,05/23/21 05:03:30 AM,42281.1,28.10,54965.1,36.4148,,,,
2004,05/23/21 05:04:00 AM,42288.9,28.10,54975.3,36.4224,,,,
2005,05/23/21 05:04:30 AM,42250.2,28.08,54945.7,36.4003,,,,
2006,05/23/21 05:05:00 AM,42254.1,28.10,54930.0,36.3886,,,,
2007,05/23/21 05:05:30 AM,42238.6,28.10,54909.8,36.3735,,,,
2008,05/23/21 05:06:00 AM,42296.6,28.10,54985.3,36.4299,,,,
2009,05/23/21 05:06:30 AM,42242.5,28.08,54935.7,36.3929,,,,
2010,05/23/21 05:07:00 AM,42269.5,28.10,54950.0,36.4035,,,,
2011,05/23/21 05:07:30 AM,42250.2,28.08,54945.7,36.4003,,,,
2012,05/23/21 05:08:00 AM,42238.6,28.08,54930.6,36.3891,,,,
2013,05/23/21 05:08:30 AM,42250.2,28.08,54945.7,36.4003,,,,
2014,05/23/21 05:09:00 AM,42254.1,28.08,54950.8,36.4041,,,,
2015,05/23/21 05:09:30 AM,42296.6,28.10,54985.3,36.4299,,,,
2016,05/23/21 05:10:00 AM,42273.4,28.10,54955.1,36.4073,,,,
2017,05/23/21 05:10:30 AM,42281.1,28.10,54965.1,36.4148,,,,
2018,05/23/21 05:11:00 AM,42265.7,28.08,54965.9,36.4154,,,,
2019,05/23/21 05:11:30 AM,42238.6,28.08,54930.6,36.3891,,,,
2020,05/23/21 05:12:00 AM,42230.9,28.08,54920.6,36.3816,,,,
2021,05/23/21 05:12:30 AM,42238.6,28.08,54930.6,36.3891,,,,
2022,05/23/21 05:13:00 AM,42288.9,28.08,54996.1,36.4380,,,,
2023,05/23/21 05:13:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2024,05/23/21 05:14:00 AM,42265.7,28.08,54965.9,36.4154,,,,
2025,05/23/21 05:14:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2026,05/23/21 05:15:00 AM,42281.1,28.08,54986.0,36.4304,,,,
2027,05/23/21 05:15:30 AM,42223.2,28.08,54910.6,36.3741,,,,
2028,05/23/21 05:16:00 AM,42242.5,28.08,54935.7,36.3929,,,,
2029,05/23/21 05:16:30 AM,42254.1,28.08,54950.8,36.4041,,,,
2030,05/23/21 05:17:00 AM,42223.2,28.08,54910.6,36.3741,,,,
2031,05/23/21 05:17:30 AM,42265.7,28.08,54965.9,36.4154,,,,
2032,05/23/21 05:18:00 AM,42215.4,28.08,54900.4,36.3665,,,,
2033,05/23/21 05:18:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2034,05/23/21 05:19:00 AM,42254.1,28.08,54950.8,36.4041,,,,
2035,05/23/21 05:19:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2036,05/23/21 05:20:00 AM,42269.5,28.08,54970.9,36.4191,,,,
2037,05/23/21 05:20:30 AM,42265.7,28.08,54965.9,36.4154,,,,
2038,05/23/21 05:21:00 AM,42261.8,28.08,54960.8,36.4116,,,,
2039,05/23/21 05:21:30 AM,42254.1,28.10,54930.0,36.3886,,,,
2040,05/23/21 05:22:00 AM,42254.1,28.10,54930.0,36.3886,,,,
2041,05/23/21 05:22:30 AM,42211.6,28.10,54874.6,36.3473,,,,
2042,05/23/21 05:23:00 AM,42254.1,28.08,54950.8,36.4041,,,,
2043,05/23/21 05:23:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2044,05/23/21 05:24:00 AM,42265.7,28.10,54945.1,36.3998,,,,
2045,05/23/21 05:24:30 AM,42238.6,28.08,54930.6,36.3891,,,,
2046,05/23/21 05:25:00 AM,42257.9,28.08,54955.8,36.4078,,,,
2047,05/23/21 05:25:30 AM,42211.6,28.08,54895.5,36.3628,,,,
2048,05/23/21 05:26:00 AM,42254.1,28.10,54930.0,36.3886,,,,
2049,05/23/21 05:26:30 AM,42265.7,28.08,54965.9,36.4154,,,,
2050,05/23/21 05:27:00 AM,42261.8,28.08,54960.8,36.4116,,,,
2051,05/23/21 05:27:30 AM,42223.2,28.08,54910.6,36.3741,,,,
2052,05/23/21 05:28:00 AM,42238.6,28.08,54930.6,36.3891,,,,
2053,05/23/21 05:28:30 AM,42273.4,28.08,54976.0,36.4229,,,,
2054,05/23/21 05:29:00 AM,42238.6,28.10,54909.8,36.3735,,,,
2055,05/23/21 05:29:30 AM,42288.9,28.10,54975.3,36.4224,,,,
2056,05/23/21 05:30:00 AM,42250.2,28.10,54924.9,36.3848,,,,
2057,05/23/21 05:30:30 AM,42254.1,28.10,54930.0,36.3886,,,,
2058,05/23/21 05:31:00 AM,42304.3,28.10,54995.3,36.4374,,,,
2059,05/23/21 05:31:30 AM,42254.1,28.10,54930.0,36.3886,,,,
2060,05/23/21 05:32:00 AM,42265.7,28.10,54945.1,36.3998,,,,
2061,05/23/21 05:32:30 AM,42265.7,28.10,54945.1,36.3998,,,,
2062,05/23/21 05:33:00 AM,42242.5,28.10,54914.9,36.3773,,,,
2063,05/23/21 05:33:30 AM,42281.1,28.10,54965.1,36.4148,,,,
2064,05/23/21 05:34:00 AM,42254.1,28.10,54930.0,36.3886,,,,
2065,05/23/21 05:34:30 AM,42238.6,28.10,54909.8,36.3735,,,,
2066,05/23/21 05:35:00 AM,42250.2,28.10,54924.9,36.3848,,,,
2067,05/23/21 05:35:30 AM,42269.5,28.10,54950.0,36.4035,,,,
2068,05/23/21 05:36:00 AM,42230.9,28.10,54899.8,36.3660,,,,
2069,05/23/21 05:36:30 AM,42265.7,28.10,54945.1,36.3998,,,,
2070,05/23/21 05:37:00 AM,42261.8,28.10,54940.0,36.3961,,,,
2071,05/23/21 05:37:30 AM,42238.6,28.10,54909.8,36.3735,,,,
2072,05/23/21 05:38:00 AM,42254.1,28.08,54950.8,36.4041,,,,
2073,05/23/21 05:38:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2074,05/23/21 05:39:00 AM,42269.5,28.08,54970.9,36.4191,,,,
2075,05/23/21 05:39:30 AM,42281.1,28.10,54965.1,36.4148,,,,
2076,05/23/21 05:40:00 AM,42250.2,28.10,54924.9,36.3848,,,,
2077,05/23/21 05:40:30 AM,42254.1,28.10,54930.0,36.3886,,,,
2078,05/23/21 05:41:00 AM,42269.5,28.10,54950.0,36.4035,,,,
2079,05/23/21 05:41:30 AM,42265.7,28.08,54965.9,36.4154,,,,
2080,05/23/21 05:42:00 AM,42288.9,28.10,54975.3,36.4224,,,,
2081,05/23/21 05:42:30 AM,42265.7,28.10,54945.1,36.3998,,,,
2082,05/23/21 05:43:00 AM,42254.1,28.10,54930.0,36.3886,,,,
2083,05/23/21 05:43:30 AM,42261.8,28.10,54940.0,36.3961,,,,
2084,05/23/21 05:44:00 AM,42250.2,28.10,54924.9,36.3848,,,,
2085,05/23/21 05:44:30 AM,42227.0,28.10,54894.7,36.3622,,,,
2086,05/23/21 05:45:00 AM,42277.3,28.10,54960.2,36.4111,,,,
2087,05/23/21 05:45:30 AM,42265.7,28.10,54945.1,36.3998,,,,
2088,05/23/21 05:46:00 AM,42254.1,28.10,54930.0,36.3886,,,,
2089,05/23/21 05:46:30 AM,42242.5,28.10,54914.9,36.3773,,,,
2090,05/23/21 05:47:00 AM,42242.5,28.08,54935.7,36.3929,,,,
2091,05/23/21 05:47:30 AM,42227.0,28.10,54894.7,36.3622,,,,
2092,05/23/21 05:48:00 AM,42288.9,28.10,54975.3,36.4224,,,,
2093,05/23/21 05:48:30 AM,42269.5,28.08,54970.9,36.4191,,,,
2094,05/23/21 05:49:00 AM,42281.1,28.08,54986.0,36.4304,,,,
2095,05/23/21 05:49:30 AM,42296.6,28.10,54985.3,36.4299,,,,
2096,05/23/21 05:50:00 AM,42288.9,28.08,54996.1,36.4380,,,,
2097,05/23/21 05:50:30 AM,42265.7,28.08,54965.9,36.4154,,,,
2098,05/23/21 05:51:00 AM,42242.5,28.08,54935.7,36.3929,,,,
2099,05/23/21 05:51:30 AM,42265.7,28.08,54965.9,36.4154,,,,
