"Plot Title: CT_740_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)","Specific Conductance, μS/cm (LGR S/N: 20494740)","Salinity, ppt (LGR S/N: 20494740)","Coupler Detached (LGR S/N: 20494740)","Coupler Attached (LGR S/N: 20494740)","Host Connected (LGR S/N: 20494740)","Stopped (LGR S/N: 20494740)","End Of File (LGR S/N: 20494740)"
809,05/22/21 07:08:00 PM,44942.9,29.40,54556.7,36.1100,,,,,
810,05/22/21 07:08:30 PM,44966.2,29.40,54585.1,36.1311,,,,,
811,05/22/21 07:09:00 PM,44878.8,29.40,54478.8,36.0519,,,,,
812,05/22/21 07:09:30 PM,44972.0,29.40,54592.1,36.1364,,,,,
813,05/22/21 07:10:00 PM,44995.4,29.40,54620.6,36.1576,,,,,
814,05/22/21 07:10:30 PM,44896.3,29.40,54500.0,36.0677,,,,,
815,05/22/21 07:11:00 PM,44960.4,29.40,54578.0,36.1259,,,,,
816,05/22/21 07:11:30 PM,44931.2,29.41,54532.3,36.0918,,,,,
817,05/22/21 07:12:00 PM,44937.0,29.40,54549.5,36.1046,,,,,
818,05/22/21 07:12:30 PM,44907.9,29.40,54514.2,36.0783,,,,,
819,05/22/21 07:13:00 PM,44855.6,29.40,54450.5,36.0308,,,,,
820,05/22/21 07:13:30 PM,44942.9,29.40,54556.7,36.1100,,,,,
821,05/22/21 07:14:00 PM,44884.7,29.40,54485.9,36.0572,,,,,
822,05/22/21 07:14:30 PM,44861.4,29.40,54457.6,36.0361,,,,,
823,05/22/21 07:15:00 PM,44861.4,29.38,54477.9,36.0512,,,,,
824,05/22/21 07:15:30 PM,44855.6,29.38,54470.8,36.0459,,,,,
825,05/22/21 07:16:00 PM,44896.3,29.38,54520.3,36.0829,,,,,
826,05/22/21 07:16:30 PM,44855.6,29.40,54450.5,36.0308,,,,,
827,05/22/21 07:17:00 PM,44832.4,29.38,54442.6,36.0249,,,,,
828,05/22/21 07:17:30 PM,44873.0,29.38,54492.0,36.0617,,,,,
829,05/22/21 07:18:00 PM,44809.1,29.38,54414.3,36.0038,,,,,
830,05/22/21 07:18:30 PM,44832.4,29.38,54442.6,36.0249,,,,,
831,05/22/21 07:19:00 PM,44861.4,29.38,54477.9,36.0512,,,,,
832,05/22/21 07:19:30 PM,44832.4,29.38,54442.6,36.0249,,,,,
833,05/22/21 07:20:00 PM,44855.6,29.38,54470.8,36.0459,,,,,
834,05/22/21 07:20:30 PM,44814.9,29.38,54421.3,36.0090,,,,,
835,05/22/21 07:21:00 PM,44797.5,29.38,54400.1,35.9932,,,,,
836,05/22/21 07:21:30 PM,44791.7,29.38,54393.1,35.9880,,,,,
837,05/22/21 07:22:00 PM,44814.9,29.38,54421.3,36.0090,,,,,
838,05/22/21 07:22:30 PM,44814.9,29.37,54431.5,36.0166,,,,,
839,05/22/21 07:23:00 PM,44809.1,29.37,54424.4,36.0113,,,,,
840,05/22/21 07:23:30 PM,44768.6,29.38,54365.0,35.9670,,,,,
841,05/22/21 07:24:00 PM,44751.2,29.38,54343.8,35.9512,,,,,
842,05/22/21 07:24:30 PM,44757.0,29.37,54361.0,35.9641,,,,,
843,05/22/21 07:25:00 PM,44809.1,29.37,54424.4,36.0113,,,,,
844,05/22/21 07:25:30 PM,44774.4,29.37,54382.2,35.9798,,,,,
845,05/22/21 07:26:00 PM,44699.1,29.37,54290.5,35.9115,,,,,
846,05/22/21 07:26:30 PM,44722.2,29.37,54318.6,35.9325,,,,,
847,05/22/21 07:27:00 PM,44722.2,29.37,54318.6,35.9325,,,,,
848,05/22/21 07:27:30 PM,44803.3,29.37,54417.3,36.0061,,,,,
849,05/22/21 07:28:00 PM,44745.4,29.37,54346.9,35.9535,,,,,
850,05/22/21 07:28:30 PM,44768.6,29.36,54385.2,35.9821,,,,,
851,05/22/21 07:29:00 PM,44722.2,29.36,54328.8,35.9400,,,,,
852,05/22/21 07:29:30 PM,44728.0,29.36,54335.8,35.9453,,,,,
853,05/22/21 07:30:00 PM,44687.5,29.36,54286.5,35.9086,,,,,
854,05/22/21 07:30:30 PM,44693.3,29.36,54293.6,35.9138,,,,,
855,05/22/21 07:31:00 PM,44687.5,29.36,54286.5,35.9086,,,,,
856,05/22/21 07:31:30 PM,44733.8,29.36,54342.9,35.9506,,,,,
857,05/22/21 07:32:00 PM,44716.4,29.36,54321.7,35.9348,,,,,
858,05/22/21 07:32:30 PM,44629.8,29.36,54216.3,35.8562,,,,,
859,05/22/21 07:33:00 PM,44635.6,29.36,54223.4,35.8615,,,,,
860,05/22/21 07:33:30 PM,44728.0,29.36,54335.8,35.9453,,,,,
861,05/22/21 07:34:00 PM,44728.0,29.35,54345.9,35.9528,,,,,
862,05/22/21 07:34:30 PM,44635.6,29.35,54233.5,35.8690,,,,,
863,05/22/21 07:35:00 PM,44595.2,29.36,54174.2,35.8249,,,,,
864,05/22/21 07:35:30 PM,44676.0,29.36,54272.5,35.8981,,,,,
865,05/22/21 07:36:00 PM,44676.0,29.35,54282.6,35.9057,,,,,
866,05/22/21 07:36:30 PM,44641.3,29.35,54240.4,35.8742,,,,,
867,05/22/21 07:37:00 PM,44618.3,29.35,54212.4,35.8533,,,,,
868,05/22/21 07:37:30 PM,44658.7,29.35,54261.6,35.8900,,,,,
869,05/22/21 07:38:00 PM,44595.2,29.35,54184.3,35.8324,,,,,
870,05/22/21 07:38:30 PM,44577.9,29.35,54163.2,35.8167,,,,,
871,05/22/21 07:39:00 PM,44641.3,29.35,54240.4,35.8742,,,,,
872,05/22/21 07:39:30 PM,44601.0,29.35,54191.3,35.8376,,,,,
873,05/22/21 07:40:00 PM,44670.2,29.35,54275.6,35.9004,,,,,
874,05/22/21 07:40:30 PM,44601.0,29.35,54191.3,35.8376,,,,,
875,05/22/21 07:41:00 PM,44543.4,29.35,54121.2,35.7854,,,,,
876,05/22/21 07:41:30 PM,44606.7,29.35,54198.3,35.8428,,,,,
877,05/22/21 07:42:00 PM,44491.7,29.35,54058.3,35.7385,,,,,
878,05/22/21 07:42:30 PM,44543.4,29.35,54121.2,35.7854,,,,,
879,05/22/21 07:43:00 PM,44526.1,29.35,54100.2,35.7697,,,,,
880,05/22/21 07:43:30 PM,44577.9,29.35,54163.2,35.8167,,,,,
881,05/22/21 07:44:00 PM,44566.4,29.35,54149.2,35.8063,,,,,
882,05/22/21 07:44:30 PM,44514.6,29.35,54086.2,35.7593,,,,,
883,05/22/21 07:45:00 PM,44508.9,29.35,54079.2,35.7541,,,,,
884,05/22/21 07:45:30 PM,44514.6,29.35,54086.2,35.7593,,,,,
885,05/22/21 07:46:00 PM,44503.1,29.35,54072.2,35.7489,,,,,
886,05/22/21 07:46:30 PM,44543.4,29.34,54131.3,35.7929,,,,,
887,05/22/21 07:47:00 PM,44485.9,29.34,54061.3,35.7408,,,,,
888,05/22/21 07:47:30 PM,44503.1,29.34,54082.2,35.7564,,,,,
889,05/22/21 07:48:00 PM,44480.2,29.34,54054.4,35.7356,,,,,
890,05/22/21 07:48:30 PM,44549.1,29.34,54138.3,35.7981,,,,,
891,05/22/21 07:49:00 PM,44485.9,29.34,54061.3,35.7408,,,,,
892,05/22/21 07:49:30 PM,44543.4,29.34,54131.3,35.7929,,,,,
893,05/22/21 07:50:00 PM,44503.1,29.34,54082.2,35.7564,,,,,
894,05/22/21 07:50:30 PM,44468.7,29.34,54040.4,35.7252,,,,,
895,05/22/21 07:51:00 PM,44428.5,29.34,53991.4,35.6888,,,,,
896,05/22/21 07:51:30 PM,44468.7,29.34,54040.4,35.7252,,,,,
897,05/22/21 07:52:00 PM,44491.7,29.34,54068.4,35.7461,,,,,
898,05/22/21 07:52:30 PM,44520.4,29.33,54113.4,35.7796,,,,,
899,05/22/21 07:53:00 PM,44474.4,29.33,54057.4,35.7379,,,,,
900,05/22/21 07:53:30 PM,44468.7,29.33,54050.4,35.7327,,,,,
901,05/22/21 07:54:00 PM,44468.7,29.33,54050.4,35.7327,,,,,
902,05/22/21 07:54:30 PM,44468.7,29.33,54050.4,35.7327,,,,,
903,05/22/21 07:55:00 PM,44463.0,29.33,54043.5,35.7275,,,,,
904,05/22/21 07:55:30 PM,44526.1,29.33,54120.3,35.7848,,,,,
905,05/22/21 07:56:00 PM,44434.3,29.33,54008.5,35.7015,,,,,
906,05/22/21 07:56:30 PM,44468.7,29.33,54050.4,35.7327,,,,,
907,05/22/21 07:57:00 PM,44474.4,29.34,54047.3,35.7304,,,,,
908,05/22/21 07:57:30 PM,44480.2,29.33,54064.4,35.7431,,,,,
909,05/22/21 07:58:00 PM,44491.7,29.33,54078.4,35.7536,,,,,
910,05/22/21 07:58:30 PM,44468.7,29.33,54050.4,35.7327,,,,,
911,05/22/21 07:59:00 PM,44508.9,29.33,54099.4,35.7692,,,,,
912,05/22/21 07:59:30 PM,44491.7,29.33,54078.4,35.7536,,,,,
913,05/22/21 08:00:00 PM,44428.5,29.33,54001.5,35.6963,,,,,
914,05/22/21 08:00:30 PM,44451.5,29.33,54029.5,35.7171,,,,,
915,05/22/21 08:01:00 PM,44388.4,29.33,53952.7,35.6599,,,,,
916,05/22/21 08:01:30 PM,44417.1,29.33,53987.6,35.6859,,,,,
917,05/22/21 08:02:00 PM,44388.4,29.33,53952.7,35.6599,,,,,
918,05/22/21 08:02:30 PM,44422.8,29.33,53994.5,35.6911,,,,,
919,05/22/21 08:03:00 PM,44422.8,29.33,53994.5,35.6911,,,,,
920,05/22/21 08:03:30 PM,44399.9,29.33,53966.7,35.6703,,,,,
921,05/22/21 08:04:00 PM,44417.1,29.33,53987.6,35.6859,,,,,
922,05/22/21 08:04:30 PM,44354.1,29.33,53910.9,35.6288,,,,,
923,05/22/21 08:05:00 PM,44371.3,29.33,53931.8,35.6444,,,,,
924,05/22/21 08:05:30 PM,44371.3,29.33,53931.8,35.6444,,,,,
925,05/22/21 08:06:00 PM,44388.4,29.33,53952.7,35.6599,,,,,
926,05/22/21 08:06:30 PM,44382.7,29.33,53945.7,35.6547,,,,,
927,05/22/21 08:07:00 PM,44377.0,29.33,53938.8,35.6496,,,,,
928,05/22/21 08:07:30 PM,44354.1,29.33,53910.9,35.6288,,,,,
929,05/22/21 08:08:00 PM,44382.7,29.33,53945.7,35.6547,,,,,
930,05/22/21 08:08:30 PM,44354.1,29.33,53910.9,35.6288,,,,,
931,05/22/21 08:09:00 PM,44337.0,29.33,53890.1,35.6133,,,,,
932,05/22/21 08:09:30 PM,44342.7,29.33,53897.0,35.6185,,,,,
933,05/22/21 08:10:00 PM,44285.6,29.33,53827.5,35.5667,,,,,
934,05/22/21 08:10:30 PM,44314.1,29.33,53862.2,35.5926,,,,,
935,05/22/21 08:11:00 PM,44302.7,29.33,53848.3,35.5822,,,,,
936,05/22/21 08:11:30 PM,44251.4,29.33,53785.8,35.5358,,,,,
937,05/22/21 08:12:00 PM,44308.4,29.33,53855.2,35.5874,,,,,
938,05/22/21 08:12:30 PM,44302.7,29.33,53848.3,35.5822,,,,,
939,05/22/21 08:13:00 PM,44314.1,29.33,53862.2,35.5926,,,,,
940,05/22/21 08:13:30 PM,44274.2,29.33,53813.6,35.5564,,,,,
941,05/22/21 08:14:00 PM,44274.2,29.33,53813.6,35.5564,,,,,
942,05/22/21 08:14:30 PM,44291.3,29.33,53834.4,35.5719,,,,,
943,05/22/21 08:15:00 PM,44222.9,29.33,53751.1,35.5099,,,,,
944,05/22/21 08:15:30 PM,44245.7,29.33,53778.9,35.5306,,,,,
945,05/22/21 08:16:00 PM,44319.8,29.33,53869.1,35.5977,,,,,
946,05/22/21 08:16:30 PM,44251.4,29.33,53785.8,35.5358,,,,,
947,05/22/21 08:17:00 PM,44251.4,29.33,53785.8,35.5358,,,,,
948,05/22/21 08:17:30 PM,44217.2,29.33,53744.2,35.5048,,,,,
949,05/22/21 08:18:00 PM,44268.5,29.33,53806.6,35.5512,,,,,
950,05/22/21 08:18:30 PM,44160.3,29.32,53684.9,35.4607,,,,,
951,05/22/21 08:19:00 PM,44183.1,29.32,53712.7,35.4813,,,,,
952,05/22/21 08:19:30 PM,44188.8,29.33,53709.6,35.4791,,,,,
953,05/22/21 08:20:00 PM,44211.5,29.32,53747.3,35.5071,,,,,
954,05/22/21 08:20:30 PM,44188.8,29.32,53719.6,35.4865,,,,,
955,05/22/21 08:21:00 PM,44222.9,29.32,53761.1,35.5174,,,,,
956,05/22/21 08:21:30 PM,44160.3,29.32,53684.9,35.4607,,,,,
957,05/22/21 08:22:00 PM,44114.9,29.32,53629.6,35.4196,,,,,
958,05/22/21 08:22:30 PM,44109.2,29.33,53612.7,35.4070,,,,,
959,05/22/21 08:23:00 PM,44143.3,29.33,53654.2,35.4378,,,,,
960,05/22/21 08:23:30 PM,44183.1,29.33,53702.6,35.4739,,,,,
961,05/22/21 08:24:00 PM,44149.0,29.32,53671.1,35.4505,,,,,
962,05/22/21 08:24:30 PM,44109.2,29.32,53622.7,35.4144,,,,,
963,05/22/21 08:25:00 PM,44188.8,29.32,53719.6,35.4865,,,,,
964,05/22/21 08:25:30 PM,44166.0,29.32,53691.8,35.4658,,,,,
965,05/22/21 08:26:00 PM,44109.2,29.32,53622.7,35.4144,,,,,
966,05/22/21 08:26:30 PM,44109.2,29.32,53622.7,35.4144,,,,,
967,05/22/21 08:27:00 PM,44114.9,29.32,53629.6,35.4196,,,,,
968,05/22/21 08:27:30 PM,44120.6,29.32,53636.5,35.4247,,,,,
969,05/22/21 08:28:00 PM,44131.9,29.32,53650.3,35.4350,,,,,
970,05/22/21 08:28:30 PM,44154.6,29.31,53688.0,35.4630,,,,,
971,05/22/21 08:29:00 PM,44109.2,29.31,53632.7,35.4218,,,,,
972,05/22/21 08:29:30 PM,44114.9,29.31,53639.6,35.4270,,,,,
973,05/22/21 08:30:00 PM,44120.6,29.31,53646.5,35.4322,,,,,
974,05/22/21 08:30:30 PM,44041.2,29.31,53549.8,35.3603,,,,,
975,05/22/21 08:31:00 PM,44069.6,29.31,53584.4,35.3860,,,,,
976,05/22/21 08:31:30 PM,44075.2,29.31,53591.2,35.3910,,,,,
977,05/22/21 08:32:00 PM,44018.6,29.31,53522.3,35.3398,,,,,
978,05/22/21 08:32:30 PM,44018.6,29.31,53522.3,35.3398,,,,,
979,05/22/21 08:33:00 PM,43973.4,29.31,53467.2,35.2989,,,,,
980,05/22/21 08:33:30 PM,44013.0,29.31,53515.5,35.3347,,,,,
981,05/22/21 08:34:00 PM,43939.5,29.31,53425.9,35.2682,,,,,
982,05/22/21 08:34:30 PM,44046.9,29.31,53556.8,35.3654,,,,,
983,05/22/21 08:35:00 PM,44046.9,29.31,53556.8,35.3654,,,,,
984,05/22/21 08:35:30 PM,44024.3,29.31,53529.2,35.3450,,,,,
985,05/22/21 08:36:00 PM,43979.0,29.31,53474.1,35.3039,,,,,
986,05/22/21 08:36:30 PM,44052.6,29.31,53563.7,35.3706,,,,,
987,05/22/21 08:37:00 PM,43962.1,29.31,53453.5,35.2886,,,,,
988,05/22/21 08:37:30 PM,43962.1,29.31,53453.5,35.2886,,,,,
989,05/22/21 08:38:00 PM,44007.3,29.31,53508.5,35.3296,,,,,
990,05/22/21 08:38:30 PM,43973.4,29.29,53487.2,35.3137,,,,,
991,05/22/21 08:39:00 PM,43973.4,29.29,53487.2,35.3137,,,,,
992,05/22/21 08:39:30 PM,43984.7,29.29,53501.0,35.3239,,,,,
993,05/22/21 08:40:00 PM,43922.6,29.29,53425.3,35.2677,,,,,
994,05/22/21 08:40:30 PM,43905.7,29.29,53404.7,35.2524,,,,,
995,05/22/21 08:41:00 PM,44007.3,29.29,53528.5,35.3444,,,,,
996,05/22/21 08:41:30 PM,43894.4,29.29,53390.9,35.2422,,,,,
997,05/22/21 08:42:00 PM,43928.3,29.29,53432.2,35.2729,,,,,
998,05/22/21 08:42:30 PM,43883.2,29.29,53377.3,35.2320,,,,,
999,05/22/21 08:43:00 PM,43967.8,29.29,53480.4,35.3086,,,,,
1000,05/22/21 08:43:30 PM,43950.8,29.29,53459.6,35.2932,,,,,
1001,05/22/21 08:44:00 PM,43917.0,29.29,53418.5,35.2626,,,,,
1002,05/22/21 08:44:30 PM,43911.3,29.29,53411.5,35.2575,,,,,
1003,05/22/21 08:45:00 PM,43871.9,29.29,53363.5,35.2218,,,,,
1004,05/22/21 08:45:30 PM,43849.4,29.29,53336.1,35.2014,,,,,
1005,05/22/21 08:46:00 PM,43855.0,29.28,53352.9,35.2139,,,,,
1006,05/22/21 08:46:30 PM,43849.4,29.28,53346.0,35.2088,,,,,
1007,05/22/21 08:47:00 PM,43821.3,29.29,53301.8,35.1760,,,,,
1008,05/22/21 08:47:30 PM,43821.3,29.29,53301.8,35.1760,,,,,
1009,05/22/21 08:48:00 PM,43860.7,29.29,53349.8,35.2117,,,,,
1010,05/22/21 08:48:30 PM,43804.5,29.29,53281.4,35.1608,,,,,
1011,05/22/21 08:49:00 PM,43860.7,29.29,53349.8,35.2117,,,,,
1012,05/22/21 08:49:30 PM,43883.2,29.29,53377.3,35.2320,,,,,
1013,05/22/21 08:50:00 PM,43826.9,29.29,53308.7,35.1811,,,,,
1014,05/22/21 08:50:30 PM,43826.9,29.29,53308.7,35.1811,,,,,
1015,05/22/21 08:51:00 PM,43849.4,29.29,53336.1,35.2014,,,,,
1016,05/22/21 08:51:30 PM,43782.0,29.29,53253.9,35.1404,,,,,
1017,05/22/21 08:52:00 PM,43832.5,29.29,53315.5,35.1861,,,,,
1018,05/22/21 08:52:30 PM,43776.4,29.28,53257.1,35.1427,,,,,
1019,05/22/21 08:53:00 PM,43793.2,29.28,53277.5,35.1579,,,,,
1020,05/22/21 08:53:30 PM,43793.2,29.28,53277.5,35.1579,,,,,
1021,05/22/21 08:54:00 PM,43782.0,29.28,53263.9,35.1478,,,,,
1022,05/22/21 08:54:30 PM,43770.8,29.28,53250.2,35.1377,,,,,
1023,05/22/21 08:55:00 PM,43770.8,29.29,53240.3,35.1303,,,,,
1024,05/22/21 08:55:30 PM,43737.1,29.28,53209.2,35.1072,,,,,
1025,05/22/21 08:56:00 PM,43782.0,29.28,53263.9,35.1478,,,,,
1026,05/22/21 08:56:30 PM,43703.5,29.28,53168.2,35.0768,,,,,
1027,05/22/21 08:57:00 PM,43703.5,29.29,53158.3,35.0694,,,,,
1028,05/22/21 08:57:30 PM,43754.0,29.28,53229.7,35.1225,,,,,
1029,05/22/21 08:58:00 PM,43720.3,29.28,53188.7,35.0920,,,,,
1030,05/22/21 08:58:30 PM,43664.4,29.28,53120.5,35.0414,,,,,
1031,05/22/21 08:59:00 PM,43720.3,29.28,53188.7,35.0920,,,,,
1032,05/22/21 08:59:30 PM,43709.1,29.28,53175.0,35.0818,,,,,
1033,05/22/21 09:00:00 PM,43681.2,29.28,53141.0,35.0566,,,,,
1034,05/22/21 09:00:30 PM,43742.7,29.28,53216.0,35.1122,,,,,
1035,05/22/21 09:01:00 PM,43697.9,29.28,53161.4,35.0717,,,,,
1036,05/22/21 09:01:30 PM,43653.2,29.28,53106.9,35.0313,,,,,
1037,05/22/21 09:02:00 PM,43658.8,29.29,53103.8,35.0290,,,,,
1038,05/22/21 09:02:30 PM,43608.5,29.28,53052.4,34.9908,,,,,
1039,05/22/21 09:03:00 PM,43591.8,29.28,53032.1,34.9757,,,,,
1040,05/22/21 09:03:30 PM,43619.7,29.29,53056.2,34.9936,,,,,
1041,05/22/21 09:04:00 PM,43625.3,29.28,53072.9,35.0060,,,,,
1042,05/22/21 09:04:30 PM,43591.8,29.28,53032.1,34.9757,,,,,
1043,05/22/21 09:05:00 PM,43558.4,29.28,52991.3,34.9455,,,,,
1044,05/22/21 09:05:30 PM,43630.9,29.28,53079.7,35.0111,,,,,
1045,05/22/21 09:06:00 PM,43586.2,29.28,53025.2,34.9707,,,,,
1046,05/22/21 09:06:30 PM,43653.2,29.28,53106.9,35.0313,,,,,
1047,05/22/21 09:07:00 PM,43558.4,29.28,52991.3,34.9455,,,,,
1048,05/22/21 09:07:30 PM,43575.1,29.28,53011.7,34.9606,,,,,
1049,05/22/21 09:08:00 PM,43603.0,29.28,53045.7,34.9859,,,,,
1050,05/22/21 09:08:30 PM,43541.7,29.28,52971.0,34.9304,,,,,
1051,05/22/21 09:09:00 PM,43541.7,29.27,52980.9,34.9378,,,,,
1052,05/22/21 09:09:30 PM,43586.2,29.28,53025.2,34.9707,,,,,
1053,05/22/21 09:10:00 PM,43603.0,29.28,53045.7,34.9859,,,,,
1054,05/22/21 09:10:30 PM,43619.7,29.29,53056.2,34.9936,,,,,
1055,05/22/21 09:11:00 PM,43541.7,29.28,52971.0,34.9304,,,,,
1056,05/22/21 09:11:30 PM,43563.9,29.28,52998.1,34.9505,,,,,
1057,05/22/21 09:12:00 PM,43491.6,29.28,52909.9,34.8851,,,,,
1058,05/22/21 09:12:30 PM,43563.9,29.28,52998.1,34.9505,,,,,
1059,05/22/21 09:13:00 PM,43552.8,29.28,52984.5,34.9405,,,,,
1060,05/22/21 09:13:30 PM,43497.1,29.28,52916.6,34.8901,,,,,
1061,05/22/21 09:14:00 PM,43452.7,29.28,52862.5,34.8500,,,,,
1062,05/22/21 09:14:30 PM,43436.1,29.28,52842.3,34.8350,,,,,
1063,05/22/21 09:15:00 PM,43508.3,29.28,52930.3,34.9002,,,,,
1064,05/22/21 09:15:30 PM,43513.8,29.28,52937.0,34.9052,,,,,
1065,05/22/21 09:16:00 PM,43486.0,29.28,52903.1,34.8801,,,,,
1066,05/22/21 09:16:30 PM,43413.9,29.28,52815.2,34.8149,,,,,
1067,05/22/21 09:17:00 PM,43519.4,29.28,52943.8,34.9103,,,,,
1068,05/22/21 09:17:30 PM,43519.4,29.28,52943.8,34.9103,,,,,
1069,05/22/21 09:18:00 PM,43525.0,29.28,52950.6,34.9153,,,,,
1070,05/22/21 09:18:30 PM,43441.6,29.28,52849.0,34.8399,,,,,
1071,05/22/21 09:19:00 PM,43430.5,29.28,52835.5,34.8299,,,,,
1072,05/22/21 09:19:30 PM,43364.0,29.28,52754.4,34.7698,,,,,
1073,05/22/21 09:20:00 PM,43408.3,29.28,52808.4,34.8098,,,,,
1074,05/22/21 09:20:30 PM,43497.1,29.28,52916.6,34.8901,,,,,
1075,05/22/21 09:21:00 PM,43463.8,29.28,52876.1,34.8600,,,,,
1076,05/22/21 09:21:30 PM,43402.8,29.27,52811.6,34.8122,,,,,
1077,05/22/21 09:22:00 PM,43452.7,29.27,52872.4,34.8573,,,,,
1078,05/22/21 09:22:30 PM,43430.5,29.27,52845.3,34.8372,,,,,
1079,05/22/21 09:23:00 PM,43425.0,29.27,52838.6,34.8322,,,,,
1080,05/22/21 09:23:30 PM,43375.1,29.27,52777.8,34.7871,,,,,
1081,05/22/21 09:24:00 PM,43402.8,29.27,52811.6,34.8122,,,,,
1082,05/22/21 09:24:30 PM,43425.0,29.27,52838.6,34.8322,,,,,
1083,05/22/21 09:25:00 PM,43375.1,29.27,52777.8,34.7871,,,,,
1084,05/22/21 09:25:30 PM,43386.2,29.27,52791.3,34.7972,,,,,
1085,05/22/21 09:26:00 PM,43297.7,29.27,52683.4,34.7172,,,,,
1086,05/22/21 09:26:30 PM,43336.4,29.26,52740.5,34.7595,,,,,
1087,05/22/21 09:27:00 PM,43347.4,29.27,52744.0,34.7621,,,,,
1088,05/22/21 09:27:30 PM,43436.1,29.26,52862.0,34.8496,,,,,
1089,05/22/21 09:28:00 PM,43380.6,29.27,52784.5,34.7921,,,,,
1090,05/22/21 09:28:30 PM,43303.2,29.27,52690.1,34.7222,,,,,
1091,05/22/21 09:29:00 PM,43286.6,29.26,52679.7,34.7145,,,,,
1092,05/22/21 09:29:30 PM,43397.3,29.26,52814.7,34.8145,,,,,
1093,05/22/21 09:30:00 PM,43275.6,29.26,52666.3,34.7045,,,,,
1094,05/22/21 09:30:30 PM,43297.7,29.26,52693.3,34.7245,,,,,
1095,05/22/21 09:31:00 PM,43248.0,29.26,52632.7,34.6796,,,,,
1096,05/22/21 09:31:30 PM,43314.3,29.25,52723.4,34.7468,,,,,
1097,05/22/21 09:32:00 PM,43270.1,29.25,52669.5,34.7068,,,,,
1098,05/22/21 09:32:30 PM,43270.1,29.25,52669.5,34.7068,,,,,
1099,05/22/21 09:33:00 PM,43292.2,29.25,52696.4,34.7268,,,,,
1100,05/22/21 09:33:30 PM,43253.5,29.25,52649.2,34.6918,,,,,
1101,05/22/21 09:34:00 PM,43286.6,29.25,52689.6,34.7218,,,,,
1102,05/22/21 09:34:30 PM,43275.6,29.25,52676.2,34.7118,,,,,
1103,05/22/21 09:35:00 PM,43248.0,29.25,52642.5,34.6869,,,,,
1104,05/22/21 09:35:30 PM,43297.7,29.25,52703.1,34.7318,,,,,
1105,05/22/21 09:36:00 PM,43182.0,29.25,52562.0,34.6272,,,,,
1106,05/22/21 09:36:30 PM,43198.5,29.25,52582.1,34.6421,,,,,
1107,05/22/21 09:37:00 PM,43231.5,29.25,52622.4,34.6720,,,,,
1108,05/22/21 09:37:30 PM,43237.0,29.25,52629.1,34.6769,,,,,
1109,05/22/21 09:38:00 PM,43215.0,29.25,52602.3,34.6571,,,,,
1110,05/22/21 09:38:30 PM,43226.0,29.24,52625.5,34.6743,,,,,
1111,05/22/21 09:39:00 PM,43237.0,29.24,52638.9,34.6842,,,,,
1112,05/22/21 09:39:30 PM,43204.0,29.24,52598.7,34.6544,,,,,
1113,05/22/21 09:40:00 PM,43182.0,29.24,52571.8,34.6345,,,,,
1114,05/22/21 09:40:30 PM,43182.0,29.24,52571.8,34.6345,,,,,
1115,05/22/21 09:41:00 PM,43209.5,29.24,52605.4,34.6594,,,,,
1116,05/22/21 09:41:30 PM,43198.5,29.24,52592.0,34.6494,,,,,
1117,05/22/21 09:42:00 PM,43149.0,29.24,52531.6,34.6047,,,,,
1118,05/22/21 09:42:30 PM,43149.0,29.24,52531.6,34.6047,,,,,
1119,05/22/21 09:43:00 PM,43165.5,29.24,52551.7,34.6196,,,,,
1120,05/22/21 09:43:30 PM,43176.5,29.24,52565.1,34.6295,,,,,
1121,05/22/21 09:44:00 PM,43176.5,29.23,52575.0,34.6368,,,,,
1122,05/22/21 09:44:30 PM,43171.0,29.24,52558.4,34.6246,,,,,
1123,05/22/21 09:45:00 PM,43171.0,29.24,52558.4,34.6246,,,,,
1124,05/22/21 09:45:30 PM,43055.7,29.23,52427.6,34.5277,,,,,
1125,05/22/21 09:46:00 PM,43099.6,29.23,52481.1,34.5673,,,,,
1126,05/22/21 09:46:30 PM,43121.5,29.23,52507.9,34.5871,,,,,
1127,05/22/21 09:47:00 PM,43061.2,29.24,52424.5,34.5254,,,,,
1128,05/22/21 09:47:30 PM,43022.9,29.23,52387.6,34.4980,,,,,
1129,05/22/21 09:48:00 PM,43055.7,29.23,52427.6,34.5277,,,,,
1130,05/22/21 09:48:30 PM,42946.4,29.21,52313.8,34.4434,,,,,
1131,05/22/21 09:49:00 PM,43044.8,29.21,52433.9,34.5323,,,,,
1132,05/22/21 09:49:30 PM,43121.5,29.21,52527.5,34.6016,,,,,
1133,05/22/21 09:50:00 PM,43121.5,29.21,52527.5,34.6016,,,,,
1134,05/22/21 09:50:30 PM,43022.9,29.21,52407.2,34.5125,,,,,
1135,05/22/21 09:51:00 PM,43050.2,29.21,52440.5,34.5372,,,,,
1136,05/22/21 09:51:30 PM,43072.1,29.21,52467.2,34.5570,,,,,
1137,05/22/21 09:52:00 PM,43033.8,29.21,52420.5,34.5224,,,,,
1138,05/22/21 09:52:30 PM,43066.7,29.21,52460.6,34.5521,,,,,
1139,05/22/21 09:53:00 PM,43050.2,29.21,52440.5,34.5372,,,,,
