"Plot Title: CT_739_CTD_Casting__052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)","Coupler Detached (LGR S/N: 20494739)","Coupler Attached (LGR S/N: 20494739)","Host Connected (LGR S/N: 20494739)","Stopped (LGR S/N: 20494739)","End Of File (LGR S/N: 20494739)"
1753,05/23/21 03:03:30 AM,37934.5,28.34,81088.3,56.7925,,,,,
1754,05/23/21 03:04:00 AM,37914.0,28.33,81059.8,56.7693,,,,,
1755,05/23/21 03:04:30 AM,37959.1,28.30,81202.5,56.8854,,,,,
1756,05/23/21 03:05:00 AM,37963.2,28.30,81211.3,56.8926,,,,,
1757,05/23/21 03:05:30 AM,37934.5,28.29,81165.2,56.8551,,,,,
1758,05/23/21 03:06:00 AM,37955.0,28.29,81209.1,56.8908,,,,,
1759,05/23/21 03:06:30 AM,37955.0,28.29,81209.1,56.8908,,,,,
1760,05/23/21 03:07:00 AM,37959.1,28.29,81217.9,56.8980,,,,,
1761,05/23/21 03:07:30 AM,37909.9,28.29,81112.5,56.8122,,,,,
1762,05/23/21 03:08:00 AM,37971.4,28.29,81244.2,56.9194,,,,,
1763,05/23/21 03:08:30 AM,37889.4,28.29,81068.6,56.7764,,,,,
1764,05/23/21 03:09:00 AM,37930.4,28.28,81171.8,56.8605,,,,,
1765,05/23/21 03:09:30 AM,37926.3,28.26,81193.8,56.8784,,,,,
1766,05/23/21 03:10:00 AM,37909.9,28.26,81158.6,56.8498,,,,,
1767,05/23/21 03:10:30 AM,37897.6,28.27,81116.9,56.8158,,,,,
1768,05/23/21 03:11:00 AM,37950.9,28.27,81231.1,56.9088,,,,,
1769,05/23/21 03:11:30 AM,37926.3,28.27,81178.4,56.8658,,,,,
1770,05/23/21 03:12:00 AM,37930.4,28.27,81187.2,56.8730,,,,,
1771,05/23/21 03:12:30 AM,37950.9,28.27,81231.1,56.9088,,,,,
1772,05/23/21 03:13:00 AM,37938.6,28.27,81204.8,56.8873,,,,,
1773,05/23/21 03:13:30 AM,37959.1,28.28,81233.3,56.9105,,,,,
1774,05/23/21 03:14:00 AM,37926.3,28.27,81178.4,56.8658,,,,,
1775,05/23/21 03:14:30 AM,37955.0,28.28,81224.5,56.9034,,,,,
1776,05/23/21 03:15:00 AM,37914.0,28.30,81105.9,56.8068,,,,,
1777,05/23/21 03:15:30 AM,37959.1,28.29,81217.9,56.8980,,,,,
1778,05/23/21 03:16:00 AM,37963.2,28.30,81211.3,56.8926,,,,,
1779,05/23/21 03:16:30 AM,37955.0,28.30,81193.7,56.8783,,,,,
1780,05/23/21 03:17:00 AM,37967.3,28.30,81220.1,56.8997,,,,,
1781,05/23/21 03:17:30 AM,37955.0,28.30,81193.7,56.8783,,,,,
1782,05/23/21 03:18:00 AM,37918.1,28.30,81114.7,56.8140,,,,,
1783,05/23/21 03:18:30 AM,37983.7,28.30,81255.2,56.9283,,,,,
1784,05/23/21 03:19:00 AM,37926.3,28.30,81132.2,56.8283,,,,,
1785,05/23/21 03:19:30 AM,37934.5,28.32,81119.0,56.8175,,,,,
1786,05/23/21 03:20:00 AM,37955.0,28.30,81193.7,56.8783,,,,,
1787,05/23/21 03:20:30 AM,37938.6,28.30,81158.6,56.8497,,,,,
1788,05/23/21 03:21:00 AM,37950.9,28.32,81154.1,56.8461,,,,,
1789,05/23/21 03:21:30 AM,37979.6,28.30,81246.4,56.9212,,,,,
1790,05/23/21 03:22:00 AM,38004.3,28.30,81299.3,56.9643,,,,,
1791,05/23/21 03:22:30 AM,37926.3,28.30,81132.2,56.8283,,,,,
1792,05/23/21 03:23:00 AM,37926.3,28.30,81132.2,56.8283,,,,,
1793,05/23/21 03:23:30 AM,37909.9,28.29,81112.5,56.8122,,,,,
1794,05/23/21 03:24:00 AM,37934.5,28.29,81165.2,56.8551,,,,,
1795,05/23/21 03:24:30 AM,37905.8,28.32,81057.6,56.7675,,,,,
1796,05/23/21 03:25:00 AM,37946.8,28.30,81176.1,56.8640,,,,,
1797,05/23/21 03:25:30 AM,37979.6,28.34,81184.8,56.8711,,,,,
1798,05/23/21 03:26:00 AM,37959.1,28.32,81171.7,56.8604,,,,,
1799,05/23/21 03:26:30 AM,37967.3,28.32,81189.3,56.8747,,,,,
1800,05/23/21 03:27:00 AM,37946.8,28.34,81114.6,56.8139,,,,,
1801,05/23/21 03:27:30 AM,37996.0,28.34,81219.9,56.8996,,,,,
1802,05/23/21 03:28:00 AM,37950.9,28.33,81138.8,56.8336,,,,,
1803,05/23/21 03:28:30 AM,37955.0,28.33,81147.5,56.8407,,,,,
1804,05/23/21 03:29:00 AM,37983.7,28.33,81209.0,56.8907,,,,,
1805,05/23/21 03:29:30 AM,37975.5,28.32,81206.8,56.8890,,,,,
1806,05/23/21 03:30:00 AM,37971.4,28.30,81228.8,56.9069,,,,,
1807,05/23/21 03:30:30 AM,37950.9,28.30,81184.9,56.8711,,,,,
1808,05/23/21 03:31:00 AM,37950.9,28.33,81138.8,56.8336,,,,,
1809,05/23/21 03:31:30 AM,37967.3,28.33,81173.9,56.8621,,,,,
1810,05/23/21 03:32:00 AM,37955.0,28.33,81147.5,56.8407,,,,,
1811,05/23/21 03:32:30 AM,37967.3,28.32,81189.3,56.8747,,,,,
1812,05/23/21 03:33:00 AM,37909.9,28.30,81097.1,56.7997,,,,,
1813,05/23/21 03:33:30 AM,37967.3,28.30,81220.1,56.8997,,,,,
1814,05/23/21 03:34:00 AM,37955.0,28.29,81209.1,56.8908,,,,,
1815,05/23/21 03:34:30 AM,38000.2,28.29,81305.9,56.9697,,,,,
1816,05/23/21 03:35:00 AM,37979.6,28.30,81246.4,56.9212,,,,,
1817,05/23/21 03:35:30 AM,37955.0,28.30,81193.7,56.8783,,,,,
1818,05/23/21 03:36:00 AM,37967.3,28.30,81220.1,56.8997,,,,,
1819,05/23/21 03:36:30 AM,37967.3,28.32,81189.3,56.8747,,,,,
1820,05/23/21 03:37:00 AM,37934.5,28.34,81088.3,56.7925,,,,,
1821,05/23/21 03:37:30 AM,37996.0,28.34,81219.9,56.8996,,,,,
1822,05/23/21 03:38:00 AM,37975.5,28.33,81191.4,56.8764,,,,,
1823,05/23/21 03:38:30 AM,37971.4,28.32,81198.0,56.8818,,,,,
1824,05/23/21 03:39:00 AM,37979.6,28.32,81215.6,56.8961,,,,,
1825,05/23/21 03:39:30 AM,37979.6,28.32,81215.6,56.8961,,,,,
1826,05/23/21 03:40:00 AM,37983.7,28.33,81209.0,56.8907,,,,,
1827,05/23/21 03:40:30 AM,37955.0,28.32,81162.9,56.8532,,,,,
1828,05/23/21 03:41:00 AM,38000.2,28.33,81244.3,56.9195,,,,,
1829,05/23/21 03:41:30 AM,37959.1,28.33,81156.3,56.8479,,,,,
1830,05/23/21 03:42:00 AM,37946.8,28.33,81130.0,56.8264,,,,,
1831,05/23/21 03:42:30 AM,37909.9,28.33,81051.0,56.7621,,,,,
1832,05/23/21 03:43:00 AM,37918.1,28.33,81068.5,56.7764,,,,,
1833,05/23/21 03:43:30 AM,37930.4,28.33,81094.9,56.7979,,,,,
1834,05/23/21 03:44:00 AM,37950.9,28.32,81154.1,56.8461,,,,,
1835,05/23/21 03:44:30 AM,37950.9,28.30,81184.9,56.8711,,,,,
1836,05/23/21 03:45:00 AM,37930.4,28.30,81141.0,56.8354,,,,,
1837,05/23/21 03:45:30 AM,37991.9,28.32,81241.9,56.9176,,,,,
1838,05/23/21 03:46:00 AM,37914.0,28.33,81059.8,56.7693,,,,,
1839,05/23/21 03:46:30 AM,37950.9,28.30,81184.9,56.8711,,,,,
1840,05/23/21 03:47:00 AM,37959.1,28.32,81171.7,56.8604,,,,,
1841,05/23/21 03:47:30 AM,37946.8,28.32,81145.4,56.8389,,,,,
1842,05/23/21 03:48:00 AM,37967.3,28.33,81173.9,56.8621,,,,,
1843,05/23/21 03:48:30 AM,37971.4,28.32,81198.0,56.8818,,,,,
1844,05/23/21 03:49:00 AM,38000.2,28.33,81244.3,56.9195,,,,,
1845,05/23/21 03:49:30 AM,37938.6,28.32,81127.8,56.8247,,,,,
1846,05/23/21 03:50:00 AM,37950.9,28.34,81123.4,56.8211,,,,,
1847,05/23/21 03:50:30 AM,37934.5,28.33,81103.6,56.8050,,,,,
1848,05/23/21 03:51:00 AM,37930.4,28.32,81110.2,56.8104,,,,,
1849,05/23/21 03:51:30 AM,37946.8,28.33,81130.0,56.8264,,,,,
1850,05/23/21 03:52:00 AM,37991.9,28.33,81226.5,56.9050,,,,,
1851,05/23/21 03:52:30 AM,37967.3,28.33,81173.9,56.8621,,,,,
1852,05/23/21 03:53:00 AM,37959.1,28.32,81171.7,56.8604,,,,,
1853,05/23/21 03:53:30 AM,37971.4,28.32,81198.0,56.8818,,,,,
1854,05/23/21 03:54:00 AM,37971.4,28.32,81198.0,56.8818,,,,,
1855,05/23/21 03:54:30 AM,37914.0,28.33,81059.8,56.7693,,,,,
1856,05/23/21 03:55:00 AM,37971.4,28.32,81198.0,56.8818,,,,,
1857,05/23/21 03:55:30 AM,37979.6,28.29,81261.8,56.9337,,,,,
1858,05/23/21 03:56:00 AM,37955.0,28.29,81209.1,56.8908,,,,,
1859,05/23/21 03:56:30 AM,37914.0,28.29,81121.3,56.8193,,,,,
1860,05/23/21 03:57:00 AM,37959.1,28.30,81202.5,56.8854,,,,,
1861,05/23/21 03:57:30 AM,37987.8,28.29,81279.4,56.9480,,,,,
1862,05/23/21 03:58:00 AM,37946.8,28.29,81191.5,56.8765,,,,,
1863,05/23/21 03:58:30 AM,37950.9,28.29,81200.3,56.8837,,,,,
1864,05/23/21 03:59:00 AM,37950.9,28.29,81200.3,56.8837,,,,,
1865,05/23/21 03:59:30 AM,37996.0,28.29,81296.9,56.9623,,,,,
1866,05/23/21 04:00:00 AM,37893.5,28.28,81092.7,56.7961,,,,,
1867,05/23/21 04:00:30 AM,37926.3,28.26,81193.8,56.8784,,,,,
1868,05/23/21 04:01:00 AM,37918.1,28.26,81176.2,56.8641,,,,,
1869,05/23/21 04:01:30 AM,37918.1,28.27,81160.8,56.8515,,,,,
1870,05/23/21 04:02:00 AM,37996.0,28.27,81327.8,56.9875,,,,,
1871,05/23/21 04:02:30 AM,37934.5,28.27,81196.0,56.8801,,,,,
1872,05/23/21 04:03:00 AM,37905.8,28.28,81119.1,56.8176,,,,,
1873,05/23/21 04:03:30 AM,37946.8,28.27,81222.3,56.9016,,,,,
1874,05/23/21 04:04:00 AM,37942.7,28.27,81213.6,56.8944,,,,,
1875,05/23/21 04:04:30 AM,37901.7,28.27,81125.7,56.8229,,,,,
1876,05/23/21 04:05:00 AM,37983.7,28.27,81301.4,56.9660,,,,,
1877,05/23/21 04:05:30 AM,37959.1,28.26,81264.1,56.9356,,,,,
1878,05/23/21 04:06:00 AM,37979.6,28.27,81292.6,56.9588,,,,,
1879,05/23/21 04:06:30 AM,37918.1,28.27,81160.8,56.8515,,,,,
1880,05/23/21 04:07:00 AM,37938.6,28.26,81220.2,56.8998,,,,,
1881,05/23/21 04:07:30 AM,37938.6,28.27,81204.8,56.8873,,,,,
1882,05/23/21 04:08:00 AM,37930.4,28.27,81187.2,56.8730,,,,,
1883,05/23/21 04:08:30 AM,37934.5,28.26,81211.4,56.8927,,,,,
1884,05/23/21 04:09:00 AM,37918.1,28.25,81191.6,56.8766,,,,,
1885,05/23/21 04:09:30 AM,37971.4,28.25,81305.9,56.9696,,,,,
1886,05/23/21 04:10:00 AM,37914.0,28.27,81152.0,56.8444,,,,,
1887,05/23/21 04:10:30 AM,37959.1,28.27,81248.7,56.9231,,,,,
1888,05/23/21 04:11:00 AM,37914.0,28.27,81152.0,56.8444,,,,,
1889,05/23/21 04:11:30 AM,37959.1,28.28,81233.3,56.9105,,,,,
1890,05/23/21 04:12:00 AM,37934.5,28.27,81196.0,56.8801,,,,,
1891,05/23/21 04:12:30 AM,37905.8,28.26,81149.9,56.8426,,,,,
1892,05/23/21 04:13:00 AM,37950.9,28.26,81246.5,56.9213,,,,,
1893,05/23/21 04:13:30 AM,37901.7,28.25,81156.5,56.8480,,,,,
1894,05/23/21 04:14:00 AM,37959.1,28.26,81264.1,56.9356,,,,,
1895,05/23/21 04:14:30 AM,37885.3,28.25,81121.3,56.8194,,,,,
1896,05/23/21 04:15:00 AM,37942.7,28.26,81229.0,56.9070,,,,,
1897,05/23/21 04:15:30 AM,37914.0,28.26,81167.4,56.8569,,,,,
1898,05/23/21 04:16:00 AM,37934.5,28.25,81226.8,56.9052,,,,,
1899,05/23/21 04:16:30 AM,37979.6,28.25,81323.5,56.9840,,,,,
1900,05/23/21 04:17:00 AM,37930.4,28.25,81218.0,56.8981,,,,,
1901,05/23/21 04:17:30 AM,37934.5,28.25,81226.8,56.9052,,,,,
1902,05/23/21 04:18:00 AM,37918.1,28.24,81207.0,56.8891,,,,,
1903,05/23/21 04:18:30 AM,37901.7,28.24,81171.9,56.8605,,,,,
1904,05/23/21 04:19:00 AM,37938.6,28.26,81220.2,56.8998,,,,,
1905,05/23/21 04:19:30 AM,37971.4,28.26,81290.5,56.9571,,,,,
1906,05/23/21 04:20:00 AM,37959.1,28.26,81264.1,56.9356,,,,,
1907,05/23/21 04:20:30 AM,37991.9,28.26,81334.4,56.9929,,,,,
1908,05/23/21 04:21:00 AM,37946.8,28.25,81253.2,56.9267,,,,,
1909,05/23/21 04:21:30 AM,37934.5,28.26,81211.4,56.8927,,,,,
1910,05/23/21 04:22:00 AM,37946.8,28.26,81237.7,56.9141,,,,,
1911,05/23/21 04:22:30 AM,37946.8,28.28,81206.9,56.8891,,,,,
1912,05/23/21 04:23:00 AM,37926.3,28.30,81132.2,56.8283,,,,,
1913,05/23/21 04:23:30 AM,37946.8,28.29,81191.5,56.8765,,,,,
1914,05/23/21 04:24:00 AM,37918.1,28.28,81145.4,56.8390,,,,,
1915,05/23/21 04:24:30 AM,37934.5,28.27,81196.0,56.8801,,,,,
1916,05/23/21 04:25:00 AM,37975.5,28.26,81299.3,56.9642,,,,,
1917,05/23/21 04:25:30 AM,37914.0,28.26,81167.4,56.8569,,,,,
1918,05/23/21 04:26:00 AM,37942.7,28.26,81229.0,56.9070,,,,,
1919,05/23/21 04:26:30 AM,37950.9,28.27,81231.1,56.9088,,,,,
1920,05/23/21 04:27:00 AM,37959.1,28.27,81248.7,56.9231,,,,,
1921,05/23/21 04:27:30 AM,37942.7,28.26,81229.0,56.9070,,,,,
1922,05/23/21 04:28:00 AM,37946.8,28.26,81237.7,56.9141,,,,,
1923,05/23/21 04:28:30 AM,37996.0,28.26,81343.2,57.0000,,,,,
1924,05/23/21 04:29:00 AM,37959.1,28.27,81248.7,56.9231,,,,,
1925,05/23/21 04:29:30 AM,37950.9,28.25,81262.0,56.9339,,,,,
1926,05/23/21 04:30:00 AM,37934.5,28.25,81226.8,56.9052,,,,,
1927,05/23/21 04:30:30 AM,37946.8,28.25,81253.2,56.9267,,,,,
1928,05/23/21 04:31:00 AM,37967.3,28.27,81266.3,56.9374,,,,,
1929,05/23/21 04:31:30 AM,37934.5,28.27,81196.0,56.8801,,,,,
1930,05/23/21 04:32:00 AM,37967.3,28.27,81266.3,56.9374,,,,,
1931,05/23/21 04:32:30 AM,37946.8,28.27,81222.3,56.9016,,,,,
1932,05/23/21 04:33:00 AM,37950.9,28.27,81231.1,56.9088,,,,,
1933,05/23/21 04:33:30 AM,37950.9,28.26,81246.5,56.9213,,,,,
1934,05/23/21 04:34:00 AM,37930.4,28.22,81264.3,56.9357,,,,,
1935,05/23/21 04:34:30 AM,37983.7,28.24,81347.7,57.0037,,,,,
1936,05/23/21 04:35:00 AM,37901.7,28.25,81156.5,56.8480,,,,,
1937,05/23/21 04:35:30 AM,37942.7,28.26,81229.0,56.9070,,,,,
1938,05/23/21 04:36:00 AM,37914.0,28.25,81182.8,56.8694,,,,,
1939,05/23/21 04:36:30 AM,37914.0,28.24,81198.2,56.8820,,,,,
1940,05/23/21 04:37:00 AM,37946.8,28.25,81253.2,56.9267,,,,,
1941,05/23/21 04:37:30 AM,37926.3,28.26,81193.8,56.8784,,,,,
1942,05/23/21 04:38:00 AM,37959.1,28.25,81279.5,56.9482,,,,,
1943,05/23/21 04:38:30 AM,37959.1,28.25,81279.5,56.9482,,,,,
1944,05/23/21 04:39:00 AM,37909.9,28.25,81174.0,56.8623,,,,,
1945,05/23/21 04:39:30 AM,37946.8,28.25,81253.2,56.9267,,,,,
1946,05/23/21 04:40:00 AM,37914.0,28.26,81167.4,56.8569,,,,,
1947,05/23/21 04:40:30 AM,37946.8,28.27,81222.3,56.9016,,,,,
1948,05/23/21 04:41:00 AM,37950.9,28.27,81231.1,56.9088,,,,,
1949,05/23/21 04:41:30 AM,37959.1,28.27,81248.7,56.9231,,,,,
1950,05/23/21 04:42:00 AM,37950.9,28.26,81246.5,56.9213,,,,,
1951,05/23/21 04:42:30 AM,37971.4,28.26,81290.5,56.9571,,,,,
1952,05/23/21 04:43:00 AM,37926.3,28.27,81178.4,56.8658,,,,,
1953,05/23/21 04:43:30 AM,37967.3,28.28,81250.9,56.9248,,,,,
1954,05/23/21 04:44:00 AM,37914.0,28.28,81136.6,56.8319,,,,,
1955,05/23/21 04:44:30 AM,37955.0,28.30,81193.7,56.8783,,,,,
1956,05/23/21 04:45:00 AM,37950.9,28.29,81200.3,56.8837,,,,,
1957,05/23/21 04:45:30 AM,37926.3,28.27,81178.4,56.8658,,,,,
1958,05/23/21 04:46:00 AM,37955.0,28.27,81239.9,56.9159,,,,,
1959,05/23/21 04:46:30 AM,37934.5,28.27,81196.0,56.8801,,,,,
1960,05/23/21 04:47:00 AM,37946.8,28.27,81222.3,56.9016,,,,,
1961,05/23/21 04:47:30 AM,37967.3,28.27,81266.3,56.9374,,,,,
1962,05/23/21 04:48:00 AM,37946.8,28.26,81237.7,56.9141,,,,,
1963,05/23/21 04:48:30 AM,37909.9,28.27,81143.3,56.8372,,,,,
1964,05/23/21 04:49:00 AM,37918.1,28.27,81160.8,56.8515,,,,,
1965,05/23/21 04:49:30 AM,37901.7,28.27,81125.7,56.8229,,,,,
1966,05/23/21 04:50:00 AM,37955.0,28.27,81239.9,56.9159,,,,,
1967,05/23/21 04:50:30 AM,37950.9,28.27,81231.1,56.9088,,,,,
1968,05/23/21 04:51:00 AM,37955.0,28.28,81224.5,56.9034,,,,,
1969,05/23/21 04:51:30 AM,37914.0,28.27,81152.0,56.8444,,,,,
1970,05/23/21 04:52:00 AM,37889.4,28.27,81099.3,56.8015,,,,,
1971,05/23/21 04:52:30 AM,37909.9,28.27,81143.3,56.8372,,,,,
1972,05/23/21 04:53:00 AM,37942.7,28.27,81213.6,56.8944,,,,,
1973,05/23/21 04:53:30 AM,37930.4,28.26,81202.6,56.8855,,,,,
1974,05/23/21 04:54:00 AM,37914.0,28.26,81167.4,56.8569,,,,,
1975,05/23/21 04:54:30 AM,37914.0,28.24,81198.2,56.8820,,,,,
1976,05/23/21 04:55:00 AM,37905.8,28.24,81180.7,56.8677,,,,,
1977,05/23/21 04:55:30 AM,37881.2,28.24,81127.9,56.8247,,,,,
1978,05/23/21 04:56:00 AM,37930.4,28.26,81202.6,56.8855,,,,,
1979,05/23/21 04:56:30 AM,37946.8,28.25,81253.2,56.9267,,,,,
1980,05/23/21 04:57:00 AM,37950.9,28.24,81277.4,56.9464,,,,,
1981,05/23/21 04:57:30 AM,37926.3,28.24,81224.6,56.9035,,,,,
1982,05/23/21 04:58:00 AM,37942.7,28.26,81229.0,56.9070,,,,,
1983,05/23/21 04:58:30 AM,37955.0,28.26,81255.3,56.9285,,,,,
1984,05/23/21 04:59:00 AM,37914.0,28.25,81182.8,56.8694,,,,,
1985,05/23/21 04:59:30 AM,37909.9,28.25,81174.0,56.8623,,,,,
1986,05/23/21 05:00:00 AM,37909.9,28.24,81189.5,56.8748,,,,,
1987,05/23/21 05:00:30 AM,37909.9,28.22,81220.3,56.8999,,,,,
1988,05/23/21 05:01:00 AM,37930.4,28.25,81218.0,56.8981,,,,,
1989,05/23/21 05:01:30 AM,37889.4,28.24,81145.5,56.8391,,,,,
1990,05/23/21 05:02:00 AM,37914.0,28.22,81229.1,56.9071,,,,,
1991,05/23/21 05:02:30 AM,37889.4,28.24,81145.5,56.8391,,,,,
1992,05/23/21 05:03:00 AM,37889.4,28.24,81145.5,56.8391,,,,,
1993,05/23/21 05:03:30 AM,37918.1,28.24,81207.0,56.8891,,,,,
1994,05/23/21 05:04:00 AM,37914.0,28.24,81198.2,56.8820,,,,,
1995,05/23/21 05:04:30 AM,37942.7,28.25,81244.4,56.9195,,,,,
1996,05/23/21 05:05:00 AM,37922.2,28.25,81200.4,56.8838,,,,,
1997,05/23/21 05:05:30 AM,37889.4,28.24,81145.5,56.8391,,,,,
1998,05/23/21 05:06:00 AM,37942.7,28.26,81229.0,56.9070,,,,,
1999,05/23/21 05:06:30 AM,37942.7,28.27,81213.6,56.8944,,,,,
2000,05/23/21 05:07:00 AM,37889.4,28.27,81099.3,56.8015,,,,,
2001,05/23/21 05:07:30 AM,37905.8,28.26,81149.9,56.8426,,,,,
2002,05/23/21 05:08:00 AM,37901.7,28.26,81141.1,56.8355,,,,,
2003,05/23/21 05:08:30 AM,37909.9,28.26,81158.6,56.8498,,,,,
2004,05/23/21 05:09:00 AM,37942.7,28.25,81244.4,56.9195,,,,,
2005,05/23/21 05:09:30 AM,37893.5,28.24,81154.3,56.8462,,,,,
2006,05/23/21 05:10:00 AM,37901.7,28.22,81202.7,56.8856,,,,,
2007,05/23/21 05:10:30 AM,37926.3,28.22,81255.5,56.9286,,,,,
2008,05/23/21 05:11:00 AM,37930.4,28.24,81233.4,56.9106,,,,,
2009,05/23/21 05:11:30 AM,37893.5,28.24,81154.3,56.8462,,,,,
2010,05/23/21 05:12:00 AM,37946.8,28.24,81268.6,56.9393,,,,,
2011,05/23/21 05:12:30 AM,37926.3,28.24,81224.6,56.9035,,,,,
2012,05/23/21 05:13:00 AM,37914.0,28.25,81182.8,56.8694,,,,,
2013,05/23/21 05:13:30 AM,37930.4,28.25,81218.0,56.8981,,,,,
2014,05/23/21 05:14:00 AM,37909.9,28.24,81189.5,56.8748,,,,,
2015,05/23/21 05:14:30 AM,37955.0,28.22,81317.0,56.9787,,,,,
2016,05/23/21 05:15:00 AM,37955.0,28.24,81286.2,56.9536,,,,,
2017,05/23/21 05:15:30 AM,37918.1,28.22,81237.9,56.9142,,,,,
2018,05/23/21 05:16:00 AM,37946.8,28.21,81314.9,56.9769,,,,,
2019,05/23/21 05:16:30 AM,37959.1,28.21,81341.3,56.9984,,,,,
2020,05/23/21 05:17:00 AM,37926.3,28.21,81270.9,56.9411,,,,,
2021,05/23/21 05:17:30 AM,37930.4,28.22,81264.3,56.9357,,,,,
2022,05/23/21 05:18:00 AM,37934.5,28.21,81288.5,56.9555,,,,,
2023,05/23/21 05:18:30 AM,37885.3,28.21,81182.9,56.8695,,,,,
2024,05/23/21 05:19:00 AM,37942.7,28.22,81290.6,56.9572,,,,,
2025,05/23/21 05:19:30 AM,37901.7,28.21,81218.1,56.8982,,,,,
2026,05/23/21 05:20:00 AM,37905.8,28.22,81211.5,56.8928,,,,,
2027,05/23/21 05:20:30 AM,37930.4,28.21,81279.7,56.9483,,,,,
2028,05/23/21 05:21:00 AM,37909.9,28.21,81235.7,56.9125,,,,,
2029,05/23/21 05:21:30 AM,37955.0,28.20,81347.9,57.0038,,,,,
2030,05/23/21 05:22:00 AM,37918.1,28.20,81268.7,56.9394,,,,,
2031,05/23/21 05:22:30 AM,37922.2,28.20,81277.5,56.9465,,,,,
2032,05/23/21 05:23:00 AM,37930.4,28.20,81295.1,56.9609,,,,,
2033,05/23/21 05:23:30 AM,37934.5,28.21,81288.5,56.9555,,,,,
2034,05/23/21 05:24:00 AM,37946.8,28.21,81314.9,56.9769,,,,,
2035,05/23/21 05:24:30 AM,37930.4,28.21,81279.7,56.9483,,,,,
2036,05/23/21 05:25:00 AM,37893.5,28.22,81185.1,56.8713,,,,,
2037,05/23/21 05:25:30 AM,37922.2,28.21,81262.1,56.9340,,,,,
2038,05/23/21 05:26:00 AM,37971.4,28.22,81352.2,57.0073,,,,,
2039,05/23/21 05:26:30 AM,37909.9,28.21,81235.7,56.9125,,,,,
2040,05/23/21 05:27:00 AM,37971.4,28.22,81352.2,57.0073,,,,,
2041,05/23/21 05:27:30 AM,37930.4,28.24,81233.4,56.9106,,,,,
2042,05/23/21 05:28:00 AM,37909.9,28.24,81189.5,56.8748,,,,,
2043,05/23/21 05:28:30 AM,37942.7,28.24,81259.8,56.9321,,,,,
2044,05/23/21 05:29:00 AM,37975.5,28.22,81361.0,57.0145,,,,,
2045,05/23/21 05:29:30 AM,37934.5,28.22,81273.1,56.9429,,,,,
2046,05/23/21 05:30:00 AM,37955.0,28.24,81286.2,56.9536,,,,,
2047,05/23/21 05:30:30 AM,37946.8,28.24,81268.6,56.9393,,,,,
2048,05/23/21 05:31:00 AM,37975.5,28.24,81330.1,56.9894,,,,,
2049,05/23/21 05:31:30 AM,37926.3,28.24,81224.6,56.9035,,,,,
2050,05/23/21 05:32:00 AM,37926.3,28.24,81224.6,56.9035,,,,,
2051,05/23/21 05:32:30 AM,37893.5,28.24,81154.3,56.8462,,,,,
2052,05/23/21 05:33:00 AM,37926.3,28.24,81224.6,56.9035,,,,,
2053,05/23/21 05:33:30 AM,37930.4,28.24,81233.4,56.9106,,,,,
2054,05/23/21 05:34:00 AM,37926.3,28.24,81224.6,56.9035,,,,,
2055,05/23/21 05:34:30 AM,37942.7,28.24,81259.8,56.9321,,,,,
2056,05/23/21 05:35:00 AM,37942.7,28.25,81244.4,56.9195,,,,,
2057,05/23/21 05:35:30 AM,37934.5,28.27,81196.0,56.8801,,,,,
2058,05/23/21 05:36:00 AM,37975.5,28.26,81299.3,56.9642,,,,,
2059,05/23/21 05:36:30 AM,37942.7,28.27,81213.6,56.8944,,,,,
2060,05/23/21 05:37:00 AM,37942.7,28.26,81229.0,56.9070,,,,,
2061,05/23/21 05:37:30 AM,37905.8,28.25,81165.3,56.8551,,,,,
2062,05/23/21 05:38:00 AM,37930.4,28.25,81218.0,56.8981,,,,,
2063,05/23/21 05:38:30 AM,37975.5,28.25,81314.7,56.9768,,,,,
2064,05/23/21 05:39:00 AM,37942.7,28.25,81244.4,56.9195,,,,,
2065,05/23/21 05:39:30 AM,37955.0,28.22,81317.0,56.9787,,,,,
2066,05/23/21 05:40:00 AM,37926.3,28.22,81255.5,56.9286,,,,,
2067,05/23/21 05:40:30 AM,37942.7,28.22,81290.6,56.9572,,,,,
2068,05/23/21 05:41:00 AM,37893.5,28.22,81185.1,56.8713,,,,,
2069,05/23/21 05:41:30 AM,37881.2,28.22,81158.7,56.8498,,,,,
2070,05/23/21 05:42:00 AM,37930.4,28.24,81233.4,56.9106,,,,,
2071,05/23/21 05:42:30 AM,37926.3,28.22,81255.5,56.9286,,,,,
2072,05/23/21 05:43:00 AM,37909.9,28.24,81189.5,56.8748,,,,,
2073,05/23/21 05:43:30 AM,37922.2,28.24,81215.8,56.8963,,,,,
2074,05/23/21 05:44:00 AM,37967.3,28.24,81312.5,56.9750,,,,,
2075,05/23/21 05:44:30 AM,37950.9,28.25,81262.0,56.9339,,,,,
2076,05/23/21 05:45:00 AM,37926.3,28.25,81209.2,56.8909,,,,,
2077,05/23/21 05:45:30 AM,37901.7,28.27,81125.7,56.8229,,,,,
2078,05/23/21 05:46:00 AM,37963.2,28.27,81257.5,56.9302,,,,,
