date,TempInSitu,mV,pH,Serial
2021-01-18T04:06:00Z,27.96,-85.1,7.98,196
2021-01-18T04:07:00Z,27.96,-85.02,7.98,196
2021-01-18T04:08:00Z,27.96,-84.92,7.98,196
2021-01-18T04:09:00Z,27.96,-84.99,7.98,196
2021-01-18T04:10:00Z,27.96,-85.08,7.98,196
2021-01-18T04:11:00Z,27.96,-85.07,7.98,196
2021-01-18T04:12:00Z,27.96,-84.82,7.97,196
2021-01-18T04:13:00Z,27.96,-84.77,7.97,196
2021-01-18T04:14:00Z,27.96,-84.75,7.97,196
2021-01-18T04:15:00Z,27.96,-84.89,7.98,196
2021-01-18T04:16:00Z,27.96,-84.83,7.98,196
2021-01-18T04:17:00Z,27.94,-84.82,7.97,196
2021-01-18T04:18:00Z,27.94,-84.69,7.97,196
2021-01-18T04:19:00Z,27.94,-84.69,7.97,196
2021-01-18T04:20:00Z,27.94,-84.63,7.97,196
2021-01-18T04:21:00Z,27.94,-84.77,7.97,196
2021-01-18T04:22:00Z,27.94,-84.94,7.98,196
2021-01-18T04:23:00Z,27.94,-84.86,7.98,196
2021-01-18T04:24:00Z,27.94,-84.75,7.97,196
2021-01-18T04:25:00Z,27.94,-84.72,7.97,196
2021-01-18T04:26:00Z,27.94,-84.71,7.97,196
2021-01-18T04:27:00Z,27.94,-84.74,7.97,196
2021-01-18T04:28:00Z,27.91,-84.83,7.98,196
2021-01-18T04:29:00Z,27.91,-85.1,7.98,196
2021-01-18T04:30:00Z,27.91,-85.03,7.98,196
2021-01-18T04:31:00Z,27.91,-84.89,7.98,196
2021-01-18T04:32:00Z,27.91,-84.89,7.98,196
2021-01-18T04:33:00Z,27.91,-85.02,7.98,196
2021-01-18T04:34:00Z,27.89,-85.16,7.98,196
2021-01-18T04:35:00Z,27.89,-85.22,7.98,196
2021-01-18T04:36:00Z,27.89,-85.22,7.98,196
2021-01-18T04:37:00Z,27.89,-84.99,7.98,196
2021-01-18T04:38:00Z,27.89,-85.13,7.98,196
2021-01-18T04:39:00Z,27.89,-85.17,7.98,196
2021-01-18T04:40:00Z,27.89,-85.14,7.98,196
2021-01-18T04:41:00Z,27.86,-85.11,7.98,196
2021-01-18T04:42:00Z,27.86,-85.14,7.98,196
2021-01-18T04:43:00Z,27.86,-85.22,7.98,196
2021-01-18T04:44:00Z,27.86,-84.91,7.98,196
2021-01-18T04:45:00Z,27.86,-84.78,7.97,196
2021-01-18T04:46:00Z,27.86,-84.89,7.98,196
2021-01-18T04:47:00Z,27.86,-85.08,7.98,196
2021-01-18T04:48:00Z,27.86,-84.85,7.98,196
2021-01-18T04:49:00Z,27.86,-84.94,7.98,196
2021-01-18T04:50:00Z,27.86,-84.88,7.98,196
2021-01-18T04:51:00Z,27.84,-84.86,7.98,196
2021-01-18T04:52:00Z,27.84,-84.83,7.98,196
2021-01-18T04:53:00Z,27.84,-85,7.98,196
2021-01-18T04:54:00Z,27.84,-85.02,7.98,196
2021-01-18T04:55:00Z,27.84,-84.82,7.98,196
2021-01-18T04:56:00Z,27.84,-84.96,7.98,196
2021-01-18T04:57:00Z,27.84,-84.92,7.98,196
2021-01-18T04:58:00Z,27.81,-84.89,7.98,196
2021-01-18T04:59:00Z,27.81,-84.83,7.98,196
2021-01-18T05:00:00Z,27.81,-84.71,7.97,196
2021-01-18T05:01:00Z,27.81,-84.69,7.97,196
2021-01-18T05:02:00Z,27.81,-84.67,7.97,196
2021-01-18T05:03:00Z,27.81,-84.64,7.97,196
2021-01-18T05:04:00Z,27.81,-84.69,7.97,196
2021-01-18T05:05:00Z,27.79,-84.78,7.97,196
2021-01-18T05:06:00Z,27.79,-84.74,7.97,196
2021-01-18T05:07:00Z,27.79,-84.66,7.97,196
2021-01-18T05:08:00Z,27.79,-84.6,7.97,196
2021-01-18T05:09:00Z,27.79,-84.61,7.97,196
2021-01-18T05:10:00Z,27.79,-84.67,7.97,196
2021-01-18T05:11:00Z,27.79,-84.8,7.98,196
2021-01-18T05:12:00Z,27.79,-84.67,7.97,196
2021-01-18T05:13:00Z,27.79,-84.57,7.97,196
2021-01-18T05:14:00Z,27.79,-84.63,7.97,196
2021-01-18T05:15:00Z,27.79,-84.61,7.97,196
2021-01-18T05:16:00Z,27.79,-84.52,7.97,196
2021-01-18T05:17:00Z,27.76,-84.71,7.97,196
2021-01-18T05:18:00Z,27.76,-84.8,7.98,196
2021-01-18T05:19:00Z,27.76,-84.91,7.98,196
2021-01-18T05:20:00Z,27.76,-84.83,7.98,196
2021-01-18T05:21:00Z,27.74,-84.75,7.97,196
2021-01-18T05:22:00Z,27.76,-84.6,7.97,196
2021-01-18T05:23:00Z,27.76,-84.53,7.97,196
2021-01-18T05:24:00Z,27.76,-84.53,7.97,196
2021-01-18T05:25:00Z,27.74,-84.55,7.97,196
2021-01-18T05:26:00Z,27.74,-84.82,7.98,196
2021-01-18T05:27:00Z,27.74,-84.78,7.98,196
2021-01-18T05:28:00Z,27.74,-84.75,7.97,196
2021-01-18T05:29:00Z,27.72,-84.86,7.98,196
2021-01-18T05:30:00Z,27.72,-84.78,7.98,196
2021-01-18T05:31:00Z,27.72,-84.69,7.97,196
2021-01-18T05:32:00Z,27.72,-84.61,7.97,196
2021-01-18T05:33:00Z,27.72,-84.53,7.97,196
2021-01-18T05:34:00Z,27.72,-84.5,7.97,196
2021-01-18T05:35:00Z,27.72,-84.46,7.97,196
2021-01-18T05:36:00Z,27.72,-84.46,7.97,196
2021-01-18T05:37:00Z,27.72,-84.53,7.97,196
2021-01-18T05:38:00Z,27.69,-84.71,7.97,196
2021-01-18T05:39:00Z,27.69,-84.57,7.97,196
2021-01-18T05:40:00Z,27.69,-84.57,7.97,196
2021-01-18T05:41:00Z,27.69,-84.57,7.97,196
2021-01-18T05:42:00Z,27.69,-84.47,7.97,196
2021-01-18T05:43:00Z,27.69,-84.39,7.97,196
2021-01-18T05:44:00Z,27.69,-84.47,7.97,196
2021-01-18T05:45:00Z,27.69,-84.47,7.97,196
2021-01-18T05:46:00Z,27.67,-84.5,7.97,196
2021-01-18T05:47:00Z,27.67,-84.47,7.97,196
2021-01-18T05:48:00Z,27.67,-84.36,7.97,196
2021-01-18T05:49:00Z,27.67,-84.33,7.97,196
2021-01-18T05:50:00Z,27.67,-84.33,7.97,196
2021-01-18T05:51:00Z,27.67,-84.33,7.97,196
2021-01-18T05:52:00Z,27.67,-84.32,7.97,196
2021-01-18T05:53:00Z,27.67,-84.38,7.97,196
2021-01-18T05:54:00Z,27.67,-84.27,7.97,196
2021-01-18T05:55:00Z,27.67,-84.27,7.97,196
2021-01-18T05:56:00Z,27.64,-84.32,7.97,196
2021-01-18T05:57:00Z,27.64,-84.33,7.97,196
2021-01-18T05:58:00Z,27.64,-84.32,7.97,196
2021-01-18T05:59:00Z,27.64,-84.25,7.97,196
2021-01-18T06:00:00Z,27.64,-84.21,7.97,196
2021-01-18T06:01:00Z,27.64,-84.19,7.97,196
2021-01-18T06:02:00Z,27.64,-84.28,7.97,196
2021-01-18T06:03:00Z,27.64,-84.13,7.96,196
2021-01-18T06:04:00Z,27.64,-84.05,7.96,196
2021-01-18T06:05:00Z,27.64,-84.08,7.96,196
2021-01-18T06:06:00Z,27.62,-84.11,7.96,196
2021-01-18T06:07:00Z,27.62,-84.1,7.96,196
2021-01-18T06:08:00Z,27.62,-84.03,7.96,196
2021-01-18T06:09:00Z,27.62,-84.13,7.96,196
2021-01-18T06:10:00Z,27.62,-84.05,7.96,196
2021-01-18T06:11:00Z,27.62,-84.03,7.96,196
2021-01-18T06:12:00Z,27.62,-84.02,7.96,196
2021-01-18T06:13:00Z,27.62,-83.89,7.96,196
2021-01-18T06:14:00Z,27.62,-83.83,7.96,196
2021-01-18T06:15:00Z,27.59,-84,7.96,196
2021-01-18T06:16:00Z,27.59,-83.91,7.96,196
2021-01-18T06:17:00Z,27.59,-83.89,7.96,196
2021-01-18T06:18:00Z,27.59,-83.85,7.96,196
2021-01-18T06:19:00Z,27.59,-83.85,7.96,196
2021-01-18T06:20:00Z,27.59,-83.82,7.96,196
2021-01-18T06:21:00Z,27.59,-83.72,7.96,196
2021-01-18T06:22:00Z,27.59,-83.8,7.96,196
2021-01-18T06:23:00Z,27.57,-83.8,7.96,196
2021-01-18T06:24:00Z,27.57,-83.86,7.96,196
2021-01-18T06:25:00Z,27.57,-83.88,7.96,196
2021-01-18T06:26:00Z,27.57,-83.83,7.96,196
2021-01-18T06:27:00Z,27.57,-83.83,7.96,196
2021-01-18T06:28:00Z,27.57,-83.82,7.96,196
2021-01-18T06:29:00Z,27.54,-83.88,7.96,196
2021-01-18T06:30:00Z,27.54,-83.75,7.96,196
2021-01-18T06:31:00Z,27.54,-83.63,7.96,196
2021-01-18T06:32:00Z,27.54,-83.57,7.95,196
2021-01-18T06:33:00Z,27.54,-83.57,7.95,196
2021-01-18T06:34:00Z,27.54,-83.64,7.96,196
2021-01-18T06:35:00Z,27.54,-83.78,7.96,196
2021-01-18T06:36:00Z,27.54,-83.74,7.96,196
2021-01-18T06:37:00Z,27.54,-83.61,7.96,196
2021-01-18T06:38:00Z,27.54,-83.71,7.96,196
2021-01-18T06:39:00Z,27.54,-83.77,7.96,196
2021-01-18T06:40:00Z,27.54,-83.66,7.96,196
2021-01-18T06:41:00Z,27.52,-83.77,7.96,196
2021-01-18T06:42:00Z,27.52,-83.74,7.96,196
2021-01-18T06:43:00Z,27.52,-83.72,7.96,196
2021-01-18T06:44:00Z,27.52,-83.64,7.96,196
2021-01-18T06:45:00Z,27.52,-83.55,7.95,196
2021-01-18T06:46:00Z,27.52,-83.6,7.96,196
2021-01-18T06:47:00Z,27.52,-83.61,7.96,196
2021-01-18T06:48:00Z,27.52,-83.57,7.95,196
2021-01-18T06:49:00Z,27.52,-83.52,7.95,196
2021-01-18T06:50:00Z,27.52,-83.57,7.95,196
2021-01-18T06:51:00Z,27.52,-83.49,7.95,196
2021-01-18T06:52:00Z,27.52,-83.52,7.95,196
2021-01-18T06:53:00Z,27.52,-83.5,7.95,196
2021-01-18T06:54:00Z,27.52,-83.52,7.95,196
2021-01-18T06:55:00Z,27.49,-83.61,7.96,196
2021-01-18T06:56:00Z,27.49,-83.61,7.96,196
2021-01-18T06:57:00Z,27.49,-83.5,7.95,196
2021-01-18T06:58:00Z,27.49,-83.42,7.95,196
2021-01-18T06:59:00Z,27.52,-83.36,7.95,196
2021-01-18T07:00:00Z,27.49,-83.38,7.95,196
2021-01-18T07:01:00Z,27.49,-83.41,7.95,196
2021-01-18T07:02:00Z,27.49,-83.33,7.95,196
2021-01-18T07:03:00Z,27.49,-83.35,7.95,196
2021-01-18T07:04:00Z,27.49,-83.27,7.95,196
2021-01-18T07:05:00Z,27.49,-83.42,7.95,196
2021-01-18T07:06:00Z,27.49,-83.35,7.95,196
2021-01-18T07:07:00Z,27.49,-83.42,7.95,196
2021-01-18T07:08:00Z,27.49,-83.33,7.95,196
2021-01-18T07:09:00Z,27.49,-83.21,7.95,196
2021-01-18T07:10:00Z,27.49,-83.21,7.95,196
2021-01-18T07:11:00Z,27.49,-83.33,7.95,196
2021-01-18T07:12:00Z,27.49,-83.38,7.95,196
2021-01-18T07:13:00Z,27.49,-83.33,7.95,196
2021-01-18T07:14:00Z,27.49,-83.27,7.95,196
2021-01-18T07:15:00Z,27.49,-83.21,7.95,196
2021-01-18T07:16:00Z,27.49,-83.25,7.95,196
2021-01-18T07:17:00Z,27.49,-83.17,7.95,196
2021-01-18T07:18:00Z,27.47,-83.25,7.95,196
2021-01-18T07:19:00Z,27.47,-83.27,7.95,196
2021-01-18T07:20:00Z,27.47,-83.21,7.95,196
2021-01-18T07:21:00Z,27.47,-83.1,7.95,196
2021-01-18T07:22:00Z,27.47,-83.22,7.95,196
2021-01-18T07:23:00Z,27.47,-83.22,7.95,196
2021-01-18T07:24:00Z,27.47,-83.22,7.95,196
2021-01-18T07:25:00Z,27.47,-83.19,7.95,196
2021-01-18T07:26:00Z,27.47,-83.16,7.95,196
2021-01-18T07:27:00Z,27.47,-83.08,7.95,196
2021-01-18T07:28:00Z,27.47,-83.07,7.95,196
2021-01-18T07:29:00Z,27.47,-83.14,7.95,196
2021-01-18T07:30:00Z,27.47,-83.08,7.95,196
2021-01-18T07:31:00Z,27.44,-83.07,7.95,196
2021-01-18T07:32:00Z,27.44,-83.11,7.95,196
2021-01-18T07:33:00Z,27.44,-83.11,7.95,196
2021-01-18T07:34:00Z,27.44,-83.03,7.95,196
2021-01-18T07:35:00Z,27.44,-82.92,7.94,196
2021-01-18T07:36:00Z,27.44,-82.94,7.94,196
2021-01-18T07:37:00Z,27.44,-83.05,7.95,196
2021-01-18T07:38:00Z,27.44,-83.02,7.95,196
2021-01-18T07:39:00Z,27.44,-83,7.95,196
2021-01-18T07:40:00Z,27.44,-82.97,7.95,196
2021-01-18T07:41:00Z,27.44,-82.99,7.95,196
2021-01-18T07:42:00Z,27.44,-83.02,7.95,196
2021-01-18T07:43:00Z,27.44,-83,7.95,196
2021-01-18T07:44:00Z,27.42,-82.97,7.95,196
2021-01-18T07:45:00Z,27.44,-82.89,7.94,196
2021-01-18T07:46:00Z,27.44,-82.86,7.94,196
2021-01-18T07:47:00Z,27.44,-82.83,7.94,196
2021-01-18T07:48:00Z,27.44,-82.82,7.94,196
2021-01-18T07:49:00Z,27.44,-82.8,7.94,196
2021-01-18T07:50:00Z,27.42,-83,7.95,196
2021-01-18T07:51:00Z,27.42,-82.96,7.94,196
2021-01-18T07:52:00Z,27.42,-82.92,7.94,196
2021-01-18T07:53:00Z,27.42,-82.86,7.94,196
2021-01-18T07:54:00Z,27.42,-82.75,7.94,196
2021-01-18T07:55:00Z,27.42,-82.77,7.94,196
2021-01-18T07:56:00Z,27.42,-82.88,7.94,196
2021-01-18T07:57:00Z,27.42,-82.88,7.94,196
2021-01-18T07:58:00Z,27.42,-82.82,7.94,196
2021-01-18T07:59:00Z,27.42,-82.72,7.94,196
2021-01-18T08:00:00Z,27.42,-82.71,7.94,196
2021-01-18T08:01:00Z,27.42,-82.67,7.94,196
2021-01-18T08:02:00Z,27.42,-82.67,7.94,196
2021-01-18T08:03:00Z,27.42,-82.69,7.94,196
2021-01-18T08:04:00Z,27.42,-82.75,7.94,196
2021-01-18T08:05:00Z,27.42,-82.74,7.94,196
2021-01-18T08:06:00Z,27.42,-82.72,7.94,196
2021-01-18T08:07:00Z,27.4,-82.78,7.94,196
2021-01-18T08:08:00Z,27.4,-82.72,7.94,196
2021-01-18T08:09:00Z,27.4,-82.72,7.94,196
2021-01-18T08:10:00Z,27.4,-82.72,7.94,196
2021-01-18T08:11:00Z,27.4,-82.75,7.94,196
2021-01-18T08:12:00Z,27.4,-82.74,7.94,196
2021-01-18T08:13:00Z,27.4,-82.67,7.94,196
2021-01-18T08:14:00Z,27.4,-82.61,7.94,196
2021-01-18T08:15:00Z,27.42,-82.61,7.94,196
2021-01-18T08:16:00Z,27.42,-82.55,7.94,196
2021-01-18T08:17:00Z,27.4,-82.63,7.94,196
2021-01-18T08:18:00Z,27.4,-82.63,7.94,196
2021-01-18T08:19:00Z,27.4,-82.63,7.94,196
2021-01-18T08:20:00Z,27.4,-82.63,7.94,196
2021-01-18T08:21:00Z,27.4,-82.64,7.94,196
2021-01-18T08:22:00Z,27.42,-82.58,7.94,196
2021-01-18T08:23:00Z,27.4,-82.6,7.94,196
2021-01-18T08:24:00Z,27.42,-82.58,7.94,196
2021-01-18T08:25:00Z,27.42,-82.57,7.94,196
2021-01-18T08:26:00Z,27.42,-82.72,7.94,196
2021-01-18T08:27:00Z,27.4,-82.67,7.94,196
2021-01-18T08:28:00Z,27.4,-82.72,7.94,196
2021-01-18T08:29:00Z,27.4,-82.67,7.94,196
2021-01-18T08:30:00Z,27.4,-82.71,7.94,196
2021-01-18T08:31:00Z,27.4,-82.66,7.94,196
2021-01-18T08:32:00Z,27.4,-82.71,7.94,196
2021-01-18T08:33:00Z,27.4,-82.64,7.94,196
2021-01-18T08:34:00Z,27.4,-82.74,7.94,196
2021-01-18T08:35:00Z,27.42,-82.75,7.94,196
2021-01-18T08:36:00Z,27.4,-82.8,7.94,196
2021-01-18T08:37:00Z,27.42,-82.8,7.94,196
2021-01-18T08:38:00Z,27.4,-82.78,7.94,196
2021-01-18T08:39:00Z,27.4,-82.89,7.94,196
2021-01-18T08:40:00Z,27.4,-82.89,7.94,196
2021-01-18T08:41:00Z,27.42,-82.88,7.94,196
2021-01-18T08:42:00Z,27.42,-82.88,7.94,196
2021-01-18T08:43:00Z,27.4,-82.96,7.94,196
2021-01-18T08:44:00Z,27.4,-82.89,7.94,196
2021-01-18T08:45:00Z,27.42,-82.91,7.94,196
2021-01-18T08:46:00Z,27.42,-82.97,7.95,196
2021-01-18T08:47:00Z,27.42,-82.94,7.94,196
2021-01-18T08:48:00Z,27.42,-83.07,7.95,196
2021-01-18T08:49:00Z,27.42,-83.03,7.95,196
2021-01-18T08:50:00Z,27.42,-83.1,7.95,196
2021-01-18T08:51:00Z,27.42,-83.03,7.95,196
2021-01-18T08:52:00Z,27.42,-83.16,7.95,196
2021-01-18T08:53:00Z,27.42,-83.16,7.95,196
2021-01-18T08:54:00Z,27.42,-83.27,7.95,196
2021-01-18T08:55:00Z,27.42,-83.28,7.95,196
2021-01-18T08:56:00Z,27.42,-83.36,7.95,196
2021-01-18T08:57:00Z,27.42,-83.42,7.95,196
2021-01-18T08:58:00Z,27.42,-83.41,7.95,196
2021-01-18T08:59:00Z,27.42,-83.27,7.95,196
2021-01-18T09:00:00Z,27.44,-83.41,7.95,196
2021-01-18T09:01:00Z,27.42,-83.28,7.95,196
2021-01-18T09:02:00Z,27.44,-83.38,7.95,196
2021-01-18T09:03:00Z,27.44,-83.47,7.95,196
2021-01-18T09:04:00Z,27.44,-83.71,7.96,196
2021-01-18T09:05:00Z,27.44,-83.52,7.95,196
2021-01-18T09:06:00Z,27.42,-83.57,7.96,196
2021-01-18T09:07:00Z,27.44,-83.53,7.95,196
2021-01-18T09:08:00Z,27.44,-83.61,7.96,196
2021-01-18T09:09:00Z,27.44,-83.71,7.96,196
2021-01-18T09:10:00Z,27.44,-83.63,7.96,196
2021-01-18T09:11:00Z,27.44,-83.77,7.96,196
2021-01-18T09:12:00Z,27.44,-83.82,7.96,196
2021-01-18T09:13:00Z,27.44,-83.86,7.96,196
2021-01-18T09:14:00Z,27.44,-83.75,7.96,196
2021-01-18T09:15:00Z,27.44,-83.71,7.96,196
2021-01-18T09:16:00Z,27.44,-83.86,7.96,196
2021-01-18T09:17:00Z,27.47,-83.96,7.96,196
2021-01-18T09:18:00Z,27.47,-84.02,7.96,196
2021-01-18T09:19:00Z,27.47,-84.08,7.96,196
2021-01-18T09:20:00Z,27.47,-84.16,7.97,196
2021-01-18T09:21:00Z,27.47,-83.97,7.96,196
2021-01-18T09:22:00Z,27.49,-84.21,7.97,196
2021-01-18T09:23:00Z,27.47,-84.17,7.97,196
2021-01-18T09:24:00Z,27.49,-84.24,7.97,196
2021-01-18T09:25:00Z,27.47,-84.28,7.97,196
2021-01-18T09:26:00Z,27.49,-84.32,7.97,196
2021-01-18T09:27:00Z,27.49,-84.35,7.97,196
2021-01-18T09:28:00Z,27.49,-84.49,7.97,196
2021-01-18T09:29:00Z,27.49,-84.33,7.97,196
2021-01-18T09:30:00Z,27.49,-84.33,7.97,196
2021-01-18T09:31:00Z,27.49,-84.38,7.97,196
2021-01-18T09:32:00Z,27.49,-84.5,7.97,196
2021-01-18T09:33:00Z,27.49,-84.52,7.97,196
2021-01-18T09:34:00Z,27.49,-84.61,7.97,196
2021-01-18T09:35:00Z,27.49,-84.69,7.97,196
2021-01-18T09:36:00Z,27.49,-84.6,7.97,196
2021-01-18T09:37:00Z,27.49,-84.49,7.97,196
2021-01-18T09:38:00Z,27.52,-84.64,7.97,196
2021-01-18T09:39:00Z,27.52,-84.8,7.98,196
2021-01-18T09:40:00Z,27.49,-84.52,7.97,196
2021-01-18T09:41:00Z,27.54,-84.74,7.97,196
2021-01-18T09:42:00Z,27.54,-84.86,7.98,196
2021-01-18T09:43:00Z,27.54,-84.99,7.98,196
2021-01-18T09:44:00Z,27.54,-84.99,7.98,196
2021-01-18T09:45:00Z,27.54,-85.13,7.98,196
2021-01-18T09:46:00Z,27.54,-84.92,7.98,196
2021-01-18T09:47:00Z,27.54,-85.14,7.98,196
2021-01-18T09:48:00Z,27.57,-85.14,7.98,196
2021-01-18T09:49:00Z,27.57,-84.92,7.98,196
2021-01-18T09:50:00Z,27.57,-85.35,7.99,196
2021-01-18T09:51:00Z,27.59,-85.52,7.99,196
2021-01-18T09:52:00Z,27.57,-85.22,7.98,196
2021-01-18T09:53:00Z,27.59,-85.36,7.99,196
2021-01-18T09:54:00Z,27.59,-85.39,7.99,196
2021-01-18T09:55:00Z,27.57,-85.46,7.99,196
2021-01-18T09:56:00Z,27.59,-85.44,7.99,196
2021-01-18T09:57:00Z,27.59,-85.28,7.98,196
2021-01-18T09:58:00Z,27.59,-85.72,7.99,196
2021-01-18T09:59:00Z,27.62,-85.63,7.99,196
2021-01-18T10:00:00Z,27.62,-85.58,7.99,196
2021-01-18T10:01:00Z,27.64,-85.66,7.99,196
2021-01-18T10:02:00Z,27.62,-85.75,7.99,196
2021-01-18T10:03:00Z,27.64,-85.47,7.99,196
2021-01-18T10:04:00Z,27.64,-85.88,7.99,196
2021-01-18T10:05:00Z,27.67,-85.99,8,196
2021-01-18T10:06:00Z,27.64,-85.77,7.99,196
2021-01-18T10:07:00Z,27.64,-85.83,7.99,196
2021-01-18T10:08:00Z,27.67,-86.11,8,196
2021-01-18T10:09:00Z,27.69,-86.39,8,196
2021-01-18T10:10:00Z,27.67,-86.07,8,196
2021-01-18T10:11:00Z,27.67,-86.27,8,196
2021-01-18T10:12:00Z,27.69,-86.08,8,196
2021-01-18T10:13:00Z,27.69,-86.39,8,196
2021-01-18T10:14:00Z,27.72,-86.77,8.01,196
2021-01-18T10:15:00Z,27.69,-86.27,8,196
2021-01-18T10:16:00Z,27.69,-86.21,8,196
2021-01-18T10:17:00Z,27.72,-86.53,8,196
2021-01-18T10:18:00Z,27.69,-86.07,8,196
2021-01-18T10:19:00Z,27.74,-86.38,8,196
2021-01-18T10:20:00Z,27.74,-86.74,8.01,196
2021-01-18T10:21:00Z,27.74,-86.67,8.01,196
2021-01-18T10:22:00Z,27.74,-86.6,8.01,196
2021-01-18T10:23:00Z,27.74,-86.6,8.01,196
2021-01-18T10:24:00Z,27.76,-86.83,8.01,196
2021-01-18T10:25:00Z,27.76,-86.89,8.01,196
2021-01-18T10:26:00Z,27.76,-87.03,8.01,196
2021-01-18T10:27:00Z,27.76,-86.83,8.01,196
2021-01-18T10:28:00Z,27.79,-86.97,8.01,196
2021-01-18T10:29:00Z,27.81,-86.99,8.01,196
2021-01-18T10:30:00Z,27.79,-87.11,8.01,196
2021-01-18T10:31:00Z,27.81,-87.19,8.02,196
2021-01-18T10:32:00Z,27.79,-86.75,8.01,196
2021-01-18T10:33:00Z,27.81,-87.3,8.02,196
2021-01-18T10:34:00Z,27.81,-87.5,8.02,196
2021-01-18T10:35:00Z,27.84,-87.28,8.02,196
2021-01-18T10:36:00Z,27.84,-87.32,8.02,196
2021-01-18T10:37:00Z,27.86,-87.22,8.02,196
2021-01-18T10:38:00Z,27.86,-87.57,8.02,196
2021-01-18T10:39:00Z,27.86,-87.83,8.03,196
2021-01-18T10:40:00Z,27.91,-88.02,8.03,196
2021-01-18T10:41:00Z,27.89,-87.64,8.02,196
2021-01-18T10:42:00Z,27.91,-88.1,8.03,196
2021-01-18T10:43:00Z,27.89,-87.49,8.02,196
2021-01-18T10:44:00Z,27.91,-88.02,8.03,196
2021-01-18T10:45:00Z,27.91,-88.08,8.03,196
2021-01-18T10:46:00Z,27.94,-87.69,8.02,196
2021-01-18T10:47:00Z,27.91,-87.82,8.03,196
2021-01-18T10:48:00Z,27.94,-87.75,8.02,196
2021-01-18T10:49:00Z,27.94,-87.75,8.02,196
2021-01-18T10:50:00Z,27.94,-88,8.03,196
2021-01-18T10:51:00Z,27.96,-87.88,8.03,196
2021-01-18T10:52:00Z,27.96,-88,8.03,196
2021-01-18T10:53:00Z,27.96,-87.97,8.03,196
2021-01-18T10:54:00Z,27.96,-87.85,8.03,196
2021-01-18T10:55:00Z,27.96,-88.02,8.03,196
2021-01-18T10:56:00Z,27.99,-88.25,8.03,196
2021-01-18T10:57:00Z,28.01,-88.14,8.03,196
2021-01-18T10:58:00Z,28.01,-88.41,8.04,196
2021-01-18T10:59:00Z,28.04,-88.69,8.04,196
2021-01-18T11:00:00Z,28.04,-88.63,8.04,196
2021-01-18T11:01:00Z,28.04,-88.55,8.04,196
2021-01-18T11:02:00Z,28.04,-88.53,8.04,196
2021-01-18T11:03:00Z,28.04,-88.52,8.04,196
2021-01-18T11:04:00Z,28.04,-88.46,8.04,196
2021-01-18T11:05:00Z,28.06,-88.77,8.04,196
2021-01-18T11:06:00Z,28.06,-88.28,8.03,196
2021-01-18T11:07:00Z,28.06,-88.91,8.04,196
2021-01-18T11:08:00Z,28.09,-88.78,8.04,196
2021-01-18T11:09:00Z,28.11,-89.21,8.05,196
2021-01-18T11:10:00Z,28.13,-89.25,8.05,196
2021-01-18T11:11:00Z,28.11,-88.75,8.04,196
2021-01-18T11:12:00Z,28.13,-88.94,8.04,196
2021-01-18T11:13:00Z,28.16,-89.14,8.05,196
2021-01-18T11:14:00Z,28.13,-89.25,8.05,196
2021-01-18T11:15:00Z,28.16,-89.07,8.05,196
2021-01-18T11:16:00Z,28.18,-89.32,8.05,196
2021-01-18T11:17:00Z,28.21,-89.17,8.05,196
2021-01-18T11:18:00Z,28.18,-89.33,8.05,196
2021-01-18T11:19:00Z,28.18,-89.41,8.05,196
2021-01-18T11:20:00Z,28.21,-89.61,8.06,196
2021-01-18T11:21:00Z,28.21,-89.38,8.05,196
2021-01-18T11:22:00Z,28.23,-89.75,8.06,196
2021-01-18T11:23:00Z,28.23,-89.67,8.06,196
2021-01-18T11:24:00Z,28.23,-89.57,8.05,196
2021-01-18T11:25:00Z,28.23,-89.39,8.05,196
2021-01-18T11:26:00Z,28.23,-89.5,8.05,196
2021-01-18T11:27:00Z,28.23,-89.38,8.05,196
2021-01-18T11:28:00Z,28.26,-89.75,8.06,196
2021-01-18T11:29:00Z,28.31,-90.07,8.06,196
2021-01-18T11:30:00Z,28.31,-90.08,8.06,196
2021-01-18T11:31:00Z,28.33,-90.07,8.06,196
2021-01-18T11:32:00Z,28.33,-89.99,8.06,196
2021-01-18T11:33:00Z,28.31,-90.1,8.06,196
2021-01-18T11:34:00Z,28.33,-90.25,8.07,196
2021-01-18T11:35:00Z,28.33,-89.86,8.06,196
2021-01-18T11:36:00Z,28.36,-90.58,8.07,196
2021-01-18T11:37:00Z,28.33,-89.67,8.06,196
2021-01-18T11:38:00Z,28.33,-89.83,8.06,196
2021-01-18T11:39:00Z,28.36,-89.83,8.06,196
2021-01-18T11:40:00Z,28.33,-89.63,8.06,196
2021-01-18T11:41:00Z,28.38,-90.24,8.07,196
2021-01-18T11:42:00Z,28.36,-90.41,8.07,196
2021-01-18T11:43:00Z,28.38,-90.11,8.06,196
2021-01-18T11:44:00Z,28.41,-90.27,8.07,196
2021-01-18T11:45:00Z,28.41,-90.49,8.07,196
2021-01-18T11:46:00Z,28.43,-90.49,8.07,196
2021-01-18T11:47:00Z,28.46,-90.71,8.07,196
2021-01-18T11:48:00Z,28.46,-90.97,8.08,196
2021-01-18T11:49:00Z,28.48,-91.49,8.09,196
2021-01-18T11:50:00Z,28.43,-90.3,8.07,196
2021-01-18T11:51:00Z,28.48,-91.13,8.08,196
2021-01-18T11:52:00Z,28.48,-90.32,8.07,196
