date,TempInSitu,mV,pH,Serial
2021-01-19T18:42:00Z,30.38,-94.11,8.18,197
2021-01-19T18:43:00Z,30.38,-94.08,8.18,197
2021-01-19T18:44:00Z,30.38,-94.16,8.18,197
2021-01-19T18:45:00Z,30.38,-94.35,8.19,197
2021-01-19T18:46:00Z,30.38,-94.22,8.19,197
2021-01-19T18:47:00Z,30.38,-94.25,8.19,197
2021-01-19T18:48:00Z,30.41,-94.39,8.19,197
2021-01-19T18:49:00Z,30.38,-94.24,8.19,197
2021-01-19T18:50:00Z,30.38,-94.07,8.18,197
2021-01-19T18:51:00Z,30.36,-93.97,8.18,197
2021-01-19T18:52:00Z,30.36,-94.11,8.18,197
2021-01-19T18:53:00Z,30.36,-94.14,8.18,197
2021-01-19T18:54:00Z,30.33,-93.96,8.18,197
2021-01-19T18:55:00Z,30.33,-93.91,8.18,197
2021-01-19T18:56:00Z,30.33,-93.82,8.18,197
2021-01-19T18:57:00Z,30.33,-93.86,8.18,197
2021-01-19T18:58:00Z,30.31,-93.66,8.18,197
2021-01-19T18:59:00Z,30.28,-93.5,8.17,197
2021-01-19T19:00:00Z,30.28,-93.41,8.17,197
2021-01-19T19:01:00Z,30.31,-93.66,8.18,197
2021-01-19T19:02:00Z,30.31,-93.78,8.18,197
2021-01-19T19:03:00Z,30.31,-93.64,8.18,197
2021-01-19T19:04:00Z,30.31,-93.82,8.18,197
2021-01-19T19:05:00Z,30.33,-93.94,8.18,197
2021-01-19T19:06:00Z,30.33,-93.89,8.18,197
2021-01-19T19:07:00Z,30.31,-93.72,8.18,197
2021-01-19T19:08:00Z,30.31,-93.74,8.18,197
2021-01-19T19:09:00Z,30.28,-93.52,8.17,197
2021-01-19T19:10:00Z,30.28,-93.42,8.17,197
2021-01-19T19:11:00Z,30.26,-93.38,8.17,197
2021-01-19T19:12:00Z,30.26,-93.27,8.17,197
2021-01-19T19:13:00Z,30.26,-93.46,8.17,197
2021-01-19T19:14:00Z,30.26,-93.22,8.17,197
2021-01-19T19:15:00Z,30.26,-93.36,8.17,197
2021-01-19T19:16:00Z,30.26,-93.52,8.17,197
2021-01-19T19:17:00Z,30.26,-93.19,8.17,197
2021-01-19T19:18:00Z,30.23,-93.24,8.17,197
2021-01-19T19:19:00Z,30.26,-93.42,8.17,197
2021-01-19T19:20:00Z,30.23,-92.99,8.17,197
2021-01-19T19:21:00Z,30.23,-93.03,8.17,197
2021-01-19T19:22:00Z,30.23,-93.22,8.17,197
2021-01-19T19:23:00Z,30.21,-93.19,8.17,197
2021-01-19T19:24:00Z,30.21,-93.02,8.17,197
2021-01-19T19:25:00Z,30.18,-93.08,8.17,197
2021-01-19T19:26:00Z,30.21,-93.21,8.17,197
2021-01-19T19:27:00Z,30.18,-93.02,8.17,197
2021-01-19T19:28:00Z,30.18,-93.11,8.17,197
2021-01-19T19:29:00Z,30.18,-93.03,8.17,197
2021-01-19T19:30:00Z,30.16,-92.85,8.16,197
2021-01-19T19:31:00Z,30.16,-92.77,8.16,197
2021-01-19T19:32:00Z,30.13,-92.72,8.16,197
2021-01-19T19:33:00Z,30.13,-92.71,8.16,197
2021-01-19T19:34:00Z,30.11,-92.41,8.16,197
2021-01-19T19:35:00Z,30.08,-92.41,8.16,197
2021-01-19T19:36:00Z,30.08,-92.13,8.15,197
2021-01-19T19:37:00Z,30.06,-92.07,8.15,197
2021-01-19T19:38:00Z,30.03,-91.92,8.15,197
2021-01-19T19:39:00Z,30.03,-91.72,8.14,197
2021-01-19T19:40:00Z,30,-91.64,8.14,197
2021-01-19T19:41:00Z,30,-91.66,8.14,197
2021-01-19T19:42:00Z,30,-91.52,8.14,197
2021-01-19T19:43:00Z,30,-91.36,8.14,197
2021-01-19T19:44:00Z,30,-91.41,8.14,197
2021-01-19T19:45:00Z,29.98,-91.21,8.14,197
2021-01-19T19:46:00Z,29.98,-91.07,8.13,197
2021-01-19T19:47:00Z,29.95,-91,8.13,197
2021-01-19T19:48:00Z,29.95,-90.92,8.13,197
2021-01-19T19:49:00Z,29.95,-90.82,8.13,197
2021-01-19T19:50:00Z,29.95,-90.96,8.13,197
2021-01-19T19:51:00Z,29.93,-90.74,8.13,197
2021-01-19T19:52:00Z,29.93,-90.82,8.13,197
2021-01-19T19:53:00Z,29.93,-90.72,8.13,197
2021-01-19T19:54:00Z,29.93,-90.8,8.13,197
2021-01-19T19:55:00Z,29.95,-91.19,8.14,197
2021-01-19T19:56:00Z,29.95,-91.05,8.13,197
2021-01-19T19:57:00Z,29.9,-90.46,8.12,197
2021-01-19T19:58:00Z,29.93,-90.67,8.13,197
2021-01-19T19:59:00Z,29.9,-90.32,8.12,197
2021-01-19T20:00:00Z,29.9,-90.83,8.13,197
2021-01-19T20:01:00Z,29.93,-90.55,8.13,197
2021-01-19T20:02:00Z,29.95,-90.57,8.13,197
2021-01-19T20:03:00Z,29.95,-90.71,8.13,197
2021-01-19T20:04:00Z,29.93,-90.42,8.12,197
2021-01-19T20:05:00Z,29.88,-90.16,8.12,197
2021-01-19T20:06:00Z,29.85,-90.03,8.12,197
2021-01-19T20:07:00Z,29.8,-89.83,8.11,197
2021-01-19T20:08:00Z,29.78,-89.78,8.11,197
2021-01-19T20:09:00Z,29.75,-89.71,8.11,197
2021-01-19T20:10:00Z,29.73,-89.64,8.11,197
2021-01-19T20:11:00Z,29.68,-89.61,8.11,197
2021-01-19T20:12:00Z,29.65,-89.64,8.11,197
2021-01-19T20:13:00Z,29.63,-89.69,8.11,197
2021-01-19T20:14:00Z,29.63,-89.74,8.11,197
2021-01-19T20:15:00Z,29.6,-89.66,8.11,197
2021-01-19T20:16:00Z,29.6,-89.63,8.11,197
2021-01-19T20:17:00Z,29.6,-89.55,8.11,197
2021-01-19T20:18:00Z,29.6,-89.58,8.11,197
2021-01-19T20:19:00Z,29.6,-89.63,8.11,197
2021-01-19T20:20:00Z,29.58,-89.52,8.11,197
2021-01-19T20:21:00Z,29.58,-89.55,8.11,197
2021-01-19T20:22:00Z,29.58,-89.46,8.11,197
2021-01-19T20:23:00Z,29.58,-89.53,8.11,197
2021-01-19T20:24:00Z,29.58,-89.36,8.11,197
2021-01-19T20:25:00Z,29.58,-89.39,8.11,197
2021-01-19T20:26:00Z,29.58,-89.49,8.11,197
2021-01-19T20:27:00Z,29.55,-89.41,8.11,197
2021-01-19T20:28:00Z,29.55,-89.42,8.11,197
2021-01-19T20:29:00Z,29.55,-89.39,8.11,197
2021-01-19T20:30:00Z,29.55,-89.27,8.11,197
2021-01-19T20:31:00Z,29.53,-89.21,8.1,197
2021-01-19T20:32:00Z,29.53,-89.25,8.11,197
2021-01-19T20:33:00Z,29.53,-89.08,8.1,197
2021-01-19T20:34:00Z,29.53,-89.02,8.1,197
2021-01-19T20:35:00Z,29.5,-89,8.1,197
2021-01-19T20:36:00Z,29.5,-88.86,8.1,197
2021-01-19T20:37:00Z,29.48,-88.77,8.1,197
2021-01-19T20:38:00Z,29.48,-88.63,8.09,197
2021-01-19T20:39:00Z,29.48,-88.57,8.09,197
2021-01-19T20:40:00Z,29.48,-88.47,8.09,197
2021-01-19T20:41:00Z,29.45,-88.55,8.09,197
2021-01-19T20:42:00Z,29.45,-88.28,8.09,197
2021-01-19T20:43:00Z,29.45,-88.25,8.09,197
2021-01-19T20:44:00Z,29.43,-88.1,8.09,197
2021-01-19T20:45:00Z,29.43,-88.03,8.08,197
2021-01-19T20:46:00Z,29.43,-87.97,8.08,197
2021-01-19T20:47:00Z,29.4,-87.86,8.08,197
2021-01-19T20:48:00Z,29.4,-87.85,8.08,197
2021-01-19T20:49:00Z,29.4,-87.75,8.08,197
2021-01-19T20:50:00Z,29.38,-87.83,8.08,197
2021-01-19T20:51:00Z,29.38,-87.83,8.08,197
2021-01-19T20:52:00Z,29.38,-87.82,8.08,197
2021-01-19T20:53:00Z,29.38,-87.82,8.08,197
2021-01-19T20:54:00Z,29.38,-87.99,8.08,197
2021-01-19T20:55:00Z,29.38,-87.89,8.08,197
2021-01-19T20:56:00Z,29.35,-87.91,8.08,197
2021-01-19T20:57:00Z,29.35,-87.88,8.08,197
2021-01-19T20:58:00Z,29.35,-88.08,8.09,197
2021-01-19T20:59:00Z,29.35,-87.96,8.08,197
2021-01-19T21:00:00Z,29.35,-87.91,8.08,197
2021-01-19T21:01:00Z,29.35,-87.91,8.08,197
2021-01-19T21:02:00Z,29.35,-87.85,8.08,197
2021-01-19T21:03:00Z,29.35,-87.88,8.08,197
2021-01-19T21:04:00Z,29.33,-87.82,8.08,197
2021-01-19T21:05:00Z,29.33,-87.86,8.08,197
2021-01-19T21:06:00Z,29.33,-87.8,8.08,197
2021-01-19T21:07:00Z,29.33,-87.85,8.08,197
2021-01-19T21:08:00Z,29.33,-87.75,8.08,197
2021-01-19T21:09:00Z,29.3,-87.69,8.08,197
2021-01-19T21:10:00Z,29.3,-87.63,8.08,197
2021-01-19T21:11:00Z,29.3,-87.57,8.08,197
2021-01-19T21:12:00Z,29.3,-87.6,8.08,197
2021-01-19T21:13:00Z,29.3,-87.63,8.08,197
2021-01-19T21:14:00Z,29.28,-87.6,8.08,197
2021-01-19T21:15:00Z,29.28,-87.58,8.08,197
2021-01-19T21:16:00Z,29.28,-87.52,8.08,197
2021-01-19T21:17:00Z,29.28,-87.47,8.08,197
2021-01-19T21:18:00Z,29.28,-87.42,8.08,197
2021-01-19T21:19:00Z,29.28,-87.39,8.07,197
2021-01-19T21:20:00Z,29.25,-87.32,8.07,197
2021-01-19T21:21:00Z,29.25,-87.25,8.07,197
2021-01-19T21:22:00Z,29.25,-87.22,8.07,197
2021-01-19T21:23:00Z,29.25,-87.16,8.07,197
2021-01-19T21:24:00Z,29.25,-87.08,8.07,197
2021-01-19T21:25:00Z,29.25,-87,8.07,197
2021-01-19T21:26:00Z,29.25,-86.94,8.07,197
2021-01-19T21:27:00Z,29.25,-86.89,8.07,197
2021-01-19T21:28:00Z,29.23,-86.89,8.07,197
2021-01-19T21:29:00Z,29.23,-86.82,8.07,197
2021-01-19T21:30:00Z,29.23,-86.85,8.07,197
2021-01-19T21:31:00Z,29.23,-86.78,8.06,197
2021-01-19T21:32:00Z,29.2,-86.63,8.06,197
2021-01-19T21:33:00Z,29.2,-86.58,8.06,197
2021-01-19T21:34:00Z,29.2,-86.52,8.06,197
2021-01-19T21:35:00Z,29.2,-86.53,8.06,197
2021-01-19T21:36:00Z,29.2,-86.42,8.06,197
2021-01-19T21:37:00Z,29.2,-86.44,8.06,197
2021-01-19T21:38:00Z,29.2,-86.25,8.06,197
2021-01-19T21:39:00Z,29.18,-86.32,8.06,197
2021-01-19T21:40:00Z,29.18,-86.25,8.06,197
2021-01-19T21:41:00Z,29.18,-86.22,8.06,197
2021-01-19T21:42:00Z,29.18,-86.3,8.06,197
2021-01-19T21:43:00Z,29.18,-86.35,8.06,197
2021-01-19T21:44:00Z,29.15,-86.38,8.06,197
2021-01-19T21:45:00Z,29.15,-86.36,8.06,197
2021-01-19T21:46:00Z,29.15,-86.36,8.06,197
2021-01-19T21:47:00Z,29.15,-86.3,8.06,197
2021-01-19T21:48:00Z,29.15,-86.41,8.06,197
2021-01-19T21:49:00Z,29.13,-86.32,8.06,197
2021-01-19T21:50:00Z,29.13,-86.32,8.06,197
2021-01-19T21:51:00Z,29.13,-86.44,8.06,197
2021-01-19T21:52:00Z,29.13,-86.38,8.06,197
2021-01-19T21:53:00Z,29.13,-86.36,8.06,197
2021-01-19T21:54:00Z,29.13,-86.32,8.06,197
2021-01-19T21:55:00Z,29.13,-86.28,8.06,197
2021-01-19T21:56:00Z,29.1,-86.35,8.06,197
2021-01-19T21:57:00Z,29.1,-86.36,8.06,197
2021-01-19T21:58:00Z,29.1,-86.46,8.06,197
2021-01-19T21:59:00Z,29.1,-86.41,8.06,197
2021-01-19T22:00:00Z,29.1,-86.47,8.06,197
2021-01-19T22:01:00Z,29.1,-86.42,8.06,197
2021-01-19T22:02:00Z,29.1,-86.41,8.06,197
2021-01-19T22:03:00Z,29.08,-86.49,8.06,197
2021-01-19T22:04:00Z,29.08,-86.49,8.06,197
2021-01-19T22:05:00Z,29.08,-86.42,8.06,197
2021-01-19T22:06:00Z,29.08,-86.46,8.06,197
2021-01-19T22:07:00Z,29.08,-86.36,8.06,197
2021-01-19T22:08:00Z,29.08,-86.39,8.06,197
2021-01-19T22:09:00Z,29.08,-86.33,8.06,197
2021-01-19T22:10:00Z,29.05,-86.19,8.06,197
2021-01-19T22:11:00Z,29.05,-86.35,8.06,197
2021-01-19T22:12:00Z,29.05,-86.35,8.06,197
2021-01-19T22:13:00Z,29.05,-86.42,8.06,197
2021-01-19T22:14:00Z,29.05,-86.24,8.06,197
2021-01-19T22:15:00Z,29.05,-86.36,8.06,197
2021-01-19T22:16:00Z,29.05,-86.28,8.06,197
2021-01-19T22:17:00Z,29.05,-86.25,8.06,197
2021-01-19T22:18:00Z,29.05,-86.25,8.06,197
2021-01-19T22:19:00Z,29.05,-86.33,8.06,197
2021-01-19T22:20:00Z,29.03,-86.47,8.06,197
2021-01-19T22:21:00Z,29.03,-86.57,8.06,197
2021-01-19T22:22:00Z,29.03,-86.52,8.06,197
2021-01-19T22:23:00Z,29.03,-86.49,8.06,197
2021-01-19T22:24:00Z,29.03,-86.53,8.06,197
2021-01-19T22:25:00Z,29.03,-86.44,8.06,197
2021-01-19T22:26:00Z,29,-86.47,8.06,197
2021-01-19T22:27:00Z,29,-86.61,8.06,197
2021-01-19T22:28:00Z,29,-86.6,8.06,197
2021-01-19T22:29:00Z,29,-86.63,8.06,197
2021-01-19T22:30:00Z,29,-86.5,8.06,197
2021-01-19T22:31:00Z,28.98,-86.57,8.06,197
2021-01-19T22:32:00Z,28.98,-86.58,8.06,197
2021-01-19T22:33:00Z,28.98,-86.42,8.06,197
2021-01-19T22:34:00Z,28.98,-86.49,8.06,197
2021-01-19T22:35:00Z,28.98,-86.52,8.06,197
2021-01-19T22:36:00Z,28.98,-86.53,8.06,197
2021-01-19T22:37:00Z,28.98,-86.5,8.06,197
2021-01-19T22:38:00Z,28.98,-86.6,8.06,197
2021-01-19T22:39:00Z,28.95,-86.64,8.06,197
2021-01-19T22:40:00Z,28.95,-86.55,8.06,197
2021-01-19T22:41:00Z,28.95,-86.61,8.06,197
2021-01-19T22:42:00Z,28.95,-86.6,8.06,197
2021-01-19T22:43:00Z,28.95,-86.46,8.06,197
2021-01-19T22:44:00Z,28.95,-86.49,8.06,197
2021-01-19T22:45:00Z,28.95,-86.64,8.06,197
2021-01-19T22:46:00Z,28.95,-86.6,8.06,197
2021-01-19T22:47:00Z,28.95,-86.57,8.06,197
2021-01-19T22:48:00Z,28.95,-86.6,8.06,197
2021-01-19T22:49:00Z,28.95,-86.49,8.06,197
2021-01-19T22:50:00Z,28.93,-86.61,8.06,197
2021-01-19T22:51:00Z,28.93,-86.58,8.06,197
2021-01-19T22:52:00Z,28.93,-86.53,8.06,197
2021-01-19T22:53:00Z,28.93,-86.52,8.06,197
2021-01-19T22:54:00Z,28.93,-86.57,8.06,197
2021-01-19T22:55:00Z,28.93,-86.41,8.06,197
2021-01-19T22:56:00Z,28.93,-86.53,8.06,197
2021-01-19T22:57:00Z,28.93,-86.35,8.06,197
2021-01-19T22:58:00Z,28.93,-86.44,8.06,197
2021-01-19T22:59:00Z,28.93,-86.35,8.06,197
2021-01-19T23:00:00Z,28.9,-86.44,8.06,197
2021-01-19T23:01:00Z,28.9,-86.33,8.06,197
2021-01-19T23:02:00Z,28.9,-86.24,8.06,197
2021-01-19T23:03:00Z,28.9,-86.3,8.06,197
2021-01-19T23:04:00Z,28.9,-86.22,8.06,197
2021-01-19T23:05:00Z,28.9,-86.28,8.06,197
2021-01-19T23:06:00Z,28.9,-86.22,8.06,197
2021-01-19T23:07:00Z,28.9,-86.27,8.06,197
2021-01-19T23:08:00Z,28.88,-86.25,8.06,197
2021-01-19T23:09:00Z,28.88,-86.08,8.05,197
2021-01-19T23:10:00Z,28.88,-86.11,8.05,197
2021-01-19T23:11:00Z,28.88,-86.11,8.05,197
2021-01-19T23:12:00Z,28.88,-86.05,8.05,197
2021-01-19T23:13:00Z,28.88,-86.1,8.05,197
2021-01-19T23:14:00Z,28.88,-86,8.05,197
2021-01-19T23:15:00Z,28.88,-85.94,8.05,197
2021-01-19T23:16:00Z,28.88,-85.99,8.05,197
2021-01-19T23:17:00Z,28.88,-85.92,8.05,197
2021-01-19T23:18:00Z,28.88,-85.8,8.05,197
2021-01-19T23:19:00Z,28.85,-85.8,8.05,197
2021-01-19T23:20:00Z,28.85,-85.69,8.05,197
2021-01-19T23:21:00Z,28.85,-85.66,8.05,197
2021-01-19T23:22:00Z,28.85,-85.71,8.05,197
2021-01-19T23:23:00Z,28.85,-85.67,8.05,197
2021-01-19T23:24:00Z,28.85,-85.6,8.05,197
2021-01-19T23:25:00Z,28.85,-85.55,8.05,197
2021-01-19T23:26:00Z,28.85,-85.42,8.04,197
2021-01-19T23:27:00Z,28.85,-85.44,8.04,197
2021-01-19T23:28:00Z,28.85,-85.36,8.04,197
2021-01-19T23:29:00Z,28.85,-85.46,8.04,197
2021-01-19T23:30:00Z,28.85,-85.28,8.04,197
2021-01-19T23:31:00Z,28.83,-85.28,8.04,197
2021-01-19T23:32:00Z,28.83,-85.13,8.04,197
2021-01-19T23:33:00Z,28.83,-85.1,8.04,197
2021-01-19T23:34:00Z,28.83,-85.13,8.04,197
2021-01-19T23:35:00Z,28.83,-85,8.04,197
2021-01-19T23:36:00Z,28.83,-85.16,8.04,197
2021-01-19T23:37:00Z,28.83,-85.08,8.04,197
2021-01-19T23:38:00Z,28.83,-85,8.04,197
2021-01-19T23:39:00Z,28.83,-84.96,8.04,197
2021-01-19T23:40:00Z,28.83,-85,8.04,197
2021-01-19T23:41:00Z,28.83,-84.91,8.03,197
2021-01-19T23:42:00Z,28.83,-84.92,8.03,197
2021-01-19T23:43:00Z,28.83,-84.88,8.03,197
2021-01-19T23:44:00Z,28.83,-84.77,8.03,197
2021-01-19T23:45:00Z,28.8,-84.88,8.03,197
2021-01-19T23:46:00Z,28.8,-84.71,8.03,197
2021-01-19T23:47:00Z,28.8,-84.82,8.03,197
2021-01-19T23:48:00Z,28.8,-84.85,8.03,197
2021-01-19T23:49:00Z,28.8,-84.91,8.03,197
2021-01-19T23:50:00Z,28.8,-84.96,8.04,197
2021-01-19T23:51:00Z,28.8,-84.91,8.03,197
2021-01-19T23:52:00Z,28.8,-84.89,8.03,197
2021-01-19T23:53:00Z,28.78,-84.77,8.03,197
2021-01-19T23:54:00Z,28.78,-84.82,8.03,197
2021-01-19T23:55:00Z,28.78,-85.07,8.04,197
2021-01-19T23:56:00Z,28.78,-85.08,8.04,197
2021-01-19T23:57:00Z,28.8,-85.07,8.04,197
2021-01-19T23:58:00Z,28.78,-85.07,8.04,197
2021-01-19T23:59:00Z,28.78,-85,8.04,197
2021-01-20T00:00:00Z,28.78,-84.88,8.03,197
2021-01-20T00:01:00Z,28.78,-85.25,8.04,197
2021-01-20T00:02:00Z,28.78,-84.89,8.03,197
2021-01-20T00:03:00Z,28.78,-84.82,8.03,197
2021-01-20T00:04:00Z,28.78,-85.08,8.04,197
2021-01-20T00:05:00Z,28.78,-84.89,8.03,197
2021-01-20T00:06:00Z,28.78,-84.89,8.03,197
2021-01-20T00:07:00Z,28.78,-84.8,8.03,197
2021-01-20T00:08:00Z,28.78,-84.72,8.03,197
2021-01-20T00:09:00Z,28.78,-84.77,8.03,197
2021-01-20T00:10:00Z,28.75,-84.75,8.03,197
2021-01-20T00:11:00Z,28.75,-84.71,8.03,197
2021-01-20T00:12:00Z,28.75,-84.78,8.03,197
2021-01-20T00:13:00Z,28.75,-84.8,8.03,197
2021-01-20T00:14:00Z,28.75,-84.85,8.03,197
2021-01-20T00:15:00Z,28.75,-84.97,8.04,197
2021-01-20T00:16:00Z,28.75,-84.83,8.03,197
2021-01-20T00:17:00Z,28.75,-84.88,8.03,197
2021-01-20T00:18:00Z,28.75,-84.77,8.03,197
2021-01-20T00:19:00Z,28.75,-84.82,8.03,197
2021-01-20T00:20:00Z,28.78,-84.88,8.03,197
2021-01-20T00:21:00Z,28.78,-84.89,8.03,197
2021-01-20T00:22:00Z,28.78,-84.82,8.03,197
2021-01-20T00:23:00Z,28.78,-84.92,8.03,197
2021-01-20T00:24:00Z,28.78,-84.94,8.04,197
2021-01-20T00:25:00Z,28.78,-85.02,8.04,197
2021-01-20T00:26:00Z,28.78,-84.91,8.03,197
2021-01-20T00:27:00Z,28.78,-84.89,8.03,197
2021-01-20T00:28:00Z,28.78,-84.78,8.03,197
2021-01-20T00:29:00Z,28.78,-84.83,8.03,197
2021-01-20T00:30:00Z,28.78,-84.71,8.03,197
2021-01-20T00:31:00Z,28.78,-84.75,8.03,197
2021-01-20T00:32:00Z,28.78,-84.74,8.03,197
2021-01-20T00:33:00Z,28.75,-84.78,8.03,197
2021-01-20T00:34:00Z,28.75,-84.82,8.03,197
2021-01-20T00:35:00Z,28.75,-84.89,8.03,197
2021-01-20T00:36:00Z,28.75,-84.91,8.03,197
2021-01-20T00:37:00Z,28.75,-84.97,8.04,197
2021-01-20T00:38:00Z,28.75,-84.99,8.04,197
2021-01-20T00:39:00Z,28.75,-84.94,8.04,197
2021-01-20T00:40:00Z,28.73,-84.94,8.04,197
2021-01-20T00:41:00Z,28.73,-85.05,8.04,197
2021-01-20T00:42:00Z,28.73,-84.99,8.04,197
2021-01-20T00:43:00Z,28.73,-85.07,8.04,197
2021-01-20T00:44:00Z,28.73,-84.94,8.04,197
2021-01-20T00:45:00Z,28.73,-85.1,8.04,197
2021-01-20T00:46:00Z,28.71,-85.1,8.04,197
2021-01-20T00:47:00Z,28.71,-85.02,8.04,197
2021-01-20T00:48:00Z,28.71,-85.07,8.04,197
2021-01-20T00:49:00Z,28.71,-85.02,8.04,197
2021-01-20T00:50:00Z,28.71,-85.03,8.04,197
2021-01-20T00:51:00Z,28.71,-84.91,8.03,197
2021-01-20T00:52:00Z,28.71,-84.91,8.03,197
2021-01-20T00:53:00Z,28.71,-84.78,8.03,197
2021-01-20T00:54:00Z,28.68,-84.66,8.03,197
2021-01-20T00:55:00Z,28.68,-84.69,8.03,197
2021-01-20T00:56:00Z,28.68,-84.66,8.03,197
2021-01-20T00:57:00Z,28.68,-84.66,8.03,197
2021-01-20T00:58:00Z,28.68,-84.47,8.03,197
2021-01-20T00:59:00Z,28.68,-84.49,8.03,197
2021-01-20T01:00:00Z,28.68,-84.17,8.02,197
2021-01-20T01:01:00Z,28.66,-84.3,8.02,197
2021-01-20T01:02:00Z,28.66,-84.17,8.02,197
2021-01-20T01:03:00Z,28.66,-84.17,8.02,197
2021-01-20T01:04:00Z,28.66,-84.22,8.02,197
2021-01-20T01:05:00Z,28.66,-84.11,8.02,197
2021-01-20T01:06:00Z,28.63,-84.25,8.02,197
2021-01-20T01:07:00Z,28.63,-84.19,8.02,197
2021-01-20T01:08:00Z,28.63,-84.1,8.02,197
2021-01-20T01:09:00Z,28.63,-84.25,8.02,197
2021-01-20T01:10:00Z,28.63,-84.46,8.03,197
2021-01-20T01:11:00Z,28.63,-84.25,8.02,197
2021-01-20T01:12:00Z,28.63,-84.22,8.02,197
2021-01-20T01:13:00Z,28.63,-84.22,8.02,197
2021-01-20T01:14:00Z,28.63,-84.21,8.02,197
2021-01-20T01:15:00Z,28.63,-84.28,8.02,197
2021-01-20T01:16:00Z,28.63,-84.3,8.02,197
2021-01-20T01:17:00Z,28.63,-84.33,8.03,197
2021-01-20T01:18:00Z,28.63,-84.49,8.03,197
2021-01-20T01:19:00Z,28.63,-84.21,8.02,197
2021-01-20T01:20:00Z,28.63,-84.47,8.03,197
2021-01-20T01:21:00Z,28.63,-84.44,8.03,197
2021-01-20T01:22:00Z,28.63,-84.27,8.02,197
2021-01-20T01:23:00Z,28.63,-84.38,8.03,197
2021-01-20T01:24:00Z,28.61,-84.13,8.02,197
2021-01-20T01:25:00Z,28.61,-84.33,8.03,197
2021-01-20T01:26:00Z,28.61,-84.28,8.02,197
2021-01-20T01:27:00Z,28.61,-84.17,8.02,197
2021-01-20T01:28:00Z,28.61,-84.24,8.02,197
2021-01-20T01:29:00Z,28.61,-84.08,8.02,197
2021-01-20T01:30:00Z,28.61,-84.17,8.02,197
2021-01-20T01:31:00Z,28.61,-84.21,8.02,197
2021-01-20T01:32:00Z,28.61,-84.36,8.03,197
2021-01-20T01:33:00Z,28.58,-84.67,8.03,197
2021-01-20T01:34:00Z,28.58,-84.55,8.03,197
2021-01-20T01:35:00Z,28.58,-84.53,8.03,197
2021-01-20T01:36:00Z,28.58,-84.57,8.03,197
2021-01-20T01:37:00Z,28.58,-84.63,8.03,197
2021-01-20T01:38:00Z,28.58,-84.55,8.03,197
2021-01-20T01:39:00Z,28.56,-84.6,8.03,197
2021-01-20T01:40:00Z,28.56,-84.8,8.03,197
2021-01-20T01:41:00Z,28.56,-84.69,8.03,197
2021-01-20T01:42:00Z,28.56,-84.82,8.03,197
2021-01-20T01:43:00Z,28.56,-84.74,8.03,197
2021-01-20T01:44:00Z,28.56,-84.86,8.03,197
2021-01-20T01:45:00Z,28.53,-84.77,8.03,197
2021-01-20T01:46:00Z,28.53,-84.8,8.03,197
2021-01-20T01:47:00Z,28.53,-84.67,8.03,197
2021-01-20T01:48:00Z,28.53,-84.6,8.03,197
2021-01-20T01:49:00Z,28.53,-84.69,8.03,197
2021-01-20T01:50:00Z,28.53,-84.64,8.03,197
2021-01-20T01:51:00Z,28.53,-84.6,8.03,197
2021-01-20T01:52:00Z,28.53,-84.39,8.03,197
2021-01-20T01:53:00Z,28.51,-84.21,8.02,197
2021-01-20T01:54:00Z,28.51,-84.07,8.02,197
2021-01-20T01:55:00Z,28.51,-84.11,8.02,197
2021-01-20T01:56:00Z,28.51,-83.99,8.02,197
2021-01-20T01:57:00Z,28.51,-83.94,8.02,197
2021-01-20T01:58:00Z,28.48,-84.02,8.02,197
2021-01-20T01:59:00Z,28.48,-83.88,8.02,197
2021-01-20T02:00:00Z,28.48,-83.91,8.02,197
2021-01-20T02:01:00Z,28.48,-83.72,8.02,197
2021-01-20T02:02:00Z,28.48,-83.64,8.01,197
2021-01-20T02:03:00Z,28.48,-83.52,8.01,197
2021-01-20T02:04:00Z,28.48,-83.33,8.01,197
2021-01-20T02:05:00Z,28.48,-83,8,197
2021-01-20T02:06:00Z,28.46,-82.8,8,197
2021-01-20T02:07:00Z,28.46,-82.5,8,197
2021-01-20T02:08:00Z,28.46,-82.28,7.99,197
2021-01-20T02:09:00Z,28.46,-81.91,7.99,197
2021-01-20T02:10:00Z,28.46,-81.83,7.98,197
2021-01-20T02:11:00Z,28.46,-81.69,7.98,197
2021-01-20T02:12:00Z,28.46,-81.61,7.98,197
2021-01-20T02:13:00Z,28.46,-81.55,7.98,197
2021-01-20T02:14:00Z,28.46,-81.6,7.98,197
2021-01-20T02:15:00Z,28.48,-81.55,7.98,197
2021-01-20T02:16:00Z,28.48,-81.55,7.98,197
2021-01-20T02:17:00Z,28.48,-81.47,7.98,197
2021-01-20T02:18:00Z,28.48,-81.33,7.98,197
2021-01-20T02:19:00Z,28.51,-81.41,7.98,197
2021-01-20T02:20:00Z,28.51,-81.35,7.98,197
2021-01-20T02:21:00Z,28.51,-81.53,7.98,197
2021-01-20T02:22:00Z,28.51,-81.64,7.98,197
2021-01-20T02:23:00Z,28.53,-81.81,7.98,197
2021-01-20T02:24:00Z,28.53,-82.35,7.99,197
2021-01-20T02:25:00Z,28.56,-82.1,7.99,197
2021-01-20T02:26:00Z,28.56,-82.14,7.99,197
2021-01-20T02:27:00Z,28.56,-82.33,7.99,197
2021-01-20T02:28:00Z,28.56,-82.58,8,197
