"Plot Title: SGD_011821_337_East"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","High Range, μS/cm (LGR S/N: 20739337, SEN S/N: 20739337)","Temp, °C (LGR S/N: 20739337, SEN S/N: 20739337)"
895,01/18/21 09:13:00 PM,33714.0,43819.0,28.74
896,01/18/21 09:14:00 PM,33714.0,43806.2,28.71
897,01/18/21 09:15:00 PM,33714.0,43857.4,28.72
898,01/18/21 09:16:00 PM,33714.0,43827.5,28.71
899,01/18/21 09:17:00 PM,33714.0,43836.0,28.72
900,01/18/21 09:18:00 PM,33714.0,43840.3,28.72
901,01/18/21 09:19:00 PM,33714.0,43810.4,28.71
902,01/18/21 09:20:00 PM,33714.0,43806.2,28.71
903,01/18/21 09:21:00 PM,33714.0,43840.3,28.71
904,01/18/21 09:22:00 PM,33714.0,43797.7,28.70
905,01/18/21 09:23:00 PM,33714.0,43810.4,28.72
906,01/18/21 09:24:00 PM,33714.0,43819.0,28.71
907,01/18/21 09:25:00 PM,33714.0,43810.4,28.71
908,01/18/21 09:26:00 PM,33714.0,43789.1,28.71
909,01/18/21 09:27:00 PM,33714.0,43819.0,28.72
910,01/18/21 09:28:00 PM,33714.0,43789.1,28.74
911,01/18/21 09:29:00 PM,33714.0,43840.3,28.72
912,01/18/21 09:30:00 PM,33714.0,43772.1,28.71
913,01/18/21 09:31:00 PM,33714.0,43819.0,28.70
914,01/18/21 09:32:00 PM,33714.0,43857.4,28.72
915,01/18/21 09:33:00 PM,33714.0,43848.9,28.72
916,01/18/21 09:34:00 PM,33714.0,43827.5,28.72
917,01/18/21 09:35:00 PM,33714.0,43810.4,28.72
918,01/18/21 09:36:00 PM,33714.0,43810.4,28.72
919,01/18/21 09:37:00 PM,33714.0,43810.4,28.71
920,01/18/21 09:38:00 PM,33714.0,43801.9,28.72
921,01/18/21 09:39:00 PM,33714.0,43780.6,28.71
922,01/18/21 09:40:00 PM,33714.0,43810.4,28.71
923,01/18/21 09:41:00 PM,33714.0,43814.7,28.70
924,01/18/21 09:42:00 PM,33714.0,43772.1,28.70
925,01/18/21 09:43:00 PM,33714.0,43780.6,28.71
926,01/18/21 09:44:00 PM,33714.0,43763.6,28.71
927,01/18/21 09:45:00 PM,33714.0,43742.3,28.70
928,01/18/21 09:46:00 PM,33714.0,43793.4,28.70
929,01/18/21 09:47:00 PM,33714.0,43755.1,28.68
930,01/18/21 09:48:00 PM,33714.0,43814.7,28.69
931,01/18/21 09:49:00 PM,33714.0,43806.2,28.70
932,01/18/21 09:50:00 PM,33714.0,43767.8,28.69
933,01/18/21 09:51:00 PM,33714.0,43746.6,28.69
934,01/18/21 09:52:00 PM,33714.0,43797.7,28.68
935,01/18/21 09:53:00 PM,33714.0,43750.8,28.69
936,01/18/21 09:54:00 PM,33714.0,43793.4,28.70
937,01/18/21 09:55:00 PM,33714.0,43776.4,28.71
938,01/18/21 09:56:00 PM,33714.0,43755.1,28.70
939,01/18/21 09:57:00 PM,33714.0,43806.2,28.71
940,01/18/21 09:58:00 PM,33714.0,43823.2,28.71
941,01/18/21 09:59:00 PM,33714.0,43767.8,28.70
942,01/18/21 10:00:00 PM,33714.0,43797.7,28.70
943,01/18/21 10:01:00 PM,33714.0,43746.6,28.70
944,01/18/21 10:02:00 PM,33714.0,43797.7,28.71
945,01/18/21 10:03:00 PM,33714.0,43784.9,28.70
946,01/18/21 10:04:00 PM,33714.0,43806.2,28.69
947,01/18/21 10:05:00 PM,33714.0,43767.8,28.71
948,01/18/21 10:06:00 PM,33714.0,43784.9,28.68
949,01/18/21 10:07:00 PM,33714.0,43767.8,28.70
950,01/18/21 10:08:00 PM,33714.0,43767.8,28.70
951,01/18/21 10:09:00 PM,33714.0,43789.1,28.70
952,01/18/21 10:10:00 PM,33714.0,43746.6,28.71
953,01/18/21 10:11:00 PM,33714.0,43759.3,28.71
954,01/18/21 10:12:00 PM,33714.0,43767.8,28.70
955,01/18/21 10:13:00 PM,33714.0,43767.8,28.70
956,01/18/21 10:14:00 PM,33714.0,43767.8,28.70
957,01/18/21 10:15:00 PM,33714.0,43746.6,28.69
958,01/18/21 10:16:00 PM,33714.0,43789.1,28.69
959,01/18/21 10:17:00 PM,33714.0,43789.1,28.70
960,01/18/21 10:18:00 PM,33714.0,43814.7,28.70
961,01/18/21 10:19:00 PM,33714.0,43780.6,28.70
962,01/18/21 10:20:00 PM,33714.0,43767.8,28.70
963,01/18/21 10:21:00 PM,33714.0,43780.6,28.69
964,01/18/21 10:22:00 PM,33714.0,43759.3,28.68
965,01/18/21 10:23:00 PM,33714.0,43772.1,28.69
966,01/18/21 10:24:00 PM,33714.0,43767.8,28.69
967,01/18/21 10:25:00 PM,33714.0,43750.8,28.68
968,01/18/21 10:26:00 PM,33714.0,43759.3,28.68
969,01/18/21 10:27:00 PM,33714.0,43738.1,28.68
970,01/18/21 10:28:00 PM,33714.0,43721.1,28.68
971,01/18/21 10:29:00 PM,33714.0,43729.6,28.66
972,01/18/21 10:30:00 PM,33714.0,43750.8,28.68
973,01/18/21 10:31:00 PM,33714.0,43780.6,28.68
974,01/18/21 10:32:00 PM,33714.0,43750.8,28.66
975,01/18/21 10:33:00 PM,33714.0,43742.3,28.66
976,01/18/21 10:34:00 PM,33714.0,43772.1,28.68
977,01/18/21 10:35:00 PM,33714.0,43733.8,28.66
978,01/18/21 10:36:00 PM,33714.0,43750.8,28.66
979,01/18/21 10:37:00 PM,33714.0,43750.8,28.68
980,01/18/21 10:38:00 PM,33714.0,43763.6,28.66
981,01/18/21 10:39:00 PM,33714.0,43729.6,28.66
982,01/18/21 10:40:00 PM,33714.0,43725.3,28.65
983,01/18/21 10:41:00 PM,33714.0,43733.8,28.66
984,01/18/21 10:42:00 PM,33714.0,43742.3,28.68
985,01/18/21 10:43:00 PM,33714.0,43733.8,28.68
986,01/18/21 10:44:00 PM,33714.0,43755.1,28.68
987,01/18/21 10:45:00 PM,33714.0,43712.6,28.65
988,01/18/21 10:46:00 PM,33714.0,43733.8,28.68
989,01/18/21 10:47:00 PM,33714.0,43755.1,28.66
990,01/18/21 10:48:00 PM,33714.0,43725.3,28.68
991,01/18/21 10:49:00 PM,33714.0,43742.3,28.68
992,01/18/21 10:50:00 PM,33714.0,43755.1,28.66
993,01/18/21 10:51:00 PM,33714.0,43742.3,28.66
994,01/18/21 10:52:00 PM,33714.0,43733.8,28.66
995,01/18/21 10:53:00 PM,33714.0,43742.3,28.65
996,01/18/21 10:54:00 PM,33714.0,43704.1,28.66
997,01/18/21 10:55:00 PM,33714.0,43725.3,28.66
998,01/18/21 10:56:00 PM,33714.0,43708.3,28.65
999,01/18/21 10:57:00 PM,33714.0,43716.8,28.65
1000,01/18/21 10:58:00 PM,33714.0,43725.3,28.63
1001,01/18/21 10:59:00 PM,33714.0,43695.6,28.64
1002,01/18/21 11:00:00 PM,33714.0,43695.6,28.63
1003,01/18/21 11:01:00 PM,33714.0,43725.3,28.64
1004,01/18/21 11:02:00 PM,33714.0,43742.3,28.64
1005,01/18/21 11:03:00 PM,33714.0,43708.3,28.64
1006,01/18/21 11:04:00 PM,33714.0,43746.6,28.63
1007,01/18/21 11:05:00 PM,33714.0,43678.6,28.63
1008,01/18/21 11:06:00 PM,33714.0,43657.4,28.63
1009,01/18/21 11:07:00 PM,33714.0,43708.3,28.64
1010,01/18/21 11:08:00 PM,33714.0,43716.8,28.63
1011,01/18/21 11:09:00 PM,33714.0,43695.6,28.63
1012,01/18/21 11:10:00 PM,33714.0,43678.6,28.63
1013,01/18/21 11:11:00 PM,33714.0,43708.3,28.64
1014,01/18/21 11:12:00 PM,33714.0,43564.3,28.64
1015,01/18/21 11:13:00 PM,33714.0,43653.2,28.64
1016,01/18/21 11:14:00 PM,33714.0,43615.1,28.63
1017,01/18/21 11:15:00 PM,33714.0,43615.1,28.63
1018,01/18/21 11:16:00 PM,33714.0,43661.6,28.63
1019,01/18/21 11:17:00 PM,33714.0,43678.6,28.63
1020,01/18/21 11:18:00 PM,33714.0,43648.9,28.63
1021,01/18/21 11:19:00 PM,33714.0,43598.1,28.63
1022,01/18/21 11:20:00 PM,33714.0,43640.5,28.61
1023,01/18/21 11:21:00 PM,33714.0,43640.5,28.63
1024,01/18/21 11:22:00 PM,33714.0,43577.0,28.63
1025,01/18/21 11:23:00 PM,33714.0,43598.1,28.61
1026,01/18/21 11:24:00 PM,33714.0,43598.1,28.61
1027,01/18/21 11:25:00 PM,33714.0,43632.0,28.61
1028,01/18/21 11:26:00 PM,33714.0,43560.1,28.60
1029,01/18/21 11:27:00 PM,33714.0,43589.7,28.60
1030,01/18/21 11:28:00 PM,33714.0,43598.1,28.61
1031,01/18/21 11:29:00 PM,33714.0,43606.6,28.61
1032,01/18/21 11:30:00 PM,33714.0,43623.5,28.60
1033,01/18/21 11:31:00 PM,33714.0,43610.8,28.60
1034,01/18/21 11:32:00 PM,33714.0,43589.7,28.60
1035,01/18/21 11:33:00 PM,33714.0,43619.3,28.60
1036,01/18/21 11:34:00 PM,33714.0,43615.1,28.59
1037,01/18/21 11:35:00 PM,33714.0,43560.1,28.60
1038,01/18/21 11:36:00 PM,33714.0,43572.8,28.59
1039,01/18/21 11:37:00 PM,33714.0,43560.1,28.59
1040,01/18/21 11:38:00 PM,33714.0,43572.8,28.59
1041,01/18/21 11:39:00 PM,33714.0,43551.7,28.58
1042,01/18/21 11:40:00 PM,33714.0,43577.0,28.57
1043,01/18/21 11:41:00 PM,33714.0,43602.4,28.57
1044,01/18/21 11:42:00 PM,33714.0,43534.8,28.55
1045,01/18/21 11:43:00 PM,33714.0,43602.4,28.55
1046,01/18/21 11:44:00 PM,33714.0,43581.2,28.54
1047,01/18/21 11:45:00 PM,33714.0,43593.9,28.57
1048,01/18/21 11:46:00 PM,33714.0,43623.5,28.55
1049,01/18/21 11:47:00 PM,33714.0,43581.2,28.57
1050,01/18/21 11:48:00 PM,33714.0,43526.3,28.55
1051,01/18/21 11:49:00 PM,33714.0,43513.7,28.54
1052,01/18/21 11:50:00 PM,33714.0,43602.4,28.54
1053,01/18/21 11:51:00 PM,33714.0,43615.1,28.55
1054,01/18/21 11:52:00 PM,33714.0,43555.9,28.55
1055,01/18/21 11:53:00 PM,33714.0,43581.2,28.55
1056,01/18/21 11:54:00 PM,33714.0,43593.9,28.54
1057,01/18/21 11:55:00 PM,33714.0,43555.9,28.53
1058,01/18/21 11:56:00 PM,33714.0,43585.4,28.55
1059,01/18/21 11:57:00 PM,33714.0,43577.0,28.54
1060,01/18/21 11:58:00 PM,33714.0,43564.3,28.55
1061,01/18/21 11:59:00 PM,33714.0,43577.0,28.54
1062,01/19/21 12:00:00 AM,33714.0,43585.4,28.52
1063,01/19/21 12:01:00 AM,33714.0,43560.1,28.53
1064,01/19/21 12:02:00 AM,33714.0,43598.1,28.53
1065,01/19/21 12:03:00 AM,33714.0,43534.8,28.54
1066,01/19/21 12:04:00 AM,33714.0,43568.5,28.54
1067,01/19/21 12:05:00 AM,33714.0,43517.9,28.54
1068,01/19/21 12:06:00 AM,33714.0,43404.4,28.53
1069,01/19/21 12:07:00 AM,33714.0,43539.0,28.53
1070,01/19/21 12:08:00 AM,33714.0,43513.7,28.52
1071,01/19/21 12:09:00 AM,33714.0,43568.5,28.53
1072,01/19/21 12:10:00 AM,33714.0,43505.3,28.52
1073,01/19/21 12:11:00 AM,33714.0,43488.4,28.52
1074,01/19/21 12:12:00 AM,33714.0,43526.3,28.52
1075,01/19/21 12:13:00 AM,33714.0,43539.0,28.53
1076,01/19/21 12:14:00 AM,33714.0,43488.4,28.53
1077,01/19/21 12:15:00 AM,33714.0,43560.1,28.50
1078,01/19/21 12:16:00 AM,33714.0,43530.6,28.52
1079,01/19/21 12:17:00 AM,33714.0,43547.4,28.52
1080,01/19/21 12:18:00 AM,33714.0,43539.0,28.50
1081,01/19/21 12:19:00 AM,33714.0,43539.0,28.50
1082,01/19/21 12:20:00 AM,33714.0,43530.6,28.50
1083,01/19/21 12:21:00 AM,33714.0,43602.4,28.50
1084,01/19/21 12:22:00 AM,33714.0,43551.7,28.50
1085,01/19/21 12:23:00 AM,33714.0,43522.1,28.49
1086,01/19/21 12:24:00 AM,33714.0,43530.6,28.50
1087,01/19/21 12:25:00 AM,33714.0,43522.1,28.49
1088,01/19/21 12:26:00 AM,33714.0,43530.6,28.48
1089,01/19/21 12:27:00 AM,33714.0,43572.8,28.49
1090,01/19/21 12:28:00 AM,33714.0,43450.6,28.48
1091,01/19/21 12:29:00 AM,33714.0,43492.6,28.47
1092,01/19/21 12:30:00 AM,33714.0,43484.2,28.47
1093,01/19/21 12:31:00 AM,33714.0,43501.1,28.47
1094,01/19/21 12:32:00 AM,33714.0,43459.0,28.46
1095,01/19/21 12:33:00 AM,33714.0,43463.2,28.46
1096,01/19/21 12:34:00 AM,33714.0,43505.3,28.46
1097,01/19/21 12:35:00 AM,33714.0,43475.8,28.47
1098,01/19/21 12:36:00 AM,33714.0,43513.7,28.46
1099,01/19/21 12:37:00 AM,33714.0,43484.2,28.46
1100,01/19/21 12:38:00 AM,33714.0,43513.7,28.46
1101,01/19/21 12:39:00 AM,33714.0,43534.8,28.44
1102,01/19/21 12:40:00 AM,33714.0,43505.3,28.46
1103,01/19/21 12:41:00 AM,33714.0,43475.8,28.47
1104,01/19/21 12:42:00 AM,33714.0,43505.3,28.47
1105,01/19/21 12:43:00 AM,33714.0,43513.7,28.47
1106,01/19/21 12:44:00 AM,33714.0,43526.3,28.47
1107,01/19/21 12:45:00 AM,33714.0,43475.8,28.47
1108,01/19/21 12:46:00 AM,33714.0,43446.4,28.47
1109,01/19/21 12:47:00 AM,33714.0,43446.4,28.47
1110,01/19/21 12:48:00 AM,33714.0,43505.3,28.44
1111,01/19/21 12:49:00 AM,33714.0,43488.4,28.47
1112,01/19/21 12:50:00 AM,33714.0,43446.4,28.46
1113,01/19/21 12:51:00 AM,33714.0,43526.3,28.47
1114,01/19/21 12:52:00 AM,33714.0,43475.8,28.46
1115,01/19/21 12:53:00 AM,33714.0,43534.8,28.47
1116,01/19/21 12:54:00 AM,33714.0,43454.8,28.47
1117,01/19/21 12:55:00 AM,33714.0,43438.0,28.46
1118,01/19/21 12:56:00 AM,33714.0,43501.1,28.49
1119,01/19/21 12:57:00 AM,33714.0,43526.3,28.48
1120,01/19/21 12:58:00 AM,33714.0,43467.4,28.49
1121,01/19/21 12:59:00 AM,33714.0,43517.9,28.48
1122,01/19/21 01:00:00 AM,33714.0,43501.1,28.49
1123,01/19/21 01:01:00 AM,33714.0,43467.4,28.48
1124,01/19/21 01:02:00 AM,33714.0,43450.6,28.49
1125,01/19/21 01:03:00 AM,33714.0,43526.3,28.48
1126,01/19/21 01:04:00 AM,33714.0,43459.0,28.49
1127,01/19/21 01:05:00 AM,33714.0,43509.5,28.48
1128,01/19/21 01:06:00 AM,33714.0,43522.1,28.48
1129,01/19/21 01:07:00 AM,33714.0,43459.0,28.47
1130,01/19/21 01:08:00 AM,33714.0,43459.0,28.46
1131,01/19/21 01:09:00 AM,33714.0,43416.9,28.47
1132,01/19/21 01:10:00 AM,33714.0,43471.6,28.47
1133,01/19/21 01:11:00 AM,33714.0,43400.2,28.47
1134,01/19/21 01:12:00 AM,33714.0,43429.5,28.44
1135,01/19/21 01:13:00 AM,33714.0,43463.2,28.44
1136,01/19/21 01:14:00 AM,33714.0,43421.1,28.44
1137,01/19/21 01:15:00 AM,33714.0,43438.0,28.46
1138,01/19/21 01:16:00 AM,33714.0,43450.6,28.44
1139,01/19/21 01:17:00 AM,33714.0,43412.8,28.44
1140,01/19/21 01:18:00 AM,33714.0,43412.8,28.43
1141,01/19/21 01:19:00 AM,33714.0,43484.2,28.42
1142,01/19/21 01:20:00 AM,33714.0,43438.0,28.43
1143,01/19/21 01:21:00 AM,33714.0,43421.1,28.43
1144,01/19/21 01:22:00 AM,33714.0,43396.0,28.43
1145,01/19/21 01:23:00 AM,33714.0,43442.2,28.42
1146,01/19/21 01:24:00 AM,33714.0,43471.6,28.43
1147,01/19/21 01:25:00 AM,33714.0,43484.2,28.43
1148,01/19/21 01:26:00 AM,33714.0,43425.3,28.42
1149,01/19/21 01:27:00 AM,33714.0,43433.7,28.41
1150,01/19/21 01:28:00 AM,33714.0,43375.0,28.41
1151,01/19/21 01:29:00 AM,33714.0,43446.4,28.41
1152,01/19/21 01:30:00 AM,33714.0,43425.3,28.41
1153,01/19/21 01:31:00 AM,33714.0,43438.0,28.41
1154,01/19/21 01:32:00 AM,33714.0,43412.8,28.41
1155,01/19/21 01:33:00 AM,33714.0,43433.7,28.41
1156,01/19/21 01:34:00 AM,33714.0,43416.9,28.42
1157,01/19/21 01:35:00 AM,33714.0,43454.8,28.42
1158,01/19/21 01:36:00 AM,33714.0,43463.2,28.42
1159,01/19/21 01:37:00 AM,33714.0,43433.7,28.43
1160,01/19/21 01:38:00 AM,33714.0,43446.4,28.43
1161,01/19/21 01:39:00 AM,33714.0,43475.8,28.42
1162,01/19/21 01:40:00 AM,33714.0,43475.8,28.42
1163,01/19/21 01:41:00 AM,33714.0,43421.1,28.42
1164,01/19/21 01:42:00 AM,33714.0,43438.0,28.43
1165,01/19/21 01:43:00 AM,33714.0,43412.8,28.42
1166,01/19/21 01:44:00 AM,33714.0,43408.6,28.41
1167,01/19/21 01:45:00 AM,33714.0,43421.1,28.42
1168,01/19/21 01:46:00 AM,33714.0,43454.8,28.42
1169,01/19/21 01:47:00 AM,33714.0,43446.4,28.41
1170,01/19/21 01:48:00 AM,33714.0,43429.5,28.39
1171,01/19/21 01:49:00 AM,33714.0,43429.5,28.39
1172,01/19/21 01:50:00 AM,33714.0,43396.0,28.39
1173,01/19/21 01:51:00 AM,33714.0,43408.6,28.41
1174,01/19/21 01:52:00 AM,33714.0,43446.4,28.41
1175,01/19/21 01:53:00 AM,33714.0,43421.1,28.42
1176,01/19/21 01:54:00 AM,33714.0,43408.6,28.42
1177,01/19/21 01:55:00 AM,33714.0,43429.5,28.44
1178,01/19/21 01:56:00 AM,33714.0,43408.6,28.44
1179,01/19/21 01:57:00 AM,33714.0,43450.6,28.44
1180,01/19/21 01:58:00 AM,33714.0,43370.8,28.46
1181,01/19/21 01:59:00 AM,33714.0,43391.8,28.43
1182,01/19/21 02:00:00 AM,33714.0,43442.2,28.46
1183,01/19/21 02:01:00 AM,33714.0,43442.2,28.46
1184,01/19/21 02:02:00 AM,33714.0,43480.0,28.44
1185,01/19/21 02:03:00 AM,33714.0,43391.8,28.46
1186,01/19/21 02:04:00 AM,33714.0,43442.2,28.43
1187,01/19/21 02:05:00 AM,33714.0,43383.4,28.44
1188,01/19/21 02:06:00 AM,33714.0,43450.6,28.43
1189,01/19/21 02:07:00 AM,33714.0,43400.2,28.43
1190,01/19/21 02:08:00 AM,33714.0,43463.2,28.42
1191,01/19/21 02:09:00 AM,33714.0,43412.8,28.39
1192,01/19/21 02:10:00 AM,33714.0,43463.2,28.41
1193,01/19/21 02:11:00 AM,33714.0,43362.4,28.38
1194,01/19/21 02:12:00 AM,33714.0,43450.6,28.38
1195,01/19/21 02:13:00 AM,33714.0,43370.8,28.41
1196,01/19/21 02:14:00 AM,33714.0,43412.8,28.39
1197,01/19/21 02:15:00 AM,33714.0,43383.4,28.39
1198,01/19/21 02:16:00 AM,33714.0,43421.1,28.42
1199,01/19/21 02:17:00 AM,33714.0,43400.2,28.43
1200,01/19/21 02:18:00 AM,33714.0,43471.6,28.42
1201,01/19/21 02:19:00 AM,33714.0,43433.7,28.42
1202,01/19/21 02:20:00 AM,33714.0,43412.8,28.42
1203,01/19/21 02:21:00 AM,33714.0,43438.0,28.43
1204,01/19/21 02:22:00 AM,33714.0,43362.4,28.43
1205,01/19/21 02:23:00 AM,33714.0,43391.8,28.43
1206,01/19/21 02:24:00 AM,33714.0,43412.8,28.43
1207,01/19/21 02:25:00 AM,33714.0,43400.2,28.44
1208,01/19/21 02:26:00 AM,33714.0,43442.2,28.43
1209,01/19/21 02:27:00 AM,33714.0,43442.2,28.42
1210,01/19/21 02:28:00 AM,33714.0,43383.4,28.43
1211,01/19/21 02:29:00 AM,33714.0,43421.1,28.43
1212,01/19/21 02:30:00 AM,33714.0,43391.8,28.42
1213,01/19/21 02:31:00 AM,33714.0,43375.0,28.42
1214,01/19/21 02:32:00 AM,33714.0,43408.6,28.43
1215,01/19/21 02:33:00 AM,33714.0,43425.3,28.41
1216,01/19/21 02:34:00 AM,33714.0,43404.4,28.42
1217,01/19/21 02:35:00 AM,33714.0,43366.6,28.43
1218,01/19/21 02:36:00 AM,33714.0,43396.0,28.43
1219,01/19/21 02:37:00 AM,33714.0,43396.0,28.43
1220,01/19/21 02:38:00 AM,33714.0,43396.0,28.43
1221,01/19/21 02:39:00 AM,33714.0,43396.0,28.42
1222,01/19/21 02:40:00 AM,33714.0,43433.7,28.43
1223,01/19/21 02:41:00 AM,33714.0,43416.9,28.42
1224,01/19/21 02:42:00 AM,33714.0,43387.6,28.41
1225,01/19/21 02:43:00 AM,33714.0,43396.0,28.42
1226,01/19/21 02:44:00 AM,33714.0,43429.5,28.42
1227,01/19/21 02:45:00 AM,33714.0,43366.6,28.43
1228,01/19/21 02:46:00 AM,33714.0,43375.0,28.42
1229,01/19/21 02:47:00 AM,33714.0,43337.3,28.43
1230,01/19/21 02:48:00 AM,33714.0,43383.4,28.42
1231,01/19/21 02:49:00 AM,33714.0,43408.6,28.42
1232,01/19/21 02:50:00 AM,33714.0,43370.8,28.42
1233,01/19/21 02:51:00 AM,33714.0,43370.8,28.41
1234,01/19/21 02:52:00 AM,33714.0,43349.9,28.41
1235,01/19/21 02:53:00 AM,33714.0,43383.4,28.43
1236,01/19/21 02:54:00 AM,33714.0,43362.4,28.42
1237,01/19/21 02:55:00 AM,33714.0,43362.4,28.43
1238,01/19/21 02:56:00 AM,33714.0,43345.7,28.42
1239,01/19/21 02:57:00 AM,33714.0,43412.8,28.39
1240,01/19/21 02:58:00 AM,33714.0,43429.5,28.41
1241,01/19/21 02:59:00 AM,33714.0,43362.4,28.42
1242,01/19/21 03:00:00 AM,33714.0,43316.4,28.43
1243,01/19/21 03:01:00 AM,33714.0,43354.1,28.41
1244,01/19/21 03:02:00 AM,33714.0,43366.6,28.41
1245,01/19/21 03:03:00 AM,33714.0,43341.5,28.43
1246,01/19/21 03:04:00 AM,33714.0,43375.0,28.42
1247,01/19/21 03:05:00 AM,33714.0,43324.8,28.42
1248,01/19/21 03:06:00 AM,33714.0,43366.6,28.42
1249,01/19/21 03:07:00 AM,33714.0,43375.0,28.42
1250,01/19/21 03:08:00 AM,33714.0,43391.8,28.43
1251,01/19/21 03:09:00 AM,33714.0,43387.6,28.42
1252,01/19/21 03:10:00 AM,33714.0,43383.4,28.41
1253,01/19/21 03:11:00 AM,33714.0,43354.1,28.43
1254,01/19/21 03:12:00 AM,33714.0,43345.7,28.42
1255,01/19/21 03:13:00 AM,33714.0,43366.6,28.43
1256,01/19/21 03:14:00 AM,33714.0,43366.6,28.41
1257,01/19/21 03:15:00 AM,33714.0,43396.0,28.42
1258,01/19/21 03:16:00 AM,33714.0,43354.1,28.42
1259,01/19/21 03:17:00 AM,33714.0,43370.8,28.42
1260,01/19/21 03:18:00 AM,33714.0,43366.6,28.41
1261,01/19/21 03:19:00 AM,33714.0,43316.4,28.41
1262,01/19/21 03:20:00 AM,33714.0,43316.4,28.38
1263,01/19/21 03:21:00 AM,33714.0,43366.6,28.39
1264,01/19/21 03:22:00 AM,33714.0,43354.1,28.41
1265,01/19/21 03:23:00 AM,33714.0,43396.0,28.39
1266,01/19/21 03:24:00 AM,33714.0,43396.0,28.39
1267,01/19/21 03:25:00 AM,33714.0,43366.6,28.38
1268,01/19/21 03:26:00 AM,33714.0,43345.7,28.39
1269,01/19/21 03:27:00 AM,33714.0,43337.3,28.37
1270,01/19/21 03:28:00 AM,33714.0,43337.3,28.38
1271,01/19/21 03:29:00 AM,33714.0,43366.6,28.39
1272,01/19/21 03:30:00 AM,33714.0,43379.2,28.38
1273,01/19/21 03:31:00 AM,33714.0,43312.2,28.38
1274,01/19/21 03:32:00 AM,33714.0,43391.8,28.36
1275,01/19/21 03:33:00 AM,33714.0,43303.8,28.37
1276,01/19/21 03:34:00 AM,33714.0,43333.1,28.37
1277,01/19/21 03:35:00 AM,33714.0,43341.5,28.37
1278,01/19/21 03:36:00 AM,33714.0,43320.6,28.38
1279,01/19/21 03:37:00 AM,33714.0,43312.2,28.37
1280,01/19/21 03:38:00 AM,33714.0,43320.6,28.37
1281,01/19/21 03:39:00 AM,33714.0,43370.8,28.37
1282,01/19/21 03:40:00 AM,33714.0,43303.8,28.38
1283,01/19/21 03:41:00 AM,33714.0,43333.1,28.36
1284,01/19/21 03:42:00 AM,33714.0,43312.2,28.36
1285,01/19/21 03:43:00 AM,33714.0,43324.8,28.37
1286,01/19/21 03:44:00 AM,33714.0,43295.5,28.35
1287,01/19/21 03:45:00 AM,33714.0,43303.8,28.37
1288,01/19/21 03:46:00 AM,33714.0,43295.5,28.36
1289,01/19/21 03:47:00 AM,33714.0,43303.8,28.37
1290,01/19/21 03:48:00 AM,33714.0,43324.8,28.35
1291,01/19/21 03:49:00 AM,33714.0,43320.6,28.36
1292,01/19/21 03:50:00 AM,33714.0,43354.1,28.37
1293,01/19/21 03:51:00 AM,33714.0,43266.3,28.35
1294,01/19/21 03:52:00 AM,33714.0,43295.5,28.36
1295,01/19/21 03:53:00 AM,33714.0,43287.1,28.36
1296,01/19/21 03:54:00 AM,33714.0,43308.0,28.37
1297,01/19/21 03:55:00 AM,33714.0,43337.3,28.35
1298,01/19/21 03:56:00 AM,33714.0,43324.8,28.36
1299,01/19/21 03:57:00 AM,33714.0,43278.8,28.35
1300,01/19/21 03:58:00 AM,33714.0,43287.1,28.36
1301,01/19/21 03:59:00 AM,33714.0,43270.4,28.36
1302,01/19/21 04:00:00 AM,33714.0,43287.1,28.36
1303,01/19/21 04:01:00 AM,33714.0,43308.0,28.35
1304,01/19/21 04:02:00 AM,33714.0,43316.4,28.35
1305,01/19/21 04:03:00 AM,33714.0,43278.8,28.36
1306,01/19/21 04:04:00 AM,33714.0,43278.8,28.35
1307,01/19/21 04:05:00 AM,33714.0,43337.3,28.32
1308,01/19/21 04:06:00 AM,33714.0,43299.7,28.32
1309,01/19/21 04:07:00 AM,33714.0,43320.6,28.35
1310,01/19/21 04:08:00 AM,33714.0,43303.8,28.33
1311,01/19/21 04:09:00 AM,33714.0,43270.4,28.33
1312,01/19/21 04:10:00 AM,33714.0,43312.2,28.32
1313,01/19/21 04:11:00 AM,33714.0,43270.4,28.31
1314,01/19/21 04:12:00 AM,33714.0,43303.8,28.32
1315,01/19/21 04:13:00 AM,33714.0,43283.0,28.32
1316,01/19/21 04:14:00 AM,33714.0,43253.7,28.31
1317,01/19/21 04:15:00 AM,33714.0,43241.2,28.31
1318,01/19/21 04:16:00 AM,33714.0,43187.1,28.31
1319,01/19/21 04:17:00 AM,33714.0,43253.7,28.30
1320,01/19/21 04:18:00 AM,33714.0,43241.2,28.31
1321,01/19/21 04:19:00 AM,33714.0,43266.3,28.30
1322,01/19/21 04:20:00 AM,33714.0,43253.7,28.28
1323,01/19/21 04:21:00 AM,33714.0,43245.4,28.28
1324,01/19/21 04:22:00 AM,33714.0,43224.6,28.28
1325,01/19/21 04:23:00 AM,33714.0,43224.6,28.27
1326,01/19/21 04:24:00 AM,33714.0,43162.1,28.26
1327,01/19/21 04:25:00 AM,33714.0,43212.1,28.25
1328,01/19/21 04:26:00 AM,33714.0,43212.1,28.26
1329,01/19/21 04:27:00 AM,33714.0,43245.4,28.27
1330,01/19/21 04:28:00 AM,33714.0,43266.3,28.26
