
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-01-18T22:24:56Z,,-17.529854038730264,-149.77576425299048,-17.52616566605866,-149.77295472286642,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"2021-01-18 11:33:48",,,,,,"Cyan",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
97,1,-17.52616566605866,-149.77569149807096,-108.97,2021-01-18T18:08:29Z,,,,,,,,,,,,,,,,,,,,,
98,1,-17.526169270277023,-149.7756805177778,-108.01000000000001,2021-01-18T18:08:39Z,,,,,,,,,,,,,,,,,,,,,
99,1,-17.526178658008575,-149.77563492022455,-111.86,2021-01-18T18:08:49Z,,,,,,,,,,,,,,,,,,,,,
100,1,-17.526208581402898,-149.77559669874609,-108.01000000000001,2021-01-18T18:08:59Z,,,,,,,,,,,,,,,,,,,,,
101,1,-17.526217214763165,-149.77559695020318,-108.01000000000001,2021-01-18T18:09:09Z,,,,,,,,,,,,,,,,,,,,,
102,1,-17.526226686313748,-149.77560114115477,-107.53,2021-01-18T18:09:19Z,,,,,,,,,,,,,,,,,,,,,
103,1,-17.526235235854983,-149.77559619583189,-107.05,2021-01-18T18:09:29Z,,,,,,,,,,,,,,,,,,,,,
104,1,-17.526227943599224,-149.77558488026261,-106.09,2021-01-18T18:09:39Z,,,,,,,,,,,,,,,,,,,,,
105,1,-17.526219058781862,-149.77559234015644,-105.61,2021-01-18T18:09:49Z,,,,,,,,,,,,,,,,,,,,,
106,1,-17.526230625808239,-149.77559208869934,-104.65000000000001,2021-01-18T18:09:59Z,,,,,,,,,,,,,,,,,,,,,
107,1,-17.526216041296721,-149.77558714337647,-104.17,2021-01-18T18:10:09Z,,,,,,,,,,,,,,,,,,,,,
108,1,-17.526232218369842,-149.7755888197571,-103.2,2021-01-18T18:10:19Z,,,,,,,,,,,,,,,,,,,,,
109,1,-17.526235235854983,-149.77559158578515,-101.76000000000001,2021-01-18T18:10:29Z,,,,,,,,,,,,,,,,,,,,,
110,1,-17.526240851730108,-149.77557633072138,-101.28,2021-01-18T18:10:39Z,,,,,,,,,,,,,,,,,,,,,
111,1,-17.526248395442963,-149.77557934820652,-100.8,2021-01-18T18:10:49Z,,,,,,,,,,,,,,,,,,,,,
112,1,-17.526264153420925,-149.77556878700852,-100.31999999999999,2021-01-18T18:10:59Z,,,,,,,,,,,,,,,,,,,,,
113,1,-17.52625803463161,-149.77558446116745,-99.359999999999999,2021-01-18T18:11:09Z,,,,,,,,,,,,,,,,,,,,,
114,1,-17.526254933327436,-149.77558320388198,-100.31999999999999,2021-01-18T18:11:19Z,,,,,,,,,,,,,,,,,,,,,
115,1,-17.526219645515084,-149.77557658217847,-100.31999999999999,2021-01-18T18:11:29Z,,,,,,,,,,,,,,,,,,,,,
116,1,-17.526216795668006,-149.77558689191937,-102.72,2021-01-18T18:11:39Z,,,,,,,,,,,,,,,,,,,,,
117,1,-17.526220316067338,-149.77558337152004,-100.31999999999999,2021-01-18T18:11:49Z,,,,,,,,,,,,,,,,,,,,,
118,1,-17.526215957477689,-149.77558873593807,-99.359999999999999,2021-01-18T18:11:59Z,,,,,,,,,,,,,,,,,,,,,
119,1,-17.526246886700392,-149.7755666077137,-98.879999999999995,2021-01-18T18:12:09Z,,,,,,,,,,,,,,,,,,,,,
120,1,-17.526286114007235,-149.77554129436612,-96.959999999999994,2021-01-18T18:12:19Z,,,,,,,,,,,,,,,,,,,,,
121,1,-17.526311008259654,-149.77552159689367,-95.989999999999995,2021-01-18T18:12:29Z,,,,,,,,,,,,,,,,,,,,,
122,1,-17.526349481195211,-149.77549728937447,-95.030000000000001,2021-01-18T18:12:39Z,,,,,,,,,,,,,,,,,,,,,
123,1,-17.526375716552138,-149.77548060938716,-94.069999999999993,2021-01-18T18:12:49Z,,,,,,,,,,,,,,,,,,,,,
124,1,-17.5264036282897,-149.77545512840152,-93.590000000000003,2021-01-18T18:12:59Z,,,,,,,,,,,,,,,,,,,,,
125,1,-17.52642810344696,-149.77544565685093,-92.629999999999995,2021-01-18T18:13:09Z,,,,,,,,,,,,,,,,,,,,,
126,1,-17.526458194479346,-149.77542889304459,-92.150000000000006,2021-01-18T18:13:19Z,,,,,,,,,,,,,,,,,,,,,
127,1,-17.526489375159144,-149.77541514672339,-90.709999999999994,2021-01-18T18:13:29Z,,,,,,,,,,,,,,,,,,,,,
128,1,-17.526520052924752,-149.77540492080152,-90.230000000000004,2021-01-18T18:13:39Z,,,,,,,,,,,,,,,,,,,,,
129,1,-17.526546958833933,-149.77539226412773,-89.269999999999996,2021-01-18T18:13:49Z,,,,,,,,,,,,,,,,,,,,,
130,1,-17.526572356000543,-149.77538363076746,-88.299999999999997,2021-01-18T18:13:59Z,,,,,,,,,,,,,,,,,,,,,
131,1,-17.526615522801876,-149.77537709288299,-87.340000000000003,2021-01-18T18:14:09Z,,,,,,,,,,,,,,,,,,,,,
132,1,-17.526645697653294,-149.7753625921905,-86.859999999999999,2021-01-18T18:14:19Z,,,,,,,,,,,,,,,,,,,,,
133,1,-17.526675285771489,-149.77535278536379,-85.900000000000006,2021-01-18T18:14:29Z,,,,,,,,,,,,,,,,,,,,,
134,1,-17.526692636311054,-149.77533996105194,-85.420000000000002,2021-01-18T18:14:39Z,,,,,,,,,,,,,,,,,,,,,
135,1,-17.526720631867647,-149.77532093413174,-84.939999999999998,2021-01-18T18:14:49Z,,,,,,,,,,,,,,,,,,,,,
136,1,-17.526749381795526,-149.77530634962022,-83.980000000000004,2021-01-18T18:14:59Z,,,,,,,,,,,,,,,,,,,,,
137,1,-17.526780311018229,-149.77529075928032,-83.019999999999996,2021-01-18T18:15:09Z,,,,,,,,,,,,,,,,,,,,,
138,1,-17.526812413707376,-149.77527366019785,-82.540000000000006,2021-01-18T18:15:19Z,,,,,,,,,,,,,,,,,,,,,
139,1,-17.526825070381165,-149.77524952031672,-82.060000000000002,2021-01-18T18:15:29Z,,,,,,,,,,,,,,,,,,,,,
140,1,-17.526824399828911,-149.77523988112807,-81.569999999999993,2021-01-18T18:15:39Z,,,,,,,,,,,,,,,,,,,,,
141,1,-17.526814341545105,-149.77523258887231,-82.060000000000002,2021-01-18T18:15:49Z,,,,,,,,,,,,,,,,,,,,,
142,1,-17.52682582475245,-149.77524214424193,-80.129999999999995,2021-01-18T18:15:59Z,,,,,,,,,,,,,,,,,,,,,
143,1,-17.526821549981833,-149.77523501962423,-82.060000000000002,2021-01-18T18:16:09Z,,,,,,,,,,,,,,,,,,,,,
144,1,-17.526817861944437,-149.77524843066931,-78.689999999999998,2021-01-18T18:16:19Z,,,,,,,,,,,,,,,,,,,,,
145,1,-17.526800511404872,-149.77524298243225,-77.730000000000004,2021-01-18T18:16:29Z,,,,,,,,,,,,,,,,,,,,,
146,1,-17.526803445070982,-149.77523577399552,-77.25,2021-01-18T18:16:39Z,,,,,,,,,,,,,,,,,,,,,
147,1,-17.526807552203536,-149.77523854002357,-76.290000000000006,2021-01-18T18:16:49Z,,,,,,,,,,,,,,,,,,,,,
148,1,-17.526801936328411,-149.77524315007031,-75.810000000000002,2021-01-18T18:16:59Z,,,,,,,,,,,,,,,,,,,,,
149,1,-17.526808474212885,-149.77524382062256,-75.329999999999998,2021-01-18T18:17:09Z,,,,,,,,,,,,,,,,,,,,,
150,1,-17.526811743155122,-149.77525245398283,-74.359999999999999,2021-01-18T18:17:19Z,,,,,,,,,,,,,,,,,,,,,
151,1,-17.526797242462635,-149.77524843066931,-73.879999999999995,2021-01-18T18:17:29Z,,,,,,,,,,,,,,,,,,,,,
152,1,-17.52679942175746,-149.77524315007031,-72.920000000000002,2021-01-18T18:17:39Z,,,,,,,,,,,,,,,,,,,,,
153,1,-17.526796236634254,-149.7752402164042,-71.959999999999994,2021-01-18T18:17:49Z,,,,,,,,,,,,,,,,,,,,,
154,1,-17.526801768690348,-149.77524080313742,-71.480000000000004,2021-01-18T18:17:59Z,,,,,,,,,,,,,,,,,,,,,
155,1,-17.526802606880665,-149.77524583227932,-71,2021-01-18T18:18:09Z,,,,,,,,,,,,,,,,,,,,,
