KorDSS MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,5/16/2021 5:47,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),pH,pH (mV),ODO (% Sat),ODO (mg/L),Turbidity (FNU),TSS (mg/L)
5/15/2021,1:58:34 PM,<None>,,-17.53035 °,-149.77339 °,759.1,59623.7,54029.8,35.55,53405.7,35119,86.8,22,22,11.17,-415.4,160.1,9.89,3.1,0
5/15/2021,1:58:38 PM,<None>,,-17.53036 °,-149.77339 °,759,59624.6,54030.9,35.56,53406.9,35120,86.8,22,22,11.17,-415.6,160.3,9.9,2.95,0
5/15/2021,1:58:43 PM,<None>,,-17.53037 °,-149.77339 °,759,59620,54026.1,35.55,53402.1,35117,86.8,22,22,11.18,-415.8,160.5,9.92,3.25,0
5/15/2021,1:58:48 PM,<None>,,-17.53038 °,-149.77338 °,758.9,59617.2,54021.9,35.55,53397.7,35114,86.8,22,22,11.18,-416,160.8,9.93,3.41,0
5/15/2021,1:58:54 PM,<None>,,-17.53040 °,-149.77339 °,758.9,59623.2,54017.9,35.54,53392.5,35112,86.8,22,22,11.18,-416.2,162.1,10.01,3.61,0
5/15/2021,1:58:57 PM,<None>,,-17.53041 °,-149.77339 °,759.1,59626.1,54014.1,35.54,53388,35109,86.8,22,22,11.19,-416.3,163.4,10.09,3.78,0
5/15/2021,1:59:01 PM,<None>,,-17.53042 °,-149.77339 °,758.9,59624.4,54008.5,35.54,53381.8,35106,86.8,22,22,11.19,-416.5,164.5,10.16,3.27,0
5/15/2021,1:59:05 PM,<None>,,-17.53043 °,-149.77338 °,759,59617.7,54000.8,35.53,53374,35100,86.8,22,22,11.19,-416.6,164.8,10.18,3.11,0
5/15/2021,1:59:07 PM,<None>,,-17.53044 °,-149.77338 °,758.9,59614.7,53997.9,35.53,53371.1,35099,86.8,22,22,11.19,-416.7,165,10.19,3.06,0
5/15/2021,1:59:11 PM,<None>,,-17.53044 °,-149.77338 °,759,59612.9,53998.1,35.53,53371.5,35099,86.8,22,22,11.2,-416.9,165.1,10.19,3.03,0
5/15/2021,1:59:15 PM,<None>,,-17.53045 °,-149.77338 °,759,59613.3,54002,35.53,53375.9,35101,86.8,22,22,11.2,-417,165,10.19,3.28,0
5/15/2021,1:59:20 PM,<None>,,-17.53046 °,-149.77338 °,759,59611.3,54002.9,35.53,53377.1,35102,86.8,22,22,11.21,-417.2,164.9,10.18,3.62,0
5/15/2021,1:59:24 PM,<None>,,-17.53047 °,-149.77338 °,759,59612.8,54003.1,35.53,53377.2,35102,86.8,22,22,11.21,-417.3,164.9,10.19,3.43,0
5/15/2021,1:59:28 PM,<None>,,-17.53049 °,-149.77336 °,759.1,59610.7,54003.4,35.53,53377.7,35102,86.8,22,22,11.21,-417.4,165.1,10.2,3.4,0
5/15/2021,1:59:33 PM,<None>,,-17.53050 °,-149.77336 °,759,59609.4,54002,35.53,53376.4,35101,86.8,22,22,11.21,-417.6,165.4,10.22,3.92,0
5/15/2021,1:59:38 PM,<None>,,-17.53052 °,-149.77336 °,758.9,59620.2,54004.9,35.53,53378.3,35103,86.8,22,22,11.22,-417.8,165.9,10.24,3.9,0
5/15/2021,1:59:41 PM,<None>,,-17.53053 °,-149.77336 °,758.9,59622.2,54005.2,35.54,53378.4,35103,86.8,22,22,11.22,-417.9,166.1,10.26,3.3,0
5/15/2021,1:59:47 PM,<None>,,-17.53054 °,-149.77335 °,759,59627,54007.5,35.54,53380.4,35105,86.8,22,22,11.22,-418,166.9,10.3,3.54,0
5/15/2021,1:59:50 PM,<None>,,-17.53054 °,-149.77335 °,758.9,59627.2,54010.6,35.54,53383.9,35107,86.8,22,22,11.23,-418.1,167.3,10.33,3.28,0
5/15/2021,2:00:01 PM,<None>,,-17.53057 °,-149.77332 °,758.9,59627.3,54022.3,35.55,53396.9,35114,86.8,22,22,11.23,-418.5,167.5,10.35,3.16,0
5/15/2021,2:00:11 PM,<None>,,-17.53059 °,-149.77332 °,758.9,59640.7,54025.7,35.55,53399.1,35117,86.8,22,22,11.24,-418.7,169.4,10.46,3.49,0
5/15/2021,2:00:16 PM,<None>,,-17.53060 °,-149.77332 °,758.8,59635.7,54024.6,35.55,53398.5,35116,86.8,22,22,11.24,-418.9,169.4,10.46,2.91,0
5/15/2021,2:01:31 PM,<None>,,-17.53060 °,-149.77330 °,758.9,59564.5,53954.5,35.5,53328.5,35070,86.8,21.9,21.9,11.27,-420.3,169.8,10.49,65.92,0
5/15/2021,2:02:34 PM,<None>,,-17.53060 °,-149.77330 °,758.9,59551.6,53940.1,35.49,53313.9,35061,86.8,21.9,21.9,11.29,-421.1,169.8,10.49,8.65,0
5/15/2021,2:17:02 PM,<None>,,-17.53061 °,-149.77330 °,758.8,59669.8,53981.8,35.52,53346.5,35088,86.9,21.9,21.9,10.63,-390.3,165.4,10.2,12.31,0
5/15/2021,2:17:04 PM,<None>,,-17.53061 °,-149.77330 °,758.8,59666.6,53978.6,35.51,53343.4,35086,86.9,21.9,21.9,10.63,-390.6,165.4,10.2,12.56,0
5/15/2021,2:18:23 PM,<None>,,-17.53060 °,-149.77332 °,758.8,59662.8,53979.7,35.51,53345.1,35087,86.9,21.9,21.9,10.86,-401.3,164.3,10.14,2.82,0
5/15/2021,2:27:56 PM,<None>,,-17.53060 °,-149.77330 °,758.7,59792.8,54047.2,35.56,53405.1,35131,87,22,22,10.5,-384.4,162.8,10.03,11.04,0
5/15/2021,2:28:01 PM,<None>,,-17.53060 °,-149.77330 °,758.8,59792.7,54046,35.56,53403.8,35130,87,22,22,10.5,-384.6,162.7,10.03,12.28,0
5/15/2021,2:29:12 PM,<None>,,-17.53060 °,-149.77330 °,758.8,59803.5,54043.7,35.56,53400,35128,87,21.9,21.9,10.74,-395.7,164,10.11,7.38,0
5/15/2021,2:38:10 PM,<None>,,-17.53059 °,-149.77330 °,758.8,59821.6,54002.1,35.53,53351.2,35101,87.2,21.9,21.9,11.03,-409.3,148.7,9.16,11.47,0
5/15/2021,2:38:13 PM,<None>,,-17.53059 °,-149.77330 °,758.7,59857.4,54016.1,35.54,53362.6,35110,87.2,21.9,21.9,10.83,-399.9,153.3,9.43,10.65,0
5/15/2021,2:38:16 PM,<None>,,-17.53058 °,-149.77330 °,758.8,59880.6,54040.3,35.55,53386.9,35126,87.2,21.9,21.9,10.68,-393.1,156,9.6,4.97,0
5/15/2021,2:38:21 PM,<None>,,-17.53057 °,-149.77330 °,758.6,59887.5,54049.7,35.56,53396.6,35132,87.2,21.9,21.9,10.61,-389.6,158.9,9.78,5.1,0
5/15/2021,2:38:29 PM,<None>,,-17.53056 °,-149.77330 °,758.6,59901.3,54069.6,35.58,53417.3,35145,87.2,21.9,21.9,10.56,-387.1,160.3,9.87,5.47,0
5/15/2021,2:38:34 PM,<None>,,-17.53054 °,-149.77330 °,758.6,59901.3,54075,35.58,53423.4,35149,87.2,21.9,21.9,10.54,-386.3,159.5,9.81,4.13,0
5/15/2021,2:38:37 PM,<None>,,-17.53053 °,-149.77330 °,758.7,59910.1,54075.7,35.58,53423.1,35149,87.2,21.9,21.9,10.53,-386,158.9,9.78,4.28,0
5/15/2021,2:38:43 PM,<None>,,-17.53052 °,-149.77330 °,758.8,59830,53997.2,35.52,53344.7,35098,87.2,21.9,21.9,10.53,-385.8,158.6,9.76,5.89,0
5/15/2021,2:38:47 PM,<None>,,-17.53051 °,-149.77330 °,758.7,10945,9877.7,5.51,9758.3,6421,87.2,-0.4,-0.4,10.53,-385.9,158.6,9.76,7.89,0
5/15/2021,2:38:51 PM,<None>,,-17.53050 °,-149.77330 °,758.8,59595.5,53781.9,35.36,53131.5,34958,87.2,21.8,21.8,10.53,-385.8,158.4,9.75,12.82,0
5/15/2021,2:38:57 PM,<None>,,-17.53049 °,-149.77332 °,758.7,59925.8,54067.8,35.57,53412.3,35144,87.2,21.9,21.9,10.53,-385.8,158.9,9.78,3.77,0
5/15/2021,2:39:03 PM,<None>,,-17.53048 °,-149.77333 °,758.8,59926.6,54060.3,35.57,53403.9,35139,87.2,21.9,21.9,10.55,-386.8,155.2,9.55,6.1,0
5/15/2021,2:39:11 PM,<None>,,-17.53046 °,-149.77333 °,758.8,59914.8,54039.7,35.55,53382.2,35126,87.2,21.9,21.9,10.57,-387.6,158.8,9.77,8.13,0
5/15/2021,2:39:18 PM,<None>,,-17.53045 °,-149.77333 °,758.7,59905.1,54026.9,35.54,53369,35117,87.3,21.9,21.9,10.58,-388.3,159.5,9.81,5.25,0
5/15/2021,2:39:23 PM,<None>,,-17.53043 °,-149.77333 °,758.7,59906.5,54022,35.54,53363.3,35114,87.3,21.9,21.9,10.59,-388.8,160,9.84,6.2,0
5/15/2021,2:39:29 PM,<None>,,-17.53042 °,-149.77333 °,758.6,59916.1,54029.4,35.54,53370.5,35119,87.3,21.9,21.9,10.6,-389.4,160.2,9.85,5.94,0
5/15/2021,2:39:34 PM,<None>,,-17.53040 °,-149.77335 °,758.7,59920.9,54036.7,35.55,53378.1,35124,87.3,21.9,21.9,10.62,-390,160.1,9.85,5.63,0
5/15/2021,2:39:39 PM,<None>,,-17.53039 °,-149.77335 °,758.7,59932.8,54047,35.56,53388.2,35131,87.3,21.9,21.9,10.64,-390.8,159.9,9.83,5.37,0
5/15/2021,2:39:45 PM,<None>,,-17.53038 °,-149.77335 °,758.7,59948.5,54071.5,35.58,53413.8,35146,87.2,21.9,21.9,10.65,-391.6,159.4,9.8,4.88,0
5/15/2021,2:39:52 PM,<None>,,-17.53036 °,-149.77335 °,758.8,59938.3,54100.8,35.6,53447.8,35166,87.2,22,22,10.68,-392.8,158,9.72,6.51,0
5/15/2021,2:39:56 PM,<None>,,-17.53036 °,-149.77335 °,758.8,59926,54111.2,35.61,53460.9,35172,87.1,22,22,10.69,-393.5,156.8,9.65,6.76,0
5/15/2021,2:40:04 PM,<None>,,-17.53034 °,-149.77336 °,758.8,59907.4,54130.1,35.62,53484.3,35185,87.1,22,22,10.72,-394.7,154.6,9.52,4.08,0
5/15/2021,2:40:10 PM,<None>,,-17.53033 °,-149.77338 °,758.8,59925.7,54141.3,35.63,53494.7,35192,87.1,22,22,10.74,-395.4,153.8,9.47,5.11,0
5/15/2021,2:40:20 PM,<None>,,-17.53032 °,-149.77338 °,758.7,52391,47364.8,30.66,46803.1,30787,87,18.3,18.3,10.77,-397,151.6,9.34,11.64,0
5/15/2021,2:40:24 PM,<None>,,-17.53031 °,-149.77338 °,758.8,59797.8,54101,35.6,53464.8,35166,86.9,22,22,10.79,-397.8,150.1,9.27,3.93,0
5/15/2021,2:40:31 PM,<None>,,-17.53029 °,-149.77338 °,758.7,59845.3,54154.1,35.64,53518.6,35200,86.9,22,22,10.81,-398.8,150.3,9.27,5.36,0
5/15/2021,2:40:36 PM,<None>,,-17.53028 °,-149.77339 °,758.8,59872.8,54169.1,35.65,53532.1,35210,86.9,22,22,10.82,-399.2,150.8,9.3,10.45,0
5/15/2021,2:40:39 PM,<None>,,-17.53027 °,-149.77339 °,758.8,59882.8,54173.3,35.66,53535.6,35213,86.9,22,22,10.82,-399.4,150.7,9.29,10.78,0
5/15/2021,2:40:43 PM,<None>,,-17.53027 °,-149.77339 °,758.8,59889.5,54168.4,35.65,53529.4,35209,87,22,22,10.83,-399.8,150.8,9.3,5.84,0
5/15/2021,2:40:48 PM,<None>,,-17.53026 °,-149.77339 °,758.8,59889.2,54157.8,35.64,53517.5,35203,87,22,22,10.84,-400.2,151.2,9.32,4.47,0
5/15/2021,2:40:52 PM,<None>,,-17.53026 °,-149.77339 °,758.7,59865.7,54141.4,35.63,53502,35192,87,22,22,10.85,-400.6,150.9,9.3,5.22,0
5/15/2021,2:40:56 PM,<None>,,-17.53025 °,-149.77341 °,758.8,59860.4,54145.5,35.64,53507.1,35195,87,22,22,10.86,-401.1,150.5,9.28,5.96,0
5/15/2021,2:40:59 PM,<None>,,-17.53025 °,-149.77341 °,758.7,59866.7,54155.8,35.64,53517.9,35201,86.9,22,22,10.86,-401.4,150.4,9.27,5.87,0
5/15/2021,2:41:01 PM,<None>,,-17.53024 °,-149.77341 °,758.6,59864.8,54157.7,35.65,53520.3,35203,86.9,22,22,10.87,-401.6,150.3,9.26,5.45,0
5/15/2021,2:41:07 PM,<None>,,-17.53023 °,-149.77342 °,758.8,59861.2,54155.3,35.64,53518,35201,86.9,22,22,10.88,-402.1,150.2,9.26,6.64,0
5/15/2021,2:41:11 PM,<None>,,-17.53022 °,-149.77342 °,758.8,59909.3,54182,35.66,53542.2,35218,87,22,22,10.88,-402.3,150.3,9.26,9.25,0
5/15/2021,2:41:17 PM,<None>,,-17.53021 °,-149.77342 °,758.8,59934.2,54180.4,35.66,53537.4,35217,87,22,22,10.89,-402.7,150,9.24,14.32,0
5/15/2021,2:41:22 PM,<None>,,-17.53020 °,-149.77344 °,758.8,59907.2,54146.1,35.64,53502.2,35195,87,22,22,10.9,-403,149.8,9.23,3.75,0
5/15/2021,2:41:28 PM,<None>,,-17.53019 °,-149.77344 °,758.8,59902.6,54145.3,35.63,53501.9,35194,87,22,22,10.91,-403.5,149.9,9.23,6.98,0
5/15/2021,2:41:34 PM,<None>,,-17.53018 °,-149.77345 °,758.7,59904.3,54155.4,35.64,53513,35201,87,22,22,10.92,-404,149.8,9.23,4.93,0
5/15/2021,2:41:39 PM,<None>,,-17.53017 °,-149.77345 °,758.8,59908.2,54160.5,35.65,53518.3,35204,87,22,22,10.93,-404.4,149.7,9.22,4.55,0
5/15/2021,2:41:46 PM,<None>,,-17.53015 °,-149.77345 °,758.8,59904.2,54168.5,35.65,53527.8,35210,87,22,22,10.94,-405,149.6,9.21,4.59,0
5/15/2021,2:41:51 PM,<None>,,-17.53013 °,-149.77347 °,758.8,59899.9,54168.7,35.65,53528.4,35210,87,22,22,10.95,-405.4,149.2,9.19,4.36,0
5/15/2021,2:41:57 PM,<None>,,-17.53013 °,-149.77348 °,758.8,59891.5,54170.5,35.65,53531.4,35211,87,22,22,10.96,-405.8,149,9.18,4.24,0
5/15/2021,2:42:00 PM,<None>,,-17.53013 °,-149.77348 °,758.8,59885.7,54172.3,35.66,53534.1,35212,86.9,22,22,10.97,-406.2,149,9.18,4.19,0
5/15/2021,2:42:06 PM,<None>,,-17.53012 °,-149.77348 °,758.8,59867.2,54175.4,35.66,53539.8,35214,86.9,22,22,10.98,-406.7,148.4,9.15,3.63,0
5/15/2021,2:42:13 PM,<None>,,-17.53010 °,-149.77350 °,758.8,59878.2,54193.5,35.67,53558.8,35226,86.9,22.1,22.1,10.99,-407.3,147.9,9.12,3.79,0
5/15/2021,2:42:17 PM,<None>,,-17.53009 °,-149.77350 °,758.8,59886.3,54187.1,35.67,53550.6,35222,86.9,22.1,22.1,10.99,-407.4,148.2,9.14,4.03,0
5/15/2021,2:42:24 PM,<None>,,-17.53007 °,-149.77351 °,758.8,59894.9,54180.8,35.66,53542.6,35218,86.9,22,22,11,-407.9,148.7,9.16,4.15,0
5/15/2021,2:42:30 PM,<None>,,-17.53005 °,-149.77353 °,758.8,59878.2,54168,35.65,53530.3,35209,86.9,22,22,11.01,-408.2,148.3,9.14,3.95,0
5/15/2021,2:42:36 PM,<None>,,-17.53003 °,-149.77354 °,758.8,59882,54175.1,35.66,53537.8,35214,86.9,22,22,11.02,-408.7,147.9,9.12,4.11,0
5/15/2021,2:42:40 PM,<None>,,-17.53003 °,-149.77354 °,758.9,59887.3,54176.7,35.66,53538.9,35215,86.9,22,22,11.03,-408.9,148,9.13,4.46,0
5/15/2021,2:42:49 PM,<None>,,-17.53000 °,-149.77356 °,758.8,59875.3,54179.2,35.66,53543.1,35216,86.9,22,22,11.04,-409.5,147,9.06,6.37,0
5/15/2021,2:42:56 PM,<None>,,-17.52999 °,-149.77357 °,758.8,59867,54169,35.65,53532.7,35210,86.9,22,22,11.05,-409.9,146.6,9.04,4.22,0
5/15/2021,2:43:05 PM,<None>,,-17.52997 °,-149.77359 °,758.8,59858.2,54165.3,35.65,53529.7,35207,86.9,22,22,11.06,-410.5,146.8,9.05,4.18,0
5/15/2021,2:43:17 PM,<None>,,-17.52995 °,-149.77362 °,758.8,59862,54156.7,35.65,53519.5,35202,86.9,22,22,11.07,-411.1,145.5,8.97,11.53,0
5/15/2021,2:43:27 PM,<None>,,-17.52992 °,-149.77364 °,758.8,59885.6,54152.7,35.64,53512.2,35199,87,22,22,11.08,-411.4,146,9,5.26,0
5/15/2021,2:43:34 PM,<None>,,-17.52991 °,-149.77364 °,758.8,59868.1,54141.9,35.63,53502.2,35192,87,22,22,11.09,-411.8,145.2,8.95,5.97,0
5/15/2021,2:43:42 PM,<None>,,-17.52989 °,-149.77365 °,758.8,59849.8,54141.8,35.63,53504.3,35192,86.9,22,22,11.1,-412.2,144.3,8.9,4.98,0
5/15/2021,2:43:49 PM,<None>,,-17.52987 °,-149.77367 °,758.8,59862.3,54142.8,35.63,53504,35193,87,22,22,11.1,-412.6,145.5,8.97,5.29,0
5/15/2021,2:43:54 PM,<None>,,-17.52985 °,-149.77367 °,758.9,59858.2,54135.5,35.63,53496.2,35188,87,22,22,11.11,-412.7,145.7,8.98,5.07,0
5/15/2021,2:44:09 PM,<None>,,-17.52984 °,-149.77370 °,758.8,59815.4,54498.6,35.91,53907.8,35424,86.2,22.4,22.4,11.27,-419.8,139.7,8.7,7.93,0
5/15/2021,2:44:21 PM,<None>,,-17.52981 °,-149.77371 °,758.8,59781.5,54108.2,35.61,53474.8,35170,86.9,22,22,11.16,-414.9,144.3,8.9,4,0
5/15/2021,2:44:25 PM,<None>,,-17.52980 °,-149.77373 °,758.8,59775.8,54094.9,35.6,53460.6,35162,86.9,22,22,11.15,-414.8,144.7,8.93,4.14,0
5/15/2021,2:44:31 PM,<None>,,-17.52979 °,-149.77373 °,758.8,59779.3,54097,35.6,53462.5,35163,86.9,22,22,11.15,-414.8,144.9,8.93,4.01,0
5/15/2021,2:44:41 PM,<None>,,-17.52976 °,-149.77376 °,758.7,59730,54049,35.57,53414.6,35132,86.9,22,22,11.16,-415,144.3,8.9,4.24,0
5/15/2021,2:44:44 PM,<None>,,-17.52975 °,-149.77376 °,758.8,59749.1,54076.2,35.59,53442.9,35150,86.9,22,22,11.16,-415.1,143.9,8.89,3.83,0
5/15/2021,2:44:49 PM,<None>,,-17.52974 °,-149.77376 °,758.8,59349.7,53724.5,35.33,53096.5,34921,86.9,21.8,21.8,11.16,-415.3,143.8,8.96,3.7,0
5/15/2021,2:44:54 PM,<None>,,-17.52972 °,-149.77376 °,758.8,59701.3,54059.6,35.57,53430,35139,86.8,22,22,11.17,-415.5,143.5,8.87,5.91,0
5/15/2021,2:44:59 PM,<None>,,-17.52972 °,-149.77377 °,758.8,59711.7,54076.4,35.59,53447.4,35150,86.8,22,22,11.17,-415.7,143.4,8.85,4.72,0
5/15/2021,2:45:05 PM,<None>,,-17.52970 °,-149.77379 °,758.8,59717,54068.2,35.58,53437.7,35144,86.8,22,22,11.17,-415.8,143.3,8.84,3.99,0
5/15/2021,2:45:10 PM,<None>,,-17.52969 °,-149.77379 °,758.8,59709.2,54064.9,35.58,53434.9,35142,86.8,22,22,11.18,-415.9,143.1,8.83,3.64,0
5/15/2021,2:45:16 PM,<None>,,-17.52968 °,-149.77380 °,758.8,59700.5,54059.9,35.58,53430.4,35139,86.8,22,22,11.18,-416,142.9,8.82,3.88,0
5/15/2021,2:45:22 PM,<None>,,-17.52966 °,-149.77382 °,758.8,59665.7,54028.8,35.55,53399.7,35119,86.8,22,22,11.18,-416.1,142.5,8.8,4.21,0
5/15/2021,2:45:27 PM,<None>,,-17.52965 °,-149.77383 °,758.8,59700.3,54068.7,35.58,53440.2,35145,86.8,22,22,11.18,-416.3,142.3,8.78,4.23,0
5/15/2021,2:45:33 PM,<None>,,-17.52963 °,-149.77385 °,758.8,59603.1,53980,35.52,53352.5,35087,86.8,22,22,11.19,-416.4,142.4,9.62,4.27,0
5/15/2021,2:45:39 PM,<None>,,-17.52961 °,-149.77385 °,758.8,59633.8,54039.7,35.56,53415.6,35126,86.8,22,22,11.2,-416.7,141.7,8.75,3.78,0
5/15/2021,2:45:48 PM,<None>,,-17.52959 °,-149.77386 °,758.8,59611.4,54021.7,35.55,53398.1,35114,86.8,22,22,11.2,-417,141.3,8.73,3.64,0
5/15/2021,2:45:54 PM,<None>,,-17.52958 °,-149.77388 °,758.8,29053.2,26330.6,16,26026.9,17115,86.7,7.4,7.4,11.2,-417.1,141.1,8.72,8.39,0
5/15/2021,2:46:07 PM,<None>,,-17.52954 °,-149.77391 °,758.8,59549.5,53976.5,35.52,53355,35085,86.7,22,22,11.21,-417.3,140.5,8.68,3.52,0
5/15/2021,2:46:14 PM,<None>,,-17.52952 °,-149.77393 °,758.8,59610.5,54031,35.56,53408.7,35120,86.7,22,22,11.21,-417.4,140.6,8.68,4.5,0
5/15/2021,2:46:24 PM,<None>,,-17.52949 °,-149.77394 °,758.8,59605.8,54012.5,35.54,53388.5,35108,86.8,22,22,11.21,-417.4,140.4,8.67,4.16,0
5/15/2021,2:46:29 PM,<None>,,-17.52948 °,-149.77396 °,758.8,59569.5,53992.5,35.53,53370.5,35095,86.7,22,22,11.21,-417.5,140.5,8.68,4.05,0
5/15/2021,2:46:36 PM,<None>,,-17.52947 °,-149.77397 °,758.7,59572.4,54018.2,35.55,53398.9,35112,86.7,22,22,11.22,-417.8,140.4,8.68,4.49,0
5/15/2021,2:46:39 PM,<None>,,-17.52946 °,-149.77397 °,758.7,59591.8,54030.4,35.56,53410.3,35120,86.7,22,22,11.22,-417.8,140.4,8.68,4.54,0
5/15/2021,2:46:44 PM,<None>,,-17.52945 °,-149.77399 °,758.8,59505.5,53952.2,35.5,53332.9,35069,86.7,22,22,11.22,-417.9,140.5,8.68,4.39,0
5/15/2021,2:46:47 PM,<None>,,-17.52945 °,-149.77399 °,758.8,59537.5,53989.6,35.53,53371,35093,86.7,22,22,11.22,-418,140.5,8.68,3.94,0
5/15/2021,2:46:49 PM,<None>,,-17.52945 °,-149.77399 °,758.8,59555.3,54013,35.54,53395.1,35108,86.7,22,22,11.22,-418.1,140.3,10.36,4.46,0
5/15/2021,2:46:52 PM,<None>,,-17.52945 °,-149.77399 °,758.8,59549.7,54014.3,35.54,53397.2,35109,86.7,22,22,11.23,-418.1,139.9,8.65,4.18,0
5/15/2021,2:46:58 PM,<None>,,-17.52944 °,-149.77399 °,758.8,59399.9,53847.1,35.42,53227.8,35001,86.7,21.9,21.9,11.22,-418,140.1,8.66,4.59,0
5/15/2021,2:47:04 PM,<None>,,-17.52943 °,-149.77399 °,758.8,59017.1,53496.9,35.16,52881.2,34773,86.7,21.7,21.7,11.22,-418,140.2,9.75,5.08,0
5/15/2021,2:47:10 PM,<None>,,-17.52942 °,-149.77400 °,758.8,59506.7,53983.6,35.52,53367.9,35089,86.6,22,22,11.23,-418.3,140.2,9.98,5.77,0
5/15/2021,2:47:15 PM,<None>,,-17.52941 °,-149.77402 °,758.8,59503.2,53994.9,35.53,53381,35097,86.6,22,22,11.23,-418.5,140.7,8.71,4.69,0
5/15/2021,2:47:20 PM,<None>,,-17.52940 °,-149.77403 °,758.8,59505.4,53991.4,35.53,53376.8,35094,86.6,22,22,11.23,-418.5,141.2,8.73,3.34,0
5/15/2021,2:47:28 PM,<None>,,-17.52938 °,-149.77405 °,758.8,59515.5,53997.9,35.53,53382.9,35099,86.6,22,22,11.24,-418.6,141.1,8.73,3.48,0
5/15/2021,2:47:34 PM,<None>,,-17.52936 °,-149.77405 °,758.8,59473,53975.3,35.52,53362.7,35084,86.6,22,22,11.24,-418.7,141,8.72,3.12,0
5/15/2021,2:47:42 PM,<None>,,-17.52934 °,-149.77405 °,758.8,59431.6,53947.8,35.5,53336.8,35066,86.6,22,22,11.24,-418.8,141.5,8.76,2.93,0
5/15/2021,2:47:48 PM,<None>,,-17.52933 °,-149.77406 °,758.8,59429.2,53969.2,35.51,53361,35080,86.5,22,22,11.25,-419,141.4,8.75,2.87,0
5/15/2021,2:47:51 PM,<None>,,-17.52933 °,-149.77408 °,758.8,59429.2,53972.6,35.52,53364.8,35082,86.5,22,22,11.25,-419.1,141.4,8.75,2.82,0
5/15/2021,2:47:56 PM,<None>,,-17.52931 °,-149.77408 °,758.8,59395.8,53941.3,35.49,53333.7,35062,86.5,22,22,11.25,-419.1,141.4,8.77,3.02,0
5/15/2021,2:47:58 PM,<None>,,-17.52930 °,-149.77408 °,758.8,59354.8,53916.7,35.48,53311.1,35046,86.5,22,22,11.25,-419.2,141.4,8.76,3.07,0
5/15/2021,2:48:01 PM,<None>,,-17.52929 °,-149.77409 °,758.8,58609.5,53252.6,34.98,52656.1,34614,86.5,21.6,21.6,11.25,-419.3,141.2,8.77,3.13,0
5/15/2021,2:48:05 PM,<None>,,-17.52928 °,-149.77409 °,758.7,49163.4,44684.7,28.73,44186.1,29045,86.4,17,17,11.26,-419.5,141.1,8.74,2.84,0
5/15/2021,2:48:11 PM,<None>,,-17.52927 °,-149.77411 °,758.7,59319,53930.7,35.49,53331,35055,86.4,22,22,11.26,-419.6,140.9,8.74,2.81,0
5/15/2021,2:48:16 PM,<None>,,-17.52925 °,-149.77411 °,758.8,59305,53940.4,35.5,53343.5,35061,86.4,22,22,11.26,-419.8,140.9,8.74,2.66,0
5/15/2021,2:48:19 PM,<None>,,-17.52925 °,-149.77412 °,758.7,59313.1,53951.1,35.5,53354.5,35068,86.4,22,22,11.27,-419.8,140.9,8.73,2.58,0
5/15/2021,2:48:24 PM,<None>,,-17.52923 °,-149.77412 °,758.7,59233.3,53883.6,35.45,53288.4,35024,86.4,22,22,11.27,-419.9,141,8.74,2.51,0
5/15/2021,2:48:29 PM,<None>,,-17.52922 °,-149.77412 °,758.7,59271.9,53935.6,35.49,53342.1,35058,86.3,22,22,11.27,-420,140.9,8.74,2.39,0
5/15/2021,2:48:37 PM,<None>,,-17.52920 °,-149.77414 °,758.8,59263.6,53943.8,35.5,53352.2,35063,86.3,22,22,11.27,-420.2,141.2,8.76,2.3,0
5/15/2021,2:48:40 PM,<None>,,-17.52920 °,-149.77415 °,758.8,57642.7,52476,34.41,51901.6,34109,86.3,21.2,21.2,11.27,-420.2,141.2,8.76,2.34,0
5/15/2021,2:48:43 PM,<None>,,-17.52919 °,-149.77417 °,758.8,7450,6783.1,3.68,6709,4409,86.3,-1.6,-1.6,11.27,-420.2,141,8.75,2.4,0
5/15/2021,2:48:48 PM,<None>,,-17.52919 °,-149.77417 °,758.7,59275.3,53967.3,35.52,53377.2,35079,86.3,22.1,22.1,11.27,-420.1,140.7,8.73,3.25,0
5/15/2021,2:48:53 PM,<None>,,-17.52917 °,-149.77419 °,758.8,59184,53878,35.45,53288,35021,86.3,22,22,11.27,-420,140.8,10.23,2.93,0
5/15/2021,2:48:58 PM,<None>,,-17.52916 °,-149.77419 °,758.8,58892.8,53635.2,35.27,53050.7,34863,86.2,21.9,21.9,11.27,-420.1,140.8,8.79,2.5,0
5/15/2021,2:49:04 PM,<None>,,-17.52915 °,-149.77419 °,758.7,53595.6,48849.4,31.75,48322.1,31752,86.2,19.3,19.3,11.28,-420.4,140.1,10.08,2.48,0
5/15/2021,2:49:17 PM,<None>,,-17.52912 °,-149.77420 °,758.7,59105.3,53880.5,35.46,53300.1,35022,86.1,22,22,11.28,-420.4,140.3,8.72,2.48,0
