date,E_Conductivity,TempInSitu,LoggerID
2022-03-18T17:34:00Z,31889.5,30.16,CT_353_CSled_20220329
2022-03-18T17:36:00Z,31985.5,30.33,CT_353_CSled_20220329
2022-03-18T17:38:00Z,31933.8,30.23,CT_353_CSled_20220329
2022-03-18T17:40:00Z,32184,30.38,CT_353_CSled_20220329
2022-03-18T17:42:00Z,32091.9,30.37,CT_353_CSled_20220329
2022-03-18T17:44:00Z,31911.6,30.31,CT_353_CSled_20220329
2022-03-18T17:46:00Z,32042.4,30.34,CT_353_CSled_20220329
2022-03-18T17:48:00Z,31816,30.18,CT_353_CSled_20220329
2022-03-18T17:50:00Z,31869.9,30.27,CT_353_CSled_20220329
2022-03-18T17:52:00Z,31774.5,30.35,CT_353_CSled_20220329
2022-03-18T17:54:00Z,31290.5,30.13,CT_353_CSled_20220329
2022-03-18T17:56:00Z,29930.4,29.57,CT_353_CSled_20220329
2022-03-18T17:58:00Z,30241.9,29.88,CT_353_CSled_20220329
2022-03-18T18:00:00Z,29818.3,29.77,CT_353_CSled_20220329
2022-03-18T18:02:00Z,29140.6,29.26,CT_353_CSled_20220329
2022-03-18T18:04:00Z,28750.2,29.15,CT_353_CSled_20220329
2022-03-18T18:06:00Z,29094.2,29.62,CT_353_CSled_20220329
2022-03-18T18:08:00Z,29244.4,29.63,CT_353_CSled_20220329
2022-03-18T18:10:00Z,29372.2,29.55,CT_353_CSled_20220329
2022-03-18T18:12:00Z,29134.3,29.35,CT_353_CSled_20220329
2022-03-18T18:14:00Z,28887,29.26,CT_353_CSled_20220329
2022-03-18T18:16:00Z,29624.2,29.48,CT_353_CSled_20220329
2022-03-18T18:18:00Z,30352.2,29.86,CT_353_CSled_20220329
2022-03-18T18:20:00Z,30130.1,29.61,CT_353_CSled_20220329
2022-03-18T18:22:00Z,30350,29.58,CT_353_CSled_20220329
2022-03-18T18:24:00Z,30201.6,29.5,CT_353_CSled_20220329
2022-03-18T18:26:00Z,30795.7,29.88,CT_353_CSled_20220329
2022-03-18T18:28:00Z,30561.2,29.39,CT_353_CSled_20220329
2022-03-18T18:30:00Z,30858.2,29.68,CT_353_CSled_20220329
2022-03-18T18:32:00Z,30914.1,29.78,CT_353_CSled_20220329
2022-03-18T18:34:00Z,30595.5,29.39,CT_353_CSled_20220329
2022-03-18T18:36:00Z,29901.8,29.57,CT_353_CSled_20220329
2022-03-18T18:38:00Z,29552.8,28.8,CT_353_CSled_20220329
2022-03-18T18:40:00Z,26781.9,27.55,CT_353_CSled_20220329
2022-03-18T18:42:00Z,23662.7,26.82,CT_353_CSled_20220329
2022-03-18T18:44:00Z,23399.9,27.62,CT_353_CSled_20220329
2022-03-18T18:46:00Z,24589.6,28.52,CT_353_CSled_20220329
2022-03-18T18:48:00Z,24279.8,27.65,CT_353_CSled_20220329
2022-03-18T18:50:00Z,22950.8,27.46,CT_353_CSled_20220329
2022-03-18T18:52:00Z,24049.5,27.95,CT_353_CSled_20220329
2022-03-18T18:54:00Z,23734.4,27.57,CT_353_CSled_20220329
2022-03-18T18:56:00Z,23568,28.1,CT_353_CSled_20220329
2022-03-18T18:58:00Z,25244.2,28.62,CT_353_CSled_20220329
2022-03-18T19:00:00Z,26148.3,28.38,CT_353_CSled_20220329
2022-03-18T19:02:00Z,26945.3,28.58,CT_353_CSled_20220329
2022-03-18T19:04:00Z,27583.3,28.41,CT_353_CSled_20220329
2022-03-18T19:06:00Z,28416.7,28.68,CT_353_CSled_20220329
2022-03-18T19:08:00Z,28269.4,28.81,CT_353_CSled_20220329
2022-03-18T19:10:00Z,27059.4,28.2,CT_353_CSled_20220329
2022-03-18T19:12:00Z,28439,29.11,CT_353_CSled_20220329
2022-03-18T19:14:00Z,28604.2,28.53,CT_353_CSled_20220329
2022-03-18T19:16:00Z,28366.1,28.04,CT_353_CSled_20220329
2022-03-18T19:18:00Z,27452.3,28.03,CT_353_CSled_20220329
2022-03-18T19:20:00Z,24514.5,26.89,CT_353_CSled_20220329
2022-03-18T19:22:00Z,18426.8,25.81,CT_353_CSled_20220329
2022-03-18T19:24:00Z,15830.5,25.38,CT_353_CSled_20220329
2022-03-18T19:26:00Z,19286.8,26.89,CT_353_CSled_20220329
2022-03-18T19:28:00Z,22148.5,27.02,CT_353_CSled_20220329
2022-03-18T19:30:00Z,21817.1,27.15,CT_353_CSled_20220329
2022-03-18T19:32:00Z,24105.2,26.55,CT_353_CSled_20220329
2022-03-18T19:34:00Z,25067,27.27,CT_353_CSled_20220329
2022-03-18T19:36:00Z,24430,26.73,CT_353_CSled_20220329
2022-03-18T19:38:00Z,24586.3,27.1,CT_353_CSled_20220329
2022-03-18T19:40:00Z,25781.2,27.46,CT_353_CSled_20220329
2022-03-18T19:42:00Z,26811.5,27.88,CT_353_CSled_20220329
2022-03-18T19:44:00Z,26034.6,27.59,CT_353_CSled_20220329
2022-03-18T19:46:00Z,26741.3,27.43,CT_353_CSled_20220329
2022-03-18T19:48:00Z,27337.5,27.73,CT_353_CSled_20220329
2022-03-18T19:50:00Z,26534.1,27.33,CT_353_CSled_20220329
2022-03-18T19:52:00Z,27930.9,27.82,CT_353_CSled_20220329
2022-03-18T19:54:00Z,28461.4,28.87,CT_353_CSled_20220329
2022-03-18T19:56:00Z,26686,28.13,CT_353_CSled_20220329
2022-03-18T19:58:00Z,28612.4,28.3,CT_353_CSled_20220329
2022-03-18T20:00:00Z,28463.4,28.33,CT_353_CSled_20220329
2022-03-18T20:02:00Z,27921.1,28.31,CT_353_CSled_20220329
2022-03-18T20:04:00Z,28970.5,28.88,CT_353_CSled_20220329
2022-03-18T20:06:00Z,28939.1,29.24,CT_353_CSled_20220329
2022-03-18T20:08:00Z,27326.1,27.99,CT_353_CSled_20220329
2022-03-18T20:10:00Z,29244.4,29.39,CT_353_CSled_20220329
2022-03-18T20:12:00Z,30056.6,29.28,CT_353_CSled_20220329
2022-03-18T20:14:00Z,30049.9,28.74,CT_353_CSled_20220329
2022-03-18T20:16:00Z,30420.1,29.34,CT_353_CSled_20220329
2022-03-18T20:18:00Z,30350,29.33,CT_353_CSled_20220329
2022-03-18T20:20:00Z,30749.5,29.39,CT_353_CSled_20220329
2022-03-18T20:22:00Z,31193.3,29.52,CT_353_CSled_20220329
2022-03-18T20:24:00Z,31188.6,29.25,CT_353_CSled_20220329
2022-03-18T20:26:00Z,31257.2,29.33,CT_353_CSled_20220329
2022-03-18T20:28:00Z,31472,29.52,CT_353_CSled_20220329
2022-03-18T20:30:00Z,31484,29.42,CT_353_CSled_20220329
2022-03-18T20:32:00Z,31723.4,29.5,CT_353_CSled_20220329
2022-03-18T20:34:00Z,31855.2,29.58,CT_353_CSled_20220329
2022-03-18T20:36:00Z,31941.2,29.6,CT_353_CSled_20220329
2022-03-18T20:38:00Z,32025,29.6,CT_353_CSled_20220329
2022-03-18T20:40:00Z,31931.3,29.45,CT_353_CSled_20220329
2022-03-18T20:42:00Z,31953.5,29.67,CT_353_CSled_20220329
2022-03-18T20:44:00Z,32094.4,29.73,CT_353_CSled_20220329
2022-03-18T20:46:00Z,32054.7,29.64,CT_353_CSled_20220329
2022-03-18T20:48:00Z,32087,29.58,CT_353_CSled_20220329
2022-03-18T20:50:00Z,32099.4,29.68,CT_353_CSled_20220329
2022-03-18T20:52:00Z,32047.3,29.52,CT_353_CSled_20220329
2022-03-18T20:54:00Z,32025,29.51,CT_353_CSled_20220329
2022-03-18T20:56:00Z,32054.7,29.6,CT_353_CSled_20220329
2022-03-18T20:58:00Z,31995.4,29.58,CT_353_CSled_20220329
2022-03-18T21:00:00Z,32069.6,29.69,CT_353_CSled_20220329
2022-03-18T21:02:00Z,32010.2,29.62,CT_353_CSled_20220329
2022-03-18T21:04:00Z,31968.3,29.6,CT_353_CSled_20220329
2022-03-18T21:06:00Z,32052.3,29.63,CT_353_CSled_20220329
2022-03-18T21:08:00Z,32062.2,29.64,CT_353_CSled_20220329
2022-03-18T21:10:00Z,32039.9,29.6,CT_353_CSled_20220329
2022-03-18T21:12:00Z,32032.5,29.71,CT_353_CSled_20220329
2022-03-18T21:14:00Z,32030,29.71,CT_353_CSled_20220329
2022-03-18T21:16:00Z,32037.4,29.69,CT_353_CSled_20220329
2022-03-18T21:18:00Z,31960.9,29.64,CT_353_CSled_20220329
2022-03-18T21:20:00Z,32047.3,29.69,CT_353_CSled_20220329
2022-03-18T21:22:00Z,32039.9,29.68,CT_353_CSled_20220329
2022-03-18T21:24:00Z,32007.7,29.69,CT_353_CSled_20220329
2022-03-18T21:26:00Z,31992.9,29.71,CT_353_CSled_20220329
2022-03-18T21:28:00Z,32054.7,29.68,CT_353_CSled_20220329
2022-03-18T21:30:00Z,32044.8,29.64,CT_353_CSled_20220329
2022-03-18T21:32:00Z,31988,29.66,CT_353_CSled_20220329
2022-03-18T21:34:00Z,32037.4,29.66,CT_353_CSled_20220329
2022-03-18T21:36:00Z,32025,29.66,CT_353_CSled_20220329
2022-03-18T21:38:00Z,31963.3,29.66,CT_353_CSled_20220329
2022-03-18T21:40:00Z,32002.8,29.63,CT_353_CSled_20220329
2022-03-18T21:42:00Z,32017.6,29.63,CT_353_CSled_20220329
2022-03-18T21:44:00Z,31965.8,29.63,CT_353_CSled_20220329
2022-03-18T21:46:00Z,32002.8,29.62,CT_353_CSled_20220329
2022-03-18T21:48:00Z,32000.3,29.62,CT_353_CSled_20220329
2022-03-18T21:50:00Z,31978.1,29.62,CT_353_CSled_20220329
2022-03-18T21:52:00Z,31980.6,29.61,CT_353_CSled_20220329
2022-03-18T21:54:00Z,31965.8,29.61,CT_353_CSled_20220329
2022-03-18T21:56:00Z,31988,29.61,CT_353_CSled_20220329
2022-03-18T21:58:00Z,31948.5,29.6,CT_353_CSled_20220329
2022-03-18T22:00:00Z,31953.5,29.58,CT_353_CSled_20220329
2022-03-18T22:02:00Z,31923.9,29.61,CT_353_CSled_20220329
2022-03-18T22:04:00Z,31933.8,29.6,CT_353_CSled_20220329
2022-03-18T22:06:00Z,31943.6,29.6,CT_353_CSled_20220329
2022-03-18T22:08:00Z,32005.3,29.58,CT_353_CSled_20220329
2022-03-18T22:10:00Z,31970.7,29.57,CT_353_CSled_20220329
2022-03-18T22:12:00Z,31887.1,29.56,CT_353_CSled_20220329
2022-03-18T22:14:00Z,31923.9,29.56,CT_353_CSled_20220329
2022-03-18T22:16:00Z,31941.2,29.56,CT_353_CSled_20220329
2022-03-18T22:18:00Z,31933.8,29.55,CT_353_CSled_20220329
2022-03-18T22:20:00Z,31955.9,29.55,CT_353_CSled_20220329
2022-03-18T22:22:00Z,31921.5,29.55,CT_353_CSled_20220329
2022-03-18T22:24:00Z,31926.4,29.53,CT_353_CSled_20220329
2022-03-18T22:26:00Z,31928.9,29.53,CT_353_CSled_20220329
2022-03-18T22:28:00Z,31941.2,29.53,CT_353_CSled_20220329
2022-03-18T22:30:00Z,32007.7,29.53,CT_353_CSled_20220329
2022-03-18T22:32:00Z,32027.5,29.52,CT_353_CSled_20220329
2022-03-18T22:34:00Z,32007.7,29.52,CT_353_CSled_20220329
2022-03-18T22:36:00Z,32017.6,29.52,CT_353_CSled_20220329
2022-03-18T22:38:00Z,32005.3,29.51,CT_353_CSled_20220329
2022-03-18T22:40:00Z,32010.2,29.51,CT_353_CSled_20220329
2022-03-18T22:42:00Z,32027.5,29.51,CT_353_CSled_20220329
2022-03-18T22:44:00Z,32005.3,29.51,CT_353_CSled_20220329
2022-03-18T22:46:00Z,32005.3,29.51,CT_353_CSled_20220329
2022-03-18T22:48:00Z,31988,29.5,CT_353_CSled_20220329
2022-03-18T22:50:00Z,32005.3,29.5,CT_353_CSled_20220329
2022-03-18T22:52:00Z,31997.9,29.5,CT_353_CSled_20220329
2022-03-18T22:54:00Z,31948.5,29.5,CT_353_CSled_20220329
2022-03-18T22:56:00Z,31953.5,29.48,CT_353_CSled_20220329
2022-03-18T22:58:00Z,31941.2,29.48,CT_353_CSled_20220329
2022-03-18T23:00:00Z,31904.3,29.48,CT_353_CSled_20220329
2022-03-18T23:02:00Z,31943.6,29.47,CT_353_CSled_20220329
2022-03-18T23:04:00Z,31943.6,29.47,CT_353_CSled_20220329
2022-03-18T23:06:00Z,31978.1,29.46,CT_353_CSled_20220329
2022-03-18T23:08:00Z,31936.2,29.46,CT_353_CSled_20220329
2022-03-18T23:10:00Z,31882.2,29.45,CT_353_CSled_20220329
2022-03-18T23:12:00Z,31904.3,29.45,CT_353_CSled_20220329
2022-03-18T23:14:00Z,31960.9,29.44,CT_353_CSled_20220329
2022-03-18T23:16:00Z,31896.9,29.41,CT_353_CSled_20220329
2022-03-18T23:18:00Z,31921.5,29.37,CT_353_CSled_20220329
2022-03-18T23:20:00Z,31951,29.36,CT_353_CSled_20220329
2022-03-18T23:22:00Z,31960.9,29.35,CT_353_CSled_20220329
2022-03-18T23:24:00Z,31968.3,29.31,CT_353_CSled_20220329
2022-03-18T23:26:00Z,31946.1,29.3,CT_353_CSled_20220329
2022-03-18T23:28:00Z,31889.5,29.29,CT_353_CSled_20220329
2022-03-18T23:30:00Z,31980.6,29.29,CT_353_CSled_20220329
2022-03-18T23:32:00Z,31995.4,29.26,CT_353_CSled_20220329
2022-03-18T23:34:00Z,31953.5,29.25,CT_353_CSled_20220329
2022-03-18T23:36:00Z,31948.5,29.25,CT_353_CSled_20220329
2022-03-18T23:38:00Z,31938.7,29.24,CT_353_CSled_20220329
2022-03-18T23:40:00Z,31938.7,29.23,CT_353_CSled_20220329
2022-03-18T23:42:00Z,31906.7,29.22,CT_353_CSled_20220329
2022-03-18T23:44:00Z,31921.5,29.22,CT_353_CSled_20220329
2022-03-18T23:46:00Z,31958.4,29.22,CT_353_CSled_20220329
2022-03-18T23:48:00Z,31926.4,29.22,CT_353_CSled_20220329
2022-03-18T23:50:00Z,31921.5,29.22,CT_353_CSled_20220329
2022-03-18T23:52:00Z,31896.9,29.2,CT_353_CSled_20220329
2022-03-18T23:54:00Z,31904.3,29.2,CT_353_CSled_20220329
2022-03-18T23:56:00Z,31843,29.2,CT_353_CSled_20220329
2022-03-18T23:58:00Z,31879.7,29.2,CT_353_CSled_20220329
2022-03-19T00:00:00Z,31909.2,29.2,CT_353_CSled_20220329
2022-03-19T00:02:00Z,31882.2,29.19,CT_353_CSled_20220329
2022-03-19T00:04:00Z,31882.2,29.18,CT_353_CSled_20220329
2022-03-19T00:06:00Z,31677.2,29.18,CT_353_CSled_20220329
2022-03-19T00:08:00Z,31633.5,29.18,CT_353_CSled_20220329
2022-03-19T00:10:00Z,31696.6,29.17,CT_353_CSled_20220329
2022-03-19T00:12:00Z,31691.8,29.17,CT_353_CSled_20220329
2022-03-19T00:14:00Z,31650.5,29.15,CT_353_CSled_20220329
2022-03-19T00:16:00Z,31640.8,29.15,CT_353_CSled_20220329
2022-03-19T00:18:00Z,31657.8,29.14,CT_353_CSled_20220329
2022-03-19T00:20:00Z,31626.3,29.14,CT_353_CSled_20220329
2022-03-19T00:22:00Z,31660.2,29.13,CT_353_CSled_20220329
2022-03-19T00:24:00Z,31655.4,29.12,CT_353_CSled_20220329
2022-03-19T00:26:00Z,31633.5,29.12,CT_353_CSled_20220329
2022-03-19T00:28:00Z,31590,29.12,CT_353_CSled_20220329
2022-03-19T00:30:00Z,31645.7,29.11,CT_353_CSled_20220329
2022-03-19T00:32:00Z,31650.5,29.09,CT_353_CSled_20220329
2022-03-19T00:34:00Z,31640.8,29.09,CT_353_CSled_20220329
2022-03-19T00:36:00Z,31539.4,29.07,CT_353_CSled_20220329
2022-03-19T00:38:00Z,31621.4,29.06,CT_353_CSled_20220329
2022-03-19T00:40:00Z,31631.1,29.02,CT_353_CSled_20220329
2022-03-19T00:42:00Z,31556.2,29.02,CT_353_CSled_20220329
2022-03-19T00:44:00Z,31549,29.06,CT_353_CSled_20220329
2022-03-19T00:46:00Z,31631.1,29.06,CT_353_CSled_20220329
2022-03-19T00:48:00Z,31631.1,29.04,CT_353_CSled_20220329
2022-03-19T00:50:00Z,31684.5,29.02,CT_353_CSled_20220329
2022-03-19T00:52:00Z,31682,29.03,CT_353_CSled_20220329
2022-03-19T00:54:00Z,31706.3,29.02,CT_353_CSled_20220329
2022-03-19T00:56:00Z,31556.2,29.01,CT_353_CSled_20220329
2022-03-19T00:58:00Z,31556.2,28.99,CT_353_CSled_20220329
2022-03-19T01:00:00Z,31522.5,28.98,CT_353_CSled_20220329
2022-03-19T01:02:00Z,31510.5,28.95,CT_353_CSled_20220329
2022-03-19T01:04:00Z,31505.7,28.92,CT_353_CSled_20220329
2022-03-19T01:06:00Z,31455.2,28.91,CT_353_CSled_20220329
2022-03-19T01:08:00Z,31484,28.92,CT_353_CSled_20220329
2022-03-19T01:10:00Z,31609.3,28.92,CT_353_CSled_20220329
2022-03-19T01:12:00Z,31541.8,28.92,CT_353_CSled_20220329
2022-03-19T01:14:00Z,31585.2,28.93,CT_353_CSled_20220329
2022-03-19T01:16:00Z,31448,28.92,CT_353_CSled_20220329
2022-03-19T01:18:00Z,31520.1,28.92,CT_353_CSled_20220329
2022-03-19T01:20:00Z,31619,28.91,CT_353_CSled_20220329
2022-03-19T01:22:00Z,31536.9,28.9,CT_353_CSled_20220329
2022-03-19T01:24:00Z,31536.9,28.87,CT_353_CSled_20220329
2022-03-19T01:26:00Z,31484,28.84,CT_353_CSled_20220329
2022-03-19T01:28:00Z,31544.2,28.84,CT_353_CSled_20220329
2022-03-19T01:30:00Z,31455.2,28.82,CT_353_CSled_20220329
2022-03-19T01:32:00Z,31597.3,28.82,CT_353_CSled_20220329
2022-03-19T01:34:00Z,31541.8,28.84,CT_353_CSled_20220329
2022-03-19T01:36:00Z,31597.3,28.84,CT_353_CSled_20220329
2022-03-19T01:38:00Z,31551.4,28.84,CT_353_CSled_20220329
2022-03-19T01:40:00Z,31510.5,28.84,CT_353_CSled_20220329
2022-03-19T01:42:00Z,31597.3,28.82,CT_353_CSled_20220329
2022-03-19T01:44:00Z,31536.9,28.81,CT_353_CSled_20220329
2022-03-19T01:46:00Z,31592.4,28.81,CT_353_CSled_20220329
2022-03-19T01:48:00Z,31522.5,28.81,CT_353_CSled_20220329
2022-03-19T01:50:00Z,31568.3,28.8,CT_353_CSled_20220329
2022-03-19T01:52:00Z,31536.9,28.79,CT_353_CSled_20220329
2022-03-19T01:54:00Z,31493.6,28.77,CT_353_CSled_20220329
2022-03-19T01:56:00Z,31524.9,28.77,CT_353_CSled_20220329
2022-03-19T01:58:00Z,31604.5,28.76,CT_353_CSled_20220329
2022-03-19T02:00:00Z,31561,28.75,CT_353_CSled_20220329
2022-03-19T02:02:00Z,31510.5,28.74,CT_353_CSled_20220329
2022-03-19T02:04:00Z,31479.2,28.74,CT_353_CSled_20220329
2022-03-19T02:06:00Z,31479.2,28.74,CT_353_CSled_20220329
2022-03-19T02:08:00Z,31450.4,28.74,CT_353_CSled_20220329
2022-03-19T02:10:00Z,31412.1,28.73,CT_353_CSled_20220329
2022-03-19T02:12:00Z,31464.8,28.71,CT_353_CSled_20220329
2022-03-19T02:14:00Z,31462.4,28.71,CT_353_CSled_20220329
2022-03-19T02:16:00Z,31443.2,28.7,CT_353_CSled_20220329
2022-03-19T02:18:00Z,31402.5,28.7,CT_353_CSled_20220329
2022-03-19T02:20:00Z,31428.9,28.69,CT_353_CSled_20220329
2022-03-19T02:22:00Z,31450.4,28.69,CT_353_CSled_20220329
2022-03-19T02:24:00Z,31421.7,28.66,CT_353_CSled_20220329
2022-03-19T02:26:00Z,31460,28.65,CT_353_CSled_20220329
2022-03-19T02:28:00Z,31424.1,28.66,CT_353_CSled_20220329
2022-03-19T02:30:00Z,31366.7,28.66,CT_353_CSled_20220329
2022-03-19T02:32:00Z,31400.1,28.66,CT_353_CSled_20220329
2022-03-19T02:34:00Z,31443.2,28.66,CT_353_CSled_20220329
2022-03-19T02:36:00Z,31505.7,28.68,CT_353_CSled_20220329
2022-03-19T02:38:00Z,31436.1,28.68,CT_353_CSled_20220329
2022-03-19T02:40:00Z,31426.5,28.66,CT_353_CSled_20220329
2022-03-19T02:42:00Z,31472,28.66,CT_353_CSled_20220329
2022-03-19T02:44:00Z,31407.3,28.66,CT_353_CSled_20220329
2022-03-19T02:46:00Z,31416.9,28.66,CT_353_CSled_20220329
2022-03-19T02:48:00Z,31438.4,28.65,CT_353_CSled_20220329
2022-03-19T02:50:00Z,31472,28.64,CT_353_CSled_20220329
2022-03-19T02:52:00Z,31428.9,28.65,CT_353_CSled_20220329
2022-03-19T02:54:00Z,31472,28.65,CT_353_CSled_20220329
2022-03-19T02:56:00Z,31414.5,28.64,CT_353_CSled_20220329
2022-03-19T02:58:00Z,31421.7,28.64,CT_353_CSled_20220329
2022-03-19T03:00:00Z,31452.8,28.65,CT_353_CSled_20220329
2022-03-19T03:02:00Z,31412.1,28.65,CT_353_CSled_20220329
2022-03-19T03:04:00Z,31431.3,28.65,CT_353_CSled_20220329
2022-03-19T03:06:00Z,31450.4,28.64,CT_353_CSled_20220329
2022-03-19T03:08:00Z,31457.6,28.66,CT_353_CSled_20220329
2022-03-19T03:10:00Z,31467.2,28.66,CT_353_CSled_20220329
2022-03-19T03:12:00Z,31457.6,28.68,CT_353_CSled_20220329
2022-03-19T03:14:00Z,31455.2,28.68,CT_353_CSled_20220329
2022-03-19T03:16:00Z,31445.6,28.66,CT_353_CSled_20220329
2022-03-19T03:18:00Z,31476.8,28.68,CT_353_CSled_20220329
2022-03-19T03:20:00Z,31460,28.66,CT_353_CSled_20220329
2022-03-19T03:22:00Z,31431.3,28.66,CT_353_CSled_20220329
2022-03-19T03:24:00Z,31476.8,28.66,CT_353_CSled_20220329
2022-03-19T03:26:00Z,31460,28.64,CT_353_CSled_20220329
2022-03-19T03:28:00Z,31498.4,28.64,CT_353_CSled_20220329
2022-03-19T03:30:00Z,31443.2,28.65,CT_353_CSled_20220329
2022-03-19T03:32:00Z,31424.1,28.65,CT_353_CSled_20220329
2022-03-19T03:34:00Z,31357.2,28.66,CT_353_CSled_20220329
2022-03-19T03:36:00Z,31402.5,28.65,CT_353_CSled_20220329
2022-03-19T03:38:00Z,31366.7,28.66,CT_353_CSled_20220329
2022-03-19T03:40:00Z,31393,28.66,CT_353_CSled_20220329
2022-03-19T03:42:00Z,31300,28.64,CT_353_CSled_20220329
2022-03-19T03:44:00Z,31328.6,28.65,CT_353_CSled_20220329
2022-03-19T03:46:00Z,31328.6,28.65,CT_353_CSled_20220329
2022-03-19T03:48:00Z,31373.9,28.64,CT_353_CSled_20220329
2022-03-19T03:50:00Z,31364.3,28.63,CT_353_CSled_20220329
2022-03-19T03:52:00Z,31342.9,28.63,CT_353_CSled_20220329
2022-03-19T03:54:00Z,31314.3,28.63,CT_353_CSled_20220329
2022-03-19T03:56:00Z,31304.8,28.63,CT_353_CSled_20220329
2022-03-19T03:58:00Z,31300,28.62,CT_353_CSled_20220329
2022-03-19T04:00:00Z,31235.9,28.59,CT_353_CSled_20220329
2022-03-19T04:02:00Z,31288.1,28.59,CT_353_CSled_20220329
2022-03-19T04:04:00Z,31207.5,28.59,CT_353_CSled_20220329
2022-03-19T04:06:00Z,31243,28.58,CT_353_CSled_20220329
2022-03-19T04:08:00Z,31205.1,28.59,CT_353_CSled_20220329
2022-03-19T04:10:00Z,31172,28.58,CT_353_CSled_20220329
2022-03-19T04:12:00Z,31183.8,28.59,CT_353_CSled_20220329
2022-03-19T04:14:00Z,31221.7,28.57,CT_353_CSled_20220329
2022-03-19T04:16:00Z,31240.6,28.55,CT_353_CSled_20220329
2022-03-19T04:18:00Z,31233.5,28.55,CT_353_CSled_20220329
2022-03-19T04:20:00Z,31221.7,28.55,CT_353_CSled_20220329
2022-03-19T04:22:00Z,31200.4,28.54,CT_353_CSled_20220329
2022-03-19T04:24:00Z,31207.5,28.54,CT_353_CSled_20220329
2022-03-19T04:26:00Z,31200.4,28.55,CT_353_CSled_20220329
2022-03-19T04:28:00Z,31164.9,28.52,CT_353_CSled_20220329
2022-03-19T04:30:00Z,31207.5,28.53,CT_353_CSled_20220329
2022-03-19T04:32:00Z,31186.2,28.52,CT_353_CSled_20220329
2022-03-19T04:34:00Z,31193.3,28.52,CT_353_CSled_20220329
2022-03-19T04:36:00Z,31172,28.48,CT_353_CSled_20220329
2022-03-19T04:38:00Z,31042.6,28.49,CT_353_CSled_20220329
2022-03-19T04:40:00Z,31037.9,28.47,CT_353_CSled_20220329
2022-03-19T04:42:00Z,31077.8,28.46,CT_353_CSled_20220329
2022-03-19T04:44:00Z,30972.4,28.46,CT_353_CSled_20220329
2022-03-19T04:46:00Z,31014.5,28.46,CT_353_CSled_20220329
2022-03-19T04:48:00Z,31000.4,28.46,CT_353_CSled_20220329
2022-03-19T04:50:00Z,30923.4,28.46,CT_353_CSled_20220329
2022-03-19T04:52:00Z,30932.7,28.44,CT_353_CSled_20220329
2022-03-19T04:54:00Z,30925.7,28.44,CT_353_CSled_20220329
2022-03-19T04:56:00Z,30904.7,28.44,CT_353_CSled_20220329
2022-03-19T04:58:00Z,30965.4,28.44,CT_353_CSled_20220329
2022-03-19T05:00:00Z,30911.7,28.44,CT_353_CSled_20220329
2022-03-19T05:02:00Z,30911.7,28.42,CT_353_CSled_20220329
2022-03-19T05:04:00Z,30946.7,28.42,CT_353_CSled_20220329
2022-03-19T05:06:00Z,30953.7,28.43,CT_353_CSled_20220329
2022-03-19T05:08:00Z,30953.7,28.43,CT_353_CSled_20220329
2022-03-19T05:10:00Z,30923.4,28.42,CT_353_CSled_20220329
2022-03-19T05:12:00Z,30904.7,28.42,CT_353_CSled_20220329
2022-03-19T05:14:00Z,30890.8,28.41,CT_353_CSled_20220329
2022-03-19T05:16:00Z,30911.7,28.41,CT_353_CSled_20220329
2022-03-19T05:18:00Z,30904.7,28.39,CT_353_CSled_20220329
2022-03-19T05:20:00Z,30893.1,28.42,CT_353_CSled_20220329
2022-03-19T05:22:00Z,30904.7,28.41,CT_353_CSled_20220329
2022-03-19T05:24:00Z,30904.7,28.39,CT_353_CSled_20220329
2022-03-19T05:26:00Z,30881.5,28.39,CT_353_CSled_20220329
2022-03-19T05:28:00Z,30904.7,28.42,CT_353_CSled_20220329
2022-03-19T05:30:00Z,30911.7,28.42,CT_353_CSled_20220329
2022-03-19T05:32:00Z,30881.5,28.42,CT_353_CSled_20220329
2022-03-19T05:34:00Z,30897.8,28.43,CT_353_CSled_20220329
2022-03-19T05:36:00Z,30883.8,28.43,CT_353_CSled_20220329
2022-03-19T05:38:00Z,30869.9,28.43,CT_353_CSled_20220329
2022-03-19T05:40:00Z,30918.7,28.43,CT_353_CSled_20220329
2022-03-19T05:42:00Z,30890.8,28.42,CT_353_CSled_20220329
2022-03-19T05:44:00Z,30970,28.42,CT_353_CSled_20220329
2022-03-19T05:46:00Z,30930.4,28.41,CT_353_CSled_20220329
2022-03-19T05:48:00Z,30988.7,28.43,CT_353_CSled_20220329
2022-03-19T05:50:00Z,30993.4,28.43,CT_353_CSled_20220329
2022-03-19T05:52:00Z,30974.7,28.44,CT_353_CSled_20220329
2022-03-19T05:54:00Z,31007.4,28.44,CT_353_CSled_20220329
2022-03-19T05:56:00Z,31061.4,28.46,CT_353_CSled_20220329
2022-03-19T05:58:00Z,31094.2,28.47,CT_353_CSled_20220329
2022-03-19T06:00:00Z,31087.2,28.43,CT_353_CSled_20220329
2022-03-19T06:02:00Z,31073.1,28.43,CT_353_CSled_20220329
2022-03-19T06:04:00Z,31084.8,28.44,CT_353_CSled_20220329
2022-03-19T06:06:00Z,31049.6,28.44,CT_353_CSled_20220329
2022-03-19T06:08:00Z,31094.2,28.43,CT_353_CSled_20220329
2022-03-19T06:10:00Z,31099,28.43,CT_353_CSled_20220329
2022-03-19T06:12:00Z,31087.2,28.43,CT_353_CSled_20220329
