Serial Number:20555848 --,,,,,,,,
,,,,,,,,
Date Time - GMT -10:00,"Temp, (*F)","Intensity, (lum/ft²)",Button Down,Button Up,Host Connect,Stopped,EOF,
4/10/22 03:00,81,"65""""",0, , , , , 
4/10/22 03:02,81,"57""""",0, , , , , 
4/10/22 03:04,81,"65""""",0, , , , , 
4/10/22 03:06,81,"49""""",0, , , , , 
4/10/22 03:08,81,"65""""",0, , , , , 
4/10/22 03:10,81,"65""""",0, , , , , 
4/10/22 03:12,81,"65""""",0, , , , , 
4/10/22 03:14,81,"73""""",0, , , , , 
4/10/22 03:16,81,"65""""",0, , , , , 
4/10/22 03:18,81,"57""""",0, , , , , 
4/10/22 03:20,81,"49""""",0, , , , , 
4/10/22 03:22,81,"57""""",0, , , , , 
4/10/22 03:24,81,"57""""",0, , , , , 
4/10/22 03:26,81,"65""""",0, , , , , 
4/10/22 03:28,81,"65""""",0, , , , , 
4/10/22 03:30,81,"65""""",0, , , , , 
4/10/22 03:32,81,"49""""",0, , , , , 
4/10/22 03:34,81,"49""""",0, , , , , 
4/10/22 03:36,81,"42""""",0, , , , , 
4/10/22 03:38,81,"49""""",0, , , , , 
4/10/22 03:40,81,"42""""",0, , , , , 
4/10/22 03:42,81,"49""""",0, , , , , 
4/10/22 03:44,81,"49""""",0, , , , , 
4/10/22 03:46,81,"49""""",0, , , , , 
4/10/22 03:48,81,"49""""",0, , , , , 
4/10/22 03:50,81,"49""""",0, , , , , 
4/10/22 03:52,81,"49""""",0, , , , , 
4/10/22 03:54,81,"57""""",0, , , , , 
4/10/22 03:56,81,"65""""",0, , , , , 
4/10/22 03:58,81,"57""""",0, , , , , 
4/10/22 04:00,81,"65""""",0, , , , , 
4/10/22 04:02,81,"42""""",0, , , , , 
4/10/22 04:04,81,"42""""",0, , , , , 
4/10/22 04:06,81,"57""""",0, , , , , 
4/10/22 04:08,81,"42""""",0, , , , , 
4/10/22 04:10,81,"57""""",0, , , , , 
4/10/22 04:12,81,"57""""",0, , , , , 
4/10/22 04:14,81,"42""""",0, , , , , 
4/10/22 04:16,81,"42""""",0, , , , , 
4/10/22 04:18,81,"18""""",0, , , , , 
4/10/22 04:20,81,"49""""",0, , , , , 
4/10/22 04:22,81,"49""""",0, , , , , 
4/10/22 04:24,81,"49""""",0, , , , , 
4/10/22 04:26,81,"49""""",0, , , , , 
4/10/22 04:28,81,"57""""",0, , , , , 
4/10/22 04:30,81,"49""""",0, , , , , 
4/10/22 04:32,81,"34""""",0, , , , , 
4/10/22 04:34,81,"57""""",0, , , , , 
4/10/22 04:36,81,"57""""",0, , , , , 
4/10/22 04:38,81,"49""""",0, , , , , 
4/10/22 04:40,81,"49""""",0, , , , , 
4/10/22 04:42,81,"49""""",0, , , , , 
4/10/22 04:44,81,"49""""",0, , , , , 
4/10/22 04:46,81,"57""""",0, , , , , 
4/10/22 04:48,81,"49""""",0, , , , , 
4/10/22 04:50,81,"49""""",0, , , , , 
4/10/22 04:52,81,"57""""",0, , , , , 
4/10/22 04:54,81,"49""""",0, , , , , 
4/10/22 04:56,81,"42""""",0, , , , , 
4/10/22 04:58,81,"42""""",0, , , , , 
4/10/22 05:00,81,"42""""",0, , , , , 
4/10/22 05:02,81,"49""""",0, , , , , 
4/10/22 05:04,81,"49""""",0, , , , , 
4/10/22 05:06,81,"49""""",0, , , , , 
4/10/22 05:08,81,"34""""",0, , , , , 
4/10/22 05:10,81,"34""""",0, , , , , 
4/10/22 05:12,81,"57""""",0, , , , , 
4/10/22 05:14,81,"42""""",0, , , , , 
4/10/22 05:16,81,"49""""",0, , , , , 
4/10/22 05:18,81,"34""""",0, , , , , 
4/10/22 05:20,81,"42""""",0, , , , , 
4/10/22 05:22,81,"42""""",0, , , , , 
4/10/22 05:24,81,"34""""",0, , , , , 
4/10/22 05:26,81,"34""""",0, , , , , 
4/10/22 05:28,81,"49""""",0, , , , , 
4/10/22 05:30,81,"34""""",0, , , , , 
4/10/22 05:32,81,"42""""",0, , , , , 
4/10/22 05:34,81,"42""""",0, , , , , 
4/10/22 05:36,81,"49""""",0, , , , , 
4/10/22 05:38,81,"34""""",0, , , , , 
4/10/22 05:40,81,"34""""",0, , , , , 
4/10/22 05:42,81,"34""""",0, , , , , 
4/10/22 05:44,81,"42""""",0, , , , , 
4/10/22 05:46,81,"34""""",0, , , , , 
4/10/22 05:48,81,"42""""",0, , , , , 
4/10/22 05:50,81,"42""""",0, , , , , 
4/10/22 05:52,81,"26""""",1, , , , , 
4/10/22 05:54,81,"42""""",1, , , , , 
4/10/22 05:56,81,"26""""",2, , , , , 
4/10/22 05:58,81,"42""""",3, , , , , 
4/10/22 06:00,81,"34""""",4, , , , , 
4/10/22 06:02,81,"34""""",5, , , , , 
4/10/22 06:04,81,"34""""",7, , , , , 
4/10/22 06:06,81,"18""""",10, , , , , 
4/10/22 06:08,81,"18""""",13, , , , , 
4/10/22 06:10,81,"34""""",16, , , , , 
4/10/22 06:12,81,"34""""",20, , , , , 
4/10/22 06:14,81,"34""""",25, , , , , 
4/10/22 06:16,81,"34""""",31, , , , , 
4/10/22 06:18,81,"18""""",35, , , , , 
4/10/22 06:20,81,"18""""",42, , , , , 
4/10/22 06:22,81,"18""""",45, , , , , 
4/10/22 06:24,81,"18""""",52, , , , , 
4/10/22 06:26,81,"18""""",57, , , , , 
4/10/22 06:28,81,"18""""",63, , , , , 
4/10/22 06:30,81,"11""""",66, , , , , 
4/10/22 06:32,81,"26""""",67, , , , , 
4/10/22 06:34,81,"18""""",80, , , , , 
4/10/22 06:36,81,"18""""",103, , , , , 
4/10/22 06:38,81,"26""""",122, , , , , 
4/10/22 06:40,81,"42""""",113, , , , , 
4/10/22 06:42,81,"34""""",103, , , , , 
4/10/22 06:44,81,"26""""",113, , , , , 
4/10/22 06:46,81,"26""""",106, , , , , 
4/10/22 06:48,81,"18""""",105, , , , , 
4/10/22 06:50,81,"26""""",104, , , , , 
4/10/22 06:52,81,"18""""",105, , , , , 
4/10/22 06:54,81,"11""""",96, , , , , 
4/10/22 06:56,81,"26""""",116, , , , , 
4/10/22 06:58,81,"11""""",106, , , , , 
4/10/22 07:00,81,"18""""",97, , , , , 
4/10/22 07:02,81,"26""""",113, , , , , 
4/10/22 07:04,81,"11""""",108, , , , , 
4/10/22 07:06,81,"34""""",112, , , , , 
4/10/22 07:08,81,"26""""",117, , , , , 
4/10/22 07:10,81,"26""""",119, , , , , 
4/10/22 07:12,81,"26""""",128, , , , , 
4/10/22 07:14,81,"26""""",132, , , , , 
4/10/22 07:16,81,"34""""",140, , , , , 
4/10/22 07:18,81,"34""""",142, , , , , 
4/10/22 07:20,81,"26""""",150, , , , , 
4/10/22 07:22,81,"42""""",153, , , , , 
4/10/22 07:24,81,"34""""",158, , , , , 
4/10/22 07:26,81,"18""""",150, , , , , 
4/10/22 07:28,81,"42""""",164, , , , , 
4/10/22 07:30,81,"42""""",167, , , , , 
4/10/22 07:32,81,"42""""",176, , , , , 
4/10/22 07:34,81,"42""""",186, , , , , 
4/10/22 07:36,81,"49""""",203, , , , , 
4/10/22 07:38,81,"49""""",215, , , , , 
4/10/22 07:40,81,"34""""",238, , , , , 
4/10/22 07:42,81,"26""""",231, , , , , 
4/10/22 07:44,81,"49""""",247, , , , , 
4/10/22 07:46,81,"26""""",256, , , , , 
4/10/22 07:48,81,"18""""",253, , , , , 
4/10/22 07:50,81,"49""""",279, , , , , 
4/10/22 07:52,81,"42""""",289, , , , , 
4/10/22 07:54,81,"34""""",297, , , , , 
4/10/22 07:56,81,"49""""",307, , , , , 
4/10/22 07:58,81,"65""""",314, , , , , 
4/10/22 08:00,81,"65""""",349, , , , , 
4/10/22 08:02,81,"49""""",371, , , , , 
4/10/22 08:04,81,"65""""",398, , , , , 
4/10/22 08:06,81,"57""""",410, , , , , 
4/10/22 08:08,81,"57""""",404, , , , , 
4/10/22 08:10,81,"57""""",364, , , , , 
4/10/22 08:12,81,"57""""",372, , , , , 
4/10/22 08:14,81,"57""""",380, , , , , 
4/10/22 08:16,81,"65""""",419, , , , , 
4/10/22 08:18,81,"57""""",449, , , , , 
4/10/22 08:20,81,"73""""",519, , , , , 
4/10/22 08:22,81,"73""""",517, , , , , 
4/10/22 08:24,81,"80""""",548, , , , , 
4/10/22 08:26,81,"96""""",580, , , , , 
4/10/22 08:28,81,"88""""",615, , , , , 
4/10/22 08:30,81,"88""""",621, , , , , 
4/10/22 08:32,81,"96""""",624, , , , , 
4/10/22 08:34,82,"03""""",619, , , , , 
4/10/22 08:36,81,"96""""",629, , , , , 
4/10/22 08:38,82,"03""""",606, , , , , 
4/10/22 08:40,81,"96""""",624, , , , , 
4/10/22 08:42,82,"03""""",556, , , , , 
4/10/22 08:44,81,"96""""",571, , , , , 
4/10/22 08:46,81,"88""""",583, , , , , 
4/10/22 08:48,82,"03""""",616, , , , , 
4/10/22 08:50,82,"11""""",609, , , , , 
4/10/22 08:52,82,"03""""",608, , , , , 
4/10/22 08:54,82,"11""""",602, , , , , 
4/10/22 08:56,82,"03""""",584, , , , , 
4/10/22 08:58,82,"03""""",547, , , , , 
4/10/22 09:00,82,"03""""",583, , , , , 
4/10/22 09:02,82,"03""""",587, , , , , 
4/10/22 09:04,82,"11""""",579, , , , , 
4/10/22 09:06,82,"27""""",571, , , , , 
4/10/22 09:08,82,"19""""",567, , , , , 
4/10/22 09:10,82,"19""""",535, , , , , 
4/10/22 09:12,82,"19""""",555, , , , , 
4/10/22 09:14,82,"27""""",587, , , , , 
4/10/22 09:16,82,"27""""",643, , , , , 
4/10/22 09:18,82,"34""""",664, , , , , 
4/10/22 09:20,82,"34""""",608, , , , , 
4/10/22 09:22,82,"34""""",658, , , , , 
4/10/22 09:24,82,"27""""",614, , , , , 
4/10/22 09:26,82,"34""""",643, , , , , 
4/10/22 09:28,82,"42""""",686, , , , , 
4/10/22 09:30,82,"34""""",674, , , , , 
4/10/22 09:32,82,"42""""",662, , , , , 
4/10/22 09:34,82,"50""""",640, , , , , 
4/10/22 09:36,82,"50""""",768, , , , , 
4/10/22 09:38,82,"57""""",875, , , , , 
4/10/22 09:40,82,"65""""",962, , , , , 
4/10/22 09:42,82,"73""""",937, , , , , 
4/10/22 09:44,82,"73""""",820, , , , , 
4/10/22 09:46,82,"81""""",943, , , , , 
4/10/22 09:48,82,"88""""",958, , , , , 
4/10/22 09:50,82,"88""""",902, , , , , 
4/10/22 09:52,82,"88""""",948, , , , , 
4/10/22 09:54,82,"88""""",1088, , , , , 
4/10/22 09:56,83,"04""""",1112, , , , , 
4/10/22 09:58,82,"96""""",1121, , , , , 
4/10/22 10:00,82,"88""""",1039, , , , , 
4/10/22 10:02,82,"88""""",792, , , , , 
4/10/22 10:04,83,"04""""",803, , , , , 
4/10/22 10:06,82,"88""""",706, , , , , 
4/10/22 10:08,82,"96""""",797, , , , , 
4/10/22 10:10,82,"88""""",718, , , , , 
4/10/22 10:12,83,"12""""",869, , , , , 
4/10/22 10:14,83,"27""""",1103, , , , , 
4/10/22 10:16,83,"27""""",1044, , , , , 
4/10/22 10:18,83,"42""""",1032, , , , , 
4/10/22 10:20,83,"35""""",975, , , , , 
4/10/22 10:22,83,"35""""",868, , , , , 
4/10/22 10:24,83,"27""""",824, , , , , 
4/10/22 10:26,83,"27""""",763, , , , , 
4/10/22 10:28,83,"35""""",768, , , , , 
4/10/22 10:30,83,"35""""",780, , , , , 
4/10/22 10:32,83,"42""""",762, , , , , 
4/10/22 10:34,83,"27""""",649, , , , , 
4/10/22 10:36,83,"19""""",592, , , , , 
4/10/22 10:38,83,"19""""",596, , , , , 
4/10/22 10:40,83,"12""""",581, , , , , 
4/10/22 10:42,83,"12""""",526, , , , , 
4/10/22 10:44,83,"19""""",552, , , , , 
4/10/22 10:46,83,"12""""",578, , , , , 
4/10/22 10:48,83,"12""""",609, , , , , 
4/10/22 10:50,83,"12""""",635, , , , , 
4/10/22 10:52,83,"12""""",642, , , , , 
4/10/22 10:54,83,"19""""",689, , , , , 
4/10/22 10:56,83,"19""""",737, , , , , 
4/10/22 10:58,83,"27""""",834, , , , , 
4/10/22 11:00,83,"27""""",851, , , , , 
4/10/22 11:02,83,"27""""",818, , , , , 
4/10/22 11:04,83,"12""""",62, , , , , 
4/10/22 11:06,83,"19""""",781, , , , , 
4/10/22 11:08,83,"19""""",861, , , , , 
4/10/22 11:10,83,"19""""",875, , , , , 
4/10/22 11:12,83,"42""""",953, , , , , 
4/10/22 11:14,83,"35""""",1005, , , , , 
4/10/22 11:16,83,"35""""",1065, , , , , 
4/10/22 11:18,83,"42""""",1065, , , , , 
4/10/22 11:20,83,"42""""",1125, , , , , 
4/10/22 11:22,83,"35""""",1109, , , , , 
4/10/22 11:24,83,"50""""",1179, , , , , 
4/10/22 11:26,83,"42""""",1028, , , , , 
4/10/22 11:28,83,"58""""",1074, , , , , 
4/10/22 11:30,83,"58""""",1066, , , , , 
4/10/22 11:32,83,"73""""",1237, , , , , 
4/10/22 11:34,83,"66""""",1259, , , , , 
4/10/22 11:36,83,"96""""",1322, , , , , 
4/10/22 11:38,83,"96""""",2431, , , , , 
4/10/22 11:40,84,"20""""",1778, , , , , 
4/10/22 11:42,84,"35""""",1816, , , , , 
4/10/22 11:44,84,"58""""",1955, , , , , 
4/10/22 11:46,84,"74""""",3483, , , , , 
4/10/22 11:48,84,"81""""",2343, , , , , 
4/10/22 11:50,84,"81""""",2418, , , , , 
4/10/22 11:52,84,"89""""",1929, , , , , 
4/10/22 11:54,84,"81""""",2452, , , , , 
4/10/22 11:56,84,"81""""",2245, , , , , 
4/10/22 11:58,85,"28""""",676, , , , , 
4/10/22 12:00,85,"43""""",3900, , , , , 
4/10/22 12:02,85,"43""""",2733, , , , , 
4/10/22 12:04,85,"74""""",3159, , , , , 
4/10/22 12:06,85,"74""""",2402, , , , , 
4/10/22 12:08,85,"51""""",549, , , , , 
4/10/22 12:10,85,"20""""",3664, , , , , 
4/10/22 12:12,85,"74""""",2494, , , , , 
4/10/22 12:14,86,"13""""",3114, , , , , 
4/10/22 12:16,85,"35""""",900, , , , , 
4/10/22 12:18,84,"89""""",633, , , , , 
4/10/22 12:20,84,"89""""",801, , , , , 
4/10/22 12:22,84,"81""""",173, , , , , 
4/10/22 12:24,84,"89""""",516, , , , , 
4/10/22 12:26,84,"74""""",638, , , , , 
4/10/22 12:28,84,"81""""",1717, , , , , 
4/10/22 12:30,85,"82""""",4087, , , , , 
4/10/22 12:32,86,"28""""",6526, , , , , 
4/10/22 12:34,85,"43""""",1787, , , , , 
4/10/22 12:36,85,"12""""",1112, , , , , 
4/10/22 12:38,84,"97""""",1000, , , , , 
4/10/22 12:40,84,"81""""",941, , , , , 
4/10/22 12:42,84,"74""""",850, , , , , 
4/10/22 12:44,84,"58""""",850, , , , , 
4/10/22 12:46,84,"66""""",844, , , , , 
4/10/22 12:48,84,"66""""",784, , , , , 
4/10/22 12:50,84,"74""""",891, , , , , 
4/10/22 12:52,84,"66""""",928, , , , , 
4/10/22 12:54,84,"66""""",913, , , , , 
4/10/22 12:56,84,"58""""",950, , , , , 
4/10/22 12:58,84,"58""""",994, , , , , 
4/10/22 13:00,84,"66""""",1049, , , , , 
4/10/22 13:02,84,"74""""",1122, , , , , 
4/10/22 13:04,84,"66""""",1184, , , , , 
4/10/22 13:06,84,"58""""",1281, , , , , 
4/10/22 13:08,84,"66""""",1258, , , , , 
4/10/22 13:10,84,"58""""",1162, , , , , 
4/10/22 13:12,84,"58""""",1060, , , , , 
4/10/22 13:14,84,"58""""",1059, , , , , 
4/10/22 13:16,84,"58""""",1060, , , , , 
4/10/22 13:18,84,"66""""",927, , , , , 
4/10/22 13:20,84,"66""""",833, , , , , 
4/10/22 13:22,84,"58""""",815, , , , , 
4/10/22 13:24,84,"43""""",731, , , , , 
4/10/22 13:26,84,"51""""",768, , , , , 
4/10/22 13:28,84,"43""""",779, , , , , 
4/10/22 13:30,84,"35""""",768, , , , , 
4/10/22 13:32,84,"35""""",686, , , , , 
4/10/22 13:34,84,"35""""",641, , , , , 
4/10/22 13:36,84,"43""""",638, , , , , 
4/10/22 13:38,84,"51""""",794, , , , , 
4/10/22 13:40,84,"43""""",761, , , , , 
4/10/22 13:42,84,"27""""",749, , , , , 
4/10/22 13:44,84,"27""""",746, , , , , 
4/10/22 13:46,84,"12""""",791, , , , , 
4/10/22 13:48,84,"12""""",719, , , , , 
4/10/22 13:50,84,"20""""",869, , , , , 
4/10/22 13:52,84,"27""""",1142, , , , , 
4/10/22 13:54,84,"35""""",1125, , , , , 
4/10/22 13:56,84,"89""""",2541, , , , , 
4/10/22 13:58,85,"43""""",3476, , , , , 
4/10/22 14:00,85,"12""""",1294, , , , , 
4/10/22 14:02,84,"74""""",1348, , , , , 
4/10/22 14:04,84,"58""""",1057, , , , , 
4/10/22 14:06,84,"51""""",948, , , , , 
4/10/22 14:08,84,"66""""",1911, , , , , 
4/10/22 14:10,84,"35""""",872, , , , , 
4/10/22 14:12,85,"35""""",2455, , , , , 
4/10/22 14:14,84,"89""""",2367, , , , , 
4/10/22 14:16,84,"97""""",1514, , , , , 
4/10/22 14:18,85,"20""""",3375, , , , , 
4/10/22 14:20,85,"05""""",2666, , , , , 
4/10/22 14:22,85,"51""""",2846, , , , , 
4/10/22 14:24,85,"74""""",3893, , , , , 
4/10/22 14:26,85,"66""""",2622, , , , , 
4/10/22 14:28,85,"82""""",3217, , , , , 
4/10/22 14:30,85,"90""""",8368, , , , , 
4/10/22 14:32,85,"82""""",3815, , , , , 
4/10/22 14:34,85,"82""""",3456, , , , , 
4/10/22 14:36,85,"90""""",1581, , , , , 
4/10/22 14:38,85,"82""""",2977, , , , , 
4/10/22 14:40,85,"59""""",1045, , , , , 
4/10/22 14:42,85,"59""""",2686, , , , , 
4/10/22 14:44,85,"82""""",2535, , , , , 
4/10/22 14:46,85,"74""""",2768, , , , , 
4/10/22 14:48,85,"59""""",2229, , , , , 
4/10/22 14:50,85,"82""""",2042, , , , , 
4/10/22 14:52,85,"90""""",1652, , , , , 
4/10/22 14:54,85,"82""""",2126, , , , , 
4/10/22 14:56,85,"82""""",2578, , , , , 
4/10/22 14:58,85,"59""""",1055, , , , , 
4/10/22 15:00,85,"12""""",599, , , , , 
4/10/22 15:02,85,"20""""",821, , , , , 
4/10/22 15:04,85,"20""""",699, , , , , 
4/10/22 15:06,85,"05""""",633, , , , , 
4/10/22 15:08,85,"20""""",675, , , , , 
4/10/22 15:10,85,"05""""",706, , , , , 
4/10/22 15:12,84,"81""""",384, , , , , 
4/10/22 15:14,84,"89""""",479, , , , , 
4/10/22 15:16,84,"97""""",469, , , , , 
4/10/22 15:18,84,"89""""",372, , , , , 
4/10/22 15:20,84,"81""""",299, , , , , 
4/10/22 15:22,84,"74""""",444, , , , , 
4/10/22 15:24,84,"74""""",435, , , , , 
4/10/22 15:26,84,"58""""",357, , , , , 
4/10/22 15:28,84,"58""""",432, , , , , 
4/10/22 15:30,84,"74""""",317, , , , , 
4/10/22 15:32,84,"66""""",309, , , , , 
4/10/22 15:34,84,"66""""",437, , , , , 
4/10/22 15:36,84,"66""""",451, , , , , 
4/10/22 15:38,84,"66""""",476, , , , , 
4/10/22 15:40,84,"66""""",480, , , , , 
4/10/22 15:42,84,"58""""",365, , , , , 
4/10/22 15:44,84,"58""""",361, , , , , 
4/10/22 15:46,84,"51""""",339, , , , , 
4/10/22 15:48,84,"51""""",392, , , , , 
4/10/22 15:50,84,"51""""",391, , , , , 
4/10/22 15:52,84,"43""""",323, , , , , 
4/10/22 15:54,84,"58""""",331, , , , , 
4/10/22 15:56,84,"51""""",439, , , , , 
4/10/22 15:58,84,"51""""",410, , , , , 
4/10/22 16:00,84,"43""""",361, , , , , 
4/10/22 16:02,84,"35""""",249, , , , , 
4/10/22 16:04,84,"43""""",385, , , , , 
4/10/22 16:06,84,"51""""",401, , , , , 
4/10/22 16:08,84,"66""""",349, , , , , 
4/10/22 16:10,84,"58""""",271, , , , , 
4/10/22 16:12,84,"43""""",261, , , , , 
4/10/22 16:14,84,"27""""",237, , , , , 
4/10/22 16:16,84,"43""""",277, , , , , 
4/10/22 16:18,84,"27""""",298, , , , , 
4/10/22 16:20,84,"43""""",291, , , , , 
4/10/22 16:22,84,"35""""",274, , , , , 
4/10/22 16:24,84,"27""""",266, , , , , 
4/10/22 16:26,84,"35""""",278, , , , , 
4/10/22 16:28,84,"35""""",263, , , , , 
4/10/22 16:30,84,"35""""",278, , , , , 
4/10/22 16:32,84,"43""""",23, , , , , 
4/10/22 16:34,84,"43""""",255, , , , , 
4/10/22 16:36,84,"43""""",281, , , , , 
4/10/22 16:38,84,"35""""",284, , , , , 
4/10/22 16:40,84,"35""""",246, , , , , 
4/10/22 16:42,84,"35""""",247, , , , , 
4/10/22 16:44,84,"27""""",277, , , , , 
4/10/22 16:46,84,"27""""",258, , , , , 
4/10/22 16:48,84,"12""""",255, , , , , 
4/10/22 16:50,84,"27""""",321, , , , , 
4/10/22 16:52,84,"27""""",306, , , , , 
4/10/22 16:54,84,"27""""",320, , , , , 
4/10/22 16:56,84,"27""""",316, , , , , 
4/10/22 16:58,84,"27""""",314, , , , , 
4/10/22 17:00,84,"20""""",311, , , , , 
4/10/22 17:02,84,"27""""",275, , , , , 
4/10/22 17:04,84,"27""""",318, , , , , 
4/10/22 17:06,84,"12""""",251, , , , , 
4/10/22 17:08,84,"12""""",231, , , , , 
4/10/22 17:10,84,"04""""",206, , , , , 
4/10/22 17:12,84,"04""""",180, , , , , 
4/10/22 17:14,83,"89""""",179, , , , , 
4/10/22 17:16,83,"96""""",185, , , , , 
4/10/22 17:18,83,"96""""",154, , , , , 
4/10/22 17:20,83,"96""""",167, , , , , 
4/10/22 17:22,84,"04""""",202, , , , , 
4/10/22 17:24,83,"89""""",147, , , , , 
4/10/22 17:26,83,"89""""",171, , , , , 
4/10/22 17:28,83,"89""""",119, , , , , 
4/10/22 17:30,83,"89""""",108, , , , , 
4/10/22 17:32,83,"81""""",99, , , , , 
4/10/22 17:34,83,"81""""",84, , , , , 
4/10/22 17:36,83,"81""""",70, , , , , 
4/10/22 17:38,83,"73""""",66, , , , , 
4/10/22 17:40,83,"73""""",54, , , , , 
4/10/22 17:42,83,"58""""",50, , , , , 
4/10/22 17:44,83,"81""""",40, , , , , 
4/10/22 17:46,83,"73""""",33, , , , , 
4/10/22 17:48,83,"58""""",29, , , , , 
4/10/22 17:50,83,"73""""",22, , , , , 
4/10/22 17:52,83,"58""""",17, , , , , 
4/10/22 17:54,83,"58""""",14, , , , , 
4/10/22 17:56,83,"66""""",10, , , , , 
4/10/22 17:58,83,"50""""",7, , , , , 
4/10/22 18:00,83,"66""""",5, , , , , 
4/10/22 18:02,83,"58""""",4, , , , , 
4/10/22 18:04,83,"58""""",2, , , , , 
4/10/22 18:06,83,"58""""",2, , , , , 
4/10/22 18:08,83,"50""""",1, , , , , 
4/10/22 18:10,83,"27""""",1, , , , , 
4/10/22 18:12,83,"35""""",0, , , , , 
4/10/22 18:14,83,"58""""",0, , , , , 
4/10/22 18:16,83,"50""""",0, , , , , 
4/10/22 18:18,83,"42""""",0, , , , , 
4/10/22 18:20,83,"50""""",0, , , , , 
4/10/22 18:22,83,"42""""",0, , , , , 
4/10/22 18:24,83,"42""""",0, , , , , 
4/10/22 18:26,83,"42""""",0, , , , , 
4/10/22 18:28,83,"27""""",0, , , , , 
4/10/22 18:30,83,"19""""",0, , , , , 
4/10/22 18:32,83,"35""""",0, , , , , 
4/10/22 18:34,83,"35""""",0, , , , , 
4/10/22 18:36,83,"27""""",0, , , , , 
4/10/22 18:38,83,"19""""",0, , , , , 
4/10/22 18:40,83,"12""""",0, , , , , 
4/10/22 18:42,83,"12""""",0, , , , , 
4/10/22 18:44,83,"27""""",0, , , , , 
4/10/22 18:46,83,"12""""",0, , , , , 
4/10/22 18:48,83,"19""""",0, , , , , 
4/10/22 18:50,83,"12""""",0, , , , , 
4/10/22 18:52,83,"04""""",0, , , , , 
4/10/22 18:54,83,"19""""",0, , , , , 
4/10/22 18:56,83,"04""""",0, , , , , 
4/10/22 18:58,82,"96""""",0, , , , , 
4/10/22 19:00,83,"04""""",0, , , , , 
4/10/22 19:02,83,"19""""",0, , , , , 
4/10/22 19:04,82,"96""""",0, , , , , 
4/10/22 19:06,82,"96""""",0, , , , , 
4/10/22 19:08,83,"04""""",0, , , , , 
4/10/22 19:10,83,"19""""",0, , , , , 
4/10/22 19:12,83,"19""""",0, , , , , 
4/10/22 19:14,83,"19""""",0, , , , , 
4/10/22 19:16,82,"96""""",0, , , , , 
4/10/22 19:18,82,"96""""",0, , , , , 
4/10/22 19:20,83,"04""""",0, , , , , 
4/10/22 19:22,83,"19""""",0, , , , , 
4/10/22 19:24,83,"04""""",0, , , , , 
4/10/22 19:26,83,"04""""",0, , , , , 
4/10/22 19:28,83,"04""""",0, , , , , 
4/10/22 19:30,83,"04""""",0, , , , , 
4/10/22 19:32,83,"19""""",0, , , , , 
4/10/22 19:34,83,"12""""",0, , , , , 
4/10/22 19:36,83,"04""""",0, , , , , 
4/10/22 19:38,83,"04""""",0, , , , , 
4/10/22 19:40,83,"04""""",0, , , , , 
4/10/22 19:42,82,"88""""",0, , , , , 
4/10/22 19:44,82,"96""""",0, , , , , 
4/10/22 19:46,82,"96""""",0, , , , , 
4/10/22 19:48,82,"96""""",0, , , , , 
4/10/22 19:50,83,"12""""",0, , , , , 
4/10/22 19:52,82,"81""""",0, , , , , 
4/10/22 19:54,82,"88""""",0, , , , , 
4/10/22 19:56,82,"96""""",0, , , , , 
4/10/22 19:58,83,"12""""",0, , , , , 
4/10/22 20:00,82,"88""""",0, , , , , 
4/10/22 20:02,82,"96""""",0, , , , , 
4/10/22 20:04,82,"96""""",0, , , , , 
4/10/22 20:06,82,"73""""",0, , , , , 
4/10/22 20:08,82,"57""""",0, , , , , 
4/10/22 20:10,82,"57""""",0, , , , , 
4/10/22 20:12,82,"81""""",0, , , , , 
4/10/22 20:14,82,"88""""",0, , , , , 
4/10/22 20:16,82,"81""""",0, , , , , 
4/10/22 20:18,82,"81""""",0, , , , , 
4/10/22 20:20,82,"81""""",0, , , , , 
4/10/22 20:22,82,"88""""",0, , , , , 
4/10/22 20:24,82,"81""""",0, , , , , 
4/10/22 20:26,82,"73""""",0, , , , , 
4/10/22 20:28,82,"81""""",0, , , , , 
4/10/22 20:30,82,"73""""",0, , , , , 
4/10/22 20:32,82,"88""""",0, , , , , 
4/10/22 20:34,82,"88""""",0, , , , , 
4/10/22 20:36,82,"96""""",0, , , , , 
4/10/22 20:38,82,"81""""",0, , , , , 
4/10/22 20:40,82,"73""""",0, , , , , 
4/10/22 20:42,82,"65""""",0, , , , , 
4/10/22 20:44,82,"65""""",0, , , , , 
4/10/22 20:46,82,"42""""",0, , , , , 
4/10/22 20:48,82,"57""""",0, , , , , 
4/10/22 20:50,82,"65""""",0, , , , , 
4/10/22 20:52,82,"73""""",0, , , , , 
4/10/22 20:54,82,"73""""",0, , , , , 
4/10/22 20:56,82,"73""""",0, , , , , 
4/10/22 20:58,82,"81""""",0, , , , , 
4/10/22 21:00,82,"81""""",0, , , , , 
4/10/22 21:02,82,"73""""",0, , , , , 
4/10/22 21:04,82,"73""""",0, , , , , 
4/10/22 21:06,82,"81""""",0, , , , , 
4/10/22 21:08,82,"81""""",0, , , , , 
4/10/22 21:10,82,"73""""",0, , , , , 
4/10/22 21:12,82,"57""""",0, , , , , 
4/10/22 21:14,82,"57""""",0, , , , , 
4/10/22 21:16,82,"50""""",0, , , , , 
4/10/22 21:18,82,"42""""",0, , , , , 
4/10/22 21:20,82,"50""""",0, , , , , 
4/10/22 21:22,82,"57""""",0, , , , , 
4/10/22 21:24,82,"57""""",0, , , , , 
