Serial Number:20555845 --,,,,,,,,
,,,,,,,,
Date Time - GMT -10:00,"Temp, (*F)","Intensity, (lum/ft²)",Button Down,Button Up,Host Connect,Stopped,EOF,
4/9/22 05:26,81,"18""""",0, , , , , 
4/9/22 05:28,81,"11""""",0, , , , , 
4/9/22 05:30,81,"18""""",0, , , , , 
4/9/22 05:32,81,"11""""",0, , , , , 
4/9/22 05:34,81,"11""""",0, , , , , 
4/9/22 05:36,81,"18""""",0, , , , , 
4/9/22 05:38,81,"11""""",0, , , , , 
4/9/22 05:40,81,"11""""",0, , , , , 
4/9/22 05:42,81,"11""""",0, , , , , 
4/9/22 05:44,81,"18""""",0, , , , , 
4/9/22 05:46,81,"18""""",0, , , , , 
4/9/22 05:48,81,"18""""",0, , , , , 
4/9/22 05:50,81,"26""""",0, , , , , 
4/9/22 05:52,81,"18""""",1, , , , , 
4/9/22 05:54,81,"18""""",1, , , , , 
4/9/22 05:56,81,"18""""",2, , , , , 
4/9/22 05:58,81,"11""""",2, , , , , 
4/9/22 06:00,81,"18""""",3, , , , , 
4/9/22 06:02,81,"11""""",5, , , , , 
4/9/22 06:04,81,"11""""",6, , , , , 
4/9/22 06:06,81,"18""""",8, , , , , 
4/9/22 06:08,81,"26""""",13, , , , , 
4/9/22 06:10,81,"26""""",17, , , , , 
4/9/22 06:12,81,"18""""",22, , , , , 
4/9/22 06:14,81,"18""""",31, , , , , 
4/9/22 06:16,81,"03""""",33, , , , , 
4/9/22 06:18,81,"11""""",38, , , , , 
4/9/22 06:20,81,"11""""",39, , , , , 
4/9/22 06:22,81,"18""""",46, , , , , 
4/9/22 06:24,81,"18""""",60, , , , , 
4/9/22 06:26,81,"18""""",68, , , , , 
4/9/22 06:28,81,"26""""",73, , , , , 
4/9/22 06:30,81,"26""""",83, , , , , 
4/9/22 06:32,81,"26""""",89, , , , , 
4/9/22 06:34,81,"18""""",105, , , , , 
4/9/22 06:36,81,"18""""",111, , , , , 
4/9/22 06:38,81,"34""""",151, , , , , 
4/9/22 06:40,81,"34""""",162, , , , , 
4/9/22 06:42,81,"26""""",169, , , , , 
4/9/22 06:44,81,"18""""",156, , , , , 
4/9/22 06:46,81,"26""""",138, , , , , 
4/9/22 06:48,81,"34""""",143, , , , , 
4/9/22 06:50,81,"26""""",132, , , , , 
4/9/22 06:52,81,"26""""",140, , , , , 
4/9/22 06:54,81,"18""""",156, , , , , 
4/9/22 06:56,81,"18""""",174, , , , , 
4/9/22 06:58,81,"11""""",172, , , , , 
4/9/22 07:00,81,"26""""",164, , , , , 
4/9/22 07:02,81,"34""""",118, , , , , 
4/9/22 07:04,81,"18""""",154, , , , , 
4/9/22 07:06,81,"26""""",140, , , , , 
4/9/22 07:08,81,"18""""",145, , , , , 
4/9/22 07:10,81,"18""""",150, , , , , 
4/9/22 07:12,81,"18""""",148, , , , , 
4/9/22 07:14,81,"18""""",155, , , , , 
4/9/22 07:16,81,"11""""",156, , , , , 
4/9/22 07:18,81,"18""""",162, , , , , 
4/9/22 07:20,81,"18""""",171, , , , , 
4/9/22 07:22,81,"18""""",172, , , , , 
4/9/22 07:24,81,"26""""",180, , , , , 
4/9/22 07:26,81,"18""""",188, , , , , 
4/9/22 07:28,81,"03""""",180, , , , , 
4/9/22 07:30,81,"11""""",191, , , , , 
4/9/22 07:32,81,"18""""",193, , , , , 
4/9/22 07:34,81,"18""""",196, , , , , 
4/9/22 07:36,81,"18""""",197, , , , , 
4/9/22 07:38,81,"18""""",205, , , , , 
4/9/22 07:40,81,"11""""",181, , , , , 
4/9/22 07:42,81,"18""""",192, , , , , 
4/9/22 07:44,81,"18""""",187, , , , , 
4/9/22 07:46,81,"26""""",181, , , , , 
4/9/22 07:48,81,"11""""",190, , , , , 
4/9/22 07:50,81,"11""""",210, , , , , 
4/9/22 07:52,81,"18""""",249, , , , , 
4/9/22 07:54,81,"11""""",241, , , , , 
4/9/22 07:56,81,"26""""",217, , , , , 
4/9/22 07:58,81,"03""""",262, , , , , 
4/9/22 08:00,81,"11""""",277, , , , , 
4/9/22 08:02,81,"11""""",273, , , , , 
4/9/22 08:04,81,"03""""",297, , , , , 
4/9/22 08:06,81,"11""""",333, , , , , 
4/9/22 08:08,81,"03""""",344, , , , , 
4/9/22 08:10,81,"18""""",296, , , , , 
4/9/22 08:12,81,"03""""",287, , , , , 
4/9/22 08:14,80,"95""""",278, , , , , 
4/9/22 08:16,81,"11""""",263, , , , , 
4/9/22 08:18,80,"95""""",237, , , , , 
4/9/22 08:20,81,"11""""",253, , , , , 
4/9/22 08:22,80,"88""""",248, , , , , 
4/9/22 08:24,80,"80""""",248, , , , , 
4/9/22 08:26,80,"88""""",255, , , , , 
4/9/22 08:28,81,"03""""",278, , , , , 
4/9/22 08:30,81,"11""""",342, , , , , 
4/9/22 08:32,81,"18""""",379, , , , , 
4/9/22 08:34,81,"11""""",370, , , , , 
4/9/22 08:36,81,"11""""",380, , , , , 
4/9/22 08:38,81,"11""""",383, , , , , 
4/9/22 08:40,81,"18""""",367, , , , , 
4/9/22 08:42,81,"26""""",376, , , , , 
4/9/22 08:44,81,"26""""",379, , , , , 
4/9/22 08:46,81,"18""""",343, , , , , 
4/9/22 08:48,81,"26""""",350, , , , , 
4/9/22 08:50,81,"18""""",330, , , , , 
4/9/22 08:52,81,"18""""",348, , , , , 
4/9/22 08:54,81,"18""""",316, , , , , 
4/9/22 08:56,81,"26""""",440, , , , , 
4/9/22 08:58,81,"42""""",312, , , , , 
4/9/22 09:00,81,"18""""",305, , , , , 
4/9/22 09:02,81,"26""""",404, , , , , 
4/9/22 09:04,81,"34""""",376, , , , , 
4/9/22 09:06,81,"34""""",322, , , , , 
4/9/22 09:08,81,"65""""",337, , , , , 
4/9/22 09:10,81,"42""""",316, , , , , 
4/9/22 09:12,81,"49""""",327, , , , , 
4/9/22 09:14,81,"26""""",345, , , , , 
4/9/22 09:16,81,"49""""",379, , , , , 
4/9/22 09:18,81,"57""""",343, , , , , 
4/9/22 09:20,81,"49""""",349, , , , , 
4/9/22 09:22,81,"26""""",332, , , , , 
4/9/22 09:24,81,"49""""",368, , , , , 
4/9/22 09:26,81,"73""""",404, , , , , 
4/9/22 09:28,81,"57""""",358, , , , , 
4/9/22 09:30,81,"57""""",366, , , , , 
4/9/22 09:32,81,"80""""",403, , , , , 
4/9/22 09:34,81,"88""""",370, , , , , 
4/9/22 09:36,81,"57""""",420, , , , , 
4/9/22 09:38,81,"73""""",545, , , , , 
4/9/22 09:40,81,"96""""",915, , , , , 
4/9/22 09:42,81,"80""""",761, , , , , 
4/9/22 09:44,82,"03""""",896, , , , , 
4/9/22 09:46,82,"11""""",397, , , , , 
4/9/22 09:48,82,"11""""",924, , , , , 
4/9/22 09:50,82,"11""""",529, , , , , 
4/9/22 09:52,82,"27""""",1171, , , , , 
4/9/22 09:54,82,"19""""",1719, , , , , 
4/9/22 09:56,82,"42""""",573, , , , , 
4/9/22 09:58,82,"27""""",720, , , , , 
4/9/22 10:00,82,"27""""",859, , , , , 
4/9/22 10:02,82,"27""""",673, , , , , 
4/9/22 10:04,82,"19""""",692, , , , , 
4/9/22 10:06,82,"19""""",717, , , , , 
4/9/22 10:08,81,"80""""",456, , , , , 
4/9/22 10:10,81,"96""""",708, , , , , 
4/9/22 10:12,82,"03""""",808, , , , , 
4/9/22 10:14,82,"03""""",580, , , , , 
4/9/22 10:16,82,"34""""",652, , , , , 
4/9/22 10:18,82,"27""""",505, , , , , 
4/9/22 10:20,82,"03""""",475, , , , , 
4/9/22 10:22,82,"11""""",456, , , , , 
4/9/22 10:24,82,"27""""",1099, , , , , 
4/9/22 10:26,82,"73""""",451, , , , , 
4/9/22 10:28,82,"42""""",584, , , , , 
4/9/22 10:30,82,"42""""",589, , , , , 
4/9/22 10:32,82,"42""""",731, , , , , 
4/9/22 10:34,82,"65""""",1008, , , , , 
4/9/22 10:36,82,"65""""",315, , , , , 
4/9/22 10:38,82,"65""""",1114, , , , , 
4/9/22 10:40,82,"65""""",1009, , , , , 
4/9/22 10:42,82,"88""""",774, , , , , 
4/9/22 10:44,82,"57""""",1163, , , , , 
4/9/22 10:46,82,"65""""",934, , , , , 
4/9/22 10:48,82,"96""""",722, , , , , 
4/9/22 10:50,82,"81""""",415, , , , , 
4/9/22 10:52,82,"57""""",938, , , , , 
4/9/22 10:54,82,"73""""",1083, , , , , 
4/9/22 10:56,82,"57""""",740, , , , , 
4/9/22 10:58,82,"34""""",1271, , , , , 
4/9/22 11:00,82,"50""""",849, , , , , 
4/9/22 11:02,82,"34""""",1053, , , , , 
4/9/22 11:04,82,"88""""",2049, , , , , 
4/9/22 11:06,82,"57""""",905, , , , , 
4/9/22 11:08,82,"88""""",549, , , , , 
4/9/22 11:10,82,"65""""",690, , , , , 
4/9/22 11:12,82,"57""""",884, , , , , 
4/9/22 11:14,82,"73""""",287, , , , , 
4/9/22 11:16,82,"65""""",1075, , , , , 
4/9/22 11:18,82,"81""""",1029, , , , , 
4/9/22 11:20,83,"04""""",3205, , , , , 
4/9/22 11:22,83,"27""""",250, , , , , 
4/9/22 11:24,82,"81""""",692, , , , , 
4/9/22 11:26,83,"12""""",615, , , , , 
4/9/22 11:28,83,"42""""",2919, , , , , 
4/9/22 11:30,83,"42""""",1034, , , , , 
4/9/22 11:32,83,"42""""",1308, , , , , 
4/9/22 11:34,83,"89""""",1193, , , , , 
4/9/22 11:36,83,"12""""",821, , , , , 
4/9/22 11:38,83,"19""""",845, , , , , 
4/9/22 11:40,83,"19""""",700, , , , , 
4/9/22 11:42,83,"89""""",3148, , , , , 
4/9/22 11:44,83,"50""""",2645, , , , , 
4/9/22 11:46,83,"66""""",1033, , , , , 
4/9/22 11:48,83,"42""""",961, , , , , 
4/9/22 11:50,83,"19""""",626, , , , , 
4/9/22 11:52,83,"58""""",1295, , , , , 
4/9/22 11:54,83,"96""""",3378, , , , , 
4/9/22 11:56,85,"20""""",6722, , , , , 
4/9/22 11:58,84,"20""""",744, , , , , 
4/9/22 12:00,83,"81""""",796, , , , , 
4/9/22 12:02,83,"81""""",979, , , , , 
4/9/22 12:04,85,"05""""",4903, , , , , 
4/9/22 12:06,84,"66""""",1205, , , , , 
4/9/22 12:08,84,"43""""",3847, , , , , 
4/9/22 12:10,84,"04""""",1400, , , , , 
4/9/22 12:12,83,"50""""",945, , , , , 
4/9/22 12:14,82,"81""""",67, , , , , 
4/9/22 12:16,83,"58""""",7582, , , , , 
4/9/22 12:18,83,"66""""",777, , , , , 
4/9/22 12:20,83,"27""""",478, , , , , 
4/9/22 12:22,83,"27""""",1142, , , , , 
4/9/22 12:24,83,"42""""",2375, , , , , 
4/9/22 12:26,83,"81""""",6804, , , , , 
4/9/22 12:28,83,"12""""",551, , , , , 
4/9/22 12:30,82,"88""""",486, , , , , 
4/9/22 12:32,83,"27""""",1108, , , , , 
4/9/22 12:34,82,"96""""",1044, , , , , 
4/9/22 12:36,83,"81""""",1217, , , , , 
4/9/22 12:38,84,"43""""",1305, , , , , 
4/9/22 12:40,83,"73""""",473, , , , , 
4/9/22 12:42,84,"58""""",6123, , , , , 
4/9/22 12:44,83,"81""""",762, , , , , 
4/9/22 12:46,83,"42""""",1764, , , , , 
4/9/22 12:48,83,"73""""",6811, , , , , 
4/9/22 12:50,83,"81""""",1007, , , , , 
4/9/22 12:52,83,"89""""",771, , , , , 
4/9/22 12:54,83,"89""""",2688, , , , , 
4/9/22 12:56,83,"89""""",624, , , , , 
4/9/22 12:58,84,"89""""",3229, , , , , 
4/9/22 13:00,84,"66""""",1580, , , , , 
4/9/22 13:02,83,"96""""",936, , , , , 
4/9/22 13:04,84,"12""""",68, , , , , 
4/9/22 13:06,83,"12""""",444, , , , , 
4/9/22 13:08,83,"96""""",1859, , , , , 
4/9/22 13:10,84,"66""""",5832, , , , , 
4/9/22 13:12,84,"43""""",1873, , , , , 
4/9/22 13:14,83,"89""""",3469, , , , , 
4/9/22 13:16,84,"51""""",4665, , , , , 
4/9/22 13:18,83,"66""""",656, , , , , 
4/9/22 13:20,84,"66""""",5253, , , , , 
4/9/22 13:22,84,"27""""",762, , , , , 
4/9/22 13:24,84,"27""""",5012, , , , , 
4/9/22 13:26,83,"73""""",855, , , , , 
4/9/22 13:28,84,"43""""",3013, , , , , 
4/9/22 13:30,83,"89""""",705, , , , , 
4/9/22 13:32,83,"66""""",1045, , , , , 
4/9/22 13:34,84,"12""""",1111, , , , , 
4/9/22 13:36,83,"89""""",258, , , , , 
4/9/22 13:38,83,"81""""",846, , , , , 
4/9/22 13:40,83,"96""""",906, , , , , 
4/9/22 13:42,84,"04""""",457, , , , , 
4/9/22 13:44,83,"42""""",940, , , , , 
4/9/22 13:46,84,"58""""",5276, , , , , 
4/9/22 13:48,84,"66""""",3787, , , , , 
4/9/22 13:50,84,"20""""",1704, , , , , 
4/9/22 13:52,84,"66""""",7949, , , , , 
4/9/22 13:54,85,"28""""",3254, , , , , 
4/9/22 13:56,85,"35""""",6140, , , , , 
4/9/22 13:58,85,"82""""",4173, , , , , 
4/9/22 14:00,85,"90""""",4580, , , , , 
4/9/22 14:02,85,"35""""",1110, , , , , 
4/9/22 14:04,85,"74""""",7344, , , , , 
4/9/22 14:06,85,"35""""",5274, , , , , 
4/9/22 14:08,84,"58""""",2011, , , , , 
4/9/22 14:10,84,"66""""",4427, , , , , 
4/9/22 14:12,85,"20""""",7664, , , , , 
4/9/22 14:14,84,"74""""",1095, , , , , 
4/9/22 14:16,85,"20""""",5567, , , , , 
4/9/22 14:18,85,"51""""",4102, , , , , 
4/9/22 14:20,85,"20""""",1128, , , , , 
4/9/22 14:22,85,"28""""",4064, , , , , 
4/9/22 14:24,85,"35""""",4311, , , , , 
4/9/22 14:26,85,"51""""",4850, , , , , 
4/9/22 14:28,85,"51""""",3805, , , , , 
4/9/22 14:30,85,"43""""",1150, , , , , 
4/9/22 14:32,85,"74""""",4344, , , , , 
4/9/22 14:34,85,"74""""",3021, , , , , 
4/9/22 14:36,85,"82""""",3155, , , , , 
4/9/22 14:38,85,"66""""",4505, , , , , 
4/9/22 14:40,85,"66""""",3359, , , , , 
4/9/22 14:42,85,"82""""",4256, , , , , 
4/9/22 14:44,85,"28""""",1938, , , , , 
4/9/22 14:46,85,"82""""",3040, , , , , 
4/9/22 14:48,85,"43""""",4660, , , , , 
4/9/22 14:50,85,"59""""",2311, , , , , 
4/9/22 14:52,85,"28""""",1686, , , , , 
4/9/22 14:54,84,"97""""",988, , , , , 
4/9/22 14:56,84,"89""""",781, , , , , 
4/9/22 14:58,85,"05""""",761, , , , , 
4/9/22 15:00,84,"74""""",643, , , , , 
4/9/22 15:02,84,"81""""",684, , , , , 
4/9/22 15:04,84,"58""""",625, , , , , 
4/9/22 15:06,84,"43""""",518, , , , , 
4/9/22 15:08,84,"58""""",592, , , , , 
4/9/22 15:10,84,"81""""",754, , , , , 
4/9/22 15:12,85,"05""""",627, , , , , 
4/9/22 15:14,84,"89""""",739, , , , , 
4/9/22 15:16,84,"66""""",732, , , , , 
4/9/22 15:18,84,"51""""",507, , , , , 
4/9/22 15:20,84,"66""""",434, , , , , 
4/9/22 15:22,84,"51""""",664, , , , , 
4/9/22 15:24,84,"58""""",637, , , , , 
4/9/22 15:26,84,"74""""",709, , , , , 
4/9/22 15:28,84,"81""""",1057, , , , , 
4/9/22 15:30,84,"66""""",858, , , , , 
4/9/22 15:32,84,"66""""",595, , , , , 
4/9/22 15:34,84,"81""""",839, , , , , 
4/9/22 15:36,85,"05""""",780, , , , , 
4/9/22 15:38,84,"81""""",699, , , , , 
4/9/22 15:40,84,"81""""",724, , , , , 
4/9/22 15:42,84,"89""""",692, , , , , 
4/9/22 15:44,84,"89""""",535, , , , , 
4/9/22 15:46,84,"81""""",557, , , , , 
4/9/22 15:48,85,"12""""",634, , , , , 
4/9/22 15:50,84,"97""""",721, , , , , 
4/9/22 15:52,84,"97""""",776, , , , , 
4/9/22 15:54,85,"05""""",818, , , , , 
4/9/22 15:56,84,"81""""",788, , , , , 
4/9/22 15:58,85,"05""""",893, , , , , 
4/9/22 16:00,84,"97""""",839, , , , , 
4/9/22 16:02,84,"97""""",802, , , , , 
4/9/22 16:04,85,"05""""",632, , , , , 
4/9/22 16:06,84,"81""""",554, , , , , 
4/9/22 16:08,84,"97""""",671, , , , , 
4/9/22 16:10,84,"89""""",742, , , , , 
4/9/22 16:12,84,"81""""",611, , , , , 
4/9/22 16:14,85,"05""""",607, , , , , 
4/9/22 16:16,85,"05""""",502, , , , , 
4/9/22 16:18,84,"97""""",552, , , , , 
4/9/22 16:20,84,"97""""",547, , , , , 
4/9/22 16:22,85,"12""""",624, , , , , 
4/9/22 16:24,85,"05""""",619, , , , , 
4/9/22 16:26,84,"81""""",603, , , , , 
4/9/22 16:28,84,"97""""",523, , , , , 
4/9/22 16:30,84,"74""""",459, , , , , 
4/9/22 16:32,84,"43""""",542, , , , , 
4/9/22 16:34,84,"58""""",519, , , , , 
4/9/22 16:36,84,"43""""",464, , , , , 
4/9/22 16:38,84,"58""""",464, , , , , 
4/9/22 16:40,84,"66""""",518, , , , , 
4/9/22 16:42,84,"27""""",519, , , , , 
4/9/22 16:44,84,"66""""",542, , , , , 
4/9/22 16:46,84,"58""""",504, , , , , 
4/9/22 16:48,84,"43""""",400, , , , , 
4/9/22 16:50,84,"66""""",389, , , , , 
4/9/22 16:52,84,"43""""",342, , , , , 
4/9/22 16:54,84,"43""""",326, , , , , 
4/9/22 16:56,84,"58""""",334, , , , , 
4/9/22 16:58,84,"51""""",319, , , , , 
4/9/22 17:00,84,"51""""",359, , , , , 
4/9/22 17:02,84,"43""""",408, , , , , 
4/9/22 17:04,84,"35""""",327, , , , , 
4/9/22 17:06,84,"43""""",237, , , , , 
4/9/22 17:08,84,"27""""",225, , , , , 
4/9/22 17:10,84,"27""""",239, , , , , 
4/9/22 17:12,84,"27""""",209, , , , , 
4/9/22 17:14,84,"35""""",199, , , , , 
4/9/22 17:16,84,"20""""",221, , , , , 
4/9/22 17:18,84,"12""""",215, , , , , 
4/9/22 17:20,84,"04""""",198, , , , , 
4/9/22 17:22,84,"04""""",171, , , , , 
4/9/22 17:24,84,"04""""",167, , , , , 
4/9/22 17:26,84,"04""""",149, , , , , 
4/9/22 17:28,83,"96""""",125, , , , , 
4/9/22 17:30,84,"04""""",126, , , , , 
4/9/22 17:32,83,"89""""",111, , , , , 
4/9/22 17:34,83,"89""""",116, , , , , 
4/9/22 17:36,83,"89""""",102, , , , , 
4/9/22 17:38,83,"73""""",85, , , , , 
4/9/22 17:40,83,"66""""",69, , , , , 
4/9/22 17:42,83,"81""""",61, , , , , 
4/9/22 17:44,83,"66""""",50, , , , , 
4/9/22 17:46,83,"73""""",43, , , , , 
4/9/22 17:48,83,"50""""",37, , , , , 
4/9/22 17:50,83,"73""""",29, , , , , 
4/9/22 17:52,83,"66""""",23, , , , , 
4/9/22 17:54,83,"42""""",18, , , , , 
4/9/22 17:56,83,"58""""",13, , , , , 
4/9/22 17:58,83,"27""""",10, , , , , 
4/9/22 18:00,83,"27""""",7, , , , , 
4/9/22 18:02,83,"42""""",5, , , , , 
4/9/22 18:04,83,"50""""",4, , , , , 
4/9/22 18:06,83,"35""""",2, , , , , 
4/9/22 18:08,83,"19""""",2, , , , , 
4/9/22 18:10,83,"27""""",1, , , , , 
4/9/22 18:12,83,"04""""",1, , , , , 
4/9/22 18:14,83,"04""""",0, , , , , 
4/9/22 18:16,82,"96""""",0, , , , , 
4/9/22 18:18,82,"73""""",0, , , , , 
4/9/22 18:20,82,"65""""",0, , , , , 
4/9/22 18:22,82,"88""""",0, , , , , 
4/9/22 18:24,83,"04""""",0, , , , , 
4/9/22 18:26,83,"19""""",0, , , , , 
4/9/22 18:28,83,"04""""",0, , , , , 
4/9/22 18:30,82,"96""""",0, , , , , 
4/9/22 18:32,82,"96""""",0, , , , , 
4/9/22 18:34,82,"96""""",0, , , , , 
4/9/22 18:36,83,"04""""",0, , , , , 
4/9/22 18:38,83,"04""""",0, , , , , 
4/9/22 18:40,82,"96""""",0, , , , , 
4/9/22 18:42,82,"73""""",0, , , , , 
4/9/22 18:44,82,"73""""",0, , , , , 
4/9/22 18:46,82,"73""""",0, , , , , 
4/9/22 18:48,82,"81""""",0, , , , , 
4/9/22 18:50,82,"96""""",0, , , , , 
4/9/22 18:52,82,"65""""",0, , , , , 
4/9/22 18:54,82,"65""""",0, , , , , 
4/9/22 18:56,82,"73""""",0, , , , , 
4/9/22 18:58,82,"81""""",0, , , , , 
4/9/22 19:00,82,"65""""",0, , , , , 
4/9/22 19:02,82,"73""""",0, , , , , 
4/9/22 19:04,82,"81""""",0, , , , , 
4/9/22 19:06,82,"81""""",0, , , , , 
4/9/22 19:08,82,"57""""",0, , , , , 
4/9/22 19:10,82,"65""""",0, , , , , 
4/9/22 19:12,82,"57""""",0, , , , , 
4/9/22 19:14,82,"42""""",0, , , , , 
4/9/22 19:16,82,"50""""",0, , , , , 
4/9/22 19:18,82,"34""""",0, , , , , 
4/9/22 19:20,82,"34""""",0, , , , , 
4/9/22 19:22,82,"27""""",0, , , , , 
4/9/22 19:24,82,"27""""",0, , , , , 
4/9/22 19:26,82,"27""""",0, , , , , 
4/9/22 19:28,82,"27""""",0, , , , , 
4/9/22 19:30,82,"27""""",0, , , , , 
4/9/22 19:32,82,"27""""",0, , , , , 
4/9/22 19:34,82,"03""""",0, , , , , 
4/9/22 19:36,82,"03""""",0, , , , , 
4/9/22 19:38,82,"03""""",0, , , , , 
4/9/22 19:40,82,"27""""",0, , , , , 
4/9/22 19:42,81,"96""""",0, , , , , 
4/9/22 19:44,82,"19""""",0, , , , , 
4/9/22 19:46,81,"96""""",0, , , , , 
4/9/22 19:48,82,"11""""",0, , , , , 
4/9/22 19:50,82,"11""""",0, , , , , 
4/9/22 19:52,82,"19""""",0, , , , , 
4/9/22 19:54,82,"19""""",0, , , , , 
4/9/22 19:56,81,"80""""",0, , , , , 
4/9/22 19:58,82,"11""""",0, , , , , 
4/9/22 20:00,82,"19""""",0, , , , , 
4/9/22 20:02,82,"11""""",0, , , , , 
4/9/22 20:04,82,"19""""",0, , , , , 
4/9/22 20:06,82,"27""""",0, , , , , 
4/9/22 20:08,82,"11""""",0, , , , , 
4/9/22 20:10,82,"11""""",0, , , , , 
4/9/22 20:12,82,"19""""",0, , , , , 
4/9/22 20:14,81,"96""""",0, , , , , 
4/9/22 20:16,82,"03""""",0, , , , , 
4/9/22 20:18,82,"03""""",0, , , , , 
4/9/22 20:20,81,"96""""",0, , , , , 
4/9/22 20:22,81,"96""""",0, , , , , 
4/9/22 20:24,81,"96""""",0, , , , , 
4/9/22 20:26,82,"03""""",0, , , , , 
4/9/22 20:28,81,"80""""",0, , , , , 
4/9/22 20:30,81,"96""""",0, , , , , 
4/9/22 20:32,81,"88""""",0, , , , , 
4/9/22 20:34,81,"96""""",0, , , , , 
4/9/22 20:36,81,"96""""",0, , , , , 
4/9/22 20:38,82,"03""""",0, , , , , 
4/9/22 20:40,82,"03""""",0, , , , , 
4/9/22 20:42,81,"96""""",0, , , , , 
4/9/22 20:44,82,"19""""",0, , , , , 
4/9/22 20:46,82,"11""""",0, , , , , 
4/9/22 20:48,82,"27""""",0, , , , , 
4/9/22 20:50,82,"42""""",0, , , , , 
4/9/22 20:52,82,"11""""",0, , , , , 
4/9/22 20:54,82,"11""""",0, , , , , 
4/9/22 20:56,82,"19""""",0, , , , , 
4/9/22 20:58,82,"27""""",0, , , , , 
4/9/22 21:00,82,"19""""",0, , , , , 
4/9/22 21:02,82,"03""""",0, , , , , 
4/9/22 21:04,82,"19""""",0, , , , , 
4/9/22 21:06,82,"03""""",0, , , , , 
4/9/22 21:08,81,"88""""",0, , , , , 
4/9/22 21:10,81,"96""""",0, , , , , 
4/9/22 21:12,82,"03""""",0, , , , , 
4/9/22 21:14,81,"96""""",0, , , , , 
4/9/22 21:16,82,"19""""",0, , , , , 
4/9/22 21:18,82,"03""""",0, , , , , 
4/9/22 21:20,82,"03""""",0, , , , , 
4/9/22 21:22,82,"19""""",0, , , , , 
4/9/22 21:24,82,"11""""",0, , , , , 
4/9/22 21:26,82,"03""""",0, , , , , 
4/9/22 21:28,82,"03""""",0, , , , , 
4/9/22 21:30,81,"88""""",0, , , , , 
4/9/22 21:32,82,"03""""",0, , , , , 
4/9/22 21:34,82,"03""""",0, , , , , 
4/9/22 21:36,81,"88""""",0, , , , , 
4/9/22 21:38,81,"96""""",0, , , , , 
4/9/22 21:40,81,"80""""",0, , , , , 
4/9/22 21:42,81,"80""""",0, , , , , 
4/9/22 21:44,81,"65""""",0, , , , , 
4/9/22 21:46,82,"03""""",0, , , , , 
4/9/22 21:48,81,"96""""",0, , , , , 
4/9/22 21:50,82,"19""""",0, , , , , 
4/9/22 21:52,81,"88""""",0, , , , , 
4/9/22 21:54,81,"80""""",0, , , , , 
4/9/22 21:56,81,"65""""",0, , , , , 
4/9/22 21:58,81,"73""""",0, , , , , 
4/9/22 22:00,81,"65""""",0, , , , , 
4/9/22 22:02,81,"65""""",0, , , , , 
4/9/22 22:04,81,"73""""",0, , , , , 
4/9/22 22:06,81,"73""""",0, , , , , 
4/9/22 22:08,81,"73""""",0, , , , , 
4/9/22 22:10,81,"73""""",0, , , , , 
4/9/22 22:12,81,"65""""",0, , , , , 
4/9/22 22:14,81,"88""""",0, , , , , 
4/9/22 22:16,81,"73""""",0, , , , , 
4/9/22 22:18,81,"65""""",0, , , , , 
4/9/22 22:20,81,"65""""",0, , , , , 
4/9/22 22:22,81,"80""""",0, , , , , 
4/9/22 22:24,81,"65""""",0, , , , , 
4/9/22 22:26,81,"73""""",0, , , , , 
4/9/22 22:28,81,"57""""",0, , , , , 
4/9/22 22:30,81,"65""""",0, , , , , 
4/9/22 22:32,81,"80""""",0, , , , , 
4/9/22 22:34,81,"80""""",0, , , , , 
4/9/22 22:36,81,"80""""",0, , , , , 
4/9/22 22:38,81,"88""""",0, , , , , 
4/9/22 22:40,81,"65""""",0, , , , , 
4/9/22 22:42,81,"80""""",0, , , , , 
4/9/22 22:44,81,"88""""",0, , , , , 
4/9/22 22:46,81,"80""""",0, , , , , 
4/9/22 22:48,81,"65""""",0, , , , , 
4/9/22 22:50,81,"65""""",0, , , , , 
4/9/22 22:52,81,"65""""",0, , , , , 
4/9/22 22:54,81,"80""""",0, , , , , 
4/9/22 22:56,82,"11""""",0, , , , , 
4/9/22 22:58,82,"11""""",0, , , , , 
4/9/22 23:00,81,"88""""",0, , , , , 
4/9/22 23:02,81,"73""""",0, , , , , 
4/9/22 23:04,81,"65""""",0, , , , , 
4/9/22 23:06,81,"57""""",0, , , , , 
4/9/22 23:08,81,"73""""",0, , , , , 
4/9/22 23:10,81,"96""""",0, , , , , 
4/9/22 23:12,81,"65""""",0, , , , , 
4/9/22 23:14,81,"42""""",0, , , , , 
4/9/22 23:16,81,"34""""",0, , , , , 
4/9/22 23:18,81,"73""""",0, , , , , 
4/9/22 23:20,81,"49""""",0, , , , , 
4/9/22 23:22,81,"26""""",0, , , , , 
4/9/22 23:24,81,"26""""",0, , , , , 
4/9/22 23:26,81,"57""""",0, , , , , 
4/9/22 23:28,81,"57""""",0, , , , , 
4/9/22 23:30,81,"42""""",0, , , , , 
4/9/22 23:32,81,"57""""",0, , , , , 
4/9/22 23:34,81,"96""""",0, , , , , 
4/9/22 23:36,81,"96""""",0, , , , , 
4/9/22 23:38,82,"11""""",0, , , , , 
4/9/22 23:40,82,"19""""",0, , , , , 
4/9/22 23:42,81,"65""""",0, , , , , 
4/9/22 23:44,81,"65""""",0, , , , , 
4/9/22 23:46,81,"73""""",0, , , , , 
4/9/22 23:48,81,"57""""",0, , , , , 
