#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
4611,03/05/2023 00:18:00,29.68,0.00,,,,
4612,03/05/2023 00:20:00,29.68,0.00,,,,
4613,03/05/2023 00:22:00,29.68,0.00,,,,
4614,03/05/2023 00:24:00,29.73,0.00,,,,
4615,03/05/2023 00:26:00,29.73,0.00,,,,
4616,03/05/2023 00:28:00,29.68,0.00,,,,
4617,03/05/2023 00:30:00,29.68,0.00,,,,
4618,03/05/2023 00:32:00,29.73,0.00,,,,
4619,03/05/2023 00:34:00,29.64,0.00,,,,
4620,03/05/2023 00:36:00,29.64,0.00,,,,
4621,03/05/2023 00:38:00,29.73,0.00,,,,
4622,03/05/2023 00:40:00,29.64,0.00,,,,
4623,03/05/2023 00:42:00,29.64,0.00,,,,
4624,03/05/2023 00:44:00,29.64,0.00,,,,
4625,03/05/2023 00:46:00,29.64,0.00,,,,
4626,03/05/2023 00:48:00,29.64,0.00,,,,
4627,03/05/2023 00:50:00,29.60,0.00,,,,
4628,03/05/2023 00:52:00,29.64,0.00,,,,
4629,03/05/2023 00:54:00,29.64,0.00,,,,
4630,03/05/2023 00:56:00,29.64,0.00,,,,
4631,03/05/2023 00:58:00,29.60,0.00,,,,
4632,03/05/2023 01:00:00,29.56,0.00,,,,
4633,03/05/2023 01:02:00,29.60,0.00,,,,
4634,03/05/2023 01:04:00,29.56,0.00,,,,
4635,03/05/2023 01:06:00,29.60,0.00,,,,
4636,03/05/2023 01:08:00,29.60,0.00,,,,
4637,03/05/2023 01:10:00,29.56,0.00,,,,
4638,03/05/2023 01:12:00,29.56,0.00,,,,
4639,03/05/2023 01:14:00,29.51,0.00,,,,
4640,03/05/2023 01:16:00,29.56,0.00,,,,
4641,03/05/2023 01:18:00,29.51,0.00,,,,
4642,03/05/2023 01:20:00,29.56,0.00,,,,
4643,03/05/2023 01:22:00,29.56,0.00,,,,
4644,03/05/2023 01:24:00,29.51,0.00,,,,
4645,03/05/2023 01:26:00,29.56,0.00,,,,
4646,03/05/2023 01:28:00,29.51,0.00,,,,
4647,03/05/2023 01:30:00,29.56,0.00,,,,
4648,03/05/2023 01:32:00,29.51,0.00,,,,
4649,03/05/2023 01:34:00,29.51,0.00,,,,
4650,03/05/2023 01:36:00,29.51,0.00,,,,
4651,03/05/2023 01:38:00,29.43,0.00,,,,
4652,03/05/2023 01:40:00,29.51,0.00,,,,
4653,03/05/2023 01:42:00,29.47,0.00,,,,
4654,03/05/2023 01:44:00,29.47,0.00,,,,
4655,03/05/2023 01:46:00,29.47,0.00,,,,
4656,03/05/2023 01:48:00,29.47,0.00,,,,
4657,03/05/2023 01:50:00,29.47,0.00,,,,
4658,03/05/2023 01:52:00,29.47,0.00,,,,
4659,03/05/2023 01:54:00,29.47,0.00,,,,
4660,03/05/2023 01:56:00,29.43,0.00,,,,
4661,03/05/2023 01:58:00,29.47,0.00,,,,
4662,03/05/2023 02:00:00,29.38,0.00,,,,
4663,03/05/2023 02:02:00,29.38,0.00,,,,
4664,03/05/2023 02:04:00,29.38,0.00,,,,
4665,03/05/2023 02:06:00,29.34,0.00,,,,
4666,03/05/2023 02:08:00,29.34,0.00,,,,
4667,03/05/2023 02:10:00,29.38,0.00,,,,
4668,03/05/2023 02:12:00,29.34,0.00,,,,
4669,03/05/2023 02:14:00,29.30,0.00,,,,
4670,03/05/2023 02:16:00,29.30,0.00,,,,
4671,03/05/2023 02:18:00,29.30,0.00,,,,
4672,03/05/2023 02:20:00,29.26,0.00,,,,
4673,03/05/2023 02:22:00,29.30,0.00,,,,
4674,03/05/2023 02:24:00,29.26,0.00,,,,
4675,03/05/2023 02:26:00,29.26,0.00,,,,
4676,03/05/2023 02:28:00,29.26,0.00,,,,
4677,03/05/2023 02:30:00,29.26,0.00,,,,
4678,03/05/2023 02:32:00,29.26,0.00,,,,
4679,03/05/2023 02:34:00,29.21,0.00,,,,
4680,03/05/2023 02:36:00,29.21,0.00,,,,
4681,03/05/2023 02:38:00,29.21,0.00,,,,
4682,03/05/2023 02:40:00,29.26,0.00,,,,
4683,03/05/2023 02:42:00,29.21,0.00,,,,
4684,03/05/2023 02:44:00,29.21,0.00,,,,
4685,03/05/2023 02:46:00,29.17,0.00,,,,
4686,03/05/2023 02:48:00,29.17,0.00,,,,
4687,03/05/2023 02:50:00,29.17,0.00,,,,
4688,03/05/2023 02:52:00,29.17,0.00,,,,
4689,03/05/2023 02:54:00,29.13,0.00,,,,
4690,03/05/2023 02:56:00,29.13,0.00,,,,
4691,03/05/2023 02:58:00,29.13,0.00,,,,
4692,03/05/2023 03:00:00,29.13,0.00,,,,
4693,03/05/2023 03:02:00,29.08,0.00,,,,
4694,03/05/2023 03:04:00,29.13,0.00,,,,
4695,03/05/2023 03:06:00,29.08,0.00,,,,
4696,03/05/2023 03:08:00,29.08,0.00,,,,
4697,03/05/2023 03:10:00,29.08,0.00,,,,
4698,03/05/2023 03:12:00,29.08,0.00,,,,
4699,03/05/2023 03:14:00,29.08,0.00,,,,
4700,03/05/2023 03:16:00,29.08,0.00,,,,
4701,03/05/2023 03:18:00,29.04,0.00,,,,
4702,03/05/2023 03:20:00,29.04,0.00,,,,
4703,03/05/2023 03:22:00,29.04,0.00,,,,
4704,03/05/2023 03:24:00,29.00,0.00,,,,
4705,03/05/2023 03:26:00,29.00,0.00,,,,
4706,03/05/2023 03:28:00,29.04,0.00,,,,
4707,03/05/2023 03:30:00,29.04,0.00,,,,
4708,03/05/2023 03:32:00,29.00,0.00,,,,
4709,03/05/2023 03:34:00,29.00,0.00,,,,
4710,03/05/2023 03:36:00,29.00,0.00,,,,
4711,03/05/2023 03:38:00,28.95,0.00,,,,
4712,03/05/2023 03:40:00,28.95,0.00,,,,
4713,03/05/2023 03:42:00,28.91,0.00,,,,
4714,03/05/2023 03:44:00,28.95,0.00,,,,
4715,03/05/2023 03:46:00,28.95,0.00,,,,
4716,03/05/2023 03:48:00,28.91,0.00,,,,
4717,03/05/2023 03:50:00,28.91,0.00,,,,
4718,03/05/2023 03:52:00,28.91,0.00,,,,
4719,03/05/2023 03:54:00,28.91,0.00,,,,
4720,03/05/2023 03:56:00,28.91,0.00,,,,
4721,03/05/2023 03:58:00,28.95,0.00,,,,
4722,03/05/2023 04:00:00,28.87,0.00,,,,
4723,03/05/2023 04:02:00,28.87,0.00,,,,
4724,03/05/2023 04:04:00,28.91,0.00,,,,
4725,03/05/2023 04:06:00,28.87,0.00,,,,
4726,03/05/2023 04:08:00,28.87,0.00,,,,
4727,03/05/2023 04:10:00,28.87,0.00,,,,
4728,03/05/2023 04:12:00,28.83,0.00,,,,
4729,03/05/2023 04:14:00,28.83,0.00,,,,
4730,03/05/2023 04:16:00,28.87,0.00,,,,
4731,03/05/2023 04:18:00,28.83,0.00,,,,
4732,03/05/2023 04:20:00,28.83,0.00,,,,
4733,03/05/2023 04:22:00,28.83,0.00,,,,
4734,03/05/2023 04:24:00,28.83,0.00,,,,
4735,03/05/2023 04:26:00,28.78,0.00,,,,
4736,03/05/2023 04:28:00,28.83,0.00,,,,
4737,03/05/2023 04:30:00,28.83,0.00,,,,
4738,03/05/2023 04:32:00,28.87,0.00,,,,
4739,03/05/2023 04:34:00,28.78,0.00,,,,
4740,03/05/2023 04:36:00,28.78,0.00,,,,
4741,03/05/2023 04:38:00,28.78,0.00,,,,
4742,03/05/2023 04:40:00,28.78,0.00,,,,
4743,03/05/2023 04:42:00,28.78,0.00,,,,
4744,03/05/2023 04:44:00,28.74,0.00,,,,
4745,03/05/2023 04:46:00,28.78,0.00,,,,
4746,03/05/2023 04:48:00,28.83,0.00,,,,
4747,03/05/2023 04:50:00,28.78,0.00,,,,
4748,03/05/2023 04:52:00,28.70,0.00,,,,
4749,03/05/2023 04:54:00,28.83,0.00,,,,
4750,03/05/2023 04:56:00,28.74,0.00,,,,
4751,03/05/2023 04:58:00,28.74,0.00,,,,
4752,03/05/2023 05:00:00,28.74,0.00,,,,
4753,03/05/2023 05:02:00,28.78,0.00,,,,
4754,03/05/2023 05:04:00,28.74,0.00,,,,
4755,03/05/2023 05:06:00,28.74,0.00,,,,
4756,03/05/2023 05:08:00,28.70,0.00,,,,
4757,03/05/2023 05:10:00,28.74,0.00,,,,
4758,03/05/2023 05:12:00,28.70,0.00,,,,
4759,03/05/2023 05:14:00,28.74,0.00,,,,
4760,03/05/2023 05:16:00,28.70,0.00,,,,
4761,03/05/2023 05:18:00,28.65,0.00,,,,
4762,03/05/2023 05:20:00,28.70,0.00,,,,
4763,03/05/2023 05:22:00,28.70,0.00,,,,
4764,03/05/2023 05:24:00,28.74,0.00,,,,
4765,03/05/2023 05:26:00,28.70,0.00,,,,
4766,03/05/2023 05:28:00,28.70,0.00,,,,
4767,03/05/2023 05:30:00,28.70,0.00,,,,
4768,03/05/2023 05:32:00,28.65,0.00,,,,
4769,03/05/2023 05:34:00,28.65,0.00,,,,
4770,03/05/2023 05:36:00,28.65,0.22,,,,
4771,03/05/2023 05:38:00,28.65,0.68,,,,
4772,03/05/2023 05:40:00,28.65,2.06,,,,
4773,03/05/2023 05:42:00,28.65,3.90,,,,
4774,03/05/2023 05:44:00,28.65,6.89,,,,
4775,03/05/2023 05:46:00,28.61,12.63,,,,
4776,03/05/2023 05:48:00,28.61,22.11,,,,
4777,03/05/2023 05:50:00,28.65,36.81,,,,
4778,03/05/2023 05:52:00,28.65,54.84,,,,
4779,03/05/2023 05:54:00,28.65,73.34,,,,
4780,03/05/2023 05:56:00,28.61,99.68,,,,
4781,03/05/2023 05:58:00,28.61,143.12,,,,
4782,03/05/2023 06:00:00,28.57,211.52,,,,
4783,03/05/2023 06:02:00,28.61,323.20,,,,
4784,03/05/2023 06:04:00,28.61,508.96,,,,
4785,03/05/2023 06:06:00,28.57,762.24,,,,
4786,03/05/2023 06:08:00,28.61,1014.40,,,,
4787,03/05/2023 06:10:00,28.61,1154.88,,,,
4788,03/05/2023 06:12:00,28.65,1229.44,,,,
4789,03/05/2023 06:14:00,28.61,1244.16,,,,
4790,03/05/2023 06:16:00,28.61,1368.96,,,,
4791,03/05/2023 06:18:00,28.65,1813.76,,,,
4792,03/05/2023 06:20:00,28.61,2231.04,,,,
4793,03/05/2023 06:22:00,28.65,2462.08,,,,
4794,03/05/2023 06:24:00,28.65,2600.32,,,,
4795,03/05/2023 06:26:00,28.65,3175.68,,,,
4796,03/05/2023 06:28:00,28.65,3013.12,,,,
4797,03/05/2023 06:30:00,28.70,2768.64,,,,
4798,03/05/2023 06:32:00,28.65,2300.80,,,,
4799,03/05/2023 06:34:00,28.61,1358.08,,,,
4800,03/05/2023 06:36:00,28.61,1169.60,,,,
4801,03/05/2023 06:38:00,28.61,1473.92,,,,
4802,03/05/2023 06:40:00,28.65,2286.08,,,,
4803,03/05/2023 06:42:00,28.65,2638.08,,,,
4804,03/05/2023 06:44:00,28.65,3127.04,,,,
4805,03/05/2023 06:46:00,28.65,3363.84,,,,
4806,03/05/2023 06:48:00,28.65,3965.44,,,,
4807,03/05/2023 06:50:00,28.65,3064.32,,,,
4808,03/05/2023 06:52:00,28.61,2704.64,,,,
4809,03/05/2023 06:54:00,28.65,3105.28,,,,
4810,03/05/2023 06:56:00,28.65,3377.92,,,,
4811,03/05/2023 06:58:00,28.70,3555.84,,,,
4812,03/05/2023 07:00:00,28.65,2791.68,,,,
4813,03/05/2023 07:02:00,28.61,2530.56,,,,
4814,03/05/2023 07:04:00,28.57,2949.12,,,,
4815,03/05/2023 07:06:00,28.57,4645.12,,,,
4816,03/05/2023 07:08:00,28.61,4829.44,,,,
4817,03/05/2023 07:10:00,28.65,3175.68,,,,
4818,03/05/2023 07:12:00,28.61,2526.72,,,,
4819,03/05/2023 07:14:00,28.57,2383.36,,,,
4820,03/05/2023 07:16:00,28.53,2653.44,,,,
4821,03/05/2023 07:18:00,28.48,2304.64,,,,
4822,03/05/2023 07:20:00,28.53,2611.20,,,,
4823,03/05/2023 07:22:00,28.53,2547.20,,,,
4824,03/05/2023 07:24:00,28.48,2478.72,,,,
4825,03/05/2023 07:26:00,28.53,3198.72,,,,
4826,03/05/2023 07:28:00,28.53,3865.60,,,,
4827,03/05/2023 07:30:00,28.53,3836.16,,,,
4828,03/05/2023 07:32:00,28.53,3619.84,,,,
4829,03/05/2023 07:34:00,28.57,3413.76,,,,
4830,03/05/2023 07:36:00,28.53,3025.92,,,,
4831,03/05/2023 07:38:00,28.53,2478.72,,,,
4832,03/05/2023 07:40:00,28.48,2225.28,,,,
4833,03/05/2023 07:42:00,28.48,2129.92,,,,
4834,03/05/2023 07:44:00,28.44,2133.12,,,,
4835,03/05/2023 07:46:00,28.44,2056.32,,,,
4836,03/05/2023 07:48:00,28.44,2098.56,,,,
4837,03/05/2023 07:50:00,28.44,2118.40,,,,
4838,03/05/2023 07:52:00,28.48,2155.52,,,,
4839,03/05/2023 07:54:00,28.44,2192.00,,,,
4840,03/05/2023 07:56:00,28.44,2159.36,,,,
4841,03/05/2023 07:58:00,28.44,2081.92,,,,
4842,03/05/2023 08:00:00,28.48,2028.80,,,,
4843,03/05/2023 08:02:00,28.44,2072.96,,,,
4844,03/05/2023 08:04:00,28.44,2368.64,,,,
4845,03/05/2023 08:06:00,28.44,2499.20,,,,
4846,03/05/2023 08:08:00,28.40,2602.24,,,,
4847,03/05/2023 08:10:00,28.44,2734.08,,,,
4848,03/05/2023 08:12:00,28.44,2864.64,,,,
4849,03/05/2023 08:14:00,28.48,2923.52,,,,
4850,03/05/2023 08:16:00,28.48,3120.64,,,,
4851,03/05/2023 08:18:00,28.48,3261.44,,,,
4852,03/05/2023 08:20:00,28.48,3399.68,,,,
4853,03/05/2023 08:22:00,28.53,3523.84,,,,
4854,03/05/2023 08:24:00,28.44,3678.72,,,,
4855,03/05/2023 08:26:00,28.48,3863.04,,,,
4856,03/05/2023 08:28:00,28.53,4104.96,,,,
4857,03/05/2023 08:30:00,28.53,4289.28,,,,
4858,03/05/2023 08:32:00,28.53,4531.20,,,,
4859,03/05/2023 08:34:00,28.57,4784.64,,,,
4860,03/05/2023 08:36:00,28.57,5064.96,,,,
4861,03/05/2023 08:38:00,28.57,5324.80,,,,
4862,03/05/2023 08:40:00,28.53,5639.68,,,,
4863,03/05/2023 08:42:00,28.65,5890.56,,,,
4864,03/05/2023 08:44:00,28.61,6082.56,,,,
4865,03/05/2023 08:46:00,28.57,6402.56,,,,
4866,03/05/2023 08:48:00,28.65,6766.08,,,,
4867,03/05/2023 08:50:00,28.61,7068.16,,,,
4868,03/05/2023 08:52:00,28.61,7298.56,,,,
4869,03/05/2023 08:54:00,28.61,7518.72,,,,
4870,03/05/2023 08:56:00,28.65,7444.48,,,,
4871,03/05/2023 08:58:00,28.65,6558.72,,,,
4872,03/05/2023 09:00:00,28.65,5368.32,,,,
4873,03/05/2023 09:02:00,28.65,5872.64,,,,
4874,03/05/2023 09:04:00,28.61,5867.52,,,,
4875,03/05/2023 09:06:00,28.57,5608.96,,,,
4876,03/05/2023 09:08:00,28.57,7014.40,,,,
4877,03/05/2023 09:10:00,28.61,7959.04,,,,
4878,03/05/2023 09:12:00,28.65,8401.92,,,,
4879,03/05/2023 09:14:00,28.74,8688.64,,,,
4880,03/05/2023 09:16:00,28.70,8944.64,,,,
4881,03/05/2023 09:18:00,28.74,8893.44,,,,
4882,03/05/2023 09:20:00,28.70,9077.76,,,,
4883,03/05/2023 09:22:00,28.70,9356.80,,,,
4884,03/05/2023 09:24:00,28.70,9804.80,,,,
4885,03/05/2023 09:26:00,28.78,10232.32,,,,
4886,03/05/2023 09:28:00,28.74,10629.12,,,,
4887,03/05/2023 09:30:00,28.74,10992.64,,,,
4888,03/05/2023 09:32:00,28.78,11525.12,,,,
4889,03/05/2023 09:34:00,28.83,11847.68,,,,
4890,03/05/2023 09:36:00,28.78,12067.84,,,,
4891,03/05/2023 09:38:00,28.83,12503.04,,,,
4892,03/05/2023 09:40:00,28.87,13286.40,,,,
4893,03/05/2023 09:42:00,28.87,16399.36,,,,
4894,03/05/2023 09:44:00,28.87,16015.36,,,,
4895,03/05/2023 09:46:00,28.91,15257.60,,,,
4896,03/05/2023 09:48:00,28.91,16522.24,,,,
4897,03/05/2023 09:50:00,28.91,15825.92,,,,
4898,03/05/2023 09:52:00,28.91,13926.40,,,,
4899,03/05/2023 09:54:00,28.87,11376.64,,,,
4900,03/05/2023 09:56:00,28.78,9738.24,,,,
4901,03/05/2023 09:58:00,28.78,9387.52,,,,
4902,03/05/2023 10:00:00,28.74,8936.96,,,,
4903,03/05/2023 10:02:00,28.70,8665.60,,,,
4904,03/05/2023 10:04:00,28.65,5783.04,,,,
4905,03/05/2023 10:06:00,28.57,3618.56,,,,
4906,03/05/2023 10:08:00,28.53,3375.36,,,,
4907,03/05/2023 10:10:00,28.57,3877.12,,,,
4908,03/05/2023 10:12:00,28.57,4256.00,,,,
4909,03/05/2023 10:14:00,28.57,5210.88,,,,
4910,03/05/2023 10:16:00,28.57,6648.32,,,,
4911,03/05/2023 10:18:00,28.65,6860.80,,,,
4912,03/05/2023 10:20:00,28.65,6814.72,,,,
4913,03/05/2023 10:22:00,28.61,6440.96,,,,
4914,03/05/2023 10:24:00,28.65,6005.76,,,,
4915,03/05/2023 10:26:00,28.57,4965.12,,,,
4916,03/05/2023 10:28:00,28.61,4931.84,,,,
4917,03/05/2023 10:30:00,28.57,4843.52,,,,
4918,03/05/2023 10:32:00,28.57,4862.72,,,,
4919,03/05/2023 10:34:00,28.61,4855.04,,,,
4920,03/05/2023 10:36:00,28.61,4910.08,,,,
4921,03/05/2023 10:38:00,28.57,4892.16,,,,
4922,03/05/2023 10:40:00,28.57,4810.24,,,,
4923,03/05/2023 10:42:00,28.61,4833.28,,,,
4924,03/05/2023 10:44:00,28.57,4876.80,,,,
4925,03/05/2023 10:46:00,28.57,4928.00,,,,
4926,03/05/2023 10:48:00,28.53,4980.48,,,,
4927,03/05/2023 10:50:00,28.53,4961.28,,,,
4928,03/05/2023 10:52:00,28.53,5057.28,,,,
4929,03/05/2023 10:54:00,28.57,5094.40,,,,
4930,03/05/2023 10:56:00,28.57,5167.36,,,,
4931,03/05/2023 10:58:00,28.57,5189.12,,,,
4932,03/05/2023 11:00:00,28.57,5273.60,,,,
4933,03/05/2023 11:02:00,28.61,5273.60,,,,
4934,03/05/2023 11:04:00,28.57,5208.32,,,,
4935,03/05/2023 11:06:00,28.57,5255.68,,,,
4936,03/05/2023 11:08:00,28.57,5248.00,,,,
4937,03/05/2023 11:10:00,28.57,5306.88,,,,
4938,03/05/2023 11:12:00,28.57,5299.20,,,,
4939,03/05/2023 11:14:00,28.61,5416.96,,,,
4940,03/05/2023 11:16:00,28.53,5527.04,,,,
4941,03/05/2023 11:18:00,28.57,5655.04,,,,
4942,03/05/2023 11:20:00,28.57,5798.40,,,,
4943,03/05/2023 11:22:00,28.57,5888.00,,,,
4944,03/05/2023 11:24:00,28.57,6103.04,,,,
4945,03/05/2023 11:26:00,28.61,6246.40,,,,
4946,03/05/2023 11:28:00,28.57,6420.48,,,,
4947,03/05/2023 11:30:00,28.61,6597.12,,,,
4948,03/05/2023 11:32:00,28.57,6824.96,,,,
4949,03/05/2023 11:34:00,28.57,7078.40,,,,
4950,03/05/2023 11:36:00,28.57,7232.00,,,,
4951,03/05/2023 11:38:00,28.57,7464.96,,,,
4952,03/05/2023 11:40:00,28.65,7769.60,,,,
4953,03/05/2023 11:42:00,28.57,7953.92,,,,
4954,03/05/2023 11:44:00,28.65,8276.48,,,,
4955,03/05/2023 11:46:00,28.57,8481.28,,,,
4956,03/05/2023 11:48:00,28.65,8732.16,,,,
4957,03/05/2023 11:50:00,28.61,9105.92,,,,
4958,03/05/2023 11:52:00,28.61,9438.72,,,,
4959,03/05/2023 11:54:00,28.61,9482.24,,,,
4960,03/05/2023 11:56:00,28.65,9674.24,,,,
4961,03/05/2023 11:58:00,28.65,9902.08,,,,
4962,03/05/2023 12:00:00,28.70,9953.28,,,,
4963,03/05/2023 12:02:00,28.70,10437.12,,,,
4964,03/05/2023 12:04:00,28.70,10567.68,,,,
4965,03/05/2023 12:06:00,28.70,10716.16,,,,
4966,03/05/2023 12:08:00,28.70,10629.12,,,,
4967,03/05/2023 12:10:00,28.74,11125.76,,,,
4968,03/05/2023 12:12:00,28.70,11489.28,,,,
4969,03/05/2023 12:14:00,28.74,11612.16,,,,
4970,03/05/2023 12:16:00,28.74,11832.32,,,,
4971,03/05/2023 12:18:00,28.74,12267.52,,,,
4972,03/05/2023 12:20:00,28.74,12139.52,,,,
4973,03/05/2023 12:22:00,28.78,12472.32,,,,
4974,03/05/2023 12:24:00,28.74,12636.16,,,,
4975,03/05/2023 12:26:00,28.78,12472.32,,,,
4976,03/05/2023 12:28:00,28.83,12308.48,,,,
4977,03/05/2023 12:30:00,28.78,12247.04,,,,
4978,03/05/2023 12:32:00,28.74,12052.48,,,,
4979,03/05/2023 12:34:00,28.78,12021.76,,,,
4980,03/05/2023 12:36:00,28.83,11678.72,,,,
4981,03/05/2023 12:38:00,28.78,11120.64,,,,
4982,03/05/2023 12:40:00,28.78,11125.76,,,,
4983,03/05/2023 12:42:00,28.78,10864.64,,,,
4984,03/05/2023 12:44:00,28.78,10854.40,,,,
4985,03/05/2023 12:46:00,28.78,10798.08,,,,
4986,03/05/2023 12:48:00,28.74,10649.60,,,,
4987,03/05/2023 12:50:00,28.78,10634.24,,,,
4988,03/05/2023 12:52:00,28.78,10967.04,,,,
4989,03/05/2023 12:54:00,28.74,10736.64,,,,
4990,03/05/2023 12:56:00,28.78,10705.92,,,,
4991,03/05/2023 12:58:00,28.74,10577.92,,,,
4992,03/05/2023 13:00:00,28.78,10849.28,,,,
4993,03/05/2023 13:02:00,28.78,10967.04,,,,
4994,03/05/2023 13:04:00,28.78,11443.20,,,,
4995,03/05/2023 13:06:00,28.78,11724.80,,,,
4996,03/05/2023 13:08:00,28.78,12369.92,,,,
4997,03/05/2023 13:10:00,28.83,12712.96,,,,
4998,03/05/2023 13:12:00,28.83,13429.76,,,,
4999,03/05/2023 13:14:00,28.87,13706.24,,,,
5000,03/05/2023 13:16:00,28.87,14310.40,,,,
5001,03/05/2023 13:18:00,28.87,14643.20,,,,
5002,03/05/2023 13:20:00,28.91,15216.64,,,,
5003,03/05/2023 13:22:00,28.95,15744.00,,,,
5004,03/05/2023 13:24:00,28.95,16015.36,,,,
5005,03/05/2023 13:26:00,29.00,16245.76,,,,
5006,03/05/2023 13:28:00,28.95,16455.68,,,,
5007,03/05/2023 13:30:00,29.04,16844.80,,,,
5008,03/05/2023 13:32:00,29.00,16824.32,,,,
5009,03/05/2023 13:34:00,29.04,17198.08,,,,
5010,03/05/2023 13:36:00,29.04,17300.48,,,,
5011,03/05/2023 13:38:00,29.04,17162.24,,,,
5012,03/05/2023 13:40:00,29.04,17157.12,,,,
5013,03/05/2023 13:42:00,29.04,17126.40,,,,
5014,03/05/2023 13:44:00,29.04,17182.72,,,,
5015,03/05/2023 13:46:00,29.08,16906.24,,,,
5016,03/05/2023 13:48:00,29.08,17064.96,,,,
5017,03/05/2023 13:50:00,29.08,17612.80,,,,
5018,03/05/2023 13:52:00,29.13,17745.92,,,,
5019,03/05/2023 13:54:00,29.08,18211.84,,,,
5020,03/05/2023 13:56:00,29.13,18657.28,,,,
5021,03/05/2023 13:58:00,29.13,19389.44,,,,
5022,03/05/2023 14:00:00,29.13,19476.48,,,,
5023,03/05/2023 14:02:00,29.13,19978.24,,,,
5024,03/05/2023 14:04:00,29.17,20567.04,,,,
5025,03/05/2023 14:06:00,29.26,20807.68,,,,
5026,03/05/2023 14:08:00,29.21,21237.76,,,,
5027,03/05/2023 14:10:00,29.26,20715.52,,,,
5028,03/05/2023 14:12:00,29.21,20613.12,,,,
5029,03/05/2023 14:14:00,29.26,20961.28,,,,
5030,03/05/2023 14:16:00,29.26,21893.12,,,,
5031,03/05/2023 14:18:00,29.26,20613.12,,,,
5032,03/05/2023 14:20:00,29.26,19297.28,,,,
5033,03/05/2023 14:22:00,29.26,19148.80,,,,
5034,03/05/2023 14:24:00,29.26,18995.20,,,,
5035,03/05/2023 14:26:00,29.26,18560.00,,,,
5036,03/05/2023 14:28:00,29.26,18575.36,,,,
5037,03/05/2023 14:30:00,29.21,18903.04,,,,
5038,03/05/2023 14:32:00,29.21,18647.04,,,,
5039,03/05/2023 14:34:00,29.21,18201.60,,,,
5040,03/05/2023 14:36:00,29.26,18288.64,,,,
5041,03/05/2023 14:38:00,29.26,17602.56,,,,
5042,03/05/2023 14:40:00,29.17,16450.56,,,,
5043,03/05/2023 14:42:00,29.17,16163.84,,,,
5044,03/05/2023 14:44:00,29.13,15237.12,,,,
5045,03/05/2023 14:46:00,29.13,13992.96,,,,
5046,03/05/2023 14:48:00,29.08,12774.40,,,,
5047,03/05/2023 14:50:00,29.08,11699.20,,,,
5048,03/05/2023 14:52:00,29.04,10583.04,,,,
5049,03/05/2023 14:54:00,29.04,9797.12,,,,
5050,03/05/2023 14:56:00,29.00,10122.24,,,,
5051,03/05/2023 14:58:00,29.00,9902.08,,,,
5052,03/05/2023 15:00:00,29.00,9607.68,,,,
5053,03/05/2023 15:02:00,28.95,8814.08,,,,
5054,03/05/2023 15:04:00,29.00,9062.40,,,,
5055,03/05/2023 15:06:00,28.95,9054.72,,,,
5056,03/05/2023 15:08:00,28.95,8865.28,,,,
5057,03/05/2023 15:10:00,29.00,8936.96,,,,
5058,03/05/2023 15:12:00,28.95,8637.44,,,,
5059,03/05/2023 15:14:00,28.95,8174.08,,,,
5060,03/05/2023 15:16:00,28.95,7959.04,,,,
5061,03/05/2023 15:18:00,28.91,7680.00,,,,
5062,03/05/2023 15:20:00,28.91,6840.32,,,,
5063,03/05/2023 15:22:00,28.91,6970.88,,,,
5064,03/05/2023 15:24:00,28.91,6604.80,,,,
5065,03/05/2023 15:26:00,28.87,6320.64,,,,
5066,03/05/2023 15:28:00,28.87,6069.76,,,,
5067,03/05/2023 15:30:00,28.87,5770.24,,,,
5068,03/05/2023 15:32:00,28.87,5516.80,,,,
5069,03/05/2023 15:34:00,28.83,5350.40,,,,
5070,03/05/2023 15:36:00,28.87,5342.72,,,,
5071,03/05/2023 15:38:00,28.83,5460.48,,,,
5072,03/05/2023 15:40:00,28.87,5731.84,,,,
5073,03/05/2023 15:42:00,28.83,4983.04,,,,
5074,03/05/2023 15:44:00,28.78,1687.68,,,,
5075,03/05/2023 15:46:00,28.70,596.32,,,,
5076,03/05/2023 15:48:00,28.74,1081.28,,,,
5077,03/05/2023 15:50:00,28.70,1461.76,,,,
5078,03/05/2023 15:52:00,28.70,2087.68,,,,
5079,03/05/2023 15:54:00,28.65,2708.48,,,,
5080,03/05/2023 15:56:00,28.70,2901.76,,,,
5081,03/05/2023 15:58:00,28.70,2949.12,,,,
5082,03/05/2023 16:00:00,28.65,1600.64,,,,
5083,03/05/2023 16:02:00,28.65,2250.88,,,,
5084,03/05/2023 16:04:00,28.65,2661.12,,,,
5085,03/05/2023 16:06:00,28.61,2667.52,,,,
5086,03/05/2023 16:08:00,28.61,2671.36,,,,
5087,03/05/2023 16:10:00,28.61,2629.12,,,,
5088,03/05/2023 16:12:00,28.61,2604.16,,,,
5089,03/05/2023 16:14:00,28.61,2570.88,,,,
5090,03/05/2023 16:16:00,28.61,2503.04,,,,
5091,03/05/2023 16:18:00,28.61,2438.40,,,,
5092,03/05/2023 16:20:00,28.61,2394.24,,,,
5093,03/05/2023 16:22:00,28.61,1297.28,,,,
5094,03/05/2023 16:24:00,28.61,2436.48,,,,
5095,03/05/2023 16:26:00,28.61,2341.12,,,,
5096,03/05/2023 16:28:00,28.57,2275.20,,,,
