03 29 2022 13 00 00.000     1     1 00000000 01110000  12.0 1548.3  29.4 -11.2   0.7   0.038  31.39     0     0 3  17
 14   0.800   0.010   0.010  -0.001  82.0  57.0  70.0  80.0  70.0  70.0   0.014   45.00 0 0 0 0 0 0
 15   0.850   0.010   0.011  -0.001  72.0  53.0  65.0  73.0  63.0  67.0   0.015   42.27 0 0 0 0 0 0
 16   0.900   0.009   0.010  -0.001  68.0  52.0  58.0  75.0  53.0  62.0   0.013   41.99 0 0 0 0 0 0
 17   0.950   0.010   0.010  -0.001  62.0  50.0  53.0  66.0  52.0  58.0   0.014   45.00 0 0 0 0 0 0
03 29 2022 16 04 00.000     1   645 00000000 01110000  11.9 1543.7 139.1   3.3   5.4   2.426  29.09     0     0 3  17
  1   0.150  -0.007  -0.003  -0.003  93.0  92.0  94.0  96.0  95.0  97.0   0.008  246.80 0 0 0 0 0 0
  2   0.200  -0.005  -0.006  -0.003  88.0  86.0  90.0  96.0  95.0  97.0   0.008  219.81 0 0 0 0 0 0
  3   0.250  -0.003  -0.005  -0.002  85.0  80.0  83.0  96.0  94.0  96.0   0.006  210.96 0 0 0 0 0 0
  4   0.300  -0.004  -0.003  -0.002  84.0  76.0  77.0  95.0  89.0  93.0   0.005  233.13 0 0 0 0 0 0
  5   0.350  -0.001   0.001  -0.001  87.0  72.0  74.0  94.0  89.0  91.0   0.001  315.00 0 0 0 0 0 0
  6   0.400  -0.001   0.002  -0.001  94.0  70.0  72.0  96.0  90.0  89.0   0.002  333.43 0 0 0 0 0 0
  7   0.450  -0.002   0.005  -0.001  97.0  69.0  69.0  97.0  92.0  85.0   0.005  338.20 0 0 0 0 0 0
  8   0.500   0.000   0.008  -0.001 101.0  74.0  69.0  96.0  94.0  88.0   0.008    0.00 0 0 0 0 0 0
  9   0.550  -0.001   0.011  -0.001 105.0  84.0  71.0  95.0  95.0  87.0   0.011  354.81 0 0 0 0 0 0
 10   0.600   0.000   0.014   0.000 108.0  93.0  70.0  95.0  96.0  86.0   0.014    0.00 0 0 0 0 0 0
 11   0.650   0.001   0.019   0.002 106.0  98.0  71.0  94.0  96.0  78.0   0.019    3.01 0 0 0 0 0 0
 12   0.700   0.002   0.020   0.002 100.0  96.0  71.0  90.0  94.0  72.0   0.020    5.71 0 0 0 0 0 0
 13   0.750   0.001   0.016   0.001  90.0  88.0  66.0  84.0  89.0  64.0   0.016    3.58 0 0 0 0 0 0
 14   0.800   0.000   0.020   0.001  75.0  69.0  58.0  71.0  72.0  55.0   0.020    0.00 0 0 0 0 0 0
 15   0.850  -0.001   0.015   0.000  62.0  58.0  54.0  66.0  66.0  53.0   0.015  356.19 0 0 0 0 0 0
 16   0.900  -0.001   0.012   0.001  55.0  53.0  53.0  57.0  61.0  53.0   0.012  355.24 0 0 0 0 0 0
 17   0.950   0.002   0.008   0.001  52.0  50.0  53.0  58.0  61.0  52.0   0.008   14.04 0 0 0 0 0 0
03 29 2022 16 06 00.000     1   652 00000000 01110000  11.9 1543.7 139.3   3.3   5.4   2.427  29.10     0     0 3  17
  1   0.150   0.007   0.000  -0.003  90.0  90.0  92.0  96.0  96.0  96.0   0.007   90.00 0 0 0 0 0 0
  2   0.200   0.006   0.001  -0.002  86.0  83.0  86.0  95.0  95.0  96.0   0.006   80.54 0 0 0 0 0 0
  3   0.250   0.003   0.002  -0.002  85.0  80.0  83.0  96.0  95.0  95.0   0.004   56.31 0 0 0 0 0 0
  4   0.300   0.005   0.002  -0.001  93.0  80.0  79.0  97.0  94.0  94.0   0.005   68.20 0 0 0 0 0 0
  5   0.350   0.005   0.008   0.000 102.0  83.0  78.0  97.0  95.0  91.0   0.009   32.01 0 0 0 0 0 0
  6   0.400   0.006   0.009   0.001 108.0  90.0  78.0  96.0  96.0  90.0   0.011   33.69 0 0 0 0 0 0
  7   0.450   0.007   0.012   0.001 112.0  97.0  80.0  96.0  96.0  92.0   0.014   30.26 0 0 0 0 0 0
  8   0.500   0.008   0.015   0.001 112.0  99.0  80.0  96.0  96.0  89.0   0.017   28.07 0 0 0 0 0 0
  9   0.550   0.007   0.019   0.001 106.0 100.0  78.0  94.0  95.0  88.0   0.020   20.22 0 0 0 0 0 0
 10   0.600   0.011   0.021   0.003  95.0  99.0  77.0  90.0  93.0  86.0   0.024   27.65 0 0 0 0 0 0
 11   0.650   0.011   0.021   0.003  82.0  96.0  73.0  84.0  89.0  78.0   0.024   27.65 0 0 0 0 0 0
 12   0.700   0.013   0.017   0.000  71.0  83.0  63.0  72.0  73.0  52.0   0.021   37.41 0 0 0 0 0 0
 13   0.750   0.013   0.031   0.002  63.0  66.0  56.0  65.0  48.0  41.0   0.034   22.75 0 0 0 0 0 0
 14   0.800   0.017   0.030  -0.001  61.0  55.0  53.0  61.0  41.0  37.0   0.034   29.54 0 0 0 0 0 0
 15   0.850   0.019   0.029   0.000  61.0  51.0  51.0  61.0  43.0  32.0   0.035   33.23 0 0 0 0 0 0
 16   0.900   0.013   0.028   0.000  57.0  49.0  49.0  59.0  44.0  35.0   0.031   24.90 0 0 0 0 0 0
 17   0.950   0.022   0.024   0.002  55.0  47.0  49.0  57.0  41.0  39.0   0.033   42.51 0 0 0 0 0 0
03 29 2022 16 08 00.000     1   659 00000000 01110000  11.9 1543.7 139.2   3.3   5.4   2.422  29.11     0     0 3  17
  1   0.150   0.000   0.000  -0.003  91.0  93.0  93.0  96.0  97.0  95.0   0.000    0.00 0 0 0 0 0 0
  2   0.200   0.000   0.000  -0.002  88.0  85.0  87.0  96.0  94.0  95.0   0.000    0.00 0 0 0 0 0 0
  3   0.250  -0.003   0.002   0.000  90.0  81.0  83.0  94.0  94.0  93.0   0.004  303.69 0 0 0 0 0 0
  4   0.300  -0.002   0.005   0.001  98.0  80.0  81.0  96.0  94.0  93.0   0.005  338.20 0 0 0 0 0 0
  5   0.350   0.001   0.008   0.002 106.0  77.0  77.0  95.0  94.0  91.0   0.008    7.13 0 0 0 0 0 0
  6   0.400   0.004   0.013   0.004 111.0  78.0  72.0  95.0  94.0  86.0   0.014   17.10 0 0 0 0 0 0
  7   0.450   0.010   0.019   0.004 111.0  81.0  69.0  95.0  94.0  80.0   0.021   27.76 0 0 0 0 0 0
  8   0.500   0.010   0.021   0.004 107.0  80.0  65.0  94.0  92.0  79.0   0.023   25.46 0 0 0 0 0 0
  9   0.550   0.010   0.021   0.004 100.0  72.0  62.0  93.0  84.0  76.0   0.023   25.46 0 0 0 0 0 0
 10   0.600   0.012   0.021   0.003  94.0  67.0  57.0  93.0  85.0  72.0   0.024   29.74 0 0 0 0 0 0
 11   0.650   0.012   0.020   0.003  81.0  63.0  55.0  79.0  79.0  65.0   0.023   30.96 0 0 0 0 0 0
 12   0.700   0.012   0.024   0.002  68.0  61.0  55.0  64.0  65.0  51.0   0.027   26.57 0 0 0 0 0 0
 13   0.750   0.009   0.025   0.002  61.0  59.0  54.0  68.0  69.0  48.0   0.027   19.80 0 0 0 0 0 0
 14   0.800   0.008   0.024   0.001  59.0  63.0  53.0  68.0  75.0  45.0   0.025   18.43 0 0 0 0 0 0
 15   0.850   0.011   0.022   0.002  56.0  59.0  52.0  59.0  58.0  48.0   0.025   26.57 0 0 0 0 0 0
 16   0.900   0.008   0.024   0.001  54.0  51.0  52.0  57.0  50.0  49.0   0.025   18.43 0 0 0 0 0 0
 17   0.950   0.009   0.023   0.002  54.0  47.0  52.0  55.0  53.0  46.0   0.025   21.37 0 0 0 0 0 0
03 29 2022 16 10 00.000     1   666 00000000 01110000  11.9 1543.7 139.2   3.3   5.4   2.415  29.12     0     0 3  17
  1   0.150  -0.003  -0.005  -0.002  97.0  94.0  95.0  93.0  94.0  95.0   0.006  210.96 0 0 0 0 0 0
  2   0.200  -0.001  -0.005   0.000  99.0  91.0  96.0  95.0  94.0  94.0   0.005  191.31 0 0 0 0 0 0
  3   0.250   0.000  -0.002   0.001 102.0  88.0  97.0  94.0  93.0  95.0   0.002  180.00 0 0 0 0 0 0
  4   0.300   0.000  -0.002   0.001 101.0  86.0  96.0  94.0  93.0  95.0   0.002  180.00 0 0 0 0 0 0
  5   0.350  -0.002  -0.001   0.001  98.0  84.0  93.0  90.0  93.0  94.0   0.002  243.43 0 0 0 0 0 0
  6   0.400  -0.002  -0.001   0.001  92.0  79.0  87.0  91.0  90.0  93.0   0.002  243.43 0 0 0 0 0 0
  7   0.450  -0.003   0.002   0.002  90.0  73.0  83.0  88.0  90.0  85.0   0.004  303.69 0 0 0 0 0 0
  8   0.500  -0.002   0.003   0.002  87.0  71.0  79.0  81.0  90.0  88.0   0.004  326.31 0 0 0 0 0 0
  9   0.550  -0.002   0.003   0.001  83.0  66.0  74.0  83.0  87.0  87.0   0.004  326.31 0 0 0 0 0 0
 10   0.600   0.000   0.007   0.002  78.0  63.0  68.0  79.0  84.0  80.0   0.007    0.00 0 0 0 0 0 0
 11   0.650   0.002   0.007   0.002  73.0  58.0  65.0  77.0  68.0  66.0   0.007   15.95 0 0 0 0 0 0
 12   0.700   0.002   0.008   0.001  67.0  56.0  61.0  76.0  71.0  54.0   0.008   14.04 0 0 0 0 0 0
 13   0.750   0.004   0.009   0.002  64.0  54.0  59.0  76.0  67.0  52.0   0.010   23.96 0 0 0 0 0 0
 14   0.800   0.005   0.008   0.002  59.0  52.0  56.0  61.0  65.0  52.0   0.009   32.01 0 0 0 0 0 0
 15   0.850   0.005   0.013   0.002  56.0  51.0  54.0  55.0  59.0  57.0   0.014   21.04 0 0 0 0 0 0
 16   0.900   0.009   0.011   0.002  55.0  49.0  52.0  63.0  59.0  50.0   0.014   39.29 0 0 0 0 0 0
 17   0.950   0.007   0.013   0.002  54.0  48.0  49.0  61.0  53.0  51.0   0.015   28.30 0 0 0 0 0 0
03 29 2022 16 12 00.000     1   673 00000000 01110000  11.9 1543.8 139.3   3.3   5.4   2.422  29.13     0     0 3  17
  1   0.150  -0.004  -0.012  -0.004  94.0  91.0  93.0  97.0  97.0  98.0   0.013  198.43 0 0 0 0 0 0
  2   0.200  -0.006  -0.008  -0.005  90.0  86.0  86.0  97.0  97.0  96.0   0.010  216.87 0 0 0 0 0 0
  3   0.250  -0.003  -0.005  -0.004  88.0  82.0  81.0  96.0  97.0  95.0   0.006  210.96 0 0 0 0 0 0
  4   0.300  -0.005   0.001  -0.003  89.0  79.0  76.0  94.0  96.0  91.0   0.005  281.31 0 0 0 0 0 0
  5   0.350  -0.002   0.002  -0.003  90.0  75.0  72.0  94.0  95.0  91.0   0.003  315.00 0 0 0 0 0 0
  6   0.400  -0.001   0.001  -0.002  90.0  74.0  69.0  96.0  94.0  91.0   0.001  315.00 0 0 0 0 0 0
  7   0.450  -0.001   0.002  -0.002  89.0  70.0  67.0  95.0  93.0  88.0   0.002  333.43 0 0 0 0 0 0
  8   0.500   0.000   0.005  -0.002  83.0  66.0  65.0  93.0  91.0  87.0   0.005    0.00 0 0 0 0 0 0
  9   0.550   0.001   0.008  -0.002  78.0  64.0  62.0  92.0  87.0  86.0   0.008    7.13 0 0 0 0 0 0
 10   0.600   0.002   0.007  -0.002  75.0  64.0  60.0  86.0  82.0  82.0   0.007   15.95 0 0 0 0 0 0
 11   0.650   0.004   0.007  -0.001  71.0  64.0  59.0  86.0  71.0  72.0   0.008   29.74 0 0 0 0 0 0
 12   0.700   0.003   0.006  -0.001  68.0  64.0  57.0  79.0  71.0  60.0   0.007   26.57 0 0 0 0 0 0
 13   0.750   0.002   0.011   0.000  68.0  59.0  53.0  87.0  65.0  48.0   0.011   10.30 0 0 0 0 0 0
 14   0.800   0.006   0.013   0.001  71.0  61.0  51.0  86.0  69.0  40.0   0.014   24.78 0 0 0 0 0 0
 15   0.850   0.004   0.013   0.000  66.0  60.0  49.0  77.0  65.0  42.0   0.014   17.10 0 0 0 0 0 0
 16   0.900   0.007   0.019   0.000  59.0  54.0  48.0  65.0  52.0  49.0   0.020   20.22 0 0 0 0 0 0
 17   0.950   0.010   0.019   0.000  52.0  51.0  49.0  53.0  56.0  53.0   0.021   27.76 0 0 0 0 0 0
03 29 2022 16 14 00.000     1   680 00000000 01110000  11.9 1543.8 139.3   3.3   5.4   2.416  29.15     0     0 3  17
  1   0.150  -0.009  -0.001  -0.004  91.0  87.0  91.0  97.0  96.0  95.0   0.009  263.66 0 0 0 0 0 0
  2   0.200  -0.008  -0.002  -0.004  86.0  82.0  86.0  97.0  97.0  97.0   0.008  255.96 0 0 0 0 0 0
  3   0.250  -0.006   0.000  -0.003  86.0  78.0  82.0  96.0  94.0  95.0   0.006  270.00 0 0 0 0 0 0
  4   0.300  -0.007   0.001  -0.002  93.0  75.0  78.0  96.0  94.0  93.0   0.007  278.13 0 0 0 0 0 0
  5   0.350  -0.007   0.003  -0.001  95.0  72.0  74.0  95.0  90.0  86.0   0.008  293.20 0 0 0 0 0 0
  6   0.400  -0.008   0.000  -0.001 100.0  68.0  71.0  96.0  78.0  78.0   0.008  270.00 0 0 0 0 0 0
  7   0.450  -0.005   0.000  -0.002  99.0  64.0  67.0  96.0  64.0  68.0   0.005  270.00 0 0 0 0 0 0
  8   0.500  -0.009   0.001  -0.002  97.0  60.0  66.0  95.0  50.0  69.0   0.009  276.34 0 0 0 0 0 0
  9   0.550  -0.012   0.000  -0.001  93.0  58.0  63.0  93.0  41.0  59.0   0.012  270.00 0 0 0 0 0 0
 10   0.600  -0.008   0.006  -0.001  89.0  58.0  61.0  91.0  46.0  57.0   0.010  306.87 0 0 0 0 0 0
 11   0.650  -0.006   0.005  -0.001  86.0  58.0  59.0  90.0  45.0  54.0   0.008  309.81 0 0 0 0 0 0
 12   0.700  -0.002   0.009   0.000  81.0  58.0  58.0  82.0  48.0  56.0   0.009  347.47 0 0 0 0 0 0
 13   0.750  -0.004   0.007   0.000  77.0  55.0  54.0  81.0  49.0  45.0   0.008  330.26 0 0 0 0 0 0
 14   0.800   0.000   0.011   0.001  75.0  54.0  52.0  78.0  53.0  48.0   0.011    0.00 0 0 0 0 0 0
 15   0.850  -0.001   0.012   0.001  74.0  53.0  51.0  78.0  57.0  51.0   0.012  355.24 0 0 0 0 0 0
 16   0.900  -0.002   0.013   0.001  75.0  53.0  49.0  80.0  56.0  50.0   0.013  351.25 0 0 0 0 0 0
 17   0.950  -0.001   0.011   0.000  70.0  51.0  49.0  74.0  53.0  49.0   0.011  354.81 0 0 0 0 0 0
03 29 2022 16 16 00.000     1   687 00000000 01110000  11.9 1543.9 139.4   3.3   5.4   2.413  29.17     0     0 3  17
  1   0.150  -0.006  -0.008  -0.005  91.0  91.0  92.0  96.0  98.0  97.0   0.010  216.87 0 0 0 0 0 0
  2   0.200  -0.006  -0.006  -0.005  88.0  86.0  87.0  96.0  97.0  96.0   0.008  225.00 0 0 0 0 0 0
  3   0.250  -0.007  -0.005  -0.004  92.0  82.0  84.0  96.0  95.0  96.0   0.009  234.46 0 0 0 0 0 0
  4   0.300  -0.008  -0.005  -0.003 101.0  79.0  81.0  96.0  96.0  96.0   0.009  237.99 0 0 0 0 0 0
  5   0.350  -0.008  -0.002  -0.002 105.0  77.0  79.0  96.0  93.0  94.0   0.008  255.96 0 0 0 0 0 0
  6   0.400  -0.008   0.000  -0.002 107.0  76.0  74.0  96.0  95.0  93.0   0.008  270.00 0 0 0 0 0 0
  7   0.450  -0.008   0.004  -0.002 105.0  75.0  69.0  95.0  94.0  92.0   0.009  296.57 0 0 0 0 0 0
  8   0.500  -0.003   0.005  -0.001  99.0  70.0  66.0  94.0  90.0  87.0   0.006  329.04 0 0 0 0 0 0
  9   0.550  -0.003   0.005  -0.001  94.0  69.0  63.0  93.0  89.0  83.0   0.006  329.04 0 0 0 0 0 0
 10   0.600  -0.001   0.005  -0.002  89.0  63.0  60.0  93.0  82.0  80.0   0.005  348.69 0 0 0 0 0 0
 11   0.650  -0.001   0.006  -0.002  86.0  61.0  57.0  92.0  84.0  80.0   0.006  350.54 0 0 0 0 0 0
 12   0.700   0.001   0.008  -0.001  83.0  60.0  57.0  89.0  81.0  72.0   0.008    7.13 0 0 0 0 0 0
 13   0.750   0.002   0.010   0.000  79.0  62.0  57.0  84.0  80.0  68.0   0.010   11.31 0 0 0 0 0 0
 14   0.800   0.001   0.012   0.000  73.0  65.0  53.0  82.0  79.0  59.0   0.012    4.76 0 0 0 0 0 0
 15   0.850   0.001   0.012  -0.002  68.0  65.0  52.0  77.0  78.0  59.0   0.012    4.76 0 0 0 0 0 0
 16   0.900   0.001   0.015  -0.002  65.0  63.0  50.0  74.0  69.0  56.0   0.015    3.81 0 0 0 0 0 0
 17   0.950  -0.002   0.016  -0.002  64.0  58.0  49.0  75.0  55.0  56.0   0.016  352.87 0 0 0 0 0 0
03 29 2022 16 18 00.000     1   694 00000000 01110000  11.9 1543.9 139.2   3.3   5.4   2.409  29.18     0     0 3  17
  1   0.150  -0.008  -0.005  -0.003  93.0  91.0  92.0  97.0  95.0  98.0   0.009  237.99 0 0 0 0 0 0
  2   0.200  -0.007  -0.003  -0.002  88.0  87.0  87.0  97.0  97.0  97.0   0.008  246.80 0 0 0 0 0 0
  3   0.250  -0.007  -0.003  -0.001  84.0  84.0  84.0  95.0  96.0  94.0   0.008  246.80 0 0 0 0 0 0
  4   0.300  -0.007  -0.002  -0.001  85.0  79.0  81.0  95.0  96.0  94.0   0.007  254.05 0 0 0 0 0 0
  5   0.350  -0.006   0.001  -0.001  86.0  74.0  75.0  94.0  92.0  92.0   0.006  279.46 0 0 0 0 0 0
  6   0.400  -0.004  -0.001   0.000  88.0  68.0  70.0  94.0  91.0  90.0   0.004  255.96 0 0 0 0 0 0
  7   0.450   0.000   0.001   0.000  89.0  66.0  68.0  95.0  89.0  91.0   0.001    0.00 0 0 0 0 0 0
  8   0.500   0.002   0.001   0.000  86.0  66.0  63.0  94.0  89.0  87.0   0.002   63.43 0 0 0 0 0 0
  9   0.550   0.004   0.005   0.000  85.0  74.0  61.0  94.0  94.0  86.0   0.006   38.66 0 0 0 0 0 0
 10   0.600   0.005   0.006   0.001  85.0  84.0  60.0  92.0  95.0  88.0   0.008   39.81 0 0 0 0 0 0
 11   0.650   0.004   0.007   0.000  87.0  87.0  60.0  92.0  95.0  77.0   0.008   29.74 0 0 0 0 0 0
 12   0.700   0.006   0.006   0.001  86.0  87.0  56.0  92.0  95.0  68.0   0.008   45.00 0 0 0 0 0 0
 13   0.750   0.004   0.005   0.000  86.0  84.0  55.0  94.0  94.0  61.0   0.006   38.66 0 0 0 0 0 0
 14   0.800   0.007   0.008   0.001  86.0  81.0  53.0  94.0  94.0  58.0   0.011   41.19 0 0 0 0 0 0
 15   0.850   0.007   0.009   0.002  83.0  80.0  53.0  89.0  89.0  60.0   0.011   37.87 0 0 0 0 0 0
 16   0.900   0.010   0.008   0.002  74.0  78.0  52.0  84.0  89.0  56.0   0.013   51.34 0 0 0 0 0 0
 17   0.950   0.007   0.013   0.001  63.0  76.0  50.0  67.0  86.0  55.0   0.015   28.30 0 0 0 0 0 0
03 29 2022 16 20 00.000     1   701 00000000 01110000  11.9 1543.9 139.2   3.3   5.4   2.417  29.19     0     0 3  17
  1   0.150  -0.010  -0.005  -0.005  94.0  90.0  95.0  96.0  96.0  98.0   0.011  243.43 0 0 0 0 0 0
  2   0.200  -0.010  -0.004  -0.003  89.0  84.0  89.0  95.0  96.0  97.0   0.011  248.20 0 0 0 0 0 0
  3   0.250  -0.011  -0.001  -0.002  87.0  81.0  84.0  95.0  95.0  97.0   0.011  264.81 0 0 0 0 0 0
  4   0.300  -0.010   0.002  -0.001  91.0  80.0  79.0  96.0  96.0  95.0   0.010  281.31 0 0 0 0 0 0
  5   0.350  -0.008   0.002   0.000  96.0  79.0  76.0  96.0  95.0  94.0   0.008  284.04 0 0 0 0 0 0
  6   0.400  -0.008   0.004   0.000  99.0  80.0  74.0  96.0  94.0  92.0   0.009  296.57 0 0 0 0 0 0
  7   0.450  -0.009   0.003  -0.001  96.0  80.0  72.0  95.0  94.0  94.0   0.009  288.43 0 0 0 0 0 0
  8   0.500  -0.011   0.003   0.000  95.0  80.0  70.0  96.0  92.0  92.0   0.011  285.26 0 0 0 0 0 0
  9   0.550  -0.009   0.003  -0.001  92.0  80.0  70.0  95.0  90.0  88.0   0.009  288.43 0 0 0 0 0 0
 10   0.600  -0.008   0.004  -0.001  89.0  80.0  69.0  95.0  91.0  89.0   0.009  296.57 0 0 0 0 0 0
 11   0.650  -0.008   0.002  -0.001  86.0  82.0  67.0  94.0  93.0  84.0   0.008  284.04 0 0 0 0 0 0
 12   0.700  -0.006   0.008  -0.001  85.0  83.0  66.0  94.0  93.0  71.0   0.010  323.13 0 0 0 0 0 0
 13   0.750  -0.007   0.005  -0.001  84.0  82.0  64.0  92.0  93.0  55.0   0.009  305.54 0 0 0 0 0 0
 14   0.800  -0.009   0.003  -0.002  84.0  80.0  60.0  92.0  91.0  48.0   0.009  288.43 0 0 0 0 0 0
 15   0.850  -0.010   0.006  -0.002  86.0  77.0  61.0  92.0  86.0  55.0   0.012  300.96 0 0 0 0 0 0
 16   0.900  -0.008   0.008  -0.002  84.0  75.0  59.0  89.0  83.0  48.0   0.011  315.00 0 0 0 0 0 0
 17   0.950  -0.009   0.009  -0.002  80.0  73.0  55.0  89.0  78.0  52.0   0.013  315.00 0 0 0 0 0 0
03 29 2022 16 22 00.000     1   708 00000000 01110000  11.9 1543.9 139.3   3.3   5.4   2.408  29.20     0     0 3  17
  1   0.150  -0.010  -0.012  -0.004 105.0 103.0 106.0  98.0  97.0  97.0   0.016  219.81 0 0 0 0 0 0
  2   0.200  -0.009  -0.013  -0.002 102.0  99.0 103.0  98.0  97.0  98.0   0.016  214.70 0 0 0 0 0 0
  3   0.250  -0.010  -0.012  -0.001  96.0  94.0 100.0  97.0  97.0  98.0   0.016  219.81 0 0 0 0 0 0
  4   0.300  -0.010  -0.004  -0.001  90.0  88.0  93.0  96.0  96.0  96.0   0.011  248.20 0 0 0 0 0 0
  5   0.350  -0.010   0.000   0.000  86.0  81.0  87.0  96.0  96.0  96.0   0.010  270.00 0 0 0 0 0 0
  6   0.400  -0.006   0.001   0.001  83.0  77.0  81.0  95.0  93.0  96.0   0.006  279.46 0 0 0 0 0 0
  7   0.450  -0.004  -0.001   0.002  84.0  73.0  74.0  96.0  92.0  92.0   0.004  255.96 0 0 0 0 0 0
  8   0.500  -0.001  -0.001   0.002  87.0  67.0  71.0  95.0  88.0  92.0   0.001  225.00 0 0 0 0 0 0
  9   0.550   0.002  -0.001   0.002  90.0  63.0  69.0  95.0  83.0  90.0   0.002  116.57 0 0 0 0 0 0
 10   0.600   0.003   0.000   0.000  92.0  63.0  67.0  95.0  86.0  85.0   0.003   90.00 0 0 0 0 0 0
 11   0.650   0.002   0.004   0.001  93.0  63.0  67.0  95.0  81.0  83.0   0.004   26.57 0 0 0 0 0 0
 12   0.700  -0.002   0.003   0.000  92.0  59.0  64.0  96.0  71.0  77.0   0.004  326.31 0 0 0 0 0 0
 13   0.750   0.000   0.005  -0.001  93.0  57.0  64.0  95.0  70.0  70.0   0.005    0.00 0 0 0 0 0 0
 14   0.800  -0.001   0.002  -0.001  92.0  58.0  66.0  94.0  65.0  61.0   0.002  333.43 0 0 0 0 0 0
 15   0.850  -0.002   0.005  -0.001  91.0  56.0  66.0  93.0  59.0  68.0   0.005  338.20 0 0 0 0 0 0
 16   0.900  -0.001   0.002  -0.001  90.0  55.0  66.0  93.0  57.0  69.0   0.002  333.43 0 0 0 0 0 0
 17   0.950  -0.001   0.002   0.001  87.0  54.0  63.0  93.0  51.0  62.0   0.002  333.43 0 0 0 0 0 0
03 29 2022 16 24 00.000     1   715 00000000 01110000  11.9 1543.9 139.2   3.3   5.4   2.399  29.22     0     0 3  17
  1   0.150  -0.021  -0.011  -0.004 103.0 105.0 106.0  99.0  98.0  99.0   0.024  242.35 0 0 0 0 0 0
  2   0.200  -0.017  -0.008  -0.003  96.0  96.0  99.0  97.0  95.0  99.0   0.019  244.80 0 0 0 0 0 0
  3   0.250  -0.015  -0.006  -0.003  90.0  89.0  92.0  97.0  95.0  98.0   0.016  248.20 0 0 0 0 0 0
  4   0.300  -0.013  -0.007  -0.002  91.0  82.0  88.0  97.0  94.0  97.0   0.015  241.70 0 0 0 0 0 0
  5   0.350  -0.009  -0.005   0.000  93.0  78.0  85.0  95.0  95.0  96.0   0.010  240.95 0 0 0 0 0 0
  6   0.400  -0.009  -0.004   0.000  96.0  73.0  83.0  95.0  93.0  96.0   0.010  246.04 0 0 0 0 0 0
  7   0.450  -0.011  -0.001  -0.001  98.0  70.0  79.0  93.0  93.0  95.0   0.011  264.81 0 0 0 0 0 0
  8   0.500  -0.010   0.000   0.000 100.0  67.0  76.0  93.0  88.0  93.0   0.010  270.00 0 0 0 0 0 0
  9   0.550  -0.009   0.001  -0.001 102.0  66.0  75.0  93.0  86.0  93.0   0.009  276.34 0 0 0 0 0 0
 10   0.600  -0.009   0.001  -0.001 101.0  64.0  76.0  94.0  83.0  89.0   0.009  276.34 0 0 0 0 0 0
 11   0.650  -0.009   0.001  -0.001 100.0  62.0  77.0  94.0  77.0  91.0   0.009  276.34 0 0 0 0 0 0
 12   0.700  -0.008   0.002  -0.001  99.0  62.0  80.0  94.0  77.0  92.0   0.008  284.04 0 0 0 0 0 0
 13   0.750  -0.009   0.005  -0.001  96.0  62.0  81.0  93.0  79.0  91.0   0.010  299.05 0 0 0 0 0 0
 14   0.800  -0.009   0.005  -0.001  93.0  62.0  79.0  91.0  75.0  87.0   0.010  299.05 0 0 0 0 0 0
 15   0.850  -0.007   0.007  -0.001  91.0  58.0  76.0  91.0  68.0  85.0   0.010  315.00 0 0 0 0 0 0
 16   0.900  -0.002   0.008  -0.002  89.0  53.0  72.0  89.0  59.0  77.0   0.008  345.96 0 0 0 0 0 0
 17   0.950  -0.002   0.003  -0.002  84.0  51.0  67.0  87.0  55.0  74.0   0.004  326.31 0 0 0 0 0 0
03 29 2022 16 26 00.000     1   722 00000000 01110000  11.9 1543.9 139.3   3.3   5.4   2.403  29.24     0     0 3  17
  1   0.150  -0.006  -0.004  -0.003 103.0 102.0 104.0  98.0  98.0  98.0   0.007  236.31 0 0 0 0 0 0
  2   0.200  -0.009  -0.003  -0.002  99.0  97.0  98.0  98.0  96.0  99.0   0.009  251.57 0 0 0 0 0 0
  3   0.250  -0.009  -0.001  -0.001  95.0  94.0  93.0  98.0  97.0  98.0   0.009  263.66 0 0 0 0 0 0
  4   0.300  -0.007   0.001   0.000  89.0  88.0  88.0  98.0  97.0  98.0   0.007  278.13 0 0 0 0 0 0
  5   0.350  -0.005   0.003   0.001  87.0  84.0  85.0  97.0  98.0  98.0   0.006  300.96 0 0 0 0 0 0
  6   0.400  -0.002   0.003   0.001  88.0  80.0  81.0  98.0  97.0  97.0   0.004  326.31 0 0 0 0 0 0
  7   0.450   0.000   0.005   0.001  89.0  77.0  78.0  98.0  95.0  95.0   0.005    0.00 0 0 0 0 0 0
  8   0.500   0.000   0.005   0.001  93.0  71.0  76.0  97.0  91.0  96.0   0.005    0.00 0 0 0 0 0 0
  9   0.550   0.000   0.005   0.001  93.0  69.0  72.0  97.0  94.0  95.0   0.005    0.00 0 0 0 0 0 0
 10   0.600  -0.002   0.005   0.002  94.0  67.0  68.0  96.0  91.0  92.0   0.005  338.20 0 0 0 0 0 0
 11   0.650  -0.001   0.008   0.001  95.0  65.0  65.0  96.0  91.0  84.0   0.008  352.87 0 0 0 0 0 0
 12   0.700  -0.003   0.006   0.001  93.0  62.0  63.0  95.0  87.0  72.0   0.007  333.43 0 0 0 0 0 0
 13   0.750  -0.003   0.009   0.002  92.0  59.0  61.0  92.0  87.0  64.0   0.009  341.57 0 0 0 0 0 0
