"","DateTime","Battery","Heading","Pitch","Roll","Pressure","Temperature","AnalogIn1","AnalogIn2","Speed.1.0.150m.","Dir.1.0.150m.","Speed.2.0.200m.","Dir.2.0.200m.","Speed.3.0.250m.","Dir.3.0.250m.","Speed.4.0.300m.","Dir.4.0.300m.","Speed.5.0.350m.","Dir.5.0.350m.","Speed.6.0.400m.","Dir.6.0.400m.","Speed.7.0.450m.","Dir.7.0.450m.","Speed.8.0.500m.","Dir.8.0.500m.","Speed.9.0.550m.","Dir.9.0.550m.","Speed.10.0.600m.","Dir.10.0.600m.","Speed.11.0.650m.","Dir.11.0.650m.","Speed.12.0.700m.","Dir.12.0.700m.","Speed.13.0.750m.","Dir.13.0.750m.","Speed.14.0.800m.","Dir.14.0.800m.","Speed.15.0.850m.","Dir.15.0.850m.","Speed.16.0.900m.","Dir.16.0.900m.","Speed.17.0.950m.","Dir.17.0.950m.","X"
"746",2022-03-30 14:26:00,11.2,139.3,3.1,5,2.62,28.82,0,0,0.011,236.31,0.011,236.31,0.012,245.56,0.01,240.95,0.01,240.95,0.009,251.57,0.006,239.04,0.008,219.81,0.008,219.81,0.008,219.81,0.012,228.37,0.009,206.57,0.009,206.57,0.008,209.74,0.011,206.57,0.015,222.27,0.015,238.39,NA
"747",2022-03-30 14:28:00,11.2,139.3,3.1,5,2.623,28.86,0,0,0.004,135,0.005,78.69,0.008,90,0.006,99.46,0.002,116.57,0.002,180,0.004,206.57,0.005,258.69,0.012,255.96,0.013,265.6,0.011,264.81,0.008,255.96,0.005,233.13,0.002,206.57,0.002,243.43,0,0,0.003,198.43,NA
"748",2022-03-30 14:30:00,11.2,139.3,3.1,5,2.616,28.9,0,0,0.01,156.04,0.011,164.74,0.011,164.74,0.01,168.69,0.008,156.8,0.006,161.57,0.004,153.43,0.006,135,0.007,135,0.01,126.87,0.007,135,0.006,141.34,0.008,113.2,0.008,113.2,0.007,90,0.008,104.04,0.011,111.8,NA
"749",2022-03-30 14:32:00,11.2,139.3,3.1,5,2.635,28.93,0,0,0.016,209.74,0.016,206.57,0.013,202.62,0.015,199.65,0.015,211.61,0.016,222.51,0.016,222.51,0.016,225,0.014,236.31,0.017,234.46,0.017,249.44,0.015,246.8,0.016,251.57,0.013,270,0.013,270,0.014,261.87,0.012,265.24,NA
"750",2022-03-30 14:34:00,11.2,139.3,3.1,5,2.612,28.94,0,0,0.013,270,0.012,265.24,0.011,264.81,0.009,263.66,0.009,276.34,0.008,284.04,0.007,303.69,0.007,285.95,0.007,303.69,0.008,309.81,0.008,309.81,0.008,309.81,0.01,299.05,0.012,300.96,0.011,285.26,0.013,274.4,0.012,284.04,NA
"751",2022-03-30 14:36:00,11.2,139.3,3.1,5,2.637,28.95,0,0,0.006,99.46,0.007,135,0.011,127.87,0.008,135,0.01,135,0.01,143.13,0.01,135,0.008,113.2,0.007,116.57,0.004,104.04,0.005,111.8,0.004,135,0.002,116.57,0.001,45,0.004,345.96,0.005,0,0.006,350.54,NA
"752",2022-03-30 14:38:00,11.2,139.3,3.1,5,2.627,28.93,0,0,0.006,251.57,0.006,239.04,0.006,251.57,0.009,251.57,0.01,233.13,0.012,239.04,0.01,240.95,0.013,231.34,0.014,236.31,0.016,243.43,0.015,246.8,0.016,251.57,0.02,255.26,0.02,255.26,0.019,263.99,0.023,265.03,0.023,265.03,NA
"753",2022-03-30 14:40:00,11.2,139.2,3.1,5,2.567,28.94,0,0,0.005,21.8,0.001,0,0.002,206.57,0.006,189.46,0.009,200.56,0.008,187.13,0.009,200.56,0.01,203.96,0.009,200.56,0.006,218.66,0.006,218.66,0.009,200.56,0.009,212.01,0.011,206.57,0.012,221.63,0.015,241.7,0.018,243.43,NA
"754",2022-03-30 14:42:00,11.2,139.2,3.1,5,2.569,28.97,0,0,0.006,80.54,0.01,90,0.01,90,0.011,90,0.011,90,0.011,90,0.01,78.69,0.01,90,0.01,78.69,0.007,81.87,0.007,81.87,0.008,90,0.01,90,0.008,75.96,0.008,60.26,0.006,71.57,0.005,68.2,NA
"755",2022-03-30 14:44:00,11.2,139.3,3.1,5,2.6,28.95,0,0,0.004,104.04,0.007,123.69,0.008,113.2,0.009,96.34,0.008,113.2,0.009,125.54,0.008,113.2,0.007,135,0.009,116.57,0.012,99.46,0.014,98.13,0.015,97.59,0.013,85.6,0.015,78.69,0.015,78.69,0.015,74.05,0.014,81.87,NA
"756",2022-03-30 14:46:00,11.2,139.3,3.1,5,2.6,28.91,0,0,0.007,326.31,0.004,0,0.005,53.13,0.006,80.54,0.006,59.04,0.006,59.04,0.006,38.66,0.006,59.04,0.007,15.95,0.008,7.13,0.011,5.19,0.008,14.04,0.01,5.71,0.007,26.57,0.011,5.19,0.011,26.57,0.011,5.19,NA
"757",2022-03-30 14:48:00,11.2,139.3,3.1,5,2.594,28.93,0,0,0.004,326.31,0.003,315,0.003,225,0.005,180,0.006,189.46,0.009,200.56,0.009,200.56,0.006,218.66,0.007,236.31,0.008,246.8,0.01,270,0.016,296.57,0.011,280.3,0.007,278.13,0.007,303.69,0.014,303.69,0.009,276.34,NA
"758",2022-03-30 14:50:00,11.2,139.3,3.1,5,2.588,28.94,0,0,0.04,73.86,0.042,72,0.043,69.44,0.04,67.93,0.04,67.93,0.042,62.82,0.039,67.38,0.037,67.62,0.037,69.62,0.035,71.57,0.034,71.03,0.033,72.12,0.034,71.03,0.032,65.85,0.032,68.2,0.032,65.85,0.035,68.5,NA
"759",2022-03-30 14:52:00,11.2,139.3,3.1,5,2.593,28.91,0,0,0.01,348.69,0.009,20.56,0.011,41.19,0.009,54.46,0.008,45,0.009,54.46,0.011,41.19,0.009,32.01,0.011,37.87,0.014,33.69,0.013,26.57,0.013,26.57,0.014,17.1,0.016,14.04,0.014,17.1,0.014,0,0.012,350.54,NA
"760",2022-03-30 14:54:00,11.2,139.2,3.1,5,2.58,28.91,0,0,0.013,231.34,0.014,230.71,0.014,230.71,0.015,216.87,0.019,212.01,0.015,211.61,0.012,221.63,0.012,221.63,0.012,221.63,0.015,222.27,0.016,227.49,0.015,222.27,0.014,239.74,0.013,251.57,0.016,266.42,0.016,251.57,0.015,246.8,NA
"761",2022-03-30 14:56:00,11.2,139.3,3.1,5,2.574,28.93,0,0,0.033,75.96,0.033,75.96,0.035,75.17,0.035,75.17,0.035,75.17,0.033,75.96,0.031,73.3,0.031,73.3,0.03,74.58,0.029,72.18,0.028,68.96,0.027,66.25,0.028,71.57,0.028,67.07,0.025,64.44,0.022,65.77,0.019,64.8,NA
"762",2022-03-30 14:58:00,11.2,139.2,3.1,5,2.565,28.94,0,0,0.017,45,0.014,45,0.013,57.53,0.013,63.43,0.017,64.98,0.016,60.26,0.017,57.26,0.017,61.93,0.016,60.26,0.018,51.84,0.019,57.99,0.02,53.13,0.021,43.03,0.02,30.47,0.016,45,0.014,39.29,0.013,57.53,NA
"763",2022-03-30 15:00:00,11.2,139.2,3.1,5,2.578,28.97,0,0,0.042,61.61,0.04,69.78,0.041,74.25,0.042,70.71,0.042,68.96,0.043,68.2,0.043,66.45,0.042,63.43,0.044,67.48,0.044,64.59,0.044,62.85,0.046,61.19,0.046,61.19,0.046,62.88,0.046,60.1,0.046,61.19,0.046,60.1,NA
"764",2022-03-30 15:02:00,11.2,139.2,3.1,5,2.596,28.95,0,0,0.008,7.13,0.003,18.43,0.004,146.31,0.005,111.8,0.009,125.54,0.009,108.43,0.012,94.76,0.012,85.24,0.013,81.25,0.011,74.74,0.012,65.56,0.012,59.04,0.013,57.53,0.014,36.03,0.014,30.26,0.014,33.69,0.017,17.35,NA
"765",2022-03-30 15:04:00,11.2,139.3,3.1,5,2.587,28.93,0,0,0.015,211.61,0.018,213.69,0.019,222.88,0.022,237.72,0.029,245.22,0.03,235.78,0.026,229.64,0.024,233.62,0.024,242.35,0.025,238.24,0.026,249.44,0.029,255.96,0.024,255.38,0.022,264.81,0.019,270,0.017,273.37,0.016,251.57,NA
"766",2022-03-30 15:06:00,11.2,139.3,3.1,5,2.541,28.95,0,0,0.013,188.75,0.012,194.04,0.013,212.47,0.013,225,0.014,230.71,0.016,214.7,0.018,209.36,0.016,190.62,0.016,187.13,0.015,183.81,0.012,189.46,0.012,199.98,0.012,214.99,0.012,221.63,0.014,230.71,0.018,231.84,0.023,228.58,NA
"767",2022-03-30 15:08:00,11.2,139.2,3.1,5,2.553,28.96,0,0,0.013,231.34,0.012,221.63,0.012,214.99,0.013,208.61,0.011,206.57,0.011,206.57,0.012,228.37,0.012,228.37,0.01,240.95,0.015,254.05,0.017,249.44,0.018,250.56,0.022,254.05,0.021,250.71,0.022,248.2,0.024,253.07,0.024,262.87,NA
"768",2022-03-30 15:10:00,11.2,139.3,3.1,5,2.551,28.95,0,0,0.039,239.53,0.036,230.6,0.032,228.81,0.03,223.67,0.031,225,0.031,225,0.033,231.07,0.035,230.83,0.037,233.75,0.037,231.58,0.037,235.01,0.036,232.82,0.037,231.58,0.036,232.82,0.039,237.53,0.039,237.53,0.042,234.78,NA
"769",2022-03-30 15:12:00,11.2,139.3,3.1,5,2.56,29.01,0,0,0.006,308.66,0.007,303.69,0.004,303.69,0.004,255.96,0.008,209.74,0.009,212.01,0.01,225,0.012,239.04,0.011,248.2,0.01,258.69,0.011,264.81,0.011,264.81,0.01,258.69,0.009,263.66,0.008,262.87,0.009,237.99,0.011,206.57,NA
"770",2022-03-30 15:14:00,11.2,139.2,3.1,5,2.574,29.03,0,0,0.036,56.31,0.033,61.11,0.032,60.26,0.03,64.29,0.028,67.07,0.028,67.07,0.027,66.25,0.027,63.43,0.028,67.07,0.028,62.53,0.028,62.53,0.03,64.29,0.034,64.18,0.033,64.98,0.032,60.26,0.032,60.26,0.034,59.62,NA
"771",2022-03-30 15:16:00,11.2,139.3,3.1,5,2.567,29.01,0,0,0.001,90,0.004,104.04,0.004,104.04,0.006,135,0.01,143.13,0.01,150.95,0.009,153.43,0.01,156.04,0.009,173.66,0.009,173.66,0.007,164.05,0.007,164.05,0.006,170.54,0.003,161.57,0.006,135,0.005,101.31,0.007,123.69,NA
"772",2022-03-30 15:18:00,11.2,139.3,3.1,5,2.546,29.03,0,0,0.008,345.96,0.005,348.69,0.004,0,0.001,0,0.004,146.31,0.003,180,0.004,146.31,0.002,116.57,0.001,90,0.002,63.43,0.001,90,0.002,153.43,0.002,116.57,0.004,135,0.002,206.57,0.003,315,0.008,293.2,NA
"773",2022-03-30 15:20:00,11.2,139.3,3.1,5,2.545,29.04,0,0,0.013,251.57,0.013,251.57,0.014,236.31,0.016,230.19,0.016,219.81,0.016,219.81,0.014,236.31,0.017,229.76,0.014,230.71,0.014,230.71,0.014,230.71,0.014,230.71,0.013,225,0.013,231.34,0.015,222.27,0.014,204.78,0.013,208.61,NA
"774",2022-03-30 15:22:00,11.2,139.1,3.1,5,2.546,29.06,0,0,0.02,81.47,0.021,79.22,0.02,90,0.019,93.01,0.016,86.42,0.014,90,0.014,90,0.013,85.6,0.012,75.96,0.012,75.96,0.011,74.74,0.011,68.2,0.011,74.74,0.013,81.25,0.012,65.56,0.015,70.35,0.014,94.09,NA
"775",2022-03-30 15:24:00,11.2,139.3,3.1,5,2.578,29.02,0,0,0.007,90,0.006,108.43,0.007,116.57,0.004,104.04,0.001,0,0.001,0,0.001,0,0.005,36.87,0.005,21.8,0.007,8.13,0.005,21.8,0.008,0,0.011,354.81,0.009,341.57,0.009,341.57,0.006,18.43,0.005,21.8,NA
"776",2022-03-30 15:26:00,11.2,139.3,3.1,5,2.564,28.96,0,0,0.021,43.03,0.02,49.09,0.021,48.81,0.021,52.59,0.018,49.4,0.02,53.13,0.019,53.75,0.018,49.4,0.017,45,0.017,45,0.018,45,0.018,40.6,0.017,40.24,0.019,34.51,0.018,40.6,0.017,32.74,0.016,55.3,NA
"777",2022-03-30 15:28:00,11.2,139.2,3.1,5,2.574,28.94,0,0,0.008,60.26,0.01,73.3,0.01,73.3,0.009,83.66,0.011,79.7,0.011,79.7,0.01,90,0.011,95.19,0.011,90,0.01,90,0.01,90,0.012,94.76,0.011,90,0.014,90,0.011,90,0.013,67.38,0.011,68.2,NA
"778",2022-03-30 15:30:00,11.2,139.3,3.1,5,2.554,28.94,0,0,0.028,45,0.03,50.44,0.03,55.78,0.027,53.97,0.027,55.71,0.024,55.01,0.025,49.9,0.024,45,0.022,46.85,0.025,48.18,0.024,45,0.026,38.66,0.023,30.96,0.024,36.38,0.025,40.1,0.023,48.58,0.02,32.91,NA
"779",2022-03-30 15:32:00,11.2,139.3,3.1,5,2.558,28.94,0,0,0.014,294.78,0.01,281.31,0.009,276.34,0.007,278.13,0.008,255.96,0.008,270,0.011,264.81,0.011,264.81,0.01,270,0.009,251.57,0.011,248.2,0.012,270,0.014,282.09,0.014,282.09,0.013,274.4,0.015,289.65,0.022,285.95,NA
"780",2022-03-30 15:34:00,11.2,139.2,3.1,5,2.538,28.95,0,0,0.017,239.04,0.016,230.19,0.013,225,0.013,225,0.014,230.71,0.014,230.71,0.016,225,0.016,219.81,0.018,220.6,0.017,229.76,0.017,234.46,0.013,231.34,0.014,230.71,0.015,222.27,0.018,220.6,0.019,216.25,0.018,213.69,NA
"781",2022-03-30 15:36:00,11.2,139.3,3.1,5,2.53,28.95,0,0,0.009,288.43,0.01,281.31,0.008,270,0.007,278.13,0.008,270,0.007,278.13,0.007,278.13,0.007,278.13,0.007,254.05,0.006,231.34,0.007,243.43,0.005,258.69,0.004,236.31,0.005,216.87,0.002,206.57,0.003,198.43,0.005,143.13,NA
"782",2022-03-30 15:38:00,11.2,139.2,3.1,5,2.541,28.95,0,0,0.017,40.24,0.013,51.34,0.013,51.34,0.013,67.38,0.012,59.04,0.01,60.95,0.014,50.71,0.016,50.19,0.018,49.4,0.017,49.76,0.017,49.76,0.017,49.76,0.014,65.22,0.015,74.05,0.015,74.05,0.015,74.05,0.013,63.43,NA
"783",2022-03-30 15:40:00,11.2,139.3,3.1,5,2.556,28.94,0,0,0.009,257.47,0.009,249.44,0.008,219.81,0.009,206.57,0.011,213.69,0.012,214.99,0.012,221.63,0.011,213.69,0.009,212.01,0.009,212.01,0.009,220.6,0.007,206.57,0.005,201.8,0.003,198.43,0,0,0.001,0,0.001,0,NA
"784",2022-03-30 15:42:00,11.2,139.3,3.1,5,2.54,28.94,0,0,0.003,251.57,0.006,225,0.008,209.74,0.009,198.43,0.012,194.04,0.012,199.98,0.013,202.62,0.012,199.98,0.011,206.57,0.012,199.98,0.009,212.01,0.008,209.74,0.006,198.43,0.005,216.87,0.005,216.87,0.005,216.87,0.006,210.96,NA
"785",2022-03-30 15:44:00,11.2,139.3,3.1,5,2.529,28.95,0,0,0.017,23.63,0.016,26.57,0.014,33.69,0.014,39.29,0.013,51.34,0.014,65.22,0.014,56.31,0.017,61.93,0.016,60.26,0.019,53.75,0.019,57.99,0.018,63.43,0.019,64.8,0.019,57.99,0.016,60.26,0.016,60.26,0.018,63.43,NA
"786",2022-03-30 15:46:00,11.2,139.3,3.1,5,2.534,28.97,0,0,0.029,255.96,0.027,259.51,0.026,252.26,0.022,243.43,0.02,237.09,0.02,233.13,0.02,229.09,0.021,230.91,0.021,230.91,0.024,233.62,0.021,234.78,0.024,233.62,0.023,239.04,0.023,239.04,0.021,234.78,0.018,236.31,0.018,231.84,NA
"787",2022-03-30 15:48:00,11.2,139.3,3.1,5,2.532,29.01,0,0,0.024,90,0.022,95.19,0.022,92.6,0.023,87.51,0.022,76.61,0.022,74.05,0.022,76.61,0.021,70.71,0.021,73.3,0.017,66.37,0.018,70.56,0.017,72.65,0.017,61.93,0.02,59.53,0.022,65.77,0.026,67.38,0.026,72.26,NA
"788",2022-03-30 15:50:00,11.2,139.3,3.1,5,2.557,29.01,0,0,0.018,51.84,0.019,57.99,0.016,55.3,0.014,50.71,0.014,59.74,0.014,50.71,0.013,57.53,0.011,52.13,0.013,57.53,0.012,59.04,0.014,68.96,0.014,68.96,0.013,63.43,0.014,68.96,0.014,81.87,0.012,80.54,0.014,94.09,NA
"789",2022-03-30 15:52:00,11.2,139.3,3.1,5,2.535,28.99,0,0,0.025,260.91,0.025,265.43,0.025,265.43,0.023,254.74,0.02,249.78,0.022,251.57,0.022,249.15,0.024,253.07,0.027,250.2,0.025,248.63,0.025,248.63,0.025,251.57,0.025,258.69,0.025,265.43,0.027,270,0.029,266.05,0.025,260.91,NA
"790",2022-03-30 15:54:00,11.2,139.3,3.1,5,2.554,28.99,0,0,0.014,56.31,0.016,60.26,0.013,63.43,0.011,52.13,0.009,63.43,0.009,63.43,0.008,75.96,0.005,68.2,0.005,68.2,0.004,90,0.005,101.31,0.005,101.31,0.008,104.04,0.008,113.2,0.007,98.13,0.006,71.57,0.009,63.43,NA
"791",2022-03-30 15:56:00,11.2,139.2,3.1,5,2.526,28.98,0,0,0.016,322.43,0.018,317.29,0.015,301.61,0.013,288.43,0.011,285.26,0.009,276.34,0.008,270,0.008,270,0.008,270,0.009,276.34,0.01,281.31,0.01,281.31,0.008,284.04,0.009,288.43,0.012,300.96,0.01,306.87,0.009,288.43,NA
"792",2022-03-30 15:58:00,11.2,139.3,3.1,5,2.542,28.99,0,0,0.008,45,0.012,59.04,0.011,68.2,0.009,71.57,0.009,83.66,0.008,60.26,0.006,59.04,0.006,59.04,0.006,38.66,0.004,63.43,0.006,59.04,0.007,45,0.009,32.01,0.008,23.2,0.01,23.96,0.011,21.8,0.013,8.75,NA
"793",2022-03-30 16:00:00,11.2,139.3,3.1,5,2.538,28.99,0,0,0.011,52.13,0.011,68.2,0.011,74.74,0.013,81.25,0.015,82.41,0.013,81.25,0.013,77.01,0.014,68.96,0.014,68.96,0.014,68.96,0.015,74.05,0.014,68.96,0.016,71.57,0.014,68.96,0.013,67.38,0.013,61.39,0.011,48.81,NA
"794",2022-03-30 16:02:00,11.2,139.3,3.1,5,2.512,28.98,0,0,0.012,80.54,0.01,78.69,0.011,90,0.01,78.69,0.009,83.66,0.009,83.66,0.009,96.34,0.009,83.66,0.009,83.66,0.007,98.13,0.007,98.13,0.006,108.43,0.008,113.2,0.008,90,0.009,96.34,0.01,90,0.009,63.43,NA
"795",2022-03-30 16:04:00,11.2,139.3,3.1,5,2.511,28.98,0,0,0.014,36.03,0.011,33.69,0.009,32.01,0.009,32.01,0.008,29.74,0.005,21.8,0.005,36.87,0.005,36.87,0.006,38.66,0.008,50.19,0.008,50.19,0.009,54.46,0.01,60.95,0.008,45,0.008,75.96,0.008,75.96,0.008,75.96,NA
"796",2022-03-30 16:06:00,11.2,139.2,3.1,5,2.509,28.96,0,0,0.018,47.29,0.016,45,0.016,45,0.016,50.19,0.016,55.3,0.016,55.3,0.013,63.43,0.013,57.53,0.013,57.53,0.013,57.53,0.014,50.71,0.014,50.71,0.014,45,0.016,50.19,0.014,45,0.014,56.31,0.014,56.31,NA
"797",2022-03-30 16:08:00,11.2,139.3,3.1,5,2.527,28.94,0,0,0.005,201.8,0.006,161.57,0.007,135,0.007,135,0.006,161.57,0.005,143.13,0.005,143.13,0.006,170.54,0.007,180,0.007,180,0.007,180,0.007,206.57,0.005,180,0.005,180,0.005,216.87,0.003,198.43,0.005,201.8,NA
"798",2022-03-30 16:10:00,11.2,139.3,3.1,5,2.506,28.95,0,0,0.008,255.96,0.008,255.96,0.009,234.46,0.008,209.74,0.009,200.56,0.009,200.56,0.009,192.53,0.009,200.56,0.009,192.53,0.009,192.53,0.008,194.04,0.007,206.57,0.007,206.57,0.007,206.57,0.009,212.01,0.007,206.57,0.006,189.46,NA
"799",2022-03-30 16:12:00,11.2,139.3,3.1,5,2.506,28.97,0,0,0.006,59.04,0.008,82.87,0.008,82.87,0.005,101.31,0.004,104.04,0.004,135,0.003,90,0.004,56.31,0.004,90,0.002,63.43,0.002,63.43,0.004,14.04,0.003,18.43,0.003,18.43,0.004,14.04,0.002,333.43,0.004,326.31,NA
"800",2022-03-30 16:14:00,11.2,139.4,3.1,5,2.49,28.97,0,0,0.019,34.51,0.016,37.57,0.014,39.29,0.014,45,0.013,41.99,0.013,41.99,0.011,45,0.011,45,0.011,45,0.011,45,0.011,48.81,0.011,37.87,0.011,37.87,0.011,41.19,0.011,41.19,0.011,48.81,0.011,45,NA
"801",2022-03-30 16:16:00,11.2,139.3,3.1,5,2.486,28.98,0,0,0.019,47.12,0.021,52.59,0.02,57.09,0.019,57.99,0.017,64.98,0.016,55.3,0.017,57.26,0.017,57.26,0.016,52.43,0.016,60.26,0.017,66.37,0.02,69.78,0.022,65.77,0.025,64.44,0.025,71.57,0.026,67.38,0.025,64.44,NA
"802",2022-03-30 16:18:00,11.2,139.3,3.1,5,2.523,28.97,0,0,0.014,114.78,0.011,127.87,0.011,111.8,0.011,95.19,0.009,83.66,0.007,98.13,0.006,80.54,0.006,80.54,0.004,104.04,0.006,80.54,0.006,80.54,0.005,53.13,0.004,56.31,0.003,90,0.004,104.04,0.005,101.31,0.007,98.13,NA
"803",2022-03-30 16:20:00,11.2,139.3,3.1,5,2.495,28.91,0,0,0.004,270,0.004,296.57,0.004,296.57,0.006,270,0.007,254.05,0.007,243.43,0.006,231.34,0.006,218.66,0.008,209.74,0.008,219.81,0.006,218.66,0.006,218.66,0.006,189.46,0.005,201.8,0.005,201.8,0.006,189.46,0.005,201.8,NA
"804",2022-03-30 16:22:00,11.2,139.3,3.1,5,2.473,28.9,0,0,0.01,258.69,0.01,258.69,0.013,237.53,0.013,237.53,0.014,236.31,0.013,237.53,0.013,237.53,0.013,237.53,0.014,236.31,0.017,234.46,0.017,234.46,0.02,237.09,0.02,233.13,0.018,231.84,0.021,234.78,0.023,239.04,0.017,239.04,NA
"805",2022-03-30 16:24:00,11.2,139.3,3.1,5,2.483,28.87,0,0,0.02,249.78,0.023,254.74,0.026,261.25,0.027,261.57,0.03,264.29,0.032,268.21,0.031,266.31,0.031,266.31,0.033,268.26,0.033,263.09,0.033,263.09,0.032,261.12,0.032,261.12,0.03,260.54,0.033,259.38,0.033,252.12,0.036,252.07,NA
"806",2022-03-30 16:26:00,11.2,139.3,3.1,5,2.491,28.84,0,0,0.004,296.57,0.007,243.43,0.009,229.4,0.008,255.96,0.009,263.66,0.009,288.43,0.012,311.63,0.012,311.63,0.01,306.87,0.01,299.05,0.012,294.44,0.011,296.57,0.013,288.43,0.013,296.57,0.009,263.66,0.012,255.96,0.009,263.66,NA
"807",2022-03-30 16:28:00,11.2,139.3,3.1,5,2.496,28.81,0,0,0.026,72.26,0.028,71.57,0.029,75.96,0.028,71.57,0.027,77.01,0.024,77.74,0.021,73.3,0.02,69.78,0.017,66.37,0.017,66.37,0.015,74.05,0.013,81.25,0.012,75.96,0.012,65.56,0.013,57.53,0.01,60.95,0.016,55.3,NA
"808",2022-03-30 16:30:00,11.2,139.3,3.1,5,2.503,28.79,0,0,0.029,324.69,0.029,324.69,0.027,338.2,0.025,353.16,0.021,354.56,0.017,349.99,0.014,342.9,0.011,333.43,0.01,306.87,0.007,296.57,0.007,303.69,0.006,300.96,0.009,302.01,0.012,304.99,0.013,311.99,0.016,322.43,0.015,328.39,NA
"809",2022-03-30 16:32:00,11.2,139.3,3.1,5,2.465,28.81,0,0,0.013,108.43,0.012,99.46,0.01,106.7,0.012,109.98,0.012,94.76,0.012,99.46,0.012,109.98,0.013,112.62,0.013,112.62,0.013,112.62,0.017,122.74,0.017,110.56,0.015,109.65,0.015,109.65,0.014,102.09,0.011,100.3,0.01,78.69,NA
"810",2022-03-30 16:34:00,11.2,139.3,3.1,5,2.461,28.83,0,0,0.028,68.96,0.026,72.26,0.024,73.07,0.023,74.74,0.023,74.74,0.021,62.24,0.022,59.93,0.024,56.98,0.022,59.93,0.02,57.09,0.02,57.09,0.019,53.75,0.016,50.19,0.018,49.4,0.025,48.18,0.028,52.31,0.024,38.29,NA
"811",2022-03-30 16:36:00,11.2,139.3,3.1,5,2.472,28.85,0,0,0.011,45,0.013,57.53,0.011,52.13,0.011,45,0.011,45,0.011,37.87,0.011,37.87,0.013,41.99,0.011,37.87,0.013,41.99,0.014,56.31,0.016,55.3,0.016,50.19,0.021,52.59,0.017,45,0.018,47.29,0.019,53.75,NA
"812",2022-03-30 16:38:00,11.2,139.3,3.1,5,2.474,28.86,0,0,0.004,33.69,0.005,53.13,0.006,38.66,0.006,38.66,0.006,38.66,0.009,54.46,0.008,45,0.011,48.81,0.013,51.34,0.013,51.34,0.011,52.13,0.011,52.13,0.013,38.66,0.014,39.29,0.011,45,0.004,26.57,0.011,45,NA
"813",2022-03-30 16:40:00,11.2,139.3,3.1,5,2.499,28.86,0,0,0.016,248.2,0.016,243.43,0.015,241.7,0.013,243.43,0.014,252.9,0.014,252.9,0.011,254.74,0.009,251.57,0.008,246.8,0.003,225,0.003,251.57,0.005,258.69,0.003,270,0.005,233.13,0.006,270,0.005,258.69,0.005,233.13,NA
"814",2022-03-30 16:42:00,11.2,139.3,3.1,5,2.481,28.88,0,0,0.026,252.26,0.024,255.38,0.02,249.78,0.014,236.31,0.011,213.69,0.012,199.98,0.01,203.96,0.009,186.34,0.01,185.71,0.011,195.26,0.012,194.04,0.013,202.62,0.012,189.46,0.012,194.04,0.012,189.46,0.008,209.74,0.009,229.4,NA
"815",2022-03-30 16:44:00,11.2,139.3,3.1,5,2.459,28.91,0,0,0.006,141.34,0.006,108.43,0.009,96.34,0.012,99.46,0.013,94.4,0.013,94.4,0.013,85.6,0.013,85.6,0.012,94.76,0.012,94.76,0.012,99.46,0.012,99.46,0.011,95.19,0.008,113.2,0.008,140.19,0.006,170.54,0.004,213.69,NA
"816",2022-03-30 16:46:00,11.2,139.4,3.1,5,2.487,28.93,0,0,0.009,54.46,0.009,63.43,0.008,75.96,0.008,75.96,0.008,75.96,0.009,63.43,0.009,57.99,0.009,57.99,0.011,48.81,0.011,45,0.009,35.54,0.011,33.69,0.011,33.69,0.014,36.03,0.013,41.99,0.014,50.71,0.017,61.93,NA
"817",2022-03-30 16:48:00,11.2,139.3,3.1,5,2.479,28.93,0,0,0.04,249.78,0.04,246.61,0.04,246.61,0.039,248.75,0.04,249.27,0.041,251.57,0.041,251.57,0.04,249.27,0.038,250.14,0.038,250.14,0.037,247.62,0.035,250.02,0.032,245.85,0.03,246.04,0.034,241.93,0.034,245.7,0.034,240.46,NA
"818",2022-03-30 16:50:00,11.2,139.3,3.1,5,2.473,28.95,0,0,0.011,111.8,0.012,114.44,0.01,126.87,0.007,164.05,0.006,180,0.007,180,0.008,194.04,0.012,194.04,0.011,195.26,0.011,195.26,0.012,194.04,0.012,194.04,0.012,199.98,0.009,212.01,0.011,217.87,0.011,201.8,0.011,217.87,NA
"819",2022-03-30 16:52:00,11.2,139.3,3.1,5,2.456,28.95,0,0,0.047,54.61,0.043,56.31,0.038,63.43,0.037,67.62,0.036,69.08,0.036,67.01,0.035,64.89,0.036,58.5,0.036,57.65,0.036,57.65,0.032,60.26,0.033,61.11,0.036,57.65,0.032,60.26,0.033,62.65,0.035,64.89,0.036,67.01,NA
"820",2022-03-30 16:54:00,11.2,139.3,3.1,5,2.475,28.92,0,0,0.011,5.19,0.009,0,0.008,7.13,0.008,29.74,0.005,21.8,0.005,36.87,0.004,56.31,0.006,80.54,0.006,71.57,0.005,53.13,0.006,38.66,0.008,29.74,0.008,39.81,0.009,20.56,0.008,29.74,0.009,32.01,0.011,37.87,NA
"821",2022-03-30 16:56:00,11.2,139.3,3.1,5,2.465,28.94,0,0,0.007,236.31,0.009,215.54,0.009,206.57,0.008,187.13,0.006,189.46,0.004,165.96,0.005,143.13,0.007,116.57,0.007,116.57,0.007,116.57,0.006,108.43,0.006,108.43,0.006,108.43,0.005,101.31,0.004,90,0.005,101.31,0.005,68.2,NA
