DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.150m);Dir#1(0.150m);Speed#2(0.200m);Dir#2(0.200m);Speed#3(0.250m);Dir#3(0.250m);Speed#4(0.300m);Dir#4(0.300m);Speed#5(0.350m);Dir#5(0.350m);Speed#6(0.400m);Dir#6(0.400m);Speed#7(0.450m);Dir#7(0.450m);Speed#8(0.500m);Dir#8(0.500m);Speed#9(0.550m);Dir#9(0.550m);Speed#10(0.600m);Dir#10(0.600m);Speed#11(0.650m);Dir#11(0.650m);Speed#12(0.700m);Dir#12(0.700m);Speed#13(0.750m);Dir#13(0.750m);Speed#14(0.800m);Dir#14(0.800m);Speed#15(0.850m);Dir#15(0.850m);Speed#16(0.900m);Dir#16(0.900m);Speed#17(0.950m);Dir#17(0.950m);
3/29/2022 22:58:00; 11.7;139.3;  3.2;  5.3;  2.680; 29.18;    0;    0;  0.017;  32.74;  0.016;  21.80;  0.013;  22.62;  0.013;  22.62;  0.014;  12.09;  0.014;  12.09;  0.014;  17.10;  0.013;   8.75;  0.010;  16.70;  0.012; 350.54;  0.015; 344.05;  0.015; 336.80;  0.018; 333.43;  0.019; 332.10;  0.022; 338.20;  0.021; 354.56;  0.026;   2.20;
3/29/2022 23:00:00; 11.7;139.2;  3.2;  5.3;  2.667; 29.18;    0;    0;  0.014;  36.03;  0.016;  50.19;  0.018;  47.29;  0.017;  32.74;  0.016;  29.74;  0.019;  27.90;  0.019;  27.90;  0.017;  32.74;  0.016;  29.74;  0.016;  21.80;  0.016;  21.80;  0.016;  26.57;  0.014;  36.03;  0.014;  30.26;  0.014;  17.10;  0.010;  16.70;  0.013;  12.99;
3/29/2022 23:02:00; 11.7;139.4;  3.2;  5.3;  2.666; 29.19;    0;    0;  0.013; 288.43;  0.014; 294.78;  0.014; 300.26;  0.017; 287.35;  0.016; 284.93;  0.017; 298.07;  0.016; 288.43;  0.014; 291.04;  0.014; 287.10;  0.016; 291.80;  0.018; 289.44;  0.022; 294.23;  0.026; 290.56;  0.029; 284.04;  0.027; 278.43;  0.030; 271.91;  0.029; 277.85;
3/29/2022 23:04:00; 11.7;139.3;  3.2;  5.3;  2.676; 29.19;    0;    0;  0.017;  35.54;  0.017;  32.74;  0.017;  30.96;  0.017;  30.96;  0.017;  32.74;  0.017;  28.07;  0.017;  32.74;  0.016;  37.57;  0.018;  26.57;  0.020;  20.22;  0.020;  20.22;  0.021;  10.78;  0.022;   7.77;  0.020;   2.86;  0.020;   5.71;  0.020;   5.71;  0.022;   2.60;
3/29/2022 23:06:00; 11.7;139.3;  3.2;  5.3;  2.698; 29.18;    0;    0;  0.018;  45.00;  0.016;  45.00;  0.017;  40.24;  0.016;  52.43;  0.020;  36.87;  0.024;  36.38;  0.027;  34.29;  0.030;  32.62;  0.025;  36.87;  0.027;  34.29;  0.029;  36.47;  0.028;  34.82;  0.025;  33.69;  0.024;  29.74;  0.028;  34.82;  0.025;  23.50;  0.027;  23.75;
3/29/2022 23:08:00; 11.7;139.3;  3.2;  5.3;  2.684; 29.18;    0;    0;  0.022; 239.93;  0.019; 244.80;  0.020; 237.09;  0.018; 243.43;  0.017; 244.98;  0.017; 249.44;  0.021; 247.17;  0.018; 243.43;  0.018; 250.56;  0.017; 263.29;  0.020; 270.00;  0.021; 272.73;  0.022; 270.00;  0.023; 272.49;  0.025; 267.71;  0.025; 267.71;  0.026; 276.58;
3/29/2022 23:10:00; 11.7;139.3;  3.2;  5.3;  2.661; 29.18;    0;    0;  0.008; 345.96;  0.005; 338.20;  0.007; 326.31;  0.006; 329.04;  0.007; 326.31;  0.009; 324.46;  0.006; 300.96;  0.006; 300.96;  0.007; 285.95;  0.010; 281.31;  0.011; 285.26;  0.009; 288.43;  0.013; 298.61;  0.013; 298.61;  0.015; 301.61;  0.013; 298.61;  0.014; 291.04;
3/29/2022 23:12:00; 11.7;139.2;  3.2;  5.3;  2.653; 29.18;    0;    0;  0.019;  34.51;  0.021;  27.76;  0.019;  34.51;  0.015;  28.30;  0.014;  30.26;  0.011;  26.57;  0.010;  16.70;  0.010;  16.70;  0.008;  29.74;  0.007;  15.95;  0.010;  23.96;  0.009;  20.56;  0.009;  20.56;  0.011;   0.00;  0.008;  14.04;  0.011;  33.69;  0.014;  24.78;
3/29/2022 23:14:00; 11.7;139.4;  3.2;  5.3;  2.677; 29.17;    0;    0;  0.011;  33.69;  0.016;  37.57;  0.017;  23.63;  0.018;  19.44;  0.018;  19.44;  0.021;  16.70;  0.022;  13.39;  0.019;   8.97;  0.017;  10.01;  0.015;   3.81;  0.013; 351.25;  0.016; 352.87;  0.020;   2.86;  0.020;   5.71;  0.019;   6.01;  0.019;   6.01;  0.020;   5.71;
3/29/2022 23:16:00; 11.7;139.2;  3.2;  5.3;  2.685; 29.16;    0;    0;  0.014;  12.09;  0.014;   0.00;  0.016;   3.58;  0.015;   3.81;  0.022;   7.77;  0.022;  10.30;  0.025;  11.31;  0.028;  10.12;  0.029;   9.78;  0.029;   9.78;  0.028;  10.12;  0.026;   8.75;  0.023;   7.43;  0.022;   2.60;  0.024;   2.39;  0.024; 355.24;  0.024; 357.61;
3/29/2022 23:18:00; 11.7;139.3;  3.2;  5.2;  2.662; 29.15;    0;    0;  0.002; 206.57;  0.003; 225.00;  0.004; 243.43;  0.008; 246.80;  0.007; 270.00;  0.009; 263.66;  0.010; 264.29;  0.009; 263.66;  0.008; 277.13;  0.013; 298.61;  0.013; 298.61;  0.013; 298.61;  0.010; 315.00;  0.009; 319.40;  0.010; 306.87;  0.012; 304.99;  0.014; 300.26;
3/29/2022 23:20:00; 11.7;139.3;  3.2;  5.3;  2.674; 29.16;    0;    0;  0.014;  24.78;  0.014;  30.26;  0.013;  22.62;  0.010;  23.96;  0.010;  16.70;  0.013;  12.99;  0.014;  17.10;  0.017;  17.35;  0.017;  23.63;  0.017;  23.63;  0.022;  21.80;  0.022;  15.95;  0.021;  16.70;  0.021;  16.70;  0.018;  19.44;  0.020;  20.22;  0.018;  26.57;
3/29/2022 23:22:00; 11.7;139.3;  3.2;  5.2;  2.670; 29.15;    0;    0;  0.017; 287.35;  0.018; 286.39;  0.019; 297.90;  0.020; 300.47;  0.020; 300.47;  0.024; 306.38;  0.023; 315.00;  0.018; 321.84;  0.021; 316.97;  0.020; 315.00;  0.022; 300.07;  0.020; 290.22;  0.017; 298.07;  0.017; 302.74;  0.020; 290.22;  0.022; 283.39;  0.025; 284.04;
3/29/2022 23:24:00; 11.7;139.3;  3.2;  5.3;  2.670; 29.15;    0;    0;  0.033;  45.00;  0.030;  45.00;  0.029;  40.82;  0.028;  34.82;  0.031;  39.81;  0.028;  37.69;  0.028;  32.01;  0.027;  28.44;  0.026;  29.48;  0.027;  34.29;  0.024;  45.00;  0.025;  36.87;  0.024;  36.38;  0.018;  40.60;  0.018;  40.60;  0.019;  34.51;  0.020;  32.91;
3/29/2022 23:26:00; 11.7;139.2;  3.2;  5.2;  2.702; 29.15;    0;    0;  0.018;  45.00;  0.020;  32.91;  0.020;  30.47;  0.020;  30.47;  0.020;  36.87;  0.021;  27.76;  0.024;  27.65;  0.023;  19.98;  0.027;  17.10;  0.028;  21.04;  0.029;  15.95;  0.032;  16.19;  0.031;  20.77;  0.028;  16.50;  0.030;  19.65;  0.027;  23.75;  0.030;  19.65;
3/29/2022 23:28:00; 11.7;139.3;  3.2;  5.2;  2.661; 29.14;    0;    0;  0.014; 326.31;  0.013; 327.53;  0.015; 312.27;  0.024; 323.62;  0.029; 316.40;  0.033; 316.22;  0.029; 316.40;  0.024; 315.00;  0.022; 313.15;  0.021; 307.41;  0.019; 302.01;  0.016; 291.80;  0.017; 270.00;  0.015; 270.00;  0.016; 273.58;  0.015; 277.59;  0.016; 284.93;
3/29/2022 23:30:00; 11.7;139.3;  3.2;  5.2;  2.682; 29.13;    0;    0;  0.006;  59.04;  0.008;   0.00;  0.015; 356.19;  0.013; 347.01;  0.014; 338.96;  0.012; 340.02;  0.012; 350.54;  0.012;   0.00;  0.011; 354.81;  0.013; 355.60;  0.010; 348.69;  0.013; 347.01;  0.012; 329.04;  0.011; 315.00;  0.012; 329.04;  0.011; 315.00;  0.010; 315.00;
3/29/2022 23:32:00; 11.7;139.3;  3.2;  5.2;  2.698; 29.12;    0;    0;  0.011; 285.26;  0.014; 294.78;  0.017; 298.07;  0.015; 301.61;  0.016; 307.57;  0.016; 322.43;  0.014; 323.97;  0.013; 333.43;  0.014; 326.31;  0.019; 325.49;  0.020; 329.53;  0.021; 322.59;  0.021; 324.78;  0.019; 325.49;  0.019; 317.12;  0.019; 317.12;  0.022; 316.85;
3/29/2022 23:34:00; 11.7;139.3;  3.2;  5.2;  2.719; 29.11;    0;    0;  0.001;  90.00;  0.002;   0.00;  0.005;  36.87;  0.002;   0.00;  0.002; 333.43;  0.006; 350.54;  0.009; 324.46;  0.009; 327.99;  0.009; 341.57;  0.013; 347.01;  0.014; 338.96;  0.018; 343.61;  0.017; 353.29;  0.016; 352.87;  0.017; 353.29;  0.020;   0.00;  0.019;   3.01;
3/29/2022 23:36:00; 11.7;139.3;  3.2;  5.2;  2.669; 29.10;    0;    0;  0.007; 164.05;  0.006; 161.57;  0.005; 191.31;  0.008; 209.74;  0.007; 236.31;  0.008; 246.80;  0.005; 258.69;  0.008; 246.80;  0.009; 237.99;  0.010; 233.13;  0.012; 221.63;  0.011; 213.69;  0.008; 209.74;  0.005; 216.87;  0.005; 233.13;  0.009; 249.44;  0.009; 249.44;
3/29/2022 23:38:00; 11.7;139.4;  3.2;  5.2;  2.696; 29.10;    0;    0;  0.026;  74.36;  0.026;  67.38;  0.025;  68.63;  0.025;  64.44;  0.022;  63.43;  0.023;  55.62;  0.024;  55.01;  0.026;  54.46;  0.026;  54.46;  0.029;  49.18;  0.029;  49.18;  0.025;  48.18;  0.021;  48.81;  0.022;  43.15;  0.025;  41.82;  0.028;  37.69;  0.025;  40.10;
3/29/2022 23:40:00; 11.7;139.4;  3.2;  5.2;  2.690; 29.09;    0;    0;  0.022;  65.77;  0.022;  65.77;  0.019;  64.80;  0.019;  57.99;  0.019;  53.75;  0.019;  53.75;  0.019;  64.80;  0.019;  64.80;  0.017;  59.04;  0.017;  59.04;  0.016;  50.19;  0.016;  52.43;  0.017;  45.00;  0.016;  45.00;  0.016;  37.57;  0.014;  45.00;  0.017;  32.74;
3/29/2022 23:42:00; 11.7;139.3;  3.2;  5.2;  2.677; 29.08;    0;    0;  0.019;  47.12;  0.021;  45.00;  0.023;  48.58;  0.023;  45.00;  0.026;  49.64;  0.030;  47.73;  0.028;  45.00;  0.030;  47.73;  0.025;  41.82;  0.025;  36.87;  0.028;  34.82;  0.028;  34.82;  0.029;  36.47;  0.027;  31.33;  0.023;  30.96;  0.018;  26.57;  0.021;  27.76;
3/29/2022 23:44:00; 11.7;139.3;  3.2;  5.2;  2.712; 29.06;    0;    0;  0.035;  50.83;  0.036;  48.37;  0.038;  48.24;  0.039;  43.96;  0.039;  46.04;  0.040;  43.99;  0.039;  43.96;  0.039;  41.88;  0.040;  43.99;  0.042;  42.09;  0.039;  41.88;  0.036;  38.16;  0.033;  40.03;  0.033;  41.35;  0.036;  39.40;  0.040;  43.99;  0.041;  39.09;
3/29/2022 23:46:00; 11.7;139.4;  3.2;  5.2;  2.702; 29.05;    0;    0;  0.031;  33.18;  0.027;  33.11;  0.021;  37.41;  0.024;  27.65;  0.025;  21.37;  0.028;  21.04;  0.030;  21.45;  0.029;  24.78;  0.029;  24.78;  0.031;  20.77;  0.032;  18.43;  0.033;  15.71;  0.031;  19.03;  0.028;  18.43;  0.031;  16.70;  0.031;  20.77;  0.034;  18.97;
3/29/2022 23:48:00; 11.7;139.3;  3.2;  5.2;  2.692; 29.04;    0;    0;  0.014;  36.03;  0.016;  50.19;  0.014;  56.31;  0.013;  51.34;  0.011;  48.81;  0.008;  39.81;  0.008;   0.00;  0.010; 323.13;  0.012; 318.37;  0.011; 318.81;  0.015; 317.73;  0.019; 327.99;  0.022; 316.85;  0.023; 315.00;  0.021; 309.09;  0.018; 319.40;  0.016; 322.43;
3/29/2022 23:50:00; 11.7;139.3;  3.2;  5.2;  2.676; 29.04;    0;    0;  0.026;  74.36;  0.026;  74.36;  0.027;  66.25;  0.027;  66.25;  0.030;  61.70;  0.028;  57.99;  0.028;  59.74;  0.023;  55.62;  0.025;  58.24;  0.023;  59.04;  0.022;  63.43;  0.023;  64.54;  0.023;  66.80;  0.019;  57.99;  0.019;  57.99;  0.016;  50.19;  0.017;  45.00;
3/29/2022 23:52:00; 11.7;139.2;  3.2;  5.2;  2.686; 29.04;    0;    0;  0.033;  48.65;  0.034;  49.76;  0.035;  43.83;  0.034;  47.39;  0.036;  46.12;  0.038;  49.24;  0.038;  49.24;  0.039;  53.43;  0.038;  52.52;  0.036;  48.37;  0.034;  47.39;  0.037;  45.00;  0.036;  43.88;  0.038;  41.76;  0.038;  41.76;  0.036;  41.63;  0.033;  43.78;
3/29/2022 23:54:00; 11.7;139.5;  3.2;  5.2;  2.718; 29.02;    0;    0;  0.003; 225.00;  0.004; 236.31;  0.007; 254.05;  0.009; 263.66;  0.006; 270.00;  0.001;   0.00;  0.001;  90.00;  0.004;  90.00;  0.009;  83.66;  0.007;  81.87;  0.007;  81.87;  0.009;  96.34;  0.010;  90.00;  0.008;  75.96;  0.010;  60.95;  0.008;  75.96;  0.006;  59.04;
3/29/2022 23:56:00; 11.7;139.3;  3.2;  5.2;  2.711; 29.01;    0;    0;  0.005; 233.13;  0.005; 216.87;  0.006; 189.46;  0.007; 180.00;  0.007; 180.00;  0.005; 201.80;  0.003; 198.43;  0.003; 198.43;  0.005; 216.87;  0.005; 216.87;  0.002; 153.43;  0.005; 201.80;  0.002; 206.57;  0.002; 206.57;  0.004; 255.96;  0.004; 255.96;  0.008; 270.00;
3/29/2022 23:58:00; 11.7;139.3;  3.2;  5.2;  2.680; 29.00;    0;    0;  0.008; 135.00;  0.009; 153.43;  0.009; 159.44;  0.008; 156.80;  0.006; 161.57;  0.004; 165.96;  0.002; 116.57;  0.001;  90.00;  0.001;  90.00;  0.002;  63.43;  0.001; 315.00;  0.003; 315.00;  0.003; 315.00;  0.001; 315.00;  0.006; 218.66;  0.006; 198.43;  0.006; 210.96;
3/30/2022 00:00:00; 11.7;139.3;  3.2;  5.2;  2.719; 28.99;    0;    0;  0.035;  75.17;  0.036;  78.69;  0.035;  75.17;  0.035;  73.61;  0.036;  78.69;  0.035;  73.61;  0.037;  71.08;  0.037;  74.48;  0.037;  67.62;  0.037;  69.62;  0.038;  71.57;  0.037;  67.62;  0.038;  65.43;  0.036;  65.56;  0.036;  57.65;  0.036;  57.65;  0.035;  62.70;
3/30/2022 00:02:00; 11.7;139.3;  3.2;  5.2;  2.678; 28.98;    0;    0;  0.009;  20.56;  0.007;   8.13;  0.004;  33.69;  0.005;  53.13;  0.008;  50.19;  0.008;  45.00;  0.011;  48.81;  0.014;  36.03;  0.017;  45.00;  0.014;  33.69;  0.014;  33.69;  0.014;  12.09;  0.012;   4.76;  0.014;   0.00;  0.014;   8.13;  0.012;   0.00;  0.015; 356.19;
3/30/2022 00:04:00; 11.7;139.2;  3.2;  5.2;  2.696; 28.97;    0;    0;  0.020; 104.74;  0.022; 103.39;  0.022; 103.39;  0.022; 110.85;  0.026; 110.56;  0.025; 106.26;  0.026; 107.74;  0.026; 100.89;  0.021; 106.70;  0.023;  97.43;  0.021;  98.13;  0.021; 106.70;  0.023; 105.26;  0.022; 111.80;  0.022; 110.85;  0.020; 101.31;  0.015; 109.65;
3/30/2022 00:06:00; 11.7;139.3;  3.2;  5.2;  2.683; 28.96;    0;    0;  0.024;  73.07;  0.023;  74.74;  0.026;  72.26;  0.026;  72.26;  0.027;  66.25;  0.030;  66.80;  0.032;  68.20;  0.032;  68.20;  0.030;  64.29;  0.028;  67.07;  0.027;  66.25;  0.028;  67.07;  0.025;  61.39;  0.024;  60.26;  0.027;  63.43;  0.020;  53.13;  0.024;  53.62;
3/30/2022 00:08:00; 11.7;139.3;  3.2;  5.2;  2.684; 28.95;    0;    0;  0.022;  90.00;  0.020;  95.71;  0.022;  95.19;  0.022;  90.00;  0.020;  95.71;  0.017;  93.37;  0.017;  93.37;  0.017;  90.00;  0.017;  79.99;  0.020;  72.47;  0.016;  71.57;  0.017;  64.98;  0.016;  71.57;  0.016;  71.57;  0.016;  71.57;  0.017;  72.65;  0.018;  63.43;
3/30/2022 00:10:00; 11.7;139.4;  3.2;  5.2;  2.668; 28.95;    0;    0;  0.004;  56.31;  0.005;  53.13;  0.005;  53.13;  0.005;  21.80;  0.007;   8.13;  0.006; 350.54;  0.008;   0.00;  0.008; 345.96;  0.008; 345.96;  0.008;   0.00;  0.008;   0.00;  0.008; 345.96;  0.010; 323.13;  0.011; 322.13;  0.013; 327.53;  0.012; 335.56;  0.011; 315.00;
3/30/2022 00:12:00; 11.7;139.2;  3.2;  5.2;  2.683; 28.95;    0;    0;  0.005; 143.13;  0.006; 135.00;  0.008; 129.81;  0.006; 141.34;  0.006; 135.00;  0.005; 143.13;  0.006; 161.57;  0.005; 180.00;  0.003; 180.00;  0.003; 251.57;  0.006; 300.96;  0.004; 270.00;  0.005; 233.13;  0.008; 219.81;  0.008; 219.81;  0.005; 258.69;  0.008; 246.80;
3/30/2022 00:14:00; 11.7;139.2;  3.2;  5.2;  2.679; 28.95;    0;    0;  0.003; 251.57;  0.003; 225.00;  0.003; 180.00;  0.005; 180.00;  0.006; 170.54;  0.006; 161.57;  0.004; 146.31;  0.002; 206.57;  0.001; 315.00;  0.004; 296.57;  0.005; 270.00;  0.005; 233.13;  0.006; 225.00;  0.005; 258.69;  0.009; 251.57;  0.011; 264.81;  0.012; 270.00;
3/30/2022 00:16:00; 11.7;139.3;  3.2;  5.2;  2.705; 28.95;    0;    0;  0.004; 236.31;  0.002; 243.43;  0.002; 180.00;  0.004; 135.00;  0.005; 111.80;  0.006; 108.43;  0.006; 108.43;  0.004; 104.04;  0.002;  63.43;  0.002; 153.43;  0.003; 180.00;  0.004; 236.31;  0.000;   0.00;  0.001;   0.00;  0.002; 243.43;  0.000;   0.00;  0.002; 116.57;
3/30/2022 00:18:00; 11.7;139.3;  3.2;  5.2;  2.689; 28.94;    0;    0;  0.007; 285.95;  0.009; 276.34;  0.011; 264.81;  0.015; 254.05;  0.015; 258.69;  0.015; 270.00;  0.013; 270.00;  0.016; 273.58;  0.014; 257.91;  0.014; 257.91;  0.011; 254.74;  0.011; 248.20;  0.009; 251.57;  0.008; 270.00;  0.010; 270.00;  0.009; 276.34;  0.009; 288.43;
3/30/2022 00:20:00; 11.7;139.3;  3.2;  5.2;  2.688; 28.94;    0;    0;  0.010; 258.69;  0.008; 255.96;  0.008; 255.96;  0.011; 248.20;  0.014; 252.90;  0.013; 237.53;  0.015; 246.80;  0.011; 254.74;  0.010; 258.69;  0.009; 263.66;  0.009; 263.66;  0.007; 254.05;  0.009; 276.34;  0.008; 255.96;  0.008; 284.04;  0.010; 258.69;  0.010; 240.95;
3/30/2022 00:22:00; 11.7;139.4;  3.2;  5.2;  2.703; 28.94;    0;    0;  0.018; 240.64;  0.020; 229.09;  0.018; 225.00;  0.018; 220.60;  0.017; 229.76;  0.017; 229.76;  0.017; 225.00;  0.020; 233.13;  0.017; 239.04;  0.017; 234.46;  0.017; 239.04;  0.017; 239.04;  0.017; 239.04;  0.018; 250.56;  0.017; 239.04;  0.018; 236.31;  0.021; 247.17;
3/30/2022 00:24:00; 11.7;139.3;  3.2;  5.2;  2.718; 28.94;    0;    0;  0.015; 246.80;  0.013; 237.53;  0.011; 248.20;  0.009; 237.99;  0.010; 258.69;  0.008; 270.00;  0.009; 263.66;  0.006; 279.46;  0.006; 270.00;  0.004; 326.31;  0.000;   0.00;  0.002; 180.00;  0.004; 104.04;  0.002; 180.00;  0.002; 333.43;  0.002; 243.43;  0.004; 296.57;
3/30/2022 00:26:00; 11.7;139.4;  3.2;  5.2;  2.697; 28.94;    0;    0;  0.016; 225.00;  0.016; 219.81;  0.016; 225.00;  0.015; 222.27;  0.013; 225.00;  0.012; 239.04;  0.012; 245.56;  0.010; 240.95;  0.011; 248.20;  0.009; 237.99;  0.008; 270.00;  0.010; 258.69;  0.011; 254.74;  0.014; 261.87;  0.017; 273.37;  0.014; 274.09;  0.014; 261.87;
3/30/2022 00:28:00; 11.7;139.3;  3.2;  5.2;  2.687; 28.95;    0;    0;  0.018; 132.71;  0.016; 132.51;  0.017; 113.63;  0.022; 110.85;  0.017; 103.24;  0.015; 101.31;  0.014;  98.13;  0.011; 105.26;  0.009; 108.43;  0.010;  90.00;  0.010;  90.00;  0.009;  83.66;  0.009;  69.44;  0.004;  56.31;  0.007;  74.05;  0.005;  68.20;  0.005;  53.13;
3/30/2022 00:30:00; 11.7;139.3;  3.2;  5.2;  2.679; 28.95;    0;    0;  0.014; 102.09;  0.014; 107.10;  0.011;  90.00;  0.010;  90.00;  0.009; 116.57;  0.009; 108.43;  0.010; 106.70;  0.010; 106.70;  0.011;  95.19;  0.011;  79.70;  0.008;  60.26;  0.006;  38.66;  0.006;  18.43;  0.007;   8.13;  0.007;  26.57;  0.009;  20.56;  0.007;  26.57;
3/30/2022 00:32:00; 11.7;139.3;  3.2;  5.2;  2.720; 28.95;    0;    0;  0.015;  74.05;  0.014;  81.87;  0.015;  74.05;  0.014;  81.87;  0.014;  81.87;  0.015;  74.05;  0.013;  81.25;  0.015;  74.05;  0.015;  74.05;  0.014;  68.96;  0.013;  63.43;  0.014;  65.22;  0.013;  51.34;  0.014;  36.03;  0.013;  41.99;  0.014;  45.00;  0.014;  50.71;
3/30/2022 00:34:00; 11.7;139.3;  3.2;  5.2;  2.681; 28.95;    0;    0;  0.005;  68.20;  0.005; 101.31;  0.001;  90.00;  0.002; 116.57;  0.001;  90.00;  0.002; 180.00;  0.003; 108.43;  0.001; 225.00;  0.001;  90.00;  0.004; 255.96;  0.006; 279.46;  0.008; 293.20;  0.004; 296.57;  0.005; 281.31;  0.003; 270.00;  0.004; 270.00;  0.004; 296.57;
3/30/2022 00:36:00; 11.7;139.3;  3.2;  5.2;  2.684; 28.95;    0;    0;  0.003; 270.00;  0.005; 233.13;  0.007; 243.43;  0.008; 246.80;  0.009; 237.99;  0.009; 237.99;  0.009; 251.57;  0.008; 246.80;  0.010; 258.69;  0.011; 264.81;  0.007; 254.05;  0.009; 276.34;  0.005; 270.00;  0.006; 279.46;  0.008; 320.19;  0.004; 315.00;  0.006; 300.96;
3/30/2022 00:38:00; 11.7;139.3;  3.2;  5.2;  2.700; 28.95;    0;    0;  0.014;  50.71;  0.016;  50.19;  0.014;  50.71;  0.016;  55.30;  0.014;  50.71;  0.016;  50.19;  0.014;  50.71;  0.014;  45.00;  0.014;  45.00;  0.013;  41.99;  0.013;  51.34;  0.013;  57.53;  0.011;  52.13;  0.011;  68.20;  0.011;  68.20;  0.013;  51.34;  0.013;  51.34;
3/30/2022 00:40:00; 11.7;139.3;  3.2;  5.2;  2.691; 28.95;    0;    0;  0.019;  64.80;  0.019;  57.99;  0.017;  57.26;  0.018;  49.40;  0.016;  52.43;  0.016;  52.43;  0.018;  49.40;  0.019;  47.12;  0.019;  53.75;  0.019;  53.75;  0.016;  45.00;  0.017;  45.00;  0.014;  50.71;  0.013;  51.34;  0.014;  45.00;  0.014;  39.29;  0.016;  37.57;
3/30/2022 00:42:00; 11.7;139.3;  3.2;  5.2;  2.719; 28.95;    0;    0;  0.006;  38.66;  0.009;  54.46;  0.010;  60.95;  0.011;  41.19;  0.011;  37.87;  0.011;  41.19;  0.011;  48.81;  0.011;  48.81;  0.011;  41.19;  0.011;  41.19;  0.012;  30.96;  0.013;  22.62;  0.011;  33.69;  0.014;  36.03;  0.014;  33.69;  0.017;  32.74;  0.017;  23.63;
3/30/2022 00:44:00; 11.7;139.3;  3.2;  5.2;  2.699; 28.94;    0;    0;  0.007; 236.31;  0.009; 237.99;  0.009; 237.99;  0.007; 236.31;  0.009; 237.99;  0.010; 240.95;  0.010; 233.13;  0.012; 228.37;  0.010; 240.95;  0.009; 251.57;  0.009; 237.99;  0.010; 240.95;  0.009; 251.57;  0.008; 255.96;  0.008; 270.00;  0.010; 281.31;  0.007; 278.13;
3/30/2022 00:46:00; 11.7;139.5;  3.2;  5.2;  2.675; 28.94;    0;    0;  0.021;  52.59;  0.017;  59.04;  0.016;  60.26;  0.014;  59.74;  0.014;  68.96;  0.013;  81.25;  0.015;  70.35;  0.017;  61.93;  0.019;  57.99;  0.014;  50.71;  0.014;  45.00;  0.017;  45.00;  0.018;  45.00;  0.020;  40.91;  0.017;  35.54;  0.020;  36.87;  0.021;  41.19;
3/30/2022 00:48:00; 11.7;139.3;  3.2;  5.2;  2.725; 28.93;    0;    0;  0.007;  26.57;  0.006;  59.04;  0.013;  81.25;  0.019;  81.03;  0.022;  76.61;  0.024;  73.07;  0.022;  69.15;  0.021;  64.65;  0.023;  66.80;  0.025;  58.24;  0.022;  63.43;  0.023;  55.62;  0.025;  58.24;  0.025;  49.90;  0.024;  45.00;  0.028;  45.00;  0.021;  52.59;
3/30/2022 00:50:00; 11.7;139.3;  3.2;  5.2;  2.742; 28.90;    0;    0;  0.010; 174.29;  0.010; 174.29;  0.009; 153.43;  0.011; 164.74;  0.010; 168.69;  0.010; 174.29;  0.011; 164.74;  0.010; 150.95;  0.010; 156.04;  0.009; 153.43;  0.007; 164.05;  0.007; 180.00;  0.010; 174.29;  0.009; 192.53;  0.013; 208.61;  0.009; 229.40;  0.012; 228.37;
3/30/2022 00:52:00; 11.7;139.3;  3.2;  5.2;  2.683; 28.89;    0;    0;  0.012; 284.04;  0.011; 285.26;  0.014; 282.09;  0.015; 277.59;  0.016; 280.62;  0.016; 280.62;  0.017; 276.71;  0.017; 276.71;  0.015; 277.59;  0.012; 284.04;  0.012; 284.04;  0.016; 273.58;  0.015; 277.59;  0.018; 286.39;  0.016; 273.58;  0.019; 276.01;  0.020; 278.53;
3/30/2022 00:54:00; 11.7;139.3;  3.2;  5.2;  2.679; 28.88;    0;    0;  0.004; 236.31;  0.005; 216.87;  0.006; 189.46;  0.004; 165.96;  0.004; 146.31;  0.002; 180.00;  0.005; 216.87;  0.008; 219.81;  0.008; 209.74;  0.008; 209.74;  0.009; 229.40;  0.007; 236.31;  0.008; 219.81;  0.009; 237.99;  0.010; 240.95;  0.013; 243.43;  0.015; 246.80;
3/30/2022 00:56:00; 11.7;139.2;  3.2;  5.2;  2.683; 28.88;    0;    0;  0.009;  54.46;  0.012;  59.04;  0.013;  57.53;  0.014;  50.71;  0.014;  50.71;  0.013;  41.99;  0.013;  51.34;  0.011;  37.87;  0.009;  32.01;  0.011;  41.19;  0.009;  32.01;  0.009;  32.01;  0.009;  32.01;  0.008;  29.74;  0.010;  11.31;  0.011;   5.19;  0.011;   5.19;
3/30/2022 00:58:00; 11.7;139.3;  3.2;  5.2;  2.694; 28.87;    0;    0;  0.002;  63.43;  0.002; 153.43;  0.002; 153.43;  0.004; 135.00;  0.005; 101.31;  0.006; 108.43;  0.008; 104.04;  0.008;  90.00;  0.008;  90.00;  0.006; 108.43;  0.009;  96.34;  0.009; 108.43;  0.005; 101.31;  0.004; 104.04;  0.004; 104.04;  0.004; 104.04;  0.001;   0.00;
