DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/30/2022,10:10:38 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91385 °,760.3,87.7,5.63,7.96,-74.1,0.42,0,28.4,55689.5,52287.8,34.33,51918.1,33987,18,21.8,21.8,2.674,1.84,2.004
3/30/2022,10:10:39 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91385 °,760.3,87.9,5.65,7.97,-74.1,0.45,0,28.4,55688.2,52287.8,34.33,51918.2,33987,18,21.8,21.8,2.711,1.866,2.027
3/30/2022,10:10:40 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91385 °,760.3,88.1,5.66,7.97,-74.1,0.47,0,28.4,55686.3,52287.7,34.33,51918.3,33987,18,21.8,21.8,2.764,1.902,2.085
3/30/2022,10:10:41 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91385 °,760.3,88.3,5.67,7.97,-74.2,0.46,0,28.4,55683.9,52287.2,34.33,51918,33987,18,21.8,21.8,2.818,1.939,2.154
3/30/2022,10:10:42 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91383 °,760.3,88.4,5.68,7.97,-74.2,0.46,0,28.4,55681.5,52286.5,34.33,51917.6,33986,18,21.8,21.8,2.875,1.979,2.224
3/30/2022,10:10:43 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91383 °,760.2,88.5,5.68,7.97,-74.2,0.45,0,28.4,55679.5,52286.1,34.33,51917.4,33986,18,21.8,21.8,2.93,2.016,2.239
3/30/2022,10:10:44 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.5,5.69,7.97,-74.2,0.45,0,28.4,55678.4,52287.1,34.33,51918.6,33987,18,21.8,21.8,3.008,2.07,2.293
3/30/2022,10:10:45 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.6,5.69,7.97,-74.2,0.47,0,28.4,55676.8,52287.3,34.33,51919,33987,18,21.8,21.8,3.071,2.113,2.324
3/30/2022,10:10:46 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91383 °,760.3,88.6,5.69,7.97,-74.2,0.45,0,28.4,55676.1,52288.5,34.33,51920.3,33987,18,21.8,21.8,3.121,2.148,2.336
3/30/2022,10:10:47 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.6,5.69,7.97,-74.2,0.48,0,28.4,55676.1,52290.1,34.33,51922.2,33989,18,21.8,21.8,3.178,2.187,2.336
3/30/2022,10:10:48 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.5,5.69,7.97,-74.2,0.5,0,28.4,55673.8,52289.1,34.33,51921.4,33988,18,21.8,21.8,3.245,2.233,2.34
3/30/2022,10:10:49 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.5,5.68,7.97,-74.2,0.49,0,28.4,55673.1,52289.3,34.33,51921.6,33988,18,21.8,21.8,3.273,2.252,2.362
3/30/2022,10:10:50 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.4,5.68,7.97,-74.2,0.49,0,28.4,55673.4,52290.1,34.33,51922.5,33989,18,21.8,21.8,3.323,2.286,2.395
3/30/2022,10:10:51 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.3,5.68,7.97,-74.2,0.49,0,28.4,55674.8,52291.4,34.33,51923.7,33989,18,21.8,21.8,3.352,2.307,2.349
3/30/2022,10:10:52 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.3,5.67,7.97,-74.2,0.49,0,28.4,55675.2,52291.8,34.33,51924.2,33990,18,21.8,21.8,3.37,2.319,2.38
3/30/2022,10:10:53 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.2,5.67,7.97,-74.2,0.51,0,28.4,55675.5,52292.3,34.33,51924.7,33990,18,21.8,21.8,3.407,2.345,2.516
3/30/2022,10:10:54 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88.1,5.66,7.97,-74.2,0.52,0,28.4,55675.2,52292,34.33,51924.4,33990,18,21.8,21.8,3.457,2.379,2.536
3/30/2022,10:10:55 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,88,5.66,7.97,-74.2,0.51,0,28.4,55674.2,52291.2,34.33,51923.6,33989,18,21.8,21.8,3.486,2.399,2.554
3/30/2022,10:10:56 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.2,87.9,5.65,7.97,-74.2,0.52,0,28.4,55673.7,52290.6,34.33,51923,33989,18,21.8,21.8,3.517,2.42,2.549
3/30/2022,10:10:57 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.3,87.9,5.65,7.97,-74.2,0.53,0,28.4,55672.9,52290.2,34.33,51922.6,33989,18,21.8,21.8,3.579,2.463,2.633
3/30/2022,10:10:58 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.2,87.8,5.64,7.97,-74.2,0.53,0,28.4,55673.7,52291,34.33,51923.5,33989,18,21.8,21.8,3.612,2.485,2.676
3/30/2022,10:10:59 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.3,87.7,5.64,7.97,-74.2,0.53,0,28.4,55673.1,52290.7,34.33,51923.2,33989,18,21.8,21.8,3.668,2.524,2.758
3/30/2022,10:11:00 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.3,87.7,5.63,7.97,-74.2,0.54,0,28.4,55673.1,52291.5,34.33,51924.1,33989,18,21.8,21.8,3.745,2.577,2.753
3/30/2022,10:11:01 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.3,87.6,5.63,7.97,-74.2,0.56,0,28.4,55672.3,52291.4,34.33,51924,33989,18,21.8,21.8,3.784,2.604,2.793
3/30/2022,10:11:02 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.3,87.6,5.63,7.97,-74.2,0.56,0,28.4,55670.8,52291.6,34.33,51924.4,33990,18,21.8,21.8,3.862,2.657,2.908
3/30/2022,10:11:03 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.3,87.5,5.62,7.97,-74.2,0.55,0,28.4,55668.7,52291.3,34.33,51924.3,33989,18,21.8,21.8,3.924,2.7,2.912
3/30/2022,10:11:04 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,87.4,5.62,7.97,-74.2,0.55,0,28.4,55666.3,52290.3,34.33,51923.5,33989,18,21.8,21.8,3.974,2.734,2.978
3/30/2022,10:11:05 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,87.4,5.62,7.97,-74.2,0.55,0,28.4,55664.2,52290.7,34.33,51924.2,33989,18,21.8,21.8,4.054,2.79,3.086
3/30/2022,10:11:06 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,87.3,5.61,7.97,-74.2,0.55,0,28.4,55661.6,52291.7,34.33,51925.6,33990,18,21.8,21.8,4.164,2.866,3.12
3/30/2022,10:11:07 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.2,87.2,5.61,7.97,-74.2,0.55,0,28.4,55658.8,52290.8,34.33,51924.9,33989,18,21.8,21.8,4.225,2.907,3.148
3/30/2022,10:11:08 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,87.2,5.6,7.97,-74.1,0.54,0,28.4,55655.9,52291.1,34.33,51925.6,33989,18,21.8,21.8,4.302,2.96,3.206
3/30/2022,10:11:09 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.2,87.1,5.6,7.97,-74.1,0.55,0,28.4,55652.2,52291.4,34.33,51926.4,33989,18,21.8,21.8,4.373,3.009,3.24
3/30/2022,10:11:10 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91383 °,760.3,87,5.59,7.97,-74.1,0.54,0,28.4,55649.2,52290.7,34.33,51925.9,33989,18,21.8,21.8,4.465,3.072,3.312
3/30/2022,10:11:11 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.2,86.9,5.58,7.97,-74.1,0.53,0,28.4,55644.6,52290,34.33,51925.6,33988,18,21.8,21.8,4.536,3.121,3.373
3/30/2022,10:11:12 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,86.7,5.58,7.97,-74.1,0.53,0,28.4,55640.3,52290.6,34.33,51926.8,33989,18,21.8,21.8,4.607,3.17,3.377
3/30/2022,10:11:13 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,86.6,5.57,7.97,-74.1,0.53,0,28.4,55637.9,52291.4,34.33,51928,33989,18,21.8,21.8,4.676,3.218,3.4
3/30/2022,10:11:14 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,86.5,5.56,7.97,-74.1,0.52,0,28.3,55634.8,52292.2,34.34,51929.2,33990,18,21.8,21.8,4.755,3.272,3.505
3/30/2022,10:11:15 AM,Cabral,PitProfile_10AM,-17.51649 °,-149.91382 °,760.2,86.4,5.55,7.97,-74.1,0.53,0,28.3,55628.7,52292.6,34.34,51930.4,33990,18,21.8,21.8,4.812,3.311,3.51
3/30/2022,10:11:16 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,86.2,5.55,7.97,-74.1,0.54,0,28.3,55624.5,52292.1,34.34,51930.2,33990,18,21.8,21.8,4.87,3.351,3.545
3/30/2022,10:11:17 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,86.1,5.54,7.97,-74,0.54,0,28.3,55620.2,52293.7,34.34,51932.5,33991,18,21.8,21.8,4.95,3.406,3.629
3/30/2022,10:11:18 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,85.9,5.53,7.96,-74,0.54,0,28.3,55614.9,52293.9,34.34,51933.4,33991,18,21.8,21.8,5.012,3.449,3.688
3/30/2022,10:11:19 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,85.8,5.52,7.96,-74,0.54,0,28.3,55610.4,52293.7,34.34,51933.6,33991,18,21.8,21.8,5.086,3.5,3.767
3/30/2022,10:11:20 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,85.7,5.51,7.96,-74,0.56,0,28.3,55605.9,52294.7,34.34,51935.3,33992,18,21.8,21.8,5.151,3.545,3.766
3/30/2022,10:11:21 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,85.5,5.5,7.96,-74,0.59,0,28.3,55602,52295,34.34,51936,33992,18,21.8,21.8,5.238,3.604,3.879
3/30/2022,10:11:22 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,85.4,5.49,7.96,-73.9,0.58,0,28.3,55597.2,52294.6,34.34,51936.2,33991,18,21.8,21.8,5.313,3.656,3.931
3/30/2022,10:11:23 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,85.2,5.48,7.96,-73.9,0.59,0,28.3,55593,52294.7,34.34,51936.7,33992,18,21.8,21.8,5.39,3.709,3.97
3/30/2022,10:11:24 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,84.9,5.46,7.96,-73.8,0.62,0,28.3,55589.5,52295.5,34.34,51938,33992,18,21.8,21.8,5.458,3.756,3.972
3/30/2022,10:11:25 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,84.7,5.45,7.96,-73.8,0.65,0,28.3,55586.5,52294.9,34.34,51937.6,33992,18,21.8,21.8,5.556,3.823,4.069
3/30/2022,10:11:26 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,84.5,5.44,7.96,-73.7,0.65,0,28.3,55584.7,52295.6,34.34,51938.6,33992,18,21.8,21.8,5.631,3.875,4.141
3/30/2022,10:11:27 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,84,5.41,7.96,-73.7,0.68,0,28.3,55582.8,52296.2,34.34,51939.5,33992,18,21.8,21.8,5.703,3.924,4.153
3/30/2022,10:11:28 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,83.8,5.39,7.96,-73.6,0.69,0,28.3,55581,52297.1,34.34,51940.7,33993,18,21.8,21.8,5.774,3.973,4.192
3/30/2022,10:11:29 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,83.4,5.37,7.96,-73.5,0.7,0,28.3,55580.2,52298.2,34.34,51942.1,33994,18,21.8,21.8,5.86,4.033,4.263
3/30/2022,10:11:30 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,82.9,5.34,7.96,-73.5,0.72,0,28.3,55580.7,52300.1,34.34,51944.1,33995,18,21.8,21.8,5.924,4.077,4.299
3/30/2022,10:11:31 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,82.6,5.32,7.95,-73.4,0.73,0,28.3,55580.3,52300.8,34.34,51945,33996,18,21.8,21.8,5.986,4.119,4.318
3/30/2022,10:11:32 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,82,5.28,7.95,-73.4,0.77,0,28.3,55580.4,52301.9,34.34,51946.2,33996,18,21.8,21.8,6.084,4.186,4.391
3/30/2022,10:11:33 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,81.8,5.27,7.95,-73.3,0.76,0,28.3,55580.8,52302.4,34.34,51946.7,33997,18,21.8,21.8,6.106,4.202,4.38
3/30/2022,10:11:34 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,81.5,5.25,7.95,-73.3,0.77,0,28.3,55580.1,52302.2,34.34,51946.5,33996,18,21.8,21.8,6.179,4.252,4.455
3/30/2022,10:11:35 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,81.2,5.23,7.95,-73.3,0.76,0,28.3,55579.8,52302.3,34.34,51946.7,33997,18,21.8,21.8,6.24,4.294,4.528
3/30/2022,10:11:36 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,80.9,5.21,7.95,-73.3,0.78,0,28.3,55580.2,52303.1,34.35,51947.6,33997,18,21.8,21.8,6.298,4.334,4.542
3/30/2022,10:11:37 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,80.7,5.19,7.95,-73.3,0.78,0,28.3,55581.2,52304.1,34.35,51948.5,33998,18,21.8,21.8,6.362,4.378,4.572
3/30/2022,10:11:38 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,80.5,5.18,7.95,-73.2,0.8,0,28.3,55580.3,52303,34.35,51947.4,33997,18,21.8,21.8,6.432,4.426,4.656
3/30/2022,10:11:39 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,80.3,5.17,7.95,-73.2,0.81,0,28.3,55579.5,52302.3,34.34,51946.7,33996,18,21.8,21.8,6.494,4.468,4.712
3/30/2022,10:11:40 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,80.2,5.16,7.95,-73.2,0.81,0,28.3,55577.6,52300.8,34.34,51945.3,33996,18,21.8,21.8,6.554,4.51,4.71
3/30/2022,10:11:41 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,80.1,5.15,7.95,-73.2,0.82,0,28.3,55577.1,52300.3,34.34,51944.8,33995,18,21.8,21.8,6.618,4.554,4.778
3/30/2022,10:11:42 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,79.9,5.15,7.95,-73.2,0.81,0,28.3,55576.9,52300.7,34.34,51945.3,33995,18,21.8,21.8,6.709,4.616,4.927
3/30/2022,10:11:43 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,79.8,5.14,7.95,-73.2,0.83,0,28.3,55576.3,52300.8,34.34,51945.4,33995,18,21.8,21.8,6.786,4.669,4.924
3/30/2022,10:11:44 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,79.7,5.13,7.95,-73.2,0.85,0,28.3,55575.3,52300.5,34.34,51945.2,33995,18,21.8,21.8,6.857,4.718,4.988
3/30/2022,10:11:45 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,79.5,5.12,7.95,-73.1,0.87,0,28.3,55575.6,52301.5,34.34,51946.3,33996,18,21.8,21.8,6.93,4.769,5.038
3/30/2022,10:11:46 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,79.3,5.1,7.95,-73.1,0.87,0,28.3,55574.7,52301.7,34.34,51946.7,33996,18,21.8,21.8,7.023,4.833,5.084
3/30/2022,10:11:47 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,79,5.09,7.95,-73,0.88,0,28.3,55572.7,52301.2,34.34,51946.2,33996,18,21.8,21.8,7.098,4.884,5.132
3/30/2022,10:11:48 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,78.7,5.07,7.95,-73,0.92,0,28.3,55571,52301.8,34.34,51947.1,33996,18,21.8,21.8,7.172,4.935,5.152
3/30/2022,10:11:49 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,78.4,5.04,7.95,-72.9,0.93,0,28.3,55570,52302.5,34.34,51948,33997,18,21.8,21.8,7.248,4.987,5.222
3/30/2022,10:11:50 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,77.9,5.02,7.94,-72.8,0.97,0,28.3,55567.8,52302.2,34.34,51948,33996,18,21.8,21.8,7.347,5.056,5.366
3/30/2022,10:11:51 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,77.5,4.99,7.94,-72.7,1,0,28.3,55567.2,52303.8,34.35,51949.8,33997,18,21.8,21.9,7.427,5.111,5.378
3/30/2022,10:11:52 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,77,4.96,7.94,-72.7,1.01,0,28.3,55565.6,52303.8,34.35,51950,33997,18,21.8,21.9,7.493,5.156,5.415
3/30/2022,10:11:53 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,76.6,4.93,7.94,-72.6,1.04,0,28.3,55563.1,52303.3,34.35,51949.7,33997,18,21.8,21.9,7.578,5.214,5.51
3/30/2022,10:11:54 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,76.1,4.9,7.94,-72.5,1.07,0,28.3,55562.9,52304.4,34.35,51951,33998,18,21.8,21.9,7.669,5.277,5.537
3/30/2022,10:11:55 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,75.7,4.88,7.94,-72.5,1.07,0,28.3,55562.5,52304.7,34.35,51951.4,33998,18,21.8,21.9,7.74,5.326,5.524
3/30/2022,10:11:56 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,75.4,4.85,7.94,-72.4,1.09,0,28.3,55561.4,52304.1,34.35,51950.8,33998,18,21.8,21.9,7.802,5.368,5.525
3/30/2022,10:11:57 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,75.1,4.83,7.94,-72.4,1.1,0,28.3,55561.9,52305,34.35,51951.8,33998,18,21.8,21.9,7.859,5.408,5.508
3/30/2022,10:11:58 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,74.8,4.81,7.94,-72.4,1.09,0,28.3,55561.9,52304.8,34.35,51951.6,33998,18,21.8,21.9,7.925,5.453,5.581
3/30/2022,10:11:59 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,74.6,4.8,7.94,-72.4,1.08,0,28.3,55561.2,52304.6,34.35,51951.4,33998,18,21.8,21.9,7.979,5.49,5.644
3/30/2022,10:12:00 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,74.4,4.79,7.94,-72.4,1.06,0,28.3,55562.5,52306.1,34.35,51952.9,33999,18,21.8,21.9,8.018,5.517,5.65
3/30/2022,10:12:01 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,74.3,4.78,7.94,-72.4,1.05,0,28.3,55561.9,52305.3,34.35,51952.1,33998,18,21.8,21.9,8.051,5.54,5.679
3/30/2022,10:12:02 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,74.2,4.77,7.94,-72.4,1.06,0,28.3,55561.4,52305.1,34.35,51951.8,33998,18,21.8,21.9,8.092,5.568,5.688
3/30/2022,10:12:03 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,74.1,4.77,7.94,-72.4,1.06,0,28.3,55561.1,52304.7,34.35,51951.5,33998,18,21.8,21.9,8.139,5.601,5.753
3/30/2022,10:12:04 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.1,74,4.76,7.94,-72.4,1.03,0,28.3,55560.4,52304.1,34.35,51950.9,33998,18,21.8,21.9,8.17,5.622,5.753
3/30/2022,10:12:05 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,74,4.76,7.94,-72.4,1.03,0,28.3,55561.1,52305,34.35,51951.8,33998,18,21.8,21.9,8.197,5.64,5.732
3/30/2022,10:12:06 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.9,4.76,7.94,-72.4,1.05,0,28.3,55560.3,52304.8,34.35,51951.7,33998,18,21.8,21.9,8.252,5.678,5.828
3/30/2022,10:12:07 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.8,4.75,7.94,-72.5,1.05,0,28.3,55558.5,52304.2,34.35,51951.2,33998,18,21.8,21.9,8.299,5.71,5.88
3/30/2022,10:12:08 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.8,4.75,7.94,-72.5,1.04,0,28.3,55557.1,52304.8,34.35,51952,33998,18,21.8,21.9,8.337,5.737,5.909
3/30/2022,10:12:09 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.8,4.75,7.94,-72.5,1.08,0,28.3,55557.2,52306.1,34.35,51953.5,33999,18,21.8,21.9,8.381,5.767,5.905
3/30/2022,10:12:10 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.7,4.75,7.94,-72.5,1.07,0,28.3,55555.8,52306.4,34.35,51953.9,33999,18,21.8,21.9,8.412,5.788,5.932
3/30/2022,10:12:11 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.7,4.74,7.94,-72.5,1.11,0,28.3,55553.1,52305.6,34.35,51953.4,33999,18,21.8,21.9,8.464,5.824,5.997
3/30/2022,10:12:12 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.6,4.74,7.94,-72.5,1.11,0,28.2,55550.8,52306,34.35,51954.1,33999,18,21.8,21.9,8.519,5.862,6.044
3/30/2022,10:12:13 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.6,4.74,7.94,-72.5,1.11,0,28.2,55551.2,52308.2,34.35,51956.5,34000,18,21.8,21.9,8.556,5.887,6.066
3/30/2022,10:12:14 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.5,4.73,7.94,-72.5,1.13,0,28.2,55549.2,52308.2,34.35,51956.7,34000,18,21.8,21.9,8.602,5.919,6.063
3/30/2022,10:12:15 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.5,4.73,7.94,-72.5,1.14,0,28.2,55544.4,52306.8,34.35,51955.8,33999,18,21.8,21.9,8.672,5.967,6.098
3/30/2022,10:12:16 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,73.4,4.73,7.94,-72.5,1.17,0,28.2,55542.9,52307.5,34.35,51956.6,34000,18,21.8,21.9,8.706,5.991,6.14
3/30/2022,10:12:17 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.4,4.73,7.94,-72.5,1.17,0,28.2,55542.3,52308.3,34.35,51957.6,34000,18,21.8,21.9,8.744,6.017,6.15
3/30/2022,10:12:18 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.3,4.72,7.94,-72.5,1.22,0,28.2,55541.4,52309.6,34.35,51959.2,34001,18,21.8,21.9,8.795,6.051,6.169
3/30/2022,10:12:19 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.3,4.72,7.94,-72.5,1.22,0,28.2,55540.1,52310.4,34.35,51960.3,34002,18,21.8,21.9,8.824,6.071,6.192
3/30/2022,10:12:20 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.2,4.72,7.94,-72.5,1.24,0,28.2,55538.5,52311.5,34.35,51961.7,34003,18,21.8,21.9,8.861,6.097,6.201
3/30/2022,10:12:21 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.2,4.71,7.94,-72.5,1.28,0,28.2,55537.8,52315.2,34.36,51965.9,34005,18,21.8,21.9,8.894,6.119,6.253
3/30/2022,10:12:22 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73.1,4.71,7.94,-72.5,1.32,0,28.2,55537,52317,34.36,51967.9,34006,18,21.8,21.9,8.92,6.138,6.251
3/30/2022,10:12:23 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,73.1,4.71,7.94,-72.5,1.37,0,28.2,55532.8,52317.3,34.36,51968.8,34006,18,21.8,21.9,8.965,6.168,6.298
3/30/2022,10:12:24 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,73,4.7,7.94,-72.4,1.46,0,28.2,55528.3,52321.4,34.36,51973.8,34009,18,21.8,21.9,9.003,6.195,6.379
3/30/2022,10:12:25 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91380 °,760.2,72.9,4.7,7.94,-72.4,1.53,0,28.2,55525.1,52322.9,34.36,51975.8,34010,18,21.8,21.9,9.042,6.221,6.393
3/30/2022,10:12:26 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91380 °,760.3,72.7,4.69,7.94,-72.4,1.62,0,28.2,55520,52325.4,34.36,51979.2,34012,18,21.9,21.9,9.083,6.25,6.382
3/30/2022,10:12:27 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91380 °,760.3,72.5,4.67,7.94,-72.3,1.68,0,28.2,55512.6,52326.8,34.37,51981.6,34012,18,21.9,21.9,9.14,6.289,6.424
3/30/2022,10:12:28 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91380 °,760.3,72.3,4.66,7.93,-72.2,1.75,0,28.2,55507.1,52326.3,34.36,51981.7,34012,18,21.9,21.9,9.173,6.311,6.438
3/30/2022,10:12:29 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.3,72.1,4.65,7.93,-72.2,1.83,0,28.2,55501.9,52326.6,34.37,51982.5,34012,18,21.9,21.9,9.209,6.337,6.474
3/30/2022,10:12:30 AM,Cabral,PitProfile_10AM,-17.51650 °,-149.91382 °,760.2,71.8,4.63,7.93,-72.1,1.91,0,28.2,55494.2,52326.2,34.37,51983,34012,18,21.9,21.9,9.262,6.373,6.522
