DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/30/2022,4:04:32 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.1,5.71,7.96,-73.9,0.55,0,28.6,55804.2,52238.9,34.29,51850.6,33955,17.9,21.7,21.7,4.403,3.03,3.135
3/30/2022,4:04:33 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,89,5.7,7.96,-73.9,0.54,0,28.6,55801.4,52239.5,34.29,51851.5,33956,17.9,21.7,21.7,4.428,3.048,3.142
3/30/2022,4:04:34 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.9,5.7,7.96,-73.9,0.54,0,28.6,55798.7,52239.7,34.29,51852,33956,17.9,21.7,21.7,4.472,3.077,3.159
3/30/2022,4:04:35 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.8,5.69,7.96,-73.9,0.55,0,28.6,55796.9,52239.9,34.29,51852.5,33956,17.9,21.7,21.7,4.499,3.096,3.183
3/30/2022,4:04:36 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.7,5.69,7.96,-73.9,0.56,0,28.6,55795.4,52241.1,34.29,51853.9,33957,17.9,21.7,21.7,4.526,3.115,3.17
3/30/2022,4:04:37 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,88.6,5.68,7.96,-73.9,0.56,0,28.6,55794.4,52242.2,34.29,51855.4,33957,17.9,21.7,21.7,4.563,3.14,3.204
3/30/2022,4:04:38 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.5,5.67,7.96,-73.9,0.58,0,28.6,55793.3,52242.4,34.29,51855.6,33958,17.9,21.7,21.7,4.596,3.163,3.242
3/30/2022,4:04:39 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.5,5.67,7.96,-73.9,0.59,0,28.6,55791.9,52241.8,34.29,51855.1,33957,17.9,21.7,21.7,4.624,3.182,3.263
3/30/2022,4:04:40 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.4,5.66,7.96,-73.9,0.57,0,28.6,55787.5,52239,34.29,51852.5,33955,17.9,21.7,21.7,4.653,3.202,3.272
3/30/2022,4:04:41 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,88.3,5.66,7.96,-73.9,0.56,0,28.6,55786.4,52238.7,34.29,51852.4,33955,17.9,21.7,21.7,4.69,3.228,3.321
3/30/2022,4:04:42 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.2,5.65,7.96,-73.9,0.57,0,28.6,55783.9,52237.6,34.29,51851.4,33954,17.9,21.7,21.7,4.726,3.252,3.382
3/30/2022,4:04:43 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88.1,5.65,7.96,-73.9,0.57,0,28.6,55782.4,52236.5,34.29,51850.3,33954,17.9,21.7,21.7,4.759,3.275,3.392
3/30/2022,4:04:44 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88,5.64,7.96,-73.9,0.58,0,28.6,55780.9,52235.7,34.29,51849.6,33953,17.9,21.7,21.7,4.789,3.296,3.366
3/30/2022,4:04:45 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,88,5.64,7.96,-73.9,0.58,0,28.6,55779.3,52235.3,34.29,51849.4,33953,17.9,21.7,21.7,4.826,3.321,3.393
3/30/2022,4:04:46 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,87.9,5.63,7.96,-73.9,0.59,0,28.6,55777.3,52234.4,34.29,51848.6,33952,17.9,21.7,21.7,4.856,3.342,3.422
3/30/2022,4:04:47 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,87.7,5.62,7.96,-73.9,0.61,0,28.5,55775.7,52233.8,34.29,51848.1,33952,17.9,21.7,21.7,4.899,3.371,3.441
3/30/2022,4:04:48 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,87.6,5.62,7.96,-73.8,0.62,0,28.5,55773.3,52233.3,34.29,51847.8,33952,17.9,21.7,21.7,4.927,3.391,3.434
3/30/2022,4:04:49 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,87.5,5.61,7.96,-73.8,0.63,0,28.5,55772.6,52234.1,34.29,51848.8,33952,17.9,21.7,21.7,4.95,3.406,3.44
3/30/2022,4:04:50 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,87.3,5.6,7.96,-73.8,0.64,0,28.5,55772.5,52235.6,34.29,51850.5,33953,17.9,21.7,21.7,4.989,3.433,3.523
3/30/2022,4:04:51 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,87.2,5.59,7.96,-73.8,0.67,0,28.5,55772.2,52237.4,34.29,51852.5,33954,17.9,21.7,21.7,5.015,3.452,3.529
3/30/2022,4:04:52 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,87.1,5.58,7.96,-73.8,0.69,0,28.5,55772.6,52239.4,34.29,51854.7,33956,17.9,21.7,21.7,5.032,3.463,3.522
3/30/2022,4:04:53 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,86.9,5.57,7.96,-73.8,0.71,0,28.5,55771.3,52240.5,34.29,51856,33956,17.9,21.7,21.7,5.057,3.48,3.519
3/30/2022,4:04:54 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,86.7,5.56,7.96,-73.7,0.72,0,28.5,55769.6,52240.6,34.29,51856.4,33956,17.9,21.7,21.7,5.07,3.489,3.525
3/30/2022,4:04:55 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,86.5,5.55,7.96,-73.7,0.73,0,28.5,55765.9,52240.7,34.29,51856.9,33956,17.9,21.7,21.7,5.107,3.514,3.59
3/30/2022,4:04:56 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,86.4,5.54,7.96,-73.7,0.74,0,28.5,55762.9,52240.4,34.29,51856.9,33956,17.9,21.7,21.7,5.128,3.529,3.595
3/30/2022,4:04:57 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,86.3,5.54,7.96,-73.7,0.73,0,28.5,55760.3,52240.3,34.29,51857.1,33956,17.9,21.7,21.7,5.152,3.545,3.631
3/30/2022,4:04:58 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,86.2,5.53,7.96,-73.7,0.75,0,28.5,55757,52240.4,34.29,51857.6,33956,17.9,21.7,21.7,5.207,3.584,3.734
3/30/2022,4:04:59 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,86.1,5.52,7.96,-73.7,0.75,0,28.5,55753.4,52240.2,34.29,51857.7,33956,17.9,21.7,21.7,5.248,3.612,3.766
3/30/2022,4:05:00 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,86,5.52,7.96,-73.7,0.76,0,28.5,55750.8,52240.4,34.29,51858.2,33956,17.9,21.7,21.7,5.282,3.635,3.796
3/30/2022,4:05:01 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.9,5.51,7.96,-73.7,0.76,0,28.5,55747.9,52241.6,34.29,51860,33957,17.9,21.7,21.7,5.342,3.676,3.827
3/30/2022,4:05:02 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.9,5.51,7.96,-73.7,0.77,0,28.5,55743.6,52241.8,34.29,51860.7,33957,17.9,21.7,21.7,5.394,3.712,3.88
3/30/2022,4:05:03 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.8,5.5,7.96,-73.7,0.78,0,28.5,55742,52243.2,34.29,51862.4,33958,17.9,21.7,21.7,5.435,3.74,3.877
3/30/2022,4:05:04 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,85.8,5.5,7.96,-73.7,0.79,0,28.5,55738.4,52244.9,34.3,51864.8,33959,17.9,21.7,21.7,5.491,3.778,3.896
3/30/2022,4:05:05 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,85.7,5.5,7.96,-73.8,0.78,0,28.5,55735.7,52246.4,34.3,51866.7,33960,17.9,21.7,21.7,5.552,3.821,3.936
3/30/2022,4:05:06 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.7,5.5,7.96,-73.8,0.8,0,28.5,55734.6,52249.4,34.3,51870.2,33962,17.9,21.7,21.7,5.584,3.842,3.969
3/30/2022,4:05:07 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.7,5.5,7.96,-73.8,0.8,0,28.5,55730.2,52252.4,34.3,51874,33964,17.9,21.7,21.7,5.652,3.89,4.006
3/30/2022,4:05:08 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.7,5.5,7.96,-73.8,0.79,0,28.5,55728.5,52257,34.31,51879.4,33967,17.9,21.7,21.7,5.69,3.916,3.994
3/30/2022,4:05:09 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.7,5.5,7.96,-73.8,0.8,0,28.5,55724.8,52258.3,34.31,51881.2,33968,17.9,21.7,21.7,5.721,3.937,4.008
3/30/2022,4:05:10 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.7,5.5,7.96,-73.8,0.8,0,28.5,55719.5,52260.7,34.31,51884.5,33969,17.9,21.7,21.7,5.777,3.975,4.107
3/30/2022,4:05:11 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.7,5.5,7.96,-73.8,0.79,0,28.5,55712.7,52261.3,34.31,51885.9,33970,17.9,21.7,21.8,5.815,4.002,4.143
3/30/2022,4:05:12 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,758,85.7,5.5,7.96,-73.8,0.79,0,28.5,55708.8,52261.6,34.31,51886.7,33970,18,21.7,21.8,5.85,4.026,4.158
3/30/2022,4:05:13 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,758,85.7,5.5,7.96,-73.9,0.78,0,28.4,55701.3,52261.4,34.31,51887.3,33970,18,21.7,21.8,5.905,4.063,4.159
3/30/2022,4:05:14 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,758,85.7,5.5,7.96,-73.9,0.79,0,28.4,55696.1,52260.7,34.31,51887.1,33969,18,21.7,21.8,5.944,4.09,4.201
3/30/2022,4:05:15 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.7,5.5,7.96,-73.9,0.78,0,28.4,55692,52260.1,34.31,51886.9,33969,18,21.7,21.8,5.975,4.111,4.215
3/30/2022,4:05:16 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.6,5.5,7.96,-73.8,0.79,0,28.4,55685.8,52257.5,34.31,51884.8,33967,18,21.7,21.8,6.012,4.137,4.197
3/30/2022,4:05:17 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.6,5.49,7.96,-73.8,0.78,0,28.4,55680.9,52255.9,34.31,51883.5,33966,18,21.7,21.8,6.052,4.165,4.229
3/30/2022,4:05:18 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.5,5.49,7.96,-73.8,0.79,0,28.4,55677.2,52254.3,34.3,51882.1,33965,18,21.7,21.8,6.073,4.179,4.246
3/30/2022,4:05:19 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,758,85.5,5.49,7.96,-73.8,0.8,0,28.4,55672.1,52252.8,34.3,51881,33964,18,21.7,21.8,6.122,4.213,4.301
3/30/2022,4:05:20 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.4,5.49,7.96,-73.8,0.79,0,28.4,55668,52250.8,34.3,51879.3,33963,18,21.7,21.8,6.152,4.233,4.304
3/30/2022,4:05:21 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,85.4,5.48,7.96,-73.8,0.81,0,28.4,55665.8,52250,34.3,51878.6,33962,18,21.7,21.8,6.176,4.25,4.345
3/30/2022,4:05:22 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.3,5.48,7.96,-73.8,0.79,0,28.4,55663.1,52249.4,34.3,51878.3,33962,18,21.7,21.8,6.219,4.279,4.384
3/30/2022,4:05:23 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.3,5.48,7.96,-73.9,0.8,0,28.4,55660,52248.8,34.3,51878,33962,18,21.7,21.8,6.252,4.302,4.41
3/30/2022,4:05:24 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.3,5.48,7.96,-73.9,0.81,0,28.4,55657.6,52248.4,34.3,51877.8,33961,18,21.7,21.8,6.278,4.32,4.42
3/30/2022,4:05:25 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.3,5.48,7.96,-73.9,0.81,0,28.4,55653.6,52246.8,34.3,51876.4,33960,18,21.7,21.8,6.326,4.353,4.445
3/30/2022,4:05:26 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.2,5.48,7.96,-73.9,0.81,0,28.4,55650,52244.7,34.3,51874.6,33959,18,21.7,21.8,6.362,4.378,4.47
3/30/2022,4:05:27 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,758,85.2,5.48,7.96,-73.9,0.81,0,28.4,55648.3,52243.9,34.3,51873.9,33959,18,21.7,21.8,6.395,4.401,4.476
3/30/2022,4:05:28 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.2,5.48,7.96,-73.9,0.81,0,28.4,55646.4,52242.4,34.3,51872.4,33958,18,21.7,21.8,6.416,4.415,4.472
3/30/2022,4:05:29 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.2,5.48,7.96,-73.9,0.8,0,28.4,55643.1,52239.9,34.29,51870,33956,18,21.7,21.8,6.456,4.443,4.5
3/30/2022,4:05:30 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.2,5.48,7.96,-73.9,0.81,0,28.4,55641.9,52239.6,34.29,51869.8,33956,18,21.7,21.8,6.487,4.464,4.551
3/30/2022,4:05:31 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.2,5.48,7.96,-73.9,0.82,0,28.4,55640.1,52238.5,34.29,51868.8,33955,18,21.7,21.8,6.513,4.482,4.586
3/30/2022,4:05:32 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,85.2,5.48,7.96,-74,0.82,0,28.4,55637.5,52237.3,34.29,51867.7,33954,18,21.7,21.8,6.538,4.499,4.533
3/30/2022,4:05:33 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.2,5.48,7.96,-74,0.8,0,28.4,55636,52236.8,34.29,51867.4,33954,18,21.7,21.8,6.57,4.521,4.576
3/30/2022,4:05:34 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.2,5.48,7.96,-74,0.81,0,28.4,55634.8,52236.5,34.29,51867.1,33954,18,21.7,21.8,6.592,4.536,4.613
3/30/2022,4:05:35 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.2,5.47,7.96,-74,0.81,0,28.4,55632.2,52236.1,34.29,51867,33953,18,21.7,21.8,6.625,4.559,4.664
3/30/2022,4:05:36 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.2,5.47,7.96,-74,0.8,0,28.4,55631.1,52237.3,34.29,51868.5,33954,18,21.7,21.8,6.653,4.578,4.665
3/30/2022,4:05:37 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.2,5.47,7.96,-74,0.8,0,28.4,55628.6,52237.7,34.29,51869.2,33955,18,21.7,21.8,6.694,4.607,4.69
3/30/2022,4:05:38 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.1,5.47,7.96,-74,0.81,0,28.4,55627,52237.9,34.29,51869.6,33955,18,21.7,21.8,6.715,4.621,4.705
3/30/2022,4:05:39 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85.1,5.47,7.96,-74,0.83,0,28.4,55622.3,52237.2,34.29,51869.4,33954,18,21.7,21.8,6.767,4.657,4.748
3/30/2022,4:05:40 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85,5.46,7.96,-74,0.84,0,28.4,55619.1,52237.5,34.29,51870,33954,18,21.7,21.8,6.791,4.673,4.729
3/30/2022,4:05:41 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,85,5.46,7.96,-74,0.84,0,28.4,55616.7,52238,34.29,51870.9,33955,18,21.7,21.8,6.811,4.687,4.742
3/30/2022,4:05:42 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.1,0.86,0,28.4,55612.4,52238.4,34.29,51871.8,33955,18,21.7,21.8,6.86,4.721,4.801
3/30/2022,4:05:43 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.1,0.86,0,28.4,55608,52238.3,34.29,51872.3,33955,18,21.7,21.8,6.891,4.742,4.808
3/30/2022,4:05:44 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.45,7.97,-74.1,0.87,0,28.4,55605.6,52239,34.29,51873.3,33955,18,21.7,21.8,6.911,4.755,4.808
3/30/2022,4:05:45 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.1,0.87,0,28.4,55601.4,52239.4,34.3,51874.1,33956,18,21.7,21.8,6.948,4.781,4.861
3/30/2022,4:05:46 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.1,0.9,0,28.4,55596.9,52238.9,34.3,51874.1,33955,18,21.7,21.8,6.98,4.803,4.921
3/30/2022,4:05:47 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.1,0.91,0,28.4,55593.1,52238.8,34.3,51874.4,33955,18,21.8,21.8,7.012,4.825,4.938
3/30/2022,4:05:48 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.1,0.9,0,28.4,55590.6,52239.2,34.3,51875.2,33955,18,21.8,21.8,7.039,4.844,4.956
3/30/2022,4:05:49 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.8,5.45,7.97,-74.2,0.87,0,28.4,55587.8,52239.7,34.3,51876.1,33956,18,21.8,21.8,7.067,4.863,4.952
3/30/2022,4:05:50 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.2,0.86,0,28.4,55585.3,52239.9,34.3,51876.6,33956,18,21.8,21.8,7.125,4.903,5.039
3/30/2022,4:05:51 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.8,5.45,7.97,-74.2,0.88,0,28.4,55584.3,52240.6,34.3,51877.5,33956,18,21.8,21.8,7.157,4.925,5.064
3/30/2022,4:05:52 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.46,7.97,-74.2,0.89,0,28.3,55582.8,52242.1,34.3,51879.3,33957,18,21.8,21.8,7.196,4.951,5.046
3/30/2022,4:05:53 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.46,7.97,-74.2,0.89,0,28.3,55580.7,52241.5,34.3,51878.9,33957,18,21.8,21.8,7.23,4.975,5.047
3/30/2022,4:05:54 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.3,0.88,0,28.3,55578.7,52240.8,34.3,51878.3,33957,18,21.8,21.8,7.282,5.011,5.116
3/30/2022,4:05:55 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.3,0.89,0,28.3,55576.3,52240.1,34.3,51877.8,33956,18,21.8,21.8,7.324,5.04,5.172
3/30/2022,4:05:56 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.3,0.89,0,28.3,55575.3,52240.1,34.3,51877.9,33956,18,21.8,21.8,7.367,5.069,5.186
3/30/2022,4:05:57 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.3,0.9,0,28.3,55574.8,52240.3,34.3,51878.2,33956,18,21.8,21.8,7.398,5.091,5.212
3/30/2022,4:05:58 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.9,5.46,7.97,-74.3,0.92,0,28.3,55573.9,52240.2,34.3,51878.2,33956,18,21.8,21.8,7.441,5.12,5.228
3/30/2022,4:05:59 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.46,7.97,-74.3,0.93,0,28.3,55572.5,52239.6,34.3,51877.6,33956,18,21.8,21.8,7.487,5.152,5.263
3/30/2022,4:06:00 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.46,7.97,-74.3,0.93,0,28.3,55570.8,52238.2,34.3,51876.4,33955,18,21.8,21.8,7.523,5.176,5.27
3/30/2022,4:06:01 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.3,0.91,0,28.3,55568.9,52236.4,34.29,51874.6,33954,18,21.8,21.8,7.573,5.211,5.315
3/30/2022,4:06:02 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.3,0.93,0,28.3,55566.5,52234.5,34.29,51872.7,33952,18,21.8,21.8,7.596,5.227,5.33
3/30/2022,4:06:03 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.8,5.45,7.97,-74.3,0.95,0,28.3,55565.7,52234.1,34.29,51872.3,33952,18,21.8,21.8,7.626,5.248,5.323
3/30/2022,4:06:04 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.7,5.45,7.97,-74.3,0.97,0,28.3,55564.5,52233.4,34.29,51871.7,33952,18,21.8,21.8,7.679,5.284,5.375
3/30/2022,4:06:05 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.7,5.45,7.97,-74.3,0.98,0,28.3,55563.7,52233,34.29,51871.3,33951,18,21.8,21.8,7.709,5.305,5.385
3/30/2022,4:06:06 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.7,5.45,7.97,-74.3,0.99,0,28.3,55562.5,52232.3,34.29,51870.7,33951,18,21.8,21.8,7.736,5.324,5.407
3/30/2022,4:06:07 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.7,5.45,7.97,-74.3,0.99,0,28.3,55561.8,52232,34.29,51870.5,33951,18,21.8,21.8,7.786,5.358,5.473
3/30/2022,4:06:08 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.7,5.45,7.97,-74.3,0.99,0,28.3,55560.8,52231.8,34.29,51870.4,33951,18,21.8,21.8,7.819,5.38,5.469
3/30/2022,4:06:09 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.7,5.45,7.97,-74.3,1.02,0,28.3,55559.4,52231.1,34.29,51869.7,33950,18,21.8,21.8,7.845,5.398,5.501
3/30/2022,4:06:10 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.05,0,28.3,55558.5,52231.4,34.29,51870.2,33950,18,21.8,21.8,7.895,5.433,5.579
3/30/2022,4:06:11 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.06,0,28.3,55556.6,52230.9,34.29,51869.8,33950,18,21.8,21.8,7.952,5.472,5.631
3/30/2022,4:06:12 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.07,0,28.3,55556.4,52231.8,34.29,51870.9,33951,18,21.8,21.8,7.98,5.491,5.608
3/30/2022,4:06:13 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.07,0,28.3,55555.7,52232.9,34.29,51872.2,33951,18,21.8,21.8,8.029,5.525,5.637
3/30/2022,4:06:14 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.09,0,28.3,55553.4,52232.6,34.29,51872.1,33951,18,21.8,21.8,8.081,5.561,5.743
3/30/2022,4:06:15 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.1,0,28.3,55551.8,52232.6,34.29,51872.3,33951,18,21.8,21.8,8.128,5.593,5.798
3/30/2022,4:06:16 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.6,5.44,7.97,-74.3,1.13,0,28.3,55550.7,52233.6,34.29,51873.5,33952,18,21.8,21.8,8.219,5.655,5.886
3/30/2022,4:06:17 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.6,5.44,7.97,-74.3,1.13,0,28.3,55548.3,52232.9,34.29,51873,33951,18,21.8,21.8,8.277,5.696,5.888
3/30/2022,4:06:18 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.14,0,28.3,55547.1,52232.7,34.29,51872.9,33951,18,21.8,21.8,8.329,5.732,5.887
3/30/2022,4:06:19 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.14,0,28.3,55545.7,52233.3,34.29,51873.8,33952,18,21.8,21.8,8.419,5.793,5.957
3/30/2022,4:06:20 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.3,1.14,0,28.3,55545,52233.7,34.29,51874.2,33952,18,21.8,21.8,8.471,5.829,5.957
3/30/2022,4:06:21 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.2,1.13,0,28.3,55544.6,52233.9,34.29,51874.6,33952,18,21.8,21.8,8.512,5.857,5.973
3/30/2022,4:06:22 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.2,1.13,0,28.3,55543.6,52234.1,34.29,51874.9,33952,18,21.8,21.8,8.571,5.898,5.956
3/30/2022,4:06:23 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,757.9,84.6,5.44,7.97,-74.2,1.1,0,28.3,55543.3,52234.9,34.29,51875.8,33953,18,21.8,21.8,8.624,5.934,5.987
3/30/2022,4:06:24 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91383 °,758,84.6,5.45,7.97,-74.2,1.1,0,28.3,55543.4,52235.3,34.29,51876.2,33953,18,21.8,21.8,8.644,5.948,5.975
