DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/31/2022,1:15:07 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91386 °,758.5,89.8,5.76,8,-75.9,0.71,0,28.6,55770.9,52224.4,34.28,51838.2,33946,17.9,21.7,21.7,4.648,3.199,3.327
3/31/2022,1:15:08 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91388 °,758.4,89.6,5.74,7.99,-75.7,0.7,0,28.5,55759.3,52224.4,34.28,51839.5,33946,17.9,21.7,21.7,4.704,3.237,3.369
3/31/2022,1:15:09 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,89.4,5.73,7.99,-75.6,0.71,0,28.5,55750.9,52224.3,34.28,51840.3,33946,17.9,21.7,21.7,4.745,3.265,3.401
3/31/2022,1:15:10 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,89.2,5.72,7.99,-75.5,0.72,0,28.5,55741.9,52224.2,34.28,51841.2,33946,17.9,21.7,21.7,4.79,3.296,3.404
3/31/2022,1:15:11 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,89.1,5.72,7.99,-75.4,0.77,0,28.5,55729.9,52223.5,34.28,51841.8,33945,17.9,21.7,21.7,4.855,3.341,3.471
3/31/2022,1:15:12 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,89,5.71,7.99,-75.3,0.76,0,28.5,55727.1,52224.4,34.28,51843.2,33946,17.9,21.7,21.7,4.885,3.362,3.477
3/31/2022,1:15:13 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,88.8,5.7,7.99,-75.3,0.77,0,28.5,55720.6,52223,34.28,51842.3,33945,17.9,21.7,21.7,4.926,3.39,3.515
3/31/2022,1:15:14 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,88.7,5.69,7.98,-75.2,0.79,0,28.5,55713.9,52221.8,34.28,51841.8,33944,17.9,21.7,21.7,4.983,3.429,3.558
3/31/2022,1:15:15 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,88.6,5.68,7.98,-75.2,0.8,0,28.5,55710.5,52222,34.28,51842.3,33944,17.9,21.7,21.7,5.015,3.451,3.569
3/31/2022,1:15:16 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,88.5,5.68,7.98,-75.1,0.8,0,28.5,55705.7,52221.7,34.28,51842.6,33944,18,21.7,21.7,5.064,3.485,3.645
3/31/2022,1:15:17 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,88.4,5.67,7.98,-75.1,0.81,0,28.5,55701.2,52221.3,34.28,51842.6,33944,18,21.7,21.7,5.118,3.522,3.671
3/31/2022,1:15:18 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,88.2,5.66,7.98,-75.1,0.82,0,28.5,55699.6,52221.7,34.28,51843.3,33944,18,21.7,21.7,5.153,3.546,3.674
3/31/2022,1:15:19 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,88,5.65,7.98,-75.1,0.83,0,28.5,55697.2,52221.5,34.28,51843.3,33944,18,21.7,21.7,5.207,3.583,3.704
3/31/2022,1:15:20 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,87.8,5.63,7.98,-75.1,0.84,0,28.5,55693,52219.8,34.28,51842,33943,18,21.7,21.7,5.245,3.609,3.727
3/31/2022,1:15:21 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,87.7,5.63,7.98,-75,0.84,0,28.5,55691.7,52219.6,34.28,51841.9,33943,18,21.7,21.7,5.286,3.637,3.733
3/31/2022,1:15:22 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,87.6,5.62,7.98,-75,0.84,0,28.5,55690,52219.4,34.28,51841.8,33943,18,21.7,21.7,5.32,3.661,3.738
3/31/2022,1:15:23 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,87.4,5.61,7.98,-75,0.84,0,28.5,55689.3,52220,34.28,51842.6,33943,18,21.7,21.7,5.36,3.688,3.758
3/31/2022,1:15:24 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,87.3,5.61,7.98,-75,0.83,0,28.5,55688,52219.6,34.28,51842.3,33943,18,21.7,21.7,5.396,3.713,3.805
3/31/2022,1:15:25 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,87.2,5.6,7.98,-75,0.84,0,28.5,55686.4,52219.4,34.28,51842.2,33943,18,21.7,21.7,5.434,3.739,3.856
3/31/2022,1:15:26 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,87.1,5.59,7.98,-75,0.87,0,28.5,55684.4,52219.1,34.28,51842.2,33942,18,21.7,21.7,5.46,3.757,3.837
3/31/2022,1:15:27 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,87.1,5.59,7.98,-74.9,0.88,0,28.5,55683.8,52219.4,34.28,51842.5,33943,18,21.7,21.7,5.493,3.78,3.851
3/31/2022,1:15:28 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,87,5.58,7.98,-74.9,0.88,0,28.5,55682.6,52219.5,34.28,51842.7,33943,18,21.7,21.7,5.52,3.799,3.891
3/31/2022,1:15:29 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.3,86.9,5.58,7.98,-74.9,0.89,0,28.5,55681.1,52219.4,34.28,51842.8,33943,18,21.7,21.7,5.55,3.819,3.912
3/31/2022,1:15:30 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.8,5.57,7.98,-74.9,0.87,0,28.5,55680.2,52219.7,34.28,51843.3,33943,18,21.7,21.7,5.581,3.841,3.911
3/31/2022,1:15:31 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.8,5.57,7.98,-74.9,0.86,0,28.5,55679.3,52220.2,34.28,51844,33943,18,21.7,21.7,5.614,3.863,3.926
3/31/2022,1:15:32 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.7,5.56,7.98,-74.9,0.9,0,28.5,55677.7,52219.9,34.28,51843.8,33943,18,21.7,21.7,5.646,3.885,3.99
3/31/2022,1:15:33 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.6,5.56,7.98,-74.9,0.89,0,28.5,55675.3,52219.1,34.28,51843.1,33942,18,21.7,21.7,5.682,3.91,4.02
3/31/2022,1:15:34 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.6,5.56,7.98,-74.9,0.91,0,28.5,55673.2,52218.3,34.28,51842.5,33942,18,21.7,21.7,5.709,3.928,4.015
3/31/2022,1:15:35 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.5,5.55,7.98,-74.9,0.94,0,28.5,55671.9,52218.3,34.28,51842.6,33942,18,21.7,21.7,5.739,3.949,4.023
3/31/2022,1:15:36 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.4,5.55,7.98,-74.8,0.92,0,28.5,55670.9,52218.8,34.28,51843.3,33942,18,21.7,21.7,5.772,3.972,4.065
3/31/2022,1:15:37 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.4,5.54,7.98,-74.8,0.91,0,28.5,55669.1,52219.1,34.28,51843.9,33942,18,21.7,21.7,5.809,3.997,4.102
3/31/2022,1:15:38 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86.3,5.54,7.98,-74.8,0.92,0,28.5,55665.8,52217.9,34.28,51842.9,33942,18,21.7,21.7,5.841,4.02,4.138
3/31/2022,1:15:39 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,86.2,5.53,7.98,-74.8,0.92,0,28.5,55664.3,52218.3,34.28,51843.5,33942,18,21.7,21.7,5.884,4.049,4.154
3/31/2022,1:15:40 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.4,86.1,5.53,7.98,-74.8,0.96,0,28.5,55661.8,52217.8,34.28,51843.2,33942,18,21.7,21.7,5.924,4.076,4.211
3/31/2022,1:15:41 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86,5.52,7.98,-74.8,0.97,0,28.5,55659.5,52217.3,34.28,51842.9,33941,18,21.7,21.7,5.963,4.103,4.224
3/31/2022,1:15:42 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91386 °,758.5,86,5.52,7.98,-74.8,0.94,0,28.4,55657.3,52217,34.28,51842.9,33941,18,21.7,21.7,5.996,4.126,4.23
3/31/2022,1:15:43 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91386 °,758.5,85.9,5.52,7.98,-74.8,1,0,28.4,55656.2,52217.3,34.28,51843.3,33941,18,21.7,21.7,6.041,4.157,4.261
3/31/2022,1:15:44 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91386 °,758.5,85.8,5.51,7.98,-74.8,0.97,0,28.4,55655.4,52218.1,34.28,51844.3,33942,18,21.7,21.7,6.083,4.186,4.305
3/31/2022,1:15:45 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91386 °,758.5,85.8,5.51,7.98,-74.8,0.97,0,28.4,55653.4,52217.5,34.28,51843.8,33941,18,21.7,21.7,6.12,4.212,4.308
3/31/2022,1:15:46 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,85.7,5.5,7.98,-74.8,0.96,0,28.4,55650.8,52216.5,34.28,51843,33941,18,21.7,21.7,6.156,4.236,4.314
3/31/2022,1:15:47 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,85.6,5.5,7.98,-74.8,0.97,0,28.4,55648.4,52215.6,34.28,51842.3,33940,18,21.7,21.7,6.2,4.267,4.374
3/31/2022,1:15:48 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,85.6,5.5,7.98,-74.8,0.98,0,28.4,55646.9,52216.7,34.28,51843.7,33941,18,21.7,21.7,6.237,4.292,4.422
3/31/2022,1:15:49 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,85.5,5.49,7.98,-74.8,0.96,0,28.4,55643.9,52217,34.28,51844.3,33941,18,21.7,21.7,6.278,4.32,4.453
3/31/2022,1:15:50 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,85.4,5.49,7.98,-74.7,0.96,0,28.4,55641.1,52217,34.28,51844.7,33941,18,21.7,21.7,6.315,4.346,4.468
3/31/2022,1:15:51 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.3,85.4,5.48,7.98,-74.7,0.95,0,28.4,55638.5,52217.3,34.28,51845.3,33941,18,21.7,21.7,6.366,4.381,4.495
3/31/2022,1:15:52 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,85.3,5.48,7.98,-74.7,0.94,0,28.4,55636.9,52217.9,34.28,51846.2,33942,18,21.7,21.7,6.402,4.406,4.53
3/31/2022,1:15:53 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,85.2,5.47,7.98,-74.7,0.9,0,28.4,55634.1,52217.6,34.28,51846.2,33941,18,21.7,21.7,6.446,4.436,4.586
3/31/2022,1:15:54 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,85.1,5.47,7.98,-74.7,0.92,0,28.4,55630.9,52217,34.28,51845.9,33941,18,21.7,21.7,6.487,4.464,4.603
3/31/2022,1:15:55 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,85.1,5.46,7.98,-74.7,0.94,0,28.4,55628.1,52217.7,34.28,51846.9,33941,18,21.7,21.7,6.546,4.505,4.647
3/31/2022,1:15:56 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,85,5.46,7.98,-74.7,0.98,0,28.4,55625.1,52217.9,34.28,51847.5,33942,18,21.7,21.7,6.594,4.537,4.684
3/31/2022,1:15:57 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,84.9,5.45,7.98,-74.7,1.01,0,28.4,55622,52218.3,34.28,51848.3,33942,18,21.7,21.7,6.643,4.572,4.728
3/31/2022,1:15:58 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,84.8,5.45,7.98,-74.7,1.01,0,28.4,55618.5,52217.7,34.28,51848.1,33942,18,21.7,21.7,6.685,4.6,4.729
3/31/2022,1:15:59 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.3,84.7,5.44,7.98,-74.7,1.05,0,28.4,55616.1,52218.4,34.28,51849.1,33942,18,21.7,21.7,6.737,4.636,4.729
3/31/2022,1:16:00 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,84.7,5.44,7.98,-74.6,1.06,0,28.4,55613.8,52219.2,34.28,51850.2,33942,18,21.7,21.8,6.776,4.663,4.786
3/31/2022,1:16:01 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,84.6,5.44,7.97,-74.6,1.11,0,28.4,55610.1,52219.7,34.28,51851.3,33943,18,21.7,21.8,6.813,4.688,4.81
3/31/2022,1:16:02 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,84.6,5.43,7.97,-74.6,1.14,0,28.4,55605,52219.5,34.28,51851.6,33943,18,21.7,21.8,6.861,4.721,4.806
3/31/2022,1:16:03 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,84.5,5.43,7.97,-74.6,1.16,0,28.4,55600.7,52219.4,34.28,51852,33943,18,21.7,21.8,6.904,4.751,4.846
3/31/2022,1:16:04 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.5,5.43,7.97,-74.6,1.16,0,28.4,55596.6,52219.4,34.28,51852.4,33943,18,21.7,21.8,6.93,4.769,4.858
3/31/2022,1:16:05 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.4,84.4,5.43,7.97,-74.6,1.14,0,28.4,55593.7,52219.5,34.28,51852.9,33943,18,21.7,21.8,6.971,4.797,4.922
3/31/2022,1:16:06 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.4,5.42,7.97,-74.6,1.12,0,28.4,55590,52218.8,34.28,51852.5,33942,18,21.7,21.8,7.009,4.823,4.922
3/31/2022,1:16:07 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.4,5.42,7.97,-74.6,1.09,0,28.4,55587.2,52218.1,34.28,51852.1,33942,18,21.7,21.8,7.052,4.853,4.992
3/31/2022,1:16:08 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.4,84.4,5.42,7.97,-74.6,1.12,0,28.4,55584.3,52217.3,34.28,51851.5,33941,18,21.7,21.8,7.08,4.872,4.977
3/31/2022,1:16:09 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.4,84.4,5.42,7.97,-74.6,1.09,0,28.4,55583.3,52217.5,34.28,51851.9,33941,18,21.7,21.8,7.128,4.905,4.995
3/31/2022,1:16:10 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.4,84.4,5.42,7.97,-74.6,1.09,0,28.4,55581.3,52216.6,34.28,51851.1,33941,18,21.7,21.8,7.157,4.925,4.994
3/31/2022,1:16:11 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.4,5.42,7.97,-74.6,1.07,0,28.4,55580.2,52216.2,34.28,51850.7,33941,18,21.7,21.8,7.183,4.943,5.015
3/31/2022,1:16:12 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.06,0,28.4,55580.5,52217.2,34.28,51851.8,33941,18,21.7,21.8,7.216,4.966,4.998
3/31/2022,1:16:13 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.04,0,28.4,55580.9,52218,34.28,51852.7,33942,18,21.7,21.8,7.25,4.989,5.037
3/31/2022,1:16:14 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.06,0,28.4,55580.2,52217.4,34.28,51852.1,33941,18,21.7,21.8,7.266,5,5.033
3/31/2022,1:16:15 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.07,0,28.4,55579.5,52217.2,34.28,51852,33941,18,21.7,21.8,7.28,5.009,5.028
3/31/2022,1:16:16 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.08,0,28.4,55579.3,52217.3,34.28,51852.1,33941,18,21.7,21.8,7.311,5.031,5.123
3/31/2022,1:16:17 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.4,84.3,5.42,7.97,-74.6,1.09,0,28.4,55579.5,52217.7,34.28,51852.5,33942,18,21.7,21.8,7.329,5.043,5.13
3/31/2022,1:16:18 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.06,0,28.4,55578.3,52217,34.28,51851.9,33941,18,21.7,21.8,7.355,5.061,5.195
3/31/2022,1:16:19 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.07,0,28.4,55575.6,52215.1,34.28,51850.1,33940,18,21.7,21.8,7.389,5.085,5.175
3/31/2022,1:16:20 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.05,0,28.4,55575.6,52215.6,34.28,51850.6,33940,18,21.7,21.8,7.407,5.097,5.173
3/31/2022,1:16:21 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.07,0,28.4,55575.3,52215.9,34.28,51851,33940,18,21.7,21.8,7.432,5.114,5.214
3/31/2022,1:16:22 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.08,0,28.4,55574.5,52215.6,34.28,51850.7,33940,18,21.7,21.8,7.463,5.136,5.196
3/31/2022,1:16:23 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.4,84.3,5.42,7.97,-74.6,1.07,0,28.4,55573.3,52214.9,34.28,51850.1,33940,18,21.7,21.8,7.478,5.146,5.17
3/31/2022,1:16:24 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.3,5.42,7.97,-74.6,1.06,0,28.4,55571.7,52214,34.28,51849.3,33939,18,21.7,21.8,7.508,5.166,5.177
3/31/2022,1:16:25 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91383 °,758.5,84.4,5.42,7.97,-74.6,1.05,0,28.4,55571.8,52214.6,34.28,51849.9,33939,18,21.7,21.8,7.539,5.188,5.25
3/31/2022,1:16:26 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,84.4,5.42,7.97,-74.6,1.05,0,28.4,55571.8,52214.9,34.28,51850.2,33940,18,21.7,21.8,7.556,5.199,5.267
3/31/2022,1:16:27 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.02,0,28.4,55570.8,52214.3,34.28,51849.7,33939,18,21.7,21.8,7.572,5.21,5.246
3/31/2022,1:16:28 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,84.4,5.43,7.97,-74.6,1.06,0,28.4,55571.7,52215.5,34.28,51851,33940,18,21.7,21.8,7.601,5.231,5.335
3/31/2022,1:16:29 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.4,84.4,5.43,7.97,-74.6,1.05,0,28.4,55572.2,52216.3,34.28,51851.7,33941,18,21.7,21.8,7.625,5.247,5.361
3/31/2022,1:16:30 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.01,0,28.4,55573.2,52217.5,34.28,51853,33941,18,21.7,21.8,7.651,5.265,5.366
3/31/2022,1:16:31 AM,Cabral,PitProfile_1AM,-17.51646 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1,0,28.4,55572.3,52217.2,34.28,51852.7,33941,18,21.7,21.8,7.695,5.295,5.407
3/31/2022,1:16:32 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.4,84.4,5.43,7.97,-74.6,1.03,0,28.4,55571.3,52216.6,34.28,51852.2,33941,18,21.7,21.8,7.719,5.312,5.425
3/31/2022,1:16:33 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.4,84.4,5.43,7.97,-74.6,1.02,0,28.4,55571.1,52216.6,34.28,51852.2,33941,18,21.7,21.8,7.757,5.338,5.468
3/31/2022,1:16:34 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.4,84.4,5.43,7.97,-74.6,1.02,0,28.4,55571.5,52217.2,34.28,51852.9,33941,18,21.7,21.8,7.802,5.369,5.493
3/31/2022,1:16:35 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.03,0,28.4,55570.5,52216.6,34.28,51852.3,33941,18,21.7,21.8,7.858,5.407,5.526
3/31/2022,1:16:36 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.03,0,28.4,55570.1,52216.3,34.28,51852.1,33941,18,21.7,21.8,7.892,5.431,5.561
3/31/2022,1:16:37 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.04,0,28.4,55569.7,52216.1,34.28,51851.9,33940,18,21.7,21.8,7.94,5.464,5.612
3/31/2022,1:16:38 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,0.99,0,28.4,55570.3,52216.8,34.28,51852.6,33941,18,21.7,21.8,7.986,5.496,5.644
3/31/2022,1:16:39 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.03,0,28.4,55569.2,52215.8,34.28,51851.6,33940,18,21.7,21.8,8.026,5.523,5.64
3/31/2022,1:16:40 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.4,84.4,5.43,7.97,-74.6,1.04,0,28.4,55568.2,52215.1,34.28,51850.8,33940,18,21.7,21.8,8.081,5.561,5.69
3/31/2022,1:16:41 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.04,0,28.4,55568.4,52215.3,34.28,51851.1,33940,18,21.7,21.8,8.132,5.596,5.765
3/31/2022,1:16:42 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.04,0,28.4,55568.9,52215.8,34.28,51851.6,33940,18,21.7,21.8,8.181,5.629,5.779
3/31/2022,1:16:43 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.07,0,28.4,55568.4,52215.5,34.28,51851.3,33940,18,21.7,21.8,8.231,5.664,5.821
3/31/2022,1:16:44 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.08,0,28.4,55568.7,52215.9,34.28,51851.7,33940,18,21.7,21.8,8.294,5.707,5.86
3/31/2022,1:16:45 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.06,0,28.4,55569.9,52217,34.28,51852.9,33941,18,21.7,21.8,8.345,5.742,5.906
3/31/2022,1:16:46 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.07,0,28.4,55569.8,52217.1,34.28,51853,33941,18,21.7,21.8,8.403,5.782,5.969
3/31/2022,1:16:47 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.06,0,28.4,55570.5,52217.8,34.28,51853.6,33942,18,21.7,21.8,8.449,5.814,5.961
3/31/2022,1:16:48 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91385 °,758.5,84.4,5.43,7.98,-74.6,1.08,0,28.4,55570.5,52218.1,34.28,51854,33942,18,21.7,21.8,8.516,5.86,6.002
3/31/2022,1:16:49 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.98,-74.6,1.09,0,28.4,55569.6,52217.6,34.28,51853.5,33941,18,21.7,21.8,8.577,5.902,6.081
3/31/2022,1:16:50 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.11,0,28.4,55569.8,52218.1,34.28,51854,33942,18,21.7,21.8,8.63,5.939,6.104
3/31/2022,1:16:51 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.1,0,28.4,55568.7,52217.2,34.28,51853.2,33941,18,21.7,21.8,8.673,5.968,6.084
3/31/2022,1:16:52 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91385 °,758.4,84.4,5.43,7.98,-74.6,1.09,0,28.4,55568.9,52217.6,34.28,51853.6,33941,18,21.7,21.8,8.735,6.011,6.132
3/31/2022,1:16:53 AM,Cabral,PitProfile_1AM,-17.51647 °,-149.91385 °,758.5,84.4,5.43,7.98,-74.6,1.08,0,28.4,55569.7,52218.7,34.28,51854.7,33942,18,21.7,21.8,8.784,6.044,6.188
3/31/2022,1:16:54 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91385 °,758.5,84.4,5.43,7.98,-74.6,1.08,0,28.4,55568.9,52218.3,34.28,51854.4,33942,18,21.7,21.8,8.832,6.078,6.21
3/31/2022,1:16:55 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91386 °,758.5,84.4,5.43,7.98,-74.6,1.09,0,28.4,55568.1,52217.9,34.28,51854,33942,18,21.7,21.8,8.872,6.105,6.204
3/31/2022,1:16:56 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91386 °,758.5,84.4,5.43,7.97,-74.6,1.09,0,28.4,55568,52218.1,34.28,51854.2,33942,18,21.7,21.8,8.919,6.138,6.247
3/31/2022,1:16:57 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91385 °,758.5,84.4,5.43,7.97,-74.6,1.08,0,28.4,55567.2,52217.6,34.28,51853.8,33941,18,21.7,21.8,8.964,6.168,6.311
3/31/2022,1:16:58 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91386 °,758.5,84.4,5.43,7.97,-74.6,1.08,0,28.4,55567.3,52217.9,34.28,51854.2,33942,18,21.7,21.8,9.015,6.204,6.376
3/31/2022,1:16:59 AM,Cabral,PitProfile_1AM,-17.51648 °,-149.91386 °,758.5,84.4,5.43,7.97,-74.6,1.07,0,28.4,55567.9,52218.8,34.28,51855,33942,18,21.7,21.8,9.051,6.228,6.361
