MiniDOT Logger Concatenated Data File
Sensor:             7450-735719
Concatenation Date: 2021Jan19 13:54:14 HST

DO concentration compensated for salinity: 34.0 (ppt)
Saturation computed at elevation: -0.8 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,          Hawaii Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                1583613900,           2020-03-07 20:45:00,           2020-03-07 10:45:00,      3.430000,     16.382000,          8.229123,                   103.300978,      0.976000"
"                1583613960,           2020-03-07 20:46:00,           2020-03-07 10:46:00,      3.430000,     16.399000,          8.246436,                   103.552550,      0.976000"
"                1583614020,           2020-03-07 20:47:00,           2020-03-07 10:47:00,      3.430000,     16.408000,          8.327102,                   104.583803,      0.976000"
"                1583614080,           2020-03-07 20:48:00,           2020-03-07 10:48:00,      3.430000,     16.416000,          8.321515,                   104.529897,      0.976000"
"                1583614140,           2020-03-07 20:49:00,           2020-03-07 10:49:00,      3.430000,     16.416000,          8.211679,                   103.150200,      0.976000"
"                1583614200,           2020-03-07 20:50:00,           2020-03-07 10:50:00,      3.430000,     16.425000,          8.173559,                   102.689334,      0.976000"
"                1583614260,           2020-03-07 20:51:00,           2020-03-07 10:51:00,      3.430000,     16.442000,          8.181921,                   102.828373,      0.977000"
"                1583614320,           2020-03-07 20:52:00,           2020-03-07 10:52:00,      3.430000,     16.442000,          8.173785,                   102.726118,      0.976000"
"                1583614380,           2020-03-07 20:53:00,           2020-03-07 10:53:00,      3.430000,     16.442000,          8.220162,                   103.308975,      0.976000"
"                1583614440,           2020-03-07 20:54:00,           2020-03-07 10:54:00,      3.430000,     16.451000,          8.280492,                   104.085396,      0.976000"
"                1583614500,           2020-03-07 20:55:00,           2020-03-07 10:55:00,      3.430000,     16.451000,          8.334193,                   104.760412,      0.976000"
"                1583614560,           2020-03-07 20:56:00,           2020-03-07 10:56:00,      3.430000,     16.459000,          8.371729,                   105.248608,      0.976000"
"                1583614620,           2020-03-07 20:57:00,           2020-03-07 10:57:00,      3.430000,     16.468000,          8.379988,                   105.370867,      0.975000"
"                1583614680,           2020-03-07 20:58:00,           2020-03-07 10:58:00,      3.430000,     16.476000,          8.423222,                   105.930959,      0.976000"
"                1583614740,           2020-03-07 20:59:00,           2020-03-07 10:59:00,      3.430000,     16.476000,          8.442751,                   106.176549,      0.976000"
"                1583614800,           2020-03-07 21:00:00,           2020-03-07 11:00:00,      3.430000,     16.493000,          8.451934,                   106.327151,      0.976000"
"                1583614860,           2020-03-07 21:01:00,           2020-03-07 11:01:00,      3.430000,     16.527000,          8.448332,                   106.352020,      0.976000"
"                1583614920,           2020-03-07 21:02:00,           2020-03-07 11:02:00,      3.430000,     16.493000,          8.455189,                   106.368097,      0.976000"
"                1583614980,           2020-03-07 21:03:00,           2020-03-07 11:03:00,      3.430000,     16.502000,          8.455313,                   106.388245,      0.976000"
"                1583615040,           2020-03-07 21:04:00,           2020-03-07 11:04:00,      3.430000,     16.527000,          8.484951,                   106.812995,      0.977000"
"                1583615100,           2020-03-07 21:05:00,           2020-03-07 11:05:00,      3.430000,     16.502000,          8.489489,                   106.818262,      0.976000"
"                1583615160,           2020-03-07 21:06:00,           2020-03-07 11:06:00,      3.430000,     16.502000,          8.491930,                   106.848977,      0.976000"
"                1583615220,           2020-03-07 21:07:00,           2020-03-07 11:07:00,      3.430000,     16.519000,          8.485654,                   106.805264,      0.976000"
"                1583615280,           2020-03-07 21:08:00,           2020-03-07 11:08:00,      3.430000,     16.536000,          8.491585,                   106.915182,      0.976000"
"                1583615340,           2020-03-07 21:09:00,           2020-03-07 11:09:00,      3.430000,     16.519000,          8.471821,                   106.631147,      0.975000"
"                1583615400,           2020-03-07 21:10:00,           2020-03-07 11:10:00,      3.430000,     16.544000,          8.472978,                   106.697477,      0.976000"
"                1583615460,           2020-03-07 21:11:00,           2020-03-07 11:11:00,      3.430000,     16.536000,          8.490771,                   106.904936,      0.976000"
"                1583615520,           2020-03-07 21:12:00,           2020-03-07 11:12:00,      3.430000,     16.536000,          8.471241,                   106.659036,      0.976000"
"                1583615580,           2020-03-07 21:13:00,           2020-03-07 11:13:00,      3.430000,     16.553000,          8.460895,                   106.563927,      0.976000"
"                1583615640,           2020-03-07 21:14:00,           2020-03-07 11:14:00,      3.430000,     16.544000,          8.431476,                   106.174852,      0.975000"
"                1583615700,           2020-03-07 21:15:00,           2020-03-07 11:15:00,      3.430000,     16.561000,          8.393460,                   105.731000,      0.976000"
"                1583615760,           2020-03-07 21:16:00,           2020-03-07 11:16:00,      3.430000,     16.570000,          8.384630,                   105.638220,      0.976000"
"                1583615820,           2020-03-07 21:17:00,           2020-03-07 11:17:00,      3.430000,     16.570000,          8.378934,                   105.566448,      0.976000"
"                1583615880,           2020-03-07 21:18:00,           2020-03-07 11:18:00,      3.430000,     16.587000,          8.361260,                   105.378520,      0.975000"
"                1583615940,           2020-03-07 21:19:00,           2020-03-07 11:19:00,      3.430000,     16.595000,          8.362183,                   105.406493,      0.976000"
"                1583616000,           2020-03-07 21:20:00,           2020-03-07 11:20:00,      3.430000,     16.561000,          8.269763,                   104.172816,      0.975000"
"                1583616060,           2020-03-07 21:21:00,           2020-03-07 11:21:00,      3.430000,     16.578000,          8.191051,                   103.215323,      0.975000"
"                1583616120,           2020-03-07 21:22:00,           2020-03-07 11:22:00,      3.430000,     16.595000,          8.161979,                   102.882892,      0.976000"
"                1583616180,           2020-03-07 21:23:00,           2020-03-07 11:23:00,      3.430000,     16.595000,          8.131053,                   102.493068,      0.975000"
"                1583616240,           2020-03-07 21:24:00,           2020-03-07 11:24:00,      3.430000,     16.621000,          8.120815,                   102.415624,      0.975000"
"                1583616300,           2020-03-07 21:25:00,           2020-03-07 11:25:00,      3.430000,     16.604000,          8.107570,                   102.214894,      0.976000"
"                1583616360,           2020-03-07 21:26:00,           2020-03-07 11:26:00,      3.430000,     16.612000,          8.076748,                   101.842108,      0.975000"
"                1583616420,           2020-03-07 21:27:00,           2020-03-07 11:27:00,      3.430000,     16.604000,          8.076643,                   101.824996,      0.975000"
"                1583616480,           2020-03-07 21:28:00,           2020-03-07 11:28:00,      3.430000,     16.604000,          8.082340,                   101.896819,      0.975000"
"                1583616540,           2020-03-07 21:29:00,           2020-03-07 11:29:00,      3.430000,     16.629000,          8.095690,                   102.114589,      0.976000"
"                1583616600,           2020-03-07 21:30:00,           2020-03-07 11:30:00,      3.430000,     16.621000,          8.099654,                   102.148756,      0.975000"
"                1583616660,           2020-03-07 21:31:00,           2020-03-07 11:31:00,      3.430000,     16.621000,          8.102096,                   102.179549,      0.976000"
"                1583616720,           2020-03-07 21:32:00,           2020-03-07 11:32:00,      3.430000,     16.621000,          8.102096,                   102.179549,      0.976000"
"                1583616780,           2020-03-07 21:33:00,           2020-03-07 11:33:00,      3.430000,     16.595000,          8.146516,                   102.687980,      0.977000"
"                1583616840,           2020-03-07 21:34:00,           2020-03-07 11:34:00,      3.430000,     16.561000,          8.191639,                   103.188700,      0.976000"
"                1583616900,           2020-03-07 21:35:00,           2020-03-07 11:35:00,      3.430000,     16.544000,          8.228847,                   103.623212,      0.976000"
"                1583616960,           2020-03-07 21:36:00,           2020-03-07 11:36:00,      3.430000,     16.544000,          8.262212,                   104.043361,      0.977000"
"                1583617020,           2020-03-07 21:37:00,           2020-03-07 11:37:00,      3.430000,     16.536000,          8.219789,                   103.493076,      0.975000"
"                1583617080,           2020-03-07 21:38:00,           2020-03-07 11:38:00,      3.430000,     16.536000,          8.204327,                   103.298406,      0.976000"
"                1583617140,           2020-03-07 21:39:00,           2020-03-07 11:39:00,      3.430000,     16.527000,          8.227806,                   103.575927,      0.976000"
"                1583617200,           2020-03-07 21:40:00,           2020-03-07 11:40:00,      3.430000,     16.519000,          8.254553,                   103.896490,      0.976000"
"                1583617260,           2020-03-07 21:41:00,           2020-03-07 11:41:00,      3.430000,     16.527000,          8.269307,                   104.098365,      0.977000"
"                1583617320,           2020-03-07 21:42:00,           2020-03-07 11:42:00,      3.430000,     16.502000,          8.272227,                   104.084583,      0.976000"
"                1583617380,           2020-03-07 21:43:00,           2020-03-07 11:43:00,      3.430000,     16.502000,          8.290129,                   104.309830,      0.977000"
"                1583617440,           2020-03-07 21:44:00,           2020-03-07 11:44:00,      3.430000,     16.485000,          8.276881,                   104.108759,      0.976000"
"                1583617500,           2020-03-07 21:45:00,           2020-03-07 11:45:00,      3.430000,     16.493000,          8.283498,                   104.208183,      0.977000"
"                1583617560,           2020-03-07 21:46:00,           2020-03-07 11:46:00,      3.430000,     16.502000,          8.285246,                   104.248399,      0.977000"
"                1583617620,           2020-03-07 21:47:00,           2020-03-07 11:47:00,      3.430000,     16.485000,          8.282577,                   104.180403,      0.976000"
"                1583617680,           2020-03-07 21:48:00,           2020-03-07 11:48:00,      3.430000,     16.476000,          8.286524,                   104.211832,      0.976000"
"                1583617740,           2020-03-07 21:49:00,           2020-03-07 11:49:00,      3.430000,     16.485000,          8.278508,                   104.129229,      0.976000"
"                1583617800,           2020-03-07 21:50:00,           2020-03-07 11:50:00,      3.430000,     16.468000,          8.304317,                   104.419368,      0.977000"
"                1583617860,           2020-03-07 21:51:00,           2020-03-07 11:51:00,      3.430000,     16.476000,          8.295475,                   104.324394,      0.977000"
"                1583617920,           2020-03-07 21:52:00,           2020-03-07 11:52:00,      3.430000,     16.476000,          8.300357,                   104.385792,      0.977000"
"                1583617980,           2020-03-07 21:53:00,           2020-03-07 11:53:00,      3.430000,     16.451000,          8.300020,                   104.330857,      0.976000"
"                1583618040,           2020-03-07 21:54:00,           2020-03-07 11:54:00,      3.430000,     16.459000,          8.317214,                   104.563249,      0.977000"
"                1583618100,           2020-03-07 21:55:00,           2020-03-07 11:55:00,      3.430000,     16.459000,          8.292805,                   104.256372,      0.976000"
"                1583618160,           2020-03-07 21:56:00,           2020-03-07 11:56:00,      3.430000,     16.468000,          8.281534,                   104.132895,      0.976000"
"                1583618220,           2020-03-07 21:57:00,           2020-03-07 11:57:00,      3.430000,     16.476000,          8.278387,                   104.109503,      0.976000"
"                1583618280,           2020-03-07 21:58:00,           2020-03-07 11:58:00,      3.430000,     16.468000,          8.282348,                   104.143126,      0.977000"
"                1583618340,           2020-03-07 21:59:00,           2020-03-07 11:59:00,      3.430000,     16.468000,          8.282348,                   104.143126,      0.977000"
"                1583618400,           2020-03-07 22:00:00,           2020-03-07 12:00:00,      3.430000,     16.485000,          8.275253,                   104.088290,      0.977000"
"                1583618460,           2020-03-07 22:01:00,           2020-03-07 12:01:00,      3.430000,     16.493000,          8.263969,                   103.962505,      0.976000"
"                1583618520,           2020-03-07 22:02:00,           2020-03-07 12:02:00,      3.430000,     16.476000,          8.286524,                   104.211832,      0.977000"
"                1583618580,           2020-03-07 22:03:00,           2020-03-07 12:03:00,      3.430000,     16.510000,          8.268266,                   104.050903,      0.977000"
"                1583618640,           2020-03-07 22:04:00,           2020-03-07 12:04:00,      3.430000,     16.502000,          8.275482,                   104.125537,      0.977000"
"                1583618700,           2020-03-07 22:05:00,           2020-03-07 12:05:00,      3.430000,     16.519000,          8.264318,                   104.019396,      0.976000"
"                1583618760,           2020-03-07 22:06:00,           2020-03-07 12:06:00,      3.430000,     16.502000,          8.255953,                   103.879813,      0.977000"
"                1583618820,           2020-03-07 22:07:00,           2020-03-07 12:07:00,      3.430000,     16.519000,          8.213866,                   103.384382,      0.977000"
"                1583618880,           2020-03-07 22:08:00,           2020-03-07 12:08:00,      3.430000,     16.527000,          8.217228,                   103.442757,      0.977000"
"                1583618940,           2020-03-07 22:09:00,           2020-03-07 12:09:00,      3.430000,     16.519000,          8.242347,                   103.742857,      0.976000"
"                1583619000,           2020-03-07 22:10:00,           2020-03-07 12:10:00,      3.430000,     16.544000,          8.268722,                   104.125342,      0.977000"
"                1583619060,           2020-03-07 22:11:00,           2020-03-07 12:11:00,      3.430000,     16.519000,          8.276524,                   104.173028,      0.976000"
"                1583619120,           2020-03-07 22:12:00,           2020-03-07 12:12:00,      3.430000,     16.493000,          8.282684,                   104.197946,      0.977000"
"                1583619180,           2020-03-07 22:13:00,           2020-03-07 12:13:00,      3.430000,     16.502000,          8.275482,                   104.125537,      0.977000"
"                1583619240,           2020-03-07 22:14:00,           2020-03-07 12:14:00,      3.430000,     16.493000,          8.254205,                   103.839667,      0.976000"
"                1583619300,           2020-03-07 22:15:00,           2020-03-07 12:15:00,      3.430000,     16.493000,          8.260714,                   103.921559,      0.977000"
"                1583619360,           2020-03-07 22:16:00,           2020-03-07 12:16:00,      3.430000,     16.502000,          8.237237,                   103.644327,      0.976000"
"                1583619420,           2020-03-07 22:17:00,           2020-03-07 12:17:00,      3.430000,     16.502000,          8.211198,                   103.316695,      0.977000"
"                1583619480,           2020-03-07 22:18:00,           2020-03-07 12:18:00,      3.430000,     16.510000,          8.171432,                   102.832317,      0.976000"
"                1583619540,           2020-03-07 22:19:00,           2020-03-07 12:19:00,      3.430000,     16.536000,          8.144923,                   102.550461,      0.976000"
"                1583619600,           2020-03-07 22:20:00,           2020-03-07 12:20:00,      3.430000,     16.536000,          8.171777,                   102.888573,      0.977000"
"                1583619660,           2020-03-07 22:21:00,           2020-03-07 12:21:00,      3.430000,     16.536000,          8.186425,                   103.072998,      0.976000"
"                1583619720,           2020-03-07 22:22:00,           2020-03-07 12:22:00,      3.430000,     16.536000,          8.211651,                   103.390618,      0.976000"
"                1583619780,           2020-03-07 22:23:00,           2020-03-07 12:23:00,      3.430000,     16.527000,          8.244081,                   103.780805,      0.977000"
"                1583619840,           2020-03-07 22:24:00,           2020-03-07 12:24:00,      3.430000,     16.493000,          8.244440,                   103.716828,      0.977000"
"                1583619900,           2020-03-07 22:25:00,           2020-03-07 12:25:00,      3.430000,     16.485000,          8.239451,                   103.637957,      0.977000"
"                1583619960,           2020-03-07 22:26:00,           2020-03-07 12:26:00,      3.430000,     16.485000,          8.228873,                   103.504904,      0.977000"
"                1583620020,           2020-03-07 22:27:00,           2020-03-07 12:27:00,      3.430000,     16.493000,          8.228166,                   103.512097,      0.977000"
"                1583620080,           2020-03-07 22:28:00,           2020-03-07 12:28:00,      3.430000,     16.468000,          8.231900,                   103.508793,      0.977000"
"                1583620140,           2020-03-07 22:29:00,           2020-03-07 12:29:00,      3.430000,     16.485000,          8.227246,                   103.484434,      0.977000"
"                1583620200,           2020-03-07 22:30:00,           2020-03-07 12:30:00,      3.430000,     16.459000,          8.239917,                   103.591472,      0.977000"
"                1583620260,           2020-03-07 22:31:00,           2020-03-07 12:31:00,      3.430000,     16.476000,          8.219802,                   103.372735,      0.977000"
"                1583620320,           2020-03-07 22:32:00,           2020-03-07 12:32:00,      3.430000,     16.442000,          8.216094,                   103.257847,      0.976000"
"                1583620380,           2020-03-07 22:33:00,           2020-03-07 12:33:00,      3.430000,     16.459000,          8.225271,                   103.407346,      0.977000"
"                1583620440,           2020-03-07 22:34:00,           2020-03-07 12:34:00,      3.430000,     16.459000,          8.230967,                   103.478950,      0.976000"
"                1583620500,           2020-03-07 22:35:00,           2020-03-07 12:35:00,      3.430000,     16.451000,          8.243064,                   103.614931,      0.977000"
"                1583620560,           2020-03-07 22:36:00,           2020-03-07 12:36:00,      3.430000,     16.451000,          8.247132,                   103.666068,      0.977000"
"                1583620620,           2020-03-07 22:37:00,           2020-03-07 12:37:00,      3.430000,     16.459000,          8.251308,                   103.734681,      0.977000"
"                1583620680,           2020-03-07 22:38:00,           2020-03-07 12:38:00,      3.430000,     16.451000,          8.250387,                   103.706978,      0.976000"
"                1583620740,           2020-03-07 22:39:00,           2020-03-07 12:39:00,      3.430000,     16.451000,          8.261778,                   103.850164,      0.977000"
"                1583620800,           2020-03-07 22:40:00,           2020-03-07 12:40:00,      3.430000,     16.459000,          8.250494,                   103.724452,      0.976000"
"                1583620860,           2020-03-07 22:41:00,           2020-03-07 12:41:00,      3.430000,     16.451000,          8.259337,                   103.819481,      0.977000"
"                1583620920,           2020-03-07 22:42:00,           2020-03-07 12:42:00,      3.430000,     16.459000,          8.258631,                   103.826744,      0.977000"
"                1583620980,           2020-03-07 22:43:00,           2020-03-07 12:43:00,      3.430000,     16.468000,          8.249801,                   103.733879,      0.976000"
"                1583621040,           2020-03-07 22:44:00,           2020-03-07 12:44:00,      3.430000,     16.468000,          8.254683,                   103.795266,      0.977000"
"                1583621100,           2020-03-07 22:45:00,           2020-03-07 12:45:00,      3.430000,     16.485000,          8.237010,                   103.607252,      0.976000"
"                1583621160,           2020-03-07 22:46:00,           2020-03-07 12:46:00,      3.430000,     16.476000,          8.259673,                   103.874147,      0.977000"
"                1583621220,           2020-03-07 22:47:00,           2020-03-07 12:47:00,      3.430000,     16.485000,          8.242706,                   103.678896,      0.976000"
"                1583621280,           2020-03-07 22:48:00,           2020-03-07 12:48:00,      3.430000,     16.485000,          8.244333,                   103.699366,      0.976000"
"                1583621340,           2020-03-07 22:49:00,           2020-03-07 12:49:00,      3.430000,     16.485000,          8.254911,                   103.832419,      0.977000"
"                1583621400,           2020-03-07 22:50:00,           2020-03-07 12:50:00,      3.430000,     16.493000,          8.258273,                   103.890849,      0.977000"
"                1583621460,           2020-03-07 22:51:00,           2020-03-07 12:51:00,      3.430000,     16.476000,          8.274319,                   104.058339,      0.977000"
"                1583621520,           2020-03-07 22:52:00,           2020-03-07 12:52:00,      3.430000,     16.485000,          8.267116,                   103.985941,      0.977000"
"                1583621580,           2020-03-07 22:53:00,           2020-03-07 12:53:00,      3.430000,     16.493000,          8.273733,                   104.085344,      0.977000"
"                1583621640,           2020-03-07 22:54:00,           2020-03-07 12:54:00,      3.430000,     16.485000,          8.270371,                   104.026881,      0.976000"
"                1583621700,           2020-03-07 22:55:00,           2020-03-07 12:55:00,      3.430000,     16.510000,          8.258501,                   103.928021,      0.976000"
"                1583621760,           2020-03-07 22:56:00,           2020-03-07 12:56:00,      3.430000,     16.493000,          8.283498,                   104.208183,      0.976000"
"                1583621820,           2020-03-07 22:57:00,           2020-03-07 12:57:00,      3.430000,     16.502000,          8.276295,                   104.135775,      0.977000"
"                1583621880,           2020-03-07 22:58:00,           2020-03-07 12:58:00,      3.430000,     16.536000,          8.266173,                   104.077088,      0.977000"
"                1583621940,           2020-03-07 22:59:00,           2020-03-07 12:59:00,      3.430000,     16.519000,          8.279779,                   104.213997,      0.977000"
"                1583622000,           2020-03-07 23:00:00,           2020-03-07 13:00:00,      3.430000,     16.527000,          8.277445,                   104.200804,      0.977000"
"                1583622060,           2020-03-07 23:01:00,           2020-03-07 13:01:00,      3.430000,     16.527000,          8.275004,                   104.170072,      0.977000"
"                1583622120,           2020-03-07 23:02:00,           2020-03-07 13:02:00,      3.430000,     16.527000,          8.280700,                   104.241780,      0.977000"
"                1583622180,           2020-03-07 23:03:00,           2020-03-07 13:03:00,      3.430000,     16.519000,          8.297681,                   104.439325,      0.976000"
"                1583622240,           2020-03-07 23:04:00,           2020-03-07 13:04:00,      3.430000,     16.510000,          8.320344,                   104.706278,      0.977000"
"                1583622300,           2020-03-07 23:05:00,           2020-03-07 13:05:00,      3.430000,     16.527000,          8.314064,                   104.661779,      0.976000"
"                1583622360,           2020-03-07 23:06:00,           2020-03-07 13:06:00,      3.430000,     16.493000,          8.270479,                   104.044398,      0.977000"
"                1583622420,           2020-03-07 23:07:00,           2020-03-07 13:07:00,      3.430000,     16.527000,          8.228620,                   103.586171,      0.976000"
"                1583622480,           2020-03-07 23:08:00,           2020-03-07 13:08:00,      3.430000,     16.502000,          8.250257,                   103.808143,      0.977000"
"                1583622540,           2020-03-07 23:09:00,           2020-03-07 13:09:00,      3.430000,     16.476000,          8.261300,                   103.894612,      0.977000"
"                1583622600,           2020-03-07 23:10:00,           2020-03-07 13:10:00,      3.430000,     16.476000,          8.268623,                   103.986709,      0.977000"
"                1583622660,           2020-03-07 23:11:00,           2020-03-07 13:11:00,      3.430000,     16.476000,          8.277574,                   104.099270,      0.976000"
"                1583622720,           2020-03-07 23:12:00,           2020-03-07 13:12:00,      3.430000,     16.459000,          8.293618,                   104.266601,      0.977000"
"                1583622780,           2020-03-07 23:13:00,           2020-03-07 13:13:00,      3.430000,     16.459000,          8.297686,                   104.317748,      0.977000"
"                1583622840,           2020-03-07 23:14:00,           2020-03-07 13:14:00,      3.430000,     16.468000,          8.291298,                   104.255669,      0.976000"
"                1583622900,           2020-03-07 23:15:00,           2020-03-07 13:15:00,      3.430000,     16.476000,          8.291406,                   104.273230,      0.976000"
"                1583622960,           2020-03-07 23:16:00,           2020-03-07 13:16:00,      3.430000,     16.459000,          8.298500,                   104.327977,      0.977000"
"                1583623020,           2020-03-07 23:17:00,           2020-03-07 13:17:00,      3.430000,     16.442000,          8.287694,                   104.157698,      0.977000"
"                1583623080,           2020-03-07 23:18:00,           2020-03-07 13:18:00,      3.430000,     16.425000,          8.295601,                   104.222621,      0.976000"
"                1583623140,           2020-03-07 23:19:00,           2020-03-07 13:19:00,      3.430000,     16.433000,          8.304659,                   104.352649,      0.977000"
"                1583623200,           2020-03-07 23:20:00,           2020-03-07 13:20:00,      3.430000,     16.416000,          8.303616,                   104.305057,      0.977000"
"                1583623260,           2020-03-07 23:21:00,           2020-03-07 13:21:00,      3.430000,     16.433000,          8.296522,                   104.250413,      0.976000"
"                1583623320,           2020-03-07 23:22:00,           2020-03-07 13:22:00,      3.430000,     16.399000,          8.305013,                   104.288125,      0.977000"
"                1583623380,           2020-03-07 23:23:00,           2020-03-07 13:23:00,      3.430000,     16.408000,          8.281541,                   104.011581,      0.977000"
"                1583623440,           2020-03-07 23:24:00,           2020-03-07 13:24:00,      3.430000,     16.408000,          8.265269,                   103.807216,      0.977000"
"                1583623500,           2020-03-07 23:25:00,           2020-03-07 13:25:00,      3.430000,     16.399000,          8.261894,                   103.746660,      0.977000"
"                1583623560,           2020-03-07 23:26:00,           2020-03-07 13:26:00,      3.430000,     16.382000,          8.255970,                   103.637996,      0.977000"
"                1583623620,           2020-03-07 23:27:00,           2020-03-07 13:27:00,      3.430000,     16.374000,          8.256676,                   103.630725,      0.977000"
"                1583623680,           2020-03-07 23:28:00,           2020-03-07 13:28:00,      3.430000,     16.365000,          8.242725,                   103.437504,      0.977000"
"                1583623740,           2020-03-07 23:29:00,           2020-03-07 13:29:00,      3.430000,     16.374000,          8.229016,                   103.283554,      0.976000"
"                1583623800,           2020-03-07 23:30:00,           2020-03-07 13:30:00,      3.430000,     16.348000,          8.243311,                   103.410623,      0.977000"
"                1583623860,           2020-03-07 23:31:00,           2020-03-07 13:31:00,      3.430000,     16.348000,          8.229481,                   103.237133,      0.976000"
"                1583623920,           2020-03-07 23:32:00,           2020-03-07 13:32:00,      3.430000,     16.365000,          8.222387,                   103.182280,      0.977000"
"                1583623980,           2020-03-07 23:33:00,           2020-03-07 13:33:00,      3.430000,     16.348000,          8.230295,                   103.247338,      0.977000"
"                1583624040,           2020-03-07 23:34:00,           2020-03-07 13:34:00,      3.430000,     16.348000,          8.218905,                   103.104464,      0.976000"
"                1583624100,           2020-03-07 23:35:00,           2020-03-07 13:35:00,      3.430000,     16.323000,          8.238094,                   103.294885,      0.977000"
"                1583624160,           2020-03-07 23:36:00,           2020-03-07 13:36:00,      3.430000,     16.323000,          8.233213,                   103.233685,      0.977000"
"                1583624220,           2020-03-07 23:37:00,           2020-03-07 13:37:00,      3.430000,     16.297000,          8.229611,                   103.136260,      0.976000"
"                1583624280,           2020-03-07 23:38:00,           2020-03-07 13:38:00,      3.430000,     16.331000,          8.218678,                   103.067486,      0.976000"
"                1583624340,           2020-03-07 23:39:00,           2020-03-07 13:39:00,      3.430000,     16.306000,          8.228918,                   103.145664,      0.977000"
"                1583624400,           2020-03-07 23:40:00,           2020-03-07 13:40:00,      3.430000,     16.297000,          8.223917,                   103.064900,      0.977000"
"                1583624460,           2020-03-07 23:41:00,           2020-03-07 13:41:00,      3.430000,     16.289000,          8.226250,                   103.078068,      0.977000"
"                1583624520,           2020-03-07 23:42:00,           2020-03-07 13:42:00,      3.430000,     16.314000,          8.204621,                   102.857145,      0.977000"
"                1583624580,           2020-03-07 23:43:00,           2020-03-07 13:43:00,      3.430000,     16.297000,          8.209275,                   102.881401,      0.977000"
"                1583624640,           2020-03-07 23:44:00,           2020-03-07 13:44:00,      3.430000,     16.297000,          8.210902,                   102.901790,      0.977000"
"                1583624700,           2020-03-07 23:45:00,           2020-03-07 13:45:00,      3.430000,     16.289000,          8.196153,                   102.700940,      0.977000"
"                1583624760,           2020-03-07 23:46:00,           2020-03-07 13:46:00,      3.430000,     16.289000,          8.188832,                   102.609207,      0.977000"
"                1583624820,           2020-03-07 23:47:00,           2020-03-07 13:47:00,      3.430000,     16.306000,          8.189059,                   102.646046,      0.977000"
"                1583624880,           2020-03-07 23:48:00,           2020-03-07 13:48:00,      3.430000,     16.314000,          8.188352,                   102.653185,      0.977000"
"                1583624940,           2020-03-07 23:49:00,           2020-03-07 13:49:00,      3.430000,     16.297000,          8.183245,                   102.555182,      0.977000"
"                1583625000,           2020-03-07 23:50:00,           2020-03-07 13:50:00,      3.430000,     16.280000,          8.188712,                   102.589705,      0.977000"
"                1583625060,           2020-03-07 23:51:00,           2020-03-07 13:51:00,      3.430000,     16.280000,          8.194406,                   102.661039,      0.978000"
"                1583625120,           2020-03-07 23:52:00,           2020-03-07 13:52:00,      3.430000,     16.289000,          8.182325,                   102.527666,      0.977000"
"                1583625180,           2020-03-07 23:53:00,           2020-03-07 13:53:00,      3.430000,     16.263000,          8.195806,                   102.644553,      0.978000"
"                1583625240,           2020-03-07 23:54:00,           2020-03-07 13:54:00,      3.430000,     16.280000,          8.183018,                   102.518370,      0.977000"
"                1583625300,           2020-03-07 23:55:00,           2020-03-07 13:55:00,      3.430000,     16.272000,          8.191859,                   102.613126,      0.978000"
"                1583625360,           2020-03-07 23:56:00,           2020-03-07 13:56:00,      3.430000,     16.263000,          8.180351,                   102.450999,      0.977000"
"                1583625420,           2020-03-07 23:57:00,           2020-03-07 13:57:00,      3.430000,     16.280000,          8.173257,                   102.396081,      0.978000"
"                1583625480,           2020-03-07 23:58:00,           2020-03-07 13:58:00,      3.430000,     16.272000,          8.176404,                   102.419536,      0.977000"
"                1583625540,           2020-03-07 23:59:00,           2020-03-07 13:59:00,      3.430000,     16.280000,          8.175697,                   102.426654,      0.977000"
"                1583625600,           2020-03-08 00:00:00,           2020-03-07 14:00:00,      3.430000,     16.263000,          8.172217,                   102.349129,      0.977000"
"                1583625660,           2020-03-08 00:01:00,           2020-03-07 14:01:00,      3.430000,     16.255000,          8.180244,                   102.433683,      0.978000"
"                1583625720,           2020-03-08 00:02:00,           2020-03-07 14:02:00,      3.430000,     16.255000,          8.170484,                   102.311459,      0.977000"
"                1583625780,           2020-03-08 00:03:00,           2020-03-07 14:03:00,      3.430000,     16.280000,          8.163496,                   102.273793,      0.977000"
"                1583625840,           2020-03-08 00:04:00,           2020-03-07 14:04:00,      3.430000,     16.263000,          8.172217,                   102.349129,      0.978000"
"                1583625900,           2020-03-08 00:05:00,           2020-03-07 14:05:00,      3.430000,     16.272000,          8.175591,                   102.409347,      0.978000"
"                1583625960,           2020-03-08 00:06:00,           2020-03-07 14:06:00,      3.430000,     16.272000,          8.161763,                   102.236134,      0.977000"
"                1583626020,           2020-03-08 00:07:00,           2020-03-07 14:07:00,      3.430000,     16.263000,          8.145375,                   102.012957,      0.977000"
"                1583626080,           2020-03-08 00:08:00,           2020-03-07 14:08:00,      3.430000,     16.263000,          8.150255,                   102.074079,      0.977000"
"                1583626140,           2020-03-08 00:09:00,           2020-03-07 14:09:00,      3.430000,     16.246000,          8.159790,                   102.159619,      0.977000"
"                1583626200,           2020-03-08 00:10:00,           2020-03-07 14:10:00,      3.430000,     16.246000,          8.166297,                   102.241086,      0.978000"
