"Plot Title: Depth_012221_877_wRAD"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810877, SEN S/N: 20810877)","Temp, °C (LGR S/N: 20810877, SEN S/N: 20810877)","Water Level, meters (LGR S/N: 20810877)","Coupler Detached (LGR S/N: 20810877)","Coupler Attached (LGR S/N: 20810877)","Host Connected (LGR S/N: 20810877)","Stopped (LGR S/N: 20810877)","End Of File (LGR S/N: 20810877)"
399,01/22/21 06:38:00 PM,101.144,27.468,0.052,,,,,
400,01/22/21 06:39:00 PM,101.138,27.272,0.052,,,,,
401,01/22/21 06:40:00 PM,101.152,27.173,0.053,,,,,
402,01/22/21 06:41:00 PM,101.167,27.075,0.055,,,,,
403,01/22/21 06:42:00 PM,101.146,26.977,0.052,,,,,
404,01/22/21 06:43:00 PM,101.143,26.879,0.052,,,,,
405,01/22/21 06:44:00 PM,101.125,26.879,0.050,,,,,
406,01/22/21 06:45:00 PM,101.139,26.781,0.052,,,,,
407,01/22/21 06:46:00 PM,101.125,26.879,0.050,,,,,
408,01/22/21 06:47:00 PM,101.071,26.879,0.045,,,,,
409,01/22/21 06:48:00 PM,101.146,26.977,0.052,,,,,
410,01/22/21 06:49:00 PM,101.149,27.075,0.053,,,,,
411,01/22/21 06:50:00 PM,101.170,27.173,0.055,,,,,
412,01/22/21 06:51:00 PM,101.156,27.272,0.053,,,,,
413,01/22/21 06:52:00 PM,101.173,27.272,0.055,,,,,
414,01/22/21 06:53:00 PM,101.177,27.370,0.056,,,,,
415,01/22/21 06:54:00 PM,101.141,27.370,0.052,,,,,
416,01/22/21 06:55:00 PM,101.177,27.370,0.056,,,,,
417,01/22/21 06:56:00 PM,101.159,27.370,0.054,,,,,
418,01/22/21 06:57:00 PM,101.177,27.370,0.056,,,,,
419,01/22/21 06:58:00 PM,101.141,27.370,0.052,,,,,
420,01/22/21 06:59:00 PM,101.138,27.272,0.052,,,,,
421,01/22/21 07:00:00 PM,101.116,27.173,0.049,,,,,
422,01/22/21 07:01:00 PM,101.134,27.173,0.051,,,,,
423,01/22/21 07:02:00 PM,101.185,27.075,0.056,,,,,
424,01/22/21 07:03:00 PM,101.113,27.075,0.049,,,,,
425,01/22/21 07:04:00 PM,101.149,27.075,0.053,,,,,
426,01/22/21 07:05:00 PM,101.152,27.173,0.053,,,,,
427,01/22/21 07:06:00 PM,101.170,27.173,0.055,,,,,
428,01/22/21 07:07:00 PM,101.206,27.173,0.058,,,,,
429,01/22/21 07:08:00 PM,101.170,27.173,0.055,,,,,
430,01/22/21 07:09:00 PM,101.185,27.075,0.056,,,,,
431,01/22/21 07:10:00 PM,101.203,27.075,0.058,,,,,
432,01/22/21 07:11:00 PM,101.200,26.977,0.058,,,,,
433,01/22/21 07:12:00 PM,101.218,26.977,0.060,,,,,
434,01/22/21 07:13:00 PM,101.218,26.977,0.060,,,,,
435,01/22/21 07:14:00 PM,101.214,26.879,0.059,,,,,
436,01/22/21 07:15:00 PM,101.196,26.879,0.057,,,,,
437,01/22/21 07:16:00 PM,101.200,26.977,0.058,,,,,
438,01/22/21 07:17:00 PM,102.683,26.781,0.205,,,,,
439,01/22/21 07:18:00 PM,102.950,26.683,0.232,,,,,
440,01/22/21 07:19:00 PM,103.187,26.781,0.255,,,,,
441,01/22/21 07:20:00 PM,103.187,26.781,0.255,,,,,
442,01/22/21 07:21:00 PM,103.187,26.781,0.255,,,,,
443,01/22/21 07:22:00 PM,101.211,26.781,0.059,,,,,
444,01/22/21 07:23:00 PM,101.187,26.585,0.057,,,,,
445,01/22/21 07:24:00 PM,101.233,25.805,0.061,,,,,
446,01/22/21 07:25:00 PM,101.235,25.319,0.061,,,,,
447,01/22/21 07:26:00 PM,101.259,24.931,0.064,,,,,
448,01/22/21 07:27:00 PM,101.249,24.641,0.063,,,,,
449,01/22/21 07:28:00 PM,101.258,24.351,0.064,,,,,
450,01/22/21 07:29:00 PM,101.252,24.158,0.063,,,,,
451,01/22/21 07:30:00 PM,101.267,24.062,0.064,,,,,
452,01/22/21 07:30:39 PM,,,,,Logged,,,
453,01/22/21 07:30:42 PM,,,,,,Logged,,
454,01/22/21 07:30:53 PM,,,,,,,Logged,Logged
