"","DateTime","Battery","Heading","Pitch","Roll","Pressure","Temperature","AnalogIn1","AnalogIn2","Speed.1.0.150m.","Dir.1.0.150m.","Speed.2.0.200m.","Dir.2.0.200m.","Speed.3.0.250m.","Dir.3.0.250m.","Speed.4.0.300m.","Dir.4.0.300m.","Speed.5.0.350m.","Dir.5.0.350m.","Speed.6.0.400m.","Dir.6.0.400m.","Speed.7.0.450m.","Dir.7.0.450m.","Speed.8.0.500m.","Dir.8.0.500m.","Speed.9.0.550m.","Dir.9.0.550m.","Speed.10.0.600m.","Dir.10.0.600m.","Speed.11.0.650m.","Dir.11.0.650m.","Speed.12.0.700m.","Dir.12.0.700m.","Speed.13.0.750m.","Dir.13.0.750m.","Speed.14.0.800m.","Dir.14.0.800m.","Speed.15.0.850m.","Dir.15.0.850m.","Speed.16.0.900m.","Dir.16.0.900m.","Speed.17.0.950m.","Dir.17.0.950m.","X"
"281",2021-08-09 02:20:00,11,355.1,-2.7,0.4,1.764,27.03,0,0,0.01,90,0.011,95.19,0.009,83.66,0.012,75.96,0.015,70.35,0.016,68.2,0.018,77.47,0.028,77.47,0.026,81.25,0.011,68.2,0.014,53.97,0.014,53.97,0.012,41.63,0.008,45,0.007,33.69,0.006,30.96,0.007,45,NA
"282",2021-08-09 02:22:00,11,354.9,-2.7,0.4,1.753,27.02,0,0,0.085,261.87,0.08,263.5,0.077,263.25,0.075,263.91,0.076,264.74,0.077,262.5,0.075,260.04,0.081,260.77,0.075,258.39,0.073,257.3,0.071,260.27,0.073,262.87,0.069,265.03,0.067,264.88,0.069,266.68,0.072,266.03,0.073,264.52,NA
"283",2021-08-09 02:24:00,11,354.9,-2.7,0.4,1.727,27.02,0,0,0.006,218.66,0.005,216.87,0.007,243.43,0.007,254.05,0.01,264.29,0.01,264.29,0.016,270,0.015,258.69,0.028,284.53,0.029,284.04,0.029,282.09,0.028,284.53,0.02,284.74,0.019,278.97,0.019,278.97,0.019,288.43,0.016,291.8,NA
"284",2021-08-09 02:26:00,11,354.9,-2.7,0.5,1.75,27.02,0,0,0.015,70.35,0.014,77.91,0.015,70.35,0.016,68.2,0.018,73.61,0.018,73.61,0.018,73.61,0.022,76.61,0.01,5.71,0.011,63.43,0.013,81.25,0.009,102.53,0.008,90,0.007,105.95,0.004,116.57,0.004,116.57,0.003,135,NA
"285",2021-08-09 02:28:00,11,354.9,-2.7,0.5,1.743,27.02,0,0,0.022,267.4,0.022,270,0.018,270,0.016,266.42,0.014,252.9,0.013,241.39,0.013,221.99,0.01,233.13,0.014,257.91,0.008,240.26,0.009,243.43,0.012,235.01,0.013,241.39,0.009,243.43,0.016,255.07,0.021,264.56,0.024,274.76,NA
"286",2021-08-09 02:30:00,11,355.1,-2.7,0.4,1.744,27.01,0,0,0.058,89.01,0.055,88.96,0.055,88.96,0.054,90,0.054,86.82,0.054,84.71,0.058,84.09,0.068,76.37,0.055,77.47,0.051,77.59,0.054,81.42,0.053,83.54,0.055,83.77,0.056,84.9,0.056,82.87,0.052,84.51,0.055,85.84,NA
"287",2021-08-09 02:32:00,11,355,-2.7,0.4,1.729,27.01,0,0,0.026,81.25,0.029,84.09,0.029,88.03,0.03,95.71,0.026,100.89,0.022,90,0.018,80.54,0.029,69.68,0.027,53.97,0.02,49.09,0.016,71.57,0.014,72.9,0.016,86.42,0.016,93.58,0.019,96.01,0.019,101.89,0.02,104.74,NA
"288",2021-08-09 02:34:00,11,354.9,-2.7,0.4,1.74,27.01,0,0,0.03,86.19,0.03,86.19,0.03,86.19,0.032,88.21,0.032,90,0.032,88.21,0.032,88.21,0.037,86.91,0.029,102.09,0.029,102.09,0.025,85.43,0.024,85.24,0.024,85.24,0.018,80.54,0.018,80.54,0.017,79.99,0.013,81.25,NA
"289",2021-08-09 02:36:00,11,354.9,-2.7,0.5,1.736,27.01,0,0,0.005,111.8,0.005,111.8,0.006,135,0.006,149.04,0.008,156.8,0.007,171.87,0.007,171.87,0.014,129.29,0.012,235.01,0.007,236.31,0.006,260.54,0.008,240.26,0.009,251.57,0.009,243.43,0.014,233.97,0.014,233.97,0.016,240.26,NA
"290",2021-08-09 02:38:00,11,355,-2.7,0.4,1.734,27.01,0,0,0.028,75.47,0.026,76.5,0.024,73.07,0.023,80.13,0.023,80.13,0.023,80.13,0.023,74.74,0.018,73.61,0.027,74.93,0.023,74.74,0.023,74.74,0.021,67.17,0.02,69.78,0.019,68.75,0.016,68.2,0.013,81.25,0.014,77.91,NA
"291",2021-08-09 02:40:00,11,354.9,-2.7,0.4,1.724,27.01,0,0,0.015,66.8,0.015,66.8,0.015,66.8,0.014,68.96,0.012,70.02,0.012,75.96,0.011,68.2,0.004,56.31,0.009,26.57,0.006,99.46,0.006,80.54,0.006,99.46,0.006,99.46,0.006,99.46,0.005,90,0.002,90,0.004,75.96,NA
"292",2021-08-09 02:42:00,11,354.9,-2.7,0.4,1.728,27,0,0,0.033,81.38,0.036,78.69,0.035,79.99,0.035,76.76,0.035,79.99,0.035,79.99,0.034,81.63,0.037,82.3,0.028,75.47,0.034,81.63,0.034,81.63,0.032,84.64,0.03,82.41,0.029,82.15,0.026,85.6,0.026,81.25,0.028,83.88,NA
"293",2021-08-09 02:44:00,11,354.9,-2.7,0.4,1.742,27,0,0,0.029,93.95,0.028,92.05,0.028,92.05,0.027,94.24,0.028,96.12,0.029,93.95,0.032,95.36,0.039,88.53,0.039,90,0.04,88.57,0.04,91.43,0.036,88.41,0.033,91.74,0.031,91.85,0.027,94.24,0.028,96.12,0.025,94.57,NA
"294",2021-08-09 02:46:00,11,354.9,-2.7,0.5,1.72,27,0,0,0.017,244.98,0.017,246.37,0.02,246.04,0.017,246.37,0.016,248.2,0.018,253.61,0.02,255.26,0.025,270,0.016,277.13,0.021,272.73,0.021,267.27,0.025,265.43,0.026,267.8,0.029,260.22,0.031,258.69,0.032,259.05,0.032,259.05,NA
"295",2021-08-09 02:48:00,11,354.9,-2.7,0.4,1.709,26.99,0,0,0.01,225,0.011,221.19,0.011,228.81,0.01,225,0.009,234.46,0.01,258.69,0.009,263.66,0.011,254.74,0.013,265.6,0.015,250.35,0.016,248.2,0.018,243.43,0.02,246.04,0.02,249.78,0.02,249.78,0.025,251.57,0.026,247.38,NA
"296",2021-08-09 02:50:00,11,354.9,-2.7,0.4,1.741,26.99,0,0,0.047,83.93,0.049,84.17,0.051,84.4,0.051,83.29,0.051,83.29,0.049,85.33,0.048,85.24,0.049,81.87,0.045,82.41,0.045,80.96,0.043,80.54,0.041,83.05,0.043,87.34,0.038,83.99,0.039,88.53,0.037,90,0.036,91.59,NA
"297",2021-08-09 02:52:00,11,354.8,-2.7,0.4,1.742,26.99,0,0,0.007,33.69,0.01,23.96,0.012,34.99,0.014,45,0.014,45,0.014,39.29,0.016,45,0.014,45,0.015,19.65,0.011,26.57,0.013,32.47,0.01,16.7,0.008,14.04,0.007,351.87,0.009,339.44,0.004,296.57,0.006,260.54,NA
"298",2021-08-09 02:54:00,11,354.8,-2.7,0.4,1.726,26.98,0,0,0.048,255.38,0.044,259.46,0.042,261.87,0.041,263.05,0.042,261.87,0.041,261.67,0.043,260.54,0.041,261.67,0.046,263.8,0.045,262.41,0.047,258.93,0.047,261.35,0.047,258.93,0.048,260.34,0.051,260.91,0.05,258.47,0.054,257.24,NA
"299",2021-08-09 02:56:00,11,354.9,-2.7,0.4,1.717,26.98,0,0,0.018,225,0.019,237.99,0.021,247.17,0.02,246.04,0.02,255.26,0.024,253.07,0.024,253.07,0.025,251.57,0.028,253.5,0.029,252.18,0.031,256.87,0.028,255.47,0.029,254.05,0.027,250.2,0.027,254.93,0.031,253.3,0.034,252.65,NA
"300",2021-08-09 02:58:00,11,354.9,-2.7,0.4,1.735,26.98,0,0,0.026,76.5,0.026,76.5,0.027,74.93,0.027,74.93,0.027,74.93,0.027,79.51,0.027,79.51,0.027,77.01,0.019,71.57,0.018,80.54,0.016,79.38,0.013,85.6,0.013,81.25,0.013,81.25,0.013,85.6,0.013,94.4,0.013,112.62,NA
"301",2021-08-09 03:00:00,11,355,-2.7,0.4,1.726,26.98,0,0,0.018,266.82,0.014,270,0.013,278.75,0.013,292.62,0.013,292.62,0.013,292.62,0.01,299.05,0.012,289.98,0.01,286.7,0.012,289.98,0.012,284.04,0.014,287.1,0.014,274.09,0.018,270,0.022,264.81,0.025,263.16,0.025,265.43,NA
"302",2021-08-09 03:02:00,11,355,-2.7,0.4,1.724,26.98,0,0,0.008,119.74,0.009,122.01,0.006,108.43,0.006,108.43,0.004,104.04,0.005,126.87,0.006,149.04,0.006,135,0.009,206.57,0.008,187.13,0.008,180,0.008,180,0.006,189.46,0.005,180,0.005,180,0.004,213.69,0.002,180,NA
"303",2021-08-09 03:04:00,11,354.9,-2.7,0.4,1.717,26.98,0,0,0.007,180,0.007,180,0.006,170.54,0.006,170.54,0.004,146.31,0.005,180,0.006,149.04,0.008,150.26,0.005,180,0.008,203.2,0.011,201.8,0.011,201.8,0.012,214.99,0.012,221.63,0.01,225,0.012,235.01,0.013,241.39,NA
"304",2021-08-09 03:06:00,11,354.9,-2.7,0.5,1.751,26.98,0,0,0.031,103.13,0.032,93.58,0.037,90,0.039,88.53,0.039,88.53,0.039,88.53,0.037,90,0.043,84.69,0.038,83.99,0.038,83.99,0.038,83.99,0.036,83.66,0.036,80.54,0.034,79.7,0.033,83.09,0.032,88.21,0.029,88.03,NA
"305",2021-08-09 03:08:00,11,355,-2.7,0.4,1.721,26.98,0,0,0.021,79.22,0.018,80.54,0.018,80.54,0.018,80.54,0.021,79.22,0.022,76.61,0.023,70.02,0.024,73.07,0.021,79.22,0.022,76.61,0.016,68.2,0.015,70.35,0.012,70.02,0.011,63.43,0.012,55.01,0.012,55.01,0.011,63.43,NA
"306",2021-08-09 03:10:00,11,354.9,-2.7,0.4,1.714,26.98,0,0,0.027,79.51,0.03,78.31,0.029,82.15,0.03,78.31,0.03,80.54,0.03,80.54,0.034,78.02,0.029,84.09,0.027,74.93,0.029,69.68,0.028,70.91,0.025,71.57,0.024,77.74,0.023,77.2,0.025,78.69,0.023,74.74,0.025,78.69,NA
"307",2021-08-09 03:12:00,11,355,-2.7,0.4,1.716,26.98,0,0,0.029,69.68,0.029,72.18,0.03,74.58,0.029,72.18,0.029,72.18,0.032,71.57,0.03,74.58,0.011,0,0.026,76.5,0.032,81.12,0.032,79.05,0.031,76.87,0.031,76.87,0.031,76.87,0.03,74.58,0.028,73.5,0.028,70.91,NA
"308",2021-08-09 03:14:00,11,354.9,-2.7,0.4,1.712,26.98,0,0,0.012,311.63,0.016,315,0.012,311.63,0.011,307.87,0.011,315,0.012,318.37,0.013,331.39,0.017,342.65,0.014,326.31,0.014,329.74,0.014,323.97,0.014,326.31,0.015,317.73,0.012,318.37,0.014,309.29,0.016,317.49,0.015,312.27,NA
"309",2021-08-09 03:16:00,11,355,-2.7,0.4,1.713,26.98,0,0,0.005,248.2,0.006,260.54,0.002,243.43,0.001,225,0.001,90,0.002,90,0.002,270,0.008,203.2,0.009,353.66,0.002,270,0.003,288.43,0.006,279.46,0.006,315,0.006,315,0.007,303.69,0.006,288.43,0.009,290.56,NA
"310",2021-08-09 03:18:00,11,354.9,-2.7,0.4,1.696,26.98,0,0,0.01,264.29,0.009,263.66,0.009,263.66,0.007,270,0.006,260.54,0.005,270,0.009,263.66,0.012,270,0.009,290.56,0.009,282.53,0.012,279.46,0.013,278.75,0.013,278.75,0.013,278.75,0.013,278.75,0.015,281.31,0.014,274.09,NA
"311",2021-08-09 03:20:00,11,354.9,-2.7,0.4,1.697,26.98,0,0,0.022,76.61,0.019,71.57,0.019,71.57,0.019,71.57,0.019,71.57,0.018,77.47,0.022,76.61,0.016,68.2,0.016,82.87,0.014,72.9,0.014,68.96,0.015,61.7,0.013,61.39,0.013,61.39,0.014,53.97,0.015,61.7,0.015,66.8,NA
"312",2021-08-09 03:22:00,11,354.9,-2.7,0.4,1.696,26.97,0,0,0.034,249.44,0.031,250.97,0.031,255.07,0.031,255.07,0.031,255.07,0.029,249.68,0.017,239.04,0.029,247.83,0.032,255.53,0.032,255.53,0.033,254.29,0.033,254.29,0.032,253.81,0.032,253.81,0.036,258.69,0.037,254.48,0.038,251.57,NA
"313",2021-08-09 03:24:00,11,354.9,-2.7,0.4,1.7,26.97,0,0,0.006,288.43,0.007,303.69,0.009,290.56,0.009,290.56,0.009,296.57,0.007,303.69,0.007,303.69,0.007,243.43,0.01,275.71,0.01,275.71,0.009,263.66,0.009,243.43,0.01,233.13,0.01,209.05,0.011,225,0.013,221.99,0.012,235.01,NA
"314",2021-08-09 03:26:00,11,355,-2.7,0.4,1.703,26.97,0,0,0.008,90,0.01,66.04,0.011,63.43,0.011,56.31,0.011,63.43,0.012,55.01,0.013,61.39,0.012,75.96,0.01,90,0.012,85.24,0.009,83.66,0.009,83.66,0.008,90,0.006,99.46,0.003,135,0.001,135,0.005,180,NA
"315",2021-08-09 03:28:00,10.9,354.9,-2.7,0.4,1.695,26.97,0,0,0.013,81.25,0.015,70.35,0.015,70.35,0.012,75.96,0.012,75.96,0.013,94.4,0.019,96.01,0.02,104.74,0.023,109.98,0.025,104.04,0.021,100.78,0.017,93.37,0.015,101.31,0.015,105.95,0.012,104.04,0.015,105.95,0.014,120.26,NA
"316",2021-08-09 03:30:00,10.9,354.9,-2.7,0.4,1.705,26.97,0,0,0.04,259.82,0.038,262.5,0.036,265.24,0.033,268.26,0.03,268.09,0.032,270,0.03,268.09,0.036,265.24,0.032,270,0.032,270,0.03,268.09,0.032,266.42,0.031,264.47,0.033,268.26,0.031,264.47,0.034,261.63,0.039,261.25,NA
"317",2021-08-09 03:32:00,10.9,354.9,-2.7,0.4,1.691,26.97,0,0,0.008,90,0.006,99.46,0.006,99.46,0.005,78.69,0.005,78.69,0.004,56.31,0.006,59.04,0.005,78.69,0.004,56.31,0.006,18.43,0.004,345.96,0.005,0,0.006,18.43,0.004,33.69,0.004,14.04,0.003,341.57,0.004,326.31,NA
"318",2021-08-09 03:34:00,10.9,354.9,-2.7,0.4,1.686,26.97,0,0,0.058,82.01,0.056,82.87,0.055,82.75,0.053,82.48,0.052,82.33,0.053,80.18,0.056,80.71,0.054,79.32,0.054,78.27,0.054,79.32,0.054,79.32,0.054,81.42,0.053,79.11,0.051,79.8,0.051,79.8,0.049,79.38,0.049,79.38,NA
"319",2021-08-09 03:36:00,10.9,355,-2.7,0.4,1.69,26.97,0,0,0.054,84.71,0.052,85.6,0.054,86.82,0.052,85.6,0.052,85.6,0.054,84.71,0.052,85.6,0.054,84.71,0.052,83.42,0.051,84.4,0.053,83.54,0.051,84.4,0.052,83.42,0.048,85.24,0.048,86.42,0.047,87.56,0.046,88.75,NA
"320",2021-08-09 03:38:00,10.9,354.9,-2.7,0.4,1.675,26.97,0,0,0.008,246.8,0.007,254.05,0.003,251.57,0.002,270,0.004,296.57,0.006,300.96,0.004,345.96,0.005,338.2,0.004,296.57,0.007,303.69,0.009,305.54,0.007,303.69,0.007,326.31,0.004,345.96,0.004,345.96,0.004,326.31,0.004,296.57,NA
"321",2021-08-09 03:40:00,10.9,355,-2.7,0.4,1.676,26.97,0,0,0.045,264.92,0.044,267.4,0.042,267.27,0.043,271.33,0.041,272.79,0.043,268.67,0.041,267.21,0.046,263.8,0.046,265.03,0.049,267.66,0.048,266.42,0.052,263.42,0.049,264.17,0.049,261.87,0.049,265.33,0.045,264.92,0.045,268.73,NA
"322",2021-08-09 03:42:00,10.9,354.9,-2.7,0.4,1.683,26.97,0,0,0.009,102.53,0.012,104.04,0.012,99.46,0.012,104.04,0.012,104.04,0.012,90,0.012,75.96,0.01,78.69,0.008,90,0.008,90,0.009,102.53,0.008,97.13,0.002,90,0.005,90,0.005,90,0.005,111.8,0.004,104.04,NA
"323",2021-08-09 03:44:00,10.9,354.8,-2.7,0.4,1.68,26.97,0,0,0.008,97.13,0.006,80.54,0.005,111.8,0.005,111.8,0.007,105.95,0.008,97.13,0.008,97.13,0.005,126.87,0.006,120.96,0.006,135,0.005,126.87,0.004,104.04,0.005,111.8,0.003,135,0.004,104.04,0.004,104.04,0.004,104.04,NA
"324",2021-08-09 03:46:00,10.9,354.9,-2.7,0.4,1.681,26.97,0,0,0.006,135,0.007,135,0.006,120.96,0.006,149.04,0.006,170.54,0.005,126.87,0.033,70.46,0.009,110.56,0.005,111.8,0.002,63.43,0.005,68.2,0.006,59.04,0.004,56.31,0.004,33.69,0.002,180,0.005,248.2,0.005,248.2,NA
"325",2021-08-09 03:48:00,10.9,354.9,-2.7,0.4,1.668,26.97,0,0,0.038,259.29,0.036,258.69,0.032,255.53,0.033,254.29,0.035,253.61,0.033,250.46,0.032,255.53,0.031,273.69,0.032,273.58,0.032,271.79,0.031,273.69,0.032,273.58,0.032,273.58,0.033,271.74,0.037,266.91,0.037,263.83,0.038,262.5,NA
"326",2021-08-09 03:50:00,10.9,354.9,-2.7,0.4,1.673,26.97,0,0,0.009,251.57,0.012,270,0.012,279.46,0.01,275.71,0.01,264.29,0.011,254.74,0.01,258.69,0.009,251.57,0.009,251.57,0.011,248.2,0.014,252.9,0.014,252.9,0.015,250.35,0.015,246.8,0.017,244.98,0.016,248.2,0.02,249.78,NA
"327",2021-08-09 03:52:00,10.9,354.9,-2.7,0.4,1.669,26.97,0,0,0.019,258.11,0.02,255.26,0.02,255.26,0.023,257.2,0.017,246.37,0.018,257.47,0.016,255.07,0.014,261.87,0.013,265.6,0.014,261.87,0.014,261.87,0.014,261.87,0.014,257.91,0.018,257.47,0.017,263.29,0.017,256.76,0.02,249.78,NA
"328",2021-08-09 03:54:00,10.9,354.8,-2.7,0.4,1.68,26.97,0,0,0.021,87.27,0.021,84.56,0.022,87.4,0.022,90,0.023,94.97,0.024,92.39,0.038,91.51,0.027,94.24,0.025,83.16,0.022,82.23,0.025,83.16,0.022,82.23,0.021,84.56,0.022,82.23,0.017,79.99,0.016,79.38,0.013,94.4,NA
"329",2021-08-09 03:56:00,10.9,355,-2.7,0.4,1.656,26.96,0,0,0.023,97.43,0.022,90,0.022,90,0.024,85.24,0.022,90,0.021,92.73,0.024,92.39,0.024,85.24,0.022,76.61,0.021,79.22,0.02,69.78,0.02,69.78,0.019,68.75,0.016,68.2,0.016,60.26,0.014,68.96,0.013,61.39,NA
"330",2021-08-09 03:58:00,10.9,354.9,-2.7,0.4,1.656,26.96,0,0,0.015,70.35,0.015,61.7,0.014,68.96,0.015,66.8,0.014,68.96,0.016,60.26,0.01,78.69,0.009,96.34,0.013,61.39,0.012,70.02,0.012,70.02,0.011,68.2,0.009,71.57,0.011,68.2,0.011,63.43,0.009,54.46,0.011,63.43,NA
"331",2021-08-09 04:00:00,10.9,354.9,-2.7,0.4,1.65,26.96,0,0,0.016,255.07,0.017,263.29,0.018,260.54,0.019,258.11,0.02,255.26,0.023,257.2,0.026,261.25,0.023,262.57,0.023,260.13,0.024,255.38,0.024,255.38,0.025,258.23,0.024,255.38,0.027,250.2,0.027,250.2,0.027,254.93,0.028,255.47,NA
"332",2021-08-09 04:02:00,10.9,354.9,-2.7,0.4,1.656,26.96,0,0,0.028,85.91,0.028,90,0.026,83.42,0.029,84.09,0.029,84.09,0.03,82.41,0.026,83.42,0.028,85.91,0.026,87.8,0.025,85.43,0.022,90,0.022,90,0.022,87.4,0.022,87.4,0.025,83.16,0.023,80.13,0.021,84.56,NA
"333",2021-08-09 04:04:00,10.9,354.9,-2.7,0.4,1.639,26.97,0,0,0.002,26.57,0.004,345.96,0.007,326.31,0.006,315,0.006,315,0.006,315,0.006,315,0.009,290.56,0.009,270,0.009,270,0.01,264.29,0.01,264.29,0.01,281.31,0.01,275.71,0.006,279.46,0.009,270,0.01,281.31,NA
"334",2021-08-09 04:06:00,10.9,354.9,-2.7,0.4,1.632,26.97,0,0,0.038,91.51,0.035,90,0.035,90,0.035,91.64,0.032,93.58,0.035,91.64,0.03,97.59,0.03,99.46,0.031,91.85,0.029,93.95,0.029,90,0.029,90,0.029,90,0.028,90,0.028,90,0.026,83.42,0.025,85.43,NA
"335",2021-08-09 04:08:00,10.9,354.9,-2.7,0.4,1.65,26.97,0,0,0.049,84.17,0.049,84.17,0.049,84.17,0.049,84.17,0.049,81.87,0.048,82.87,0.044,82.23,0.044,82.23,0.044,82.23,0.044,82.23,0.042,81.87,0.04,82.87,0.04,82.87,0.041,83.05,0.038,83.99,0.037,82.3,0.035,86.73,NA
"336",2021-08-09 04:10:00,10.9,354.8,-2.7,0.4,1.633,26.97,0,0,0.017,83.29,0.017,83.29,0.022,84.81,0.022,82.23,0.025,78.69,0.024,75.38,0.02,66.04,0.025,71.57,0.023,74.74,0.02,69.78,0.022,76.61,0.017,79.99,0.015,70.35,0.015,70.35,0.015,70.35,0.014,72.9,0.011,63.43,NA
"337",2021-08-09 04:12:00,10.9,354.9,-2.7,0.4,1.633,26.97,0,0,0.025,94.57,0.025,90,0.025,90,0.024,87.61,0.021,90,0.017,90,0.019,90,0.022,87.4,0.022,87.4,0.021,90,0.019,90,0.021,92.73,0.018,99.46,0.015,105.95,0.015,113.2,0.015,113.2,0.017,118.07,NA
"338",2021-08-09 04:14:00,10.9,354.8,-2.7,0.4,1.638,26.97,0,0,0.025,83.16,0.023,80.13,0.025,78.69,0.027,77.01,0.028,75.47,0.028,75.47,0.027,74.93,0.027,77.01,0.025,78.69,0.023,77.2,0.021,79.22,0.016,75.96,0.018,80.54,0.016,86.42,0.016,97.13,0.015,97.59,0.015,97.59,NA
"339",2021-08-09 04:16:00,10.9,354.9,-2.7,0.4,1.635,26.97,0,0,0.012,245.56,0.014,252.9,0.013,261.25,0.013,261.25,0.014,270,0.013,265.6,0.014,261.87,0.011,254.74,0.011,254.74,0.011,254.74,0.014,261.87,0.017,263.29,0.017,263.29,0.018,260.54,0.018,260.54,0.023,254.74,0.024,253.07,NA
"340",2021-08-09 04:18:00,10.9,354.9,-2.7,0.4,1.623,26.97,0,0,0.006,170.54,0.004,165.96,0.004,146.31,0.003,135,0.003,135,0.002,270,0.002,180,0.002,26.57,0.003,315,0.004,296.57,0.004,326.31,0.004,296.57,0.003,288.43,0.006,279.46,0.007,254.05,0.007,236.31,0.009,234.46,NA
"341",2021-08-09 04:20:00,10.9,354.9,-2.7,0.4,1.631,26.97,0,0,0.026,83.42,0.028,90,0.029,84.09,0.029,84.09,0.03,86.19,0.029,84.09,0.025,78.69,0.024,77.74,0.023,77.2,0.018,80.54,0.018,80.54,0.017,83.29,0.019,90,0.017,90,0.016,93.58,0.015,90,0.015,97.59,NA
"342",2021-08-09 04:22:00,10.9,354.9,-2.7,0.4,1.626,26.97,0,0,0.03,82.41,0.029,82.15,0.03,82.41,0.03,82.41,0.03,82.41,0.031,76.87,0.031,76.87,0.028,75.47,0.03,78.31,0.028,75.47,0.028,83.88,0.025,85.43,0.024,85.24,0.021,87.27,0.021,92.73,0.021,92.73,0.021,92.73,NA
"343",2021-08-09 04:24:00,10.9,355,-2.7,0.4,1.622,26.96,0,0,0.023,70.02,0.024,67.75,0.025,66.5,0.026,69.44,0.025,71.57,0.025,71.57,0.025,66.5,0.024,67.75,0.021,62.24,0.019,68.75,0.018,67.62,0.018,73.61,0.018,80.54,0.017,79.99,0.013,81.25,0.015,90,0.015,97.59,NA
"344",2021-08-09 04:26:00,10.9,354.9,-2.7,0.4,1.615,26.96,0,0,0.021,98.13,0.023,97.43,0.021,92.73,0.021,98.13,0.021,92.73,0.021,90,0.021,84.56,0.018,80.54,0.017,90,0.016,86.42,0.015,90,0.013,85.6,0.013,94.4,0.013,94.4,0.014,81.87,0.016,97.13,0.015,105.95,NA
"345",2021-08-09 04:28:00,10.9,355,-2.7,0.4,1.62,26.96,0,0,0.01,258.69,0.01,275.71,0.012,279.46,0.012,279.46,0.013,265.6,0.013,261.25,0.011,264.81,0.013,278.75,0.016,284.04,0.016,277.13,0.017,270,0.017,273.37,0.019,276.01,0.022,270,0.017,280.01,0.017,273.37,0.017,263.29,NA
"346",2021-08-09 04:30:00,10.9,355,-2.7,0.4,1.606,26.96,0,0,0.007,236.31,0.005,248.2,0.005,270,0.005,270,0.009,234.46,0.006,218.66,0.007,243.43,0.007,254.05,0.011,264.81,0.013,261.25,0.01,264.29,0.014,261.87,0.017,263.29,0.018,257.47,0.019,258.11,0.017,263.29,0.014,257.91,NA
"347",2021-08-09 04:32:00,10.9,354.8,-2.7,0.4,1.621,26.96,0,0,0.02,249.78,0.017,246.37,0.016,248.2,0.016,248.2,0.015,250.35,0.011,254.74,0.014,261.87,0.014,270,0.014,261.87,0.017,256.76,0.018,257.47,0.018,257.47,0.025,253.74,0.025,253.74,0.025,248.63,0.027,246.25,0.027,252.9,NA
"348",2021-08-09 04:34:00,10.9,355,-2.7,0.4,1.608,26.96,0,0,0.046,261.16,0.045,262.41,0.042,261.87,0.042,264.56,0.042,267.27,0.045,264.92,0.043,262.06,0.041,261.67,0.042,261.87,0.039,262.69,0.041,265.82,0.043,268.67,0.044,270,0.044,266.1,0.044,266.1,0.045,264.92,0.044,263.52,NA
"349",2021-08-09 04:36:00,10.9,354.8,-2.7,0.4,1.601,26.96,0,0,0.033,257.66,0.034,259.7,0.034,264.96,0.034,264.96,0.033,264.81,0.037,266.91,0.034,264.96,0.034,259.7,0.035,258.37,0.032,259.05,0.033,254.29,0.036,260.27,0.035,258.37,0.034,259.7,0.035,258.37,0.035,256.76,0.037,257.47,NA
"350",2021-08-09 04:38:00,10.9,354.9,-2.7,0.4,1.605,26.95,0,0,0.009,90,0.006,80.54,0.006,59.04,0.005,36.87,0.005,36.87,0.006,59.04,0.009,26.57,0.007,56.31,0.007,56.31,0.005,90,0.005,111.8,0.005,126.87,0.005,90,0.005,126.87,0.006,135,0.009,125.54,0.006,135,NA
"351",2021-08-09 04:40:00,10.9,354.9,-2.7,0.4,1.616,26.95,0,0,0.026,245.38,0.025,246.5,0.024,253.07,0.023,254.74,0.023,254.74,0.019,258.11,0.022,262.23,0.017,263.29,0.015,258.69,0.014,261.87,0.011,264.81,0.01,258.69,0.013,265.6,0.016,255.07,0.018,266.82,0.019,258.11,0.023,254.74,NA
"352",2021-08-09 04:42:00,10.9,354.9,-2.7,0.4,1.59,26.95,0,0,0.005,338.2,0.006,321.34,0.006,300.96,0.006,300.96,0.006,315,0.004,296.57,0.004,296.57,0.006,321.34,0.011,318.81,0.009,333.43,0.01,315,0.01,306.87,0.01,315,0.006,308.66,0.004,296.57,0.003,315,0.006,260.54,NA
"353",2021-08-09 04:44:00,10.9,354.9,-2.7,0.4,1.586,26.95,0,0,0.002,63.43,0.003,341.57,0.001,315,0.001,90,0.001,135,0.005,270,0.003,251.57,0.003,251.57,0.005,281.31,0.006,279.46,0.009,290.56,0.009,296.57,0.009,290.56,0.009,288.43,0.012,279.46,0.016,270,0.019,278.97,NA
"354",2021-08-09 04:46:00,10.9,354.8,-2.7,0.4,1.592,26.95,0,0,0.053,79.11,0.05,79.59,0.05,79.59,0.051,80.91,0.051,83.29,0.044,76.91,0.049,79.38,0.048,76.83,0.046,78.69,0.047,80.13,0.045,79.7,0.043,80.54,0.041,81.67,0.042,78.96,0.036,78.69,0.036,78.69,0.038,77.8,NA
"355",2021-08-09 04:48:00,10.9,354.8,-2.7,0.4,1.601,26.94,0,0,0.043,84.69,0.041,85.82,0.042,81.87,0.045,80.96,0.045,80.96,0.038,81.03,0.045,80.96,0.045,82.41,0.045,82.41,0.044,83.52,0.041,83.05,0.041,83.05,0.039,78.11,0.038,81.03,0.041,80.07,0.037,83.83,0.036,83.66,NA
