"Plot Title: CT_739_CTD_Casting"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)"
3170,05/13/21 10:38:27 AM,0.0,37.49,0.0,0.0123
3171,05/13/21 10:38:30 AM,0.0,37.47,0.0,0.0123
3172,05/13/21 10:38:33 AM,0.0,37.47,0.0,0.0123
3173,05/13/21 10:38:36 AM,0.0,37.48,0.0,0.0123
3174,05/13/21 10:38:39 AM,0.0,37.49,0.0,0.0123
3175,05/13/21 10:38:42 AM,0.0,37.48,0.0,0.0123
3176,05/13/21 10:38:45 AM,0.0,37.44,0.0,0.0123
3177,05/13/21 10:38:48 AM,0.0,37.45,0.0,0.0123
3178,05/13/21 10:38:51 AM,0.0,37.45,0.0,0.0123
3179,05/13/21 10:38:54 AM,0.0,37.41,0.0,0.0123
3180,05/13/21 10:38:57 AM,0.0,37.44,0.0,0.0123
3181,05/13/21 10:39:00 AM,0.0,37.42,0.0,0.0123
3182,05/13/21 10:39:03 AM,0.0,37.41,0.0,0.0123
3183,05/13/21 10:39:06 AM,0.0,37.41,0.0,0.0123
3184,05/13/21 10:39:09 AM,0.0,37.33,0.0,0.0123
3185,05/13/21 10:39:12 AM,0.0,37.35,0.0,0.0123
3186,05/13/21 10:39:15 AM,0.0,37.32,0.0,0.0123
3187,05/13/21 10:39:18 AM,0.0,37.35,0.0,0.0123
3188,05/13/21 10:39:21 AM,0.0,37.25,0.0,0.0123
3189,05/13/21 10:39:24 AM,0.0,37.25,0.0,0.0123
3190,05/13/21 10:39:27 AM,0.0,37.27,0.0,0.0123
3191,05/13/21 10:39:30 AM,0.0,37.25,0.0,0.0123
3192,05/13/21 10:39:33 AM,0.0,37.25,0.0,0.0123
3193,05/13/21 10:39:36 AM,0.0,37.23,0.0,0.0123
3194,05/13/21 10:39:39 AM,0.0,37.22,0.0,0.0123
3195,05/13/21 10:39:42 AM,0.0,37.22,0.0,0.0123
3196,05/13/21 10:39:45 AM,0.0,37.22,0.0,0.0123
3197,05/13/21 10:39:48 AM,0.0,37.17,0.0,0.0123
3198,05/13/21 10:39:51 AM,0.0,37.22,0.0,0.0123
3199,05/13/21 10:39:54 AM,0.0,37.24,0.0,0.0123
3200,05/13/21 10:39:57 AM,0.0,37.23,0.0,0.0123
3201,05/13/21 10:40:00 AM,0.0,37.22,0.0,0.0123
3202,05/13/21 10:40:03 AM,0.0,37.19,0.0,0.0123
3203,05/13/21 10:40:06 AM,0.0,37.21,0.0,0.0123
3204,05/13/21 10:40:09 AM,0.0,37.23,0.0,0.0123
3205,05/13/21 10:40:12 AM,0.0,37.21,0.0,0.0123
3206,05/13/21 10:40:15 AM,0.0,37.21,0.0,0.0123
3207,05/13/21 10:40:18 AM,0.0,37.20,0.0,0.0123
3208,05/13/21 10:40:21 AM,0.0,37.19,0.0,0.0123
3209,05/13/21 10:40:24 AM,0.0,37.16,0.0,0.0123
3210,05/13/21 10:40:27 AM,0.0,37.15,0.0,0.0123
3211,05/13/21 10:40:30 AM,0.0,37.13,0.0,0.0123
3212,05/13/21 10:40:33 AM,0.0,37.13,0.0,0.0123
3213,05/13/21 10:40:36 AM,0.0,37.15,0.0,0.0123
3214,05/13/21 10:40:39 AM,0.0,37.13,0.0,0.0123
3215,05/13/21 10:40:42 AM,0.0,37.11,0.0,0.0123
3216,05/13/21 10:40:45 AM,0.0,37.11,0.0,0.0123
3217,05/13/21 10:40:48 AM,0.0,37.09,0.0,0.0123
3218,05/13/21 10:40:51 AM,0.0,37.08,0.0,0.0123
3219,05/13/21 10:40:54 AM,0.0,37.07,0.0,0.0123
3220,05/13/21 10:40:57 AM,0.0,37.06,0.0,0.0123
3221,05/13/21 10:41:00 AM,0.0,37.03,0.0,0.0123
3222,05/13/21 10:41:03 AM,0.0,37.03,0.0,0.0123
3223,05/13/21 10:41:06 AM,0.0,37.03,0.0,0.0123
3224,05/13/21 10:41:09 AM,0.0,37.04,0.0,0.0123
3225,05/13/21 10:41:12 AM,0.0,36.96,0.0,0.0123
3226,05/13/21 10:41:15 AM,0.0,36.98,0.0,0.0123
3227,05/13/21 10:41:18 AM,0.0,36.98,0.0,0.0123
3228,05/13/21 10:41:21 AM,0.0,36.97,0.0,0.0123
3229,05/13/21 10:41:24 AM,0.0,36.95,0.0,0.0123
3230,05/13/21 10:41:27 AM,0.0,36.95,0.0,0.0123
3231,05/13/21 10:41:30 AM,0.0,36.94,0.0,0.0123
3232,05/13/21 10:41:33 AM,0.0,36.92,0.0,0.0123
3233,05/13/21 10:41:36 AM,0.0,36.92,0.0,0.0123
3234,05/13/21 10:41:39 AM,0.0,36.90,0.0,0.0123
3235,05/13/21 10:41:42 AM,0.0,36.90,0.0,0.0123
3236,05/13/21 10:41:45 AM,0.0,36.89,0.0,0.0123
3237,05/13/21 10:41:48 AM,0.0,36.86,0.0,0.0123
3238,05/13/21 10:41:51 AM,0.0,36.86,0.0,0.0123
3239,05/13/21 10:41:54 AM,0.0,36.86,0.0,0.0123
3240,05/13/21 10:41:57 AM,0.0,36.83,0.0,0.0123
3241,05/13/21 10:42:00 AM,0.0,36.81,0.0,0.0123
3242,05/13/21 10:42:03 AM,0.0,36.82,0.0,0.0123
3243,05/13/21 10:42:06 AM,0.0,36.81,0.0,0.0123
3244,05/13/21 10:42:09 AM,0.0,36.73,0.0,0.0123
3245,05/13/21 10:42:12 AM,0.0,36.76,0.0,0.0123
3246,05/13/21 10:42:15 AM,0.0,36.75,0.0,0.0123
3247,05/13/21 10:42:18 AM,0.0,36.75,0.0,0.0123
3248,05/13/21 10:42:21 AM,0.0,36.75,0.0,0.0123
3249,05/13/21 10:42:24 AM,0.0,36.75,0.0,0.0123
3250,05/13/21 10:42:27 AM,0.0,36.75,0.0,0.0123
3251,05/13/21 10:42:30 AM,0.0,36.74,0.0,0.0123
3252,05/13/21 10:42:33 AM,0.0,36.70,0.0,0.0123
3253,05/13/21 10:42:36 AM,0.0,36.71,0.0,0.0123
3254,05/13/21 10:42:39 AM,0.0,36.70,0.0,0.0123
3255,05/13/21 10:42:42 AM,0.0,36.68,0.0,0.0123
3256,05/13/21 10:42:45 AM,0.0,36.68,0.0,0.0123
3257,05/13/21 10:42:48 AM,0.0,36.67,0.0,0.0123
3258,05/13/21 10:42:51 AM,0.0,36.65,0.0,0.0123
3259,05/13/21 10:42:54 AM,0.0,36.64,0.0,0.0123
3260,05/13/21 10:42:57 AM,0.0,36.57,0.0,0.0123
3261,05/13/21 10:43:00 AM,0.0,36.59,0.0,0.0123
3262,05/13/21 10:43:03 AM,0.0,36.61,0.0,0.0123
3263,05/13/21 10:43:06 AM,0.0,36.59,0.0,0.0123
3264,05/13/21 10:43:09 AM,0.0,36.58,0.0,0.0123
3265,05/13/21 10:43:12 AM,0.0,36.56,0.0,0.0123
3266,05/13/21 10:43:15 AM,0.0,36.54,0.0,0.0123
3267,05/13/21 10:43:18 AM,0.0,36.54,0.0,0.0123
3268,05/13/21 10:43:21 AM,0.0,36.54,0.0,0.0123
3269,05/13/21 10:43:24 AM,0.0,36.53,0.0,0.0123
3270,05/13/21 10:43:27 AM,0.0,36.45,0.0,0.0123
3271,05/13/21 10:43:30 AM,0.0,36.45,0.0,0.0123
3272,05/13/21 10:43:33 AM,0.0,36.42,0.0,0.0123
3273,05/13/21 10:43:36 AM,0.0,36.43,0.0,0.0123
3274,05/13/21 10:43:39 AM,0.0,36.41,0.0,0.0123
3275,05/13/21 10:43:42 AM,0.0,36.41,0.0,0.0123
3276,05/13/21 10:43:45 AM,0.0,36.39,0.0,0.0123
3277,05/13/21 10:43:48 AM,0.0,36.39,0.0,0.0123
3278,05/13/21 10:43:51 AM,0.0,36.38,0.0,0.0123
3279,05/13/21 10:43:54 AM,0.0,36.33,0.0,0.0123
3280,05/13/21 10:43:57 AM,0.0,36.32,0.0,0.0123
3281,05/13/21 10:44:00 AM,0.0,36.34,0.0,0.0123
3282,05/13/21 10:44:03 AM,0.0,36.33,0.0,0.0123
3283,05/13/21 10:44:06 AM,0.0,36.32,0.0,0.0123
3284,05/13/21 10:44:09 AM,0.0,36.31,0.0,0.0123
3285,05/13/21 10:44:12 AM,0.0,36.26,0.0,0.0123
3286,05/13/21 10:44:15 AM,0.0,36.24,0.0,0.0123
3287,05/13/21 10:44:18 AM,0.0,36.23,0.0,0.0123
3288,05/13/21 10:44:21 AM,0.0,36.21,0.0,0.0123
3289,05/13/21 10:44:24 AM,0.0,36.18,0.0,0.0123
3290,05/13/21 10:44:27 AM,0.0,36.15,0.0,0.0123
3291,05/13/21 10:44:30 AM,0.0,36.14,0.0,0.0123
3292,05/13/21 10:44:33 AM,0.0,36.08,0.0,0.0123
3293,05/13/21 10:44:36 AM,0.0,36.08,0.0,0.0123
3294,05/13/21 10:44:39 AM,0.0,36.07,0.0,0.0123
3295,05/13/21 10:44:42 AM,0.0,36.08,0.0,0.0123
3296,05/13/21 10:44:45 AM,0.0,36.08,0.0,0.0123
3297,05/13/21 10:44:48 AM,0.0,36.07,0.0,0.0123
3298,05/13/21 10:44:51 AM,0.0,36.07,0.0,0.0123
3299,05/13/21 10:44:54 AM,0.0,36.05,0.0,0.0123
3300,05/13/21 10:44:57 AM,0.0,36.04,0.0,0.0123
3301,05/13/21 10:45:00 AM,0.0,36.04,0.0,0.0123
3302,05/13/21 10:45:03 AM,0.0,36.04,0.0,0.0123
3303,05/13/21 10:45:06 AM,0.0,36.00,0.0,0.0123
3304,05/13/21 10:45:09 AM,0.0,35.98,0.0,0.0123
3305,05/13/21 10:45:12 AM,0.0,35.98,0.0,0.0123
3306,05/13/21 10:45:15 AM,0.0,35.94,0.0,0.0123
3307,05/13/21 10:45:18 AM,0.0,35.94,0.0,0.0123
3308,05/13/21 10:45:21 AM,0.0,35.91,0.0,0.0123
3309,05/13/21 10:45:24 AM,0.0,35.89,0.0,0.0123
3310,05/13/21 10:45:27 AM,0.0,35.84,0.0,0.0123
3311,05/13/21 10:45:30 AM,0.0,35.81,0.0,0.0123
3312,05/13/21 10:45:33 AM,0.0,35.82,0.0,0.0123
3313,05/13/21 10:45:36 AM,0.0,35.82,0.0,0.0123
3314,05/13/21 10:45:39 AM,0.0,35.81,0.0,0.0123
3315,05/13/21 10:45:42 AM,0.0,35.80,0.0,0.0123
3316,05/13/21 10:45:45 AM,0.0,35.75,0.0,0.0123
3317,05/13/21 10:45:48 AM,0.0,35.72,0.0,0.0123
3318,05/13/21 10:45:51 AM,0.0,35.72,0.0,0.0123
3319,05/13/21 10:45:54 AM,0.0,35.64,0.0,0.0123
3320,05/13/21 10:45:57 AM,0.0,35.61,0.0,0.0123
3321,05/13/21 10:46:00 AM,0.0,35.63,0.0,0.0123
3322,05/13/21 10:46:03 AM,0.0,35.63,0.0,0.0123
3323,05/13/21 10:46:06 AM,0.0,35.58,0.0,0.0123
3324,05/13/21 10:46:09 AM,0.0,35.59,0.0,0.0123
3325,05/13/21 10:46:12 AM,0.0,35.60,0.0,0.0123
3326,05/13/21 10:46:15 AM,0.0,35.60,0.0,0.0123
3327,05/13/21 10:46:18 AM,0.0,35.61,0.0,0.0123
3328,05/13/21 10:46:21 AM,0.0,35.59,0.0,0.0123
3329,05/13/21 10:46:24 AM,0.0,35.57,0.0,0.0123
3330,05/13/21 10:46:27 AM,0.0,35.58,0.0,0.0123
3331,05/13/21 10:46:30 AM,0.0,35.55,0.0,0.0123
3332,05/13/21 10:46:33 AM,0.0,35.52,0.0,0.0123
3333,05/13/21 10:46:36 AM,0.0,35.48,0.0,0.0123
3334,05/13/21 10:46:39 AM,0.0,35.43,0.0,0.0123
3335,05/13/21 10:46:42 AM,0.0,35.41,0.0,0.0123
3336,05/13/21 10:46:45 AM,0.0,35.41,0.0,0.0123
3337,05/13/21 10:46:48 AM,0.0,35.41,0.0,0.0123
3338,05/13/21 10:46:51 AM,0.0,35.41,0.0,0.0123
3339,05/13/21 10:46:54 AM,0.0,35.39,0.0,0.0123
3340,05/13/21 10:46:57 AM,0.0,35.40,0.0,0.0123
3341,05/13/21 10:47:00 AM,0.0,35.40,0.0,0.0123
3342,05/13/21 10:47:03 AM,0.0,35.40,0.0,0.0123
3343,05/13/21 10:47:06 AM,0.0,35.38,0.0,0.0123
3344,05/13/21 10:47:09 AM,0.0,35.38,0.0,0.0123
3345,05/13/21 10:47:12 AM,0.0,35.36,0.0,0.0123
3346,05/13/21 10:47:15 AM,0.0,35.36,0.0,0.0123
3347,05/13/21 10:47:18 AM,0.0,35.35,0.0,0.0123
3348,05/13/21 10:47:21 AM,0.0,35.34,0.0,0.0123
3349,05/13/21 10:47:24 AM,0.0,35.34,0.0,0.0123
3350,05/13/21 10:47:27 AM,0.0,35.33,0.0,0.0123
3351,05/13/21 10:47:30 AM,0.0,35.33,0.0,0.0123
3352,05/13/21 10:47:33 AM,0.0,35.32,0.0,0.0123
3353,05/13/21 10:47:36 AM,0.0,35.32,0.0,0.0123
3354,05/13/21 10:47:39 AM,0.0,35.30,0.0,0.0123
3355,05/13/21 10:47:42 AM,0.0,35.30,0.0,0.0123
3356,05/13/21 10:47:45 AM,0.0,35.28,0.0,0.0123
3357,05/13/21 10:47:48 AM,0.0,35.27,0.0,0.0123
3358,05/13/21 10:47:51 AM,0.0,35.25,0.0,0.0123
3359,05/13/21 10:47:54 AM,0.0,35.24,0.0,0.0123
3360,05/13/21 10:47:57 AM,0.0,35.23,0.0,0.0123
3361,05/13/21 10:48:00 AM,0.0,35.22,0.0,0.0123
3362,05/13/21 10:48:03 AM,0.0,35.19,0.0,0.0123
3363,05/13/21 10:48:06 AM,0.0,35.18,0.0,0.0123
3364,05/13/21 10:48:09 AM,0.0,35.17,0.0,0.0123
3365,05/13/21 10:48:12 AM,0.0,35.16,0.0,0.0123
3366,05/13/21 10:48:15 AM,0.0,35.15,0.0,0.0123
3367,05/13/21 10:48:18 AM,0.0,35.14,0.0,0.0123
3368,05/13/21 10:48:21 AM,0.0,35.12,0.0,0.0123
3369,05/13/21 10:48:24 AM,0.0,35.10,0.0,0.0123
3370,05/13/21 10:48:27 AM,0.0,35.09,0.0,0.0123
3371,05/13/21 10:48:30 AM,0.0,35.08,0.0,0.0123
3372,05/13/21 10:48:33 AM,0.0,35.06,0.0,0.0123
3373,05/13/21 10:48:36 AM,0.0,35.03,0.0,0.0123
3374,05/13/21 10:48:39 AM,0.0,35.01,0.0,0.0123
3375,05/13/21 10:48:42 AM,0.0,35.01,0.0,0.0123
3376,05/13/21 10:48:45 AM,0.0,34.99,0.0,0.0123
3377,05/13/21 10:48:48 AM,0.0,34.99,0.0,0.0123
3378,05/13/21 10:48:51 AM,0.0,34.95,0.0,0.0123
3379,05/13/21 10:48:54 AM,0.0,34.93,0.0,0.0123
3380,05/13/21 10:48:57 AM,0.0,34.91,0.0,0.0123
3381,05/13/21 10:49:00 AM,0.0,34.89,0.0,0.0123
3382,05/13/21 10:49:03 AM,0.0,34.86,0.0,0.0123
3383,05/13/21 10:49:06 AM,0.0,34.84,0.0,0.0123
3384,05/13/21 10:49:09 AM,0.0,34.85,0.0,0.0123
3385,05/13/21 10:49:12 AM,0.0,34.85,0.0,0.0123
3386,05/13/21 10:49:15 AM,0.0,34.84,0.0,0.0123
3387,05/13/21 10:49:18 AM,0.0,34.83,0.0,0.0123
3388,05/13/21 10:49:21 AM,0.0,34.82,0.0,0.0123
3389,05/13/21 10:49:24 AM,0.0,34.81,0.0,0.0123
3390,05/13/21 10:49:27 AM,0.0,34.79,0.0,0.0123
3391,05/13/21 10:49:30 AM,0.0,34.81,0.0,0.0123
3392,05/13/21 10:49:33 AM,0.0,34.81,0.0,0.0123
3393,05/13/21 10:49:36 AM,0.0,34.79,0.0,0.0123
3394,05/13/21 10:49:39 AM,0.0,34.79,0.0,0.0123
3395,05/13/21 10:49:42 AM,0.0,34.79,0.0,0.0123
3396,05/13/21 10:49:45 AM,0.0,34.78,0.0,0.0123
3397,05/13/21 10:49:48 AM,0.0,34.76,0.0,0.0123
3398,05/13/21 10:49:51 AM,0.0,34.74,0.0,0.0123
3399,05/13/21 10:49:54 AM,0.0,34.73,0.0,0.0123
3400,05/13/21 10:49:57 AM,0.0,34.70,0.0,0.0123
3401,05/13/21 10:50:00 AM,0.0,34.69,0.0,0.0123
3402,05/13/21 10:50:03 AM,0.0,34.69,0.0,0.0123
3403,05/13/21 10:50:06 AM,0.0,34.68,0.0,0.0123
3404,05/13/21 10:50:09 AM,0.0,34.68,0.0,0.0123
3405,05/13/21 10:50:12 AM,0.0,34.66,0.0,0.0123
3406,05/13/21 10:50:15 AM,0.0,34.66,0.0,0.0123
3407,05/13/21 10:50:18 AM,0.0,34.66,0.0,0.0123
3408,05/13/21 10:50:21 AM,0.0,34.66,0.0,0.0123
3409,05/13/21 10:50:24 AM,0.0,34.65,0.0,0.0123
3410,05/13/21 10:50:27 AM,0.0,34.65,0.0,0.0123
3411,05/13/21 10:50:30 AM,0.0,34.64,0.0,0.0123
3412,05/13/21 10:50:33 AM,0.0,34.62,0.0,0.0123
3413,05/13/21 10:50:36 AM,0.0,34.61,0.0,0.0123
3414,05/13/21 10:50:39 AM,0.0,34.61,0.0,0.0123
3415,05/13/21 10:50:42 AM,0.0,34.60,0.0,0.0123
3416,05/13/21 10:50:45 AM,0.0,34.60,0.0,0.0123
3417,05/13/21 10:50:48 AM,0.0,34.59,0.0,0.0123
3418,05/13/21 10:50:51 AM,0.0,34.57,0.0,0.0123
3419,05/13/21 10:50:54 AM,0.0,34.57,0.0,0.0123
3420,05/13/21 10:50:57 AM,0.0,34.54,0.0,0.0123
3421,05/13/21 10:51:00 AM,0.0,34.54,0.0,0.0123
3422,05/13/21 10:51:03 AM,0.0,34.54,0.0,0.0123
3423,05/13/21 10:51:06 AM,0.0,34.52,0.0,0.0123
3424,05/13/21 10:51:09 AM,0.0,34.49,0.0,0.0123
3425,05/13/21 10:51:12 AM,0.0,34.43,0.0,0.0123
3426,05/13/21 10:51:15 AM,0.0,34.43,0.0,0.0123
3427,05/13/21 10:51:18 AM,0.0,34.37,0.0,0.0123
3428,05/13/21 10:51:21 AM,0.0,34.35,0.0,0.0123
3429,05/13/21 10:51:24 AM,0.0,34.35,0.0,0.0123
3430,05/13/21 10:51:27 AM,0.0,34.36,0.0,0.0123
3431,05/13/21 10:51:30 AM,0.0,34.35,0.0,0.0123
3432,05/13/21 10:51:33 AM,0.0,34.36,0.0,0.0123
3433,05/13/21 10:51:36 AM,0.0,34.35,0.0,0.0123
3434,05/13/21 10:51:39 AM,0.0,34.35,0.0,0.0123
3435,05/13/21 10:51:42 AM,0.0,34.34,0.0,0.0123
3436,05/13/21 10:51:45 AM,0.0,34.34,0.0,0.0123
3437,05/13/21 10:51:48 AM,0.0,34.34,0.0,0.0123
3438,05/13/21 10:51:51 AM,0.0,34.33,0.0,0.0123
3439,05/13/21 10:51:54 AM,0.0,34.32,0.0,0.0123
3440,05/13/21 10:51:57 AM,0.0,34.31,0.0,0.0123
3441,05/13/21 10:52:00 AM,0.0,34.28,0.0,0.0123
3442,05/13/21 10:52:03 AM,0.0,34.29,0.0,0.0123
3443,05/13/21 10:52:06 AM,0.0,34.29,0.0,0.0123
3444,05/13/21 10:52:09 AM,0.0,34.29,0.0,0.0123
3445,05/13/21 10:52:12 AM,0.0,34.29,0.0,0.0123
3446,05/13/21 10:52:15 AM,0.0,34.28,0.0,0.0123
3447,05/13/21 10:52:18 AM,0.0,34.28,0.0,0.0123
3448,05/13/21 10:52:21 AM,0.0,34.27,0.0,0.0123
3449,05/13/21 10:52:24 AM,0.0,34.26,0.0,0.0123
3450,05/13/21 10:52:27 AM,0.0,34.25,0.0,0.0123
3451,05/13/21 10:52:30 AM,0.0,34.26,0.0,0.0123
3452,05/13/21 10:52:33 AM,0.0,34.27,0.0,0.0123
3453,05/13/21 10:52:36 AM,0.0,34.26,0.0,0.0123
3454,05/13/21 10:52:39 AM,0.0,34.26,0.0,0.0123
3455,05/13/21 10:52:42 AM,0.0,34.25,0.0,0.0123
3456,05/13/21 10:52:45 AM,0.0,34.25,0.0,0.0123
3457,05/13/21 10:52:48 AM,0.0,34.25,0.0,0.0123
3458,05/13/21 10:52:51 AM,0.0,34.24,0.0,0.0123
3459,05/13/21 10:52:54 AM,0.0,34.24,0.0,0.0123
3460,05/13/21 10:52:57 AM,0.0,34.20,0.0,0.0123
3461,05/13/21 10:53:00 AM,0.0,34.17,0.0,0.0123
3462,05/13/21 10:53:03 AM,0.0,34.16,0.0,0.0123
3463,05/13/21 10:53:06 AM,0.0,34.16,0.0,0.0123
3464,05/13/21 10:53:09 AM,0.0,34.15,0.0,0.0123
3465,05/13/21 10:53:12 AM,0.0,34.16,0.0,0.0123
3466,05/13/21 10:53:15 AM,0.0,34.16,0.0,0.0123
3467,05/13/21 10:53:18 AM,0.0,34.16,0.0,0.0123
3468,05/13/21 10:53:21 AM,0.0,34.15,0.0,0.0123
3469,05/13/21 10:53:24 AM,0.0,34.13,0.0,0.0123
3470,05/13/21 10:53:27 AM,0.0,34.13,0.0,0.0123
3471,05/13/21 10:53:30 AM,0.0,34.15,0.0,0.0123
3472,05/13/21 10:53:33 AM,0.0,34.16,0.0,0.0123
3473,05/13/21 10:53:36 AM,0.0,34.15,0.0,0.0123
3474,05/13/21 10:53:39 AM,0.0,34.15,0.0,0.0123
3475,05/13/21 10:53:42 AM,0.0,34.13,0.0,0.0123
3476,05/13/21 10:53:45 AM,0.0,34.13,0.0,0.0123
3477,05/13/21 10:53:48 AM,0.0,34.13,0.0,0.0123
3478,05/13/21 10:53:51 AM,0.0,34.13,0.0,0.0123
3479,05/13/21 10:53:54 AM,0.0,34.13,0.0,0.0123
3480,05/13/21 10:53:57 AM,0.0,34.12,0.0,0.0123
3481,05/13/21 10:54:00 AM,0.0,34.12,0.0,0.0123
3482,05/13/21 10:54:03 AM,0.0,34.12,0.0,0.0123
3483,05/13/21 10:54:06 AM,0.0,34.11,0.0,0.0123
3484,05/13/21 10:54:09 AM,0.0,34.11,0.0,0.0123
3485,05/13/21 10:54:12 AM,0.0,34.10,0.0,0.0123
3486,05/13/21 10:54:15 AM,0.0,34.10,0.0,0.0123
3487,05/13/21 10:54:18 AM,0.0,34.11,0.0,0.0123
3488,05/13/21 10:54:21 AM,0.0,34.10,0.0,0.0123
3489,05/13/21 10:54:24 AM,0.0,34.09,0.0,0.0123
3490,05/13/21 10:54:27 AM,0.0,34.09,0.0,0.0123
3491,05/13/21 10:54:30 AM,0.0,34.09,0.0,0.0123
3492,05/13/21 10:54:33 AM,0.0,34.09,0.0,0.0123
3493,05/13/21 10:54:36 AM,0.0,34.09,0.0,0.0123
3494,05/13/21 10:54:39 AM,0.0,34.08,0.0,0.0123
3495,05/13/21 10:54:42 AM,0.0,34.07,0.0,0.0123
3496,05/13/21 10:54:45 AM,0.0,34.07,0.0,0.0123
3497,05/13/21 10:54:48 AM,0.0,34.08,0.0,0.0123
3498,05/13/21 10:54:51 AM,0.0,34.07,0.0,0.0123
3499,05/13/21 10:54:54 AM,0.0,34.07,0.0,0.0123
3500,05/13/21 10:54:57 AM,0.0,34.07,0.0,0.0123
3501,05/13/21 10:55:00 AM,0.0,34.07,0.0,0.0123
3502,05/13/21 10:55:03 AM,0.0,34.05,0.0,0.0123
3503,05/13/21 10:55:06 AM,0.0,34.04,0.0,0.0123
3504,05/13/21 10:55:09 AM,0.0,34.03,0.0,0.0123
3505,05/13/21 10:55:12 AM,0.0,34.04,0.0,0.0123
3506,05/13/21 10:55:15 AM,0.0,34.05,0.0,0.0123
3507,05/13/21 10:55:18 AM,0.0,34.05,0.0,0.0123
3508,05/13/21 10:55:21 AM,0.0,34.04,0.0,0.0123
3509,05/13/21 10:55:24 AM,0.0,34.05,0.0,0.0123
3510,05/13/21 10:55:27 AM,0.0,34.05,0.0,0.0123
3511,05/13/21 10:55:30 AM,0.0,34.05,0.0,0.0123
3512,05/13/21 10:55:33 AM,0.0,34.05,0.0,0.0123
3513,05/13/21 10:55:36 AM,0.0,34.05,0.0,0.0123
3514,05/13/21 10:55:39 AM,0.0,34.05,0.0,0.0123
3515,05/13/21 10:55:42 AM,0.0,34.04,0.0,0.0123
3516,05/13/21 10:55:45 AM,0.0,34.04,0.0,0.0123
3517,05/13/21 10:55:48 AM,0.0,34.05,0.0,0.0123
3518,05/13/21 10:55:51 AM,0.0,34.05,0.0,0.0123
3519,05/13/21 10:55:54 AM,0.0,34.05,0.0,0.0123
3520,05/13/21 10:55:57 AM,0.0,34.05,0.0,0.0123
3521,05/13/21 10:56:00 AM,0.0,34.05,0.0,0.0123
3522,05/13/21 10:56:03 AM,0.0,34.05,0.0,0.0123
3523,05/13/21 10:56:06 AM,0.0,34.05,0.0,0.0123
3524,05/13/21 10:56:09 AM,0.0,34.04,0.0,0.0123
3525,05/13/21 10:56:12 AM,0.0,34.04,0.0,0.0123
3526,05/13/21 10:56:15 AM,0.0,34.04,0.0,0.0123
3527,05/13/21 10:56:18 AM,0.0,34.04,0.0,0.0123
3528,05/13/21 10:56:21 AM,0.0,34.03,0.0,0.0123
3529,05/13/21 10:56:24 AM,0.0,34.02,0.0,0.0123
3530,05/13/21 10:56:27 AM,0.0,34.02,0.0,0.0123
3531,05/13/21 10:56:30 AM,0.0,34.02,0.0,0.0123
3532,05/13/21 10:56:33 AM,0.0,34.02,0.0,0.0123
3533,05/13/21 10:56:36 AM,0.0,34.01,0.0,0.0123
3534,05/13/21 10:56:39 AM,0.0,34.02,0.0,0.0123
3535,05/13/21 10:56:42 AM,0.0,34.01,0.0,0.0123
3536,05/13/21 10:56:45 AM,0.0,34.01,0.0,0.0123
3537,05/13/21 10:56:48 AM,0.0,33.99,0.0,0.0123
3538,05/13/21 10:56:51 AM,0.0,33.99,0.0,0.0123
3539,05/13/21 10:56:54 AM,0.0,33.97,0.0,0.0123
3540,05/13/21 10:56:57 AM,0.0,33.95,0.0,0.0123
3541,05/13/21 10:57:00 AM,0.0,33.96,0.0,0.0123
3542,05/13/21 10:57:03 AM,0.0,33.95,0.0,0.0123
3543,05/13/21 10:57:06 AM,0.0,33.95,0.0,0.0123
3544,05/13/21 10:57:09 AM,0.0,33.94,0.0,0.0123
3545,05/13/21 10:57:12 AM,0.0,33.94,0.0,0.0123
3546,05/13/21 10:57:15 AM,0.0,33.94,0.0,0.0123
3547,05/13/21 10:57:18 AM,0.0,33.94,0.0,0.0123
3548,05/13/21 10:57:21 AM,0.0,33.94,0.0,0.0123
3549,05/13/21 10:57:24 AM,0.0,33.93,0.0,0.0123
3550,05/13/21 10:57:27 AM,0.0,33.93,0.0,0.0123
3551,05/13/21 10:57:30 AM,0.0,33.93,0.0,0.0123
3552,05/13/21 10:57:33 AM,0.0,33.92,0.0,0.0123
3553,05/13/21 10:57:36 AM,0.0,33.92,0.0,0.0123
3554,05/13/21 10:57:39 AM,0.0,33.92,0.0,0.0123
3555,05/13/21 10:57:42 AM,0.0,33.91,0.0,0.0123
3556,05/13/21 10:57:45 AM,0.0,33.91,0.0,0.0123
3557,05/13/21 10:57:48 AM,0.0,33.91,0.0,0.0123
3558,05/13/21 10:57:51 AM,0.0,33.88,0.0,0.0123
3559,05/13/21 10:57:54 AM,0.0,33.88,0.0,0.0123
3560,05/13/21 10:57:57 AM,0.0,33.88,0.0,0.0123
3561,05/13/21 10:58:00 AM,0.0,33.88,0.0,0.0123
3562,05/13/21 10:58:03 AM,0.0,33.88,0.0,0.0123
3563,05/13/21 10:58:06 AM,0.0,33.87,0.0,0.0123
3564,05/13/21 10:58:09 AM,0.0,33.87,0.0,0.0123
