"Plot Title: CT_739_CTD_Casting_051521"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)"
2250,05/15/21 08:46:39 AM,0.0,29.07,0.0,0.0123
2251,05/15/21 08:46:42 AM,0.0,29.04,0.0,0.0123
2252,05/15/21 08:46:45 AM,0.0,28.98,0.0,0.0123
2253,05/15/21 08:46:48 AM,0.0,28.95,0.0,0.0123
2254,05/15/21 08:46:51 AM,0.0,28.95,0.0,0.0123
2255,05/15/21 08:46:54 AM,0.0,28.84,0.0,0.0123
2256,05/15/21 08:46:57 AM,0.0,28.82,0.0,0.0123
2257,05/15/21 08:47:00 AM,0.0,28.70,0.0,0.0123
2258,05/15/21 08:47:03 AM,0.0,28.65,0.0,0.0123
2259,05/15/21 08:47:06 AM,0.0,28.63,0.0,0.0123
2260,05/15/21 08:47:09 AM,0.0,28.66,0.0,0.0123
2261,05/15/21 08:47:12 AM,0.0,28.67,0.0,0.0123
2262,05/15/21 08:47:15 AM,0.0,28.71,0.0,0.0123
2263,05/15/21 08:47:18 AM,0.0,28.70,0.0,0.0123
2264,05/15/21 08:47:21 AM,0.0,28.69,0.0,0.0123
2265,05/15/21 08:47:24 AM,0.0,28.74,0.0,0.0123
2266,05/15/21 08:47:27 AM,0.0,28.74,0.0,0.0123
2267,05/15/21 08:47:30 AM,0.0,28.77,0.0,0.0123
2268,05/15/21 08:47:33 AM,0.0,28.71,0.0,0.0123
2269,05/15/21 08:47:36 AM,0.0,28.66,0.0,0.0123
2270,05/15/21 08:47:39 AM,0.0,28.67,0.0,0.0123
2271,05/15/21 08:47:42 AM,0.0,28.68,0.0,0.0123
2272,05/15/21 08:47:45 AM,0.0,28.65,0.0,0.0123
2273,05/15/21 08:47:48 AM,0.0,28.69,0.0,0.0123
2274,05/15/21 08:47:51 AM,0.0,28.69,0.0,0.0123
2275,05/15/21 08:47:54 AM,0.0,28.68,0.0,0.0123
2276,05/15/21 08:47:57 AM,0.0,28.70,0.0,0.0123
2277,05/15/21 08:48:00 AM,0.0,28.71,0.0,0.0123
2278,05/15/21 08:48:03 AM,0.0,28.69,0.0,0.0123
2279,05/15/21 08:48:06 AM,0.0,28.69,0.0,0.0123
2280,05/15/21 08:48:09 AM,0.0,28.69,0.0,0.0123
2281,05/15/21 08:48:12 AM,0.0,28.70,0.0,0.0123
2282,05/15/21 08:48:15 AM,0.0,28.67,0.0,0.0123
2283,05/15/21 08:48:18 AM,0.0,28.68,0.0,0.0123
2284,05/15/21 08:48:21 AM,0.0,28.68,0.0,0.0123
2285,05/15/21 08:48:24 AM,0.0,28.71,0.0,0.0123
2286,05/15/21 08:48:27 AM,0.0,28.69,0.0,0.0123
2287,05/15/21 08:48:30 AM,0.0,28.68,0.0,0.0123
2288,05/15/21 08:48:33 AM,0.0,28.67,0.0,0.0123
2289,05/15/21 08:48:36 AM,0.0,28.65,0.0,0.0123
2290,05/15/21 08:48:39 AM,0.0,28.63,0.0,0.0123
2291,05/15/21 08:48:42 AM,0.0,28.66,0.0,0.0123
2292,05/15/21 08:48:45 AM,0.0,28.65,0.0,0.0123
2293,05/15/21 08:48:48 AM,0.0,28.63,0.0,0.0123
2294,05/15/21 08:48:51 AM,0.0,28.66,0.0,0.0123
2295,05/15/21 08:48:54 AM,0.0,28.66,0.0,0.0123
2296,05/15/21 08:48:57 AM,0.0,28.67,0.0,0.0123
2297,05/15/21 08:49:00 AM,0.0,28.70,0.0,0.0123
2298,05/15/21 08:49:03 AM,0.0,28.70,0.0,0.0123
2299,05/15/21 08:49:06 AM,0.0,28.70,0.0,0.0123
2300,05/15/21 08:49:09 AM,0.0,28.67,0.0,0.0123
2301,05/15/21 08:49:12 AM,0.0,28.67,0.0,0.0123
2302,05/15/21 08:49:15 AM,0.0,28.69,0.0,0.0123
2303,05/15/21 08:49:18 AM,0.0,28.66,0.0,0.0123
2304,05/15/21 08:49:21 AM,0.0,28.62,0.0,0.0123
2305,05/15/21 08:49:24 AM,0.0,28.63,0.0,0.0123
2306,05/15/21 08:49:27 AM,0.0,28.65,0.0,0.0123
2307,05/15/21 08:49:30 AM,0.0,28.68,0.0,0.0123
2308,05/15/21 08:49:33 AM,0.0,28.66,0.0,0.0123
2309,05/15/21 08:49:36 AM,0.0,28.67,0.0,0.0123
2310,05/15/21 08:49:39 AM,0.0,28.65,0.0,0.0123
2311,05/15/21 08:49:42 AM,0.0,28.63,0.0,0.0123
2312,05/15/21 08:49:45 AM,0.0,28.63,0.0,0.0123
2313,05/15/21 08:49:48 AM,0.0,28.62,0.0,0.0123
2314,05/15/21 08:49:51 AM,0.0,28.65,0.0,0.0123
2315,05/15/21 08:49:54 AM,0.0,28.65,0.0,0.0123
2316,05/15/21 08:49:57 AM,0.0,28.68,0.0,0.0123
2317,05/15/21 08:50:00 AM,0.0,28.68,0.0,0.0123
2318,05/15/21 08:50:03 AM,0.0,28.68,0.0,0.0123
2319,05/15/21 08:50:06 AM,0.0,28.69,0.0,0.0123
2320,05/15/21 08:50:09 AM,0.0,28.66,0.0,0.0123
2321,05/15/21 08:50:12 AM,0.0,28.68,0.0,0.0123
2322,05/15/21 08:50:15 AM,0.0,28.68,0.0,0.0123
2323,05/15/21 08:50:18 AM,0.0,28.67,0.0,0.0123
2324,05/15/21 08:50:21 AM,0.0,28.68,0.0,0.0123
2325,05/15/21 08:50:24 AM,0.0,28.68,0.0,0.0123
2326,05/15/21 08:50:27 AM,0.0,28.69,0.0,0.0123
2327,05/15/21 08:50:30 AM,0.0,28.71,0.0,0.0123
2328,05/15/21 08:50:33 AM,0.0,28.71,0.0,0.0123
2329,05/15/21 08:50:36 AM,0.0,28.71,0.0,0.0123
2330,05/15/21 08:50:39 AM,0.0,28.71,0.0,0.0123
2331,05/15/21 08:50:42 AM,0.0,28.71,0.0,0.0123
2332,05/15/21 08:50:45 AM,0.0,28.74,0.0,0.0123
2333,05/15/21 08:50:48 AM,0.0,28.74,0.0,0.0123
2334,05/15/21 08:50:51 AM,0.0,28.73,0.0,0.0123
2335,05/15/21 08:50:54 AM,0.0,28.73,0.0,0.0123
2336,05/15/21 08:50:57 AM,0.0,28.71,0.0,0.0123
2337,05/15/21 08:51:00 AM,0.0,28.73,0.0,0.0123
2338,05/15/21 08:51:03 AM,0.0,28.73,0.0,0.0123
2339,05/15/21 08:51:06 AM,0.0,28.73,0.0,0.0123
2340,05/15/21 08:51:09 AM,0.0,28.71,0.0,0.0123
2341,05/15/21 08:51:12 AM,0.0,28.71,0.0,0.0123
2342,05/15/21 08:51:15 AM,0.0,28.71,0.0,0.0123
2343,05/15/21 08:51:18 AM,0.0,28.71,0.0,0.0123
2344,05/15/21 08:51:21 AM,0.0,28.71,0.0,0.0123
2345,05/15/21 08:51:24 AM,0.0,28.71,0.0,0.0123
2346,05/15/21 08:51:27 AM,0.0,28.69,0.0,0.0123
2347,05/15/21 08:51:30 AM,0.0,28.70,0.0,0.0123
2348,05/15/21 08:51:33 AM,0.0,28.70,0.0,0.0123
2349,05/15/21 08:51:36 AM,0.0,28.69,0.0,0.0123
2350,05/15/21 08:51:39 AM,0.0,28.70,0.0,0.0123
2351,05/15/21 08:51:42 AM,0.0,28.69,0.0,0.0123
2352,05/15/21 08:51:45 AM,0.0,28.69,0.0,0.0123
2353,05/15/21 08:51:48 AM,0.0,28.70,0.0,0.0123
2354,05/15/21 08:51:51 AM,0.0,28.71,0.0,0.0123
2355,05/15/21 08:51:54 AM,0.0,28.69,0.0,0.0123
2356,05/15/21 08:51:57 AM,0.0,28.69,0.0,0.0123
2357,05/15/21 08:52:00 AM,0.0,28.69,0.0,0.0123
2358,05/15/21 08:52:03 AM,0.0,28.69,0.0,0.0123
2359,05/15/21 08:52:06 AM,0.0,28.69,0.0,0.0123
2360,05/15/21 08:52:09 AM,0.0,28.68,0.0,0.0123
2361,05/15/21 08:52:12 AM,0.0,28.69,0.0,0.0123
2362,05/15/21 08:52:15 AM,0.0,28.69,0.0,0.0123
2363,05/15/21 08:52:18 AM,0.0,28.69,0.0,0.0123
2364,05/15/21 08:52:21 AM,0.0,28.68,0.0,0.0123
2365,05/15/21 08:52:24 AM,0.0,28.66,0.0,0.0123
2366,05/15/21 08:52:27 AM,0.0,28.67,0.0,0.0123
2367,05/15/21 08:52:30 AM,0.0,28.66,0.0,0.0123
2368,05/15/21 08:52:33 AM,0.0,28.67,0.0,0.0123
2369,05/15/21 08:52:36 AM,0.0,28.66,0.0,0.0123
2370,05/15/21 08:52:39 AM,0.0,28.65,0.0,0.0123
2371,05/15/21 08:52:42 AM,0.0,28.63,0.0,0.0123
2372,05/15/21 08:52:45 AM,0.0,28.65,0.0,0.0123
2373,05/15/21 08:52:48 AM,0.0,28.65,0.0,0.0123
2374,05/15/21 08:52:51 AM,0.0,28.63,0.0,0.0123
2375,05/15/21 08:52:54 AM,0.0,28.61,0.0,0.0123
2376,05/15/21 08:52:57 AM,0.0,28.62,0.0,0.0123
2377,05/15/21 08:53:00 AM,0.0,28.61,0.0,0.0123
2378,05/15/21 08:53:03 AM,0.0,28.60,0.0,0.0123
2379,05/15/21 08:53:06 AM,0.0,28.60,0.0,0.0123
2380,05/15/21 08:53:09 AM,0.0,28.60,0.0,0.0123
2381,05/15/21 08:53:12 AM,0.0,28.59,0.0,0.0123
2382,05/15/21 08:53:15 AM,0.0,28.59,0.0,0.0123
2383,05/15/21 08:53:18 AM,0.0,28.58,0.0,0.0123
2384,05/15/21 08:53:21 AM,0.0,28.58,0.0,0.0123
2385,05/15/21 08:53:24 AM,0.0,28.57,0.0,0.0123
2386,05/15/21 08:53:27 AM,0.0,28.57,0.0,0.0123
2387,05/15/21 08:53:30 AM,0.0,28.58,0.0,0.0123
2388,05/15/21 08:53:33 AM,0.0,28.58,0.0,0.0123
2389,05/15/21 08:53:36 AM,0.0,28.58,0.0,0.0123
2390,05/15/21 08:53:39 AM,0.0,28.58,0.0,0.0123
2391,05/15/21 08:53:42 AM,0.0,28.58,0.0,0.0123
2392,05/15/21 08:53:45 AM,0.0,28.58,0.0,0.0123
2393,05/15/21 08:53:48 AM,0.0,28.57,0.0,0.0123
2394,05/15/21 08:53:51 AM,0.0,28.57,0.0,0.0123
2395,05/15/21 08:53:54 AM,0.0,28.58,0.0,0.0123
2396,05/15/21 08:53:57 AM,0.0,28.57,0.0,0.0123
2397,05/15/21 08:54:00 AM,0.0,28.57,0.0,0.0123
2398,05/15/21 08:54:03 AM,0.0,28.57,0.0,0.0123
2399,05/15/21 08:54:06 AM,0.0,28.56,0.0,0.0123
2400,05/15/21 08:54:09 AM,0.0,28.56,0.0,0.0123
2401,05/15/21 08:54:12 AM,0.0,28.56,0.0,0.0123
2402,05/15/21 08:54:15 AM,0.0,28.56,0.0,0.0123
2403,05/15/21 08:54:18 AM,0.0,28.56,0.0,0.0123
2404,05/15/21 08:54:21 AM,0.0,28.56,0.0,0.0123
2405,05/15/21 08:54:24 AM,0.0,28.56,0.0,0.0123
2406,05/15/21 08:54:27 AM,0.0,28.53,0.0,0.0123
2407,05/15/21 08:54:30 AM,0.0,28.53,0.0,0.0123
2408,05/15/21 08:54:33 AM,0.0,28.53,0.0,0.0123
2409,05/15/21 08:54:36 AM,0.0,28.53,0.0,0.0123
2410,05/15/21 08:54:39 AM,0.0,28.53,0.0,0.0123
2411,05/15/21 08:54:42 AM,0.0,28.53,0.0,0.0123
2412,05/15/21 08:54:45 AM,0.0,28.54,0.0,0.0123
2413,05/15/21 08:54:48 AM,0.0,28.54,0.0,0.0123
2414,05/15/21 08:54:51 AM,0.0,28.54,0.0,0.0123
2415,05/15/21 08:54:54 AM,0.0,28.53,0.0,0.0123
2416,05/15/21 08:54:57 AM,0.0,28.54,0.0,0.0123
2417,05/15/21 08:55:00 AM,0.0,28.53,0.0,0.0123
2418,05/15/21 08:55:03 AM,0.0,28.53,0.0,0.0123
2419,05/15/21 08:55:06 AM,0.0,28.54,0.0,0.0123
2420,05/15/21 08:55:09 AM,0.0,28.53,0.0,0.0123
2421,05/15/21 08:55:12 AM,0.0,28.52,0.0,0.0123
2422,05/15/21 08:55:15 AM,0.0,28.53,0.0,0.0123
2423,05/15/21 08:55:18 AM,0.0,28.52,0.0,0.0123
2424,05/15/21 08:55:21 AM,0.0,28.52,0.0,0.0123
2425,05/15/21 08:55:24 AM,0.0,28.52,0.0,0.0123
2426,05/15/21 08:55:27 AM,0.0,28.52,0.0,0.0123
2427,05/15/21 08:55:30 AM,0.0,28.53,0.0,0.0123
2428,05/15/21 08:55:33 AM,0.0,28.51,0.0,0.0123
2429,05/15/21 08:55:36 AM,0.0,28.51,0.0,0.0123
2430,05/15/21 08:55:39 AM,0.0,28.52,0.0,0.0123
2431,05/15/21 08:55:42 AM,0.0,28.52,0.0,0.0123
2432,05/15/21 08:55:45 AM,0.0,28.52,0.0,0.0123
2433,05/15/21 08:55:48 AM,0.0,28.52,0.0,0.0123
2434,05/15/21 08:55:51 AM,0.0,28.51,0.0,0.0123
2435,05/15/21 08:55:54 AM,0.0,28.52,0.0,0.0123
2436,05/15/21 08:55:57 AM,0.0,28.51,0.0,0.0123
2437,05/15/21 08:56:00 AM,0.0,28.51,0.0,0.0123
2438,05/15/21 08:56:03 AM,0.0,28.51,0.0,0.0123
2439,05/15/21 08:56:06 AM,0.0,28.51,0.0,0.0123
2440,05/15/21 08:56:09 AM,0.0,28.51,0.0,0.0123
2441,05/15/21 08:56:12 AM,0.0,28.50,0.0,0.0123
2442,05/15/21 08:56:15 AM,0.0,28.50,0.0,0.0123
2443,05/15/21 08:56:18 AM,0.0,28.50,0.0,0.0123
2444,05/15/21 08:56:21 AM,0.0,28.50,0.0,0.0123
2445,05/15/21 08:56:24 AM,0.0,28.51,0.0,0.0123
2446,05/15/21 08:56:27 AM,0.0,28.51,0.0,0.0123
2447,05/15/21 08:56:30 AM,0.0,28.51,0.0,0.0123
2448,05/15/21 08:56:33 AM,0.0,28.49,0.0,0.0123
2449,05/15/21 08:56:36 AM,0.0,28.48,0.0,0.0123
2450,05/15/21 08:56:39 AM,0.0,28.48,0.0,0.0123
2451,05/15/21 08:56:42 AM,0.0,28.49,0.0,0.0123
2452,05/15/21 08:56:45 AM,0.0,28.49,0.0,0.0123
2453,05/15/21 08:56:48 AM,0.0,28.48,0.0,0.0123
2454,05/15/21 08:56:51 AM,0.0,28.48,0.0,0.0123
2455,05/15/21 08:56:54 AM,0.0,28.48,0.0,0.0123
2456,05/15/21 08:56:57 AM,0.0,28.48,0.0,0.0123
2457,05/15/21 08:57:00 AM,0.0,28.48,0.0,0.0123
2458,05/15/21 08:57:03 AM,0.0,28.46,0.0,0.0123
2459,05/15/21 08:57:06 AM,0.0,28.48,0.0,0.0123
2460,05/15/21 08:57:09 AM,0.0,28.46,0.0,0.0123
2461,05/15/21 08:57:12 AM,0.0,28.46,0.0,0.0123
2462,05/15/21 08:57:15 AM,0.0,28.46,0.0,0.0123
2463,05/15/21 08:57:18 AM,0.0,28.46,0.0,0.0123
2464,05/15/21 08:57:21 AM,0.0,28.46,0.0,0.0123
2465,05/15/21 08:57:24 AM,0.0,28.46,0.0,0.0123
2466,05/15/21 08:57:27 AM,0.0,28.48,0.0,0.0123
2467,05/15/21 08:57:30 AM,0.0,28.46,0.0,0.0123
2468,05/15/21 08:57:33 AM,0.0,28.46,0.0,0.0123
2469,05/15/21 08:57:36 AM,0.0,28.45,0.0,0.0123
2470,05/15/21 08:57:39 AM,0.0,28.45,0.0,0.0123
2471,05/15/21 08:57:42 AM,0.0,28.44,0.0,0.0123
2472,05/15/21 08:57:45 AM,0.0,28.45,0.0,0.0123
2473,05/15/21 08:57:48 AM,0.0,28.45,0.0,0.0123
2474,05/15/21 08:57:51 AM,0.0,28.46,0.0,0.0123
2475,05/15/21 08:57:54 AM,0.0,28.48,0.0,0.0123
2476,05/15/21 08:57:57 AM,0.0,28.48,0.0,0.0123
2477,05/15/21 08:58:00 AM,0.0,28.48,0.0,0.0123
2478,05/15/21 08:58:03 AM,0.0,28.46,0.0,0.0123
2479,05/15/21 08:58:06 AM,0.0,28.46,0.0,0.0123
2480,05/15/21 08:58:09 AM,0.0,28.46,0.0,0.0123
2481,05/15/21 08:58:12 AM,0.0,28.48,0.0,0.0123
2482,05/15/21 08:58:15 AM,0.0,28.46,0.0,0.0123
2483,05/15/21 08:58:18 AM,0.0,28.46,0.0,0.0123
2484,05/15/21 08:58:21 AM,0.0,28.46,0.0,0.0123
2485,05/15/21 08:58:24 AM,0.0,28.46,0.0,0.0123
2486,05/15/21 08:58:27 AM,0.0,28.48,0.0,0.0123
2487,05/15/21 08:58:30 AM,0.0,28.48,0.0,0.0123
2488,05/15/21 08:58:33 AM,0.0,28.48,0.0,0.0123
2489,05/15/21 08:58:36 AM,0.0,28.46,0.0,0.0123
2490,05/15/21 08:58:39 AM,0.0,28.48,0.0,0.0123
2491,05/15/21 08:58:42 AM,0.0,28.46,0.0,0.0123
2492,05/15/21 08:58:45 AM,0.0,28.46,0.0,0.0123
2493,05/15/21 08:58:48 AM,0.0,28.46,0.0,0.0123
2494,05/15/21 08:58:51 AM,0.0,28.46,0.0,0.0123
2495,05/15/21 08:58:54 AM,0.0,28.48,0.0,0.0123
2496,05/15/21 08:58:57 AM,0.0,28.46,0.0,0.0123
2497,05/15/21 08:59:00 AM,0.0,28.46,0.0,0.0123
2498,05/15/21 08:59:03 AM,0.0,28.46,0.0,0.0123
2499,05/15/21 08:59:06 AM,0.0,28.48,0.0,0.0123
2500,05/15/21 08:59:09 AM,0.0,28.46,0.0,0.0123
2501,05/15/21 08:59:12 AM,0.0,28.46,0.0,0.0123
2502,05/15/21 08:59:15 AM,0.0,28.45,0.0,0.0123
2503,05/15/21 08:59:18 AM,0.0,28.45,0.0,0.0123
2504,05/15/21 08:59:21 AM,0.0,28.46,0.0,0.0123
2505,05/15/21 08:59:24 AM,0.0,28.45,0.0,0.0123
2506,05/15/21 08:59:27 AM,0.0,28.44,0.0,0.0123
2507,05/15/21 08:59:30 AM,0.0,28.45,0.0,0.0123
2508,05/15/21 08:59:33 AM,0.0,28.45,0.0,0.0123
2509,05/15/21 08:59:36 AM,0.0,28.46,0.0,0.0123
2510,05/15/21 08:59:39 AM,0.0,28.46,0.0,0.0123
2511,05/15/21 08:59:42 AM,0.0,28.45,0.0,0.0123
2512,05/15/21 08:59:45 AM,0.0,28.46,0.0,0.0123
2513,05/15/21 08:59:48 AM,0.0,28.44,0.0,0.0123
2514,05/15/21 08:59:51 AM,0.0,28.45,0.0,0.0123
2515,05/15/21 08:59:54 AM,0.0,28.46,0.0,0.0123
2516,05/15/21 08:59:57 AM,0.0,28.45,0.0,0.0123
2517,05/15/21 09:00:00 AM,0.0,28.44,0.0,0.0123
2518,05/15/21 09:00:03 AM,0.0,28.44,0.0,0.0123
2519,05/15/21 09:00:06 AM,0.0,28.44,0.0,0.0123
2520,05/15/21 09:00:09 AM,0.0,28.43,0.0,0.0123
2521,05/15/21 09:00:12 AM,0.0,28.44,0.0,0.0123
2522,05/15/21 09:00:15 AM,0.0,28.44,0.0,0.0123
2523,05/15/21 09:00:18 AM,0.0,28.44,0.0,0.0123
2524,05/15/21 09:00:21 AM,0.0,28.41,0.0,0.0123
2525,05/15/21 09:00:24 AM,0.0,28.42,0.0,0.0123
2526,05/15/21 09:00:27 AM,0.0,28.42,0.0,0.0123
2527,05/15/21 09:00:30 AM,0.0,28.43,0.0,0.0123
2528,05/15/21 09:00:33 AM,0.0,28.41,0.0,0.0123
2529,05/15/21 09:00:36 AM,0.0,28.42,0.0,0.0123
2530,05/15/21 09:00:39 AM,0.0,28.43,0.0,0.0123
2531,05/15/21 09:00:42 AM,0.0,28.42,0.0,0.0123
2532,05/15/21 09:00:45 AM,0.0,28.42,0.0,0.0123
2533,05/15/21 09:00:48 AM,0.0,28.41,0.0,0.0123
2534,05/15/21 09:00:51 AM,0.0,28.41,0.0,0.0123
2535,05/15/21 09:00:54 AM,0.0,28.41,0.0,0.0123
2536,05/15/21 09:00:57 AM,0.0,28.41,0.0,0.0123
2537,05/15/21 09:01:00 AM,0.0,28.41,0.0,0.0123
2538,05/15/21 09:01:03 AM,0.0,28.40,0.0,0.0123
2539,05/15/21 09:01:06 AM,0.0,28.40,0.0,0.0123
2540,05/15/21 09:01:09 AM,0.0,28.40,0.0,0.0123
2541,05/15/21 09:01:12 AM,0.0,28.40,0.0,0.0123
2542,05/15/21 09:01:15 AM,0.0,28.38,0.0,0.0123
2543,05/15/21 09:01:18 AM,0.0,28.38,0.0,0.0123
2544,05/15/21 09:01:21 AM,0.0,28.38,0.0,0.0123
2545,05/15/21 09:01:24 AM,0.0,28.38,0.0,0.0123
2546,05/15/21 09:01:27 AM,0.0,28.38,0.0,0.0123
2547,05/15/21 09:01:30 AM,0.0,28.38,0.0,0.0123
2548,05/15/21 09:01:33 AM,0.0,28.38,0.0,0.0123
2549,05/15/21 09:01:36 AM,0.0,28.38,0.0,0.0123
2550,05/15/21 09:01:39 AM,0.0,28.40,0.0,0.0123
2551,05/15/21 09:01:42 AM,0.0,28.40,0.0,0.0123
2552,05/15/21 09:01:45 AM,0.0,28.37,0.0,0.0123
2553,05/15/21 09:01:48 AM,0.0,28.38,0.0,0.0123
2554,05/15/21 09:01:51 AM,0.0,28.37,0.0,0.0123
2555,05/15/21 09:01:54 AM,0.0,28.38,0.0,0.0123
2556,05/15/21 09:01:57 AM,0.0,28.38,0.0,0.0123
2557,05/15/21 09:02:00 AM,0.0,28.38,0.0,0.0123
2558,05/15/21 09:02:03 AM,0.0,28.37,0.0,0.0123
2559,05/15/21 09:02:06 AM,0.0,28.37,0.0,0.0123
2560,05/15/21 09:02:09 AM,0.0,28.37,0.0,0.0123
2561,05/15/21 09:02:12 AM,0.0,28.37,0.0,0.0123
2562,05/15/21 09:02:15 AM,0.0,28.37,0.0,0.0123
2563,05/15/21 09:02:18 AM,0.0,28.37,0.0,0.0123
2564,05/15/21 09:02:21 AM,0.0,28.37,0.0,0.0123
2565,05/15/21 09:02:24 AM,0.0,28.37,0.0,0.0123
2566,05/15/21 09:02:27 AM,0.0,28.37,0.0,0.0123
2567,05/15/21 09:02:30 AM,0.0,28.37,0.0,0.0123
2568,05/15/21 09:02:33 AM,0.0,28.37,0.0,0.0123
2569,05/15/21 09:02:36 AM,0.0,28.36,0.0,0.0123
2570,05/15/21 09:02:39 AM,0.0,28.36,0.0,0.0123
2571,05/15/21 09:02:42 AM,0.0,28.36,0.0,0.0123
2572,05/15/21 09:02:45 AM,0.0,28.36,0.0,0.0123
2573,05/15/21 09:02:48 AM,0.0,28.36,0.0,0.0123
2574,05/15/21 09:02:51 AM,0.0,28.37,0.0,0.0123
2575,05/15/21 09:02:54 AM,0.0,28.35,0.0,0.0123
2576,05/15/21 09:02:57 AM,0.0,28.36,0.0,0.0123
2577,05/15/21 09:03:00 AM,0.0,28.35,0.0,0.0123
2578,05/15/21 09:03:03 AM,0.0,28.34,0.0,0.0123
2579,05/15/21 09:03:06 AM,0.0,28.34,0.0,0.0123
2580,05/15/21 09:03:09 AM,0.0,28.34,0.0,0.0123
2581,05/15/21 09:03:12 AM,0.0,28.35,0.0,0.0123
2582,05/15/21 09:03:15 AM,0.0,28.34,0.0,0.0123
2583,05/15/21 09:03:18 AM,0.0,28.34,0.0,0.0123
2584,05/15/21 09:03:21 AM,0.0,28.34,0.0,0.0123
2585,05/15/21 09:03:24 AM,0.0,28.34,0.0,0.0123
2586,05/15/21 09:03:27 AM,0.0,28.34,0.0,0.0123
2587,05/15/21 09:03:30 AM,0.0,28.34,0.0,0.0123
2588,05/15/21 09:03:33 AM,0.0,28.34,0.0,0.0123
2589,05/15/21 09:03:36 AM,0.0,28.33,0.0,0.0123
2590,05/15/21 09:03:39 AM,0.0,28.32,0.0,0.0123
2591,05/15/21 09:03:42 AM,0.0,28.33,0.0,0.0123
2592,05/15/21 09:03:45 AM,0.0,28.32,0.0,0.0123
2593,05/15/21 09:03:48 AM,0.0,28.33,0.0,0.0123
2594,05/15/21 09:03:51 AM,0.0,28.32,0.0,0.0123
2595,05/15/21 09:03:54 AM,0.0,28.32,0.0,0.0123
2596,05/15/21 09:03:57 AM,0.0,28.30,0.0,0.0123
2597,05/15/21 09:04:00 AM,0.0,28.32,0.0,0.0123
2598,05/15/21 09:04:03 AM,0.0,28.30,0.0,0.0123
2599,05/15/21 09:04:06 AM,0.0,28.30,0.0,0.0123
2600,05/15/21 09:04:09 AM,0.0,28.30,0.0,0.0123
2601,05/15/21 09:04:12 AM,0.0,28.32,0.0,0.0123
2602,05/15/21 09:04:15 AM,0.0,28.30,0.0,0.0123
2603,05/15/21 09:04:18 AM,0.0,28.30,0.0,0.0123
2604,05/15/21 09:04:21 AM,0.0,28.30,0.0,0.0123
2605,05/15/21 09:04:24 AM,0.0,28.29,0.0,0.0123
2606,05/15/21 09:04:27 AM,0.0,28.29,0.0,0.0123
2607,05/15/21 09:04:30 AM,0.0,28.30,0.0,0.0123
2608,05/15/21 09:04:33 AM,0.0,28.29,0.0,0.0123
2609,05/15/21 09:04:36 AM,0.0,28.28,0.0,0.0123
2610,05/15/21 09:04:39 AM,0.0,28.29,0.0,0.0123
2611,05/15/21 09:04:42 AM,0.0,28.29,0.0,0.0123
2612,05/15/21 09:04:45 AM,0.0,28.29,0.0,0.0123
2613,05/15/21 09:04:48 AM,0.0,28.29,0.0,0.0123
2614,05/15/21 09:04:51 AM,0.0,28.29,0.0,0.0123
2615,05/15/21 09:04:54 AM,0.0,28.30,0.0,0.0123
2616,05/15/21 09:04:57 AM,0.0,28.29,0.0,0.0123
2617,05/15/21 09:05:00 AM,0.0,28.30,0.0,0.0123
2618,05/15/21 09:05:03 AM,0.0,28.29,0.0,0.0123
2619,05/15/21 09:05:06 AM,0.0,28.29,0.0,0.0123
2620,05/15/21 09:05:09 AM,0.0,28.29,0.0,0.0123
2621,05/15/21 09:05:12 AM,0.0,28.28,0.0,0.0123
2622,05/15/21 09:05:15 AM,0.0,28.28,0.0,0.0123
2623,05/15/21 09:05:18 AM,0.0,28.28,0.0,0.0123
2624,05/15/21 09:05:21 AM,0.0,28.26,0.0,0.0123
2625,05/15/21 09:05:24 AM,0.0,28.27,0.0,0.0123
2626,05/15/21 09:05:27 AM,0.0,28.27,0.0,0.0123
2627,05/15/21 09:05:30 AM,0.0,28.28,0.0,0.0123
2628,05/15/21 09:05:33 AM,0.0,28.27,0.0,0.0123
2629,05/15/21 09:05:36 AM,0.0,28.26,0.0,0.0123
2630,05/15/21 09:05:39 AM,0.0,28.26,0.0,0.0123
2631,05/15/21 09:05:42 AM,0.0,28.26,0.0,0.0123
2632,05/15/21 09:05:45 AM,0.0,28.26,0.0,0.0123
2633,05/15/21 09:05:48 AM,0.0,28.27,0.0,0.0123
2634,05/15/21 09:05:51 AM,0.0,28.26,0.0,0.0123
2635,05/15/21 09:05:54 AM,0.0,28.26,0.0,0.0123
2636,05/15/21 09:05:57 AM,0.0,28.26,0.0,0.0123
2637,05/15/21 09:06:00 AM,0.0,28.27,0.0,0.0123
2638,05/15/21 09:06:03 AM,0.0,28.26,0.0,0.0123
2639,05/15/21 09:06:06 AM,0.0,28.26,0.0,0.0123
2640,05/15/21 09:06:09 AM,0.0,28.26,0.0,0.0123
2641,05/15/21 09:06:12 AM,0.0,28.26,0.0,0.0123
2642,05/15/21 09:06:15 AM,0.0,28.27,0.0,0.0123
2643,05/15/21 09:06:18 AM,0.0,28.27,0.0,0.0123
2644,05/15/21 09:06:21 AM,0.0,28.27,0.0,0.0123
